year,quintil_oecd,regtyp,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,Rural regions,Yes,0.17062,295,1847,0.15346,0.18778
2015,3rd Quintile,Rural regions,No,0.82938,1552,1847,0.81222,0.84654
2015,4th Quintile,Urban regions,Yes,0.16146,456,3060,0.14842,0.17450
2015,4th Quintile,Urban regions,No,0.83854,2604,3060,0.82550,0.85158
2015,4th Quintile,Rural regions,Yes,0.16588,276,1695,0.14816,0.18359
2015,4th Quintile,Rural regions,No,0.83412,1419,1695,0.81641,0.85184
2015,5th Quintile,Urban regions,Yes,0.13474,469,3795,0.12388,0.14561
2015,5th Quintile,Urban regions,No,0.86526,3326,3795,0.85439,0.87612
2015,5th Quintile,Rural regions,Yes,0.15436,188,1313,0.13481,0.17391
2015,5th Quintile,Rural regions,No,0.84564,1125,1313,0.82609,0.86519
2017,1st Quintile,Urban regions,Yes,0.20211,510,2964,0.18765,0.21657
2017,1st Quintile,Urban regions,No,0.79789,2454,2964,0.78343,0.81235
2017,1st Quintile,Rural regions,Yes,0.22265,301,1753,0.20317,0.24213
2017,1st Quintile,Rural regions,No,0.77735,1452,1753,0.75787,0.79683
2017,2nd Quintile,Urban regions,Yes,0.17359,456,2915,0.15984,0.18734
2017,2nd Quintile,Urban regions,No,0.82641,2459,2915,0.81266,0.84016
2017,2nd Quintile,Rural regions,Yes,0.18126,301,1878,0.16383,0.19869
2017,2nd Quintile,Rural regions,No,0.81874,1577,1878,0.80131,0.83617
2017,3rd Quintile,Urban regions,Yes,0.18516,416,2684,0.17046,0.19986
2017,3rd Quintile,Urban regions,No,0.81484,2268,2684,0.80014,0.82954
2017,3rd Quintile,Rural regions,Yes,0.19565,298,1730,0.17695,0.21435
2017,3rd Quintile,Rural regions,No,0.80435,1432,1730,0.78565,0.82305
2017,4th Quintile,Urban regions,Yes,0.13177,388,2835,0.11932,0.14422
2017,4th Quintile,Urban regions,No,0.86823,2447,2835,0.85578,0.88068
2017,4th Quintile,Rural regions,Yes,0.15676,240,1523,0.13850,0.17503
2017,4th Quintile,Rural regions,No,0.84324,1283,1523,0.82497,0.86150
2017,5th Quintile,Urban regions,Yes,0.12984,430,3425,0.11858,0.14109
2017,5th Quintile,Urban regions,No,0.87016,2995,3425,0.85891,0.88142
2017,5th Quintile,Rural regions,Yes,0.14296,147,1129,0.12253,0.16339
2017,5th Quintile,Rural regions,No,0.85704,982,1129,0.83661,0.87747
2019,1st Quintile,Urban regions,Yes,0.19833,492,2786,0.18352,0.21314
2019,1st Quintile,Urban regions,No,0.80167,2294,2786,0.78686,0.81648
2019,1st Quintile,Rural regions,Yes,0.23790,309,1659,0.21741,0.25840
2019,1st Quintile,Rural regions,No,0.76210,1350,1659,0.74160,0.78259
2019,2nd Quintile,Urban regions,Yes,0.18585,509,2867,0.17161,0.20009
2019,2nd Quintile,Urban regions,No,0.81415,2358,2867,0.79991,0.82839
2019,2nd Quintile,Rural regions,Yes,0.19599,333,1902,0.17815,0.21384
2019,2nd Quintile,Rural regions,No,0.80401,1569,1902,0.78616,0.82185
2019,3rd Quintile,Urban regions,Yes,0.15584,400,2749,0.14228,0.16940
2019,3rd Quintile,Urban regions,No,0.84416,2349,2749,0.83060,0.85772
2019,3rd Quintile,Rural regions,Yes,0.19862,279,1673,0.17950,0.21775
2019,3rd Quintile,Rural regions,No,0.80138,1394,1673,0.78225,0.82050
2019,4th Quintile,Urban regions,Yes,0.14722,417,2769,0.13402,0.16042
2019,4th Quintile,Urban regions,No,0.85278,2352,2769,0.83958,0.86598
2019,4th Quintile,Rural regions,Yes,0.13298,226,1504,0.11581,0.15015
2019,4th Quintile,Rural regions,No,0.86702,1278,1504,0.84985,0.88419
2019,5th Quintile,Urban regions,Yes,0.14190,460,3512,0.13036,0.15345
2019,5th Quintile,Urban regions,No,0.85810,3052,3512,0.84655,0.86964
2019,5th Quintile,Rural regions,Yes,0.12402,166,1306,0.10613,0.14190
2019,5th Quintile,Rural regions,No,0.87598,1140,1306,0.85810,0.89387
2021,1st Quintile,Urban regions,Yes,0.23200,569,3329,0.21766,0.24634
2021,1st Quintile,Urban regions,No,0.76800,2760,3329,0.75366,0.78234
2021,1st Quintile,Rural regions,Yes,0.24861,294,1442,0.22629,0.27093
2021,1st Quintile,Rural regions,No,0.75139,1148,1442,0.72907,0.77371
2021,2nd Quintile,Urban regions,Yes,0.19732,411,2176,0.18060,0.21405
2021,2nd Quintile,Urban regions,No,0.80268,1765,2176,0.78595,0.81940
2021,2nd Quintile,Rural regions,Yes,0.20562,261,1352,0.18406,0.22717
2021,2nd Quintile,Rural regions,No,0.79438,1091,1352,0.77283,0.81594
2021,3rd Quintile,Urban regions,Yes,0.19367,340,1997,0.17633,0.21101
2021,3rd Quintile,Urban regions,No,0.80633,1657,1997,0.78899,0.82367
2021,3rd Quintile,Rural regions,Yes,0.20637,222,1127,0.18273,0.23000
2021,3rd Quintile,Rural regions,No,0.79363,905,1127,0.77000,0.81727
2021,4th Quintile,Urban regions,Yes,0.17762,317,2106,0.16129,0.19394
2021,4th Quintile,Urban regions,No,0.82238,1789,2106,0.80606,0.83871
2021,4th Quintile,Rural regions,Yes,0.18038,183,1076,0.15739,0.20336
2021,4th Quintile,Rural regions,No,0.81962,893,1076,0.79664,0.84261
2021,5th Quintile,Urban regions,Yes,0.14783,444,3151,0.13544,0.16023
2021,5th Quintile,Urban regions,No,0.85217,2707,3151,0.83977,0.86456
2021,5th Quintile,Rural regions,Yes,0.15422,175,1104,0.13291,0.17554
2021,5th Quintile,Rural regions,No,0.84578,929,1104,0.82446,0.86709
