year,pgisced97,quintil_oecd,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Primary Level,1st Quintile,Yes,0.22840,44,262,0.17747,0.27933
2015,Primary Level,1st Quintile,No,0.74960,218,262,0.69704,0.80216
2015,Primary Level,2nd Quintile,No,0.79417,68,68,0.69736,0.89098
2015,Primary Level,3rd Quintile,No,0.80363,31,31,0.66147,0.94578
2015,Lower Secondary Level,1st Quintile,Yes,0.22941,214,1096,0.20451,0.25432
2015,Lower Secondary Level,1st Quintile,No,0.74251,882,1096,0.71661,0.76840
2015,Lower Secondary Level,2nd Quintile,Yes,0.20368,140,716,0.17416,0.23320
2015,Lower Secondary Level,2nd Quintile,No,0.77102,576,716,0.74022,0.80182
2015,Lower Secondary Level,3rd Quintile,Yes,0.17697,87,469,0.14239,0.21154
2015,Lower Secondary Level,3rd Quintile,No,0.80441,382,469,0.76848,0.84035
2015,Lower Secondary Level,4th Quintile,Yes,0.12207,43,267,0.08273,0.16141
2015,Lower Secondary Level,4th Quintile,No,0.81986,224,267,0.77367,0.86604
2015,Lower Secondary Level,5th Quintile,No,0.81984,106,106,0.74633,0.89335
2015,Upper Secondary Level,1st Quintile,Yes,0.25694,541,2435,0.23958,0.27430
2015,Upper Secondary Level,1st Quintile,No,0.73730,1894,2435,0.71981,0.75478
2015,Upper Secondary Level,2nd Quintile,Yes,0.21364,548,2890,0.19870,0.22859
2015,Upper Secondary Level,2nd Quintile,No,0.78264,2342,2890,0.76760,0.79768
2015,Upper Secondary Level,3rd Quintile,Yes,0.18911,447,2515,0.17380,0.20442
2015,Upper Secondary Level,3rd Quintile,No,0.80785,2068,2515,0.79245,0.82325
2015,Upper Secondary Level,4th Quintile,Yes,0.18995,398,2241,0.17370,0.20619
2015,Upper Secondary Level,4th Quintile,No,0.80818,1843,2241,0.79187,0.82448
2015,Upper Secondary Level,5th Quintile,Yes,0.17959,262,1567,0.16057,0.19860
2015,Upper Secondary Level,5th Quintile,No,0.81986,1305,1567,0.80083,0.83889
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.21063,66,337,0.16703,0.25423
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.77428,271,337,0.72958,0.81898
2015,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.10855,56,419,0.07873,0.13837
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.88958,363,419,0.85953,0.91962
2015,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.14349,48,427,0.11020,0.17678
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85651,379,427,0.82322,0.88980
2015,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.15176,56,410,0.11699,0.18653
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.84596,354,410,0.81097,0.88095
2015,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.11365,37,359,0.08077,0.14652
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.88635,322,359,0.85348,0.91923
2015,First Stage of Tertiary Education,1st Quintile,Yes,0.33756,33,123,0.25365,0.42148
2015,First Stage of Tertiary Education,1st Quintile,No,0.66244,90,123,0.57852,0.74635
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.20444,61,277,0.15686,0.25202
2015,First Stage of Tertiary Education,2nd Quintile,No,0.79556,216,277,0.74798,0.84314
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.17056,57,322,0.12942,0.21171
2015,First Stage of Tertiary Education,3rd Quintile,No,0.82944,265,322,0.78829,0.87058
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.17414,65,393,0.13660,0.21168
2015,First Stage of Tertiary Education,4th Quintile,No,0.81934,328,393,0.78125,0.85743
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.14311,62,405,0.10896,0.17726
2015,First Stage of Tertiary Education,5th Quintile,No,0.85689,343,405,0.82274,0.89104
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.10617,72,487,0.07878,0.13356
2015,Second Stage of Tertiary Education,1st Quintile,No,0.88808,415,487,0.86005,0.91611
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.19182,112,650,0.16152,0.22211
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.80470,538,650,0.77420,0.83520
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15678,122,902,0.13304,0.18052
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.84247,780,902,0.81869,0.86626
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.11748,156,1307,0.10002,0.13494
2015,Second Stage of Tertiary Education,4th Quintile,No,0.88125,1151,1307,0.86370,0.89879
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.11674,272,2527,0.10421,0.12926
2015,Second Stage of Tertiary Education,5th Quintile,No,0.88155,2255,2527,0.86895,0.89415
2017,Pre-primary Level,1st Quintile,No,0.42998,100,100,0.33245,0.52750
2017,Pre-primary Level,2nd Quintile,No,0.50739,66,66,0.38585,0.62893
2017,Pre-primary Level,3rd Quintile,No,0.46082,63,63,0.33674,0.58490
2017,Pre-primary Level,4th Quintile,No,0.64972,59,59,0.52694,0.77249
2017,Pre-primary Level,5th Quintile,No,0.66470,50,50,0.53251,0.79688
2017,Primary Level,1st Quintile,Yes,0.22211,47,246,0.17006,0.27416
2017,Primary Level,1st Quintile,No,0.67677,199,246,0.61821,0.73534
2017,Primary Level,2nd Quintile,No,0.79732,67,67,0.70033,0.89430
2017,Lower Secondary Level,1st Quintile,Yes,0.23240,192,1011,0.20635,0.25845
2017,Lower Secondary Level,1st Quintile,No,0.73522,819,1011,0.70800,0.76243
2017,Lower Secondary Level,2nd Quintile,Yes,0.17333,91,623,0.14358,0.20308
2017,Lower Secondary Level,2nd Quintile,No,0.79062,532,623,0.75865,0.82260
2017,Lower Secondary Level,3rd Quintile,Yes,0.22420,76,404,0.18349,0.26492
2017,Lower Secondary Level,3rd Quintile,No,0.75061,328,404,0.70837,0.79285
2017,Lower Secondary Level,4th Quintile,Yes,0.16975,51,243,0.12245,0.21705
2017,Lower Secondary Level,4th Quintile,No,0.81123,192,243,0.76193,0.86054
2017,Lower Secondary Level,5th Quintile,No,0.83065,88,88,0.75183,0.90946
2017,Upper Secondary Level,1st Quintile,Yes,0.22417,411,2190,0.20670,0.24164
2017,Upper Secondary Level,1st Quintile,No,0.76748,1779,2190,0.74979,0.78518
2017,Upper Secondary Level,2nd Quintile,Yes,0.19870,464,2579,0.18330,0.21411
2017,Upper Secondary Level,2nd Quintile,No,0.80005,2115,2579,0.78461,0.81549
2017,Upper Secondary Level,3rd Quintile,Yes,0.21992,401,2239,0.20276,0.23708
2017,Upper Secondary Level,3rd Quintile,No,0.77930,1838,2239,0.76212,0.79649
2017,Upper Secondary Level,4th Quintile,Yes,0.16338,326,1952,0.14697,0.17978
2017,Upper Secondary Level,4th Quintile,No,0.83652,1626,1952,0.82011,0.85293
2017,Upper Secondary Level,5th Quintile,Yes,0.17075,225,1374,0.15085,0.19066
2017,Upper Secondary Level,5th Quintile,No,0.82918,1149,1374,0.80927,0.84909
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.15113,51,345,0.11328,0.18898
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.83973,294,345,0.80097,0.87850
2017,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.13042,63,420,0.09818,0.16267
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86949,357,420,0.83723,0.90174
2017,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.10010,52,402,0.07072,0.12947
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.89990,350,402,0.87053,0.92928
2017,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.11753,42,377,0.08498,0.15008
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.88247,335,377,0.84992,0.91502
2017,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.09106,34,318,0.05939,0.12273
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.90894,284,318,0.87727,0.94061
2017,First Stage of Tertiary Education,1st Quintile,No,0.68786,82,82,0.58695,0.78877
2017,First Stage of Tertiary Education,2nd Quintile,Yes,0.20353,45,237,0.15216,0.25490
2017,First Stage of Tertiary Education,2nd Quintile,No,0.79647,192,237,0.74510,0.84784
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.24025,63,282,0.19029,0.29020
2017,First Stage of Tertiary Education,3rd Quintile,No,0.75975,219,282,0.70980,0.80971
2017,First Stage of Tertiary Education,4th Quintile,Yes,0.12638,65,334,0.09069,0.16206
2017,First Stage of Tertiary Education,4th Quintile,No,0.87362,269,334,0.83794,0.90931
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.12324,50,351,0.08880,0.15768
2017,First Stage of Tertiary Education,5th Quintile,No,0.87676,301,351,0.84232,0.91120
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.13003,64,470,0.09959,0.16047
2017,Second Stage of Tertiary Education,1st Quintile,No,0.82716,406,470,0.79294,0.86138
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12477,71,651,0.09937,0.15018
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.87333,580,651,0.84776,0.89890
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.11820,111,917,0.09729,0.13911
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.88168,806,917,0.86077,0.90260
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.11097,135,1295,0.09386,0.12809
2017,Second Stage of Tertiary Education,4th Quintile,No,0.88902,1160,1295,0.87190,0.90613
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.11315,246,2296,0.10019,0.12611
2017,Second Stage of Tertiary Education,5th Quintile,No,0.88683,2050,2296,0.87387,0.89980
2019,Pre-primary Level,1st Quintile,No,0.53183,93,93,0.42987,0.63380
2019,Pre-primary Level,2nd Quintile,No,0.62816,76,76,0.51878,0.73754
2019,Pre-primary Level,3rd Quintile,No,0.59160,49,49,0.45254,0.73065
2019,Pre-primary Level,4th Quintile,No,0.53566,45,45,0.38829,0.68302
2019,Pre-primary Level,5th Quintile,No,0.63780,49,49,0.50183,0.77378
2019,Primary Level,1st Quintile,Yes,0.17132,45,245,0.12404,0.21860
2019,Primary Level,1st Quintile,No,0.65829,200,245,0.59878,0.71780
2019,Primary Level,2nd Quintile,No,0.82880,67,67,0.73792,0.91968
2019,Lower Secondary Level,1st Quintile,Yes,0.24711,178,927,0.21932,0.27489
2019,Lower Secondary Level,1st Quintile,No,0.69944,749,927,0.66990,0.72897
2019,Lower Secondary Level,2nd Quintile,Yes,0.21369,116,641,0.18194,0.24545
2019,Lower Secondary Level,2nd Quintile,No,0.74757,525,641,0.71391,0.78122
2019,Lower Secondary Level,3rd Quintile,Yes,0.20252,67,372,0.16162,0.24341
2019,Lower Secondary Level,3rd Quintile,No,0.75839,305,372,0.71483,0.80194
2019,Lower Secondary Level,4th Quintile,Yes,0.16803,45,250,0.12159,0.21447
2019,Lower Secondary Level,4th Quintile,No,0.80497,205,250,0.75575,0.85418
2019,Lower Secondary Level,5th Quintile,No,0.88438,102,102,0.82201,0.94674
2019,Upper Secondary Level,1st Quintile,Yes,0.23334,439,2078,0.21515,0.25153
2019,Upper Secondary Level,1st Quintile,No,0.75359,1639,2078,0.73506,0.77212
2019,Upper Secondary Level,2nd Quintile,Yes,0.20707,490,2564,0.19138,0.22275
2019,Upper Secondary Level,2nd Quintile,No,0.79199,2074,2564,0.77628,0.80771
2019,Upper Secondary Level,3rd Quintile,Yes,0.18701,381,2212,0.17075,0.20326
2019,Upper Secondary Level,3rd Quintile,No,0.81255,1831,2212,0.79628,0.82882
2019,Upper Secondary Level,4th Quintile,Yes,0.16874,331,1939,0.15207,0.18542
2019,Upper Secondary Level,4th Quintile,No,0.83087,1608,1939,0.81418,0.84756
2019,Upper Secondary Level,5th Quintile,Yes,0.17639,222,1445,0.15673,0.19605
2019,Upper Secondary Level,5th Quintile,No,0.82321,1223,1445,0.80354,0.84289
2019,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.10865,40,301,0.07344,0.14387
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.87250,261,301,0.83475,0.91024
2019,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.13451,64,433,0.10234,0.16669
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86527,369,433,0.83307,0.89747
2019,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.14120,56,440,0.10863,0.17378
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85880,384,440,0.82622,0.89137
2019,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.14265,53,359,0.10643,0.17888
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.85735,306,359,0.82112,0.89357
2019,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.08998,44,363,0.06050,0.11945
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.91002,319,363,0.88055,0.93950
2019,First Stage of Tertiary Education,1st Quintile,No,0.68808,70,70,0.57877,0.79739
2019,First Stage of Tertiary Education,2nd Quintile,Yes,0.27729,62,230,0.21931,0.33527
2019,First Stage of Tertiary Education,2nd Quintile,No,0.72271,168,230,0.66473,0.78069
2019,First Stage of Tertiary Education,3rd Quintile,Yes,0.18848,57,297,0.14393,0.23304
2019,First Stage of Tertiary Education,3rd Quintile,No,0.81152,240,297,0.76696,0.85607
2019,First Stage of Tertiary Education,4th Quintile,Yes,0.16843,66,323,0.12755,0.20930
2019,First Stage of Tertiary Education,4th Quintile,No,0.83157,257,323,0.79070,0.87245
2019,First Stage of Tertiary Education,5th Quintile,Yes,0.14244,58,380,0.10725,0.17763
2019,First Stage of Tertiary Education,5th Quintile,No,0.85756,322,380,0.82237,0.89275
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.10479,60,488,0.07758,0.13199
2019,Second Stage of Tertiary Education,1st Quintile,No,0.84125,428,488,0.80879,0.87371
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12665,89,625,0.10055,0.15274
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.86829,536,625,0.84175,0.89482
2019,Second Stage of Tertiary Education,3rd Quintile,Yes,0.13305,106,939,0.11132,0.15479
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.86679,833,939,0.84505,0.88854
2019,Second Stage of Tertiary Education,4th Quintile,Yes,0.09178,144,1279,0.07595,0.10761
2019,Second Stage of Tertiary Education,4th Quintile,No,0.90813,1135,1279,0.89229,0.92396
2019,Second Stage of Tertiary Education,5th Quintile,Yes,0.12127,282,2422,0.10827,0.13427
2019,Second Stage of Tertiary Education,5th Quintile,No,0.87868,2140,2422,0.86567,0.89168
2021,Pre-primary Level,1st Quintile,No,0.51916,52,52,0.38203,0.65628
2021,Pre-primary Level,2nd Quintile,No,0.42629,33,33,0.25495,0.59764
2021,Pre-primary Level,3rd Quintile,No,0.48900,35,35,0.32097,0.65703
2021,Primary Level,1st Quintile,Yes,0.28169,119,685,0.24797,0.31540
2021,Primary Level,1st Quintile,No,0.71150,566,685,0.67755,0.74546
2021,Primary Level,2nd Quintile,No,0.76109,90,90,0.67249,0.84968
2021,Lower Secondary Level,1st Quintile,Yes,0.24100,155,821,0.21172,0.27027
2021,Lower Secondary Level,1st Quintile,No,0.73081,666,821,0.70045,0.76116
2021,Lower Secondary Level,2nd Quintile,Yes,0.27262,94,403,0.22909,0.31615
2021,Lower Secondary Level,2nd Quintile,No,0.69478,309,403,0.64976,0.73980
2021,Lower Secondary Level,3rd Quintile,Yes,0.25846,40,213,0.19953,0.31739
2021,Lower Secondary Level,3rd Quintile,No,0.70216,173,213,0.64060,0.76372
2021,Lower Secondary Level,4th Quintile,Yes,0.23927,32,160,0.17296,0.30559
2021,Lower Secondary Level,4th Quintile,No,0.75737,128,160,0.69074,0.82400
2021,Lower Secondary Level,5th Quintile,No,0.69539,78,78,0.59259,0.79819
2021,Upper Secondary Level,1st Quintile,Yes,0.25634,373,1760,0.23593,0.27674
2021,Upper Secondary Level,1st Quintile,No,0.73639,1387,1760,0.71580,0.75698
2021,Upper Secondary Level,2nd Quintile,Yes,0.20462,351,1680,0.18532,0.22391
2021,Upper Secondary Level,2nd Quintile,No,0.77780,1329,1680,0.75792,0.79769
2021,Upper Secondary Level,3rd Quintile,Yes,0.20600,310,1440,0.18511,0.22690
2021,Upper Secondary Level,3rd Quintile,No,0.78053,1130,1440,0.75915,0.80192
2021,Upper Secondary Level,4th Quintile,Yes,0.22028,235,1235,0.19716,0.24341
2021,Upper Secondary Level,4th Quintile,No,0.77214,1000,1235,0.74874,0.79554
2021,Upper Secondary Level,5th Quintile,Yes,0.21002,204,1130,0.18626,0.23378
2021,Upper Secondary Level,5th Quintile,No,0.77229,926,1130,0.74782,0.79675
2021,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.19367,57,300,0.14887,0.23846
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.80002,243,300,0.75468,0.84536
2021,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.12259,46,329,0.08710,0.15808
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86852,283,329,0.83195,0.90509
2021,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.16837,57,344,0.12877,0.20797
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.83163,287,344,0.79203,0.87123
2021,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.16179,38,303,0.12026,0.20333
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.83413,265,303,0.79218,0.87608
2021,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.11664,44,304,0.08049,0.15278
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.88021,260,304,0.84365,0.91677
2021,First Stage of Tertiary Education,1st Quintile,No,0.65438,69,69,0.54134,0.76741
2021,First Stage of Tertiary Education,2nd Quintile,Yes,0.21605,42,171,0.15418,0.27791
2021,First Stage of Tertiary Education,2nd Quintile,No,0.78250,129,171,0.72048,0.84451
2021,First Stage of Tertiary Education,3rd Quintile,Yes,0.25197,41,188,0.18974,0.31419
2021,First Stage of Tertiary Education,3rd Quintile,No,0.74146,147,188,0.67871,0.80421
2021,First Stage of Tertiary Education,4th Quintile,Yes,0.15579,43,227,0.10851,0.20307
2021,First Stage of Tertiary Education,4th Quintile,No,0.82922,184,227,0.78016,0.87828
2021,First Stage of Tertiary Education,5th Quintile,Yes,0.17220,51,317,0.13057,0.21383
