year,age_gr,regtyp,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,Urban regions,No,0.91552,4371,4842,0.90768,0.92335
2017,30-45 y.,Rural regions,Yes,0.10603,247,2415,0.09375,0.11831
2017,30-45 y.,Rural regions,No,0.89397,2168,2415,0.88169,0.90625
2017,46-65 y.,Urban regions,Yes,0.21043,1197,6286,0.20035,0.22051
2017,46-65 y.,Urban regions,No,0.78957,5089,6286,0.77949,0.79965
2017,46-65 y.,Rural regions,Yes,0.21209,741,3687,0.19889,0.22528
2017,46-65 y.,Rural regions,No,0.78791,2946,3687,0.77472,0.80111
2017,66 and older,Urban regions,Yes,0.26036,782,3107,0.24493,0.27580
2017,66 and older,Urban regions,No,0.73964,2325,3107,0.72420,0.75507
2017,66 and older,Rural regions,Yes,0.27031,471,1853,0.25008,0.29053
2017,66 and older,Rural regions,No,0.72969,1382,1853,0.70947,0.74992
2019,17-29 y.,No answer / don't know,No,0.91714,108,108,0.86491,0.96938
2019,17-29 y.,Urban regions,Yes,0.04393,96,2568,0.03600,0.05185
2019,17-29 y.,Urban regions,No,0.95607,2472,2568,0.94815,0.96400
2019,17-29 y.,Rural regions,Yes,0.03833,34,1156,0.02726,0.04941
2019,17-29 y.,Rural regions,No,0.96167,1122,1156,0.95059,0.97274
2019,30-45 y.,No answer / don't know,No,0.86800,132,132,0.81004,0.92597
2019,30-45 y.,Urban regions,Yes,0.08366,390,4064,0.07514,0.09217
2019,30-45 y.,Urban regions,No,0.91634,3674,4064,0.90783,0.92486
2019,30-45 y.,Rural regions,Yes,0.09531,192,2068,0.08265,0.10797
2019,30-45 y.,Rural regions,No,0.90469,1876,2068,0.89203,0.91735
2019,46-65 y.,No answer / don't know,Yes,0.24958,49,198,0.18914,0.31001
2019,46-65 y.,No answer / don't know,No,0.75042,149,198,0.68999,0.81086
2019,46-65 y.,Urban regions,Yes,0.19884,1159,6536,0.18916,0.20851
2019,46-65 y.,Urban regions,No,0.80116,5377,6536,0.79149,0.81084
2019,46-65 y.,Rural regions,Yes,0.20792,719,3686,0.19482,0.22102
2019,46-65 y.,Rural regions,No,0.79208,2967,3686,0.77898,0.80518
2019,66 and older,No answer / don't know,No,0.69363,57,57,0.57289,0.81437
2019,66 and older,Urban regions,Yes,0.27433,818,3223,0.25893,0.28974
2019,66 and older,Urban regions,No,0.72567,2405,3223,0.71026,0.74107
2019,66 and older,Rural regions,Yes,0.27238,448,1871,0.25220,0.29256
2019,66 and older,Rural regions,No,0.72762,1423,1871,0.70744,0.74780
2021,17-29 y.,Urban regions,Yes,0.03400,92,2323,0.02663,0.04137
2021,17-29 y.,Urban regions,No,0.96600,2231,2323,0.95863,0.97337
2021,17-29 y.,Rural regions,Yes,0.05604,40,857,0.04064,0.07145
2021,17-29 y.,Rural regions,No,0.94396,817,857,0.92855,0.95936
2021,30-45 y.,Urban regions,Yes,0.10942,417,3671,0.09932,0.11951
2021,30-45 y.,Urban regions,No,0.89058,3254,3671,0.88049,0.90068
2021,30-45 y.,Rural regions,Yes,0.11506,185,1534,0.09909,0.13104
2021,30-45 y.,Rural regions,No,0.88494,1349,1534,0.86896,0.90091
2021,46-65 y.,Urban regions,Yes,0.23558,989,4774,0.22354,0.24762
2021,46-65 y.,Urban regions,No,0.76442,3785,4774,0.75238,0.77646
2021,46-65 y.,Rural regions,Yes,0.23966,567,2440,0.22272,0.25660
2021,46-65 y.,Rural regions,No,0.76034,1873,2440,0.74340,0.77728
2021,66 and older,Urban regions,Yes,0.30719,619,2244,0.28810,0.32628
2021,66 and older,Urban regions,No,0.69281,1625,2244,0.67372,0.71190
2021,66 and older,Rural regions,Yes,0.28938,352,1320,0.26491,0.31385
2021,66 and older,Rural regions,No,0.71062,968,1320,0.68615,0.73509
