year,migback,pgisced97,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No migration background,Second Stage of Tertiary Education,Yes,0.13149,590,4630,0.12176,0.14123
2015,No migration background,Second Stage of Tertiary Education,No,0.86851,4040,4630,0.85877,0.87824
2015,Direct migration background,No answer / don't know,No,0.72588,95,95,0.63571,0.81606
2015,Direct migration background,Pre-primary Level,No,0.86500,32,32,0.74471,0.98530
2015,Direct migration background,Primary Level,Yes,0.23006,42,220,0.17432,0.28580
2015,Direct migration background,Primary Level,No,0.76994,178,220,0.71420,0.82568
2015,Direct migration background,Lower Secondary Level,Yes,0.17147,135,785,0.14508,0.19785
2015,Direct migration background,Lower Secondary Level,No,0.82853,650,785,0.80215,0.85492
2015,Direct migration background,Upper Secondary Level,Yes,0.18758,258,1568,0.16825,0.20690
2015,Direct migration background,Upper Secondary Level,No,0.81242,1310,1568,0.79310,0.83175
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.19164,101,628,0.16083,0.22244
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.80836,527,628,0.77756,0.83917
2015,Direct migration background,First Stage of Tertiary Education,No,0.75590,80,80,0.66118,0.85063
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.13832,127,1014,0.11706,0.15958
2015,Direct migration background,Second Stage of Tertiary Education,No,0.86168,887,1014,0.84042,0.88294
2015,Indirect migration background,No answer / don't know,No,0.95319,98,98,0.91116,0.99523
2015,Indirect migration background,Pre-primary Level,No,0.92920,96,96,0.87763,0.98078
2015,Indirect migration background,Lower Secondary Level,No,0.93446,272,272,0.90500,0.96393
2015,Indirect migration background,Upper Secondary Level,Yes,0.08924,63,625,0.06687,0.11161
2015,Indirect migration background,Upper Secondary Level,No,0.91076,562,625,0.88839,0.93313
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95745,94,94,0.91642,0.99847
2015,Indirect migration background,First Stage of Tertiary Education,No,0.95095,49,49,0.88986,1.01205
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.95180,212,212,0.92290,0.98070
2017,No migration background,No answer / don't know,No,0.94405,351,351,0.91997,0.96812
2017,No migration background,Pre-primary Level,No,0.95100,273,273,0.92534,0.97665
2017,No migration background,Primary Level,Yes,0.25092,34,165,0.18456,0.31727
2017,No migration background,Primary Level,No,0.74908,131,165,0.68273,0.81544
2017,No migration background,Lower Secondary Level,Yes,0.22248,331,1686,0.20262,0.24234
2017,No migration background,Lower Secondary Level,No,0.77752,1355,1686,0.75766,0.79738
2017,No migration background,Upper Secondary Level,Yes,0.20476,1829,9760,0.19676,0.21277
2017,No migration background,Upper Secondary Level,No,0.79524,7931,9760,0.78723,0.80324
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.09789,157,1434,0.08250,0.11327
2017,No migration background,Post-secondary Non-tertiary Level,No,0.90211,1277,1434,0.88673,0.91750
2017,No migration background,First Stage of Tertiary Education,Yes,0.17509,262,1372,0.15497,0.19521
2017,No migration background,First Stage of Tertiary Education,No,0.82491,1110,1372,0.80479,0.84503
2017,No migration background,Second Stage of Tertiary Education,Yes,0.11686,580,5038,0.10798,0.12573
2017,No migration background,Second Stage of Tertiary Education,No,0.88314,4458,5038,0.87427,0.89202
2017,Direct migration background,No answer / don't know,No,0.90674,116,116,0.85359,0.95989
2017,Direct migration background,Pre-primary Level,No,0.97517,36,36,0.92361,1.02672
2017,Direct migration background,Primary Level,Yes,0.18303,48,252,0.13519,0.23087
2017,Direct migration background,Primary Level,No,0.81697,204,252,0.76913,0.86481
2017,Direct migration background,Lower Secondary Level,Yes,0.21605,138,785,0.18724,0.24486
2017,Direct migration background,Lower Secondary Level,No,0.78395,647,785,0.75514,0.81276
2017,Direct migration background,Upper Secondary Level,Yes,0.16764,245,1626,0.14947,0.18580
2017,Direct migration background,Upper Secondary Level,No,0.83236,1381,1626,0.81420,0.85053
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.17048,119,661,0.14179,0.19917
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.82952,542,661,0.80083,0.85821
2017,Direct migration background,First Stage of Tertiary Education,No,0.75483,82,82,0.66114,0.84851
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.10852,118,1222,0.09107,0.12597
2017,Direct migration background,Second Stage of Tertiary Education,No,0.89148,1104,1222,0.87403,0.90893
2017,Indirect migration background,No answer / don't know,No,0.92673,106,106,0.87689,0.97658
2017,Indirect migration background,Lower Secondary Level,No,0.92161,246,246,0.88795,0.95527
2017,Indirect migration background,Upper Secondary Level,Yes,0.09142,70,687,0.06985,0.11298
2017,Indirect migration background,Upper Secondary Level,No,0.90858,617,687,0.88702,0.93015
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.88072,104,104,0.81813,0.94332
2017,Indirect migration background,First Stage of Tertiary Education,No,0.97744,47,47,0.93453,1.02035
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.92388,234,234,0.88983,0.95793
2019,No migration background,No answer / don't know,No,0.96800,339,339,0.94923,0.98676
2019,No migration background,Pre-primary Level,No,0.98300,201,201,0.96508,1.00091
2019,No migration background,Primary Level,Yes,0.22749,31,148,0.15972,0.29526
2019,No migration background,Primary Level,No,0.77251,117,148,0.70474,0.84028
2019,No migration background,Lower Secondary Level,Yes,0.23928,313,1577,0.21822,0.26035
2019,No migration background,Lower Secondary Level,No,0.76072,1264,1577,0.73965,0.78178
2019,No migration background,Upper Secondary Level,Yes,0.20634,1728,9201,0.19807,0.21461
2019,No migration background,Upper Secondary Level,No,0.79366,7473,9201,0.78539,0.80193
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.11164,194,1509,0.09575,0.12754
2019,No migration background,Post-secondary Non-tertiary Level,No,0.88836,1315,1509,0.87246,0.90425
2019,No migration background,First Stage of Tertiary Education,Yes,0.20053,278,1512,0.18034,0.22072
2019,No migration background,First Stage of Tertiary Education,No,0.79947,1234,1512,0.77928,0.81966
2019,No migration background,Second Stage of Tertiary Education,Yes,0.12114,677,5621,0.11261,0.12967
2019,No migration background,Second Stage of Tertiary Education,No,0.87886,4944,5621,0.87033,0.88739
2019,Direct migration background,No answer / don't know,No,0.79303,101,101,0.71362,0.87244
2019,Direct migration background,Primary Level,Yes,0.15079,36,207,0.10192,0.19966
2019,Direct migration background,Primary Level,No,0.84921,171,207,0.80034,0.89808
2019,Direct migration background,Lower Secondary Level,Yes,0.20630,102,613,0.17424,0.23836
2019,Direct migration background,Lower Secondary Level,No,0.79370,511,613,0.76164,0.82576
2019,Direct migration background,Upper Secondary Level,Yes,0.16376,213,1316,0.14376,0.18376
2019,Direct migration background,Upper Secondary Level,No,0.83624,1103,1316,0.81624,0.85624
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.19890,91,534,0.16501,0.23279
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.80110,443,534,0.76721,0.83499
2019,Direct migration background,First Stage of Tertiary Education,No,0.86693,67,67,0.78498,0.94887
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.09112,111,1115,0.07422,0.10802
2019,Direct migration background,Second Stage of Tertiary Education,No,0.90888,1004,1115,0.89198,0.92578
2019,Indirect migration background,No answer / don't know,No,0.95708,103,103,0.91774,0.99641
2019,Indirect migration background,Pre-primary Level,No,0.96611,79,79,0.92595,1.00627
2019,Indirect migration background,Lower Secondary Level,No,0.89449,210,210,0.85285,0.93614
2019,Indirect migration background,Upper Secondary Level,Yes,0.08155,56,633,0.06022,0.10289
2019,Indirect migration background,Upper Secondary Level,No,0.91845,577,633,0.89711,0.93978
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97363,121,121,0.94495,1.00230
2019,Indirect migration background,First Stage of Tertiary Education,No,0.90517,54,54,0.82629,0.98405
2019,Indirect migration background,Second Stage of Tertiary Education,Yes,0.11194,32,287,0.07540,0.14848
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.88806,255,287,0.85152,0.92460
2021,No migration background,No answer / don't know,Yes,0.09001,41,312,0.05820,0.12182
2021,No migration background,No answer / don't know,No,0.90999,271,312,0.87818,0.94180
2021,No migration background,Pre-primary Level,No,0.97905,100,100,0.95083,1.00726
2021,No migration background,Primary Level,No,0.57058,60,60,0.44427,0.69689
2021,No migration background,Lower Secondary Level,Yes,0.27128,206,881,0.24191,0.30066
2021,No migration background,Lower Secondary Level,No,0.72872,675,881,0.69934,0.75809
2021,No migration background,Upper Secondary Level,Yes,0.23163,1233,5679,0.22066,0.24260
2021,No migration background,Upper Secondary Level,No,0.76837,4446,5679,0.75740,0.77934
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.13416,145,1043,0.11346,0.15485
2021,No migration background,Post-secondary Non-tertiary Level,No,0.86584,898,1043,0.84515,0.88654
2021,No migration background,First Stage of Tertiary Education,Yes,0.19451,173,896,0.16858,0.22044
2021,No migration background,First Stage of Tertiary Education,No,0.80549,723,896,0.77956,0.83142
2021,No migration background,Second Stage of Tertiary Education,Yes,0.13279,558,4054,0.12234,0.14324
2021,No migration background,Second Stage of Tertiary Education,No,0.86721,3496,4054,0.85676,0.87766
2021,Direct migration background,No answer / don't know,Yes,0.21370,56,445,0.17557,0.25183
2021,Direct migration background,No answer / don't know,No,0.78630,389,445,0.74817,0.82443
2021,Direct migration background,Primary Level,Yes,0.22284,130,823,0.19439,0.25129
2021,Direct migration background,Primary Level,No,0.77716,693,823,0.74871,0.80561
2021,Direct migration background,Lower Secondary Level,Yes,0.26869,122,745,0.23684,0.30055
2021,Direct migration background,Lower Secondary Level,No,0.73131,623,745,0.69945,0.76316
2021,Direct migration background,Upper Secondary Level,Yes,0.19999,206,1235,0.17767,0.22231
2021,Direct migration background,Upper Secondary Level,No,0.80001,1029,1235,0.77769,0.82233
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.26185,90,454,0.22136,0.30234
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.73815,364,454,0.69766,0.77864
2021,Direct migration background,First Stage of Tertiary Education,No,0.53245,44,44,0.38331,0.68158
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.11982,146,1373,0.10264,0.13701
2021,Direct migration background,Second Stage of Tertiary Education,No,0.88018,1227,1373,0.86299,0.89736
2021,Indirect migration background,Pre-primary Level,No,0.99859,37,37,0.98631,1.01086
2021,Indirect migration background,Lower Secondary Level,No,0.86039,103,103,0.79313,0.92765
2021,Indirect migration background,Upper Secondary Level,Yes,0.10818,47,384,0.07707,0.13929
2021,Indirect migration background,Upper Secondary Level,No,0.89182,337,384,0.86071,0.92293
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96753,84,84,0.92939,1.00566
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.89145,183,183,0.84626,0.93664
