year,age_gr,migback,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Indirect migration background,Yes,0.14227,49,300,0.10268,0.18187
2021,30-45 y.,Indirect migration background,No,0.85773,251,300,0.81813,0.89732
2021,46-65 y.,No migration background,Yes,0.22789,1142,5525,0.21683,0.23895
2021,46-65 y.,No migration background,No,0.77211,4383,5525,0.76105,0.78317
2021,46-65 y.,Direct migration background,Yes,0.28492,376,1507,0.26212,0.30771
2021,46-65 y.,Direct migration background,No,0.71508,1131,1507,0.69229,0.73788
2021,46-65 y.,Indirect migration background,Yes,0.23860,39,183,0.17668,0.30053
2021,46-65 y.,Indirect migration background,No,0.76140,144,183,0.69947,0.82332
2021,66 and older,No migration background,Yes,0.29537,865,3200,0.27956,0.31118
2021,66 and older,No migration background,No,0.70463,2335,3200,0.68882,0.72044
2021,66 and older,Direct migration background,Yes,0.35784,101,340,0.30681,0.40887
2021,66 and older,Direct migration background,No,0.64216,239,340,0.59113,0.69319
