year,bula_h,migback,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Mecklenburg-Western Pomerania,No migration background,Yes,0.17149,87,527,0.13927,0.20370
2015,Mecklenburg-Western Pomerania,No migration background,No,0.82851,440,527,0.79630,0.86073
2015,Saxony,No migration background,Yes,0.16812,233,1412,0.14860,0.18763
2015,Saxony,No migration background,No,0.83188,1179,1412,0.81237,0.85140
2015,Saxony,Direct migration background,No,0.84241,58,58,0.74782,0.93700
2015,Saxony-Anhalt,No migration background,Yes,0.22413,173,817,0.19552,0.25275
2015,Saxony-Anhalt,No migration background,No,0.77587,644,817,0.74725,0.80448
2015,Saxony-Anhalt,Direct migration background,No,0.89356,45,45,0.80244,0.98469
2015,Thuringa,No migration background,Yes,0.22862,174,864,0.20060,0.25664
2015,Thuringa,No migration background,No,0.77138,690,864,0.74336,0.79940
2015,Thuringa,Direct migration background,No,0.58098,33,33,0.41003,0.75193
2017,Schleswig-Holstein,No migration background,Yes,0.12990,100,755,0.10591,0.15390
2017,Schleswig-Holstein,No migration background,No,0.87010,655,755,0.84610,0.89409
2017,Schleswig-Holstein,Direct migration background,No,0.76635,133,133,0.69416,0.83854
2017,Schleswig-Holstein,Indirect migration background,No,0.93491,34,34,0.85074,1.01908
2017,Hamburg,No migration background,Yes,0.11148,46,320,0.07695,0.14602
2017,Hamburg,No migration background,No,0.88852,274,320,0.85398,0.92305
2017,Hamburg,Direct migration background,No,0.84720,86,86,0.77070,0.92369
2017,Hamburg,Indirect migration background,No,0.96106,39,39,0.89956,1.02257
2017,Lower Saxony,No migration background,Yes,0.18833,354,2095,0.17158,0.20508
2017,Lower Saxony,No migration background,No,0.81167,1741,2095,0.79492,0.82842
2017,Lower Saxony,Direct migration background,Yes,0.21028,66,475,0.17359,0.24697
2017,Lower Saxony,Direct migration background,No,0.78972,409,475,0.75303,0.82641
2017,Lower Saxony,Indirect migration background,No,0.90826,116,116,0.85551,0.96102
2017,Bremen,No migration background,No,0.87675,123,123,0.81841,0.93508
2017,Bremen,Direct migration background,No,0.92975,61,61,0.86508,0.99442
2017,North Rhine-Westphalia,No migration background,Yes,0.19371,681,3772,0.18110,0.20633
2017,North Rhine-Westphalia,No migration background,No,0.80629,3091,3772,0.79367,0.81890
2017,North Rhine-Westphalia,Direct migration background,Yes,0.14911,190,1263,0.12946,0.16876
2017,North Rhine-Westphalia,Direct migration background,No,0.85089,1073,1263,0.83124,0.87054
2017,North Rhine-Westphalia,Indirect migration background,Yes,0.05330,37,489,0.03337,0.07323
2017,North Rhine-Westphalia,Indirect migration background,No,0.94670,452,489,0.92677,0.96663
2017,Hesse,No migration background,Yes,0.15372,172,1246,0.13369,0.17376
2017,Hesse,No migration background,No,0.84628,1074,1246,0.82624,0.86631
2017,Hesse,Direct migration background,Yes,0.16551,66,399,0.12900,0.20203
2017,Hesse,Direct migration background,No,0.83449,333,399,0.79797,0.87100
2017,Hesse,Indirect migration background,No,0.87590,134,134,0.81987,0.93193
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16751,160,1044,0.14484,0.19017
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.83249,884,1044,0.80983,0.85516
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.15163,56,377,0.11538,0.18788
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.84837,321,377,0.81212,0.88462
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.93929,95,95,0.89102,0.98757
2017,Baden-Wuerttemberg,No migration background,Yes,0.16571,284,2093,0.14978,0.18165
2017,Baden-Wuerttemberg,No migration background,No,0.83429,1809,2093,0.81835,0.85022
2017,Baden-Wuerttemberg,Direct migration background,Yes,0.16997,100,648,0.14103,0.19891
2017,Baden-Wuerttemberg,Direct migration background,No,0.83003,548,648,0.80109,0.85897
2017,Baden-Wuerttemberg,Indirect migration background,No,0.90764,248,248,0.87154,0.94375
2017,Bavaria,No migration background,Yes,0.16233,474,3115,0.14937,0.17528
2017,Bavaria,No migration background,No,0.83767,2641,3115,0.82472,0.85063
2017,Bavaria,Direct migration background,Yes,0.16990,106,852,0.14467,0.19513
2017,Bavaria,Direct migration background,No,0.83010,746,852,0.80487,0.85533
2017,Bavaria,Indirect migration background,No,0.87682,217,217,0.83299,0.92065
2017,Berlin,No migration background,Yes,0.19352,131,772,0.16563,0.22141
2017,Berlin,No migration background,No,0.80648,641,772,0.77859,0.83437
2017,Berlin,Direct migration background,No,0.86229,142,142,0.80541,0.91917
2017,Berlin,Indirect migration background,No,0.95258,50,50,0.89307,1.01209
2017,Brandenburg,No migration background,Yes,0.16120,139,917,0.13739,0.18502
2017,Brandenburg,No migration background,No,0.83880,778,917,0.81498,0.86261
2017,Brandenburg,Direct migration background,No,0.81534,76,76,0.72752,0.90316
2017,Mecklenburg-Western Pomerania,No migration background,Yes,0.20231,92,544,0.16852,0.23610
2017,Mecklenburg-Western Pomerania,No migration background,No,0.79769,452,544,0.76390,0.83148
2017,Saxony,No migration background,Yes,0.17581,262,1552,0.15686,0.19475
2017,Saxony,No migration background,No,0.82419,1290,1552,0.80525,0.84314
2017,Saxony,Direct migration background,No,0.80667,62,62,0.70756,0.90577
2017,Saxony-Anhalt,No migration background,Yes,0.17606,151,857,0.15054,0.20157
2017,Saxony-Anhalt,No migration background,No,0.82394,706,857,0.79843,0.84946
2017,Saxony-Anhalt,Direct migration background,No,0.84214,43,43,0.73187,0.95241
2017,Thuringa,No migration background,Yes,0.18197,161,888,0.15658,0.20736
2017,Thuringa,No migration background,No,0.81803,727,888,0.79264,0.84342
2017,Thuringa,Direct migration background,No,0.93250,65,65,0.87103,0.99397
2019,Schleswig-Holstein,No migration background,Yes,0.16492,110,778,0.13883,0.19102
2019,Schleswig-Holstein,No migration background,No,0.83508,668,778,0.80898,0.86117
2019,Schleswig-Holstein,Direct migration background,No,0.87105,111,111,0.80842,0.93368
2019,Schleswig-Holstein,Indirect migration background,No,0.96093,42,42,0.90162,1.02024
2019,Hamburg,No migration background,Yes,0.13489,53,372,0.10013,0.16965
2019,Hamburg,No migration background,No,0.86511,319,372,0.83035,0.89987
2019,Hamburg,Direct migration background,No,0.72560,94,94,0.63491,0.81629
2019,Hamburg,Indirect migration background,No,0.85708,44,44,0.75247,0.96169
2019,Lower Saxony,No migration background,Yes,0.18888,317,1990,0.17168,0.20608
2019,Lower Saxony,No migration background,No,0.81112,1673,1990,0.79392,0.82832
2019,Lower Saxony,Direct migration background,Yes,0.19582,62,384,0.15608,0.23556
2019,Lower Saxony,Direct migration background,No,0.80418,322,384,0.76444,0.84392
2019,Lower Saxony,Indirect migration background,No,0.91680,108,108,0.86447,0.96913
2019,Bremen,No migration background,No,0.85735,127,127,0.79628,0.91841
2019,Bremen,Direct migration background,No,0.94722,51,51,0.88525,1.00920
2019,North Rhine-Westphalia,No migration background,Yes,0.19175,689,3820,0.17927,0.20424
2019,North Rhine-Westphalia,No migration background,No,0.80825,3131,3820,0.79576,0.82073
2019,North Rhine-Westphalia,Direct migration background,Yes,0.15774,178,1106,0.13624,0.17923
2019,North Rhine-Westphalia,Direct migration background,No,0.84226,928,1106,0.82077,0.86376
2019,North Rhine-Westphalia,Indirect migration background,Yes,0.06560,41,480,0.04343,0.08777
2019,North Rhine-Westphalia,Indirect migration background,No,0.93440,439,480,0.91223,0.95657
2019,Hesse,No migration background,Yes,0.13694,175,1286,0.11814,0.15574
2019,Hesse,No migration background,No,0.86306,1111,1286,0.84426,0.88186
2019,Hesse,Direct migration background,Yes,0.14331,51,301,0.10366,0.18296
2019,Hesse,Direct migration background,No,0.85669,250,301,0.81704,0.89634
2019,Hesse,Indirect migration background,No,0.89466,107,107,0.83621,0.95310
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.18900,177,1055,0.16537,0.21264
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.81100,878,1055,0.78736,0.83463
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.11470,32,313,0.07934,0.15005
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.88530,281,313,0.84995,0.92066
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.86592,89,89,0.79472,0.93711
2019,Baden-Wuerttemberg,No migration background,Yes,0.18158,297,2035,0.16482,0.19833
2019,Baden-Wuerttemberg,No migration background,No,0.81842,1738,2035,0.80167,0.83518
2019,Baden-Wuerttemberg,Direct migration background,Yes,0.21228,89,533,0.17753,0.24702
2019,Baden-Wuerttemberg,Direct migration background,No,0.78772,444,533,0.75298,0.82247
2019,Baden-Wuerttemberg,Indirect migration background,No,0.91913,213,213,0.88243,0.95583
2019,Bavaria,No migration background,Yes,0.15609,448,3030,0.14316,0.16901
2019,Bavaria,No migration background,No,0.84391,2582,3030,0.83099,0.85684
2019,Bavaria,Direct migration background,Yes,0.13294,86,676,0.10733,0.15856
2019,Bavaria,Direct migration background,No,0.86706,590,676,0.84144,0.89267
2019,Bavaria,Indirect migration background,No,0.90173,225,225,0.86274,0.94071
2019,Berlin,No migration background,Yes,0.20914,150,810,0.18111,0.23717
2019,Berlin,No migration background,No,0.79086,660,810,0.76283,0.81889
2019,Berlin,Direct migration background,No,0.89910,137,137,0.84847,0.94972
2019,Berlin,Indirect migration background,No,0.91875,55,55,0.84588,0.99163
2019,Brandenburg,No migration background,Yes,0.15612,155,1008,0.13370,0.17853
2019,Brandenburg,No migration background,No,0.84388,853,1008,0.82147,0.86630
2019,Brandenburg,Direct migration background,No,0.94999,71,71,0.89892,1.00105
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.20715,102,581,0.17417,0.24013
2019,Mecklenburg-Western Pomerania,No migration background,No,0.79285,479,581,0.75987,0.82583
2019,Saxony,No migration background,Yes,0.16041,246,1529,0.14201,0.17881
2019,Saxony,No migration background,No,0.83959,1283,1529,0.82119,0.85799
2019,Saxony,Direct migration background,No,0.87399,61,61,0.79002,0.95796
2019,Saxony,Indirect migration background,No,0.97991,34,34,0.93204,1.02778
2019,Saxony-Anhalt,No migration background,Yes,0.21957,157,831,0.19141,0.24773
2019,Saxony-Anhalt,No migration background,No,0.78043,674,831,0.75227,0.80859
2019,Saxony-Anhalt,Direct migration background,No,0.92078,37,37,0.83255,1.00901
2019,Thuringa,No migration background,Yes,0.19124,139,850,0.16479,0.21770
2019,Thuringa,No migration background,No,0.80876,711,850,0.78230,0.83521
2019,Thuringa,Direct migration background,No,0.97870,51,51,0.93869,1.01872
2021,Schleswig-Holstein,No migration background,Yes,0.14473,80,567,0.11574,0.17371
2021,Schleswig-Holstein,No migration background,No,0.85527,487,567,0.82629,0.88426
2021,Schleswig-Holstein,Direct migration background,Yes,0.13670,42,225,0.09171,0.18169
2021,Schleswig-Holstein,Direct migration background,No,0.86330,183,225,0.81831,0.90829
2021,Hamburg,No migration background,Yes,0.17982,49,278,0.13459,0.22505
2021,Hamburg,No migration background,No,0.82018,229,278,0.77495,0.86541
2021,Hamburg,Direct migration background,No,0.67199,129,129,0.59065,0.75332
2021,Lower Saxony,No migration background,Yes,0.17984,241,1312,0.15905,0.20062
2021,Lower Saxony,No migration background,No,0.82016,1071,1312,0.79938,0.84095
2021,Lower Saxony,Direct migration background,Yes,0.27887,66,488,0.23904,0.31869
2021,Lower Saxony,Direct migration background,No,0.72113,422,488,0.68131,0.76096
2021,Lower Saxony,Indirect migration background,No,0.95925,71,71,0.91293,1.00556
2021,Bremen,No migration background,No,0.88207,78,78,0.81003,0.95411
2021,Bremen,Direct migration background,No,0.83802,46,46,0.73037,0.94567
2021,North Rhine-Westphalia,No migration background,Yes,0.22209,483,2490,0.20576,0.23842
2021,North Rhine-Westphalia,No migration background,No,0.77791,2007,2490,0.76158,0.79424
2021,North Rhine-Westphalia,Direct migration background,Yes,0.19321,229,1373,0.17231,0.21410
2021,North Rhine-Westphalia,Direct migration background,No,0.80679,1144,1373,0.78590,0.82769
2021,North Rhine-Westphalia,Indirect migration background,No,0.88423,219,219,0.84175,0.92670
2021,Hesse,No migration background,Yes,0.15983,112,788,0.13423,0.18543
2021,Hesse,No migration background,No,0.84017,676,788,0.81457,0.86577
2021,Hesse,Direct migration background,Yes,0.19866,79,476,0.16278,0.23454
2021,Hesse,Direct migration background,No,0.80134,397,476,0.76546,0.83722
2021,Hesse,Indirect migration background,No,0.95841,52,52,0.90361,1.01320
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.22620,142,622,0.19329,0.25910
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.77380,480,622,0.74090,0.80671
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.21914,43,323,0.17396,0.26432
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.78086,280,323,0.73568,0.82604
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.75982,41,41,0.62744,0.89221
2021,Baden-Wuerttemberg,No migration background,Yes,0.19396,231,1366,0.17298,0.21494
2021,Baden-Wuerttemberg,No migration background,No,0.80604,1135,1366,0.78506,0.82702
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.22071,94,656,0.18895,0.25247
2021,Baden-Wuerttemberg,Direct migration background,No,0.77929,562,656,0.74753,0.81105
2021,Baden-Wuerttemberg,Indirect migration background,No,0.90133,128,128,0.84946,0.95319
2021,Bavaria,No migration background,Yes,0.18772,363,1971,0.17047,0.20496
2021,Bavaria,No migration background,No,0.81228,1608,1971,0.79504,0.82953
2021,Bavaria,Direct migration background,Yes,0.21658,103,719,0.18645,0.24670
2021,Bavaria,Direct migration background,No,0.78342,616,719,0.75330,0.81355
2021,Bavaria,Indirect migration background,No,0.83155,143,143,0.76999,0.89311
2021,Berlin,No migration background,Yes,0.19808,104,564,0.16516,0.23101
2021,Berlin,No migration background,No,0.80192,460,564,0.76899,0.83484
2021,Berlin,Direct migration background,Yes,0.14297,35,295,0.10296,0.18299
2021,Berlin,Direct migration background,No,0.85703,260,295,0.81701,0.89704
2021,Berlin,Indirect migration background,No,0.97075,43,43,0.91979,1.02171
2021,Brandenburg,No migration background,Yes,0.19970,129,591,0.16745,0.23196
2021,Brandenburg,No migration background,No,0.80030,462,591,0.76804,0.83255
2021,Brandenburg,Direct migration background,No,0.67510,83,83,0.57373,0.77647
2021,Mecklenburg-Western Pomerania,No migration background,Yes,0.25296,73,367,0.20843,0.29750
2021,Mecklenburg-Western Pomerania,No migration background,No,0.74704,294,367,0.70250,0.79157
2021,Mecklenburg-Western Pomerania,Direct migration background,No,0.95207,33,33,0.87806,1.02609
2021,Saxony,No migration background,Yes,0.16152,164,1010,0.13882,0.18423
2021,Saxony,No migration background,No,0.83848,846,1010,0.81577,0.86118
2021,Saxony,Direct migration background,No,0.88804,110,110,0.82884,0.94723
2021,Saxony-Anhalt,No migration background,Yes,0.21010,106,505,0.17454,0.24567
2021,Saxony-Anhalt,No migration background,No,0.78990,399,505,0.75433,0.82546
2021,Saxony-Anhalt,Direct migration background,No,0.97384,75,75,0.93747,1.01021
2021,Thuringa,No migration background,Yes,0.19878,97,534,0.16490,0.23267
2021,Thuringa,No migration background,No,0.80122,437,534,0.76733,0.83510
2021,Thuringa,Direct migration background,No,0.96970,79,79,0.93166,1.00774
