"ple0022","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","217","","",""
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","55","0.179582687180947","0.138662333189038","0.220503041172855"
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.0983832909013991","0.0459618568991153","0.150804724903683"
"Ja","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","546","0.137630074828459","0.126949749271872","0.148310400385045"
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","59","0.159536757487756","0.121445644969751","0.197627870005762"
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","8","0.0582872171596719","0.0152799785291105","0.101294455790233"
"Ja","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","288","","",""
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.615019952153246","0.517683348560335","0.712356555746158"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","62","0.998728735482757","0.989930014381746","1.00752745658377"
"Nein","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Hauptschule","kein Migrationshintergrund","3938","0.737381902312772","0.725552462807209","0.749211341818334"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","560","0.748790059599713","0.717088393219633","0.780491725979793"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","158","","",""
"Nein","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Realschule","kein Migrationshintergrund","3927","0.824040474399007","0.813189911222691","0.834891037575323"
"Nein","2013","Realschule","direkter Migrationshintergrund","123","","",""
"Nein","2013","Realschule","indirekter Migrationshintergrund","151","","",""
"Nein","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1536","","",""
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","283","","",""
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","116","","",""
"Nein","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3451","0.862369925171541","0.851689599614955","0.873050250728128"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","296","","",""
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","106","","",""
"Nein","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","47","0.151402813689651","0.11596478277491","0.186840844604391"
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.256240447966785","0.206507711516192","0.305973184417378"
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.1498606933779","0.0877830605849565","0.211938326170843"
"Ja","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","1342","","",""
"Ja","2015","Hauptschule","direkter Migrationshintergrund","292","","",""
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","52","0.0969210834471405","0.0677822286135617","0.126059938280719"
"Ja","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Realschule","kein Migrationshintergrund","995","0.182045677274301","0.172070820968226","0.192020533580376"
"Ja","2015","Realschule","direkter Migrationshintergrund","41","0.136746800014096","0.100648549573363","0.172845050454829"
"Ja","2015","Realschule","indirekter Migrationshintergrund","41","0.083415431498699","0.056385525494847","0.110445337502551"
"Ja","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","259","","",""
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","151","","",""
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Ja","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","592","0.131250453303688","0.121538654269478","0.140962252337898"
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","123","","",""
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"Ja","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","346","0.848597186310349","0.813159155395609","0.88403521722509"
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","242","","",""
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","119","","",""
"Nein","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Hauptschule","kein Migrationshintergrund","4078","0.737842315682737","0.726133538993733","0.74955109237174"
"Nein","2015","Hauptschule","direkter Migrationshintergrund","1261","","",""
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","344","0.90307891655286","0.873940061719281","0.932217771386438"
"Nein","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Realschule","kein Migrationshintergrund","4754","0.817954322725699","0.807979466419624","0.827929179031774"
"Nein","2015","Realschule","direkter Migrationshintergrund","307","0.863253199985904","0.827154949545171","0.899351450426636"
"Nein","2015","Realschule","indirekter Migrationshintergrund","361","0.916584568501301","0.889554662497449","0.943614474505153"
"Nein","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","2082","","",""
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","846","0.832408952562662","0.809224636394291","0.855593268731033"
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","292","","",""
"Nein","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","AkademikerIn","kein Migrationshintergrund","4052","0.868749546696312","0.859037747662103","0.878461345730522"
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","851","0.860003382865608","0.83821236769033","0.881794398040886"
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","236","","",""
"Nein","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","52","0.151604917021058","0.119654162014373","0.183555672027743"
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.175805773661006","0.134798070523154","0.216813476798858"
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0592141767487329","0.0171595642251449","0.101268789272321"
"Ja","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","1249","","",""
"Ja","2017","Hauptschule","direkter Migrationshintergrund","282","","",""
"Ja","2017","Hauptschule","indirekter Migrationshintergrund","57","0.12160874212319","0.0883961309106002","0.15482135333578"
"Ja","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Realschule","kein Migrationshintergrund","1049","","",""
"Ja","2017","Realschule","direkter Migrationshintergrund","33","0.153763041442254","0.115135447065666","0.192390635818842"
"Ja","2017","Realschule","indirekter Migrationshintergrund","42","0.0857253769486574","0.0586596176918309","0.112791136205484"
"Ja","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(Fach-)Abitur","kein Migrationshintergrund","277","","",""
"Ja","2017","(Fach-)Abitur","direkter Migrationshintergrund","181","","",""
"Ja","2017","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Ja","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","AkademikerIn","kein Migrationshintergrund","582","0.116696677944801","0.10784697411051","0.125546381779093"
"Ja","2017","AkademikerIn","direkter Migrationshintergrund","112","","",""
"Ja","2017","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"Ja","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(noch) kein Abschluss","kein Migrationshintergrund","432","0.848395082978942","0.816444327972257","0.880345837985627"
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","279","","",""
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","115","","",""
"Nein","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Hauptschule","kein Migrationshintergrund","4007","0.743879992870777","0.732079677765421","0.755680307976132"
"Nein","2017","Hauptschule","direkter Migrationshintergrund","1258","","",""
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","315","0.87839125787681","0.84517864666422","0.9116038690894"
"Nein","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Realschule","kein Migrationshintergrund","5143","0.823861542635069","0.814373277174957","0.833349808095182"
"Nein","2017","Realschule","direkter Migrationshintergrund","302","0.846236958557746","0.807609364181158","0.884864552934334"
"Nein","2017","Realschule","indirekter Migrationshintergrund","369","0.914274623051343","0.887208863794516","0.941340382308169"
"Nein","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","2396","","",""
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","915","0.845338359351992","0.82393167483344","0.866745043870544"
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","353","0.937206248889988","0.912815109159694","0.961597388620281"
"Nein","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","AkademikerIn","kein Migrationshintergrund","4474","0.883303322055199","0.874453618220907","0.89215302588949"
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","1065","","",""
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","257","","",""
"Nein","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","50","0.140869518023571","0.106164480598129","0.175574555449013"
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.147965646176318","0.106152080205118","0.189779212147517"
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0781165315620632","0.0290699593737411","0.127163103750385"
"Ja","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","1134","","",""
"Ja","2019","Hauptschule","direkter Migrationshintergrund","219","","",""
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","44","0.112603412125412","0.0788538771489742","0.146352947101849"
"Ja","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Realschule","kein Migrationshintergrund","1025","","",""
"Ja","2019","Realschule","direkter Migrationshintergrund","30","0.176479516500141","0.131090810534835","0.221868222465446"
"Ja","2019","Realschule","indirekter Migrationshintergrund","51","0.1131733589916","0.0833335793666203","0.143013138616579"
"Ja","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","331","0.111970103040064","0.100461693839459","0.123478512240668"
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","145","","",""
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
