year,bula_h,regtyp,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Thuringa,Rural regions,No,0.77020,496,618,0.73700,0.80340
2013,Schleswig-Holstein,Urban regions,No,0.80088,141,141,0.73473,0.86703
2013,Schleswig-Holstein,Rural regions,Yes,0.15733,66,425,0.12267,0.19199
2013,Schleswig-Holstein,Rural regions,No,0.84267,359,425,0.80801,0.87733
2013,Hamburg,Urban regions,Yes,0.11727,38,309,0.08133,0.15320
2013,Hamburg,Urban regions,No,0.88273,271,309,0.84680,0.91867
2013,Lower Saxony,Urban regions,Yes,0.17658,121,740,0.14909,0.20408
2013,Lower Saxony,Urban regions,No,0.82342,619,740,0.79592,0.85091
2013,Lower Saxony,Rural regions,Yes,0.21853,218,1035,0.19334,0.24372
2013,Lower Saxony,Rural regions,No,0.78147,817,1035,0.75628,0.80666
2013,Bremen,Urban regions,No,0.79214,97,97,0.71097,0.87331
2013,North Rhine-Westphalia,Urban regions,Yes,0.21258,690,3616,0.19924,0.22591
2013,North Rhine-Westphalia,Urban regions,No,0.78742,2926,3616,0.77409,0.80076
2013,North Rhine-Westphalia,Rural regions,No,0.79561,85,85,0.70937,0.88185
2013,Hesse,Urban regions,Yes,0.17668,190,1045,0.15355,0.19982
2013,Hesse,Urban regions,No,0.82332,855,1045,0.80018,0.84645
2013,Hesse,Rural regions,Yes,0.26526,62,245,0.20986,0.32065
2013,Hesse,Rural regions,No,0.73474,183,245,0.67935,0.79014
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.17888,148,821,0.15265,0.20511
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.82112,673,821,0.79489,0.84735
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.19032,51,277,0.14401,0.23663
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.80968,226,277,0.76337,0.85599
2013,Baden-Wuerttemberg,Urban regions,Yes,0.17913,297,1910,0.16193,0.19634
2013,Baden-Wuerttemberg,Urban regions,No,0.82087,1613,1910,0.80366,0.83807
2013,Baden-Wuerttemberg,Rural regions,Yes,0.14828,36,213,0.10044,0.19612
2013,Baden-Wuerttemberg,Rural regions,No,0.85172,177,213,0.80388,0.89956
2013,Bavaria,Urban regions,Yes,0.16493,229,1393,0.14543,0.18442
2013,Bavaria,Urban regions,No,0.83507,1164,1393,0.81558,0.85457
2013,Bavaria,Rural regions,Yes,0.19117,292,1554,0.17161,0.21073
2013,Bavaria,Rural regions,No,0.80883,1262,1554,0.78927,0.82839
2013,Berlin,Urban regions,Yes,0.21620,153,768,0.18707,0.24534
2013,Berlin,Urban regions,No,0.78380,615,768,0.75466,0.81293
2013,Brandenburg,Urban regions,No,0.89673,60,60,0.81908,0.97438
2013,Brandenburg,Rural regions,Yes,0.16864,115,712,0.14112,0.19617
2013,Brandenburg,Rural regions,No,0.83136,597,712,0.80383,0.85888
2013,Mecklenburg-Western Pomerania,Urban regions,No,0.83159,35,35,0.70580,0.95738
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.20408,77,415,0.16526,0.24290
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.79592,338,415,0.75710,0.83474
2013,Saxony,Urban regions,Yes,0.20092,128,670,0.17055,0.23128
2013,Saxony,Urban regions,No,0.79908,542,670,0.76872,0.82945
2013,Saxony,Rural regions,Yes,0.19476,120,665,0.16464,0.22488
2013,Saxony,Rural regions,No,0.80524,545,665,0.77512,0.83536
2013,Saxony-Anhalt,Urban regions,Yes,0.24855,40,178,0.18488,0.31222
2013,Saxony-Anhalt,Urban regions,No,0.75145,138,178,0.68778,0.81512
2013,Saxony-Anhalt,Rural regions,Yes,0.16878,95,581,0.13829,0.19926
2013,Saxony-Anhalt,Rural regions,No,0.83122,486,581,0.80074,0.86171
2013,Thuringa,Urban regions,Yes,0.13615,45,231,0.09183,0.18047
2013,Thuringa,Urban regions,No,0.86385,186,231,0.81953,0.90817
2013,Thuringa,Rural regions,Yes,0.20204,99,568,0.16899,0.23509
2013,Thuringa,Rural regions,No,0.79796,469,568,0.76491,0.83101
2015,Schleswig-Holstein,Urban regions,Yes,0.13158,35,241,0.08881,0.17435
2015,Schleswig-Holstein,Urban regions,No,0.86842,206,241,0.82565,0.91119
2015,Schleswig-Holstein,Rural regions,Yes,0.19053,122,633,0.15991,0.22115
2015,Schleswig-Holstein,Rural regions,No,0.80947,511,633,0.77885,0.84009
2015,Hamburg,Urban regions,Yes,0.14633,57,426,0.11272,0.17993
2015,Hamburg,Urban regions,No,0.85367,369,426,0.82007,0.88728
2015,Lower Saxony,Urban regions,Yes,0.17990,158,978,0.15582,0.20399
2015,Lower Saxony,Urban regions,No,0.82010,820,978,0.79601,0.84418
2015,Lower Saxony,Rural regions,Yes,0.19965,262,1443,0.17902,0.22028
2015,Lower Saxony,Rural regions,No,0.80035,1181,1443,0.77972,0.82098
2015,Bremen,Urban regions,No,0.82975,145,145,0.76836,0.89114
2015,North Rhine-Westphalia,Urban regions,Yes,0.19011,868,5058,0.17929,0.20092
2015,North Rhine-Westphalia,Urban regions,No,0.80989,4190,5058,0.79908,0.82071
2015,North Rhine-Westphalia,Rural regions,No,0.80816,93,93,0.72770,0.88862
2015,Hesse,Urban regions,Yes,0.17067,212,1377,0.15079,0.19055
2015,Hesse,Urban regions,No,0.82933,1165,1377,0.80945,0.84921
2015,Hesse,Rural regions,Yes,0.17879,60,328,0.13726,0.22032
2015,Hesse,Rural regions,No,0.82121,268,328,0.77968,0.86274
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.13443,150,1104,0.11430,0.15456
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.86557,954,1104,0.84544,0.88570
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.18080,68,392,0.14265,0.21895
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.81920,324,392,0.78105,0.85735
2015,Baden-Wuerttemberg,Urban regions,Yes,0.17924,414,2654,0.16465,0.19384
2015,Baden-Wuerttemberg,Urban regions,No,0.82076,2240,2654,0.80616,0.83535
2015,Baden-Wuerttemberg,Rural regions,Yes,0.12835,42,331,0.09226,0.16444
2015,Baden-Wuerttemberg,Rural regions,No,0.87165,289,331,0.83556,0.90774
2015,Bavaria,Urban regions,Yes,0.15745,252,1835,0.14078,0.17412
2015,Bavaria,Urban regions,No,0.84255,1583,1835,0.82588,0.85922
2015,Bavaria,Rural regions,Yes,0.18609,348,2192,0.16979,0.20238
2015,Bavaria,Rural regions,No,0.81391,1844,2192,0.79762,0.83021
2015,Berlin,Urban regions,Yes,0.20072,158,912,0.17471,0.22673
2015,Berlin,Urban regions,No,0.79928,754,912,0.77327,0.82529
2015,Brandenburg,Urban regions,No,0.97388,71,71,0.93651,1.01124
2015,Brandenburg,Rural regions,Yes,0.16423,148,908,0.14012,0.18834
2015,Brandenburg,Rural regions,No,0.83577,760,908,0.81166,0.85988
2015,Mecklenburg-Western Pomerania,Urban regions,No,0.89683,61,61,0.81986,0.97380
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.17941,85,490,0.14540,0.21342
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.82059,405,490,0.78658,0.85460
2015,Saxony,Urban regions,Yes,0.17282,142,804,0.14667,0.19898
2015,Saxony,Urban regions,No,0.82718,662,804,0.80102,0.85333
2015,Saxony,Rural regions,Yes,0.15972,105,707,0.13270,0.18675
2015,Saxony,Rural regions,No,0.84028,602,707,0.81325,0.86730
2015,Saxony-Anhalt,Urban regions,Yes,0.26860,51,207,0.20808,0.32913
2015,Saxony-Anhalt,Urban regions,No,0.73140,156,207,0.67087,0.79192
2015,Saxony-Anhalt,Rural regions,Yes,0.20686,131,678,0.17635,0.23737
2015,Saxony-Anhalt,Rural regions,No,0.79314,547,678,0.76263,0.82365
2015,Thuringa,Urban regions,Yes,0.18566,63,289,0.14076,0.23057
2015,Thuringa,Urban regions,No,0.81434,226,289,0.76943,0.85924
2015,Thuringa,Rural regions,Yes,0.25369,122,631,0.21971,0.28767
2015,Thuringa,Rural regions,No,0.74631,509,631,0.71233,0.78029
2017,Schleswig-Holstein,Urban regions,Yes,0.13262,38,292,0.09365,0.17159
2017,Schleswig-Holstein,Urban regions,No,0.86738,254,292,0.82841,0.90635
2017,Schleswig-Holstein,Rural regions,Yes,0.14532,91,659,0.11839,0.17225
2017,Schleswig-Holstein,Rural regions,No,0.85468,568,659,0.82775,0.88161
2017,Hamburg,Urban regions,Yes,0.11214,67,466,0.08346,0.14082
2017,Hamburg,Urban regions,No,0.88786,399,466,0.85918,0.91654
2017,Lower Saxony,Urban regions,Yes,0.16891,157,1109,0.14685,0.19098
2017,Lower Saxony,Urban regions,No,0.83109,952,1109,0.80902,0.85315
2017,Lower Saxony,Rural regions,Yes,0.20283,274,1588,0.18304,0.22261
2017,Lower Saxony,Rural regions,No,0.79717,1314,1588,0.77739,0.81696
2017,Bremen,Urban regions,No,0.87265,194,194,0.82562,0.91968
2017,North Rhine-Westphalia,Urban regions,Yes,0.17607,890,5408,0.16591,0.18622
2017,North Rhine-Westphalia,Urban regions,No,0.82393,4518,5408,0.81378,0.83409
2017,North Rhine-Westphalia,Rural regions,No,0.84147,98,98,0.76879,0.91416
2017,Hesse,Urban regions,Yes,0.14615,195,1435,0.12787,0.16444
2017,Hesse,Urban regions,No,0.85385,1240,1435,0.83556,0.87213
2017,Hesse,Rural regions,Yes,0.18503,53,354,0.14452,0.22554
2017,Hesse,Rural regions,No,0.81497,301,354,0.77446,0.85548
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.16259,162,1116,0.14093,0.18425
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.83741,954,1116,0.81575,0.85907
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.14149,62,408,0.10763,0.17535
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.85851,346,408,0.82465,0.89237
2017,Baden-Wuerttemberg,Urban regions,Yes,0.15776,366,2680,0.14396,0.17156
2017,Baden-Wuerttemberg,Urban regions,No,0.84224,2314,2680,0.82844,0.85604
2017,Baden-Wuerttemberg,Rural regions,Yes,0.18760,47,338,0.14591,0.22928
2017,Baden-Wuerttemberg,Rural regions,No,0.81240,291,338,0.77072,0.85409
2017,Bavaria,Urban regions,Yes,0.15489,257,1946,0.13881,0.17097
2017,Bavaria,Urban regions,No,0.84511,1689,1946,0.82903,0.86119
2017,Bavaria,Rural regions,Yes,0.16763,350,2265,0.15224,0.18302
2017,Bavaria,Rural regions,No,0.83237,1915,2265,0.81698,0.84776
2017,Berlin,Urban regions,Yes,0.17840,156,989,0.15453,0.20228
2017,Berlin,Urban regions,No,0.82160,833,989,0.79772,0.84547
2017,Brandenburg,Urban regions,No,0.85938,73,73,0.77908,0.93968
2017,Brandenburg,Rural regions,Yes,0.16204,147,944,0.13852,0.18556
2017,Brandenburg,Rural regions,No,0.83796,797,944,0.81444,0.86148
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.96061,74,74,0.91599,1.00524
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.22528,93,494,0.18840,0.26216
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.77472,401,494,0.73784,0.81160
2017,Saxony,Urban regions,Yes,0.16981,147,881,0.14501,0.19462
2017,Saxony,Urban regions,No,0.83019,734,881,0.80538,0.85499
2017,Saxony,Rural regions,Yes,0.17740,128,772,0.15044,0.20437
2017,Saxony,Rural regions,No,0.82260,644,772,0.79563,0.84956
2017,Saxony-Anhalt,Urban regions,No,0.87905,159,159,0.82820,0.92989
2017,Saxony-Anhalt,Rural regions,Yes,0.18630,139,743,0.15828,0.21431
2017,Saxony-Anhalt,Rural regions,No,0.81370,604,743,0.78569,0.84172
2017,Thuringa,Urban regions,Yes,0.12339,53,290,0.08547,0.16131
2017,Thuringa,Urban regions,No,0.87661,237,290,0.83869,0.91453
2017,Thuringa,Rural regions,Yes,0.19789,118,688,0.16810,0.22769
2017,Thuringa,Rural regions,No,0.80211,570,688,0.77231,0.83190
2019,Schleswig-Holstein,Urban regions,Yes,0.16136,45,339,0.12215,0.20058
2019,Schleswig-Holstein,Urban regions,No,0.83864,294,339,0.79942,0.87785
2019,Schleswig-Holstein,Rural regions,Yes,0.15482,86,601,0.12587,0.18376
2019,Schleswig-Holstein,Rural regions,No,0.84518,515,601,0.81624,0.87413
2019,Hamburg,Urban regions,Yes,0.15711,69,509,0.12546,0.18875
2019,Hamburg,Urban regions,No,0.84289,440,509,0.81125,0.87454
2019,Lower Saxony,No answer / don't know,No,0.92166,33,33,0.82856,1.01476
2019,Lower Saxony,Urban regions,Yes,0.15387,136,1025,0.13177,0.17597
2019,Lower Saxony,Urban regions,No,0.84613,889,1025,0.82403,0.86823
2019,Lower Saxony,Rural regions,Yes,0.21154,252,1433,0.19039,0.23270
2019,Lower Saxony,Rural regions,No,0.78846,1181,1433,0.76730,0.80961
2019,Bremen,Urban regions,No,0.86770,185,185,0.81875,0.91666
2019,North Rhine-Westphalia,No answer / don't know,No,0.82754,95,95,0.75117,0.90391
2019,North Rhine-Westphalia,Urban regions,Yes,0.17618,872,5189,0.16581,0.18655
2019,North Rhine-Westphalia,Urban regions,No,0.82382,4317,5189,0.81345,0.83419
2019,North Rhine-Westphalia,Rural regions,No,0.90192,86,86,0.83869,0.96515
2019,Hesse,No answer / don't know,No,0.84446,43,43,0.73485,0.95407
2019,Hesse,Urban regions,Yes,0.13070,178,1323,0.11253,0.14887
2019,Hesse,Urban regions,No,0.86930,1145,1323,0.85113,0.88747
2019,Hesse,Rural regions,Yes,0.15401,54,334,0.11524,0.19278
2019,Hesse,Rural regions,No,0.84599,280,334,0.80722,0.88476
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.17416,159,1081,0.15154,0.19678
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.82584,922,1081,0.80322,0.84846
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.14915,52,364,0.11250,0.18579
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.85085,312,364,0.81421,0.88750
2019,Baden-Wuerttemberg,No answer / don't know,No,0.85611,42,42,0.74867,0.96354
2019,Baden-Wuerttemberg,Urban regions,Yes,0.17609,351,2471,0.16107,0.19111
2019,Baden-Wuerttemberg,Urban regions,No,0.82391,2120,2471,0.80889,0.83893
2019,Baden-Wuerttemberg,Rural regions,Yes,0.20912,44,277,0.16114,0.25710
2019,Baden-Wuerttemberg,Rural regions,No,0.79088,233,277,0.74290,0.83886
2019,Bavaria,No answer / don't know,No,0.85040,68,68,0.76499,0.93580
2019,Bavaria,Urban regions,Yes,0.13307,224,1769,0.11724,0.14890
2019,Bavaria,Urban regions,No,0.86693,1545,1769,0.85110,0.88276
2019,Bavaria,Rural regions,Yes,0.16308,315,2099,0.14728,0.17889
2019,Bavaria,Rural regions,No,0.83692,1784,2099,0.82111,0.85272
2019,Berlin,No answer / don't know,No,0.85612,63,63,0.76876,0.94349
2019,Berlin,Urban regions,Yes,0.18937,162,951,0.16446,0.21429
2019,Berlin,Urban regions,No,0.81063,789,951,0.78571,0.83554
2019,Brandenburg,Urban regions,No,0.89060,82,82,0.82262,0.95858
2019,Brandenburg,Rural regions,Yes,0.15486,149,1001,0.13244,0.17729
2019,Brandenburg,Rural regions,No,0.84514,852,1001,0.82271,0.86756
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.87170,83,83,0.79932,0.94408
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.21562,92,507,0.17979,0.25145
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.78438,415,507,0.74855,0.82021
2019,Saxony,Urban regions,Yes,0.16121,135,853,0.13652,0.18590
2019,Saxony,Urban regions,No,0.83879,718,853,0.81410,0.86348
2019,Saxony,Rural regions,Yes,0.15145,115,755,0.12586,0.17704
2019,Saxony,Rural regions,No,0.84855,640,755,0.82296,0.87414
2019,Saxony-Anhalt,Urban regions,Yes,0.12454,31,190,0.07747,0.17162
2019,Saxony-Anhalt,Urban regions,No,0.87546,159,190,0.82838,0.92253
2019,Saxony-Anhalt,Rural regions,Yes,0.22733,126,685,0.19592,0.25874
2019,Saxony-Anhalt,Rural regions,No,0.77267,559,685,0.74126,0.80408
2019,Thuringa,Urban regions,Yes,0.13951,48,288,0.09942,0.17959
2019,Thuringa,Urban regions,No,0.86049,240,288,0.82041,0.90058
2019,Thuringa,Rural regions,Yes,0.18859,95,626,0.15792,0.21926
2019,Thuringa,Rural regions,No,0.81141,531,626,0.78074,0.84208
2021,Schleswig-Holstein,Urban regions,Yes,0.14408,56,329,0.10608,0.18209
2021,Schleswig-Holstein,Urban regions,No,0.85592,273,329,0.81791,0.89392
2021,Schleswig-Holstein,Rural regions,Yes,0.14243,71,496,0.11164,0.17321
2021,Schleswig-Holstein,Rural regions,No,0.85757,425,496,0.82679,0.88836
2021,Hamburg,Urban regions,Yes,0.20033,68,450,0.16331,0.23735
2021,Hamburg,Urban regions,No,0.79967,382,450,0.76265,0.83669
2021,Lower Saxony,Urban regions,Yes,0.18257,127,842,0.15646,0.20868
2021,Lower Saxony,Urban regions,No,0.81743,715,842,0.79132,0.84354
2021,Lower Saxony,Rural regions,Yes,0.19339,190,1039,0.16936,0.21741
2021,Lower Saxony,Rural regions,No,0.80661,849,1039,0.78259,0.83064
2021,Bremen,Urban regions,No,0.86806,131,131,0.80989,0.92624
2021,North Rhine-Westphalia,Urban regions,Yes,0.20856,726,4017,0.19599,0.22112
2021,North Rhine-Westphalia,Urban regions,No,0.79144,3291,4017,0.77888,0.80401
2021,North Rhine-Westphalia,Rural regions,No,0.75136,79,79,0.65544,0.84728
2021,Hesse,Urban regions,Yes,0.15302,162,1089,0.13163,0.17442
2021,Hesse,Urban regions,No,0.84698,927,1089,0.82558,0.86837
2021,Hesse,Rural regions,Yes,0.17512,36,234,0.12632,0.22392
2021,Hesse,Rural regions,No,0.82488,198,234,0.77608,0.87368
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.22350,142,768,0.19402,0.25299
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.77650,626,768,0.74701,0.80598
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.23303,53,228,0.17803,0.28803
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.76697,175,228,0.71197,0.82197
2021,Baden-Wuerttemberg,Urban regions,Yes,0.18762,291,1930,0.17020,0.20504
2021,Baden-Wuerttemberg,Urban regions,No,0.81238,1639,1930,0.79496,0.82980
2021,Baden-Wuerttemberg,Rural regions,Yes,0.21897,51,237,0.16620,0.27173
2021,Baden-Wuerttemberg,Rural regions,No,0.78103,186,237,0.72827,0.83380
2021,Bavaria,Urban regions,Yes,0.18182,210,1379,0.16146,0.20219
2021,Bavaria,Urban regions,No,0.81818,1169,1379,0.79781,0.83854
2021,Bavaria,Rural regions,Yes,0.20243,275,1473,0.18191,0.22296
2021,Bavaria,Rural regions,No,0.79757,1198,1473,0.77704,0.81809
2021,Berlin,Urban regions,Yes,0.18125,143,906,0.15615,0.20634
2021,Berlin,Urban regions,No,0.81875,763,906,0.79366,0.84385
2021,Brandenburg,Urban regions,No,0.88797,59,59,0.80679,0.96914
2021,Brandenburg,Rural regions,Yes,0.21320,134,632,0.18125,0.24516
2021,Brandenburg,Rural regions,No,0.78680,498,632,0.75484,0.81875
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.90873,67,67,0.83925,0.97821
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.26337,66,332,0.21592,0.31082
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.73663,266,332,0.68918,0.78408
2021,Saxony,Urban regions,Yes,0.16248,94,628,0.13360,0.19135
2021,Saxony,Urban regions,No,0.83752,534,628,0.80865,0.86640
2021,Saxony,Rural regions,Yes,0.15279,87,532,0.12219,0.18339
2021,Saxony,Rural regions,No,0.84721,445,532,0.81661,0.87781
2021,Saxony-Anhalt,Urban regions,No,0.83551,124,124,0.77000,0.90103
2021,Saxony-Anhalt,Rural regions,Yes,0.20343,92,453,0.16632,0.24054
2021,Saxony-Anhalt,Rural regions,No,0.79657,361,453,0.75946,0.83368
2021,Thuringa,Urban regions,Yes,0.09405,38,233,0.05649,0.13162
2021,Thuringa,Urban regions,No,0.90595,195,233,0.86838,0.94351
2021,Thuringa,Rural regions,Yes,0.23648,73,400,0.19478,0.27817
2021,Thuringa,Rural regions,No,0.76352,327,400,0.72183,0.80522
