year,migback,pgisced97,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,Pre-primary Level,Less important,0.57179,73,73,0.45749,0.68609
1992,No migration background,Primary Level,Unimportant,0.64634,48,48,0.50965,0.78303
1992,No migration background,Lower Secondary Level,Important,0.08456,164,1748,0.07152,0.09761
1992,No migration background,Lower Secondary Level,Less important,0.38461,725,1748,0.36179,0.40742
1992,No migration background,Lower Secondary Level,Unimportant,0.51571,859,1748,0.49228,0.53915
1992,No migration background,Upper Secondary Level,Very important,0.01710,97,5691,0.01373,0.02046
1992,No migration background,Upper Secondary Level,Important,0.13091,699,5691,0.12214,0.13967
1992,No migration background,Upper Secondary Level,Less important,0.50101,2940,5691,0.48802,0.51401
1992,No migration background,Upper Secondary Level,Unimportant,0.35098,1955,5691,0.33858,0.36339
1992,No migration background,Post-secondary Non-tertiary Level,Important,0.21438,58,268,0.16515,0.26361
1992,No migration background,Post-secondary Non-tertiary Level,Less important,0.56699,159,268,0.50756,0.62642
1992,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.18434,51,268,0.13783,0.23085
1992,No migration background,First Stage of Tertiary Education,Important,0.18365,122,675,0.15442,0.21289
1992,No migration background,First Stage of Tertiary Education,Less important,0.50457,362,675,0.46682,0.54232
1992,No migration background,First Stage of Tertiary Education,Unimportant,0.28869,191,675,0.25448,0.32290
1992,No migration background,Second Stage of Tertiary Education,Very important,0.03438,47,1514,0.02520,0.04356
1992,No migration background,Second Stage of Tertiary Education,Important,0.26962,370,1514,0.24726,0.29198
1992,No migration background,Second Stage of Tertiary Education,Less important,0.52204,819,1514,0.49687,0.54721
1992,No migration background,Second Stage of Tertiary Education,Unimportant,0.17396,278,1514,0.15486,0.19306
1992,Direct migration background,Lower Secondary Level,Less important,0.42619,53,109,0.33292,0.51946
1992,Direct migration background,Lower Secondary Level,Unimportant,0.44083,56,109,0.34720,0.53447
1992,Direct migration background,Upper Secondary Level,Important,0.12398,35,273,0.08481,0.16315
1992,Direct migration background,Upper Secondary Level,Less important,0.40019,113,273,0.34196,0.45841
1992,Direct migration background,Upper Secondary Level,Unimportant,0.45299,125,273,0.39383,0.51215
1992,Direct migration background,Second Stage of Tertiary Education,Less important,0.52865,44,44,0.37945,0.67785
1995,No migration background,No answer / don't know,Less important,0.44971,45,81,0.34070,0.55872
1995,No migration background,No answer / don't know,Unimportant,0.37329,36,81,0.26730,0.47928
1995,No migration background,Pre-primary Level,Less important,0.58364,112,155,0.50578,0.66150
1995,No migration background,Pre-primary Level,Unimportant,0.22697,43,155,0.16081,0.29313
1995,No migration background,Lower Secondary Level,Important,0.09099,136,1514,0.07650,0.10548
1995,No migration background,Lower Secondary Level,Less important,0.41280,668,1514,0.38799,0.43761
1995,No migration background,Lower Secondary Level,Unimportant,0.48805,710,1514,0.46287,0.51324
1995,No migration background,Upper Secondary Level,Very important,0.01414,74,5494,0.01101,0.01726
1995,No migration background,Upper Secondary Level,Important,0.13537,678,5494,0.12632,0.14442
1995,No migration background,Upper Secondary Level,Less important,0.51747,2928,5494,0.50426,0.53069
1995,No migration background,Upper Secondary Level,Unimportant,0.33302,1814,5494,0.32055,0.34548
1995,No migration background,Post-secondary Non-tertiary Level,Important,0.22181,59,300,0.17472,0.26890
1995,No migration background,Post-secondary Non-tertiary Level,Less important,0.59565,187,300,0.54002,0.65128
1995,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.16890,54,300,0.12643,0.21137
1995,No migration background,First Stage of Tertiary Education,Important,0.18003,124,672,0.15096,0.20910
1995,No migration background,First Stage of Tertiary Education,Less important,0.55260,388,672,0.51497,0.59022
1995,No migration background,First Stage of Tertiary Education,Unimportant,0.25714,160,672,0.22407,0.29021
1995,No migration background,Second Stage of Tertiary Education,Very important,0.03349,46,1539,0.02450,0.04249
1995,No migration background,Second Stage of Tertiary Education,Important,0.23409,343,1539,0.21293,0.25525
1995,No migration background,Second Stage of Tertiary Education,Less important,0.52553,822,1539,0.50058,0.55049
1995,No migration background,Second Stage of Tertiary Education,Unimportant,0.20688,328,1539,0.18664,0.22713
1995,Direct migration background,Lower Secondary Level,Less important,0.34648,83,209,0.28181,0.41115
1995,Direct migration background,Lower Secondary Level,Unimportant,0.53425,126,209,0.46646,0.60204
1995,Direct migration background,Upper Secondary Level,Important,0.10469,47,493,0.07764,0.13175
1995,Direct migration background,Upper Secondary Level,Less important,0.46090,235,493,0.41685,0.50494
1995,Direct migration background,Upper Secondary Level,Unimportant,0.41579,211,493,0.37224,0.45934
1995,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.33663,34,73,0.22747,0.44578
1995,Direct migration background,Post-secondary Non-tertiary Level,Unimportant,0.50664,39,73,0.39116,0.62213
1995,Direct migration background,Second Stage of Tertiary Education,Less important,0.44936,72,124,0.36145,0.53727
1995,Direct migration background,Second Stage of Tertiary Education,Unimportant,0.33263,52,124,0.24936,0.41590
2004,No migration background,No answer / don't know,Important,0.17708,34,183,0.12162,0.23254
2004,No migration background,No answer / don't know,Less important,0.51907,100,183,0.44648,0.59165
2004,No migration background,No answer / don't know,Unimportant,0.29645,49,183,0.23010,0.36280
2004,No migration background,Pre-primary Level,Very important,0.07852,32,491,0.05470,0.10233
2004,No migration background,Pre-primary Level,Important,0.25112,127,491,0.21272,0.28951
2004,No migration background,Pre-primary Level,Less important,0.48293,253,491,0.43869,0.52718
2004,No migration background,Pre-primary Level,Unimportant,0.18743,79,491,0.15288,0.22199
2004,No migration background,Primary Level,Less important,0.49204,37,71,0.37492,0.60915
2004,No migration background,Primary Level,Unimportant,0.41820,34,71,0.30265,0.53375
2004,No migration background,Lower Secondary Level,Very important,0.01942,36,1745,0.01295,0.02590
2004,No migration background,Lower Secondary Level,Important,0.14787,247,1745,0.13121,0.16453
2004,No migration background,Lower Secondary Level,Less important,0.44909,829,1745,0.42575,0.47244
2004,No migration background,Lower Secondary Level,Unimportant,0.38361,633,1745,0.36079,0.40644
2004,No migration background,Upper Secondary Level,Very important,0.02503,233,9442,0.02188,0.02818
2004,No migration background,Upper Secondary Level,Important,0.21420,1948,9442,0.20592,0.22247
2004,No migration background,Upper Secondary Level,Less important,0.52782,5205,9442,0.51775,0.53789
2004,No migration background,Upper Secondary Level,Unimportant,0.23296,2056,9442,0.22443,0.24148
2004,No migration background,Post-secondary Non-tertiary Level,Important,0.28222,243,853,0.25199,0.31244
2004,No migration background,Post-secondary Non-tertiary Level,Less important,0.53675,478,853,0.50327,0.57024
2004,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.14337,132,853,0.11984,0.16690
2004,No migration background,First Stage of Tertiary Education,Very important,0.02658,34,1451,0.01830,0.03486
2004,No migration background,First Stage of Tertiary Education,Important,0.27622,378,1451,0.25321,0.29924
2004,No migration background,First Stage of Tertiary Education,Less important,0.54885,819,1451,0.52324,0.57446
2004,No migration background,First Stage of Tertiary Education,Unimportant,0.14835,220,1451,0.13005,0.16664
2004,No migration background,Second Stage of Tertiary Education,Very important,0.04843,197,3862,0.04165,0.05520
2004,No migration background,Second Stage of Tertiary Education,Important,0.36193,1396,3862,0.34677,0.37708
2004,No migration background,Second Stage of Tertiary Education,Less important,0.49964,1939,3862,0.48387,0.51541
2004,No migration background,Second Stage of Tertiary Education,Unimportant,0.09001,330,3862,0.08098,0.09904
2004,Direct migration background,Pre-primary Level,Less important,0.55009,34,34,0.38035,0.71983
2004,Direct migration background,Primary Level,Less important,0.36809,48,141,0.28820,0.44799
2004,Direct migration background,Primary Level,Unimportant,0.54660,93,141,0.46413,0.62906
2004,Direct migration background,Lower Secondary Level,Important,0.12296,65,601,0.09669,0.14924
2004,Direct migration background,Lower Secondary Level,Less important,0.36570,233,601,0.32716,0.40424
2004,Direct migration background,Lower Secondary Level,Unimportant,0.48824,303,601,0.44825,0.52824
2004,Direct migration background,Upper Secondary Level,Important,0.17029,148,916,0.14594,0.19465
2004,Direct migration background,Upper Secondary Level,Less important,0.45765,433,916,0.42536,0.48993
2004,Direct migration background,Upper Secondary Level,Unimportant,0.35473,335,916,0.32373,0.38573
2004,Direct migration background,Post-secondary Non-tertiary Level,Important,0.16268,35,220,0.11379,0.21156
2004,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.55406,121,220,0.48823,0.61990
2004,Direct migration background,Post-secondary Non-tertiary Level,Unimportant,0.26404,64,220,0.20565,0.32242
2004,Direct migration background,First Stage of Tertiary Education,Important,0.27149,37,136,0.19647,0.34651
2004,Direct migration background,First Stage of Tertiary Education,Less important,0.48383,67,136,0.39952,0.56813
2004,Direct migration background,First Stage of Tertiary Education,Unimportant,0.24118,32,136,0.16902,0.31335
2004,Direct migration background,Second Stage of Tertiary Education,Important,0.25953,83,340,0.21286,0.30619
2004,Direct migration background,Second Stage of Tertiary Education,Less important,0.45972,175,340,0.40666,0.51277
2004,Direct migration background,Second Stage of Tertiary Education,Unimportant,0.23768,82,340,0.19237,0.28299
2004,Indirect migration background,Pre-primary Level,Less important,0.51182,37,37,0.34854,0.67511
2004,Indirect migration background,Lower Secondary Level,Less important,0.47099,85,158,0.39291,0.54907
2004,Indirect migration background,Lower Secondary Level,Unimportant,0.40840,73,158,0.33151,0.48529
2004,Indirect migration background,Upper Secondary Level,Important,0.24784,74,309,0.19962,0.29606
2004,Indirect migration background,Upper Secondary Level,Less important,0.49514,154,309,0.43930,0.55098
2004,Indirect migration background,Upper Secondary Level,Unimportant,0.23216,81,309,0.18501,0.27931
2008,No migration background,No answer / don't know,Important,0.13843,37,228,0.09350,0.18336
2008,No migration background,No answer / don't know,Less important,0.45619,107,228,0.39140,0.52099
2008,No migration background,No answer / don't know,Unimportant,0.36461,84,228,0.30200,0.42723
2008,No migration background,Pre-primary Level,Important,0.21146,70,277,0.16328,0.25963
2008,No migration background,Pre-primary Level,Less important,0.54907,146,277,0.49037,0.60778
2008,No migration background,Pre-primary Level,Unimportant,0.20737,61,277,0.15953,0.25520
2008,No migration background,Primary Level,Unimportant,0.54707,41,41,0.39281,0.70133
2008,No migration background,Lower Secondary Level,Important,0.10184,153,1387,0.08592,0.11776
2008,No migration background,Lower Secondary Level,Less important,0.39069,560,1387,0.36500,0.41638
2008,No migration background,Lower Secondary Level,Unimportant,0.48900,674,1387,0.46269,0.51532
2008,No migration background,Upper Secondary Level,Very important,0.01328,120,8613,0.01087,0.01570
2008,No migration background,Upper Secondary Level,Important,0.14143,1215,8613,0.13407,0.14879
2008,No migration background,Upper Secondary Level,Less important,0.49253,4314,8613,0.48197,0.50309
2008,No migration background,Upper Secondary Level,Unimportant,0.35276,2964,8613,0.34267,0.36285
2008,No migration background,Post-secondary Non-tertiary Level,Important,0.22909,181,839,0.20064,0.25755
2008,No migration background,Post-secondary Non-tertiary Level,Less important,0.53886,469,839,0.50511,0.57261
2008,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.20840,189,839,0.18090,0.23590
2008,No migration background,First Stage of Tertiary Education,Important,0.22155,277,1246,0.19848,0.24462
2008,No migration background,First Stage of Tertiary Education,Less important,0.52707,678,1246,0.49934,0.55480
2008,No migration background,First Stage of Tertiary Education,Unimportant,0.23984,291,1246,0.21613,0.26356
2008,No migration background,Second Stage of Tertiary Education,Very important,0.03465,141,3781,0.02882,0.04048
2008,No migration background,Second Stage of Tertiary Education,Important,0.29689,1171,3781,0.28232,0.31146
2008,No migration background,Second Stage of Tertiary Education,Less important,0.50413,1900,3781,0.48819,0.52007
2008,No migration background,Second Stage of Tertiary Education,Unimportant,0.16433,569,3781,0.15252,0.17615
2008,Direct migration background,Primary Level,Unimportant,0.78263,78,78,0.69050,0.87476
2008,Direct migration background,Lower Secondary Level,Important,0.11611,40,416,0.08529,0.14693
2008,Direct migration background,Lower Secondary Level,Less important,0.33727,137,416,0.29178,0.38276
2008,Direct migration background,Lower Secondary Level,Unimportant,0.52831,239,416,0.48028,0.57634
2008,Direct migration background,Upper Secondary Level,Important,0.11038,76,694,0.08705,0.13371
2008,Direct migration background,Upper Secondary Level,Less important,0.44410,282,694,0.40710,0.48109
2008,Direct migration background,Upper Secondary Level,Unimportant,0.43628,336,694,0.39936,0.47320
2008,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.46959,84,166,0.39344,0.54574
2008,Direct migration background,Post-secondary Non-tertiary Level,Unimportant,0.39885,82,166,0.32413,0.47357
2008,Direct migration background,First Stage of Tertiary Education,Less important,0.44984,56,99,0.35135,0.54834
2008,Direct migration background,First Stage of Tertiary Education,Unimportant,0.43451,43,99,0.33637,0.53265
2008,Direct migration background,Second Stage of Tertiary Education,Important,0.19442,70,302,0.14971,0.23913
2008,Direct migration background,Second Stage of Tertiary Education,Less important,0.48211,143,302,0.42566,0.53856
2008,Direct migration background,Second Stage of Tertiary Education,Unimportant,0.29548,89,302,0.24394,0.34702
2008,Indirect migration background,No answer / don't know,Unimportant,0.37930,31,31,0.20567,0.55293
2008,Indirect migration background,Lower Secondary Level,Less important,0.49004,77,142,0.40753,0.57256
2008,Indirect migration background,Lower Secondary Level,Unimportant,0.40263,65,142,0.32168,0.48358
2008,Indirect migration background,Upper Secondary Level,Important,0.13531,48,313,0.09736,0.17327
2008,Indirect migration background,Upper Secondary Level,Less important,0.55857,174,313,0.50347,0.61367
2008,Indirect migration background,Upper Secondary Level,Unimportant,0.29156,91,313,0.24113,0.34199
2008,Indirect migration background,Second Stage of Tertiary Education,Less important,0.53858,41,41,0.38409,0.69307
2012,No migration background,No answer / don't know,Important,0.22404,87,278,0.17494,0.27315
2012,No migration background,No answer / don't know,Less important,0.50329,127,278,0.44441,0.56217
2012,No migration background,No answer / don't know,Unimportant,0.22413,64,278,0.17502,0.27324
2012,No migration background,Pre-primary Level,Very important,0.10620,32,334,0.07311,0.13929
2012,No migration background,Pre-primary Level,Important,0.28343,127,334,0.23502,0.33183
2012,No migration background,Pre-primary Level,Less important,0.53773,175,334,0.48418,0.59128
2012,No migration background,Primary Level,Less important,0.46829,99,175,0.39415,0.54244
2012,No migration background,Primary Level,Unimportant,0.37648,76,175,0.30449,0.44848
2012,No migration background,Lower Secondary Level,Very important,0.02678,63,2031,0.01976,0.03380
2012,No migration background,Lower Secondary Level,Important,0.19068,411,2031,0.17359,0.20777
2012,No migration background,Lower Secondary Level,Less important,0.46485,976,2031,0.44315,0.48655
2012,No migration background,Lower Secondary Level,Unimportant,0.31769,581,2031,0.29744,0.33794
2012,No migration background,Upper Secondary Level,Very important,0.02754,351,11809,0.02459,0.03049
2012,No migration background,Upper Secondary Level,Important,0.25319,2987,11809,0.24535,0.26104
2012,No migration background,Upper Secondary Level,Less important,0.51691,6145,11809,0.50789,0.52592
2012,No migration background,Upper Secondary Level,Unimportant,0.20236,2326,11809,0.19511,0.20960
2012,No migration background,Post-secondary Non-tertiary Level,Very important,0.03704,55,1499,0.02747,0.04660
2012,No migration background,Post-secondary Non-tertiary Level,Important,0.34694,528,1499,0.32283,0.37104
2012,No migration background,Post-secondary Non-tertiary Level,Less important,0.48818,745,1499,0.46286,0.51349
2012,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.12785,171,1499,0.11094,0.14476
2012,No migration background,First Stage of Tertiary Education,Very important,0.03457,72,1626,0.02569,0.04346
2012,No migration background,First Stage of Tertiary Education,Important,0.28481,486,1626,0.26287,0.30676
2012,No migration background,First Stage of Tertiary Education,Less important,0.52249,851,1626,0.49820,0.54678
2012,No migration background,First Stage of Tertiary Education,Unimportant,0.15812,217,1626,0.14038,0.17586
2012,No migration background,Second Stage of Tertiary Education,Very important,0.06144,328,5318,0.05498,0.06789
2012,No migration background,Second Stage of Tertiary Education,Important,0.40238,2248,5318,0.38920,0.41556
2012,No migration background,Second Stage of Tertiary Education,Less important,0.46409,2402,5318,0.45068,0.47749
2012,No migration background,Second Stage of Tertiary Education,Unimportant,0.07209,340,5318,0.06514,0.07905
2012,Direct migration background,Primary Level,Less important,0.36828,56,125,0.28338,0.45318
2012,Direct migration background,Primary Level,Unimportant,0.53021,69,125,0.44237,0.61806
2012,Direct migration background,Lower Secondary Level,Important,0.17624,108,620,0.14622,0.20626
2012,Direct migration background,Lower Secondary Level,Less important,0.39085,277,620,0.35241,0.42929
2012,Direct migration background,Lower Secondary Level,Unimportant,0.41083,235,620,0.37207,0.44958
2012,Direct migration background,Upper Secondary Level,Very important,0.03264,40,1181,0.02250,0.04278
2012,Direct migration background,Upper Secondary Level,Important,0.22066,270,1181,0.19700,0.24432
2012,Direct migration background,Upper Secondary Level,Less important,0.46645,556,1181,0.43799,0.49491
2012,Direct migration background,Upper Secondary Level,Unimportant,0.28025,315,1181,0.25462,0.30587
2012,Direct migration background,Post-secondary Non-tertiary Level,Important,0.22332,90,365,0.18054,0.26611
2012,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.51334,174,365,0.46199,0.56469
2012,Direct migration background,Post-secondary Non-tertiary Level,Unimportant,0.24927,101,365,0.20483,0.29371
2012,Direct migration background,First Stage of Tertiary Education,Important,0.31561,31,88,0.21795,0.41327
2012,Direct migration background,First Stage of Tertiary Education,Less important,0.48783,57,88,0.38280,0.59287
2012,Direct migration background,Second Stage of Tertiary Education,Very important,0.02802,32,646,0.01529,0.04076
2012,Direct migration background,Second Stage of Tertiary Education,Important,0.26320,193,646,0.22922,0.29719
2012,Direct migration background,Second Stage of Tertiary Education,Less important,0.50005,316,646,0.46146,0.53863
2012,Direct migration background,Second Stage of Tertiary Education,Unimportant,0.20873,105,646,0.17736,0.24009
2012,Indirect migration background,No answer / don't know,Less important,0.55181,36,36,0.38705,0.71657
2012,Indirect migration background,Pre-primary Level,Less important,0.53821,46,46,0.39255,0.68387
2012,Indirect migration background,Lower Secondary Level,Important,0.23209,50,196,0.17284,0.29135
2012,Indirect migration background,Lower Secondary Level,Less important,0.44952,99,196,0.37970,0.51934
2012,Indirect migration background,Lower Secondary Level,Unimportant,0.27658,47,196,0.21379,0.33936
2012,Indirect migration background,Upper Secondary Level,Important,0.21949,135,468,0.18195,0.25703
2012,Indirect migration background,Upper Secondary Level,Less important,0.56246,243,468,0.51746,0.60745
2012,Indirect migration background,Upper Secondary Level,Unimportant,0.17317,90,468,0.13885,0.20749
2012,Indirect migration background,Post-secondary Non-tertiary Level,Important,0.26502,31,72,0.16236,0.36769
2012,Indirect migration background,Post-secondary Non-tertiary Level,Less important,0.41518,41,72,0.30056,0.52980
2012,Indirect migration background,Second Stage of Tertiary Education,Important,0.32271,53,146,0.24661,0.39881
2012,Indirect migration background,Second Stage of Tertiary Education,Less important,0.59417,93,146,0.51424,0.67409
2016,No migration background,No answer / don't know,Important,0.18870,96,334,0.14668,0.23073
2016,No migration background,No answer / don't know,Less important,0.53468,174,334,0.48110,0.58825
2016,No migration background,No answer / don't know,Unimportant,0.17767,64,334,0.13662,0.21873
2016,No migration background,Pre-primary Level,Important,0.42844,82,165,0.35270,0.50418
2016,No migration background,Pre-primary Level,Less important,0.43236,83,165,0.35654,0.50818
2016,No migration background,Primary Level,Less important,0.43561,64,109,0.34210,0.52913
2016,No migration background,Primary Level,Unimportant,0.32720,45,109,0.23871,0.41569
2016,No migration background,Lower Secondary Level,Very important,0.01564,39,1467,0.00929,0.02200
2016,No migration background,Lower Secondary Level,Important,0.21039,303,1467,0.18952,0.23125
2016,No migration background,Lower Secondary Level,Less important,0.49361,705,1467,0.46802,0.51921
2016,No migration background,Lower Secondary Level,Unimportant,0.28035,420,1467,0.25736,0.30335
2016,No migration background,Upper Secondary Level,Very important,0.02967,283,8689,0.02611,0.03324
2016,No migration background,Upper Secondary Level,Important,0.25528,2213,8689,0.24611,0.26445
2016,No migration background,Upper Secondary Level,Less important,0.51515,4524,8689,0.50465,0.52566
2016,No migration background,Upper Secondary Level,Unimportant,0.19989,1669,8689,0.19148,0.20830
2016,No migration background,Post-secondary Non-tertiary Level,Very important,0.04762,45,1175,0.03544,0.05980
2016,No migration background,Post-secondary Non-tertiary Level,Important,0.31290,407,1175,0.28637,0.33942
2016,No migration background,Post-secondary Non-tertiary Level,Less important,0.50541,595,1175,0.47681,0.53401
2016,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.13408,128,1175,0.11459,0.15357
2016,No migration background,First Stage of Tertiary Education,Very important,0.03377,55,1242,0.02372,0.04382
2016,No migration background,First Stage of Tertiary Education,Important,0.28956,391,1242,0.26433,0.31480
2016,No migration background,First Stage of Tertiary Education,Less important,0.54221,643,1242,0.51450,0.56993
2016,No migration background,First Stage of Tertiary Education,Unimportant,0.13445,153,1242,0.11547,0.15343
2016,No migration background,Second Stage of Tertiary Education,Very important,0.06424,280,4407,0.05700,0.07148
2016,No migration background,Second Stage of Tertiary Education,Important,0.42908,1921,4407,0.41446,0.44369
2016,No migration background,Second Stage of Tertiary Education,Less important,0.43618,1931,4407,0.42153,0.45082
2016,No migration background,Second Stage of Tertiary Education,Unimportant,0.07050,275,4407,0.06294,0.07806
2016,Direct migration background,No answer / don't know,Less important,0.41636,57,96,0.31723,0.51549
2016,Direct migration background,No answer / don't know,Unimportant,0.28185,39,96,0.19138,0.37232
2016,Direct migration background,Primary Level,Important,0.14308,42,233,0.09802,0.18814
2016,Direct migration background,Primary Level,Less important,0.42587,101,233,0.36224,0.48950
2016,Direct migration background,Primary Level,Unimportant,0.41958,90,233,0.35608,0.48308
2016,Direct migration background,Lower Secondary Level,Very important,0.04616,37,808,0.03168,0.06063
2016,Direct migration background,Lower Secondary Level,Important,0.15880,157,808,0.13358,0.18402
2016,Direct migration background,Lower Secondary Level,Less important,0.43631,349,808,0.40210,0.47053
2016,Direct migration background,Lower Secondary Level,Unimportant,0.35873,265,808,0.32564,0.39182
2016,Direct migration background,Upper Secondary Level,Very important,0.04261,83,1671,0.03292,0.05229
2016,Direct migration background,Upper Secondary Level,Important,0.23427,383,1671,0.21396,0.25459
2016,Direct migration background,Upper Secondary Level,Less important,0.47017,771,1671,0.44623,0.49411
2016,Direct migration background,Upper Secondary Level,Unimportant,0.25295,434,1671,0.23210,0.27380
2016,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.03858,32,734,0.02464,0.05253
2016,Direct migration background,Post-secondary Non-tertiary Level,Important,0.19053,160,734,0.16210,0.21896
2016,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.53748,356,734,0.50139,0.57358
2016,Direct migration background,Post-secondary Non-tertiary Level,Unimportant,0.23341,186,734,0.20278,0.26403
2016,Direct migration background,First Stage of Tertiary Education,Less important,0.63124,57,57,0.50487,0.75760
2016,Direct migration background,Second Stage of Tertiary Education,Very important,0.05250,71,1270,0.04023,0.06477
2016,Direct migration background,Second Stage of Tertiary Education,Important,0.31331,373,1270,0.28779,0.33883
2016,Direct migration background,Second Stage of Tertiary Education,Less important,0.45543,603,1270,0.42803,0.48283
2016,Direct migration background,Second Stage of Tertiary Education,Unimportant,0.17876,223,1270,0.15768,0.19984
2016,Indirect migration background,No answer / don't know,Important,0.41365,34,82,0.30640,0.52091
2016,Indirect migration background,No answer / don't know,Less important,0.43468,48,82,0.32672,0.54263
2016,Indirect migration background,Pre-primary Level,Less important,0.52887,32,32,0.35315,0.70459
2016,Indirect migration background,Lower Secondary Level,Important,0.28150,83,285,0.22919,0.33380
2016,Indirect migration background,Lower Secondary Level,Less important,0.49774,150,285,0.43959,0.55589
2016,Indirect migration background,Lower Secondary Level,Unimportant,0.19820,52,285,0.15184,0.24457
2016,Indirect migration background,Upper Secondary Level,Very important,0.07006,36,598,0.04958,0.09053
2016,Indirect migration background,Upper Secondary Level,Important,0.28921,187,598,0.25284,0.32558
2016,Indirect migration background,Upper Secondary Level,Less important,0.50582,289,598,0.46572,0.54593
2016,Indirect migration background,Upper Secondary Level,Unimportant,0.13491,86,598,0.10751,0.16232
2016,Indirect migration background,Post-secondary Non-tertiary Level,Less important,0.57966,53,53,0.44549,0.71382
2016,Indirect migration background,Second Stage of Tertiary Education,Important,0.41006,90,188,0.33956,0.48055
2016,Indirect migration background,Second Stage of Tertiary Education,Less important,0.49164,98,188,0.41999,0.56330
2021,No migration background,No answer / don't know,Very important,0.09869,31,314,0.06565,0.13173
2021,No migration background,No answer / don't know,Important,0.35729,124,314,0.30420,0.41038
2021,No migration background,No answer / don't know,Less important,0.45118,114,314,0.39605,0.50631
2021,No migration background,No answer / don't know,Unimportant,0.09284,45,314,0.06069,0.12499
2021,No migration background,Pre-primary Level,Important,0.40771,47,81,0.30003,0.51540
2021,No migration background,Pre-primary Level,Less important,0.31975,34,81,0.21755,0.42195
2021,No migration background,Primary Level,Less important,0.36354,34,34,0.19942,0.52766
2021,No migration background,Lower Secondary Level,Very important,0.04174,47,885,0.02856,0.05493
2021,No migration background,Lower Secondary Level,Important,0.27483,249,885,0.24540,0.30426
2021,No migration background,Lower Secondary Level,Less important,0.45888,412,885,0.42603,0.49173
2021,No migration background,Lower Secondary Level,Unimportant,0.22455,177,885,0.19704,0.25206
2021,No migration background,Upper Secondary Level,Very important,0.04669,286,5697,0.04121,0.05217
2021,No migration background,Upper Secondary Level,Important,0.29938,1815,5697,0.28748,0.31127
2021,No migration background,Upper Secondary Level,Less important,0.50320,2771,5697,0.49022,0.51619
2021,No migration background,Upper Secondary Level,Unimportant,0.15073,825,5697,0.14144,0.16002
2021,No migration background,Post-secondary Non-tertiary Level,Very important,0.08009,76,1047,0.06364,0.09654
2021,No migration background,Post-secondary Non-tertiary Level,Important,0.38383,409,1047,0.35436,0.41330
2021,No migration background,Post-secondary Non-tertiary Level,Less important,0.46731,477,1047,0.43708,0.49755
2021,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.06877,85,1047,0.05343,0.08411
2021,No migration background,First Stage of Tertiary Education,Very important,0.05739,61,903,0.04221,0.07257
