year,pgisced97,quintil_oecd,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Second Stage of Tertiary Education,1st Quintile,Important,0.28184,54,225,0.22293,0.34076
1992,Second Stage of Tertiary Education,1st Quintile,Less important,0.42350,112,225,0.35879,0.48821
1992,Second Stage of Tertiary Education,1st Quintile,Unimportant,0.23494,59,225,0.17942,0.29046
1992,Second Stage of Tertiary Education,2nd Quintile,Important,0.23716,68,297,0.18870,0.28561
1992,Second Stage of Tertiary Education,2nd Quintile,Less important,0.56754,182,297,0.51111,0.62398
1992,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.14644,47,297,0.10616,0.18672
1992,Second Stage of Tertiary Education,3rd Quintile,Important,0.24012,68,313,0.19272,0.28752
1992,Second Stage of Tertiary Education,3rd Quintile,Less important,0.52633,177,313,0.47092,0.58173
1992,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.21625,68,313,0.17057,0.26194
1992,Second Stage of Tertiary Education,4th Quintile,Important,0.25269,60,258,0.19956,0.30582
1992,Second Stage of Tertiary Education,4th Quintile,Less important,0.54850,149,258,0.48766,0.60934
1992,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.18889,49,258,0.14104,0.23675
1992,Second Stage of Tertiary Education,5th Quintile,Important,0.28988,140,456,0.24819,0.33157
1992,Second Stage of Tertiary Education,5th Quintile,Less important,0.52230,243,456,0.47640,0.56819
1992,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.14585,73,456,0.11342,0.17828
1995,Pre-primary Level,3rd Quintile,Less important,0.71025,45,45,0.57620,0.84429
1995,Primary Level,1st Quintile,Unimportant,0.58232,31,31,0.40584,0.75880
1995,Lower Secondary Level,1st Quintile,Important,0.10095,48,473,0.07377,0.12813
1995,Lower Secondary Level,1st Quintile,Less important,0.33409,167,473,0.29153,0.37664
1995,Lower Secondary Level,1st Quintile,Unimportant,0.55735,258,473,0.51254,0.60216
1995,Lower Secondary Level,2nd Quintile,Important,0.08665,37,417,0.05961,0.11368
1995,Lower Secondary Level,2nd Quintile,Less important,0.41350,181,417,0.36617,0.46082
1995,Lower Secondary Level,2nd Quintile,Unimportant,0.49438,199,417,0.44634,0.54243
1995,Lower Secondary Level,3rd Quintile,Less important,0.42917,184,356,0.37768,0.48065
1995,Lower Secondary Level,3rd Quintile,Unimportant,0.47191,172,356,0.41998,0.52385
1995,Lower Secondary Level,4th Quintile,Important,0.09663,31,323,0.06436,0.12890
1995,Lower Secondary Level,4th Quintile,Less important,0.43606,145,323,0.38189,0.49022
1995,Lower Secondary Level,4th Quintile,Unimportant,0.46516,147,323,0.41068,0.51964
1995,Lower Secondary Level,5th Quintile,Less important,0.46616,93,175,0.39204,0.54029
1995,Lower Secondary Level,5th Quintile,Unimportant,0.39739,82,175,0.32467,0.47010
1995,Upper Secondary Level,1st Quintile,Important,0.10765,100,986,0.08829,0.12701
1995,Upper Secondary Level,1st Quintile,Less important,0.47428,483,986,0.44309,0.50546
1995,Upper Secondary Level,1st Quintile,Unimportant,0.40625,403,986,0.37558,0.43693
1995,Upper Secondary Level,2nd Quintile,Important,0.10129,132,1319,0.08500,0.11758
1995,Upper Secondary Level,2nd Quintile,Less important,0.50906,699,1319,0.48207,0.53605
1995,Upper Secondary Level,2nd Quintile,Unimportant,0.37762,488,1319,0.35144,0.40379
1995,Upper Secondary Level,3rd Quintile,Important,0.13792,159,1271,0.11896,0.15689
1995,Upper Secondary Level,3rd Quintile,Less important,0.51075,695,1271,0.48325,0.53824
1995,Upper Secondary Level,3rd Quintile,Unimportant,0.33479,417,1271,0.30884,0.36075
1995,Upper Secondary Level,4th Quintile,Important,0.13904,159,1293,0.12017,0.15791
1995,Upper Secondary Level,4th Quintile,Less important,0.53994,731,1293,0.51277,0.56712
1995,Upper Secondary Level,4th Quintile,Unimportant,0.30591,403,1293,0.28079,0.33104
1995,Upper Secondary Level,5th Quintile,Important,0.17220,181,1085,0.14972,0.19468
1995,Upper Secondary Level,5th Quintile,Less important,0.51843,575,1085,0.48868,0.54817
1995,Upper Secondary Level,5th Quintile,Unimportant,0.29118,329,1085,0.26414,0.31823
1995,Post-secondary Non-tertiary Level,1st Quintile,Less important,0.53410,38,38,0.37337,0.69484
1995,Post-secondary Non-tertiary Level,2nd Quintile,Less important,0.58268,43,43,0.43354,0.73181
1995,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.52623,48,48,0.38348,0.66898
1995,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.52685,52,52,0.38982,0.66388
1995,Post-secondary Non-tertiary Level,5th Quintile,Less important,0.59547,42,42,0.44523,0.74570
1995,First Stage of Tertiary Education,1st Quintile,Less important,0.60665,39,39,0.45133,0.76197
1995,First Stage of Tertiary Education,2nd Quintile,Less important,0.43516,66,105,0.33987,0.53045
1995,First Stage of Tertiary Education,2nd Quintile,Unimportant,0.37635,39,105,0.28324,0.46946
1995,First Stage of Tertiary Education,3rd Quintile,Less important,0.60267,100,139,0.52103,0.68432
1995,First Stage of Tertiary Education,3rd Quintile,Unimportant,0.24155,39,139,0.17014,0.31296
1995,First Stage of Tertiary Education,4th Quintile,Important,0.21749,35,168,0.15492,0.28006
1995,First Stage of Tertiary Education,4th Quintile,Less important,0.49583,90,168,0.42000,0.57167
1995,First Stage of Tertiary Education,4th Quintile,Unimportant,0.26400,43,168,0.19714,0.33085
1995,First Stage of Tertiary Education,5th Quintile,Important,0.16460,35,195,0.11242,0.21678
1995,First Stage of Tertiary Education,5th Quintile,Less important,0.60983,122,195,0.54118,0.67847
1995,First Stage of Tertiary Education,5th Quintile,Unimportant,0.20757,38,195,0.15050,0.26465
1995,Second Stage of Tertiary Education,1st Quintile,Less important,0.40300,62,103,0.30781,0.49819
1995,Second Stage of Tertiary Education,1st Quintile,Unimportant,0.29613,41,103,0.20753,0.38473
1995,Second Stage of Tertiary Education,2nd Quintile,Important,0.25437,58,237,0.19881,0.30993
1995,Second Stage of Tertiary Education,2nd Quintile,Less important,0.41623,108,237,0.35334,0.47913
1995,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.27457,71,237,0.21763,0.33151
1995,Second Stage of Tertiary Education,3rd Quintile,Important,0.18141,54,299,0.13766,0.22517
1995,Second Stage of Tertiary Education,3rd Quintile,Less important,0.54747,172,299,0.49095,0.60398
1995,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.24754,73,299,0.19854,0.29654
1995,Second Stage of Tertiary Education,4th Quintile,Important,0.18544,77,379,0.14626,0.22463
1995,Second Stage of Tertiary Education,4th Quintile,Less important,0.53422,215,379,0.48393,0.58450
1995,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.25489,87,379,0.21096,0.29882
1995,Second Stage of Tertiary Education,5th Quintile,Important,0.25335,153,600,0.21852,0.28818
1995,Second Stage of Tertiary Education,5th Quintile,Less important,0.54892,339,600,0.50907,0.58877
1995,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.16609,108,600,0.13628,0.19589
2004,No answer / don't know,1st Quintile,Less important,0.46244,35,35,0.29485,0.63003
2004,Pre-primary Level,1st Quintile,Less important,0.48396,51,51,0.34543,0.62248
2004,Pre-primary Level,2nd Quintile,Less important,0.53798,59,59,0.40967,0.66629
2004,Pre-primary Level,3rd Quintile,Less important,0.48007,64,64,0.35670,0.60345
2004,Pre-primary Level,4th Quintile,Less important,0.50505,69,69,0.38621,0.62389
2004,Pre-primary Level,5th Quintile,Important,0.32989,58,139,0.25145,0.40834
2004,Pre-primary Level,5th Quintile,Less important,0.46815,81,139,0.38490,0.55140
2004,Primary Level,1st Quintile,Less important,0.33535,39,115,0.24869,0.42202
2004,Primary Level,1st Quintile,Unimportant,0.57644,76,115,0.48573,0.66715
2004,Primary Level,2nd Quintile,Unimportant,0.44642,34,34,0.27680,0.61603
2004,Lower Secondary Level,1st Quintile,Important,0.11585,86,762,0.09311,0.13859
2004,Lower Secondary Level,1st Quintile,Less important,0.39623,313,762,0.36148,0.43098
2004,Lower Secondary Level,1st Quintile,Unimportant,0.46923,363,762,0.43377,0.50469
2004,Lower Secondary Level,2nd Quintile,Important,0.14747,87,648,0.12014,0.17479
2004,Lower Secondary Level,2nd Quintile,Less important,0.41419,289,648,0.37624,0.45215
2004,Lower Secondary Level,2nd Quintile,Unimportant,0.40952,272,648,0.37163,0.44741
2004,Lower Secondary Level,3rd Quintile,Important,0.15638,68,480,0.12385,0.18891
2004,Lower Secondary Level,3rd Quintile,Less important,0.47107,232,480,0.42637,0.51578
2004,Lower Secondary Level,3rd Quintile,Unimportant,0.36327,180,480,0.32019,0.40634
2004,Lower Secondary Level,4th Quintile,Important,0.14657,46,354,0.10967,0.18346
2004,Lower Secondary Level,4th Quintile,Less important,0.46238,177,354,0.41037,0.51440
2004,Lower Secondary Level,4th Quintile,Unimportant,0.36930,131,354,0.31896,0.41965
2004,Lower Secondary Level,5th Quintile,Important,0.16578,47,245,0.11912,0.21245
2004,Lower Secondary Level,5th Quintile,Less important,0.50526,136,245,0.44253,0.56800
2004,Lower Secondary Level,5th Quintile,Unimportant,0.31520,62,245,0.25690,0.37349
2004,Upper Secondary Level,1st Quintile,Very important,0.02213,35,1662,0.01505,0.02920
2004,Upper Secondary Level,1st Quintile,Important,0.18798,290,1662,0.16919,0.20677
2004,Upper Secondary Level,1st Quintile,Less important,0.44253,793,1662,0.41864,0.46642
2004,Upper Secondary Level,1st Quintile,Unimportant,0.34737,544,1662,0.32447,0.37026
2004,Upper Secondary Level,2nd Quintile,Very important,0.02493,45,2157,0.01835,0.03151
2004,Upper Secondary Level,2nd Quintile,Important,0.18379,367,2157,0.16744,0.20014
2004,Upper Secondary Level,2nd Quintile,Less important,0.51431,1158,2157,0.49321,0.53540
2004,Upper Secondary Level,2nd Quintile,Unimportant,0.27698,587,2157,0.25809,0.29587
2004,Upper Secondary Level,3rd Quintile,Very important,0.02228,46,2261,0.01620,0.02837
2004,Upper Secondary Level,3rd Quintile,Important,0.19786,425,2261,0.18143,0.21428
2004,Upper Secondary Level,3rd Quintile,Less important,0.54408,1274,2261,0.52355,0.56462
2004,Upper Secondary Level,3rd Quintile,Unimportant,0.23578,516,2261,0.21828,0.25328
2004,Upper Secondary Level,4th Quintile,Very important,0.02330,55,2281,0.01710,0.02949
2004,Upper Secondary Level,4th Quintile,Important,0.23207,507,2281,0.21474,0.24940
2004,Upper Secondary Level,4th Quintile,Less important,0.55045,1294,2281,0.53003,0.57087
2004,Upper Secondary Level,4th Quintile,Unimportant,0.19418,425,2281,0.17794,0.21042
2004,Upper Secondary Level,5th Quintile,Very important,0.02967,81,2334,0.02278,0.03655
2004,Upper Secondary Level,5th Quintile,Important,0.25854,581,2334,0.24078,0.27631
2004,Upper Secondary Level,5th Quintile,Less important,0.54235,1273,2334,0.52214,0.56257
2004,Upper Secondary Level,5th Quintile,Unimportant,0.16944,399,2334,0.15422,0.18466
2004,Post-secondary Non-tertiary Level,1st Quintile,Important,0.32243,42,111,0.23508,0.40977
2004,Post-secondary Non-tertiary Level,1st Quintile,Less important,0.46792,69,111,0.37467,0.56116
2004,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.28575,39,152,0.21369,0.35781
2004,Post-secondary Non-tertiary Level,2nd Quintile,Less important,0.42852,77,152,0.34959,0.50746
2004,Post-secondary Non-tertiary Level,2nd Quintile,Unimportant,0.23723,36,152,0.16938,0.30508
2004,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.23689,40,190,0.17627,0.29750
2004,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.51166,105,190,0.44039,0.58293
2004,Post-secondary Non-tertiary Level,3rd Quintile,Unimportant,0.20394,45,190,0.14650,0.26139
2004,Post-secondary Non-tertiary Level,4th Quintile,Important,0.22694,56,244,0.17427,0.27960
2004,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.59388,145,244,0.53213,0.65563
2004,Post-secondary Non-tertiary Level,4th Quintile,Unimportant,0.15292,43,244,0.10766,0.19817
2004,Post-secondary Non-tertiary Level,5th Quintile,Important,0.25699,114,390,0.21357,0.30042
2004,Post-secondary Non-tertiary Level,5th Quintile,Less important,0.59642,223,390,0.54766,0.64517
2004,Post-secondary Non-tertiary Level,5th Quintile,Unimportant,0.10667,53,390,0.07599,0.13735
2004,First Stage of Tertiary Education,1st Quintile,Important,0.29691,39,101,0.20736,0.38646
2004,First Stage of Tertiary Education,1st Quintile,Less important,0.47331,62,101,0.37545,0.57117
2004,First Stage of Tertiary Education,2nd Quintile,Important,0.16792,41,225,0.11897,0.21687
2004,First Stage of Tertiary Education,2nd Quintile,Less important,0.54330,135,225,0.47807,0.60853
2004,First Stage of Tertiary Education,2nd Quintile,Unimportant,0.23524,49,225,0.17970,0.29079
2004,First Stage of Tertiary Education,3rd Quintile,Important,0.19226,76,374,0.15227,0.23226
2004,First Stage of Tertiary Education,3rd Quintile,Less important,0.62647,227,374,0.57738,0.67556
2004,First Stage of Tertiary Education,3rd Quintile,Unimportant,0.16340,71,374,0.12588,0.20092
2004,First Stage of Tertiary Education,4th Quintile,Important,0.35397,121,386,0.30620,0.40174
2004,First Stage of Tertiary Education,4th Quintile,Less important,0.52591,217,386,0.47603,0.57579
2004,First Stage of Tertiary Education,4th Quintile,Unimportant,0.11428,48,386,0.08250,0.14606
2004,First Stage of Tertiary Education,5th Quintile,Important,0.32557,146,479,0.28356,0.36758
2004,First Stage of Tertiary Education,5th Quintile,Less important,0.52279,273,479,0.47801,0.56757
2004,First Stage of Tertiary Education,5th Quintile,Unimportant,0.11891,60,479,0.08989,0.14793
2004,Second Stage of Tertiary Education,1st Quintile,Important,0.34082,66,198,0.27463,0.40701
2004,Second Stage of Tertiary Education,1st Quintile,Less important,0.45055,100,198,0.38107,0.52003
2004,Second Stage of Tertiary Education,1st Quintile,Unimportant,0.19106,32,198,0.13616,0.24596
2004,Second Stage of Tertiary Education,2nd Quintile,Important,0.27602,78,291,0.22457,0.32747
2004,Second Stage of Tertiary Education,2nd Quintile,Less important,0.53775,174,291,0.48037,0.59514
2004,Second Stage of Tertiary Education,2nd Quintile,Unimportant,0.13404,39,291,0.09483,0.17325
2004,Second Stage of Tertiary Education,3rd Quintile,Important,0.31828,147,449,0.27515,0.36142
2004,Second Stage of Tertiary Education,3rd Quintile,Less important,0.51155,243,449,0.46526,0.55784
2004,Second Stage of Tertiary Education,3rd Quintile,Unimportant,0.12080,59,449,0.09062,0.15098
2004,Second Stage of Tertiary Education,4th Quintile,Very important,0.06352,49,846,0.04708,0.07997
2004,Second Stage of Tertiary Education,4th Quintile,Important,0.35582,286,846,0.32354,0.38810
2004,Second Stage of Tertiary Education,4th Quintile,Less important,0.47868,429,846,0.44500,0.51236
2004,Second Stage of Tertiary Education,4th Quintile,Unimportant,0.10198,82,846,0.08157,0.12238
2004,Second Stage of Tertiary Education,5th Quintile,Very important,0.04391,130,2458,0.03581,0.05201
2004,Second Stage of Tertiary Education,5th Quintile,Important,0.37375,924,2458,0.35462,0.39288
2004,Second Stage of Tertiary Education,5th Quintile,Less important,0.49262,1197,2458,0.47285,0.51239
2004,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.08972,207,2458,0.07842,0.10102
2008,No answer / don't know,1st Quintile,Less important,0.43106,46,100,0.33351,0.52861
2008,No answer / don't know,1st Quintile,Unimportant,0.40518,54,100,0.30847,0.50189
2008,Pre-primary Level,1st Quintile,Less important,0.49041,32,32,0.31443,0.66639
2008,Pre-primary Level,3rd Quintile,Less important,0.46703,37,37,0.30405,0.63001
2008,Pre-primary Level,4th Quintile,Less important,0.49779,34,34,0.32720,0.66838
2008,Pre-primary Level,5th Quintile,Less important,0.58841,42,42,0.43778,0.73905
2008,Primary Level,1st Quintile,Unimportant,0.72797,74,74,0.62589,0.83006
2008,Lower Secondary Level,1st Quintile,Important,0.10853,65,612,0.08386,0.13319
2008,Lower Secondary Level,1st Quintile,Less important,0.31505,199,612,0.27822,0.35189
2008,Lower Secondary Level,1st Quintile,Unimportant,0.55204,348,612,0.51260,0.59147
2008,Lower Secondary Level,2nd Quintile,Important,0.10187,50,518,0.07580,0.12795
2008,Lower Secondary Level,2nd Quintile,Less important,0.34680,184,518,0.30578,0.38783
2008,Lower Secondary Level,2nd Quintile,Unimportant,0.54008,284,518,0.49712,0.58304
2008,Lower Secondary Level,3rd Quintile,Important,0.09364,44,413,0.06551,0.12178
2008,Lower Secondary Level,3rd Quintile,Less important,0.45563,188,413,0.40754,0.50372
2008,Lower Secondary Level,3rd Quintile,Unimportant,0.44471,181,413,0.39673,0.49270
2008,Lower Secondary Level,4th Quintile,Less important,0.51714,131,239,0.45365,0.58062
2008,Lower Secondary Level,4th Quintile,Unimportant,0.35701,108,239,0.29614,0.41788
2008,Lower Secondary Level,5th Quintile,Less important,0.45087,72,129,0.36467,0.53707
2008,Lower Secondary Level,5th Quintile,Unimportant,0.37405,57,129,0.29022,0.45788
2008,Upper Secondary Level,1st Quintile,Important,0.11997,157,1561,0.10384,0.13609
2008,Upper Secondary Level,1st Quintile,Less important,0.42993,684,1561,0.40536,0.45450
2008,Upper Secondary Level,1st Quintile,Unimportant,0.44101,720,1561,0.41637,0.46565
2008,Upper Secondary Level,2nd Quintile,Important,0.10936,209,1937,0.09546,0.12326
2008,Upper Secondary Level,2nd Quintile,Less important,0.45957,925,1937,0.43737,0.48177
2008,Upper Secondary Level,2nd Quintile,Unimportant,0.41672,803,1937,0.39476,0.43869
2008,Upper Secondary Level,3rd Quintile,Important,0.13209,283,2091,0.11757,0.14661
2008,Upper Secondary Level,3rd Quintile,Less important,0.52074,1080,2091,0.49932,0.54215
2008,Upper Secondary Level,3rd Quintile,Unimportant,0.34219,728,2091,0.32184,0.36253
2008,Upper Secondary Level,4th Quintile,Very important,0.01685,31,2067,0.01130,0.02241
2008,Upper Secondary Level,4th Quintile,Important,0.16178,322,2067,0.14590,0.17766
2008,Upper Secondary Level,4th Quintile,Less important,0.51629,1079,2067,0.49474,0.53784
2008,Upper Secondary Level,4th Quintile,Unimportant,0.30508,635,2067,0.28522,0.32493
2008,Upper Secondary Level,5th Quintile,Very important,0.02108,45,1919,0.01465,0.02751
2008,Upper Secondary Level,5th Quintile,Important,0.17372,368,1919,0.15676,0.19067
2008,Upper Secondary Level,5th Quintile,Less important,0.52530,1001,1919,0.50295,0.54765
2008,Upper Secondary Level,5th Quintile,Unimportant,0.27990,505,1919,0.25981,0.30000
2008,Post-secondary Non-tertiary Level,1st Quintile,Important,0.26529,32,139,0.19163,0.33895
2008,Post-secondary Non-tertiary Level,1st Quintile,Less important,0.40497,58,139,0.32307,0.48688
2008,Post-secondary Non-tertiary Level,1st Quintile,Unimportant,0.31089,49,139,0.23367,0.38812
2008,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.19237,33,163,0.13167,0.25306
2008,Post-secondary Non-tertiary Level,2nd Quintile,Less important,0.53037,79,163,0.45351,0.60722
2008,Post-secondary Non-tertiary Level,2nd Quintile,Unimportant,0.27348,51,163,0.20484,0.34213
2008,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.15609,36,188,0.10407,0.20811
2008,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.50290,100,188,0.43123,0.57456
2008,Post-secondary Non-tertiary Level,3rd Quintile,Unimportant,0.32120,52,188,0.25428,0.38813
2008,Post-secondary Non-tertiary Level,4th Quintile,Important,0.22134,44,251,0.16988,0.27281
2008,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.57235,144,251,0.51102,0.63368
2008,Post-secondary Non-tertiary Level,4th Quintile,Unimportant,0.19366,63,251,0.14468,0.24265
2008,Post-secondary Non-tertiary Level,5th Quintile,Important,0.18706,64,326,0.14467,0.22946
2008,Post-secondary Non-tertiary Level,5th Quintile,Less important,0.55914,190,326,0.50517,0.61312
2008,Post-secondary Non-tertiary Level,5th Quintile,Unimportant,0.21600,72,326,0.17126,0.26074
2008,First Stage of Tertiary Education,1st Quintile,Less important,0.48940,53,97,0.38941,0.58940
2008,First Stage of Tertiary Education,1st Quintile,Unimportant,0.38811,44,97,0.29062,0.48559
