year,age_gr,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,66 and older,Unimportant,0.49040,709,1409,0.46429,0.51651
2004,17-29 y.,Very important,0.02868,119,3920,0.02345,0.03390
2004,17-29 y.,Important,0.22974,869,3920,0.21657,0.24291
2004,17-29 y.,Less important,0.52536,2119,3920,0.50973,0.54100
2004,17-29 y.,Unimportant,0.21622,813,3920,0.20333,0.22911
2004,30-45 y.,Very important,0.02192,131,6494,0.01836,0.02548
2004,30-45 y.,Important,0.22355,1411,6494,0.21342,0.23369
2004,30-45 y.,Less important,0.53894,3611,6494,0.52682,0.55107
2004,30-45 y.,Unimportant,0.21559,1341,6494,0.20558,0.22559
2004,46-65 y.,Very important,0.02980,248,7309,0.02590,0.03370
2004,46-65 y.,Important,0.23976,1866,7309,0.22997,0.24955
2004,46-65 y.,Less important,0.51269,3802,7309,0.50123,0.52415
2004,46-65 y.,Unimportant,0.21775,1393,7309,0.20829,0.22722
2004,66 and older,Very important,0.03447,134,3703,0.02859,0.04035
2004,66 and older,Important,0.22152,803,3703,0.20815,0.23490
2004,66 and older,Less important,0.43030,1629,3703,0.41435,0.44625
2004,66 and older,Unimportant,0.31371,1137,3703,0.29876,0.32865
2008,17-29 y.,Very important,0.02015,66,3142,0.01523,0.02506
2008,17-29 y.,Important,0.16033,512,3142,0.14750,0.17316
2008,17-29 y.,Less important,0.52277,1646,3142,0.50530,0.54023
2008,17-29 y.,Unimportant,0.29676,918,3142,0.28078,0.31273
2008,30-45 y.,Very important,0.01440,61,5141,0.01115,0.01766
2008,30-45 y.,Important,0.15917,848,5141,0.14917,0.16917
2008,30-45 y.,Less important,0.52030,2688,5141,0.50664,0.53395
2008,30-45 y.,Unimportant,0.30613,1544,5141,0.29353,0.31873
2008,46-65 y.,Very important,0.01717,124,6654,0.01404,0.02029
2008,46-65 y.,Important,0.18756,1355,6654,0.17818,0.19694
2008,46-65 y.,Less important,0.48673,3306,6654,0.47472,0.49874
2008,46-65 y.,Unimportant,0.30855,1869,6654,0.29745,0.31965
2008,66 and older,Very important,0.02488,121,4219,0.02018,0.02958
2008,66 and older,Important,0.16641,751,4219,0.15517,0.17765
2008,66 and older,Less important,0.38905,1671,4219,0.37433,0.40376
2008,66 and older,Unimportant,0.41966,1676,4219,0.40477,0.43456
2012,17-29 y.,Very important,0.04522,188,3967,0.03875,0.05168
2012,17-29 y.,Important,0.26047,1093,3967,0.24681,0.27413
2012,17-29 y.,Less important,0.51020,1979,3967,0.49464,0.52576
2012,17-29 y.,Unimportant,0.18411,707,3967,0.17205,0.19618
2012,30-45 y.,Very important,0.02815,301,9049,0.02474,0.03156
2012,30-45 y.,Important,0.25312,2497,9049,0.24416,0.26208
2012,30-45 y.,Less important,0.52830,4668,9049,0.51801,0.53858
2012,30-45 y.,Unimportant,0.19043,1583,9049,0.18234,0.19852
2012,46-65 y.,Very important,0.03278,379,9343,0.02917,0.03639
2012,46-65 y.,Important,0.28548,2888,9343,0.27632,0.29464
2012,46-65 y.,Less important,0.49693,4575,9343,0.48679,0.50707
2012,46-65 y.,Unimportant,0.18481,1501,9343,0.17694,0.19268
2012,66 and older,Very important,0.03994,221,5149,0.03459,0.04529
2012,66 and older,Important,0.28347,1479,5149,0.27116,0.29579
2012,66 and older,Less important,0.44820,2367,5149,0.43462,0.46179
2012,66 and older,Unimportant,0.22839,1082,5149,0.21692,0.23986
2016,17-29 y.,Very important,0.05422,226,3836,0.04705,0.06139
2016,17-29 y.,Important,0.29575,1149,3836,0.28131,0.31020
2016,17-29 y.,Less important,0.49216,1828,3836,0.47634,0.50798
2016,17-29 y.,Unimportant,0.15787,633,3836,0.14633,0.16941
2016,30-45 y.,Very important,0.03676,279,7071,0.03237,0.04115
2016,30-45 y.,Important,0.24662,1856,7071,0.23657,0.25667
2016,30-45 y.,Less important,0.53957,3619,7071,0.52795,0.55119
2016,30-45 y.,Unimportant,0.17705,1317,7071,0.16815,0.18595
2016,46-65 y.,Very important,0.03648,382,8573,0.03251,0.04044
2016,46-65 y.,Important,0.29685,2640,8573,0.28718,0.30653
2016,46-65 y.,Less important,0.49258,4160,8573,0.48200,0.50316
2016,46-65 y.,Unimportant,0.17409,1391,8573,0.16606,0.18212
2016,66 and older,Very important,0.04331,208,4679,0.03747,0.04914
2016,66 and older,Important,0.30488,1455,4679,0.29169,0.31807
2016,66 and older,Less important,0.44551,2130,4679,0.43127,0.45975
2016,66 and older,Unimportant,0.20630,886,4679,0.19471,0.21790
2021,17-29 y.,Very important,0.08717,258,2693,0.07651,0.09782
2021,17-29 y.,Important,0.36097,992,2693,0.34282,0.37911
2021,17-29 y.,Less important,0.44714,1153,2693,0.42835,0.46592
2021,17-29 y.,Unimportant,0.10473,290,2693,0.09316,0.11630
2021,30-45 y.,Very important,0.05537,237,4138,0.04840,0.06234
2021,30-45 y.,Important,0.28955,1291,4138,0.27573,0.30337
2021,30-45 y.,Less important,0.48507,1946,4138,0.46984,0.50030
2021,30-45 y.,Unimportant,0.17001,664,4138,0.15856,0.18145
2021,46-65 y.,Very important,0.04655,406,6777,0.04154,0.05157
2021,46-65 y.,Important,0.34171,2543,6777,0.33042,0.35300
2021,46-65 y.,Less important,0.46132,2975,6777,0.44945,0.47319
2021,46-65 y.,Unimportant,0.15041,853,6777,0.14190,0.15892
2021,66 and older,Very important,0.06636,256,3522,0.05814,0.07458
2021,66 and older,Important,0.35813,1358,3522,0.34230,0.37397
2021,66 and older,Less important,0.44376,1471,3522,0.42735,0.46017
2021,66 and older,Unimportant,0.13175,437,3522,0.12058,0.14292
