year,regtyp,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,female,Less important,0.47781,4609,9568,0.46780,0.48782
2012,Urban regions,female,Unimportant,0.20453,1728,9568,0.19645,0.21261
2012,Rural regions,male,Very important,0.03680,199,4632,0.03138,0.04223
2012,Rural regions,male,Important,0.25592,1262,4632,0.24335,0.26849
2012,Rural regions,male,Less important,0.51425,2326,4632,0.49985,0.52864
2012,Rural regions,male,Unimportant,0.19303,845,4632,0.18166,0.20440
2012,Rural regions,female,Very important,0.02104,152,5429,0.01723,0.02486
2012,Rural regions,female,Important,0.23099,1356,5429,0.21978,0.24220
2012,Rural regions,female,Less important,0.52504,2848,5429,0.51176,0.53833
2012,Rural regions,female,Unimportant,0.22292,1073,5429,0.21185,0.23399
2016,Urban regions,male,Very important,0.04863,371,7148,0.04364,0.05362
2016,Urban regions,male,Important,0.30602,2234,7148,0.29534,0.31670
2016,Urban regions,male,Less important,0.48169,3418,7148,0.47011,0.49327
2016,Urban regions,male,Unimportant,0.16366,1125,7148,0.15508,0.17224
2016,Urban regions,female,Very important,0.03736,349,8546,0.03334,0.04138
2016,Urban regions,female,Important,0.29627,2632,8546,0.28659,0.30595
2016,Urban regions,female,Less important,0.48018,4018,8546,0.46958,0.49077
2016,Urban regions,female,Unimportant,0.18620,1547,8546,0.17794,0.19445
2016,Rural regions,male,Very important,0.04428,218,3914,0.03783,0.05073
2016,Rural regions,male,Important,0.27130,1083,3914,0.25737,0.28523
2016,Rural regions,male,Less important,0.51117,1950,3914,0.49551,0.52684
2016,Rural regions,male,Unimportant,0.17324,663,3914,0.16138,0.18510
2016,Rural regions,female,Very important,0.03035,157,4551,0.02537,0.03534
2016,Rural regions,female,Important,0.24167,1151,4551,0.22924,0.25411
2016,Rural regions,female,Less important,0.52195,2351,4551,0.50744,0.53647
2016,Rural regions,female,Unimportant,0.20602,892,4551,0.19427,0.21777
2021,Urban regions,male,Very important,0.07016,416,5325,0.06330,0.07702
2021,Urban regions,male,Important,0.37809,2106,5325,0.36506,0.39111
2021,Urban regions,male,Less important,0.42908,2216,5325,0.41578,0.44237
2021,Urban regions,male,Unimportant,0.12267,587,5325,0.11386,0.13149
2021,Urban regions,female,Very important,0.05497,393,6036,0.04922,0.06072
2021,Urban regions,female,Important,0.33436,2226,6036,0.32246,0.34626
2021,Urban regions,female,Less important,0.46101,2648,6036,0.44844,0.47359
2021,Urban regions,female,Unimportant,0.14966,769,6036,0.14066,0.15866
2021,Rural regions,male,Very important,0.06412,193,2725,0.05492,0.07332
2021,Rural regions,male,Important,0.31193,935,2725,0.29453,0.32932
2021,Rural regions,male,Less important,0.48289,1225,2725,0.46413,0.50166
2021,Rural regions,male,Unimportant,0.14106,372,2725,0.12799,0.15413
2021,Rural regions,female,Very important,0.04383,153,3036,0.03655,0.05111
2021,Rural regions,female,Important,0.27560,913,3036,0.25971,0.29150
2021,Rural regions,female,Less important,0.50258,1454,3036,0.48479,0.52037
2021,Rural regions,female,Unimportant,0.17798,516,3036,0.16438,0.19159
