"plh0111","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger wichtig","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Weniger wichtig","1990","AkademikerIn","Thüringen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Hamburg","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Niedersachsen","7","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Bremen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","15","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Hessen","4","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Baden-Württemberg","9","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Bayern","2","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Saarland","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Berlin","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Thüringen","","","",""
"Ganz unwichtig","1990","Hauptschule","Schleswig-Holstein","47","0.335034010796191","0.258990633275187","0.411077388317195"
"Ganz unwichtig","1990","Hauptschule","Hamburg","11","","",""
"Ganz unwichtig","1990","Hauptschule","Niedersachsen","145","0.317512606568627","0.275561316159279","0.359463896977976"
"Ganz unwichtig","1990","Hauptschule","Bremen","20","","",""
"Ganz unwichtig","1990","Hauptschule","Nordrhein-Westfalen","314","0.306402095789049","0.278330444188009","0.334473747390089"
"Ganz unwichtig","1990","Hauptschule","Hessen","125","0.369085831077473","0.318817405055093","0.419354257099852"
"Ganz unwichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","153","0.411493317463279","0.362653629539248","0.46033300538731"
"Ganz unwichtig","1990","Hauptschule","Baden-Württemberg","245","0.360772381316774","0.32519749851476","0.396347264118789"
"Ganz unwichtig","1990","Hauptschule","Bayern","250","0.347534826083359","0.313432420465594","0.381637231701124"
"Ganz unwichtig","1990","Hauptschule","Saarland","","","",""
"Ganz unwichtig","1990","Hauptschule","Berlin","28","","",""
"Ganz unwichtig","1990","Hauptschule","Brandenburg","","","",""
"Ganz unwichtig","1990","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","Hauptschule","Sachsen","","","",""
"Ganz unwichtig","1990","Hauptschule","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","Hauptschule","Thüringen","","","",""
"Ganz unwichtig","1990","Realschule","Schleswig-Holstein","11","","",""
"Ganz unwichtig","1990","Realschule","Hamburg","4","","",""
"Ganz unwichtig","1990","Realschule","Niedersachsen","41","0.202894550461368","0.147159785557064","0.258629315365671"
"Ganz unwichtig","1990","Realschule","Bremen","4","","",""
"Ganz unwichtig","1990","Realschule","Nordrhein-Westfalen","83","0.186539086367982","0.148647887890946","0.224430284845018"
"Ganz unwichtig","1990","Realschule","Hessen","31","0.21361975439901","0.14909605708178","0.278143451716239"
"Ganz unwichtig","1990","Realschule","Rheinland-Pfalz,Saarland","17","","",""
"Ganz unwichtig","1990","Realschule","Baden-Württemberg","42","0.188614321731422","0.139121356727177","0.238107286735666"
"Ganz unwichtig","1990","Realschule","Bayern","62","0.249969053174328","0.197836635246953","0.302101471101703"
"Ganz unwichtig","1990","Realschule","Saarland","","","",""
"Ganz unwichtig","1990","Realschule","Berlin","10","","",""
"Ganz unwichtig","1990","Realschule","Brandenburg","","","",""
"Ganz unwichtig","1990","Realschule","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","Realschule","Sachsen","","","",""
"Ganz unwichtig","1990","Realschule","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","Realschule","Thüringen","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Hamburg","1","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Niedersachsen","6","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Bremen","2","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Nordrhein-Westfalen","14","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Hessen","8","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Baden-Württemberg","10","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Bayern","16","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Saarland","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Berlin","6","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Brandenburg","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Sachsen","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Thüringen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Schleswig-Holstein","2","","",""
"Ganz unwichtig","1990","AkademikerIn","Hamburg","1","","",""
"Ganz unwichtig","1990","AkademikerIn","Niedersachsen","5","","",""
"Ganz unwichtig","1990","AkademikerIn","Bremen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Nordrhein-Westfalen","15","","",""
"Ganz unwichtig","1990","AkademikerIn","Hessen","13","","",""
"Ganz unwichtig","1990","AkademikerIn","Rheinland-Pfalz,Saarland","6","","",""
"Ganz unwichtig","1990","AkademikerIn","Baden-Württemberg","10","","",""
"Ganz unwichtig","1990","AkademikerIn","Bayern","17","","",""
"Ganz unwichtig","1990","AkademikerIn","Saarland","","","",""
"Ganz unwichtig","1990","AkademikerIn","Berlin","2","","",""
"Ganz unwichtig","1990","AkademikerIn","Brandenburg","","","",""
"Ganz unwichtig","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ganz unwichtig","1990","AkademikerIn","Sachsen","","","",""
"Ganz unwichtig","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Ganz unwichtig","1990","AkademikerIn","Thüringen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Hamburg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Bremen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Hessen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Bayern","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Saarland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Berlin","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Sachsen","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Thüringen","","","",""
"Sehr wichtig","1991","Hauptschule","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","Hauptschule","Hamburg","","","",""
"Sehr wichtig","1991","Hauptschule","Niedersachsen","","","",""
"Sehr wichtig","1991","Hauptschule","Bremen","","","",""
"Sehr wichtig","1991","Hauptschule","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","Hauptschule","Hessen","","","",""
"Sehr wichtig","1991","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","Hauptschule","Baden-Württemberg","","","",""
"Sehr wichtig","1991","Hauptschule","Bayern","","","",""
"Sehr wichtig","1991","Hauptschule","Saarland","","","",""
"Sehr wichtig","1991","Hauptschule","Berlin","","","",""
"Sehr wichtig","1991","Hauptschule","Brandenburg","","","",""
"Sehr wichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1991","Hauptschule","Sachsen","","","",""
"Sehr wichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr wichtig","1991","Hauptschule","Thüringen","","","",""
"Sehr wichtig","1991","Realschule","Schleswig-Holstein","","","",""
"Sehr wichtig","1991","Realschule","Hamburg","","","",""
"Sehr wichtig","1991","Realschule","Niedersachsen","","","",""
"Sehr wichtig","1991","Realschule","Bremen","","","",""
"Sehr wichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"Sehr wichtig","1991","Realschule","Hessen","","","",""
"Sehr wichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr wichtig","1991","Realschule","Baden-Württemberg","","","",""
"Sehr wichtig","1991","Realschule","Bayern","","","",""
"Sehr wichtig","1991","Realschule","Saarland","","","",""
