year,migback,quintil_oecd,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,5th Quintile,Unimportant,0.25148,537,2106,0.23294,0.27001
1995,Direct migration background,1st Quintile,Important,0.11403,37,323,0.07932,0.14875
1995,Direct migration background,1st Quintile,Less important,0.36416,124,323,0.31160,0.41672
1995,Direct migration background,1st Quintile,Unimportant,0.49357,162,323,0.43897,0.54818
1995,Direct migration background,2nd Quintile,Important,0.13548,34,249,0.09289,0.17808
1995,Direct migration background,2nd Quintile,Less important,0.39619,108,249,0.33531,0.45706
1995,Direct migration background,2nd Quintile,Unimportant,0.45285,107,249,0.39090,0.51480
1995,Direct migration background,3rd Quintile,Less important,0.46423,110,202,0.39528,0.53317
1995,Direct migration background,3rd Quintile,Unimportant,0.42402,92,202,0.35570,0.49234
1995,Direct migration background,4th Quintile,Less important,0.45190,72,137,0.36825,0.53554
1995,Direct migration background,4th Quintile,Unimportant,0.39733,65,137,0.31509,0.47958
1995,Direct migration background,5th Quintile,Less important,0.51693,73,127,0.42967,0.60418
1995,Direct migration background,5th Quintile,Unimportant,0.30710,54,127,0.22655,0.38764
2004,No migration background,1st Quintile,Very important,0.02176,49,2297,0.01579,0.02773
2004,No migration background,1st Quintile,Important,0.19445,428,2297,0.17826,0.21064
2004,No migration background,1st Quintile,Less important,0.44570,1100,2297,0.42537,0.46603
2004,No migration background,1st Quintile,Unimportant,0.33809,720,2297,0.31874,0.35744
2004,No migration background,2nd Quintile,Very important,0.03293,82,2973,0.02651,0.03934
2004,No migration background,2nd Quintile,Important,0.19669,544,2973,0.18240,0.21098
2004,No migration background,2nd Quintile,Less important,0.50115,1592,2973,0.48317,0.51913
2004,No migration background,2nd Quintile,Unimportant,0.26923,755,2973,0.25328,0.28518
2004,No migration background,3rd Quintile,Very important,0.02484,71,3357,0.01958,0.03011
2004,No migration background,3rd Quintile,Important,0.21355,690,3357,0.19968,0.22741
2004,No migration background,3rd Quintile,Less important,0.54292,1872,3357,0.52606,0.55977
2004,No migration background,3rd Quintile,Unimportant,0.21869,724,3357,0.20471,0.23268
2004,No migration background,4th Quintile,Very important,0.02922,121,3837,0.02389,0.03455
2004,No migration background,4th Quintile,Important,0.25616,960,3837,0.24235,0.26997
2004,No migration background,4th Quintile,Less important,0.53993,2132,3837,0.52416,0.55571
2004,No migration background,4th Quintile,Unimportant,0.17469,624,3837,0.16267,0.18671
2004,No migration background,5th Quintile,Very important,0.03687,241,5672,0.03196,0.04177
2004,No migration background,5th Quintile,Important,0.30437,1758,5672,0.29240,0.31635
2004,No migration background,5th Quintile,Less important,0.52496,2964,5672,0.51196,0.53796
2004,No migration background,5th Quintile,Unimportant,0.13380,709,5672,0.12494,0.14266
2004,Direct migration background,1st Quintile,Important,0.15744,104,738,0.13115,0.18374
2004,Direct migration background,1st Quintile,Less important,0.38807,290,738,0.35289,0.42325
2004,Direct migration background,1st Quintile,Unimportant,0.43498,344,738,0.39919,0.47077
2004,Direct migration background,2nd Quintile,Important,0.13571,78,606,0.10842,0.16300
2004,Direct migration background,2nd Quintile,Less important,0.46674,270,606,0.42699,0.50649
2004,Direct migration background,2nd Quintile,Unimportant,0.37391,258,606,0.33536,0.41247
2004,Direct migration background,3rd Quintile,Important,0.14717,70,443,0.11414,0.18019
2004,Direct migration background,3rd Quintile,Less important,0.48445,222,443,0.43786,0.53104
2004,Direct migration background,3rd Quintile,Unimportant,0.34824,151,443,0.30382,0.39265
2004,Direct migration background,4th Quintile,Important,0.25760,71,339,0.21098,0.30422
2004,Direct migration background,4th Quintile,Less important,0.43725,163,339,0.38437,0.49013
2004,Direct migration background,4th Quintile,Unimportant,0.27679,105,339,0.22909,0.32448
2004,Direct migration background,5th Quintile,Important,0.23624,75,332,0.19048,0.28200
2004,Direct migration background,5th Quintile,Less important,0.52544,178,332,0.47165,0.57924
2004,Direct migration background,5th Quintile,Unimportant,0.21596,79,332,0.17163,0.26029
2004,Indirect migration background,1st Quintile,Important,0.20501,39,175,0.14503,0.26500
2004,Indirect migration background,1st Quintile,Less important,0.44166,72,175,0.36787,0.51544
2004,Indirect migration background,1st Quintile,Unimportant,0.34118,64,175,0.27074,0.41163
2004,Indirect migration background,2nd Quintile,Important,0.25136,36,153,0.18240,0.32032
2004,Indirect migration background,2nd Quintile,Less important,0.50414,76,153,0.42465,0.58363
2004,Indirect migration background,2nd Quintile,Unimportant,0.23775,41,153,0.17007,0.30543
2004,Indirect migration background,3rd Quintile,Important,0.21260,36,170,0.15092,0.27429
2004,Indirect migration background,3rd Quintile,Less important,0.49636,86,170,0.42098,0.57174
2004,Indirect migration background,3rd Quintile,Unimportant,0.24922,48,170,0.18400,0.31443
2004,Indirect migration background,4th Quintile,Less important,0.48221,68,105,0.38617,0.57825
2004,Indirect migration background,4th Quintile,Unimportant,0.32563,37,105,0.23557,0.41570
2004,Indirect migration background,5th Quintile,Important,0.30455,41,117,0.22079,0.38830
2004,Indirect migration background,5th Quintile,Less important,0.49722,76,117,0.40623,0.58820
2008,No migration background,1st Quintile,Very important,0.01882,32,2154,0.01308,0.02456
2008,No migration background,1st Quintile,Important,0.12892,254,2154,0.11477,0.14308
2008,No migration background,1st Quintile,Less important,0.40328,902,2154,0.38256,0.42400
2008,No migration background,1st Quintile,Unimportant,0.44897,966,2154,0.42796,0.46998
2008,No migration background,2nd Quintile,Very important,0.01704,41,2798,0.01225,0.02184
2008,No migration background,2nd Quintile,Important,0.13779,384,2798,0.12502,0.15056
2008,No migration background,2nd Quintile,Less important,0.45309,1295,2798,0.43464,0.47153
2008,No migration background,2nd Quintile,Unimportant,0.39208,1078,2798,0.37399,0.41018
2008,No migration background,3rd Quintile,Very important,0.01454,47,3255,0.01043,0.01865
2008,No migration background,3rd Quintile,Important,0.16161,533,3255,0.14897,0.17426
2008,No migration background,3rd Quintile,Less important,0.51486,1679,3255,0.49769,0.53203
2008,No migration background,3rd Quintile,Unimportant,0.30899,996,3255,0.29311,0.32486
2008,No migration background,4th Quintile,Very important,0.01665,64,3442,0.01238,0.02093
2008,No migration background,4th Quintile,Important,0.18635,651,3442,0.17334,0.19936
2008,No migration background,4th Quintile,Less important,0.53103,1832,3442,0.51435,0.54770
2008,No migration background,4th Quintile,Unimportant,0.26597,895,3442,0.25121,0.28074
2008,No migration background,5th Quintile,Very important,0.02633,147,4862,0.02183,0.03083
2008,No migration background,5th Quintile,Important,0.24734,1286,4862,0.23521,0.25947
2008,No migration background,5th Quintile,Less important,0.51201,2492,4862,0.49796,0.52606
2008,No migration background,5th Quintile,Unimportant,0.21432,937,4862,0.20278,0.22586
2008,Direct migration background,1st Quintile,Important,0.13482,67,577,0.10693,0.16272
2008,Direct migration background,1st Quintile,Less important,0.35996,193,577,0.32076,0.39916
2008,Direct migration background,1st Quintile,Unimportant,0.48478,317,577,0.44397,0.52560
2008,Direct migration background,2nd Quintile,Important,0.08421,38,402,0.05703,0.11139
2008,Direct migration background,2nd Quintile,Less important,0.38320,140,402,0.33562,0.43079
2008,Direct migration background,2nd Quintile,Unimportant,0.53022,224,402,0.48137,0.57907
2008,Direct migration background,3rd Quintile,Important,0.08775,35,363,0.05861,0.11690
2008,Direct migration background,3rd Quintile,Less important,0.44073,156,363,0.38959,0.49188
2008,Direct migration background,3rd Quintile,Unimportant,0.46858,172,363,0.41718,0.51999
2008,Direct migration background,4th Quintile,Important,0.15176,45,271,0.10896,0.19455
2008,Direct migration background,4th Quintile,Less important,0.51779,133,271,0.45818,0.57739
2008,Direct migration background,4th Quintile,Unimportant,0.29785,93,271,0.24331,0.35240
2008,Direct migration background,5th Quintile,Important,0.24704,52,238,0.19213,0.30195
2008,Direct migration background,5th Quintile,Less important,0.45513,112,238,0.39173,0.51853
2008,Direct migration background,5th Quintile,Unimportant,0.26384,74,238,0.20773,0.31995
2008,Indirect migration background,1st Quintile,Important,0.20848,37,185,0.14978,0.26718
2008,Indirect migration background,1st Quintile,Less important,0.43235,77,185,0.36077,0.50393
2008,Indirect migration background,1st Quintile,Unimportant,0.33940,71,185,0.27098,0.40782
2008,Indirect migration background,2nd Quintile,Less important,0.53908,72,124,0.45099,0.62717
2008,Indirect migration background,2nd Quintile,Unimportant,0.32956,52,124,0.24649,0.41263
2008,Indirect migration background,3rd Quintile,Less important,0.57596,95,148,0.49607,0.65585
2008,Indirect migration background,3rd Quintile,Unimportant,0.29864,53,148,0.22466,0.37263
2008,Indirect migration background,4th Quintile,Less important,0.47158,62,104,0.37518,0.56799
2008,Indirect migration background,4th Quintile,Unimportant,0.32724,42,104,0.23662,0.41785
2008,Indirect migration background,5th Quintile,Less important,0.52789,70,106,0.43240,0.62338
2008,Indirect migration background,5th Quintile,Unimportant,0.30034,36,106,0.21265,0.38802
2012,No migration background,1st Quintile,Very important,0.03700,133,3917,0.03109,0.04291
2012,No migration background,1st Quintile,Important,0.22473,948,3917,0.21166,0.23780
2012,No migration background,1st Quintile,Less important,0.47282,1860,3917,0.45719,0.48846
2012,No migration background,1st Quintile,Unimportant,0.26545,976,3917,0.25162,0.27928
2012,No migration background,2nd Quintile,Very important,0.02780,117,3980,0.02270,0.03291
2012,No migration background,2nd Quintile,Important,0.23626,1043,3980,0.22306,0.24946
2012,No migration background,2nd Quintile,Less important,0.51392,2046,3980,0.49839,0.52945
2012,No migration background,2nd Quintile,Unimportant,0.22201,774,3980,0.20910,0.23493
2012,No migration background,3rd Quintile,Very important,0.02948,166,4163,0.02434,0.03462
2012,No migration background,3rd Quintile,Important,0.26637,1182,4163,0.25294,0.27980
2012,No migration background,3rd Quintile,Less important,0.53482,2154,4163,0.51966,0.54997
2012,No migration background,3rd Quintile,Unimportant,0.16933,661,4163,0.15793,0.18072
2012,No migration background,4th Quintile,Very important,0.03558,175,4286,0.03003,0.04112
2012,No migration background,4th Quintile,Important,0.30531,1372,4286,0.29152,0.31910
2012,No migration background,4th Quintile,Less important,0.50522,2186,4286,0.49025,0.52019
2012,No migration background,4th Quintile,Unimportant,0.15389,553,4286,0.14309,0.16470
2012,No migration background,5th Quintile,Very important,0.03964,213,4781,0.03411,0.04517
2012,No migration background,5th Quintile,Important,0.34749,1721,4781,0.33399,0.36099
2012,No migration background,5th Quintile,Less important,0.49132,2356,4781,0.47715,0.50549
2012,No migration background,5th Quintile,Unimportant,0.12156,491,4781,0.11229,0.13082
2012,Direct migration background,1st Quintile,Very important,0.02909,40,1052,0.01893,0.03925
2012,Direct migration background,1st Quintile,Important,0.16545,196,1052,0.14298,0.18791
2012,Direct migration background,1st Quintile,Less important,0.42441,470,1052,0.39453,0.45430
2012,Direct migration background,1st Quintile,Unimportant,0.38105,346,1052,0.35168,0.41041
2012,Direct migration background,2nd Quintile,Important,0.21078,168,675,0.17999,0.24158
2012,Direct migration background,2nd Quintile,Less important,0.42423,301,675,0.38692,0.46155
2012,Direct migration background,2nd Quintile,Unimportant,0.34982,206,675,0.31381,0.38582
2012,Direct migration background,3rd Quintile,Important,0.22887,100,441,0.18961,0.26812
2012,Direct migration background,3rd Quintile,Less important,0.51399,234,441,0.46728,0.56069
2012,Direct migration background,3rd Quintile,Unimportant,0.23289,107,441,0.19339,0.27238
2012,Direct migration background,4th Quintile,Important,0.27618,93,333,0.22808,0.32427
2012,Direct migration background,4th Quintile,Less important,0.45540,166,333,0.40183,0.50897
2012,Direct migration background,4th Quintile,Unimportant,0.24997,74,333,0.20339,0.29654
2012,Direct migration background,5th Quintile,Important,0.22031,82,277,0.17141,0.26921
2012,Direct migration background,5th Quintile,Less important,0.60241,149,277,0.54467,0.66015
2012,Direct migration background,5th Quintile,Unimportant,0.14728,46,277,0.10547,0.18909
2012,Indirect migration background,1st Quintile,Important,0.28443,97,311,0.23421,0.33466
2012,Indirect migration background,1st Quintile,Less important,0.42045,142,311,0.36550,0.47540
2012,Indirect migration background,1st Quintile,Unimportant,0.25846,72,311,0.20973,0.30720
2012,Indirect migration background,2nd Quintile,Important,0.21868,65,233,0.16549,0.27187
2012,Indirect migration background,2nd Quintile,Less important,0.53680,135,233,0.47263,0.60096
2012,Indirect migration background,2nd Quintile,Unimportant,0.17743,33,233,0.12827,0.22659
2012,Indirect migration background,3rd Quintile,Important,0.26043,50,188,0.19753,0.32333
2012,Indirect migration background,3rd Quintile,Less important,0.53369,100,188,0.46218,0.60519
2012,Indirect migration background,3rd Quintile,Unimportant,0.19893,38,188,0.14171,0.25614
2012,Indirect migration background,4th Quintile,Important,0.24196,49,135,0.16944,0.31447
2012,Indirect migration background,4th Quintile,Less important,0.58551,86,135,0.50210,0.66892
2012,Indirect migration background,5th Quintile,Important,0.22984,44,138,0.15939,0.30030
2012,Indirect migration background,5th Quintile,Less important,0.60114,94,138,0.51915,0.68314
2016,No migration background,1st Quintile,Very important,0.04286,119,2770,0.03532,0.05041
2016,No migration background,1st Quintile,Important,0.21894,626,2770,0.20354,0.23434
2016,No migration background,1st Quintile,Less important,0.47934,1317,2770,0.46073,0.49795
2016,No migration background,1st Quintile,Unimportant,0.25886,708,2770,0.24254,0.27517
2016,No migration background,2nd Quintile,Very important,0.03077,114,3436,0.02500,0.03655
2016,No migration background,2nd Quintile,Important,0.23980,890,3436,0.22552,0.25408
2016,No migration background,2nd Quintile,Less important,0.50404,1742,3436,0.48731,0.52076
2016,No migration background,2nd Quintile,Unimportant,0.22539,690,3436,0.21142,0.23936
2016,No migration background,3rd Quintile,Very important,0.03625,137,3524,0.03008,0.04243
2016,No migration background,3rd Quintile,Important,0.28306,1055,3524,0.26819,0.29794
2016,No migration background,3rd Quintile,Less important,0.50320,1749,3524,0.48669,0.51971
2016,No migration background,3rd Quintile,Unimportant,0.17749,583,3524,0.16487,0.19010
2016,No migration background,4th Quintile,Very important,0.03972,166,3780,0.03349,0.04595
2016,No migration background,4th Quintile,Important,0.32508,1223,3780,0.31015,0.34002
2016,No migration background,4th Quintile,Less important,0.51238,1955,3780,0.49644,0.52832
2016,No migration background,4th Quintile,Unimportant,0.12282,436,3780,0.11235,0.13329
2016,No migration background,5th Quintile,Very important,0.04805,220,4167,0.04156,0.05455
2016,No migration background,5th Quintile,Important,0.37149,1635,4167,0.35682,0.38617
2016,No migration background,5th Quintile,Less important,0.47931,1955,4167,0.46414,0.49448
2016,No migration background,5th Quintile,Unimportant,0.10114,357,4167,0.09198,0.11030
2016,Direct migration background,1st Quintile,Very important,0.03735,91,1827,0.02865,0.04604
2016,Direct migration background,1st Quintile,Important,0.23921,431,1827,0.21964,0.25877
2016,Direct migration background,1st Quintile,Less important,0.41028,769,1827,0.38771,0.43284
2016,Direct migration background,1st Quintile,Unimportant,0.31317,536,1827,0.29190,0.33445
2016,Direct migration background,2nd Quintile,Very important,0.04699,54,1264,0.03532,0.05867
2016,Direct migration background,2nd Quintile,Important,0.19604,267,1264,0.17414,0.21793
2016,Direct migration background,2nd Quintile,Less important,0.46567,583,1264,0.43816,0.49319
2016,Direct migration background,2nd Quintile,Unimportant,0.29129,360,1264,0.26623,0.31635
2016,Direct migration background,3rd Quintile,Very important,0.04497,46,799,0.03059,0.05935
2016,Direct migration background,3rd Quintile,Important,0.20588,177,799,0.17783,0.23394
2016,Direct migration background,3rd Quintile,Less important,0.52139,402,799,0.48673,0.55605
2016,Direct migration background,3rd Quintile,Unimportant,0.22776,174,799,0.19866,0.25686
2016,Direct migration background,4th Quintile,Very important,0.04922,37,616,0.03212,0.06632
2016,Direct migration background,4th Quintile,Important,0.28400,169,616,0.24836,0.31964
2016,Direct migration background,4th Quintile,Less important,0.50317,294,616,0.46365,0.54269
2016,Direct migration background,4th Quintile,Unimportant,0.16360,116,616,0.13437,0.19284
2016,Direct migration background,5th Quintile,Important,0.25264,147,478,0.21365,0.29164
2016,Direct migration background,5th Quintile,Less important,0.51880,262,478,0.47396,0.56364
2016,Direct migration background,5th Quintile,Unimportant,0.17924,69,478,0.14482,0.21366
2016,Indirect migration background,1st Quintile,Important,0.35029,153,400,0.30348,0.39710
2016,Indirect migration background,1st Quintile,Less important,0.41727,186,400,0.36888,0.46565
2016,Indirect migration background,1st Quintile,Unimportant,0.15754,61,400,0.12179,0.19328
2016,Indirect migration background,2nd Quintile,Important,0.25819,98,339,0.21154,0.30485
2016,Indirect migration background,2nd Quintile,Less important,0.52737,175,339,0.47415,0.58060
2016,Indirect migration background,2nd Quintile,Unimportant,0.17805,66,339,0.13727,0.21884
2016,Indirect migration background,3rd Quintile,Important,0.29466,83,245,0.23746,0.35186
2016,Indirect migration background,3rd Quintile,Less important,0.47875,127,245,0.41607,0.54143
2016,Indirect migration background,3rd Quintile,Unimportant,0.18232,35,245,0.13387,0.23076
2016,Indirect migration background,4th Quintile,Important,0.32920,76,201,0.26407,0.39432
2016,Indirect migration background,4th Quintile,Less important,0.55988,125,201,0.49109,0.62868
2016,Indirect migration background,5th Quintile,Important,0.31027,68,161,0.23859,0.38196
2016,Indirect migration background,5th Quintile,Less important,0.55117,93,161,0.47410,0.62824
2021,No migration background,1st Quintile,Very important,0.06432,109,1958,0.05345,0.07519
2021,No migration background,1st Quintile,Important,0.31124,619,1958,0.29072,0.33175
2021,No migration background,1st Quintile,Less important,0.44656,855,1958,0.42453,0.46858
2021,No migration background,1st Quintile,Unimportant,0.17789,375,1958,0.16095,0.19483
2021,No migration background,2nd Quintile,Very important,0.05799,149,2393,0.04863,0.06736
2021,No migration background,2nd Quintile,Important,0.31433,771,2393,0.29572,0.33293
2021,No migration background,2nd Quintile,Less important,0.48915,1140,2393,0.46912,0.50919
2021,No migration background,2nd Quintile,Unimportant,0.13853,333,2393,0.12468,0.15237
2021,No migration background,3rd Quintile,Very important,0.05861,155,2453,0.04932,0.06791
2021,No migration background,3rd Quintile,Important,0.33940,890,2453,0.32066,0.35814
2021,No migration background,3rd Quintile,Less important,0.45534,1128,2453,0.43563,0.47505
2021,No migration background,3rd Quintile,Unimportant,0.14665,280,2453,0.13265,0.16065
2021,No migration background,4th Quintile,Very important,0.06027,190,2645,0.05119,0.06934
2021,No migration background,4th Quintile,Important,0.37965,1087,2645,0.36115,0.39815
2021,No migration background,4th Quintile,Less important,0.45350,1127,2645,0.43453,0.47248
2021,No migration background,4th Quintile,Unimportant,0.10658,241,2645,0.09482,0.11834
2021,No migration background,5th Quintile,Very important,0.06744,307,3651,0.05930,0.07557
2021,No migration background,5th Quintile,Important,0.38431,1612,3651,0.36852,0.40009
2021,No migration background,5th Quintile,Less important,0.46340,1484,3651,0.44722,0.47958
2021,No migration background,5th Quintile,Unimportant,0.08486,248,3651,0.07581,0.09390
2021,Direct migration background,1st Quintile,Very important,0.04871,65,1031,0.03556,0.06186
2021,Direct migration background,1st Quintile,Important,0.24089,263,1031,0.21478,0.26701
2021,Direct migration background,1st Quintile,Less important,0.42086,432,1031,0.39071,0.45101
2021,Direct migration background,1st Quintile,Unimportant,0.28954,271,1031,0.26184,0.31724
2021,Direct migration background,2nd Quintile,Very important,0.04990,31,731,0.03411,0.06570
2021,Direct migration background,2nd Quintile,Important,0.23048,170,731,0.19993,0.26103
2021,Direct migration background,2nd Quintile,Less important,0.44176,330,731,0.40573,0.47778
2021,Direct migration background,2nd Quintile,Unimportant,0.27786,200,731,0.24537,0.31036
2021,Direct migration background,3rd Quintile,Important,0.29902,140,455,0.25690,0.34113
2021,Direct migration background,3rd Quintile,Less important,0.46461,235,455,0.41873,0.51048
2021,Direct migration background,3rd Quintile,Unimportant,0.16369,80,455,0.12966,0.19773
2021,Direct migration background,4th Quintile,Important,0.26252,110,364,0.21725,0.30778
2021,Direct migration background,4th Quintile,Less important,0.48478,194,364,0.43336,0.53619
2021,Direct migration background,4th Quintile,Unimportant,0.22905,60,364,0.18582,0.27228
2021,Direct migration background,5th Quintile,Important,0.28473,157,400,0.24045,0.32901
2021,Direct migration background,5th Quintile,Less important,0.51021,198,400,0.46115,0.55926
2021,Direct migration background,5th Quintile,Unimportant,0.16269,45,400,0.12647,0.19890
2021,Indirect migration background,1st Quintile,Important,0.28998,86,212,0.22876,0.35121
2021,Indirect migration background,1st Quintile,Less important,0.44592,91,212,0.37885,0.51299
2021,Indirect migration background,1st Quintile,Unimportant,0.18740,35,212,0.13474,0.24005
2021,Indirect migration background,2nd Quintile,Important,0.37151,75,167,0.29801,0.44502
2021,Indirect migration background,2nd Quintile,Less important,0.42143,92,167,0.34631,0.49654
2021,Indirect migration background,3rd Quintile,Important,0.39205,52,124,0.30577,0.47833
2021,Indirect migration background,3rd Quintile,Less important,0.51154,72,124,0.42320,0.59988
2021,Indirect migration background,4th Quintile,Important,0.33893,57,125,0.25562,0.42225
2021,Indirect migration background,4th Quintile,Less important,0.53047,68,125,0.44262,0.61831
2021,Indirect migration background,5th Quintile,Important,0.32144,76,153,0.24719,0.39569
2021,Indirect migration background,5th Quintile,Less important,0.42578,77,153,0.34717,0.50439
