year,pgisced97,regtyp,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Post-secondary Non-tertiary Level,Urban regions,Important,0.21262,60,286,0.16512,0.26013
1995,Post-secondary Non-tertiary Level,Urban regions,Less important,0.53614,154,286,0.47824,0.59404
1995,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.23800,72,286,0.18856,0.28744
1995,Post-secondary Non-tertiary Level,Rural regions,Less important,0.59644,69,69,0.47983,0.71305
1995,First Stage of Tertiary Education,Urban regions,Important,0.16604,71,431,0.13087,0.20122
1995,First Stage of Tertiary Education,Urban regions,Less important,0.53432,247,431,0.48717,0.58147
1995,First Stage of Tertiary Education,Urban regions,Unimportant,0.28565,113,431,0.24296,0.32835
1995,First Stage of Tertiary Education,Rural regions,Important,0.18520,60,292,0.14056,0.22983
1995,First Stage of Tertiary Education,Rural regions,Less important,0.57936,170,292,0.52264,0.63608
1995,First Stage of Tertiary Education,Rural regions,Unimportant,0.22643,62,292,0.17834,0.27452
1995,Second Stage of Tertiary Education,Urban regions,Very important,0.03405,35,1060,0.02312,0.04497
1995,Second Stage of Tertiary Education,Urban regions,Important,0.22405,233,1060,0.19894,0.24917
1995,Second Stage of Tertiary Education,Urban regions,Less important,0.54125,570,1060,0.51124,0.57126
1995,Second Stage of Tertiary Education,Urban regions,Unimportant,0.20065,222,1060,0.17653,0.22477
1995,Second Stage of Tertiary Education,Rural regions,Important,0.24478,139,623,0.21099,0.27857
1995,Second Stage of Tertiary Education,Rural regions,Less important,0.45765,326,623,0.41850,0.49680
1995,Second Stage of Tertiary Education,Rural regions,Unimportant,0.27015,158,623,0.23525,0.30504
2004,No answer / don't know,Urban regions,Important,0.15887,32,179,0.10517,0.21258
2004,No answer / don't know,Urban regions,Less important,0.54107,98,179,0.46787,0.61428
2004,No answer / don't know,Urban regions,Unimportant,0.29446,49,179,0.22750,0.36142
2004,No answer / don't know,Rural regions,Less important,0.41080,34,65,0.29027,0.53134
2004,No answer / don't know,Rural regions,Unimportant,0.41732,31,65,0.29651,0.53814
2004,Pre-primary Level,Urban regions,Important,0.25807,116,409,0.21561,0.30053
2004,Pre-primary Level,Urban regions,Less important,0.47174,217,409,0.42330,0.52018
2004,Pre-primary Level,Urban regions,Unimportant,0.20351,76,409,0.16444,0.24257
2004,Pre-primary Level,Rural regions,Important,0.23678,46,185,0.17536,0.29821
2004,Pre-primary Level,Rural regions,Less important,0.56302,107,185,0.49135,0.63469
2004,Pre-primary Level,Rural regions,Unimportant,0.15755,32,185,0.10491,0.21019
2004,Primary Level,Urban regions,Less important,0.42094,72,170,0.34650,0.49537
2004,Primary Level,Urban regions,Unimportant,0.47491,98,170,0.39962,0.55020
2004,Primary Level,Rural regions,Unimportant,0.54628,35,35,0.37893,0.71363
2004,Lower Secondary Level,Urban regions,Very important,0.02166,36,1711,0.01476,0.02855
2004,Lower Secondary Level,Urban regions,Important,0.14117,226,1711,0.12467,0.15767
2004,Lower Secondary Level,Urban regions,Less important,0.42623,757,1711,0.40279,0.44967
2004,Lower Secondary Level,Urban regions,Unimportant,0.41094,692,1711,0.38762,0.43426
2004,Lower Secondary Level,Rural regions,Important,0.13839,109,816,0.11468,0.16210
2004,Lower Secondary Level,Rural regions,Less important,0.44381,390,816,0.40970,0.47792
2004,Lower Secondary Level,Rural regions,Unimportant,0.40266,317,816,0.36899,0.43633
2004,Upper Secondary Level,Urban regions,Very important,0.02677,192,6778,0.02293,0.03061
2004,Upper Secondary Level,Urban regions,Important,0.21883,1441,6778,0.20899,0.22868
2004,Upper Secondary Level,Urban regions,Less important,0.51067,3546,6778,0.49877,0.52257
2004,Upper Secondary Level,Urban regions,Unimportant,0.24373,1599,6778,0.23351,0.25395
2004,Upper Secondary Level,Rural regions,Very important,0.01964,70,3918,0.01530,0.02399
2004,Upper Secondary Level,Rural regions,Important,0.19622,729,3918,0.18378,0.20866
2004,Upper Secondary Level,Rural regions,Less important,0.53923,2246,3918,0.52362,0.55484
2004,Upper Secondary Level,Rural regions,Unimportant,0.24490,873,3918,0.23143,0.25837
2004,Post-secondary Non-tertiary Level,Urban regions,Important,0.25515,230,856,0.22593,0.28437
2004,Post-secondary Non-tertiary Level,Urban regions,Less important,0.53637,471,856,0.50295,0.56980
2004,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.17335,155,856,0.14798,0.19872
2004,Post-secondary Non-tertiary Level,Rural regions,Important,0.28544,61,261,0.23054,0.34033
2004,Post-secondary Non-tertiary Level,Rural regions,Less important,0.51955,148,261,0.45882,0.58028
2004,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.16665,52,261,0.12135,0.21195
2004,First Stage of Tertiary Education,Urban regions,Important,0.29182,281,1004,0.26368,0.31995
2004,First Stage of Tertiary Education,Urban regions,Less important,0.54150,566,1004,0.51067,0.57234
2004,First Stage of Tertiary Education,Urban regions,Unimportant,0.14118,157,1004,0.11963,0.16273
2004,First Stage of Tertiary Education,Rural regions,Important,0.23922,142,589,0.20474,0.27371
2004,First Stage of Tertiary Education,Rural regions,Less important,0.55611,348,589,0.51595,0.59627
2004,First Stage of Tertiary Education,Rural regions,Unimportant,0.18267,99,589,0.15144,0.21390
2004,Second Stage of Tertiary Education,Urban regions,Very important,0.04936,158,3025,0.04163,0.05708
2004,Second Stage of Tertiary Education,Urban regions,Important,0.35366,1095,3025,0.33662,0.37070
2004,Second Stage of Tertiary Education,Urban regions,Less important,0.49315,1478,3025,0.47533,0.51097
2004,Second Stage of Tertiary Education,Urban regions,Unimportant,0.10384,294,3025,0.09296,0.11471
2004,Second Stage of Tertiary Education,Rural regions,Very important,0.04294,56,1252,0.03171,0.05418
2004,Second Stage of Tertiary Education,Rural regions,Important,0.34307,406,1252,0.31676,0.36938
2004,Second Stage of Tertiary Education,Rural regions,Less important,0.49338,665,1252,0.46568,0.52109
2004,Second Stage of Tertiary Education,Rural regions,Unimportant,0.12061,125,1252,0.10256,0.13865
2008,No answer / don't know,Urban regions,Important,0.21954,41,214,0.16395,0.27513
2008,No answer / don't know,Urban regions,Less important,0.40864,94,214,0.34262,0.47466
2008,No answer / don't know,Urban regions,Unimportant,0.33796,79,214,0.27444,0.40149
2008,No answer / don't know,Rural regions,Less important,0.55266,53,99,0.45421,0.65110
2008,No answer / don't know,Rural regions,Unimportant,0.37096,46,99,0.27532,0.46660
2008,Pre-primary Level,Urban regions,Important,0.21998,58,227,0.16597,0.27399
2008,Pre-primary Level,Urban regions,Less important,0.51716,114,227,0.45201,0.58231
2008,Pre-primary Level,Urban regions,Unimportant,0.23289,55,227,0.17778,0.28800
2008,Pre-primary Level,Rural regions,Less important,0.53480,60,60,0.40752,0.66207
2008,Primary Level,Urban regions,Unimportant,0.71904,96,96,0.62866,0.80942
2008,Primary Level,Rural regions,Unimportant,0.60679,31,31,0.43200,0.78159
2008,Lower Secondary Level,Urban regions,Important,0.10322,134,1297,0.08665,0.11978
2008,Lower Secondary Level,Urban regions,Less important,0.38822,518,1297,0.36169,0.41476
2008,Lower Secondary Level,Urban regions,Unimportant,0.49213,645,1297,0.46491,0.51935
2008,Lower Secondary Level,Rural regions,Important,0.11075,73,662,0.08682,0.13467
2008,Lower Secondary Level,Rural regions,Less important,0.37882,256,662,0.34183,0.41580
2008,Lower Secondary Level,Rural regions,Unimportant,0.49199,333,662,0.45387,0.53010
2008,Upper Secondary Level,Urban regions,Very important,0.01330,95,6049,0.01041,0.01619
2008,Upper Secondary Level,Urban regions,Important,0.14669,888,6049,0.13778,0.15561
2008,Upper Secondary Level,Urban regions,Less important,0.47893,2931,6049,0.46634,0.49152
2008,Upper Secondary Level,Urban regions,Unimportant,0.36108,2135,6049,0.34897,0.37318
2008,Upper Secondary Level,Rural regions,Very important,0.01234,38,3584,0.00873,0.01596
2008,Upper Secondary Level,Rural regions,Important,0.12247,451,3584,0.11174,0.13321
2008,Upper Secondary Level,Rural regions,Less important,0.51366,1839,3584,0.49729,0.53002
2008,Upper Secondary Level,Rural regions,Unimportant,0.35153,1256,3584,0.33589,0.36716
2008,Post-secondary Non-tertiary Level,Urban regions,Important,0.21951,167,799,0.19079,0.24823
2008,Post-secondary Non-tertiary Level,Urban regions,Less important,0.50810,414,799,0.47342,0.54279
2008,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.26067,218,799,0.23021,0.29113
2008,Post-secondary Non-tertiary Level,Rural regions,Important,0.15356,42,268,0.11031,0.19680
2008,Post-secondary Non-tertiary Level,Rural regions,Less important,0.56026,157,268,0.50072,0.61980
2008,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.24118,69,268,0.18987,0.29250
2008,First Stage of Tertiary Education,Urban regions,Important,0.22713,191,862,0.19914,0.25511
2008,First Stage of Tertiary Education,Urban regions,Less important,0.49757,462,862,0.46418,0.53097
2008,First Stage of Tertiary Education,Urban regions,Unimportant,0.25855,209,862,0.22931,0.28780
2008,First Stage of Tertiary Education,Rural regions,Important,0.16976,104,531,0.13780,0.20172
2008,First Stage of Tertiary Education,Rural regions,Less important,0.55840,290,531,0.51612,0.60068
2008,First Stage of Tertiary Education,Rural regions,Unimportant,0.26710,137,531,0.22943,0.30477
2008,Second Stage of Tertiary Education,Urban regions,Very important,0.03650,109,2970,0.02976,0.04325
2008,Second Stage of Tertiary Education,Urban regions,Important,0.29138,928,2970,0.27504,0.30773
2008,Second Stage of Tertiary Education,Urban regions,Less important,0.49075,1442,2970,0.47276,0.50873
2008,Second Stage of Tertiary Education,Urban regions,Unimportant,0.18137,491,2970,0.16751,0.19523
2008,Second Stage of Tertiary Education,Rural regions,Very important,0.02977,42,1206,0.02017,0.03937
2008,Second Stage of Tertiary Education,Rural regions,Important,0.26093,339,1206,0.23614,0.28573
2008,Second Stage of Tertiary Education,Rural regions,Less important,0.53761,642,1206,0.50946,0.56576
2008,Second Stage of Tertiary Education,Rural regions,Unimportant,0.17169,183,1206,0.15040,0.19298
2012,No answer / don't know,Urban regions,Important,0.23586,81,254,0.18355,0.28818
2012,No answer / don't know,Urban regions,Less important,0.54588,119,254,0.48453,0.60723
2012,No answer / don't know,Urban regions,Unimportant,0.15987,54,254,0.11471,0.20503
2012,No answer / don't know,Rural regions,Less important,0.42980,68,107,0.33556,0.52404
2012,No answer / don't know,Rural regions,Unimportant,0.41052,39,107,0.31687,0.50417
2012,Pre-primary Level,Urban regions,Important,0.28680,115,279,0.23363,0.33996
2012,Pre-primary Level,Urban regions,Less important,0.55673,164,279,0.49833,0.61512
2012,Pre-primary Level,Rural regions,Important,0.28003,47,112,0.19650,0.36356
2012,Pre-primary Level,Rural regions,Less important,0.47063,65,112,0.37777,0.56349
2012,Primary Level,Urban regions,Important,0.12101,33,251,0.08058,0.16144
2012,Primary Level,Urban regions,Less important,0.38607,110,251,0.32572,0.44642
2012,Primary Level,Urban regions,Unimportant,0.48069,108,251,0.41876,0.54263
2012,Primary Level,Rural regions,Less important,0.49823,58,107,0.40304,0.59341
2012,Primary Level,Rural regions,Unimportant,0.39102,49,107,0.29812,0.48392
2012,Lower Secondary Level,Urban regions,Very important,0.02290,64,1830,0.01604,0.02976
2012,Lower Secondary Level,Urban regions,Important,0.19916,376,1830,0.18086,0.21747
2012,Lower Secondary Level,Urban regions,Less important,0.44145,857,1830,0.41870,0.46421
2012,Lower Secondary Level,Urban regions,Unimportant,0.33648,533,1830,0.31483,0.35814
2012,Lower Secondary Level,Rural regions,Important,0.17036,193,1018,0.14725,0.19347
2012,Lower Secondary Level,Rural regions,Less important,0.45336,495,1018,0.42276,0.48395
2012,Lower Secondary Level,Rural regions,Unimportant,0.34314,330,1018,0.31396,0.37232
2012,Upper Secondary Level,Urban regions,Very important,0.03301,271,7934,0.02908,0.03694
2012,Upper Secondary Level,Urban regions,Important,0.26350,2112,7934,0.25380,0.27319
2012,Upper Secondary Level,Urban regions,Less important,0.49727,3972,7934,0.48626,0.50827
2012,Upper Secondary Level,Urban regions,Unimportant,0.20623,1579,7934,0.19732,0.21513
2012,Upper Secondary Level,Rural regions,Very important,0.02129,142,5546,0.01749,0.02509
2012,Upper Secondary Level,Rural regions,Important,0.22219,1280,5546,0.21125,0.23314
2012,Upper Secondary Level,Rural regions,Less important,0.54155,2972,5546,0.52844,0.55467
2012,Upper Secondary Level,Rural regions,Unimportant,0.21497,1152,5546,0.20415,0.22578
2012,Post-secondary Non-tertiary Level,Urban regions,Very important,0.03644,46,1403,0.02663,0.04624
2012,Post-secondary Non-tertiary Level,Urban regions,Important,0.33309,479,1403,0.30842,0.35777
2012,Post-secondary Non-tertiary Level,Urban regions,Less important,0.47089,680,1403,0.44476,0.49701
2012,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.15958,198,1403,0.14041,0.17875
2012,Post-secondary Non-tertiary Level,Rural regions,Important,0.27334,170,536,0.23557,0.31110
2012,Post-secondary Non-tertiary Level,Rural regions,Less important,0.54503,280,536,0.50284,0.58723
2012,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.15265,86,536,0.12218,0.18313
2012,First Stage of Tertiary Education,Urban regions,Very important,0.03681,47,1057,0.02546,0.04817
2012,First Stage of Tertiary Education,Urban regions,Important,0.30151,335,1057,0.27383,0.32919
2012,First Stage of Tertiary Education,Urban regions,Less important,0.50621,536,1057,0.47605,0.53636
2012,First Stage of Tertiary Education,Urban regions,Unimportant,0.15547,139,1057,0.13361,0.17732
2012,First Stage of Tertiary Education,Rural regions,Important,0.26040,198,711,0.22812,0.29268
2012,First Stage of Tertiary Education,Rural regions,Less important,0.54952,402,711,0.51293,0.58612
2012,First Stage of Tertiary Education,Rural regions,Unimportant,0.16621,111,711,0.13882,0.19359
2012,Second Stage of Tertiary Education,Urban regions,Very important,0.05764,267,4374,0.05073,0.06455
2012,Second Stage of Tertiary Education,Urban regions,Important,0.37980,1808,4374,0.36542,0.39419
2012,Second Stage of Tertiary Education,Urban regions,Less important,0.46962,1977,4374,0.45482,0.48441
2012,Second Stage of Tertiary Education,Urban regions,Unimportant,0.09294,322,4374,0.08433,0.10155
2012,Second Stage of Tertiary Education,Rural regions,Very important,0.04934,102,1759,0.03922,0.05946
2012,Second Stage of Tertiary Education,Rural regions,Important,0.38407,686,1759,0.36133,0.40680
2012,Second Stage of Tertiary Education,Rural regions,Less important,0.48278,834,1759,0.45942,0.50614
2012,Second Stage of Tertiary Education,Rural regions,Unimportant,0.08381,137,1759,0.07086,0.09676
2016,No answer / don't know,Urban regions,Important,0.24082,114,368,0.19708,0.28457
2016,No answer / don't know,Urban regions,Less important,0.51734,179,368,0.46622,0.56847
2016,No answer / don't know,Urban regions,Unimportant,0.16822,75,368,0.12995,0.20649
2016,No answer / don't know,Rural regions,Important,0.20921,46,185,0.15044,0.26798
2016,No answer / don't know,Rural regions,Less important,0.48019,100,185,0.40800,0.55238
2016,No answer / don't know,Rural regions,Unimportant,0.21234,39,185,0.15325,0.27143
2016,Pre-primary Level,Urban regions,Important,0.44279,100,196,0.37307,0.51250
2016,Pre-primary Level,Urban regions,Less important,0.37715,96,196,0.30912,0.44518
2016,Pre-primary Level,Rural regions,Important,0.28674,32,69,0.17925,0.39423
2016,Pre-primary Level,Rural regions,Less important,0.57302,37,69,0.45545,0.69059
2016,Primary Level,Urban regions,Important,0.18689,54,265,0.13987,0.23391
2016,Primary Level,Urban regions,Less important,0.39507,117,265,0.33609,0.45404
2016,Primary Level,Urban regions,Unimportant,0.39035,94,265,0.33150,0.44919
2016,Primary Level,Rural regions,Less important,0.48684,59,109,0.39257,0.58111
2016,Primary Level,Rural regions,Unimportant,0.38287,50,109,0.29120,0.47455
2016,Lower Secondary Level,Urban regions,Very important,0.02740,56,1671,0.01957,0.03523
2016,Lower Secondary Level,Urban regions,Important,0.21474,369,1671,0.19505,0.23444
2016,Lower Secondary Level,Urban regions,Less important,0.46279,766,1671,0.43888,0.48670
2016,Lower Secondary Level,Urban regions,Unimportant,0.29507,480,1671,0.27319,0.31694
2016,Lower Secondary Level,Rural regions,Very important,0.01762,31,900,0.00902,0.02622
2016,Lower Secondary Level,Rural regions,Important,0.17975,174,900,0.15465,0.20485
2016,Lower Secondary Level,Rural regions,Less important,0.51200,438,900,0.47932,0.54467
2016,Lower Secondary Level,Rural regions,Unimportant,0.29063,257,900,0.26095,0.32031
2016,Upper Secondary Level,Urban regions,Very important,0.03513,255,6576,0.03068,0.03958
2016,Upper Secondary Level,Urban regions,Important,0.26665,1763,6576,0.25596,0.27734
2016,Upper Secondary Level,Urban regions,Less important,0.49794,3262,6576,0.48585,0.51002
2016,Upper Secondary Level,Urban regions,Unimportant,0.20028,1296,6576,0.19061,0.20995
2016,Upper Secondary Level,Rural regions,Very important,0.02919,147,4382,0.02420,0.03417
2016,Upper Secondary Level,Rural regions,Important,0.23357,1020,4382,0.22104,0.24610
2016,Upper Secondary Level,Rural regions,Less important,0.53078,2322,4382,0.51601,0.54556
2016,Upper Secondary Level,Rural regions,Unimportant,0.20645,893,4382,0.19447,0.21844
2016,Post-secondary Non-tertiary Level,Urban regions,Very important,0.05479,64,1466,0.04313,0.06644
2016,Post-secondary Non-tertiary Level,Urban regions,Important,0.27349,435,1466,0.25066,0.29631
2016,Post-secondary Non-tertiary Level,Urban regions,Less important,0.49221,708,1466,0.46661,0.51781
2016,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.17952,259,1466,0.15987,0.19917
2016,Post-secondary Non-tertiary Level,Rural regions,Important,0.28531,162,531,0.24686,0.32375
2016,Post-secondary Non-tertiary Level,Rural regions,Less important,0.60160,296,531,0.55992,0.64328
2016,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.09631,73,531,0.07119,0.12143
2016,First Stage of Tertiary Education,Urban regions,Very important,0.03690,42,828,0.02405,0.04975
2016,First Stage of Tertiary Education,Urban regions,Important,0.29664,265,828,0.26551,0.32777
2016,First Stage of Tertiary Education,Urban regions,Less important,0.56352,429,828,0.52972,0.59732
2016,First Stage of Tertiary Education,Urban regions,Unimportant,0.10294,92,828,0.08223,0.12365
2016,First Stage of Tertiary Education,Rural regions,Important,0.27108,171,547,0.23379,0.30836
2016,First Stage of Tertiary Education,Rural regions,Less important,0.51821,296,547,0.47630,0.56012
2016,First Stage of Tertiary Education,Rural regions,Unimportant,0.17916,80,547,0.14700,0.21133
2016,Second Stage of Tertiary Education,Urban regions,Very important,0.05743,240,4239,0.05043,0.06444
2016,Second Stage of Tertiary Education,Urban regions,Important,0.42102,1766,4239,0.40616,0.43589
2016,Second Stage of Tertiary Education,Urban regions,Less important,0.43824,1879,4239,0.42330,0.45318
2016,Second Stage of Tertiary Education,Urban regions,Unimportant,0.08330,354,4239,0.07498,0.09162
2016,Second Stage of Tertiary Education,Rural regions,Very important,0.07290,125,1650,0.06036,0.08545
2016,Second Stage of Tertiary Education,Rural regions,Important,0.37948,618,1650,0.35606,0.40290
2016,Second Stage of Tertiary Education,Rural regions,Less important,0.45176,753,1650,0.42774,0.47578
2016,Second Stage of Tertiary Education,Rural regions,Unimportant,0.09586,154,1650,0.08165,0.11007
2021,No answer / don't know,Urban regions,Very important,0.08320,49,450,0.05765,0.10875
2021,No answer / don't know,Urban regions,Important,0.32258,150,450,0.27934,0.36582
2021,No answer / don't know,Urban regions,Less important,0.42345,165,450,0.37774,0.46915
2021,No answer / don't know,Urban regions,Unimportant,0.17077,86,450,0.13596,0.20558
2021,No answer / don't know,Rural regions,Important,0.29312,54,122,0.21201,0.37423
2021,No answer / don't know,Rural regions,Less important,0.49598,68,122,0.40689,0.58507
2021,Pre-primary Level,Urban regions,Important,0.40091,57,103,0.30580,0.49602
2021,Pre-primary Level,Urban regions,Less important,0.31723,46,103,0.22691,0.40755
2021,Primary Level,Urban regions,Important,0.25753,35,144,0.18586,0.32920
2021,Primary Level,Urban regions,Less important,0.19622,55,144,0.13113,0.26132
2021,Primary Level,Urban regions,Unimportant,0.42092,54,144,0.34000,0.50184
2021,Lower Secondary Level,Urban regions,Very important,0.03316,41,829,0.02097,0.04536
2021,Lower Secondary Level,Urban regions,Important,0.25401,220,829,0.22436,0.28366
2021,Lower Secondary Level,Urban regions,Less important,0.48771,401,829,0.45366,0.52176
2021,Lower Secondary Level,Urban regions,Unimportant,0.22511,167,829,0.19666,0.25356
2021,Lower Secondary Level,Rural regions,Important,0.21381,136,510,0.17819,0.24943
2021,Lower Secondary Level,Rural regions,Less important,0.41466,245,510,0.37186,0.45746
2021,Lower Secondary Level,Rural regions,Unimportant,0.31907,129,510,0.27858,0.35956
2021,Upper Secondary Level,Urban regions,Very important,0.04693,228,4211,0.04054,0.05332
2021,Upper Secondary Level,Urban regions,Important,0.32022,1442,4211,0.30612,0.33431
