year,pgisced97,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Second Stage of Tertiary Education,Important,0.23019,372,1698,0.21016,0.25021
1995,Second Stage of Tertiary Education,Less important,0.51651,896,1698,0.49274,0.54029
1995,Second Stage of Tertiary Education,Unimportant,0.22121,380,1698,0.20147,0.24096
2004,No answer / don't know,Important,0.16192,47,259,0.11697,0.20687
2004,No answer / don't know,Less important,0.49859,132,259,0.43758,0.55961
2004,No answer / don't know,Unimportant,0.33452,80,259,0.27695,0.39210
2004,Pre-primary Level,Very important,0.06001,34,628,0.04142,0.07860
2004,Pre-primary Level,Important,0.25216,162,628,0.21817,0.28615
2004,Pre-primary Level,Less important,0.49708,324,628,0.45795,0.53622
2004,Pre-primary Level,Unimportant,0.19075,108,628,0.15999,0.22150
2004,Primary Level,Less important,0.41730,90,223,0.35244,0.48217
2004,Primary Level,Unimportant,0.49113,133,223,0.42537,0.55690
2004,Lower Secondary Level,Very important,0.01956,47,2538,0.01417,0.02495
2004,Lower Secondary Level,Important,0.14028,335,2538,0.12676,0.15379
2004,Lower Secondary Level,Less important,0.43188,1147,2538,0.41261,0.45116
2004,Lower Secondary Level,Unimportant,0.40828,1009,2538,0.38916,0.42741
2004,Upper Secondary Level,Very important,0.02432,262,10696,0.02140,0.02724
2004,Upper Secondary Level,Important,0.21105,2170,10696,0.20332,0.21878
2004,Upper Secondary Level,Less important,0.52050,5792,10696,0.51103,0.52997
2004,Upper Secondary Level,Unimportant,0.24413,2472,10696,0.23599,0.25227
2004,Post-secondary Non-tertiary Level,Very important,0.03374,33,1150,0.02330,0.04418
2004,Post-secondary Non-tertiary Level,Important,0.26138,291,1150,0.23598,0.28679
2004,Post-secondary Non-tertiary Level,Less important,0.53291,619,1150,0.50406,0.56176
2004,Post-secondary Non-tertiary Level,Unimportant,0.17197,207,1150,0.15015,0.19379
2004,First Stage of Tertiary Education,Very important,0.02433,36,1629,0.01685,0.03182
2004,First Stage of Tertiary Education,Important,0.27426,423,1629,0.25259,0.29593
2004,First Stage of Tertiary Education,Less important,0.54638,914,1629,0.52219,0.57056
2004,First Stage of Tertiary Education,Unimportant,0.15503,256,1629,0.13744,0.17261
2004,Second Stage of Tertiary Education,Very important,0.04766,214,4277,0.04127,0.05404
2004,Second Stage of Tertiary Education,Important,0.35086,1501,4277,0.33655,0.36516
2004,Second Stage of Tertiary Education,Less important,0.49321,2143,4277,0.47823,0.50820
2004,Second Stage of Tertiary Education,Unimportant,0.10827,419,4277,0.09896,0.11759
2008,No answer / don't know,Important,0.15939,51,323,0.11941,0.19937
2008,No answer / don't know,Less important,0.45836,147,323,0.40394,0.51278
2008,No answer / don't know,Unimportant,0.34935,125,323,0.29728,0.40143
2008,Pre-primary Level,Important,0.23715,87,340,0.19187,0.28242
2008,Pre-primary Level,Less important,0.52284,174,340,0.46967,0.57601
2008,Pre-primary Level,Unimportant,0.21520,79,340,0.17145,0.25895
2008,Primary Level,Less important,0.19567,39,166,0.13514,0.25620
2008,Primary Level,Unimportant,0.68755,127,166,0.61683,0.75827
2008,Lower Secondary Level,Very important,0.01708,31,1990,0.01139,0.02278
2008,Lower Secondary Level,Important,0.10565,207,1990,0.09214,0.11916
2008,Lower Secondary Level,Less important,0.38518,774,1990,0.36379,0.40657
2008,Lower Secondary Level,Unimportant,0.49208,978,1990,0.47011,0.51406
2008,Upper Secondary Level,Very important,0.01297,133,9633,0.01071,0.01523
2008,Upper Secondary Level,Important,0.13835,1339,9633,0.13146,0.14525
2008,Upper Secondary Level,Less important,0.49089,4770,9633,0.48091,0.50087
2008,Upper Secondary Level,Unimportant,0.35779,3391,9633,0.34821,0.36736
2008,Post-secondary Non-tertiary Level,Important,0.20359,209,1067,0.17942,0.22777
2008,Post-secondary Non-tertiary Level,Less important,0.52069,571,1067,0.49070,0.55068
2008,Post-secondary Non-tertiary Level,Unimportant,0.25597,287,1067,0.22977,0.28216
2008,First Stage of Tertiary Education,Important,0.20794,295,1393,0.18662,0.22926
2008,First Stage of Tertiary Education,Less important,0.51791,752,1393,0.49166,0.54416
2008,First Stage of Tertiary Education,Unimportant,0.26141,346,1393,0.23833,0.28450
2008,Second Stage of Tertiary Education,Very important,0.03480,151,4176,0.02924,0.04036
2008,Second Stage of Tertiary Education,Important,0.28368,1267,4176,0.27001,0.29736
2008,Second Stage of Tertiary Education,Less important,0.50259,2084,4176,0.48743,0.51776
2008,Second Stage of Tertiary Education,Unimportant,0.17892,674,4176,0.16730,0.19055
2012,No answer / don't know,Important,0.20304,109,389,0.16301,0.24306
2012,No answer / don't know,Less important,0.50826,187,389,0.45851,0.55800
2012,No answer / don't know,Unimportant,0.24111,93,389,0.19854,0.28367
2012,Pre-primary Level,Very important,0.08967,42,469,0.06378,0.11555
2012,Pre-primary Level,Important,0.28510,162,469,0.24420,0.32600
2012,Pre-primary Level,Less important,0.53513,229,469,0.48994,0.58032
2012,Pre-primary Level,Unimportant,0.09011,36,469,0.06417,0.11605
2012,Primary Level,Important,0.10875,49,374,0.07715,0.14034
2012,Primary Level,Less important,0.41666,168,374,0.36663,0.46669
2012,Primary Level,Unimportant,0.45624,157,374,0.40569,0.50679
2012,Lower Secondary Level,Very important,0.02641,94,2878,0.02055,0.03227
2012,Lower Secondary Level,Important,0.18929,569,2878,0.17498,0.20360
2012,Lower Secondary Level,Less important,0.44554,1352,2878,0.42737,0.46370
2012,Lower Secondary Level,Unimportant,0.33876,863,2878,0.32147,0.35606
2012,Upper Secondary Level,Very important,0.02875,413,13480,0.02593,0.03157
2012,Upper Secondary Level,Important,0.24847,3392,13480,0.24118,0.25577
2012,Upper Secondary Level,Less important,0.51337,6944,13480,0.50493,0.52181
2012,Upper Secondary Level,Unimportant,0.20941,2731,13480,0.20254,0.21628
2012,Post-secondary Non-tertiary Level,Very important,0.03451,66,1959,0.02643,0.04260
2012,Post-secondary Non-tertiary Level,Important,0.31770,649,1959,0.29708,0.33833
2012,Post-secondary Non-tertiary Level,Less important,0.48998,960,1959,0.46784,0.51213
2012,Post-secondary Non-tertiary Level,Unimportant,0.15780,284,1959,0.14165,0.17395
2012,First Stage of Tertiary Education,Very important,0.03215,76,1797,0.02399,0.04031
2012,First Stage of Tertiary Education,Important,0.28670,533,1797,0.26578,0.30761
2012,First Stage of Tertiary Education,Less important,0.52182,938,1797,0.49871,0.54492
2012,First Stage of Tertiary Education,Unimportant,0.15934,250,1797,0.14241,0.17627
2012,Second Stage of Tertiary Education,Very important,0.05558,369,6133,0.04985,0.06132
2012,Second Stage of Tertiary Education,Important,0.38086,2494,6133,0.36870,0.39301
2012,Second Stage of Tertiary Education,Less important,0.47288,2811,6133,0.46038,0.48537
2012,Second Stage of Tertiary Education,Unimportant,0.09068,459,6133,0.08349,0.09787
2016,No answer / don't know,Very important,0.08097,41,594,0.05902,0.10293
2016,No answer / don't know,Important,0.23138,160,594,0.19744,0.26532
2016,No answer / don't know,Less important,0.50625,279,594,0.46601,0.54649
2016,No answer / don't know,Unimportant,0.18140,114,594,0.15038,0.21241
2016,Pre-primary Level,Very important,0.07869,40,336,0.04986,0.10752
2016,Pre-primary Level,Important,0.39695,132,336,0.34455,0.44934
2016,Pre-primary Level,Less important,0.43469,133,336,0.38160,0.48777
2016,Pre-primary Level,Unimportant,0.08968,31,336,0.05908,0.12028
2016,Primary Level,Important,0.15095,65,385,0.11514,0.18676
2016,Primary Level,Less important,0.42077,176,385,0.37139,0.47014
2016,Primary Level,Unimportant,0.38825,144,385,0.33951,0.43700
2016,Lower Secondary Level,Very important,0.02416,87,2571,0.01822,0.03009
2016,Lower Secondary Level,Important,0.20314,543,2571,0.18759,0.21870
2016,Lower Secondary Level,Less important,0.47910,1204,2571,0.45979,0.49842
2016,Lower Secondary Level,Unimportant,0.29360,737,2571,0.27599,0.31120
2016,Upper Secondary Level,Very important,0.03297,402,10958,0.02963,0.03631
2016,Upper Secondary Level,Important,0.25462,2783,10958,0.24647,0.26278
2016,Upper Secondary Level,Less important,0.50988,5584,10958,0.50052,0.51924
2016,Upper Secondary Level,Unimportant,0.20252,2189,10958,0.19500,0.21005
2016,Post-secondary Non-tertiary Level,Very important,0.04610,79,2012,0.03693,0.05526
2016,Post-secondary Non-tertiary Level,Important,0.27619,597,2012,0.25665,0.29573
2016,Post-secondary Non-tertiary Level,Less important,0.51722,1004,2012,0.49538,0.53906
2016,Post-secondary Non-tertiary Level,Unimportant,0.16049,332,2012,0.14445,0.17653
2016,First Stage of Tertiary Education,Very important,0.03500,64,1397,0.02536,0.04464
2016,First Stage of Tertiary Education,Important,0.28755,436,1397,0.26380,0.31129
2016,First Stage of Tertiary Education,Less important,0.54740,725,1397,0.52129,0.57351
2016,First Stage of Tertiary Education,Unimportant,0.13005,172,1397,0.11241,0.14770
2016,Second Stage of Tertiary Education,Very important,0.06134,365,5889,0.05521,0.06747
2016,Second Stage of Tertiary Education,Important,0.41053,2384,5889,0.39796,0.42309
2016,Second Stage of Tertiary Education,Less important,0.44166,2632,5889,0.42897,0.45434
2016,Second Stage of Tertiary Education,Unimportant,0.08647,508,5889,0.07929,0.09365
2021,No answer / don't know,Very important,0.08249,62,610,0.06064,0.10434
2021,No answer / don't know,Important,0.31419,204,610,0.27732,0.35106
2021,No answer / don't know,Less important,0.44411,233,610,0.40465,0.48357
2021,No answer / don't know,Unimportant,0.15921,111,610,0.13015,0.18826
2021,Pre-primary Level,Important,0.42281,79,142,0.34127,0.50435
2021,Pre-primary Level,Less important,0.30929,63,142,0.23300,0.38558
2021,Primary Level,Important,0.22598,41,191,0.16651,0.28545
2021,Primary Level,Less important,0.25634,69,191,0.19426,0.31843
2021,Primary Level,Unimportant,0.41993,81,191,0.34975,0.49011
2021,Lower Secondary Level,Very important,0.04026,71,1369,0.02985,0.05068
2021,Lower Secondary Level,Important,0.23922,356,1369,0.21662,0.26183
2021,Lower Secondary Level,Less important,0.46084,646,1369,0.43442,0.48725
2021,Lower Secondary Level,Unimportant,0.25968,296,1369,0.23644,0.28291
2021,Upper Secondary Level,Very important,0.04564,349,6931,0.04072,0.05055
2021,Upper Secondary Level,Important,0.29732,2171,6931,0.28656,0.30808
2021,Upper Secondary Level,Less important,0.50088,3343,6931,0.48911,0.51265
2021,Upper Secondary Level,Unimportant,0.15616,1068,6931,0.14762,0.16471
2021,Post-secondary Non-tertiary Level,Very important,0.06466,95,1530,0.05233,0.07699
2021,Post-secondary Non-tertiary Level,Important,0.34650,549,1530,0.32264,0.37035
2021,Post-secondary Non-tertiary Level,Less important,0.48469,707,1530,0.45963,0.50974
2021,Post-secondary Non-tertiary Level,Unimportant,0.10416,179,1530,0.08885,0.11947
2021,First Stage of Tertiary Education,Very important,0.05236,65,996,0.03852,0.06621
2021,First Stage of Tertiary Education,Important,0.33631,367,996,0.30695,0.36566
2021,First Stage of Tertiary Education,Less important,0.47755,456,996,0.44651,0.50858
2021,First Stage of Tertiary Education,Unimportant,0.13379,108,996,0.11263,0.15494
2021,Second Stage of Tertiary Education,Very important,0.08404,470,5296,0.07657,0.09152
2021,Second Stage of Tertiary Education,Important,0.43797,2417,5296,0.42461,0.45134
2021,Second Stage of Tertiary Education,Less important,0.39496,2028,5296,0.38180,0.40813
2021,Second Stage of Tertiary Education,Unimportant,0.08302,381,5296,0.07559,0.09045
