year,quintil_oecd,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,1st Quintile,Unimportant,0.43285,793,1845,0.41023,0.45546
1995,2nd Quintile,Important,0.12099,278,2259,0.10754,0.13444
1995,2nd Quintile,Less important,0.47685,1141,2259,0.45625,0.49745
1995,2nd Quintile,Unimportant,0.38817,840,2259,0.36807,0.40827
1995,3rd Quintile,Very important,0.01588,31,2337,0.01081,0.02095
1995,3rd Quintile,Important,0.13594,302,2337,0.12204,0.14984
1995,3rd Quintile,Less important,0.51114,1263,2337,0.49087,0.53142
1995,3rd Quintile,Unimportant,0.33704,741,2337,0.31787,0.35621
1995,4th Quintile,Very important,0.01498,37,2364,0.01008,0.01988
1995,4th Quintile,Important,0.14650,325,2364,0.13224,0.16076
1995,4th Quintile,Less important,0.52020,1275,2364,0.50005,0.54034
1995,4th Quintile,Unimportant,0.31832,727,2364,0.29954,0.33711
1995,5th Quintile,Very important,0.02180,53,2278,0.01580,0.02780
1995,5th Quintile,Important,0.18941,420,2278,0.17332,0.20551
1995,5th Quintile,Less important,0.53311,1209,2278,0.51262,0.55361
1995,5th Quintile,Unimportant,0.25567,596,2278,0.23775,0.27359
2004,1st Quintile,Very important,0.02075,63,3224,0.01583,0.02567
2004,1st Quintile,Important,0.18600,571,3224,0.17256,0.19943
2004,1st Quintile,Less important,0.43154,1462,3224,0.41444,0.44864
2004,1st Quintile,Unimportant,0.36172,1128,3224,0.34513,0.37831
2004,2nd Quintile,Very important,0.03040,94,3744,0.02490,0.03590
2004,2nd Quintile,Important,0.18855,658,3744,0.17601,0.20108
2004,2nd Quintile,Less important,0.49552,1938,3744,0.47950,0.51154
2004,2nd Quintile,Unimportant,0.28553,1054,3744,0.27106,0.30000
2004,3rd Quintile,Very important,0.02499,83,3982,0.02014,0.02984
2004,3rd Quintile,Important,0.20631,796,3982,0.19374,0.21888
2004,3rd Quintile,Less important,0.53479,2180,3982,0.51929,0.55028
2004,3rd Quintile,Unimportant,0.23391,923,3982,0.22076,0.24706
2004,4th Quintile,Very important,0.02887,134,4312,0.02387,0.03386
2004,4th Quintile,Important,0.25437,1049,4312,0.24137,0.26737
2004,4th Quintile,Less important,0.52933,2363,4312,0.51443,0.54423
2004,4th Quintile,Unimportant,0.18743,766,4312,0.17578,0.19908
2004,5th Quintile,Very important,0.03571,258,6161,0.03108,0.04034
2004,5th Quintile,Important,0.30020,1874,6161,0.28875,0.31164
2004,5th Quintile,Less important,0.52437,3218,6161,0.51190,0.53684
2004,5th Quintile,Unimportant,0.13972,811,6161,0.13106,0.14838
2008,1st Quintile,Very important,0.01928,44,2928,0.01429,0.02426
2008,1st Quintile,Important,0.13574,358,2928,0.12333,0.14814
2008,1st Quintile,Less important,0.39481,1172,2928,0.37710,0.41252
2008,1st Quintile,Unimportant,0.45018,1354,2928,0.43215,0.46820
2008,2nd Quintile,Very important,0.01435,44,3345,0.01032,0.01838
2008,2nd Quintile,Important,0.12932,440,3345,0.11795,0.14069
2008,2nd Quintile,Less important,0.44776,1507,3345,0.43091,0.46462
2008,2nd Quintile,Unimportant,0.40856,1354,3345,0.39190,0.42523
2008,3rd Quintile,Very important,0.01262,51,3788,0.00907,0.01618
2008,3rd Quintile,Important,0.15050,586,3788,0.13911,0.16189
2008,3rd Quintile,Less important,0.50857,1930,3788,0.49265,0.52449
2008,3rd Quintile,Unimportant,0.32831,1221,3788,0.31335,0.34326
2008,4th Quintile,Very important,0.01904,76,3848,0.01472,0.02336
2008,4th Quintile,Important,0.18234,715,3848,0.17014,0.19454
2008,4th Quintile,Less important,0.52776,2027,3848,0.51198,0.54353
2008,4th Quintile,Unimportant,0.27086,1030,3848,0.25682,0.28491
2008,5th Quintile,Very important,0.02739,157,5245,0.02297,0.03180
2008,5th Quintile,Important,0.24368,1367,5245,0.23206,0.25530
2008,5th Quintile,Less important,0.50929,2674,5245,0.49576,0.52282
2008,5th Quintile,Unimportant,0.21964,1047,5245,0.20844,0.23085
2012,1st Quintile,Very important,0.03523,191,5298,0.03027,0.04020
2012,1st Quintile,Important,0.21441,1241,5298,0.20336,0.22546
2012,1st Quintile,Less important,0.45964,2472,5298,0.44622,0.47306
2012,1st Quintile,Unimportant,0.29072,1394,5298,0.27849,0.30295
2012,2nd Quintile,Very important,0.02731,151,4922,0.02275,0.03186
2012,2nd Quintile,Important,0.23080,1276,4922,0.21903,0.24258
2012,2nd Quintile,Less important,0.49861,2482,4922,0.48464,0.51258
2012,2nd Quintile,Unimportant,0.24328,1013,4922,0.23129,0.25527
2012,3rd Quintile,Very important,0.02784,183,4809,0.02319,0.03249
2012,3rd Quintile,Important,0.26147,1332,4809,0.24904,0.27389
2012,3rd Quintile,Less important,0.53219,2488,4809,0.51808,0.54629
2012,3rd Quintile,Unimportant,0.17851,806,4809,0.16768,0.18933
2012,4th Quintile,Very important,0.03466,194,4799,0.02949,0.03984
2012,4th Quintile,Important,0.30053,1514,4799,0.28756,0.31351
2012,4th Quintile,Less important,0.50384,2438,4799,0.48969,0.51799
2012,4th Quintile,Unimportant,0.16097,653,4799,0.15057,0.17137
2012,5th Quintile,Very important,0.03873,235,5243,0.03351,0.04395
2012,5th Quintile,Important,0.33315,1847,5243,0.32039,0.34591
2012,5th Quintile,Less important,0.50411,2599,5243,0.49058,0.51765
2012,5th Quintile,Unimportant,0.12401,562,5243,0.11509,0.13293
2016,1st Quintile,Very important,0.04399,239,5026,0.03832,0.04966
2016,1st Quintile,Important,0.23467,1210,5026,0.22295,0.24638
2016,1st Quintile,Less important,0.45648,2272,5026,0.44270,0.47025
2016,1st Quintile,Unimportant,0.26487,1305,5026,0.25267,0.27707
2016,2nd Quintile,Very important,0.03415,186,5057,0.02915,0.03916
2016,2nd Quintile,Important,0.23274,1255,5057,0.22109,0.24439
2016,2nd Quintile,Less important,0.49829,2500,5057,0.48451,0.51207
2016,2nd Quintile,Unimportant,0.23482,1116,5057,0.22313,0.24650
2016,3rd Quintile,Very important,0.03775,201,4586,0.03223,0.04327
2016,3rd Quintile,Important,0.27357,1315,4586,0.26066,0.28647
2016,3rd Quintile,Less important,0.50445,2278,4586,0.48998,0.51893
2016,3rd Quintile,Unimportant,0.18423,792,4586,0.17301,0.19545
2016,4th Quintile,Very important,0.04104,218,4629,0.03533,0.04676
2016,4th Quintile,Important,0.32121,1468,4629,0.30776,0.33467
2016,4th Quintile,Less important,0.51357,2374,4629,0.49917,0.52797
2016,4th Quintile,Unimportant,0.12418,569,4629,0.11468,0.13368
2016,5th Quintile,Very important,0.04793,251,4856,0.04193,0.05394
2016,5th Quintile,Important,0.35851,1850,4856,0.34502,0.37200
2016,5th Quintile,Less important,0.48575,2310,4856,0.47169,0.49981
2016,5th Quintile,Unimportant,0.10781,445,4856,0.09909,0.11654
2021,1st Quintile,Very important,0.06154,196,3223,0.05324,0.06983
2021,1st Quintile,Important,0.29315,968,3223,0.27743,0.30887
2021,1st Quintile,Less important,0.44046,1378,3223,0.42332,0.45760
2021,1st Quintile,Unimportant,0.20485,681,3223,0.19092,0.21879
2021,2nd Quintile,Very important,0.05379,186,3327,0.04613,0.06146
2021,2nd Quintile,Important,0.30406,1016,3327,0.28843,0.31970
2021,2nd Quintile,Less important,0.47667,1562,3327,0.45969,0.49364
2021,2nd Quintile,Unimportant,0.16548,563,3327,0.15285,0.17811
2021,3rd Quintile,Very important,0.05893,193,3081,0.05062,0.06725
2021,3rd Quintile,Important,0.33666,1082,3081,0.31997,0.35335
2021,3rd Quintile,Less important,0.45919,1435,3081,0.44159,0.47679
2021,3rd Quintile,Unimportant,0.14522,371,3081,0.13278,0.15766
2021,4th Quintile,Very important,0.05747,220,3175,0.04937,0.06556
2021,4th Quintile,Important,0.36512,1254,3175,0.34837,0.38187
2021,4th Quintile,Less important,0.46002,1389,3175,0.44268,0.47736
2021,4th Quintile,Unimportant,0.11740,312,3175,0.10620,0.12860
2021,5th Quintile,Very important,0.06662,357,4265,0.05914,0.07411
2021,5th Quintile,Important,0.37181,1845,4265,0.35730,0.38631
2021,5th Quintile,Less important,0.46625,1759,4265,0.45128,0.48123
2021,5th Quintile,Unimportant,0.09532,304,4265,0.08650,0.10413
