year,sampreg,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,East,male,Very important,0.02159,52,2288,0.01563,0.02754
2008,East,male,Important,0.16259,375,2288,0.14746,0.17771
2008,East,male,Less important,0.48744,1140,2288,0.46695,0.50793
2008,East,male,Unimportant,0.32839,721,2288,0.30914,0.34764
2008,East,female,Important,0.13855,337,2421,0.12479,0.15232
2008,East,female,Less important,0.50832,1293,2421,0.48840,0.52824
2008,East,female,Unimportant,0.34171,791,2421,0.32281,0.36061
2012,West,male,Very important,0.03938,454,9699,0.03551,0.04325
2012,West,male,Important,0.28997,3023,9699,0.28094,0.29900
2012,West,male,Less important,0.49539,4729,9699,0.48544,0.50534
2012,West,male,Unimportant,0.17526,1493,9699,0.16770,0.18283
2012,West,female,Very important,0.03228,413,11657,0.02907,0.03549
2012,West,female,Important,0.27433,3460,11657,0.26623,0.28243
2012,West,female,Less important,0.48566,5680,11657,0.47659,0.49474
2012,West,female,Unimportant,0.20772,2104,11657,0.20036,0.21509
2012,East,male,Very important,0.04260,123,2812,0.03513,0.05007
2012,East,male,Important,0.23972,707,2812,0.22394,0.25551
2012,East,male,Less important,0.50661,1403,2812,0.48812,0.52509
2012,East,male,Unimportant,0.21107,579,2812,0.19599,0.22616
2012,East,female,Very important,0.02481,99,3340,0.01954,0.03009
2012,East,female,Important,0.22308,767,3340,0.20896,0.23720
2012,East,female,Less important,0.52849,1777,3340,0.51156,0.54542
2012,East,female,Unimportant,0.22362,697,3340,0.20948,0.23775
2016,West,male,Very important,0.04786,478,8790,0.04339,0.05232
2016,West,male,Important,0.30554,2701,8790,0.29591,0.31517
2016,West,male,Less important,0.48420,4263,8790,0.47376,0.49465
2016,West,male,Unimportant,0.16240,1348,8790,0.15469,0.17011
2016,West,female,Very important,0.03499,417,10356,0.03145,0.03853
2016,West,female,Important,0.28483,3093,10356,0.27614,0.29352
2016,West,female,Less important,0.49180,5010,10356,0.48217,0.50143
2016,West,female,Unimportant,0.18838,1836,10356,0.18085,0.19591
2016,East,male,Very important,0.04428,111,2272,0.03582,0.05274
2016,East,male,Important,0.24460,616,2272,0.22692,0.26228
2016,East,male,Less important,0.52399,1105,2272,0.50345,0.54453
2016,East,male,Unimportant,0.18713,440,2272,0.17109,0.20318
2016,East,female,Very important,0.03572,89,2741,0.02877,0.04266
2016,East,female,Important,0.25079,690,2741,0.23456,0.26702
2016,East,female,Less important,0.50161,1359,2741,0.48289,0.52033
2016,East,female,Unimportant,0.21188,603,2741,0.19658,0.22718
2021,West,male,Very important,0.06725,475,6377,0.06111,0.07340
2021,West,male,Important,0.36477,2472,6377,0.35296,0.37659
2021,West,male,Less important,0.44549,2737,6377,0.43329,0.45769
2021,West,male,Unimportant,0.12249,693,6377,0.11444,0.13053
2021,West,female,Very important,0.05421,445,7147,0.04896,0.05946
2021,West,female,Important,0.32388,2559,7147,0.31303,0.33473
2021,West,female,Less important,0.46533,3173,7147,0.45376,0.47689
2021,West,female,Unimportant,0.15658,970,7147,0.14816,0.16501
2021,East,male,Very important,0.07272,134,1673,0.06027,0.08517
2021,East,male,Important,0.31481,569,1673,0.29254,0.33707
2021,East,male,Less important,0.45304,704,1673,0.42918,0.47690
2021,East,male,Unimportant,0.15943,266,1673,0.14189,0.17698
2021,East,female,Very important,0.03819,101,1926,0.02963,0.04675
2021,East,female,Important,0.27704,580,1926,0.25705,0.29703
2021,East,female,Less important,0.51752,930,1926,0.49520,0.53984
2021,East,female,Unimportant,0.16725,315,1926,0.15058,0.18392
