year,quintil_oecd,regtyp,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,3rd Quintile,Rural regions,Unimportant,0.35894,244,808,0.32584,0.39203
1992,4th Quintile,Urban regions,Very important,0.01901,32,1451,0.01198,0.02603
1992,4th Quintile,Urban regions,Important,0.16188,224,1451,0.14292,0.18084
1992,4th Quintile,Urban regions,Less important,0.48192,713,1451,0.45620,0.50764
1992,4th Quintile,Urban regions,Unimportant,0.33720,482,1451,0.31286,0.36153
1992,4th Quintile,Rural regions,Important,0.13892,94,618,0.11163,0.16622
1992,4th Quintile,Rural regions,Less important,0.52454,344,618,0.48513,0.56395
1992,4th Quintile,Rural regions,Unimportant,0.32618,180,618,0.28919,0.36318
1992,5th Quintile,Urban regions,Very important,0.02726,47,1766,0.01966,0.03486
1992,5th Quintile,Urban regions,Important,0.18819,331,1766,0.16995,0.20642
1992,5th Quintile,Urban regions,Less important,0.52437,905,1766,0.50107,0.54767
1992,5th Quintile,Urban regions,Unimportant,0.26018,483,1766,0.23971,0.28065
1992,5th Quintile,Rural regions,Important,0.19252,75,401,0.15388,0.23116
1992,5th Quintile,Rural regions,Less important,0.58170,238,401,0.53335,0.63004
1992,5th Quintile,Rural regions,Unimportant,0.19285,88,401,0.15418,0.23151
1995,1st Quintile,Urban regions,Important,0.14772,144,1032,0.12606,0.16938
1995,1st Quintile,Urban regions,Less important,0.44159,462,1032,0.41128,0.47190
1995,1st Quintile,Urban regions,Unimportant,0.39638,426,1032,0.36652,0.42624
1995,1st Quintile,Rural regions,Important,0.08462,71,813,0.06548,0.10376
1995,1st Quintile,Rural regions,Less important,0.40761,375,813,0.37381,0.44141
1995,1st Quintile,Rural regions,Unimportant,0.49111,367,813,0.45673,0.52550
1995,2nd Quintile,Urban regions,Important,0.11704,152,1258,0.09927,0.13481
1995,2nd Quintile,Urban regions,Less important,0.47985,641,1258,0.45223,0.50747
1995,2nd Quintile,Urban regions,Unimportant,0.38607,465,1258,0.35916,0.41299
1995,2nd Quintile,Rural regions,Important,0.12719,126,1001,0.10654,0.14784
1995,2nd Quintile,Rural regions,Less important,0.47214,500,1001,0.44120,0.50308
1995,2nd Quintile,Rural regions,Unimportant,0.39146,375,1001,0.36121,0.42171
1995,3rd Quintile,Urban regions,Important,0.14212,179,1346,0.12345,0.16078
1995,3rd Quintile,Urban regions,Less important,0.49783,708,1346,0.47111,0.52455
1995,3rd Quintile,Urban regions,Unimportant,0.34264,459,1346,0.31727,0.36800
1995,3rd Quintile,Rural regions,Important,0.12459,123,960,0.10369,0.14549
1995,3rd Quintile,Rural regions,Less important,0.53563,555,960,0.50407,0.56720
1995,3rd Quintile,Rural regions,Unimportant,0.32673,282,960,0.29705,0.35642
1995,4th Quintile,Urban regions,Important,0.14462,212,1476,0.12667,0.16257
1995,4th Quintile,Urban regions,Less important,0.51015,785,1476,0.48464,0.53566
1995,4th Quintile,Urban regions,Unimportant,0.32751,479,1476,0.30356,0.35146
1995,4th Quintile,Rural regions,Important,0.15072,113,851,0.12667,0.17478
1995,4th Quintile,Rural regions,Less important,0.54278,490,851,0.50929,0.57627
1995,4th Quintile,Rural regions,Unimportant,0.29767,248,851,0.26693,0.32841
1995,5th Quintile,Urban regions,Very important,0.02102,37,1693,0.01419,0.02786
1995,5th Quintile,Urban regions,Important,0.18487,312,1693,0.16637,0.20337
1995,5th Quintile,Urban regions,Less important,0.53584,887,1693,0.51207,0.55960
1995,5th Quintile,Urban regions,Unimportant,0.25827,457,1693,0.23742,0.27913
1995,5th Quintile,Rural regions,Important,0.20488,108,569,0.17169,0.23808
1995,5th Quintile,Rural regions,Less important,0.52383,322,569,0.48276,0.56491
1995,5th Quintile,Rural regions,Unimportant,0.24682,139,569,0.21136,0.28228
2004,1st Quintile,Urban regions,Very important,0.02502,47,2038,0.01823,0.03180
2004,1st Quintile,Urban regions,Important,0.18699,368,2038,0.17006,0.20392
2004,1st Quintile,Urban regions,Less important,0.42414,883,2038,0.40268,0.44561
2004,1st Quintile,Urban regions,Unimportant,0.36385,740,2038,0.34296,0.38474
2004,1st Quintile,Rural regions,Important,0.18410,203,1170,0.16188,0.20631
2004,1st Quintile,Rural regions,Less important,0.44565,579,1170,0.41716,0.47415
2004,1st Quintile,Rural regions,Unimportant,0.35765,388,1170,0.33017,0.38513
2004,2nd Quintile,Urban regions,Very important,0.03435,68,2288,0.02689,0.04182
2004,2nd Quintile,Urban regions,Important,0.19695,415,2288,0.18065,0.21325
2004,2nd Quintile,Urban regions,Less important,0.47829,1122,2288,0.45781,0.49876
2004,2nd Quintile,Urban regions,Unimportant,0.29042,683,2288,0.27181,0.30902
2004,2nd Quintile,Rural regions,Important,0.17298,243,1430,0.15337,0.19259
2004,2nd Quintile,Rural regions,Less important,0.52745,816,1430,0.50156,0.55333
2004,2nd Quintile,Rural regions,Unimportant,0.27648,371,1430,0.25329,0.29967
2004,3rd Quintile,Urban regions,Very important,0.02830,60,2497,0.02180,0.03481
2004,3rd Quintile,Urban regions,Important,0.21709,532,2497,0.20091,0.23326
2004,3rd Quintile,Urban regions,Less important,0.52335,1331,2497,0.50375,0.54294
2004,3rd Quintile,Urban regions,Unimportant,0.23127,574,2497,0.21473,0.24781
2004,3rd Quintile,Rural regions,Important,0.18514,264,1462,0.16522,0.20505
2004,3rd Quintile,Rural regions,Less important,0.55729,849,1462,0.53181,0.58276
2004,3rd Quintile,Rural regions,Unimportant,0.23911,349,1462,0.21724,0.26098
2004,4th Quintile,Urban regions,Very important,0.02740,97,2820,0.02137,0.03342
2004,4th Quintile,Urban regions,Important,0.26638,707,2820,0.25006,0.28270
2004,4th Quintile,Urban regions,Less important,0.52311,1502,2820,0.50467,0.54155
2004,4th Quintile,Urban regions,Unimportant,0.18312,514,2820,0.16884,0.19739
2004,4th Quintile,Rural regions,Very important,0.03217,37,1492,0.02322,0.04113
2004,4th Quintile,Rural regions,Important,0.22731,342,1492,0.20603,0.24858
2004,4th Quintile,Rural regions,Less important,0.54336,861,1492,0.51808,0.56864
2004,4th Quintile,Rural regions,Unimportant,0.19716,252,1492,0.17697,0.21735
2004,5th Quintile,Urban regions,Very important,0.03822,197,4585,0.03267,0.04377
2004,5th Quintile,Urban regions,Important,0.29568,1414,4585,0.28247,0.30889
2004,5th Quintile,Urban regions,Less important,0.52791,2367,4585,0.51346,0.54236
2004,5th Quintile,Urban regions,Unimportant,0.13819,607,4585,0.12820,0.14818
2004,5th Quintile,Rural regions,Very important,0.02834,61,1576,0.02015,0.03654
2004,5th Quintile,Rural regions,Important,0.31345,460,1576,0.29054,0.33636
2004,5th Quintile,Rural regions,Less important,0.51399,851,1576,0.48930,0.53867
2004,5th Quintile,Rural regions,Unimportant,0.14422,204,1576,0.12687,0.16157
2008,1st Quintile,Urban regions,Important,0.14789,249,1822,0.13158,0.16419
2008,1st Quintile,Urban regions,Less important,0.38973,732,1822,0.36733,0.41213
2008,1st Quintile,Urban regions,Unimportant,0.44256,841,1822,0.41975,0.46538
2008,1st Quintile,Rural regions,Important,0.11171,109,1062,0.09276,0.13067
2008,1st Quintile,Rural regions,Less important,0.40487,440,1062,0.37533,0.43441
2008,1st Quintile,Rural regions,Unimportant,0.46523,513,1062,0.43521,0.49524
2008,2nd Quintile,Urban regions,Very important,0.01734,34,2038,0.01167,0.02301
2008,2nd Quintile,Urban regions,Important,0.13146,274,2038,0.11678,0.14613
2008,2nd Quintile,Urban regions,Less important,0.43554,878,2038,0.41400,0.45707
2008,2nd Quintile,Urban regions,Unimportant,0.41567,852,2038,0.39426,0.43707
2008,2nd Quintile,Rural regions,Important,0.12528,166,1297,0.10726,0.14330
2008,2nd Quintile,Rural regions,Less important,0.47092,629,1297,0.44374,0.49809
2008,2nd Quintile,Rural regions,Unimportant,0.39512,502,1297,0.36850,0.42173
2008,3rd Quintile,Urban regions,Important,0.15968,362,2233,0.14449,0.17488
2008,3rd Quintile,Urban regions,Less important,0.49414,1123,2233,0.47339,0.51488
2008,3rd Quintile,Urban regions,Unimportant,0.33577,748,2233,0.31618,0.35536
2008,3rd Quintile,Rural regions,Important,0.13378,224,1504,0.11657,0.15099
2008,3rd Quintile,Rural regions,Less important,0.53485,807,1504,0.50964,0.56007
2008,3rd Quintile,Rural regions,Unimportant,0.31472,473,1504,0.29124,0.33820
2008,4th Quintile,Urban regions,Very important,0.01821,53,2545,0.01301,0.02340
2008,4th Quintile,Urban regions,Important,0.18959,479,2545,0.17436,0.20483
2008,4th Quintile,Urban regions,Less important,0.51640,1319,2545,0.49698,0.53582
2008,4th Quintile,Urban regions,Unimportant,0.27581,694,2545,0.25844,0.29317
2008,4th Quintile,Rural regions,Important,0.16598,236,1280,0.14559,0.18637
2008,4th Quintile,Rural regions,Less important,0.55337,708,1280,0.52613,0.58062
2008,4th Quintile,Rural regions,Unimportant,0.25972,336,1280,0.23569,0.28375
2008,5th Quintile,Urban regions,Very important,0.02973,120,3909,0.02441,0.03506
2008,5th Quintile,Urban regions,Important,0.25706,1052,3909,0.24336,0.27076
2008,5th Quintile,Urban regions,Less important,0.49117,1945,3909,0.47549,0.50684
2008,5th Quintile,Urban regions,Unimportant,0.22204,792,3909,0.20901,0.23508
2008,5th Quintile,Rural regions,Very important,0.02040,37,1336,0.01282,0.02798
2008,5th Quintile,Rural regions,Important,0.20381,315,1336,0.18220,0.22542
2008,5th Quintile,Rural regions,Less important,0.56331,729,1336,0.53671,0.58992
2008,5th Quintile,Rural regions,Unimportant,0.21248,255,1336,0.19054,0.23442
2012,1st Quintile,Urban regions,Very important,0.04123,144,3268,0.03442,0.04805
2012,1st Quintile,Urban regions,Important,0.22840,803,3268,0.21401,0.24280
2012,1st Quintile,Urban regions,Less important,0.44907,1493,3268,0.43201,0.46612
2012,1st Quintile,Urban regions,Unimportant,0.28130,828,3268,0.26588,0.29671
2012,1st Quintile,Rural regions,Very important,0.02410,47,2030,0.01743,0.03078
2012,1st Quintile,Rural regions,Important,0.18846,438,2030,0.17145,0.20548
2012,1st Quintile,Rural regions,Less important,0.47924,979,2030,0.45750,0.50097
2012,1st Quintile,Rural regions,Unimportant,0.30820,566,2030,0.28811,0.32829
2012,2nd Quintile,Urban regions,Very important,0.03079,99,2933,0.02454,0.03705
2012,2nd Quintile,Urban regions,Important,0.24004,786,2933,0.22458,0.25550
2012,2nd Quintile,Urban regions,Less important,0.48246,1441,2933,0.46438,0.50055
2012,2nd Quintile,Urban regions,Unimportant,0.24671,607,2933,0.23110,0.26231
2012,2nd Quintile,Rural regions,Very important,0.02052,52,1989,0.01429,0.02675
2012,2nd Quintile,Rural regions,Important,0.21283,490,1989,0.19484,0.23083
2012,2nd Quintile,Rural regions,Less important,0.53003,1041,1989,0.50809,0.55197
2012,2nd Quintile,Rural regions,Unimportant,0.23662,406,1989,0.21793,0.25530
2012,3rd Quintile,Urban regions,Very important,0.03064,116,2861,0.02433,0.03696
2012,3rd Quintile,Urban regions,Important,0.27614,836,2861,0.25975,0.29252
2012,3rd Quintile,Urban regions,Less important,0.51583,1441,2861,0.49752,0.53415
2012,3rd Quintile,Urban regions,Unimportant,0.17739,468,2861,0.16339,0.19139
2012,3rd Quintile,Rural regions,Very important,0.02289,67,1948,0.01625,0.02953
2012,3rd Quintile,Rural regions,Important,0.23556,496,1948,0.21671,0.25441
2012,3rd Quintile,Rural regions,Less important,0.56106,1047,1948,0.53902,0.58311
2012,3rd Quintile,Rural regions,Unimportant,0.18049,338,1948,0.16341,0.19757
2012,4th Quintile,Urban regions,Very important,0.03513,120,3081,0.02862,0.04163
2012,4th Quintile,Urban regions,Important,0.31774,1032,3081,0.30129,0.33418
2012,4th Quintile,Urban regions,Less important,0.49028,1520,3081,0.47262,0.50793
2012,4th Quintile,Urban regions,Unimportant,0.15686,409,3081,0.14401,0.16970
2012,4th Quintile,Rural regions,Very important,0.03377,74,1718,0.02522,0.04231
2012,4th Quintile,Rural regions,Important,0.26706,482,1718,0.24614,0.28799
2012,4th Quintile,Rural regions,Less important,0.53021,918,1718,0.50660,0.55382
2012,4th Quintile,Rural regions,Unimportant,0.16896,244,1718,0.15123,0.18668
2012,5th Quintile,Urban regions,Very important,0.04221,176,3848,0.03585,0.04856
2012,5th Quintile,Urban regions,Important,0.34182,1414,3848,0.32683,0.35681
2012,5th Quintile,Urban regions,Less important,0.49365,1856,3848,0.47785,0.50945
2012,5th Quintile,Urban regions,Unimportant,0.12232,402,3848,0.11197,0.13268
2012,5th Quintile,Rural regions,Very important,0.02785,59,1395,0.01921,0.03649
2012,5th Quintile,Rural regions,Important,0.30601,433,1395,0.28182,0.33020
2012,5th Quintile,Rural regions,Less important,0.53685,743,1395,0.51068,0.56303
2012,5th Quintile,Rural regions,Unimportant,0.12929,160,1395,0.11167,0.14690
2016,1st Quintile,Urban regions,Very important,0.04528,152,3173,0.03804,0.05252
2016,1st Quintile,Urban regions,Important,0.25263,812,3173,0.23750,0.26775
2016,1st Quintile,Urban regions,Less important,0.44437,1396,3173,0.42708,0.46166
2016,1st Quintile,Urban regions,Unimportant,0.25773,813,3173,0.24251,0.27295
2016,1st Quintile,Rural regions,Very important,0.04145,87,1853,0.03237,0.05053
2016,1st Quintile,Rural regions,Important,0.19943,398,1853,0.18124,0.21763
2016,1st Quintile,Rural regions,Less important,0.48023,876,1853,0.45747,0.50298
2016,1st Quintile,Rural regions,Unimportant,0.27889,492,1853,0.25847,0.29932
2016,2nd Quintile,Urban regions,Very important,0.03384,122,3057,0.02743,0.04025
2016,2nd Quintile,Urban regions,Important,0.25853,828,3057,0.24300,0.27405
2016,2nd Quintile,Urban regions,Less important,0.48199,1459,3057,0.46428,0.49971
2016,2nd Quintile,Urban regions,Unimportant,0.22564,648,3057,0.21082,0.24046
2016,2nd Quintile,Rural regions,Very important,0.03472,64,2000,0.02670,0.04275
2016,2nd Quintile,Rural regions,Important,0.18562,427,2000,0.16858,0.20267
2016,2nd Quintile,Rural regions,Less important,0.52807,1041,2000,0.50619,0.54996
2016,2nd Quintile,Rural regions,Unimportant,0.25158,468,2000,0.23256,0.27060
2016,3rd Quintile,Urban regions,Very important,0.03615,121,2839,0.02928,0.04302
2016,3rd Quintile,Urban regions,Important,0.28337,850,2839,0.26679,0.29995
2016,3rd Quintile,Urban regions,Less important,0.49053,1363,2839,0.47214,0.50892
2016,3rd Quintile,Urban regions,Unimportant,0.18995,505,2839,0.17552,0.20438
2016,3rd Quintile,Rural regions,Very important,0.04057,80,1747,0.03132,0.04982
2016,3rd Quintile,Rural regions,Important,0.25624,465,1747,0.23576,0.27671
2016,3rd Quintile,Rural regions,Less important,0.52908,915,1747,0.50567,0.55249
2016,3rd Quintile,Rural regions,Unimportant,0.17411,287,1747,0.15633,0.19190
2016,4th Quintile,Urban regions,Very important,0.04841,148,3015,0.04075,0.05607
2016,4th Quintile,Urban regions,Important,0.32625,979,3015,0.30951,0.34299
2016,4th Quintile,Urban regions,Less important,0.49673,1504,3015,0.47888,0.51458
2016,4th Quintile,Urban regions,Unimportant,0.12861,384,3015,0.11666,0.14057
2016,4th Quintile,Rural regions,Very important,0.02536,70,1614,0.01768,0.03303
2016,4th Quintile,Rural regions,Important,0.31050,489,1614,0.28792,0.33308
2016,4th Quintile,Rural regions,Less important,0.54940,870,1614,0.52512,0.57369
2016,4th Quintile,Rural regions,Unimportant,0.11474,185,1614,0.09919,0.13029
2016,5th Quintile,Urban regions,Very important,0.04859,177,3605,0.04157,0.05561
2016,5th Quintile,Urban regions,Important,0.36179,1395,3605,0.34610,0.37748
2016,5th Quintile,Urban regions,Less important,0.48574,1711,3605,0.46942,0.50206
2016,5th Quintile,Urban regions,Unimportant,0.10388,322,3605,0.09391,0.11384
2016,5th Quintile,Rural regions,Very important,0.04588,74,1251,0.03428,0.05748
2016,5th Quintile,Rural regions,Important,0.34826,455,1251,0.32185,0.37467
2016,5th Quintile,Rural regions,Less important,0.48577,599,1251,0.45806,0.51348
2016,5th Quintile,Rural regions,Unimportant,0.12009,123,1251,0.10207,0.13811
2021,1st Quintile,Urban regions,Very important,0.06960,149,2103,0.05872,0.08047
2021,1st Quintile,Urban regions,Important,0.31428,679,2103,0.29444,0.33413
2021,1st Quintile,Urban regions,Less important,0.42710,878,2103,0.40595,0.44824
2021,1st Quintile,Urban regions,Unimportant,0.18903,397,2103,0.17229,0.20576
2021,1st Quintile,Rural regions,Very important,0.04553,47,1119,0.03331,0.05775
2021,1st Quintile,Rural regions,Important,0.25173,289,1119,0.22629,0.27717
2021,1st Quintile,Rural regions,Less important,0.46507,499,1119,0.43584,0.49431
2021,1st Quintile,Rural regions,Unimportant,0.23767,284,1119,0.21272,0.26262
2021,2nd Quintile,Urban regions,Very important,0.04928,116,2007,0.03980,0.05875
2021,2nd Quintile,Urban regions,Important,0.32325,658,2007,0.30278,0.34372
2021,2nd Quintile,Urban regions,Less important,0.45617,902,2007,0.43437,0.47796
2021,2nd Quintile,Urban regions,Unimportant,0.17131,331,2007,0.15482,0.18780
2021,2nd Quintile,Rural regions,Very important,0.06202,70,1320,0.04900,0.07504
2021,2nd Quintile,Rural regions,Important,0.26912,358,1320,0.24519,0.29306
2021,2nd Quintile,Rural regions,Less important,0.51400,660,1320,0.48703,0.54097
2021,2nd Quintile,Rural regions,Unimportant,0.15486,232,1320,0.13533,0.17438
2021,3rd Quintile,Urban regions,Very important,0.05861,127,1958,0.04820,0.06901
2021,3rd Quintile,Urban regions,Important,0.35557,714,1958,0.33436,0.37677
2021,3rd Quintile,Urban regions,Less important,0.46757,918,1958,0.44546,0.48967
2021,3rd Quintile,Urban regions,Unimportant,0.11826,199,1958,0.10396,0.13257
2021,3rd Quintile,Rural regions,Very important,0.05958,66,1123,0.04573,0.07344
2021,3rd Quintile,Rural regions,Important,0.29889,368,1123,0.27210,0.32567
2021,3rd Quintile,Rural regions,Less important,0.44246,517,1123,0.41339,0.47152
2021,3rd Quintile,Rural regions,Unimportant,0.19907,172,1123,0.17571,0.22244
2021,4th Quintile,Urban regions,Very important,0.05576,137,2096,0.04593,0.06558
2021,4th Quintile,Urban regions,Important,0.38955,866,2096,0.36867,0.41043
2021,4th Quintile,Urban regions,Less important,0.43909,892,2096,0.41784,0.46034
2021,4th Quintile,Urban regions,Unimportant,0.11561,201,2096,0.10191,0.12930
2021,4th Quintile,Rural regions,Very important,0.06104,83,1079,0.04675,0.07533
2021,4th Quintile,Rural regions,Important,0.31417,388,1079,0.28646,0.34188
2021,4th Quintile,Rural regions,Less important,0.50365,497,1079,0.47380,0.53350
2021,4th Quintile,Rural regions,Unimportant,0.12114,111,1079,0.10166,0.14062
2021,5th Quintile,Urban regions,Very important,0.07647,277,3156,0.06720,0.08574
2021,5th Quintile,Urban regions,Important,0.38267,1404,3156,0.36571,0.39963
2021,5th Quintile,Urban regions,Less important,0.43965,1258,3156,0.42233,0.45697
2021,5th Quintile,Urban regions,Unimportant,0.10122,217,3156,0.09069,0.11174
2021,5th Quintile,Rural regions,Very important,0.03874,80,1109,0.02737,0.05010
2021,5th Quintile,Rural regions,Important,0.34103,441,1109,0.31311,0.36894
2021,5th Quintile,Rural regions,Less important,0.54165,501,1109,0.51231,0.57098
2021,5th Quintile,Rural regions,Unimportant,0.07859,87,1109,0.06275,0.09444
