"plh0111","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"4 Ganz unwichtig","1991","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1992","Hauptschule","maennlich","48","0.0196228588595222","0.0141013279003094","0.025144389818735"
"1 Sehr wichtig","1992","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1992","Realschule","maennlich","","","",""
"1 Sehr wichtig","1992","Realschule","weiblich","","","",""
"1 Sehr wichtig","1992","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1992","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1992","AkademikerIn","maennlich","36","0.0415969041710846","0.0283747977995754","0.0548190105425938"
"1 Sehr wichtig","1992","AkademikerIn","weiblich","","","",""
"2 Wichtig","1992","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1992","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1992","Hauptschule","maennlich","276","0.112159313730357","0.0995970769057333","0.124721550554981"
"2 Wichtig","1992","Hauptschule","weiblich","238","0.0866975296204244","0.0763284002053114","0.0970666590355374"
"2 Wichtig","1992","Realschule","maennlich","188","0.152025789340876","0.132729570041418","0.171322008640334"
"2 Wichtig","1992","Realschule","weiblich","234","0.153920743809261","0.136439277736393","0.171402209882129"
"2 Wichtig","1992","(Fach-)Abitur","maennlich","82","0.218177435656397","0.17686873871813","0.259486132594663"
"2 Wichtig","1992","(Fach-)Abitur","weiblich","86","0.293980357169974","0.243265548336915","0.344695166003032"
"2 Wichtig","1992","AkademikerIn","maennlich","215","0.264145218601738","0.234949882929961","0.293340554273515"
"2 Wichtig","1992","AkademikerIn","weiblich","175","0.272241702829922","0.239863652806517","0.304619752853327"
"3 Weniger wichtig","1992","(noch) kein Abschluss","maennlich","56","0.51736772990627","0.424408086669136","0.610327373143405"
"3 Weniger wichtig","1992","(noch) kein Abschluss","weiblich","55","0.400804405153368","0.314894422071669","0.486714388235066"
"3 Weniger wichtig","1992","Hauptschule","maennlich","1146","0.475817070349218","0.45593584126804","0.495698299430395"
"3 Weniger wichtig","1992","Hauptschule","weiblich","1206","0.407177064123215","0.389072596042585","0.425281532203845"
"3 Weniger wichtig","1992","Realschule","maennlich","754","0.548207303257184","0.521460968118445","0.574953638395923"
"3 Weniger wichtig","1992","Realschule","weiblich","915","0.528033871494479","0.503850878048751","0.552216864940206"
"3 Weniger wichtig","1992","(Fach-)Abitur","maennlich","212","0.545535803465405","0.495734128977532","0.595337477953279"
"3 Weniger wichtig","1992","(Fach-)Abitur","weiblich","162","0.499676260534765","0.444017035215871","0.555335485853659"
"3 Weniger wichtig","1992","AkademikerIn","maennlich","458","0.50683259494236","0.473725163456676","0.539940026428044"
"3 Weniger wichtig","1992","AkademikerIn","weiblich","405","0.542547780997633","0.50630916143387","0.578786400561395"
"4 Ganz unwichtig","1992","(noch) kein Abschluss","maennlich","35","0.306185335733126","0.220441968938701","0.391928702527552"
"4 Ganz unwichtig","1992","(noch) kein Abschluss","weiblich","44","0.396121364030522","0.31038164615407","0.481861081906974"
"4 Ganz unwichtig","1992","Hauptschule","maennlich","954","0.392400757060903","0.372962589853927","0.411838924267878"
"4 Ganz unwichtig","1992","Hauptschule","weiblich","1361","0.496623624761256","0.478199294088894","0.515047955433617"
"4 Ganz unwichtig","1992","Realschule","maennlich","360","0.276001111045611","0.251977038227222","0.300025183864001"
"4 Ganz unwichtig","1992","Realschule","weiblich","464","0.300209744658646","0.278006313664429","0.322413175652863"
"4 Ganz unwichtig","1992","(Fach-)Abitur","maennlich","69","0.175902161766368","0.137821239776727","0.213983083756008"
"4 Ganz unwichtig","1992","(Fach-)Abitur","weiblich","57","0.189823332212459","0.146168541907081","0.233478122517837"
"4 Ganz unwichtig","1992","AkademikerIn","maennlich","167","0.187425282284818","0.161582350717013","0.213268213852623"
"4 Ganz unwichtig","1992","AkademikerIn","weiblich","129","0.158499599429881","0.131933913821485","0.185065285038277"
"1 Sehr wichtig","1993","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1993","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","1993","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1993","Realschule","maennlich","","","",""
"1 Sehr wichtig","1993","Realschule","weiblich","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1993","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","1993","AkademikerIn","weiblich","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1993","Hauptschule","maennlich","","","",""
"2 Wichtig","1993","Hauptschule","weiblich","","","",""
"2 Wichtig","1993","Realschule","maennlich","","","",""
"2 Wichtig","1993","Realschule","weiblich","","","",""
"2 Wichtig","1993","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","1993","AkademikerIn","maennlich","","","",""
"2 Wichtig","1993","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","1993","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","1993","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","1993","Realschule","maennlich","","","",""
"3 Weniger wichtig","1993","Realschule","weiblich","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","1993","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","1993","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","1993","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","1993","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","1993","Realschule","maennlich","","","",""
"4 Ganz unwichtig","1993","Realschule","weiblich","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1994","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","1994","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1994","Realschule","maennlich","","","",""
"1 Sehr wichtig","1994","Realschule","weiblich","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1994","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","1994","AkademikerIn","weiblich","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1994","Hauptschule","maennlich","","","",""
"2 Wichtig","1994","Hauptschule","weiblich","","","",""
"2 Wichtig","1994","Realschule","maennlich","","","",""
"2 Wichtig","1994","Realschule","weiblich","","","",""
"2 Wichtig","1994","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","1994","AkademikerIn","maennlich","","","",""
"2 Wichtig","1994","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","1994","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","1994","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","1994","Realschule","maennlich","","","",""
"3 Weniger wichtig","1994","Realschule","weiblich","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","1994","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","1994","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","1994","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","1994","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","1994","Realschule","maennlich","","","",""
"4 Ganz unwichtig","1994","Realschule","weiblich","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1995","Hauptschule","maennlich","40","0.0180845878791576","0.0127275484034222","0.0234416273548929"
"1 Sehr wichtig","1995","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1995","Realschule","maennlich","","","",""
"1 Sehr wichtig","1995","Realschule","weiblich","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1995","AkademikerIn","maennlich","32","0.0344401290390501","0.0226757440182909","0.0462045140598094"
"1 Sehr wichtig","1995","AkademikerIn","weiblich","","","",""
"2 Wichtig","1995","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1995","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1995","Hauptschule","maennlich","277","0.123948434525842","0.110701394206343","0.13719547484534"
"2 Wichtig","1995","Hauptschule","weiblich","238","0.0929567044882394","0.0819673274912001","0.103946081485279"
"2 Wichtig","1995","Realschule","maennlich","196","0.160383712526913","0.14046644055192","0.180300984501906"
"2 Wichtig","1995","Realschule","weiblich","201","0.143892369077516","0.127038731209698","0.160746006945334"
"2 Wichtig","1995","(Fach-)Abitur","maennlich","108","0.248858829966641","0.209132384947052","0.28858527498623"
"2 Wichtig","1995","(Fach-)Abitur","weiblich","77","0.208386897079661","0.169681671905597","0.247092122253724"
"2 Wichtig","1995","AkademikerIn","maennlich","213","0.231542327956841","0.204329579100034","0.258755076813647"
"2 Wichtig","1995","AkademikerIn","weiblich","159","0.228315885106081","0.198764007167683","0.257867763044478"
"3 Weniger wichtig","1995","(noch) kein Abschluss","maennlich","86","0.509571063481862","0.434201645572859","0.584940481390865"
"3 Weniger wichtig","1995","(noch) kein Abschluss","weiblich","94","0.529786161318167","0.4566689559617","0.602903366674635"
"3 Weniger wichtig","1995","Hauptschule","maennlich","1184","0.489262778405288","0.469167068925865","0.509358487884711"
"3 Weniger wichtig","1995","Hauptschule","weiblich","1183","0.436701024365001","0.417930332075075","0.455471716654927"
"3 Weniger wichtig","1995","Realschule","maennlich","737","0.560624172164142","0.533686300150259","0.587562044178025"
"3 Weniger wichtig","1995","Realschule","weiblich","957","0.532263333524278","0.508304008704645","0.556222658343912"
"3 Weniger wichtig","1995","(Fach-)Abitur","maennlich","249","0.535860274757676","0.490036322446718","0.581684227068634"
"3 Weniger wichtig","1995","(Fach-)Abitur","weiblich","247","0.565799697581665","0.518565741262903","0.613033653900427"
"3 Weniger wichtig","1995","AkademikerIn","maennlich","484","0.518320222060214","0.486085381681758","0.550555062438669"
"3 Weniger wichtig","1995","AkademikerIn","weiblich","412","0.513944647020473","0.478756347621878","0.549132946419068"
"4 Ganz unwichtig","1995","(noch) kein Abschluss","maennlich","61","0.363114946956764","0.290611721060454","0.435618172853073"
"4 Ganz unwichtig","1995","(noch) kein Abschluss","weiblich","54","0.294781610017341","0.227988205063768","0.361575014970915"
"4 Ganz unwichtig","1995","Hauptschule","maennlich","876","0.368704199189713","0.349309234541111","0.388099163838314"
"4 Ganz unwichtig","1995","Hauptschule","weiblich","1243","0.463557762189606","0.444685145649563","0.48243037872965"
"4 Ganz unwichtig","1995","Realschule","maennlich","353","0.263645872774292","0.239731271377449","0.287560474171135"
"4 Ganz unwichtig","1995","Realschule","weiblich","490","0.310367118942101","0.288151550772978","0.332582687111224"
"4 Ganz unwichtig","1995","(Fach-)Abitur","maennlich","87","0.192631750809209","0.156395591381176","0.228867910237242"
"4 Ganz unwichtig","1995","(Fach-)Abitur","weiblich","92","0.213172328926793","0.174143714391687","0.252200943461899"
"4 Ganz unwichtig","1995","AkademikerIn","maennlich","194","0.215697320943896","0.189162786924728","0.242231854963064"
"4 Ganz unwichtig","1995","AkademikerIn","weiblich","186","0.228875570954993","0.199298225692962","0.258452916217023"
"1 Sehr wichtig","1996","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1996","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","1996","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1996","Realschule","maennlich","","","",""
"1 Sehr wichtig","1996","Realschule","weiblich","","","",""
"1 Sehr wichtig","1996","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1996","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","1996","AkademikerIn","weiblich","","","",""
"2 Wichtig","1996","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1996","Hauptschule","maennlich","","","",""
"2 Wichtig","1996","Hauptschule","weiblich","","","",""
"2 Wichtig","1996","Realschule","maennlich","","","",""
"2 Wichtig","1996","Realschule","weiblich","","","",""
"2 Wichtig","1996","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","1996","AkademikerIn","maennlich","","","",""
"2 Wichtig","1996","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","1996","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","1996","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","1996","Realschule","maennlich","","","",""
"3 Weniger wichtig","1996","Realschule","weiblich","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","1996","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","1996","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","1996","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","1996","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","1996","Realschule","maennlich","","","",""
"4 Ganz unwichtig","1996","Realschule","weiblich","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1997","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","1997","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1997","Realschule","maennlich","","","",""
"1 Sehr wichtig","1997","Realschule","weiblich","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1997","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","1997","AkademikerIn","weiblich","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1997","Hauptschule","maennlich","","","",""
"2 Wichtig","1997","Hauptschule","weiblich","","","",""
"2 Wichtig","1997","Realschule","maennlich","","","",""
"2 Wichtig","1997","Realschule","weiblich","","","",""
"2 Wichtig","1997","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","1997","AkademikerIn","maennlich","","","",""
"2 Wichtig","1997","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","1997","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","1997","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","1997","Realschule","maennlich","","","",""
"3 Weniger wichtig","1997","Realschule","weiblich","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","1997","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","1997","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","1997","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","1997","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","1997","Realschule","maennlich","","","",""
"4 Ganz unwichtig","1997","Realschule","weiblich","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","1998","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","1998","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","1998","Realschule","maennlich","","","",""
"1 Sehr wichtig","1998","Realschule","weiblich","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","1998","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","1998","AkademikerIn","weiblich","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","1998","Hauptschule","maennlich","","","",""
"2 Wichtig","1998","Hauptschule","weiblich","","","",""
"2 Wichtig","1998","Realschule","maennlich","","","",""
"2 Wichtig","1998","Realschule","weiblich","","","",""
"2 Wichtig","1998","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","1998","AkademikerIn","maennlich","","","",""
"2 Wichtig","1998","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","1998","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","1998","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","1998","Realschule","maennlich","","","",""
"3 Weniger wichtig","1998","Realschule","weiblich","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","1998","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","1998","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","1998","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","1998","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","1998","Realschule","maennlich","","","",""
"4 Ganz unwichtig","1998","Realschule","weiblich","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","1999","(noch) kein Abschluss","maennlich","","","",""
