year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Bavaria,White-collar worker,0.18205,382,1761,0.16402,0.20008
1986,Bavaria,Apprentice/ Trainee/ Intern,0.06484,161,1761,0.05334,0.07635
1986,Bavaria,Not employed: Pensioner,0.18746,256,1761,0.16923,0.20569
1986,Bavaria,Not employed: registered unemployed,0.02973,72,1761,0.02180,0.03767
1986,Bavaria,Not employed: no further information,0.10889,246,1761,0.09434,0.12345
1986,Berlin,Blue-collar worker,0.16578,100,277,0.12190,0.20965
1986,Berlin,White-collar worker,0.22946,84,277,0.17985,0.27906
1986,Berlin,Not employed: Pensioner,0.24473,57,277,0.19401,0.29546
1986,Berlin,Not employed: no further information,0.05635,36,277,0.02915,0.08356
1987,Schleswig-Holstein,Blue-collar worker,0.14196,68,237,0.09743,0.18649
1987,Schleswig-Holstein,White-collar worker,0.19813,74,237,0.14728,0.24898
1987,Schleswig-Holstein,Not employed: Pensioner,0.18686,53,237,0.13713,0.23660
1987,Schleswig-Holstein,Not employed: no further information,0.10257,42,237,0.06386,0.14128
1987,Hamburg,Blue-collar worker,0.13657,49,150,0.08143,0.19170
1987,Hamburg,White-collar worker,0.24207,55,150,0.17329,0.31084
1987,Hamburg,Not employed: Pensioner,0.27698,46,150,0.20513,0.34884
1987,Lower Saxony,Self-employed,0.04839,68,1092,0.03566,0.06113
1987,Lower Saxony,Blue-collar worker,0.14179,227,1092,0.12109,0.16249
1987,Lower Saxony,Civil servant,0.04389,56,1092,0.03174,0.05605
1987,Lower Saxony,White-collar worker,0.16520,218,1092,0.14316,0.18723
1987,Lower Saxony,Apprentice/ Trainee/ Intern,0.08892,139,1092,0.07203,0.10581
1987,Lower Saxony,Not employed: Pensioner,0.20325,179,1092,0.17937,0.22713
1987,Lower Saxony,Not employed: registered unemployed,0.03588,53,1092,0.02484,0.04692
1987,Lower Saxony,Not employed: no further information,0.10889,152,1092,0.09041,0.12738
1987,Bremen,Not employed: Pensioner,0.44803,33,33,0.27573,0.62033
1987,North Rhine-Westphalia,Self-employed,0.03696,129,2804,0.02998,0.04395
1987,North Rhine-Westphalia,Blue-collar worker,0.15465,698,2804,0.14127,0.16804
1987,North Rhine-Westphalia,Civil servant,0.04069,131,2804,0.03338,0.04801
1987,North Rhine-Westphalia,White-collar worker,0.17390,526,2804,0.15987,0.18793
1987,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.07807,329,2804,0.06814,0.08801
1987,North Rhine-Westphalia,Not employed: Pensioner,0.17697,366,2804,0.16284,0.19110
1987,North Rhine-Westphalia,Not employed: registered unemployed,0.03531,141,2804,0.02848,0.04214
1987,North Rhine-Westphalia,Not employed: no further information,0.12298,484,2804,0.11082,0.13513
1987,Hesse,Self-employed,0.03638,46,1053,0.02507,0.04770
1987,Hesse,Blue-collar worker,0.17459,322,1053,0.15165,0.19753
1987,Hesse,Civil servant,0.03655,36,1053,0.02521,0.04789
1987,Hesse,White-collar worker,0.18012,197,1053,0.15690,0.20335
1987,Hesse,Apprentice/ Trainee/ Intern,0.07547,105,1053,0.05951,0.09143
1987,Hesse,Not employed: Pensioner,0.21304,152,1053,0.18829,0.23778
1987,Hesse,Not employed: registered unemployed,0.02431,44,1053,0.01501,0.03362
1987,Hesse,Not employed: no further information,0.10509,151,1053,0.08656,0.12362
1987,"Rhineland-Palatinate, Saarland",Self-employed,0.04111,32,733,0.02673,0.05550
1987,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.17878,196,733,0.15103,0.20654
1987,"Rhineland-Palatinate, Saarland",White-collar worker,0.13196,119,733,0.10744,0.15648
1987,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.07113,73,733,0.05251,0.08975
1987,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22170,140,733,0.19161,0.25179
1987,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03379,33,733,0.02070,0.04688
1987,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.14384,140,733,0.11842,0.16927
1987,Baden-Wuerttemberg,Self-employed,0.04699,96,1943,0.03758,0.05640
1987,Baden-Wuerttemberg,Blue-collar worker,0.20625,703,1943,0.18825,0.22424
1987,Baden-Wuerttemberg,Civil servant,0.03881,74,1943,0.03022,0.04740
1987,Baden-Wuerttemberg,White-collar worker,0.16713,317,1943,0.15054,0.18373
1987,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06727,191,1943,0.05613,0.07841
1987,Baden-Wuerttemberg,Not employed: Pensioner,0.16557,229,1943,0.14904,0.18210
1987,Baden-Wuerttemberg,Not employed: registered unemployed,0.01840,66,1943,0.01242,0.02437
1987,Baden-Wuerttemberg,Not employed: no further information,0.09505,267,1943,0.08201,0.10810
1987,Bavaria,Self-employed,0.05973,116,1715,0.04851,0.07095
1987,Bavaria,Blue-collar worker,0.17074,451,1715,0.15293,0.18855
1987,Bavaria,Civil servant,0.04077,78,1715,0.03141,0.05013
1987,Bavaria,White-collar worker,0.18658,386,1715,0.16813,0.20502
1987,Bavaria,Apprentice/ Trainee/ Intern,0.05653,161,1715,0.04559,0.06746
1987,Bavaria,Not employed: Pensioner,0.17932,240,1715,0.16116,0.19748
1987,Bavaria,Not employed: registered unemployed,0.02825,64,1715,0.02040,0.03609
1987,Bavaria,Not employed: no further information,0.10224,219,1715,0.08789,0.11658
1987,Berlin,Blue-collar worker,0.15803,96,310,0.11736,0.19870
1987,Berlin,White-collar worker,0.23976,87,310,0.19216,0.28736
1987,Berlin,Apprentice/ Trainee/ Intern,0.05664,32,310,0.03086,0.08241
1987,Berlin,Not employed: Pensioner,0.24818,57,310,0.20001,0.29634
1987,Berlin,Not employed: no further information,0.05680,38,310,0.03099,0.08261
1988,Schleswig-Holstein,Blue-collar worker,0.12857,65,236,0.08578,0.17137
1988,Schleswig-Holstein,White-collar worker,0.18491,73,236,0.13527,0.23454
1988,Schleswig-Holstein,Not employed: Pensioner,0.17861,52,236,0.12964,0.22759
1988,Schleswig-Holstein,Not employed: no further information,0.11167,46,236,0.07140,0.15194
1988,Hamburg,Blue-collar worker,0.13686,42,145,0.08072,0.19299
1988,Hamburg,White-collar worker,0.28607,58,145,0.21226,0.35989
1988,Hamburg,Not employed: Pensioner,0.28289,45,145,0.20933,0.35646
1988,Lower Saxony,Self-employed,0.05055,65,1044,0.03725,0.06385
1988,Lower Saxony,Blue-collar worker,0.15836,234,1044,0.13621,0.18052
1988,Lower Saxony,Civil servant,0.04723,56,1044,0.03436,0.06010
1988,Lower Saxony,White-collar worker,0.16068,198,1044,0.13840,0.18297
1988,Lower Saxony,Apprentice/ Trainee/ Intern,0.07312,112,1044,0.05732,0.08892
1988,Lower Saxony,Not employed: Pensioner,0.20144,171,1044,0.17710,0.22578
1988,Lower Saxony,Not employed: registered unemployed,0.05131,67,1044,0.03792,0.06470
1988,Lower Saxony,Not employed: no further information,0.10186,141,1044,0.08351,0.12022
1988,Bremen,Not employed: Pensioner,0.40787,32,32,0.23487,0.58086
1988,North Rhine-Westphalia,Self-employed,0.03254,110,2674,0.02582,0.03927
1988,North Rhine-Westphalia,Blue-collar worker,0.14627,644,2674,0.13287,0.15967
1988,North Rhine-Westphalia,Civil servant,0.04116,123,2674,0.03363,0.04869
1988,North Rhine-Westphalia,White-collar worker,0.18852,536,2674,0.17369,0.20335
1988,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.08518,315,2674,0.07460,0.09577
1988,North Rhine-Westphalia,Not employed: Pensioner,0.17357,351,2674,0.15921,0.18792
1988,North Rhine-Westphalia,Not employed: registered unemployed,0.03597,127,2674,0.02891,0.04303
1988,North Rhine-Westphalia,Not employed: no further information,0.12000,468,2674,0.10768,0.13232
1988,Hesse,Self-employed,0.03546,45,992,0.02395,0.04697
1988,Hesse,Blue-collar worker,0.15890,287,992,0.13614,0.18167
1988,Hesse,Civil servant,0.03658,35,992,0.02489,0.04826
1988,Hesse,White-collar worker,0.18054,190,992,0.15659,0.20449
1988,Hesse,Apprentice/ Trainee/ Intern,0.05480,82,992,0.04063,0.06897
1988,Hesse,Not employed: Pensioner,0.22166,153,992,0.19580,0.24752
1988,Hesse,Not employed: registered unemployed,0.02475,46,992,0.01508,0.03442
1988,Hesse,Not employed: no further information,0.11274,154,992,0.09304,0.13243
1988,"Rhineland-Palatinate, Saarland",Self-employed,0.04457,33,704,0.02931,0.05982
1988,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.17238,183,704,0.14446,0.20030
1988,"Rhineland-Palatinate, Saarland",White-collar worker,0.14172,118,704,0.11594,0.16750
1988,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06930,67,704,0.05053,0.08808
1988,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22187,133,704,0.19115,0.25259
1988,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03814,39,704,0.02398,0.05229
1988,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.13403,131,704,0.10885,0.15922
1988,Baden-Wuerttemberg,Self-employed,0.04600,94,1871,0.03650,0.05549
1988,Baden-Wuerttemberg,Blue-collar worker,0.18879,647,1871,0.17105,0.20652
1988,Baden-Wuerttemberg,Civil servant,0.03761,65,1871,0.02899,0.04623
1988,Baden-Wuerttemberg,White-collar worker,0.18529,326,1871,0.16768,0.20290
1988,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06990,182,1871,0.05834,0.08145
1988,Baden-Wuerttemberg,Not employed: Pensioner,0.17056,234,1871,0.15351,0.18760
1988,Baden-Wuerttemberg,Not employed: registered unemployed,0.01714,54,1871,0.01125,0.02302
1988,Baden-Wuerttemberg,Not employed: no further information,0.09700,269,1871,0.08359,0.11042
1988,Bavaria,Self-employed,0.06212,113,1635,0.05041,0.07382
1988,Bavaria,Blue-collar worker,0.16909,434,1635,0.15091,0.18726
1988,Bavaria,Civil servant,0.03846,69,1635,0.02913,0.04778
1988,Bavaria,White-collar worker,0.18512,353,1635,0.16628,0.20395
1988,Bavaria,Apprentice/ Trainee/ Intern,0.06156,159,1635,0.04990,0.07321
1988,Bavaria,Not employed: Pensioner,0.19055,240,1635,0.17150,0.20959
1988,Bavaria,Not employed: registered unemployed,0.02174,59,1635,0.01467,0.02881
1988,Bavaria,Not employed: no further information,0.09475,208,1635,0.08054,0.10895
1988,Berlin,Blue-collar worker,0.16234,96,224,0.11394,0.21074
1988,Berlin,White-collar worker,0.25877,82,224,0.20129,0.31626
1988,Berlin,Not employed: Pensioner,0.22266,46,224,0.16806,0.27727
1989,Schleswig-Holstein,Blue-collar worker,0.12568,58,234,0.08312,0.16825
1989,Schleswig-Holstein,White-collar worker,0.20962,77,234,0.15735,0.26188
1989,Schleswig-Holstein,Not employed: Pensioner,0.16048,45,234,0.11335,0.20761
1989,Schleswig-Holstein,Not employed: no further information,0.13069,54,234,0.08741,0.17397
1989,Hamburg,Blue-collar worker,0.16409,43,141,0.10274,0.22543
1989,Hamburg,White-collar worker,0.29831,58,141,0.22252,0.37409
1989,Hamburg,Not employed: Pensioner,0.26277,40,141,0.18986,0.33568
1989,Lower Saxony,Self-employed,0.05037,60,990,0.03674,0.06400
1989,Lower Saxony,Blue-collar worker,0.14272,209,990,0.12092,0.16452
1989,Lower Saxony,Civil servant,0.04824,55,990,0.03488,0.06159
1989,Lower Saxony,White-collar worker,0.17635,200,990,0.15260,0.20010
1989,Lower Saxony,Apprentice/ Trainee/ Intern,0.06995,101,990,0.05406,0.08585
1989,Lower Saxony,Not employed: Pensioner,0.21284,171,990,0.18733,0.23835
1989,Lower Saxony,Not employed: registered unemployed,0.03600,48,990,0.02439,0.04762
1989,Lower Saxony,Not employed: no further information,0.11087,146,990,0.09131,0.13044
1989,North Rhine-Westphalia,Self-employed,0.03291,101,2598,0.02605,0.03978
1989,North Rhine-Westphalia,Blue-collar worker,0.14213,624,2598,0.12870,0.15556
1989,North Rhine-Westphalia,Civil servant,0.03759,110,2598,0.03027,0.04490
1989,North Rhine-Westphalia,White-collar worker,0.20091,556,2598,0.18550,0.21632
1989,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.08603,302,2598,0.07525,0.09682
1989,North Rhine-Westphalia,Not employed: Pensioner,0.17770,353,2598,0.16300,0.19240
1989,North Rhine-Westphalia,Not employed: registered unemployed,0.03027,94,2598,0.02368,0.03686
1989,North Rhine-Westphalia,Not employed: no further information,0.11871,458,2598,0.10627,0.13115
1989,Hesse,Self-employed,0.03317,41,983,0.02197,0.04437
1989,Hesse,Blue-collar worker,0.15776,278,983,0.13496,0.18056
1989,Hesse,Civil servant,0.03756,35,983,0.02567,0.04945
1989,Hesse,White-collar worker,0.19426,210,983,0.16951,0.21900
1989,Hesse,Apprentice/ Trainee/ Intern,0.05922,82,983,0.04446,0.07398
1989,Hesse,Not employed: Pensioner,0.23021,161,983,0.20388,0.25654
1989,Hesse,Not employed: registered unemployed,0.01873,32,983,0.01025,0.02721
1989,Hesse,Not employed: no further information,0.09955,144,983,0.08083,0.11828
1989,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.19063,184,640,0.16018,0.22109
1989,"Rhineland-Palatinate, Saarland",White-collar worker,0.17128,134,640,0.14207,0.20050
1989,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06715,59,640,0.04775,0.08656
1989,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.20593,118,640,0.17457,0.23728
