year,age_gr,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,46-65 y.,Urban regions,Self-employed,0.06768,160,2548,0.05793,0.07744
1986,46-65 y.,Urban regions,Blue-collar worker,0.21808,783,2548,0.20204,0.23412
1986,46-65 y.,Urban regions,Civil servant,0.04621,104,2548,0.03805,0.05436
1986,46-65 y.,Urban regions,White-collar worker,0.22716,490,2548,0.21089,0.24343
1986,46-65 y.,Urban regions,Not employed: Pensioner,0.22273,430,2548,0.20657,0.23888
1986,46-65 y.,Urban regions,Not employed: registered unemployed,0.03261,107,2548,0.02571,0.03951
1986,46-65 y.,Urban regions,Not employed: no further information,0.18334,474,2548,0.16831,0.19837
1986,46-65 y.,Rural regions,Self-employed,0.11290,73,673,0.08897,0.13683
1986,46-65 y.,Rural regions,Blue-collar worker,0.22673,181,673,0.19507,0.25838
1986,46-65 y.,Rural regions,Civil servant,0.05092,33,673,0.03430,0.06755
1986,46-65 y.,Rural regions,White-collar worker,0.14588,94,673,0.11919,0.17256
1986,46-65 y.,Rural regions,Not employed: Pensioner,0.21497,123,673,0.18391,0.24603
1986,46-65 y.,Rural regions,Not employed: registered unemployed,0.04988,34,673,0.03342,0.06634
1986,46-65 y.,Rural regions,Not employed: no further information,0.19727,135,673,0.16718,0.22735
1986,66 and older,Urban regions,Not employed: Pensioner,0.91471,688,740,0.89457,0.93485
1986,66 and older,Urban regions,Not employed: no further information,0.05524,52,740,0.03877,0.07171
1986,66 and older,Rural regions,Not employed: Pensioner,0.92629,246,246,0.89357,0.95901
1987,17-29 y.,Urban regions,Self-employed,0.01738,38,2354,0.01210,0.02266
1987,17-29 y.,Urban regions,Blue-collar worker,0.24189,632,2354,0.22459,0.25919
1987,17-29 y.,Urban regions,Civil servant,0.03561,63,2354,0.02812,0.04310
1987,17-29 y.,Urban regions,White-collar worker,0.22881,418,2354,0.21184,0.24578
1987,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.33134,836,2354,0.31233,0.35036
1987,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02551,42,2354,0.01914,0.03188
1987,17-29 y.,Urban regions,Not employed: registered unemployed,0.04913,125,2354,0.04040,0.05786
1987,17-29 y.,Urban regions,Not employed: no further information,0.06568,200,2354,0.05567,0.07569
1987,17-29 y.,Rural regions,Blue-collar worker,0.24264,162,599,0.20828,0.27700
1987,17-29 y.,Rural regions,White-collar worker,0.24540,134,599,0.21091,0.27989
1987,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.31681,210,599,0.27952,0.35410
1987,17-29 y.,Rural regions,Not employed: registered unemployed,0.04817,38,599,0.03101,0.06533
1987,17-29 y.,Rural regions,Not employed: no further information,0.07449,55,599,0.05345,0.09553
1987,30-45 y.,Urban regions,Self-employed,0.06669,157,2464,0.05683,0.07654
1987,30-45 y.,Urban regions,Blue-collar worker,0.26722,870,2464,0.24975,0.28470
1987,30-45 y.,Urban regions,Civil servant,0.07886,154,2464,0.06821,0.08950
1987,30-45 y.,Urban regions,White-collar worker,0.34557,685,2464,0.32679,0.36435
1987,30-45 y.,Urban regions,Not employed: registered unemployed,0.03484,96,2464,0.02760,0.04208
1987,30-45 y.,Urban regions,Not employed: no further information,0.18205,502,2464,0.16681,0.19729
1987,30-45 y.,Rural regions,Self-employed,0.11841,64,641,0.09338,0.14344
1987,30-45 y.,Rural regions,Blue-collar worker,0.24733,203,641,0.21391,0.28076
1987,30-45 y.,Rural regions,Civil servant,0.10323,59,641,0.07966,0.12680
1987,30-45 y.,Rural regions,White-collar worker,0.29260,170,641,0.25736,0.32785
1987,30-45 y.,Rural regions,Not employed: registered unemployed,0.05405,31,641,0.03653,0.07156
1987,30-45 y.,Rural regions,Not employed: no further information,0.17146,114,641,0.14226,0.20066
1987,46-65 y.,Urban regions,Self-employed,0.06641,158,2540,0.05672,0.07610
1987,46-65 y.,Urban regions,Blue-collar worker,0.22382,776,2540,0.20760,0.24003
1987,46-65 y.,Urban regions,Civil servant,0.04973,110,2540,0.04128,0.05819
1987,46-65 y.,Urban regions,White-collar worker,0.22612,480,2540,0.20985,0.24240
1987,46-65 y.,Urban regions,Not employed: Pensioner,0.19953,396,2540,0.18398,0.21508
1987,46-65 y.,Urban regions,Not employed: registered unemployed,0.04673,145,2540,0.03852,0.05494
1987,46-65 y.,Urban regions,Not employed: no further information,0.18280,475,2540,0.16777,0.19783
1987,46-65 y.,Rural regions,Self-employed,0.12830,80,658,0.10272,0.15387
1987,46-65 y.,Rural regions,Blue-collar worker,0.23528,180,658,0.20285,0.26772
1987,46-65 y.,Rural regions,Civil servant,0.06004,37,658,0.04187,0.07821
1987,46-65 y.,Rural regions,White-collar worker,0.15757,98,658,0.12971,0.18543
1987,46-65 y.,Rural regions,Not employed: Pensioner,0.18883,108,658,0.15890,0.21876
1987,46-65 y.,Rural regions,Not employed: registered unemployed,0.04722,36,658,0.03100,0.06344
1987,46-65 y.,Rural regions,Not employed: no further information,0.17956,119,658,0.15021,0.20891
1987,66 and older,Urban regions,Not employed: Pensioner,0.90941,712,765,0.88906,0.92977
1987,66 and older,Urban regions,Not employed: no further information,0.05585,53,765,0.03956,0.07213
1987,66 and older,Rural regions,Not employed: Pensioner,0.93306,251,251,0.90207,0.96404
1988,17-29 y.,Urban regions,Self-employed,0.02189,45,2282,0.01589,0.02790
1988,17-29 y.,Urban regions,Blue-collar worker,0.23019,613,2282,0.21292,0.24747
1988,17-29 y.,Urban regions,Civil servant,0.03537,58,2282,0.02779,0.04295
1988,17-29 y.,Urban regions,White-collar worker,0.23738,402,2282,0.21992,0.25484
1988,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.32844,774,2282,0.30916,0.34771
1988,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02252,39,2282,0.01643,0.02861
1988,17-29 y.,Urban regions,Not employed: registered unemployed,0.03899,113,2282,0.03105,0.04693
1988,17-29 y.,Urban regions,Not employed: no further information,0.07920,238,2282,0.06811,0.09028
1988,17-29 y.,Rural regions,Blue-collar worker,0.24030,152,525,0.20372,0.27688
1988,17-29 y.,Rural regions,White-collar worker,0.18980,95,525,0.15623,0.22338
1988,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.30821,182,525,0.26868,0.34775
1988,17-29 y.,Rural regions,Not employed: registered unemployed,0.07751,43,525,0.05462,0.10041
1988,17-29 y.,Rural regions,Not employed: no further information,0.08420,53,525,0.06043,0.10798
1988,30-45 y.,Urban regions,Self-employed,0.06013,138,2284,0.05038,0.06988
1988,30-45 y.,Urban regions,Blue-collar worker,0.25436,781,2284,0.23649,0.27222
1988,30-45 y.,Urban regions,Civil servant,0.08412,143,2284,0.07273,0.09550
1988,30-45 y.,Urban regions,White-collar worker,0.36693,678,2284,0.34716,0.38670
1988,30-45 y.,Urban regions,Not employed: registered unemployed,0.03616,82,2284,0.02850,0.04382
1988,30-45 y.,Urban regions,Not employed: no further information,0.17302,462,2284,0.15751,0.18854
1988,30-45 y.,Rural regions,Self-employed,0.11158,60,610,0.08658,0.13659
1988,30-45 y.,Rural regions,Blue-collar worker,0.27512,208,610,0.23965,0.31059
1988,30-45 y.,Rural regions,Civil servant,0.09179,49,610,0.06885,0.11472
1988,30-45 y.,Rural regions,White-collar worker,0.28211,156,610,0.24637,0.31786
1988,30-45 y.,Rural regions,Not employed: registered unemployed,0.06439,33,610,0.04489,0.08388
1988,30-45 y.,Rural regions,Not employed: no further information,0.15820,104,610,0.12922,0.18718
1988,46-65 y.,Urban regions,Self-employed,0.06593,151,2469,0.05614,0.07573
1988,46-65 y.,Urban regions,Blue-collar worker,0.21790,735,2469,0.20161,0.23419
1988,46-65 y.,Urban regions,Civil servant,0.04882,106,2469,0.04032,0.05732
1988,46-65 y.,Urban regions,White-collar worker,0.25186,508,2469,0.23474,0.26899
1988,46-65 y.,Urban regions,Not employed: Pensioner,0.18640,373,2469,0.17104,0.20176
1988,46-65 y.,Urban regions,Not employed: registered unemployed,0.04889,148,2469,0.04038,0.05739
1988,46-65 y.,Urban regions,Not employed: no further information,0.17349,448,2469,0.15855,0.18843
1988,46-65 y.,Rural regions,Self-employed,0.12026,72,629,0.09482,0.14570
1988,46-65 y.,Rural regions,Blue-collar worker,0.21371,161,629,0.18165,0.24577
1988,46-65 y.,Rural regions,Civil servant,0.05622,33,629,0.03821,0.07424
1988,46-65 y.,Rural regions,White-collar worker,0.16953,100,629,0.14018,0.19888
1988,46-65 y.,Rural regions,Not employed: Pensioner,0.20744,108,629,0.17573,0.23916
1988,46-65 y.,Rural regions,Not employed: registered unemployed,0.04814,37,629,0.03140,0.06489
1988,46-65 y.,Rural regions,Not employed: no further information,0.18296,118,629,0.15272,0.21320
1988,66 and older,Urban regions,Not employed: Pensioner,0.92406,710,751,0.90510,0.94302
1988,66 and older,Urban regions,Not employed: no further information,0.04197,41,751,0.02762,0.05632
1988,66 and older,Rural regions,Not employed: Pensioner,0.92727,236,236,0.89407,0.96048
1989,17-29 y.,Urban regions,Self-employed,0.01844,36,2252,0.01288,0.02400
1989,17-29 y.,Urban regions,Blue-collar worker,0.22948,626,2252,0.21211,0.24685
1989,17-29 y.,Urban regions,Civil servant,0.02612,46,2252,0.01953,0.03271
1989,17-29 y.,Urban regions,White-collar worker,0.26405,461,2252,0.24584,0.28226
1989,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.33478,721,2252,0.31528,0.35427
1989,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01817,37,2252,0.01265,0.02368
1989,17-29 y.,Urban regions,Not employed: registered unemployed,0.03018,80,2252,0.02311,0.03725
1989,17-29 y.,Urban regions,Not employed: no further information,0.07196,245,2252,0.06129,0.08264
1989,17-29 y.,Rural regions,Blue-collar worker,0.26396,158,515,0.22585,0.30207
1989,17-29 y.,Rural regions,White-collar worker,0.19925,107,515,0.16472,0.23378
1989,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.30909,172,515,0.26914,0.34904
1989,17-29 y.,Rural regions,Not employed: registered unemployed,0.05681,31,515,0.03680,0.07682
1989,17-29 y.,Rural regions,Not employed: no further information,0.07232,47,515,0.04992,0.09471
1989,30-45 y.,Urban regions,Self-employed,0.06763,149,2223,0.05719,0.07807
1989,30-45 y.,Urban regions,Blue-collar worker,0.25720,761,2223,0.23902,0.27537
1989,30-45 y.,Urban regions,Civil servant,0.08080,135,2223,0.06947,0.09213
1989,30-45 y.,Urban regions,White-collar worker,0.37710,683,2223,0.35695,0.39725
1989,30-45 y.,Urban regions,Not employed: registered unemployed,0.02112,52,2223,0.01514,0.02710
1989,30-45 y.,Urban regions,Not employed: no further information,0.17570,443,2223,0.15987,0.19152
1989,30-45 y.,Rural regions,Self-employed,0.09475,47,546,0.07016,0.11934
1989,30-45 y.,Rural regions,Blue-collar worker,0.27306,197,546,0.23566,0.31047
1989,30-45 y.,Rural regions,Civil servant,0.09297,43,546,0.06859,0.11734
1989,30-45 y.,Rural regions,White-collar worker,0.30532,155,546,0.26665,0.34399
1989,30-45 y.,Rural regions,Not employed: no further information,0.17756,104,546,0.14547,0.20964
1989,46-65 y.,Urban regions,Self-employed,0.05952,131,2384,0.05002,0.06902
1989,46-65 y.,Urban regions,Blue-collar worker,0.20952,702,2384,0.19318,0.22586
1989,46-65 y.,Urban regions,Civil servant,0.04888,102,2384,0.04022,0.05753
1989,46-65 y.,Urban regions,White-collar worker,0.25792,503,2384,0.24036,0.27549
1989,46-65 y.,Urban regions,Not employed: Pensioner,0.19497,378,2384,0.17906,0.21088
1989,46-65 y.,Urban regions,Not employed: registered unemployed,0.04259,114,2384,0.03448,0.05069
1989,46-65 y.,Urban regions,Not employed: no further information,0.18155,454,2384,0.16608,0.19703
1989,46-65 y.,Rural regions,Self-employed,0.10449,65,559,0.07911,0.12987
1989,46-65 y.,Rural regions,Blue-collar worker,0.20159,143,559,0.16830,0.23488
1989,46-65 y.,Rural regions,Civil servant,0.06058,33,559,0.04078,0.08037
1989,46-65 y.,Rural regions,White-collar worker,0.18765,102,559,0.15525,0.22004
1989,46-65 y.,Rural regions,Not employed: Pensioner,0.20601,98,559,0.17245,0.23957
1989,46-65 y.,Rural regions,Not employed: no further information,0.19510,118,559,0.16222,0.22798
1989,66 and older,Urban regions,Not employed: Pensioner,0.94244,704,704,0.92522,0.95966
1989,66 and older,Rural regions,Not employed: Pensioner,0.92985,232,232,0.89691,0.96278
1990,17-29 y.,Urban regions,Self-employed,0.01995,47,2500,0.01447,0.02543
1990,17-29 y.,Urban regions,Blue-collar worker,0.24293,724,2500,0.22612,0.25975
1990,17-29 y.,Urban regions,Civil servant,0.02694,49,2500,0.02059,0.03329
1990,17-29 y.,Urban regions,White-collar worker,0.25297,536,2500,0.23592,0.27001
1990,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.31740,743,2500,0.29915,0.33565
1990,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02187,48,2500,0.01613,0.02760
1990,17-29 y.,Urban regions,Not employed: registered unemployed,0.02446,74,2500,0.01840,0.03052
1990,17-29 y.,Urban regions,Not employed: no further information,0.08430,279,2500,0.07341,0.09519
1990,17-29 y.,Rural regions,Blue-collar worker,0.32815,472,1219,0.30178,0.35452
1990,17-29 y.,Rural regions,White-collar worker,0.23142,294,1219,0.20774,0.25511
1990,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.26054,340,1219,0.23588,0.28519
1990,17-29 y.,Rural regions,Not employed: no further information,0.08111,113,1219,0.06578,0.09644
1990,30-45 y.,Urban regions,Self-employed,0.06731,166,2678,0.05782,0.07680
1990,30-45 y.,Urban regions,Blue-collar worker,0.26668,933,2678,0.24992,0.28343
1990,30-45 y.,Urban regions,Civil servant,0.07415,135,2678,0.06422,0.08407
1990,30-45 y.,Urban regions,White-collar worker,0.40046,974,2678,0.38190,0.41902
1990,30-45 y.,Urban regions,Not employed: registered unemployed,0.02149,56,2678,0.01600,0.02699
1990,30-45 y.,Urban regions,Not employed: no further information,0.14729,414,2678,0.13387,0.16072
1990,30-45 y.,Rural regions,Self-employed,0.06705,75,1488,0.05434,0.07977
1990,30-45 y.,Rural regions,Blue-collar worker,0.36930,640,1488,0.34477,0.39383
1990,30-45 y.,Rural regions,Civil servant,0.04847,39,1488,0.03756,0.05939
1990,30-45 y.,Rural regions,White-collar worker,0.37590,612,1488,0.35129,0.40052
1990,30-45 y.,Rural regions,Not employed: no further information,0.10101,122,1488,0.08570,0.11633
1990,46-65 y.,Urban regions,Self-employed,0.05834,142,2774,0.04962,0.06707
1990,46-65 y.,Urban regions,Blue-collar worker,0.22487,826,2774,0.20933,0.24041
1990,46-65 y.,Urban regions,Civil servant,0.04461,98,2774,0.03693,0.05230
1990,46-65 y.,Urban regions,White-collar worker,0.27874,694,2774,0.26205,0.29543
1990,46-65 y.,Urban regions,Not employed: Pensioner,0.19057,455,2774,0.17595,0.20519
1990,46-65 y.,Urban regions,Not employed: registered unemployed,0.03623,117,2774,0.02927,0.04318
1990,46-65 y.,Urban regions,Not employed: no further information,0.16010,442,2774,0.14645,0.17375
1990,46-65 y.,Rural regions,Self-employed,0.07045,93,1416,0.05712,0.08379
1990,46-65 y.,Rural regions,Blue-collar worker,0.27551,469,1416,0.25223,0.29879
1990,46-65 y.,Rural regions,Civil servant,0.03806,34,1416,0.02809,0.04803
1990,46-65 y.,Rural regions,White-collar worker,0.27125,436,1416,0.24809,0.29442
1990,46-65 y.,Rural regions,Not employed: Pensioner,0.18578,233,1416,0.16551,0.20604
1990,46-65 y.,Rural regions,Not employed: no further information,0.12849,151,1416,0.11105,0.14593
1990,66 and older,Urban regions,Not employed: Pensioner,0.95347,857,857,0.93936,0.96758
1990,66 and older,Rural regions,Not employed: Pensioner,0.95807,521,521,0.94084,0.97530
1991,17-29 y.,Urban regions,Self-employed,0.01769,41,2401,0.01242,0.02297
1991,17-29 y.,Urban regions,Blue-collar worker,0.24081,674,2401,0.22370,0.25791
1991,17-29 y.,Urban regions,Civil servant,0.02869,55,2401,0.02201,0.03537
1991,17-29 y.,Urban regions,White-collar worker,0.26749,527,2401,0.24978,0.28520
1991,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.30456,720,2401,0.28615,0.32298
1991,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01639,32,2401,0.01131,0.02147
1991,17-29 y.,Urban regions,Not employed: registered unemployed,0.02979,87,2401,0.02299,0.03659
1991,17-29 y.,Urban regions,Not employed: no further information,0.08674,265,2401,0.07548,0.09800
1991,17-29 y.,Rural regions,Blue-collar worker,0.30440,400,1168,0.27800,0.33080
1991,17-29 y.,Rural regions,White-collar worker,0.19820,244,1168,0.17533,0.22107
1991,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.27318,346,1168,0.24762,0.29875
1991,17-29 y.,Rural regions,Not employed: registered unemployed,0.06597,82,1168,0.05173,0.08022
1991,17-29 y.,Rural regions,Not employed: no further information,0.07825,96,1168,0.06284,0.09366
1991,30-45 y.,Urban regions,Self-employed,0.06716,171,2722,0.05776,0.07657
1991,30-45 y.,Urban regions,Blue-collar worker,0.26273,921,2722,0.24620,0.27927
1991,30-45 y.,Urban regions,Civil servant,0.07154,139,2722,0.06186,0.08123
1991,30-45 y.,Urban regions,White-collar worker,0.40356,973,2722,0.38512,0.42199
1991,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01975,41,2722,0.01452,0.02498
1991,30-45 y.,Urban regions,Not employed: registered unemployed,0.03257,99,2722,0.02590,0.03924
1991,30-45 y.,Urban regions,Not employed: no further information,0.13566,378,2722,0.12279,0.14852
1991,30-45 y.,Rural regions,Self-employed,0.06974,94,1504,0.05686,0.08262
1991,30-45 y.,Rural regions,Blue-collar worker,0.34357,589,1504,0.31956,0.36758
1991,30-45 y.,Rural regions,Civil servant,0.05263,53,1504,0.04134,0.06392
1991,30-45 y.,Rural regions,White-collar worker,0.35719,553,1504,0.33297,0.38142
1991,30-45 y.,Rural regions,Not employed: registered unemployed,0.05463,107,1504,0.04314,0.06612
1991,30-45 y.,Rural regions,Not employed: no further information,0.09833,108,1504,0.08328,0.11339
1991,46-65 y.,Urban regions,Self-employed,0.06222,147,2678,0.05307,0.07137
1991,46-65 y.,Urban regions,Blue-collar worker,0.22604,784,2678,0.21019,0.24188
1991,46-65 y.,Urban regions,Civil servant,0.04654,100,2678,0.03856,0.05452
1991,46-65 y.,Urban regions,White-collar worker,0.27742,655,2678,0.26046,0.29438
1991,46-65 y.,Urban regions,Not employed: Pensioner,0.19601,466,2678,0.18097,0.21105
1991,46-65 y.,Urban regions,Not employed: registered unemployed,0.03870,126,2678,0.03139,0.04600
1991,46-65 y.,Urban regions,Not employed: no further information,0.14777,400,2678,0.13433,0.16122
1991,46-65 y.,Rural regions,Self-employed,0.07668,99,1421,0.06284,0.09052
1991,46-65 y.,Rural regions,Blue-collar worker,0.24680,398,1421,0.22438,0.26923
1991,46-65 y.,Rural regions,Civil servant,0.03815,36,1421,0.02818,0.04811
1991,46-65 y.,Rural regions,White-collar worker,0.23859,347,1421,0.21642,0.26076
1991,46-65 y.,Rural regions,Not employed: Pensioner,0.22633,293,1421,0.20456,0.24809
1991,46-65 y.,Rural regions,Not employed: registered unemployed,0.05773,101,1421,0.04560,0.06986
1991,46-65 y.,Rural regions,Not employed: no further information,0.11534,147,1421,0.09872,0.13195
1991,66 and older,Urban regions,Not employed: Pensioner,0.95678,858,858,0.94317,0.97040
1991,66 and older,Rural regions,Not employed: Pensioner,0.95784,504,504,0.94027,0.97540
1992,17-29 y.,Urban regions,Self-employed,0.01475,43,2319,0.00984,0.01966
1992,17-29 y.,Urban regions,Blue-collar worker,0.21807,607,2319,0.20126,0.23488
1992,17-29 y.,Urban regions,Civil servant,0.02353,49,2319,0.01736,0.02970
1992,17-29 y.,Urban regions,White-collar worker,0.27984,537,2319,0.26156,0.29812
1992,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.31880,725,2319,0.29983,0.33777
1992,17-29 y.,Urban regions,Not employed: registered unemployed,0.04166,110,2319,0.03353,0.04980
1992,17-29 y.,Urban regions,Not employed: no further information,0.08348,248,2319,0.07222,0.09474
1992,17-29 y.,Rural regions,Blue-collar worker,0.25666,315,1105,0.23090,0.28243
1992,17-29 y.,Rural regions,White-collar worker,0.19489,226,1105,0.17153,0.21826
1992,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.29483,358,1105,0.26793,0.32173
1992,17-29 y.,Rural regions,Not employed: registered unemployed,0.08665,104,1105,0.07006,0.10324
1992,17-29 y.,Rural regions,Not employed: no further information,0.09015,102,1105,0.07326,0.10705
1992,30-45 y.,Urban regions,Self-employed,0.06862,169,2695,0.05907,0.07817
1992,30-45 y.,Urban regions,Blue-collar worker,0.25739,865,2695,0.24088,0.27390
1992,30-45 y.,Urban regions,Civil servant,0.06435,129,2695,0.05508,0.07361
1992,30-45 y.,Urban regions,White-collar worker,0.40137,976,2695,0.38286,0.41988
1992,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01882,45,2695,0.01369,0.02396
1992,30-45 y.,Urban regions,Not employed: registered unemployed,0.03982,132,2695,0.03244,0.04721
1992,30-45 y.,Urban regions,Not employed: no further information,0.14051,379,2695,0.12738,0.15363
1992,30-45 y.,Rural regions,Self-employed,0.07938,100,1449,0.06545,0.09330
1992,30-45 y.,Rural regions,Blue-collar worker,0.30555,516,1449,0.28183,0.32928
1992,30-45 y.,Rural regions,Civil servant,0.05290,54,1449,0.04137,0.06443
1992,30-45 y.,Rural regions,White-collar worker,0.36058,523,1449,0.33585,0.38531
1992,30-45 y.,Rural regions,Not employed: registered unemployed,0.08234,158,1449,0.06818,0.09650
1992,30-45 y.,Rural regions,Not employed: no further information,0.09301,98,1449,0.07805,0.10797
