year,age_gr,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,17-29 y.,West,Not employed: Military/Community Service,0.02061,49,3039,0.01556,0.02566
1986,17-29 y.,West,Not employed: registered unemployed,0.05026,170,3039,0.04249,0.05803
1986,17-29 y.,West,Not employed: no further information,0.06765,267,3039,0.05872,0.07658
1986,30-45 y.,West,Self-employed,0.07309,218,3235,0.06412,0.08206
1986,30-45 y.,West,Blue-collar worker,0.25056,1076,3235,0.23563,0.26550
1986,30-45 y.,West,Civil servant,0.08365,218,3235,0.07411,0.09320
1986,30-45 y.,West,White-collar worker,0.33375,872,3235,0.31750,0.35000
1986,30-45 y.,West,Not employed: Pensioner,0.00971,31,3235,0.00633,0.01309
1986,30-45 y.,West,Not employed: registered unemployed,0.04801,150,3235,0.04065,0.05538
1986,30-45 y.,West,Not employed: no further information,0.18836,670,3235,0.17488,0.20184
1986,46-65 y.,West,Self-employed,0.07849,233,3221,0.06920,0.08777
1986,46-65 y.,West,Blue-collar worker,0.22014,964,3221,0.20583,0.23446
1986,46-65 y.,West,Civil servant,0.04733,137,3221,0.04000,0.05467
1986,46-65 y.,West,White-collar worker,0.20774,584,3221,0.19373,0.22176
1986,46-65 y.,West,Not employed: Pensioner,0.22087,553,3221,0.20655,0.23520
1986,46-65 y.,West,Not employed: registered unemployed,0.03674,141,3221,0.03024,0.04323
1986,46-65 y.,West,Not employed: no further information,0.18667,609,3221,0.17321,0.20013
1986,66 and older,West,Not employed: Pensioner,0.91777,934,1001,0.90075,0.93480
1986,66 and older,West,Not employed: no further information,0.05474,67,1001,0.04064,0.06884
1987,17-29 y.,West,Self-employed,0.01680,50,2996,0.01219,0.02140
1987,17-29 y.,West,Blue-collar worker,0.24207,794,2996,0.22673,0.25741
1987,17-29 y.,West,Civil servant,0.03614,83,2996,0.02946,0.04283
1987,17-29 y.,West,White-collar worker,0.23282,552,2996,0.21769,0.24796
1987,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32783,1046,2996,0.31102,0.34464
1987,17-29 y.,West,Not employed: Military/Community Service,0.02403,53,2996,0.01855,0.02952
1987,17-29 y.,West,Not employed: registered unemployed,0.04890,163,2996,0.04117,0.05662
1987,17-29 y.,West,Not employed: no further information,0.06781,255,2996,0.05881,0.07681
1987,30-45 y.,West,Self-employed,0.07863,221,3105,0.06916,0.08810
1987,30-45 y.,West,Blue-collar worker,0.26263,1073,3105,0.24715,0.27811
1987,30-45 y.,West,Civil servant,0.08449,213,3105,0.07470,0.09427
1987,30-45 y.,West,White-collar worker,0.33334,855,3105,0.31675,0.34992
1987,30-45 y.,West,Not employed: registered unemployed,0.03928,127,3105,0.03244,0.04611
1987,30-45 y.,West,Not employed: no further information,0.17960,616,3105,0.16610,0.19311
1987,46-65 y.,West,Self-employed,0.08091,238,3198,0.07146,0.09037
1987,46-65 y.,West,Blue-collar worker,0.22650,956,3198,0.21199,0.24101
1987,46-65 y.,West,Civil servant,0.05215,147,3198,0.04444,0.05985
1987,46-65 y.,West,White-collar worker,0.21006,578,3198,0.19594,0.22418
1987,46-65 y.,West,Not employed: Pensioner,0.19702,504,3198,0.18323,0.21081
1987,46-65 y.,West,Not employed: registered unemployed,0.04685,181,3198,0.03952,0.05417
1987,46-65 y.,West,Not employed: no further information,0.18204,594,3198,0.16867,0.19542
1987,66 and older,West,Not employed: Pensioner,0.91556,963,1030,0.89857,0.93255
1987,66 and older,West,Not employed: no further information,0.05440,67,1030,0.04054,0.06826
1988,17-29 y.,West,Self-employed,0.02286,59,2857,0.01738,0.02834
1988,17-29 y.,West,Blue-collar worker,0.23254,765,2857,0.21705,0.24803
1988,17-29 y.,West,Civil servant,0.03596,79,2857,0.02913,0.04279
1988,17-29 y.,West,White-collar worker,0.22632,497,2857,0.21098,0.24167
1988,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32374,956,2857,0.30658,0.34090
1988,17-29 y.,West,Not employed: Military/Community Service,0.02480,54,2857,0.01909,0.03050
1988,17-29 y.,West,Not employed: registered unemployed,0.04794,156,2857,0.04011,0.05578
1988,17-29 y.,West,Not employed: no further information,0.08036,291,2857,0.07039,0.09033
1988,30-45 y.,West,Self-employed,0.07206,198,2894,0.06263,0.08148
1988,30-45 y.,West,Blue-collar worker,0.25917,989,2894,0.24320,0.27514
1988,30-45 y.,West,Civil servant,0.08589,192,2894,0.07568,0.09611
1988,30-45 y.,West,White-collar worker,0.34727,834,2894,0.32992,0.36462
1988,30-45 y.,West,Not employed: registered unemployed,0.04270,115,2894,0.03533,0.05007
1988,30-45 y.,West,Not employed: no further information,0.16959,566,2894,0.15591,0.18326
1988,46-65 y.,West,Self-employed,0.07872,223,3098,0.06924,0.08821
1988,46-65 y.,West,Blue-collar worker,0.21691,896,3098,0.20240,0.23143
1988,46-65 y.,West,Civil servant,0.05056,139,3098,0.04284,0.05828
1988,46-65 y.,West,White-collar worker,0.23248,608,3098,0.21760,0.24736
1988,46-65 y.,West,Not employed: Pensioner,0.19135,481,3098,0.17750,0.20521
1988,46-65 y.,West,Not employed: registered unemployed,0.04871,185,3098,0.04113,0.05629
1988,46-65 y.,West,Not employed: no further information,0.17572,566,3098,0.16231,0.18912
1988,66 and older,West,Not employed: Pensioner,0.92487,946,998,0.90851,0.94123
1988,66 and older,West,Not employed: no further information,0.04194,52,998,0.02950,0.05439
1989,17-29 y.,West,Self-employed,0.01947,48,2814,0.01436,0.02457
1989,17-29 y.,West,Blue-collar worker,0.23737,784,2814,0.22165,0.25310
1989,17-29 y.,West,Civil servant,0.03086,71,2814,0.02447,0.03725
1989,17-29 y.,West,White-collar worker,0.24922,568,2814,0.23323,0.26521
1989,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32890,893,2814,0.31153,0.34626
1989,17-29 y.,West,Not employed: Military/Community Service,0.01915,47,2814,0.01409,0.02422
1989,17-29 y.,West,Not employed: registered unemployed,0.03627,111,2814,0.02936,0.04318
1989,17-29 y.,West,Not employed: no further information,0.07205,292,2814,0.06249,0.08160
1989,30-45 y.,West,Self-employed,0.07362,196,2788,0.06392,0.08331
1989,30-45 y.,West,Blue-collar worker,0.26070,958,2788,0.24440,0.27700
1989,30-45 y.,West,Civil servant,0.08348,178,2788,0.07321,0.09375
1989,30-45 y.,West,White-collar worker,0.36126,838,2788,0.34342,0.37909
1989,30-45 y.,West,Not employed: registered unemployed,0.02556,71,2788,0.01970,0.03142
1989,30-45 y.,West,Not employed: no further information,0.17611,547,2788,0.16196,0.19025
1989,46-65 y.,West,Self-employed,0.06980,196,2971,0.06063,0.07896
1989,46-65 y.,West,Blue-collar worker,0.20771,845,2971,0.19312,0.22230
1989,46-65 y.,West,Civil servant,0.05155,135,2971,0.04360,0.05950
1989,46-65 y.,West,White-collar worker,0.24186,605,2971,0.22646,0.25726
1989,46-65 y.,West,Not employed: Pensioner,0.19749,476,2971,0.18318,0.21181
1989,46-65 y.,West,Not employed: registered unemployed,0.04247,142,2971,0.03522,0.04973
1989,46-65 y.,West,Not employed: no further information,0.18465,572,2971,0.17069,0.19860
1989,66 and older,West,Not employed: Pensioner,0.93924,936,972,0.92421,0.95426
1989,66 and older,West,Not employed: no further information,0.02841,36,972,0.01796,0.03886
1990,17-29 y.,West,Self-employed,0.01904,49,2700,0.01388,0.02419
1990,17-29 y.,West,Blue-collar worker,0.23350,750,2700,0.21754,0.24946
1990,17-29 y.,West,Civil servant,0.03301,71,2700,0.02627,0.03975
1990,17-29 y.,West,White-collar worker,0.24771,557,2700,0.23143,0.26400
1990,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32263,824,2700,0.30500,0.34027
1990,17-29 y.,West,Not employed: Military/Community Service,0.02381,56,2700,0.01806,0.02956
1990,17-29 y.,West,Not employed: registered unemployed,0.03247,100,2700,0.02578,0.03916
1990,17-29 y.,West,Not employed: no further information,0.08024,293,2700,0.06999,0.09049
1990,17-29 y.,East,Blue-collar worker,0.41288,454,1096,0.38372,0.44205
1990,17-29 y.,East,White-collar worker,0.24012,279,1096,0.21482,0.26542
1990,17-29 y.,East,Apprentice/ Trainee/ Intern,0.20707,263,1096,0.18307,0.23107
1990,17-29 y.,East,Not employed: no further information,0.09417,100,1096,0.07687,0.11147
1990,30-45 y.,West,Self-employed,0.07642,198,2761,0.06651,0.08633
1990,30-45 y.,West,Blue-collar worker,0.26444,951,2761,0.24798,0.28089
1990,30-45 y.,West,Civil servant,0.08273,174,2761,0.07245,0.09301
1990,30-45 y.,West,White-collar worker,0.37029,856,2761,0.35228,0.38831
1990,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01296,32,2761,0.00874,0.01718
1990,30-45 y.,West,Not employed: registered unemployed,0.02624,74,2761,0.02027,0.03220
1990,30-45 y.,West,Not employed: no further information,0.15731,476,2761,0.14372,0.17089
1990,30-45 y.,East,Self-employed,0.02911,44,1491,0.02057,0.03764
1990,30-45 y.,East,Blue-collar worker,0.43060,638,1491,0.40546,0.45574
1990,30-45 y.,East,White-collar worker,0.48799,748,1491,0.46261,0.51337
1990,30-45 y.,East,Not employed: no further information,0.03618,61,1491,0.02670,0.04566
1990,46-65 y.,West,Self-employed,0.06824,189,2901,0.05906,0.07741
1990,46-65 y.,West,Blue-collar worker,0.21919,844,2901,0.20413,0.23425
1990,46-65 y.,West,Civil servant,0.05287,132,2901,0.04472,0.06101
1990,46-65 y.,West,White-collar worker,0.24394,575,2901,0.22831,0.25958
1990,46-65 y.,West,Not employed: Pensioner,0.19098,472,2901,0.17668,0.20529
1990,46-65 y.,West,Not employed: registered unemployed,0.04047,142,2901,0.03330,0.04764
1990,46-65 y.,West,Not employed: no further information,0.17820,547,2901,0.16427,0.19213
1990,46-65 y.,East,Self-employed,0.03646,46,1339,0.02641,0.04650
1990,46-65 y.,East,Blue-collar worker,0.32673,454,1339,0.30160,0.35186
1990,46-65 y.,East,White-collar worker,0.41043,567,1339,0.38407,0.43679
1990,46-65 y.,East,Not employed: Pensioner,0.18408,224,1339,0.16331,0.20484
1990,46-65 y.,East,Not employed: no further information,0.03527,48,1339,0.02539,0.04515
1990,66 and older,West,Not employed: Pensioner,0.95446,981,981,0.94141,0.96752
1990,66 and older,East,Not employed: Pensioner,0.95768,401,401,0.93795,0.97741
1991,17-29 y.,West,Self-employed,0.01763,45,2695,0.01266,0.02260
1991,17-29 y.,West,Blue-collar worker,0.23711,747,2695,0.22105,0.25317
1991,17-29 y.,West,Civil servant,0.03348,76,2695,0.02668,0.04027
1991,17-29 y.,West,White-collar worker,0.25293,567,2695,0.23651,0.26934
1991,17-29 y.,West,Apprentice/ Trainee/ Intern,0.31728,832,2695,0.29971,0.33486
1991,17-29 y.,West,Not employed: Military/Community Service,0.01829,37,2695,0.01323,0.02335
1991,17-29 y.,West,Not employed: registered unemployed,0.02745,83,2695,0.02128,0.03362
1991,17-29 y.,West,Not employed: no further information,0.08908,308,2695,0.07832,0.09983
1991,17-29 y.,East,Blue-collar worker,0.35883,334,928,0.32795,0.38970
1991,17-29 y.,East,White-collar worker,0.21359,210,928,0.18721,0.23998
1991,17-29 y.,East,Apprentice/ Trainee/ Intern,0.19999,239,928,0.17424,0.22574
1991,17-29 y.,East,Not employed: registered unemployed,0.09942,90,928,0.08016,0.11869
1991,17-29 y.,East,Not employed: no further information,0.06450,55,928,0.04869,0.08032
1991,30-45 y.,West,Self-employed,0.07413,197,2805,0.06443,0.08383
1991,30-45 y.,West,Blue-collar worker,0.25551,941,2805,0.23936,0.27165
1991,30-45 y.,West,Civil servant,0.07871,169,2805,0.06874,0.08868
1991,30-45 y.,West,White-collar worker,0.38719,923,2805,0.36916,0.40522
1991,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01984,46,2805,0.01468,0.02500
1991,30-45 y.,West,Not employed: registered unemployed,0.02661,74,2805,0.02065,0.03257
1991,30-45 y.,West,Not employed: no further information,0.15001,455,2805,0.13679,0.16322
1991,30-45 y.,East,Self-employed,0.04290,71,1443,0.03244,0.05336
1991,30-45 y.,East,Blue-collar worker,0.41580,588,1443,0.39037,0.44124
1991,30-45 y.,East,White-collar worker,0.40087,620,1443,0.37557,0.42616
1991,30-45 y.,East,Not employed: registered unemployed,0.08775,132,1443,0.07315,0.10235
1991,30-45 y.,East,Not employed: no further information,0.02134,32,1443,0.01388,0.02880
1991,46-65 y.,West,Self-employed,0.07377,196,2844,0.06417,0.08338
1991,46-65 y.,West,Blue-collar worker,0.22555,846,2844,0.21019,0.24091
1991,46-65 y.,West,Civil servant,0.05515,133,2844,0.04676,0.06354
1991,46-65 y.,West,White-collar worker,0.24899,581,2844,0.23310,0.26489
1991,46-65 y.,West,Not employed: Pensioner,0.19604,476,2844,0.18145,0.21063
1991,46-65 y.,West,Not employed: registered unemployed,0.03234,117,2844,0.02584,0.03884
1991,46-65 y.,West,Not employed: no further information,0.16383,495,2844,0.15023,0.17744
1991,46-65 y.,East,Self-employed,0.04191,50,1270,0.03089,0.05294
1991,46-65 y.,East,Blue-collar worker,0.25727,338,1270,0.23322,0.28132
1991,46-65 y.,East,White-collar worker,0.32041,426,1270,0.29473,0.34608
1991,46-65 y.,East,Not employed: Pensioner,0.24576,292,1270,0.22207,0.26945
1991,46-65 y.,East,Not employed: registered unemployed,0.09036,111,1270,0.07458,0.10613
1991,46-65 y.,East,Not employed: no further information,0.03983,53,1270,0.02907,0.05059
1991,66 and older,West,Not employed: Pensioner,0.95550,992,992,0.94266,0.96833
1991,66 and older,East,Not employed: Pensioner,0.96541,376,376,0.94692,0.98391
1992,17-29 y.,West,Self-employed,0.01580,47,2653,0.01105,0.02054
1992,17-29 y.,West,Blue-collar worker,0.21844,695,2653,0.20271,0.23417
1992,17-29 y.,West,Civil servant,0.02958,67,2653,0.02313,0.03603
1992,17-29 y.,West,White-collar worker,0.26089,588,2653,0.24418,0.27760
1992,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32476,808,2653,0.30694,0.34259
1992,17-29 y.,West,Not employed: Military/Community Service,0.02015,39,2653,0.01481,0.02550
1992,17-29 y.,West,Not employed: registered unemployed,0.03198,94,2653,0.02528,0.03868
1992,17-29 y.,West,Not employed: no further information,0.09592,315,2653,0.08471,0.10712
1992,17-29 y.,East,Blue-collar worker,0.27779,234,867,0.24796,0.30763
1992,17-29 y.,East,White-collar worker,0.21825,183,867,0.19074,0.24577
1992,17-29 y.,East,Apprentice/ Trainee/ Intern,0.25302,286,867,0.22407,0.28198
1992,17-29 y.,East,Not employed: registered unemployed,0.15365,124,867,0.12963,0.17767
1992,17-29 y.,East,Not employed: no further information,0.04776,40,867,0.03356,0.06197
1992,30-45 y.,West,Self-employed,0.07623,195,2802,0.06640,0.08605
1992,30-45 y.,West,Blue-collar worker,0.25530,912,2802,0.23915,0.27145
1992,30-45 y.,West,Civil servant,0.07196,163,2802,0.06239,0.08153
1992,30-45 y.,West,White-collar worker,0.38997,941,2802,0.37191,0.40803
1992,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01700,44,2802,0.01221,0.02179
1992,30-45 y.,West,Not employed: registered unemployed,0.02622,82,2802,0.02030,0.03214
1992,30-45 y.,West,Not employed: no further information,0.15471,465,2802,0.14132,0.16810
1992,30-45 y.,East,Self-employed,0.05248,77,1357,0.04061,0.06435
1992,30-45 y.,East,Blue-collar worker,0.34111,488,1357,0.31588,0.36634
1992,30-45 y.,East,White-collar worker,0.38942,580,1357,0.36347,0.41537
1992,30-45 y.,East,Not employed: registered unemployed,0.15897,212,1357,0.13951,0.17843
1992,46-65 y.,West,Self-employed,0.07563,194,2787,0.06581,0.08544
1992,46-65 y.,West,Blue-collar worker,0.20945,777,2787,0.19434,0.22456
1992,46-65 y.,West,Civil servant,0.05344,126,2787,0.04509,0.06180
1992,46-65 y.,West,White-collar worker,0.25595,591,2787,0.23974,0.27215
1992,46-65 y.,West,Not employed: Pensioner,0.19592,480,2787,0.18118,0.21066
1992,46-65 y.,West,Not employed: registered unemployed,0.04605,154,2787,0.03827,0.05383
1992,46-65 y.,West,Not employed: no further information,0.16025,465,2787,0.14663,0.17387
1992,46-65 y.,East,Self-employed,0.04215,48,1205,0.03080,0.05350
1992,46-65 y.,East,Blue-collar worker,0.20256,276,1205,0.17985,0.22526
1992,46-65 y.,East,White-collar worker,0.25829,335,1205,0.23356,0.28301
1992,46-65 y.,East,Not employed: Pensioner,0.32614,362,1205,0.29966,0.35262
1992,46-65 y.,East,Not employed: registered unemployed,0.14994,184,1205,0.12977,0.17011
1992,66 and older,West,Not employed: Pensioner,0.96352,1007,1007,0.95194,0.97511
1992,66 and older,East,Not employed: Pensioner,0.98022,384,384,0.96628,0.99417
1993,17-29 y.,West,Self-employed,0.01713,55,2609,0.01215,0.02211
1993,17-29 y.,West,Blue-collar worker,0.21324,647,2609,0.19752,0.22896
1993,17-29 y.,West,Civil servant,0.03187,67,2609,0.02513,0.03861
1993,17-29 y.,West,White-collar worker,0.25323,582,2609,0.23654,0.26992
1993,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32490,776,2609,0.30693,0.34288
1993,17-29 y.,West,Not employed: Military/Community Service,0.01982,37,2609,0.01447,0.02517
1993,17-29 y.,West,Not employed: registered unemployed,0.05063,140,2609,0.04222,0.05904
1993,17-29 y.,West,Not employed: no further information,0.08680,305,2609,0.07599,0.09760
1993,17-29 y.,East,Blue-collar worker,0.26005,212,785,0.22934,0.29075
1993,17-29 y.,East,White-collar worker,0.20400,165,785,0.17580,0.23221
1993,17-29 y.,East,Apprentice/ Trainee/ Intern,0.30088,300,785,0.26877,0.33298
1993,17-29 y.,East,Not employed: registered unemployed,0.12804,108,785,0.10465,0.15142
1993,30-45 y.,West,Self-employed,0.08663,207,2792,0.07620,0.09707
1993,30-45 y.,West,Blue-collar worker,0.24980,891,2792,0.23374,0.26586
1993,30-45 y.,West,Civil servant,0.07414,170,2792,0.06442,0.08386
1993,30-45 y.,West,White-collar worker,0.38831,948,2792,0.37023,0.40639
1993,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01085,32,2792,0.00701,0.01470
1993,30-45 y.,West,Not employed: registered unemployed,0.03248,98,2792,0.02591,0.03906
1993,30-45 y.,West,Not employed: no further information,0.14907,446,2792,0.13586,0.16229
1993,30-45 y.,East,Self-employed,0.06670,94,1322,0.05325,0.08016
1993,30-45 y.,East,Blue-collar worker,0.32931,452,1322,0.30397,0.35465
1993,30-45 y.,East,White-collar worker,0.37713,540,1322,0.35099,0.40327
1993,30-45 y.,East,Apprentice/ Trainee/ Intern,0.02754,36,1322,0.01871,0.03636
1993,30-45 y.,East,Not employed: registered unemployed,0.15327,200,1322,0.13384,0.17270
1993,46-65 y.,West,Self-employed,0.07048,184,2753,0.06091,0.08004
1993,46-65 y.,West,Blue-collar worker,0.22087,774,2753,0.20537,0.23637
1993,46-65 y.,West,Civil servant,0.05986,137,2753,0.05099,0.06872
1993,46-65 y.,West,White-collar worker,0.24783,571,2753,0.23170,0.26397
1993,46-65 y.,West,Not employed: Pensioner,0.19234,477,2753,0.17761,0.20707
1993,46-65 y.,West,Not employed: registered unemployed,0.05052,158,2753,0.04234,0.05870
1993,46-65 y.,West,Not employed: no further information,0.15441,452,2753,0.14091,0.16791
1993,46-65 y.,East,Self-employed,0.03507,42,1156,0.02446,0.04568
1993,46-65 y.,East,Blue-collar worker,0.17057,230,1156,0.14888,0.19226
1993,46-65 y.,East,White-collar worker,0.22944,296,1156,0.20519,0.25369
1993,46-65 y.,East,Not employed: Pensioner,0.35170,382,1156,0.32416,0.37924
1993,46-65 y.,East,Not employed: registered unemployed,0.18729,206,1156,0.16479,0.20979
1993,66 and older,West,Not employed: Pensioner,0.96425,1033,1033,0.95292,0.97558
1993,66 and older,East,Not employed: Pensioner,0.98730,384,384,0.97609,0.99851
1994,17-29 y.,West,Self-employed,0.02216,60,2463,0.01634,0.02797
1994,17-29 y.,West,Blue-collar worker,0.19756,577,2463,0.18183,0.21329
1994,17-29 y.,West,Civil servant,0.03961,80,2463,0.03190,0.04731
1994,17-29 y.,West,White-collar worker,0.25105,569,2463,0.23392,0.26818
1994,17-29 y.,West,Apprentice/ Trainee/ Intern,0.31026,694,2463,0.29199,0.32854
1994,17-29 y.,West,Not employed: registered unemployed,0.06619,180,2463,0.05637,0.07601
1994,17-29 y.,West,Not employed: no further information,0.09097,303,2463,0.07961,0.10233
1994,17-29 y.,East,Blue-collar worker,0.25720,194,783,0.22656,0.28783
1994,17-29 y.,East,White-collar worker,0.18346,147,783,0.15633,0.21059
1994,17-29 y.,East,Apprentice/ Trainee/ Intern,0.30411,309,783,0.27187,0.33635
1994,17-29 y.,East,Not employed: registered unemployed,0.13598,99,783,0.11195,0.16000
1994,17-29 y.,East,Not employed: no further information,0.04885,34,783,0.03374,0.06396
1994,30-45 y.,West,Self-employed,0.08713,218,2779,0.07664,0.09761
1994,30-45 y.,West,Blue-collar worker,0.24208,816,2779,0.22615,0.25801
1994,30-45 y.,West,Civil servant,0.07508,171,2779,0.06528,0.08487
1994,30-45 y.,West,White-collar worker,0.38220,952,2779,0.36413,0.40027
1994,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01240,35,2779,0.00829,0.01652
1994,30-45 y.,West,Not employed: registered unemployed,0.04518,148,2779,0.03746,0.05290
1994,30-45 y.,West,Not employed: no further information,0.14629,439,2779,0.13314,0.15943
1994,30-45 y.,East,Self-employed,0.07699,104,1251,0.06221,0.09177
1994,30-45 y.,East,Blue-collar worker,0.31524,417,1251,0.28948,0.34099
1994,30-45 y.,East,White-collar worker,0.38026,532,1251,0.35335,0.40718
1994,30-45 y.,East,Not employed: registered unemployed,0.15774,198,1251,0.13753,0.17794
1994,46-65 y.,West,Self-employed,0.06363,166,2693,0.05441,0.07285
1994,46-65 y.,West,Blue-collar worker,0.19576,701,2693,0.18077,0.21074
1994,46-65 y.,West,Civil servant,0.06066,133,2693,0.05164,0.06968
1994,46-65 y.,West,White-collar worker,0.26030,591,2693,0.24372,0.27687
1994,46-65 y.,West,Not employed: Pensioner,0.19031,461,2693,0.17548,0.20513
1994,46-65 y.,West,Not employed: registered unemployed,0.06552,185,2693,0.05617,0.07486
1994,46-65 y.,West,Not employed: no further information,0.15985,456,2693,0.14601,0.17370
1994,46-65 y.,East,Self-employed,0.04035,43,1164,0.02904,0.05166
1994,46-65 y.,East,Blue-collar worker,0.17075,228,1164,0.14913,0.19238
1994,46-65 y.,East,White-collar worker,0.24368,316,1164,0.21900,0.26835
1994,46-65 y.,East,Not employed: Pensioner,0.32956,355,1164,0.30254,0.35657
1994,46-65 y.,East,Not employed: registered unemployed,0.19471,222,1164,0.17195,0.21747
1994,66 and older,West,Not employed: Pensioner,0.96221,1040,1040,0.95061,0.97380
1994,66 and older,East,Not employed: Pensioner,0.99060,395,395,0.98107,1.00013
1995,17-29 y.,West,Self-employed,0.01644,48,2510,0.01146,0.02142
1995,17-29 y.,West,Blue-collar worker,0.19042,562,2510,0.17506,0.20578
1995,17-29 y.,West,Civil servant,0.03281,67,2510,0.02584,0.03978
1995,17-29 y.,West,White-collar worker,0.24760,586,2510,0.23071,0.26449
1995,17-29 y.,West,Apprentice/ Trainee/ Intern,0.33606,764,2510,0.31758,0.35455
1995,17-29 y.,West,Not employed: Military/Community Service,0.02257,38,2510,0.01676,0.02838
1995,17-29 y.,West,Not employed: registered unemployed,0.05891,153,2510,0.04969,0.06812
