year,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Apprentice/ Trainee/ Intern,0.05671,1920,24056,0.05379,0.05963
2000,Not employed: Pensioner,0.21884,5287,24056,0.21362,0.22407
2000,Not employed: Military/Community Service,0.00297,102,24056,0.00228,0.00366
2000,Not employed: registered unemployed,0.04059,1409,24056,0.03810,0.04308
2000,Not employed: no further information,0.07454,2370,24056,0.07123,0.07786
2001,Self-employed,0.04724,1212,21880,0.04443,0.05006
2001,Blue-collar worker,0.14174,3996,21880,0.13712,0.14636
2001,Civil servant,0.02816,780,21880,0.02597,0.03036
2001,White-collar worker,0.21276,5801,21880,0.20733,0.21818
2001,Apprentice/ Trainee/ Intern,0.05854,1808,21880,0.05543,0.06165
2001,Not employed: Pensioner,0.22304,4934,21880,0.21752,0.22855
2001,Not employed: Military/Community Service,0.00370,95,21880,0.00289,0.00450
2001,Not employed: registered unemployed,0.04501,1315,21880,0.04226,0.04775
2001,Not employed: no further information,0.06697,1939,21880,0.06366,0.07028
2002,Self-employed,0.04320,1428,22989,0.04058,0.04583
2002,Blue-collar worker,0.14098,3645,22989,0.13648,0.14548
2002,Civil servant,0.02621,1080,22989,0.02414,0.02827
2002,White-collar worker,0.21019,6439,22989,0.20493,0.21546
2002,Apprentice/ Trainee/ Intern,0.06114,1965,22989,0.05804,0.06423
2002,Not employed: Pensioner,0.22848,5090,22989,0.22305,0.23390
2002,Not employed: Military/Community Service,0.00276,92,22989,0.00208,0.00344
2002,Not employed: registered unemployed,0.04997,1310,22989,0.04716,0.05279
2002,Not employed: no further information,0.06683,1940,22989,0.06360,0.07005
2003,Self-employed,0.04299,1338,22137,0.04031,0.04566
2003,Blue-collar worker,0.13615,3402,22137,0.13164,0.14067
2003,Civil servant,0.02657,998,22137,0.02445,0.02869
2003,White-collar worker,0.21149,6167,22137,0.20612,0.21687
2003,Apprentice/ Trainee/ Intern,0.05972,1897,22137,0.05660,0.06284
2003,Not employed: Pensioner,0.23211,5072,22137,0.22654,0.23767
2003,Not employed: Military/Community Service,0.00271,88,22137,0.00202,0.00339
2003,Not employed: registered unemployed,0.05561,1404,22137,0.05259,0.05863
2003,Not employed: no further information,0.06416,1771,22137,0.06093,0.06739
2004,Self-employed,0.04550,1363,21585,0.04272,0.04828
2004,Blue-collar worker,0.13472,3258,21585,0.13017,0.13928
2004,Civil servant,0.02586,951,21585,0.02375,0.02798
2004,White-collar worker,0.20943,5965,21585,0.20401,0.21486
2004,Apprentice/ Trainee/ Intern,0.06436,1941,21585,0.06109,0.06764
2004,Not employed: Pensioner,0.23475,5011,21585,0.22910,0.24041
2004,Not employed: Military/Community Service,0.00199,63,21585,0.00140,0.00259
2004,Not employed: registered unemployed,0.05843,1390,21585,0.05530,0.06156
2004,Not employed: no further information,0.06040,1643,21585,0.05722,0.06358
2005,Self-employed,0.04475,1297,20677,0.04193,0.04756
2005,Blue-collar worker,0.13936,3116,20677,0.13464,0.14408
2005,Civil servant,0.02748,916,20677,0.02526,0.02971
2005,White-collar worker,0.21174,5638,20677,0.20617,0.21731
2005,Apprentice/ Trainee/ Intern,0.06707,1835,20677,0.06366,0.07048
2005,Not employed: Pensioner,0.22886,4965,20677,0.22314,0.23459
2005,Not employed: Military/Community Service,0.00171,51,20677,0.00115,0.00227
2005,Not employed: registered unemployed,0.05929,1328,20677,0.05607,0.06251
2005,Not employed: no further information,0.05997,1531,20677,0.05674,0.06321
2006,Self-employed,0.04847,1461,22225,0.04564,0.05129
2006,Blue-collar worker,0.13251,3183,22225,0.12805,0.13697
2006,Civil servant,0.02737,944,22225,0.02523,0.02952
2006,White-collar worker,0.21415,6035,22225,0.20876,0.21954
2006,Apprentice/ Trainee/ Intern,0.05545,1556,22225,0.05244,0.05846
2006,Not employed: Pensioner,0.23108,5640,22225,0.22554,0.23662
2006,Not employed: Military/Community Service,0.00226,66,22225,0.00164,0.00289
2006,Not employed: registered unemployed,0.06017,1431,22225,0.05704,0.06329
2006,Not employed: no further information,0.06963,1909,22225,0.06628,0.07297
2007,Self-employed,0.04653,1317,20815,0.04367,0.04940
2007,Blue-collar worker,0.14109,3105,20815,0.13636,0.14582
2007,Civil servant,0.02925,904,20815,0.02696,0.03154
2007,White-collar worker,0.21925,5755,20815,0.21363,0.22488
2007,Apprentice/ Trainee/ Intern,0.05424,1458,20815,0.05116,0.05732
2007,Not employed: Pensioner,0.23478,5384,20815,0.22902,0.24054
2007,Not employed: Military/Community Service,0.00220,58,20815,0.00156,0.00283
2007,Not employed: registered unemployed,0.05355,1164,20815,0.05049,0.05660
2007,Not employed: no further information,0.06456,1670,20815,0.06122,0.06790
2008,Self-employed,0.04567,1207,19529,0.04275,0.04860
2008,Blue-collar worker,0.14514,2950,19529,0.14020,0.15008
2008,Civil servant,0.02819,817,19529,0.02587,0.03052
2008,White-collar worker,0.23085,5559,19529,0.22494,0.23676
2008,Apprentice/ Trainee/ Intern,0.05666,1395,19529,0.05342,0.05990
2008,Not employed: Pensioner,0.23315,5169,19529,0.22722,0.23908
2008,Not employed: Military/Community Service,0.00167,33,19529,0.00110,0.00224
2008,Not employed: registered unemployed,0.04652,962,19529,0.04356,0.04947
2008,Not employed: no further information,0.06118,1437,19529,0.05782,0.06454
2009,Self-employed,0.04762,1141,18208,0.04453,0.05071
2009,Blue-collar worker,0.14111,2678,18208,0.13605,0.14616
2009,Civil servant,0.02917,759,18208,0.02673,0.03161
2009,White-collar worker,0.23401,5225,18208,0.22786,0.24016
2009,Apprentice/ Trainee/ Intern,0.05863,1271,18208,0.05522,0.06204
2009,Not employed: Pensioner,0.23141,4894,18208,0.22528,0.23754
2009,Not employed: Military/Community Service,0.00328,63,18208,0.00245,0.00411
2009,Not employed: registered unemployed,0.04797,904,18208,0.04487,0.05108
2009,Not employed: no further information,0.05699,1273,18208,0.05363,0.06036
2010,Self-employed,0.04614,1517,24239,0.04350,0.04878
2010,Blue-collar worker,0.13235,3437,24239,0.12809,0.13662
2010,Civil servant,0.02982,941,24239,0.02768,0.03196
2010,White-collar worker,0.24426,7483,24239,0.23885,0.24967
2010,Apprentice/ Trainee/ Intern,0.06090,1554,24239,0.05789,0.06391
2010,Not employed: Pensioner,0.23105,4709,24239,0.22574,0.23636
2010,Not employed: Military/Community Service,0.00220,52,24239,0.00161,0.00279
2010,Not employed: registered unemployed,0.04949,1706,24239,0.04676,0.05222
2010,Not employed: no further information,0.05405,2840,24239,0.05120,0.05689
2011,Self-employed,0.04707,1782,28762,0.04463,0.04952
2011,Blue-collar worker,0.12761,3977,28762,0.12375,0.13146
2011,Civil servant,0.02918,1160,28762,0.02724,0.03113
2011,White-collar worker,0.25045,9253,28762,0.24544,0.25546
2011,Apprentice/ Trainee/ Intern,0.05504,1823,28762,0.05241,0.05768
2011,Not employed: Pensioner,0.23474,6181,28762,0.22984,0.23963
2011,Not employed: Military/Community Service,0.00158,42,28762,0.00112,0.00204
2011,Not employed: registered unemployed,0.04066,1734,28762,0.03838,0.04294
2011,Not employed: no further information,0.05737,2810,28762,0.05468,0.06005
2012,Self-employed,0.04892,1715,28098,0.04640,0.05144
2012,Blue-collar worker,0.12396,3780,28098,0.12011,0.12782
2012,Civil servant,0.03074,1138,28098,0.02872,0.03276
2012,White-collar worker,0.25867,9317,28098,0.25355,0.26379
2012,Apprentice/ Trainee/ Intern,0.05272,1792,28098,0.05011,0.05533
2012,Not employed: Pensioner,0.23460,6193,28098,0.22965,0.23956
2012,Not employed: Military/Community Service,0.00163,57,28098,0.00115,0.00210
2012,Not employed: registered unemployed,0.04243,1615,28098,0.04007,0.04478
2012,Not employed: no further information,0.05447,2491,28098,0.05182,0.05713
2013,Self-employed,0.04978,1858,31037,0.04736,0.05220
2013,Blue-collar worker,0.11743,4443,31037,0.11385,0.12101
2013,Civil servant,0.02956,1096,31037,0.02768,0.03144
2013,White-collar worker,0.26446,10518,31037,0.25955,0.26937
2013,Apprentice/ Trainee/ Intern,0.05493,2241,31037,0.05240,0.05747
2013,Not employed: Pensioner,0.23552,5989,31037,0.23080,0.24025
2013,Not employed: registered unemployed,0.04341,2059,31037,0.04114,0.04567
2013,Not employed: no further information,0.05334,2833,31037,0.05084,0.05584
2014,Self-employed,0.04863,1606,27557,0.04609,0.05117
2014,Blue-collar worker,0.11600,3834,27557,0.11222,0.11978
2014,Civil servant,0.03110,1023,27557,0.02905,0.03315
2014,White-collar worker,0.27150,9373,27557,0.26625,0.27675
2014,Apprentice/ Trainee/ Intern,0.05428,1973,27557,0.05161,0.05696
2014,Not employed: Pensioner,0.23197,5705,27557,0.22699,0.23696
2014,Not employed: Military/Community Service,0.00142,56,27557,0.00097,0.00186
2014,Not employed: registered unemployed,0.04337,1632,27557,0.04097,0.04578
2014,Not employed: no further information,0.05207,2355,27557,0.04945,0.05469
2015,Self-employed,0.04790,1521,27217,0.04536,0.05044
2015,Blue-collar worker,0.10987,3674,27217,0.10615,0.11358
2015,Civil servant,0.03077,974,27217,0.02872,0.03283
2015,White-collar worker,0.28184,9435,27217,0.27650,0.28719
2015,Apprentice/ Trainee/ Intern,0.05290,1911,27217,0.05024,0.05556
2015,Not employed: Pensioner,0.23321,5559,27217,0.22818,0.23823
2015,Not employed: Military/Community Service,0.00117,53,27217,0.00076,0.00158
2015,Not employed: registered unemployed,0.04284,1721,27217,0.04044,0.04525
2015,Not employed: no further information,0.04998,2369,27217,0.04739,0.05257
2016,Self-employed,0.04674,1390,27797,0.04426,0.04922
2016,Blue-collar worker,0.11293,3369,27797,0.10921,0.11666
2016,Civil servant,0.03215,919,27797,0.03008,0.03423
2016,White-collar worker,0.28307,8831,27797,0.27777,0.28836
2016,Apprentice/ Trainee/ Intern,0.05472,1901,27797,0.05205,0.05740
2016,Not employed: Pensioner,0.22448,5293,27797,0.21958,0.22939
2016,Not employed: Military/Community Service,0.00151,55,27797,0.00105,0.00197
2016,Not employed: registered unemployed,0.04183,1426,27797,0.03948,0.04418
2016,Not employed: no further information,0.05119,4613,27797,0.04860,0.05378
2017,Self-employed,0.04605,1512,31080,0.04372,0.04838
2017,Blue-collar worker,0.10330,3514,31080,0.09991,0.10668
2017,Civil servant,0.03103,1063,31080,0.02910,0.03296
2017,White-collar worker,0.29786,10386,31080,0.29277,0.30294
2017,Apprentice/ Trainee/ Intern,0.05332,2211,31080,0.05082,0.05581
2017,Not employed: Pensioner,0.22159,5565,31080,0.21697,0.22620
2017,Not employed: Military/Community Service,0.00129,59,31080,0.00089,0.00169
2017,Not employed: registered unemployed,0.04014,2319,31080,0.03796,0.04232
2017,Not employed: no further information,0.05133,4451,31080,0.04887,0.05378
2018,Self-employed,0.04490,1374,29631,0.04254,0.04726
2018,Blue-collar worker,0.10116,3447,29631,0.09773,0.10459
2018,Civil servant,0.02985,993,29631,0.02791,0.03179
2018,White-collar worker,0.31184,10229,29631,0.30657,0.31712
2018,Apprentice/ Trainee/ Intern,0.05043,2146,29631,0.04793,0.05292
2018,Not employed: Pensioner,0.22296,5546,29631,0.21822,0.22770
2018,Not employed: Military/Community Service,0.00098,51,29631,0.00063,0.00134
2018,Not employed: registered unemployed,0.03885,2608,29631,0.03665,0.04105
2018,Not employed: no further information,0.04760,3237,29631,0.04518,0.05003
2019,Self-employed,0.04433,2679,29382,0.04198,0.04669
2019,Blue-collar worker,0.09542,3038,29382,0.09206,0.09878
2019,Civil servant,0.03034,941,29382,0.02838,0.03230
2019,White-collar worker,0.31972,10356,29382,0.31438,0.32505
2019,Apprentice/ Trainee/ Intern,0.04797,1895,29382,0.04552,0.05041
2019,Not employed: Pensioner,0.22183,5464,29382,0.21708,0.22658
2019,Not employed: Military/Community Service,0.00128,51,29382,0.00087,0.00169
2019,Not employed: registered unemployed,0.03610,2268,29382,0.03397,0.03823
2019,Not employed: no further information,0.04632,2690,29382,0.04391,0.04872
2020,Self-employed,0.04367,2055,29758,0.04134,0.04599
2020,Blue-collar worker,0.09296,3274,29758,0.08966,0.09626
2020,Civil servant,0.03140,949,29758,0.02942,0.03338
2020,White-collar worker,0.31799,10878,29758,0.31270,0.32328
2020,Apprentice/ Trainee/ Intern,0.04805,2039,29758,0.04562,0.05048
2020,Not employed: Pensioner,0.22180,5226,29758,0.21708,0.22652
2020,Not employed: Military/Community Service,0.00128,56,29758,0.00088,0.00169
2020,Not employed: registered unemployed,0.03531,1989,29758,0.03321,0.03740
2020,Not employed: no further information,0.04969,3292,29758,0.04722,0.05216
2021,Self-employed,0.03857,1317,19679,0.03588,0.04126
2021,Blue-collar worker,0.07991,1695,19679,0.07612,0.08369
2021,Civil servant,0.03275,748,19679,0.03027,0.03524
2021,White-collar worker,0.33669,7641,19679,0.33008,0.34329
2021,Apprentice/ Trainee/ Intern,0.04340,1263,19679,0.04055,0.04625
2021,Not employed: Pensioner,0.21300,3712,19679,0.20728,0.21872
2021,Not employed: Military/Community Service,0.00052,32,19679,0.00020,0.00084
2021,Not employed: registered unemployed,0.03465,1174,19679,0.03209,0.03720
2021,Not employed: no further information,0.05116,2097,19679,0.04808,0.05424
