year,age_gr,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,30-45 y.,Not employed: no further information,0.12142,467,4146,0.11148,0.13136
1994,46-65 y.,Self-employed,0.05872,209,3878,0.05132,0.06612
1994,46-65 y.,Blue-collar worker,0.19048,929,3878,0.17812,0.20284
1994,46-65 y.,Civil servant,0.04835,137,3878,0.04159,0.05510
1994,46-65 y.,White-collar worker,0.25679,907,3878,0.24304,0.27054
1994,46-65 y.,Not employed: Pensioner,0.21967,816,3878,0.20664,0.23271
1994,46-65 y.,Not employed: registered unemployed,0.09276,407,3878,0.08363,0.10189
1994,46-65 y.,Not employed: no further information,0.12936,473,3878,0.11879,0.13992
1994,66 and older,Not employed: Pensioner,0.96722,1435,1435,0.95800,0.97643
1995,17-29 y.,Self-employed,0.01780,62,3341,0.01332,0.02229
1995,17-29 y.,Blue-collar worker,0.20554,762,3341,0.19183,0.21924
1995,17-29 y.,Civil servant,0.02893,82,3341,0.02325,0.03462
1995,17-29 y.,White-collar worker,0.23491,728,3341,0.22054,0.24929
1995,17-29 y.,Apprentice/ Trainee/ Intern,0.33253,1085,3341,0.31656,0.34851
1995,17-29 y.,Not employed: Military/Community Service,0.02077,50,3341,0.01593,0.02560
1995,17-29 y.,Not employed: registered unemployed,0.06920,235,3341,0.06059,0.07780
1995,17-29 y.,Not employed: no further information,0.08471,337,3341,0.07527,0.09415
1995,30-45 y.,Self-employed,0.08051,326,4436,0.07250,0.08852
1995,30-45 y.,Blue-collar worker,0.25780,1363,4436,0.24493,0.27068
1995,30-45 y.,Civil servant,0.06588,206,4436,0.05858,0.07318
1995,30-45 y.,White-collar worker,0.37782,1565,4436,0.36355,0.39209
1995,30-45 y.,Apprentice/ Trainee/ Intern,0.01747,63,4436,0.01361,0.02133
1995,30-45 y.,Not employed: Pensioner,0.00869,38,4436,0.00596,0.01142
1995,30-45 y.,Not employed: registered unemployed,0.06585,342,4436,0.05855,0.07315
1995,30-45 y.,Not employed: no further information,0.12490,533,4436,0.11517,0.13463
1995,46-65 y.,Self-employed,0.05774,212,3952,0.05046,0.06501
1995,46-65 y.,Blue-collar worker,0.18632,947,3952,0.17418,0.19846
1995,46-65 y.,Civil servant,0.04588,141,3952,0.03935,0.05240
1995,46-65 y.,White-collar worker,0.26596,957,3952,0.25218,0.27974
1995,46-65 y.,Not employed: Pensioner,0.22772,835,3952,0.21465,0.24080
1995,46-65 y.,Not employed: registered unemployed,0.09605,417,3952,0.08687,0.10524
1995,46-65 y.,Not employed: no further information,0.11601,443,3952,0.10602,0.12599
1995,66 and older,Not employed: Pensioner,0.96122,1456,1487,0.95141,0.97104
1995,66 and older,Not employed: no further information,0.01390,31,1487,0.00794,0.01985
1996,17-29 y.,Self-employed,0.02270,66,3151,0.01750,0.02791
1996,17-29 y.,Blue-collar worker,0.20490,686,3151,0.19081,0.21900
1996,17-29 y.,Civil servant,0.02925,80,3151,0.02337,0.03514
1996,17-29 y.,White-collar worker,0.22656,681,3151,0.21195,0.24118
1996,17-29 y.,Apprentice/ Trainee/ Intern,0.32769,1019,3151,0.31130,0.34408
1996,17-29 y.,Not employed: Military/Community Service,0.01891,48,3151,0.01416,0.02367
1996,17-29 y.,Not employed: registered unemployed,0.07371,242,3151,0.06458,0.08283
1996,17-29 y.,Not employed: no further information,0.09213,329,3151,0.08203,0.10223
1996,30-45 y.,Self-employed,0.07939,328,4428,0.07143,0.08736
1996,30-45 y.,Blue-collar worker,0.25689,1354,4428,0.24402,0.26976
1996,30-45 y.,Civil servant,0.05879,192,4428,0.05186,0.06572
1996,30-45 y.,White-collar worker,0.39366,1585,4428,0.37927,0.40805
1996,30-45 y.,Apprentice/ Trainee/ Intern,0.01850,78,4428,0.01453,0.02247
1996,30-45 y.,Not employed: Pensioner,0.00809,36,4428,0.00546,0.01073
1996,30-45 y.,Not employed: registered unemployed,0.06261,318,4428,0.05548,0.06975
1996,30-45 y.,Not employed: no further information,0.11894,537,4428,0.10941,0.12848
1996,46-65 y.,Self-employed,0.06265,226,3877,0.05502,0.07027
1996,46-65 y.,Blue-collar worker,0.18205,892,3877,0.16990,0.19420
1996,46-65 y.,Civil servant,0.04604,141,3877,0.03945,0.05264
1996,46-65 y.,White-collar worker,0.25662,924,3877,0.24287,0.27037
1996,46-65 y.,Not employed: Pensioner,0.23114,832,3877,0.21787,0.24441
1996,46-65 y.,Not employed: registered unemployed,0.09974,433,3877,0.09031,0.10917
1996,46-65 y.,Not employed: no further information,0.11402,429,3877,0.10402,0.12403
1996,66 and older,Not employed: Pensioner,0.95537,1472,1504,0.94493,0.96581
1996,66 and older,Not employed: no further information,0.01609,32,1504,0.00973,0.02245
1997,17-29 y.,Self-employed,0.02407,70,3015,0.01860,0.02954
1997,17-29 y.,Blue-collar worker,0.18871,594,3015,0.17474,0.20268
1997,17-29 y.,Civil servant,0.03204,81,3015,0.02576,0.03833
1997,17-29 y.,White-collar worker,0.21721,650,3015,0.20249,0.23193
1997,17-29 y.,Apprentice/ Trainee/ Intern,0.35067,1041,3015,0.33363,0.36770
1997,17-29 y.,Not employed: Military/Community Service,0.02195,58,3015,0.01672,0.02718
1997,17-29 y.,Not employed: registered unemployed,0.07598,236,3015,0.06652,0.08544
1997,17-29 y.,Not employed: no further information,0.08307,285,3015,0.07321,0.09292
1997,30-45 y.,Self-employed,0.07761,322,4359,0.06966,0.08555
1997,30-45 y.,Blue-collar worker,0.24361,1253,4359,0.23087,0.25636
1997,30-45 y.,Civil servant,0.06066,205,4359,0.05357,0.06775
1997,30-45 y.,White-collar worker,0.39461,1579,4359,0.38010,0.40912
1997,30-45 y.,Apprentice/ Trainee/ Intern,0.01880,81,4359,0.01476,0.02283
1997,30-45 y.,Not employed: Pensioner,0.00919,40,4359,0.00636,0.01203
1997,30-45 y.,Not employed: registered unemployed,0.07312,345,4359,0.06539,0.08085
1997,30-45 y.,Not employed: no further information,0.12060,534,4359,0.11093,0.13027
1997,46-65 y.,Self-employed,0.05974,218,3836,0.05223,0.06724
1997,46-65 y.,Blue-collar worker,0.16503,813,3836,0.15328,0.17677
1997,46-65 y.,Civil servant,0.04638,144,3836,0.03973,0.05304
1997,46-65 y.,White-collar worker,0.26955,955,3836,0.25551,0.28360
1997,46-65 y.,Not employed: Pensioner,0.23901,838,3836,0.22551,0.25251
1997,46-65 y.,Not employed: registered unemployed,0.10472,455,3836,0.09503,0.11441
1997,46-65 y.,Not employed: no further information,0.11253,413,3836,0.10252,0.12253
1997,66 and older,Not employed: Pensioner,0.96153,1515,1515,0.95184,0.97122
1998,17-29 y.,Self-employed,0.01812,56,3154,0.01347,0.02278
1998,17-29 y.,Blue-collar worker,0.18138,585,3154,0.16793,0.19483
1998,17-29 y.,Civil servant,0.02634,76,3154,0.02075,0.03193
1998,17-29 y.,White-collar worker,0.22284,690,3154,0.20832,0.23737
1998,17-29 y.,Apprentice/ Trainee/ Intern,0.37184,1155,3154,0.35497,0.38871
1998,17-29 y.,Not employed: Military/Community Service,0.01621,50,3154,0.01180,0.02061
1998,17-29 y.,Not employed: registered unemployed,0.06844,235,3154,0.05962,0.07725
1998,17-29 y.,Not employed: no further information,0.09036,307,3154,0.08035,0.10037
1998,30-45 y.,Self-employed,0.07968,369,4822,0.07204,0.08733
1998,30-45 y.,Blue-collar worker,0.24905,1362,4822,0.23684,0.26126
1998,30-45 y.,Civil servant,0.05405,219,4822,0.04767,0.06043
1998,30-45 y.,White-collar worker,0.39532,1775,4822,0.38152,0.40912
1998,30-45 y.,Apprentice/ Trainee/ Intern,0.02296,95,4822,0.01873,0.02719
1998,30-45 y.,Not employed: Pensioner,0.00879,44,4822,0.00616,0.01143
1998,30-45 y.,Not employed: registered unemployed,0.06982,367,4822,0.06263,0.07702
1998,30-45 y.,Not employed: no further information,0.11903,591,4822,0.10989,0.12817
1998,46-65 y.,Self-employed,0.06445,273,4376,0.05718,0.07173
1998,46-65 y.,Blue-collar worker,0.17029,886,4376,0.15915,0.18142
1998,46-65 y.,Civil servant,0.05021,186,4376,0.04373,0.05668
1998,46-65 y.,White-collar worker,0.26427,1088,4376,0.25120,0.27733
