"hlf0071_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Etwas zu gross","1995","1","Ostdeutschland","117","0.0620997113264012","0.052285698718963","0.0719137239338394"
"Etwas zu gross","1995","2","Westdeutschland","176","0.0722401156294656","0.0634943457393922","0.080985885519539"
"Etwas zu gross","1995","2","Ostdeutschland","112","0.0849119527592117","0.0709169991499667","0.0989069063684567"
"Etwas zu gross","1995","3","Westdeutschland","167","0.0836545465866949","0.0723122869589746","0.0949968062144152"
"Etwas zu gross","1995","3","Ostdeutschland","66","0.0908081691077555","0.069384231765176","0.112232106450335"
"Etwas zu gross","1995","4","Westdeutschland","146","0.108506203829753","0.092896321954124","0.124116085705382"
"Etwas zu gross","1995","4","Ostdeutschland","","","",""
"Etwas zu gross","1995","5","Westdeutschland","123","0.194674055214245","0.166797627268323","0.222550483160167"
"Etwas zu gross","1995","5","Ostdeutschland","","","",""
"Viel zu gross","1995","1","Westdeutschland","","","",""
"Viel zu gross","1995","1","Ostdeutschland","","","",""
"Viel zu gross","1995","2","Westdeutschland","","","",""
"Viel zu gross","1995","2","Ostdeutschland","","","",""
"Viel zu gross","1995","3","Westdeutschland","","","",""
"Viel zu gross","1995","3","Ostdeutschland","","","",""
"Viel zu gross","1995","4","Westdeutschland","","","",""
"Viel zu gross","1995","4","Ostdeutschland","","","",""
"Viel zu gross","1995","5","Westdeutschland","","","",""
"Viel zu gross","1995","5","Ostdeutschland","","","",""
"Viel zu klein","1996","1","Westdeutschland","286","0.0378794511177439","0.032154129484953","0.0436047727505348"
"Viel zu klein","1996","1","Ostdeutschland","131","0.0674610084956638","0.0565420521125665","0.0783799648787611"
"Viel zu klein","1996","2","Westdeutschland","104","0.0199084709812128","0.0151461942292376","0.0246707477331879"
"Viel zu klein","1996","2","Ostdeutschland","","","",""
"Viel zu klein","1996","3","Westdeutschland","52","0.0206867811889836","0.0149271940155923","0.026446368362375"
"Viel zu klein","1996","3","Ostdeutschland","","","",""
"Viel zu klein","1996","4","Westdeutschland","","","",""
"Viel zu klein","1996","4","Ostdeutschland","","","",""
"Viel zu klein","1996","5","Westdeutschland","","","",""
"Viel zu klein","1996","5","Ostdeutschland","","","",""
"Etwas zu klein","1996","1","Westdeutschland","1053","0.196226804168007","0.184316325095874","0.208137283240141"
"Etwas zu klein","1996","1","Ostdeutschland","404","0.18646630902073","0.169510864685369","0.203421753356092"
"Etwas zu klein","1996","2","Westdeutschland","688","0.197343243907545","0.183774538194612","0.210911949620478"
"Etwas zu klein","1996","2","Ostdeutschland","366","0.219482497923669","0.199138289382988","0.239826706464351"
"Etwas zu klein","1996","3","Westdeutschland","384","0.163716428755289","0.148743491626499","0.17868936588408"
"Etwas zu klein","1996","3","Ostdeutschland","178","0.229982187602411","0.200581451022453","0.25938292418237"
"Etwas zu klein","1996","4","Westdeutschland","235","0.150391629983161","0.132838222790678","0.167945037175644"
"Etwas zu klein","1996","4","Ostdeutschland","46","0.166495193127183","0.123396703887941","0.209593682366426"
"Etwas zu klein","1996","5","Westdeutschland","98","0.107990808063234","0.087600154409057","0.128381461717412"
"Etwas zu klein","1996","5","Ostdeutschland","","","",""
"Gerade richtig","1996","1","Westdeutschland","2698","0.681620228608206","0.667649235645482","0.69559122157093"
"Gerade richtig","1996","1","Ostdeutschland","1386","0.68253229530382","0.662267949145542","0.702796641462099"
"Gerade richtig","1996","2","Westdeutschland","2337","0.713211148786285","0.697792278568407","0.728630019004163"
"Gerade richtig","1996","2","Ostdeutschland","1093","0.686177136549925","0.663367942454075","0.708986330645775"
"Gerade richtig","1996","3","Westdeutschland","1735","0.725700079328273","0.707645993056574","0.743754165599972"
"Gerade richtig","1996","3","Ostdeutschland","516","0.670289562911907","0.637445392189445","0.70313373363437"
"Gerade richtig","1996","4","Westdeutschland","1125","0.689074360708578","0.666344251804128","0.711804469613027"
"Gerade richtig","1996","4","Ostdeutschland","213","0.73433344583062","0.683233288352981","0.785433603308259"
"Gerade richtig","1996","5","Westdeutschland","642","0.681417388920464","0.650806867502737","0.712027910338191"
"Gerade richtig","1996","5","Ostdeutschland","54","0.574952236920177","0.464534846248613","0.685369627591742"
"Etwas zu gross","1996","1","Westdeutschland","220","0.0799448270313884","0.0718111780735505","0.0880784759892263"
"Etwas zu gross","1996","1","Ostdeutschland","94","0.0591693104666226","0.0488980153285851","0.0694406056046601"
"Etwas zu gross","1996","2","Westdeutschland","161","0.0618324254940804","0.0536211483637067","0.070043702624454"
"Etwas zu gross","1996","2","Ostdeutschland","101","0.0790673798778712","0.0658037580518492","0.0923310017038931"
"Etwas zu gross","1996","3","Westdeutschland","168","0.0865900541951079","0.0752098262521441","0.0979702821380717"
"Etwas zu gross","1996","3","Ostdeutschland","70","0.0806347851385232","0.0616123559878569","0.0996572142891895"
"Etwas zu gross","1996","4","Westdeutschland","199","0.144814076007915","0.127532797720149","0.16209535429568"
"Etwas zu gross","1996","4","Ostdeutschland","","","",""
"Etwas zu gross","1996","5","Westdeutschland","125","0.182288759702376","0.15692386776002","0.207653651644731"
"Etwas zu gross","1996","5","Ostdeutschland","","","",""
"Viel zu gross","1996","1","Westdeutschland","","","",""
"Viel zu gross","1996","1","Ostdeutschland","","","",""
"Viel zu gross","1996","2","Westdeutschland","","","",""
"Viel zu gross","1996","2","Ostdeutschland","","","",""
"Viel zu gross","1996","3","Westdeutschland","","","",""
"Viel zu gross","1996","3","Ostdeutschland","","","",""
"Viel zu gross","1996","4","Westdeutschland","","","",""
"Viel zu gross","1996","4","Ostdeutschland","","","",""
"Viel zu gross","1996","5","Westdeutschland","","","",""
"Viel zu gross","1996","5","Ostdeutschland","","","",""
"Viel zu klein","1997","1","Westdeutschland","226","0.0272524168777","0.022210505467041","0.032294328288359"
"Viel zu klein","1997","1","Ostdeutschland","94","0.0518141916088297","0.0419763036046681","0.0616520796129914"
"Viel zu klein","1997","2","Westdeutschland","102","0.0275167931057651","0.0219338560706004","0.0330997301409299"
"Viel zu klein","1997","2","Ostdeutschland","","","",""
"Viel zu klein","1997","3","Westdeutschland","48","0.0155437990901737","0.0106314837779344","0.0204561144024129"
"Viel zu klein","1997","3","Ostdeutschland","","","",""
"Viel zu klein","1997","4","Westdeutschland","","","",""
"Viel zu klein","1997","4","Ostdeutschland","","","",""
"Viel zu klein","1997","5","Westdeutschland","","","",""
"Viel zu klein","1997","5","Ostdeutschland","","","",""
"Etwas zu klein","1997","1","Westdeutschland","969","0.23237433697966","0.219295731386523","0.245452942572797"
"Etwas zu klein","1997","1","Ostdeutschland","402","0.210362734396257","0.19227313259668","0.228452336195835"
"Etwas zu klein","1997","2","Westdeutschland","647","0.168606984014096","0.155828959078082","0.18138500895011"
"Etwas zu klein","1997","2","Ostdeutschland","269","0.169556337169075","0.150673493337297","0.188439181000853"
"Etwas zu klein","1997","3","Westdeutschland","457","0.178240670574327","0.163042714869725","0.193438626278929"
"Etwas zu klein","1997","3","Ostdeutschland","163","0.216131026865549","0.187924362233444","0.244337691497655"
"Etwas zu klein","1997","4","Westdeutschland","204","0.109835855335989","0.0945574796188165","0.125114231053161"
"Etwas zu klein","1997","4","Ostdeutschland","66","0.228020333138269","0.18108838068522","0.274952285591318"
"Etwas zu klein","1997","5","Westdeutschland","138","0.148448936645245","0.124931243125272","0.171966630165217"
"Etwas zu klein","1997","5","Ostdeutschland","","","",""
"Gerade richtig","1997","1","Westdeutschland","2592","0.654301760205697","0.639574218984038","0.669029301427356"
"Gerade richtig","1997","1","Ostdeutschland","1340","0.668879756132025","0.647991716731882","0.689767795532168"
"Gerade richtig","1997","2","Westdeutschland","2384","0.731351034558507","0.716223146868513","0.7464789222485"
"Gerade richtig","1997","2","Ostdeutschland","1132","0.737928059511385","0.715798509898737","0.760057609124034"
"Gerade richtig","1997","3","Westdeutschland","1742","0.714066259887028","0.696122584334404","0.732009935439653"
"Gerade richtig","1997","3","Ostdeutschland","572","0.688207822238606","0.656463661528684","0.719951982948528"
"Gerade richtig","1997","4","Westdeutschland","1220","0.745424647783397","0.724139330903292","0.766709964663503"
"Gerade richtig","1997","4","Ostdeutschland","211","0.653850965668082","0.600634031620692","0.707067899715471"
"Gerade richtig","1997","5","Westdeutschland","618","0.677600385230441","0.646684270359336","0.708516500101547"
"Gerade richtig","1997","5","Ostdeutschland","56","0.662620607191007","0.558358549796719","0.766882664585295"
"Etwas zu gross","1997","1","Westdeutschland","211","0.0816302265376024","0.0731515725911892","0.0901088804840156"
"Etwas zu gross","1997","1","Ostdeutschland","101","0.0630495338355371","0.0522618045087994","0.0738372631622748"
"Etwas zu gross","1997","2","Westdeutschland","159","0.0691116821660374","0.0604550834215356","0.0777682809105393"
"Etwas zu gross","1997","2","Ostdeutschland","90","0.0699799525460963","0.0571422213600908","0.0828176837321019"
"Etwas zu gross","1997","3","Westdeutschland","179","0.0888950876865813","0.0775936804544849","0.100196494918678"
"Etwas zu gross","1997","3","Ostdeutschland","67","0.0854527223979121","0.066295282512116","0.104610162283708"
"Etwas zu gross","1997","4","Westdeutschland","156","0.125070378683404","0.108906936227348","0.141233821139461"
"Etwas zu gross","1997","4","Ostdeutschland","","","",""
"Etwas zu gross","1997","5","Westdeutschland","109","0.157237457255367","0.133158845095108","0.181316069415627"
"Etwas zu gross","1997","5","Ostdeutschland","","","",""
"Viel zu gross","1997","1","Westdeutschland","","","",""
"Viel zu gross","1997","1","Ostdeutschland","","","",""
"Viel zu gross","1997","2","Westdeutschland","","","",""
"Viel zu gross","1997","2","Ostdeutschland","","","",""
"Viel zu gross","1997","3","Westdeutschland","","","",""
"Viel zu gross","1997","3","Ostdeutschland","","","",""
"Viel zu gross","1997","4","Westdeutschland","","","",""
"Viel zu gross","1997","4","Ostdeutschland","","","",""
"Viel zu gross","1997","5","Westdeutschland","","","",""
"Viel zu gross","1997","5","Ostdeutschland","","","",""
"Viel zu klein","1998","1","Westdeutschland","265","0.0486966700503044","0.0421943585816653","0.0551989815189435"
"Viel zu klein","1998","1","Ostdeutschland","88","0.0368605757108001","0.0287748952180832","0.044946256203517"
"Viel zu klein","1998","2","Westdeutschland","121","0.0268669237236783","0.0216213046828535","0.0321125427645031"
"Viel zu klein","1998","2","Ostdeutschland","","","",""
"Viel zu klein","1998","3","Westdeutschland","39","0.0156432776906977","0.0109070436025083","0.020379511778887"
"Viel zu klein","1998","3","Ostdeutschland","","","",""
"Viel zu klein","1998","4","Westdeutschland","","","",""
"Viel zu klein","1998","4","Ostdeutschland","","","",""
"Viel zu klein","1998","5","Westdeutschland","","","",""
"Viel zu klein","1998","5","Ostdeutschland","","","",""
"Etwas zu klein","1998","1","Westdeutschland","923","0.196206196154966","0.184208791305219","0.208203601004713"
"Etwas zu klein","1998","1","Ostdeutschland","373","0.19489597418526","0.177897169955565","0.211894778414955"
"Etwas zu klein","1998","2","Westdeutschland","735","0.184012042362471","0.17144113412174","0.196582950603202"
"Etwas zu klein","1998","2","Ostdeutschland","228","0.156954936832668","0.137981603893885","0.175928269771451"
"Etwas zu klein","1998","3","Westdeutschland","431","0.159004103745195","0.14504703778261","0.172961169707781"
"Etwas zu klein","1998","3","Ostdeutschland","196","0.20884695992575","0.182275673880026","0.235418245971474"
"Etwas zu klein","1998","4","Westdeutschland","257","0.132354980194379","0.117321851781911","0.147388108606848"
"Etwas zu klein","1998","4","Ostdeutschland","63","0.152157860875663","0.116556679611464","0.187759042139862"
"Etwas zu klein","1998","5","Westdeutschland","123","0.104715812649561","0.0860169122051238","0.123414713093997"
"Etwas zu klein","1998","5","Ostdeutschland","","","",""
"Gerade richtig","1998","1","Westdeutschland","2780","0.680996287188136","0.66691543728518","0.695077137091091"
"Gerade richtig","1998","1","Ostdeutschland","1491","0.697841265294163","0.678135793422703","0.717546737165622"
"Gerade richtig","1998","2","Westdeutschland","2503","0.696458139577552","0.681541930443541","0.711374348711562"
"Gerade richtig","1998","2","Ostdeutschland","1016","0.697964744431809","0.674016355340362","0.721913133523256"
"Gerade richtig","1998","3","Westdeutschland","1935","0.71782193160306","0.700644310625635","0.734999552580486"
"Gerade richtig","1998","3","Ostdeutschland","622","0.688536698236401","0.658265108209241","0.71880828826356"
"Gerade richtig","1998","4","Westdeutschland","1457","0.728673337306334","0.708948162520206","0.748398512092462"
"Gerade richtig","1998","4","Ostdeutschland","262","0.680843554950355","0.634638957896014","0.727048152004696"
"Gerade richtig","1998","5","Westdeutschland","744","0.727033967841892","0.699828190890839","0.754239744792945"
"Gerade richtig","1998","5","Ostdeutschland","81","0.530019819669523","0.440347080281204","0.619692559057843"
"Etwas zu gross","1998","1","Westdeutschland","213","0.0656077267523428","0.0581277414855559","0.0730877120191297"
"Etwas zu gross","1998","1","Ostdeutschland","131","0.0675494853358571","0.0567795063057104","0.0783194643660037"
"Etwas zu gross","1998","2","Westdeutschland","265","0.0839914202653135","0.0749929457282251","0.092989894802402"
"Etwas zu gross","1998","2","Ostdeutschland","140","0.124802161901997","0.107563842829039","0.142040480974955"
"Etwas zu gross","1998","3","Westdeutschland","216","0.0990990496454983","0.0876948110872239","0.110503288203773"
"Etwas zu gross","1998","3","Ostdeutschland","65","0.0782916419573353","0.0607317148550402","0.0958515690596304"
"Etwas zu gross","1998","4","Westdeutschland","191","0.108588488647374","0.0947865784381543","0.122390398856594"
"Etwas zu gross","1998","4","Ostdeutschland","49","0.128972327539179","0.0957504664905628","0.162194188587796"
"Etwas zu gross","1998","5","Westdeutschland","138","0.143559375012087","0.122145567819904","0.164973182204269"
"Etwas zu gross","1998","5","Ostdeutschland","","","",""
"Viel zu gross","1998","1","Westdeutschland","","","",""
"Viel zu gross","1998","1","Ostdeutschland","","","",""
"Viel zu gross","1998","2","Westdeutschland","","","",""
"Viel zu gross","1998","2","Ostdeutschland","","","",""
"Viel zu gross","1998","3","Westdeutschland","","","",""
"Viel zu gross","1998","3","Ostdeutschland","","","",""
"Viel zu gross","1998","4","Westdeutschland","","","",""
"Viel zu gross","1998","4","Ostdeutschland","","","",""
"Viel zu gross","1998","5","Westdeutschland","","","",""
"Viel zu gross","1998","5","Ostdeutschland","","","",""
"Viel zu klein","1999","1","Westdeutschland","205","0.038041730076036","0.0317595644867779","0.044323895665294"
"Viel zu klein","1999","1","Ostdeutschland","35","0.0149922958572912","0.00917267661780019","0.0208119150967821"
"Viel zu klein","1999","2","Westdeutschland","79","0.0162553582397298","0.0121506790332493","0.0203600374462103"
"Viel zu klein","1999","2","Ostdeutschland","40","0.0183885616307464","0.0118441839972975","0.0249329392641952"
"Viel zu klein","1999","3","Westdeutschland","51","0.0127040492494926","0.00847341651418252","0.0169346819848027"
"Viel zu klein","1999","3","Ostdeutschland","","","",""
"Viel zu klein","1999","4","Westdeutschland","","","",""
"Viel zu klein","1999","4","Ostdeutschland","","","",""
"Viel zu klein","1999","5","Westdeutschland","","","",""
"Viel zu klein","1999","5","Ostdeutschland","","","",""
"Etwas zu klein","1999","1","Westdeutschland","791","0.212486400050338","0.199052697307748","0.225920102792927"
"Etwas zu klein","1999","1","Ostdeutschland","280","0.168408346359412","0.150486714498555","0.18632997822027"
"Etwas zu klein","1999","2","Westdeutschland","744","0.192765249595189","0.179961002218687","0.205569496971692"
"Etwas zu klein","1999","2","Ostdeutschland","281","0.16955243205743","0.15127425890091","0.18783060521395"
"Etwas zu klein","1999","3","Westdeutschland","451","0.163686443284079","0.149709844844019","0.177663041724139"
"Etwas zu klein","1999","3","Ostdeutschland","185","0.191571926914707","0.166586414096676","0.216557439732738"
"Etwas zu klein","1999","4","Westdeutschland","304","0.141163280791744","0.12598670870247","0.156339852881018"
"Etwas zu klein","1999","4","Ostdeutschland","59","0.151585733379275","0.116572782541346","0.186598684217204"
"Etwas zu klein","1999","5","Westdeutschland","121","0.103385307285809","0.086201999301062","0.120568615270556"
"Etwas zu klein","1999","5","Ostdeutschland","","","",""
"Gerade richtig","1999","1","Westdeutschland","2390","0.688251055682773","0.673039379483287","0.703462731882259"
"Gerade richtig","1999","1","Ostdeutschland","1247","0.738656191710238","0.717615114776567","0.759697268643908"
"Gerade richtig","1999","2","Westdeutschland","2639","0.724276654862258","0.709771286176874","0.738782023547642"
"Gerade richtig","1999","2","Ostdeutschland","1192","0.739745491708594","0.718372517539978","0.76111846587721"
"Gerade richtig","1999","3","Westdeutschland","1969","0.722549795082276","0.705636159104165","0.739463431060387"
"Gerade richtig","1999","3","Ostdeutschland","690","0.715619432153269","0.686978136408706","0.744260727897832"
"Gerade richtig","1999","4","Westdeutschland","1456","0.724297578909017","0.704819939471147","0.743775218346887"
"Gerade richtig","1999","4","Ostdeutschland","293","0.733257061822289","0.690078302398427","0.776435821246152"
"Gerade richtig","1999","5","Westdeutschland","901","0.732617697306774","0.707638443005136","0.757596951608411"
"Gerade richtig","1999","5","Ostdeutschland","77","0.649150637214939","0.560766939013854","0.737534335416025"
"Etwas zu gross","1999","1","Westdeutschland","151","0.0566657399429253","0.0490730752802609","0.0642584046055897"
"Etwas zu gross","1999","1","Ostdeutschland","103","0.0707804190171628","0.0584987772280162","0.0830620608063093"
"Etwas zu gross","1999","2","Westdeutschland","178","0.0642531380153909","0.0562939984555551","0.0722122775752267"
"Etwas zu gross","1999","2","Ostdeutschland","101","0.0695955139786464","0.0572003810740515","0.0819906468832412"
"Etwas zu gross","1999","3","Westdeutschland","213","0.0990631218141929","0.0877778051353746","0.110348438493011"
"Etwas zu gross","1999","3","Ostdeutschland","65","0.0777163467514294","0.0607186496853473","0.0947140438175114"
"Etwas zu gross","1999","4","Westdeutschland","228","0.120785906908575","0.106581831539278","0.134989982277871"
"Etwas zu gross","1999","4","Ostdeutschland","44","0.100288863114637","0.0709614693565106","0.129616256872763"
"Etwas zu gross","1999","5","Westdeutschland","147","0.127790671089857","0.108948351042206","0.146632991137508"
"Etwas zu gross","1999","5","Ostdeutschland","","","",""
"Viel zu gross","1999","1","Westdeutschland","","","",""
"Viel zu gross","1999","1","Ostdeutschland","","","",""
"Viel zu gross","1999","2","Westdeutschland","","","",""
"Viel zu gross","1999","2","Ostdeutschland","","","",""
"Viel zu gross","1999","3","Westdeutschland","","","",""
"Viel zu gross","1999","3","Ostdeutschland","","","",""
"Viel zu gross","1999","4","Westdeutschland","","","",""
"Viel zu gross","1999","4","Ostdeutschland","","","",""
"Viel zu gross","1999","5","Westdeutschland","","","",""
"Viel zu gross","1999","5","Ostdeutschland","","","",""
"Viel zu klein","2000","1","Westdeutschland","308","0.0402876787208825","0.0353320489009959","0.0452433085407691"
"Viel zu klein","2000","1","Ostdeutschland","58","0.027727133006738","0.0213977061827274","0.0340565598307486"
"Viel zu klein","2000","2","Westdeutschland","137","0.0201322000085367","0.0166716572711852","0.0235927427458883"
"Viel zu klein","2000","2","Ostdeutschland","","","",""
"Viel zu klein","2000","3","Westdeutschland","77","0.014867568738319","0.0115907702593839","0.0181443672172542"
"Viel zu klein","2000","3","Ostdeutschland","","","",""
"Viel zu klein","2000","4","Westdeutschland","49","0.0124502320511126","0.00902593384181442","0.0158745302604108"
"Viel zu klein","2000","4","Ostdeutschland","","","",""
"Viel zu klein","2000","5","Westdeutschland","30","0.0149088230488223","0.0102947438069778","0.0195229022906669"
"Viel zu klein","2000","5","Ostdeutschland","","","",""
"Etwas zu klein","2000","1","Westdeutschland","1275","0.203216750209122","0.193075487142096","0.213358013276148"
"Etwas zu klein","2000","1","Ostdeutschland","494","0.183494745640568","0.168573361002038","0.198416130279099"
"Etwas zu klein","2000","2","Westdeutschland","1141","0.174502294505854","0.165150964962708","0.183853624048999"
"Etwas zu klein","2000","2","Ostdeutschland","344","0.153151187696196","0.13854396082543","0.167758414566961"
"Etwas zu klein","2000","3","Westdeutschland","800","0.158854574588576","0.14895724907259","0.168751900104562"
"Etwas zu klein","2000","3","Ostdeutschland","211","0.133585643392859","0.116140855380526","0.151030431405191"
"Etwas zu klein","2000","4","Westdeutschland","494","0.132766415758826","0.122287520015546","0.143245311502106"
"Etwas zu klein","2000","4","Ostdeutschland","93","0.12609162691151","0.101553212149704","0.150630041673315"
"Etwas zu klein","2000","5","Westdeutschland","274","0.109970338692344","0.0980588737876375","0.121881803597051"
"Etwas zu klein","2000","5","Ostdeutschland","","","",""
"Gerade richtig","2000","1","Westdeutschland","4144","0.693839234093288","0.682223507141977","0.705454961044598"
"Gerade richtig","2000","1","Ostdeutschland","1920","0.741681828232799","0.724808369419178","0.75855528704642"
"Gerade richtig","2000","2","Westdeutschland","4667","0.736220231025694","0.725362490188182","0.747077971863205"
"Gerade richtig","2000","2","Ostdeutschland","1761","0.736618184352313","0.718752536885228","0.754483831819398"
"Gerade richtig","2000","3","Westdeutschland","3934","0.735962634942043","0.724027068756554","0.747898201127533"
"Gerade richtig","2000","3","Ostdeutschland","1086","0.753779763942266","0.731689185308255","0.775870342576277"
"Gerade richtig","2000","4","Westdeutschland","3045","0.736501447015165","0.722897050557427","0.750105843472903"
"Gerade richtig","2000","4","Ostdeutschland","529","0.754711216138824","0.722905903008251","0.786516529269396"
"Gerade richtig","2000","5","Westdeutschland","1944","0.730269385312249","0.71337152085187","0.747167249772627"
"Gerade richtig","2000","5","Ostdeutschland","190","0.767325370196742","0.71505259895071","0.819598141442774"
"Etwas zu gross","2000","1","Westdeutschland","279","0.0544079614853698","0.048691525684402","0.0601243972863377"
"Etwas zu gross","2000","1","Ostdeutschland","106","0.0445789591261931","0.0366232264838495","0.0525346917685366"
"Etwas zu gross","2000","2","Westdeutschland","356","0.0632176693901633","0.0572217823613576","0.0692135564189689"
"Etwas zu gross","2000","2","Ostdeutschland","192","0.0898762700890798","0.0782757519390133","0.101476788239146"
"Etwas zu gross","2000","3","Westdeutschland","409","0.0855702503606591","0.0779963598564992","0.0931441408648191"
"Etwas zu gross","2000","3","Ostdeutschland","142","0.0923693061235741","0.0775222137425482","0.1072163985046"
"Etwas zu gross","2000","4","Westdeutschland","418","0.110709834450164","0.101019958761116","0.120399710139213"
"Etwas zu gross","2000","4","Ostdeutschland","68","0.0931290159049956","0.0716464729573764","0.114611558852615"
"Etwas zu gross","2000","5","Westdeutschland","365","0.13009567515832","0.117287350458674","0.142903999857966"
"Etwas zu gross","2000","5","Ostdeutschland","","","",""
"Viel zu gross","2000","1","Westdeutschland","42","0.00824837549133782","0.00596893703164161","0.010527813951034"
"Viel zu gross","2000","1","Ostdeutschland","","","",""
"Viel zu gross","2000","2","Westdeutschland","","","",""
"Viel zu gross","2000","2","Ostdeutschland","","","",""
"Viel zu gross","2000","3","Westdeutschland","","","",""
"Viel zu gross","2000","3","Ostdeutschland","","","",""
"Viel zu gross","2000","4","Westdeutschland","","","",""
"Viel zu gross","2000","4","Ostdeutschland","","","",""
"Viel zu gross","2000","5","Westdeutschland","37","0.0147557777882645","0.0101650857916133","0.0193464697849157"
"Viel zu gross","2000","5","Ostdeutschland","","","",""
"Viel zu klein","2001","1","Westdeutschland","262","0.0480161331361242","0.0421501110710686","0.0538821552011797"
"Viel zu klein","2001","1","Ostdeutschland","52","0.0241128213541659","0.0176286769009699","0.030596965807362"
"Viel zu klein","2001","2","Westdeutschland","189","0.0299823963511345","0.0254941040075995","0.0344706886946694"
"Viel zu klein","2001","2","Ostdeutschland","","","",""
"Viel zu klein","2001","3","Westdeutschland","75","0.0164895485860028","0.0128895286733223","0.0200895684986833"
"Viel zu klein","2001","3","Ostdeutschland","","","",""
"Viel zu klein","2001","4","Westdeutschland","50","0.0111738401022704","0.00784920735222128","0.0144984728523195"
"Viel zu klein","2001","4","Ostdeutschland","","","",""
"Viel zu klein","2001","5","Westdeutschland","","","",""
"Viel zu klein","2001","5","Ostdeutschland","","","",""
"Etwas zu klein","2001","1","Westdeutschland","996","0.181365410570595","0.170793400116253","0.191937421024936"
"Etwas zu klein","2001","1","Ostdeutschland","356","0.148668651396665","0.133630727769125","0.163706575024205"
"Etwas zu klein","2001","2","Westdeutschland","997","0.175932076469317","0.165911050731709","0.185953102206926"
"Etwas zu klein","2001","2","Ostdeutschland","313","0.138373662726683","0.123480934502292","0.153266390951074"
"Etwas zu klein","2001","3","Westdeutschland","699","0.142550292831718","0.132667051162836","0.152433534500601"
"Etwas zu klein","2001","3","Ostdeutschland","162","0.109766736134986","0.0937540261864097","0.125779446083563"
"Etwas zu klein","2001","4","Westdeutschland","534","0.147999607353784","0.136768239338424","0.159230975369143"
"Etwas zu klein","2001","4","Ostdeutschland","119","0.162637012218205","0.13653739998121","0.1887366244552"
"Etwas zu klein","2001","5","Westdeutschland","317","0.119843498233777","0.10729675503088","0.132390241436674"
"Etwas zu klein","2001","5","Ostdeutschland","","","",""
"Gerade richtig","2001","1","Westdeutschland","3579","0.715156343271131","0.702772966675324","0.727539719866938"
"Gerade richtig","2001","1","Ostdeutschland","1626","0.759520583407311","0.741455599049102","0.777585567765521"
"Gerade richtig","2001","2","Westdeutschland","4000","0.717356903716344","0.705506176799572","0.729207630633117"
