"hlf0071_h","year","hhtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"Gerade richtig","1984","Sonstige","Ost","","","",""
"Etwas zu gross","1984","1-Pers.-HH","West","122","0.109048281754979","0.092019039807326","0.126077523702632"
"Etwas zu gross","1984","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1984","(Ehe-)Paar ohne Kind(er)","West","192","0.080531422840585","0.0702597949191634","0.0908030507620067"
"Etwas zu gross","1984","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1984","Alleinerziehende","West","48","0.0585631479302392","0.0425697506084018","0.0745565452520767"
"Etwas zu gross","1984","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1984","Paar mit Kind(ern)","West","367","0.0448581969892244","0.0408709804937602","0.0488454134846886"
"Etwas zu gross","1984","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1984","Sonstige","West","66","0.0813956309836481","0.064430874861478","0.0983603871058183"
"Etwas zu gross","1984","Sonstige","Ost","","","",""
"Viel zu gross","1984","1-Pers.-HH","West","34","0.026702235346506","0.0178946777843633","0.0355097929086487"
"Viel zu gross","1984","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1984","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1984","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1984","Alleinerziehende","West","","","",""
"Viel zu gross","1984","Alleinerziehende","Ost","","","",""
"Viel zu gross","1984","Paar mit Kind(ern)","West","39","0.0053367871676934","0.00393335006520049","0.00674022427018632"
"Viel zu gross","1984","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1984","Sonstige","West","","","",""
"Viel zu gross","1984","Sonstige","Ost","","","",""
"Viel zu klein","1985","1-Pers.-HH","West","33","0.0204107576506887","0.0121772536149783","0.028644261686399"
"Viel zu klein","1985","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1985","(Ehe-)Paar ohne Kind(er)","West","42","0.0106933088098946","0.00660888333070578","0.0147777342890833"
"Viel zu klein","1985","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1985","Alleinerziehende","West","","","",""
"Viel zu klein","1985","Alleinerziehende","Ost","","","",""
"Viel zu klein","1985","Paar mit Kind(ern)","West","482","0.0392601218274825","0.0353078532334822","0.0432123904214828"
"Viel zu klein","1985","Paar mit Kind(ern)","Ost","","","",""
"Viel zu klein","1985","Sonstige","West","35","0.0244693357910083","0.0144694514671854","0.0344692201148313"
"Viel zu klein","1985","Sonstige","Ost","","","",""
"Etwas zu klein","1985","1-Pers.-HH","West","121","0.0889135350916997","0.0723406975818092","0.10548637260159"
"Etwas zu klein","1985","1-Pers.-HH","Ost","","","",""
"Etwas zu klein","1985","(Ehe-)Paar ohne Kind(er)","West","222","0.0784584678486657","0.0677805440586998","0.0891363916386315"
"Etwas zu klein","1985","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu klein","1985","Alleinerziehende","West","136","0.152976360372298","0.127110820304002","0.178841900440594"
"Etwas zu klein","1985","Alleinerziehende","Ost","","","",""
"Etwas zu klein","1985","Paar mit Kind(ern)","West","1810","0.165215425590438","0.157657889575927","0.172772961604948"
"Etwas zu klein","1985","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu klein","1985","Sonstige","West","148","0.142689223411221","0.120051739648767","0.165326707173675"
"Etwas zu klein","1985","Sonstige","Ost","","","",""
"Gerade richtig","1985","1-Pers.-HH","West","848","0.764785891517276","0.740089428786405","0.789482354248146"
"Gerade richtig","1985","1-Pers.-HH","Ost","","","",""
"Gerade richtig","1985","(Ehe-)Paar ohne Kind(er)","West","1962","0.817330660133327","0.801986568830181","0.832674751436473"
"Gerade richtig","1985","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Gerade richtig","1985","Alleinerziehende","West","513","0.718796945824038","0.686491573444856","0.75110231820322"
"Gerade richtig","1985","Alleinerziehende","Ost","","","",""
"Gerade richtig","1985","Paar mit Kind(ern)","West","6596","0.740968533511006","0.732053071253042","0.74988399576897"
"Gerade richtig","1985","Paar mit Kind(ern)","Ost","","","",""
"Gerade richtig","1985","Sonstige","West","673","0.770393302508137","0.743171809039468","0.797614795976806"
"Gerade richtig","1985","Sonstige","Ost","","","",""
"Etwas zu gross","1985","1-Pers.-HH","West","106","0.103568361451912","0.0858262510726173","0.121310471831207"
"Etwas zu gross","1985","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1985","(Ehe-)Paar ohne Kind(er)","West","196","0.08731400214894","0.0761038349405727","0.0985241693573073"
"Etwas zu gross","1985","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1985","Alleinerziehende","West","57","0.086641061622316","0.0664274346231964","0.106854688621436"
"Etwas zu gross","1985","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1985","Paar mit Kind(ern)","West","351","0.0496099391291975","0.0451911527052506","0.0540287255531444"
"Etwas zu gross","1985","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1985","Sonstige","West","53","0.0578106031830614","0.0427050623295568","0.072916144036566"
"Etwas zu gross","1985","Sonstige","Ost","","","",""
"Viel zu gross","1985","1-Pers.-HH","West","","","",""
"Viel zu gross","1985","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1985","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1985","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1985","Alleinerziehende","West","","","",""
"Viel zu gross","1985","Alleinerziehende","Ost","","","",""
"Viel zu gross","1985","Paar mit Kind(ern)","West","37","0.0049459799418763","0.00351834481327397","0.00637361507047862"
"Viel zu gross","1985","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1985","Sonstige","West","","","",""
"Viel zu gross","1985","Sonstige","Ost","","","",""
"Viel zu klein","1986","1-Pers.-HH","West","","","",""
"Viel zu klein","1986","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1986","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu klein","1986","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1986","Alleinerziehende","West","","","",""
"Viel zu klein","1986","Alleinerziehende","Ost","","","",""
"Viel zu klein","1986","Paar mit Kind(ern)","West","34","0.0319490423186096","0.0204721883949967","0.0434258962422224"
"Viel zu klein","1986","Paar mit Kind(ern)","Ost","","","",""
"Viel zu klein","1986","Sonstige","West","","","",""
"Viel zu klein","1986","Sonstige","Ost","","","",""
"Etwas zu klein","1986","1-Pers.-HH","West","43","0.213362270353478","0.154955473773469","0.271769066933488"
"Etwas zu klein","1986","1-Pers.-HH","Ost","","","",""
"Etwas zu klein","1986","(Ehe-)Paar ohne Kind(er)","West","34","0.130668234338909","0.0956575275760198","0.165678941101797"
"Etwas zu klein","1986","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu klein","1986","Alleinerziehende","West","","","",""
"Etwas zu klein","1986","Alleinerziehende","Ost","","","",""
"Etwas zu klein","1986","Paar mit Kind(ern)","West","155","0.147120152149087","0.12400350567301","0.170236798625165"
"Etwas zu klein","1986","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu klein","1986","Sonstige","West","","","",""
"Etwas zu klein","1986","Sonstige","Ost","","","",""
"Gerade richtig","1986","1-Pers.-HH","West","123","0.668163919114475","0.601033323307409","0.735294514921541"
"Gerade richtig","1986","1-Pers.-HH","Ost","","","",""
"Gerade richtig","1986","(Ehe-)Paar ohne Kind(er)","West","280","0.72680193016635","0.680513767620595","0.773090092712104"
"Gerade richtig","1986","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Gerade richtig","1986","Alleinerziehende","West","83","0.834459468340929","0.764363827671122","0.904555109010736"
"Gerade richtig","1986","Alleinerziehende","Ost","","","",""
"Gerade richtig","1986","Paar mit Kind(ern)","West","670","0.761862333426558","0.734065385056626","0.789659281796489"
"Gerade richtig","1986","Paar mit Kind(ern)","Ost","","","",""
"Gerade richtig","1986","Sonstige","West","84","0.794016201972309","0.718781567619729","0.869250836324889"
"Gerade richtig","1986","Sonstige","Ost","","","",""
"Etwas zu gross","1986","1-Pers.-HH","West","","","",""
"Etwas zu gross","1986","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1986","(Ehe-)Paar ohne Kind(er)","West","32","0.122148290461125","0.0881327505867419","0.156163830335509"
"Etwas zu gross","1986","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1986","Alleinerziehende","West","","","",""
"Etwas zu gross","1986","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1986","Paar mit Kind(ern)","West","43","0.0590684721057452","0.0436833232943104","0.07445362091718"
"Etwas zu gross","1986","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1986","Sonstige","West","","","",""
"Etwas zu gross","1986","Sonstige","Ost","","","",""
"Viel zu gross","1986","1-Pers.-HH","West","","","",""
"Viel zu gross","1986","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1986","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1986","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1986","Alleinerziehende","West","","","",""
"Viel zu gross","1986","Alleinerziehende","Ost","","","",""
"Viel zu gross","1986","Paar mit Kind(ern)","West","","","",""
"Viel zu gross","1986","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1986","Sonstige","West","","","",""
"Viel zu gross","1986","Sonstige","Ost","","","",""
"Viel zu klein","1987","1-Pers.-HH","West","","","",""
"Viel zu klein","1987","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1987","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu klein","1987","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1987","Alleinerziehende","West","","","",""
"Viel zu klein","1987","Alleinerziehende","Ost","","","",""
"Viel zu klein","1987","Paar mit Kind(ern)","West","35","0.0341035871016203","0.021534690880187","0.0466724833230536"
"Viel zu klein","1987","Paar mit Kind(ern)","Ost","","","",""
"Viel zu klein","1987","Sonstige","West","","","",""
"Viel zu klein","1987","Sonstige","Ost","","","",""
"Etwas zu klein","1987","1-Pers.-HH","West","","","",""
"Etwas zu klein","1987","1-Pers.-HH","Ost","","","",""
"Etwas zu klein","1987","(Ehe-)Paar ohne Kind(er)","West","34","0.110373946854255","0.0751491633907559","0.145598730317754"
"Etwas zu klein","1987","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu klein","1987","Alleinerziehende","West","","","",""
"Etwas zu klein","1987","Alleinerziehende","Ost","","","",""
"Etwas zu klein","1987","Paar mit Kind(ern)","West","146","0.145671859432076","0.12124137825814","0.170102340606012"
"Etwas zu klein","1987","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu klein","1987","Sonstige","West","","","",""
"Etwas zu klein","1987","Sonstige","Ost","","","",""
"Gerade richtig","1987","1-Pers.-HH","West","130","0.739940903652084","0.674948348849664","0.804933458454504"
"Gerade richtig","1987","1-Pers.-HH","Ost","","","",""
"Gerade richtig","1987","(Ehe-)Paar ohne Kind(er)","West","234","0.780513564249666","0.733986530075843","0.827040598423489"
"Gerade richtig","1987","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Gerade richtig","1987","Alleinerziehende","West","73","0.770414455842409","0.687569709042871","0.853259202641946"
"Gerade richtig","1987","Alleinerziehende","Ost","","","",""
"Gerade richtig","1987","Paar mit Kind(ern)","West","597","0.77181314831502","0.742750631094849","0.800875665535192"
"Gerade richtig","1987","Paar mit Kind(ern)","Ost","","","",""
"Gerade richtig","1987","Sonstige","West","55","0.666718628652775","0.565912888504911","0.767524368800639"
"Gerade richtig","1987","Sonstige","Ost","","","",""
"Etwas zu gross","1987","1-Pers.-HH","West","","","",""
"Etwas zu gross","1987","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1987","(Ehe-)Paar ohne Kind(er)","West","30","0.090163401683939","0.0579669401294031","0.122359863238475"
"Etwas zu gross","1987","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1987","Alleinerziehende","West","","","",""
"Etwas zu gross","1987","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1987","Paar mit Kind(ern)","West","","","",""
"Etwas zu gross","1987","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1987","Sonstige","West","","","",""
"Etwas zu gross","1987","Sonstige","Ost","","","",""
"Viel zu gross","1987","1-Pers.-HH","West","","","",""
"Viel zu gross","1987","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1987","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1987","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1987","Alleinerziehende","West","","","",""
"Viel zu gross","1987","Alleinerziehende","Ost","","","",""
"Viel zu gross","1987","Paar mit Kind(ern)","West","","","",""
"Viel zu gross","1987","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1987","Sonstige","West","","","",""
"Viel zu gross","1987","Sonstige","Ost","","","",""
"Viel zu klein","1988","1-Pers.-HH","West","","","",""
"Viel zu klein","1988","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1988","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu klein","1988","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1988","Alleinerziehende","West","","","",""
"Viel zu klein","1988","Alleinerziehende","Ost","","","",""
"Viel zu klein","1988","Paar mit Kind(ern)","West","","","",""
"Viel zu klein","1988","Paar mit Kind(ern)","Ost","","","",""
"Viel zu klein","1988","Sonstige","West","","","",""
"Viel zu klein","1988","Sonstige","Ost","","","",""
"Etwas zu klein","1988","1-Pers.-HH","West","","","",""
"Etwas zu klein","1988","1-Pers.-HH","Ost","","","",""
"Etwas zu klein","1988","(Ehe-)Paar ohne Kind(er)","West","52","0.178283042658674","0.136987111384164","0.219578973933184"
"Etwas zu klein","1988","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu klein","1988","Alleinerziehende","West","","","",""
"Etwas zu klein","1988","Alleinerziehende","Ost","","","",""
"Etwas zu klein","1988","Paar mit Kind(ern)","West","111","0.151920817336851","0.125592334690056","0.178249299983645"
"Etwas zu klein","1988","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu klein","1988","Sonstige","West","","","",""
"Etwas zu klein","1988","Sonstige","Ost","","","",""
"Gerade richtig","1988","1-Pers.-HH","West","104","0.678386604410099","0.603885053456385","0.752888155363812"
"Gerade richtig","1988","1-Pers.-HH","Ost","","","",""
"Gerade richtig","1988","(Ehe-)Paar ohne Kind(er)","West","242","0.747795047882065","0.700939694421758","0.794650401342372"
"Gerade richtig","1988","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Gerade richtig","1988","Alleinerziehende","West","55","0.742181169712845","0.649188030053647","0.835174309372044"
"Gerade richtig","1988","Alleinerziehende","Ost","","","",""
"Gerade richtig","1988","Paar mit Kind(ern)","West","550","0.773331173961292","0.74262132775309","0.804041020169495"
"Gerade richtig","1988","Paar mit Kind(ern)","Ost","","","",""
"Gerade richtig","1988","Sonstige","West","68","0.659704612542508","0.568643235619314","0.750765989465701"
"Gerade richtig","1988","Sonstige","Ost","","","",""
"Etwas zu gross","1988","1-Pers.-HH","West","","","",""
"Etwas zu gross","1988","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1988","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Etwas zu gross","1988","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1988","Alleinerziehende","West","","","",""
"Etwas zu gross","1988","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1988","Paar mit Kind(ern)","West","34","0.0500135036935353","0.0340252385738852","0.0660017688131854"
"Etwas zu gross","1988","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1988","Sonstige","West","","","",""
"Etwas zu gross","1988","Sonstige","Ost","","","",""
"Viel zu gross","1988","1-Pers.-HH","West","","","",""
"Viel zu gross","1988","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1988","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1988","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1988","Alleinerziehende","West","","","",""
"Viel zu gross","1988","Alleinerziehende","Ost","","","",""
"Viel zu gross","1988","Paar mit Kind(ern)","West","","","",""
"Viel zu gross","1988","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1988","Sonstige","West","","","",""
"Viel zu gross","1988","Sonstige","Ost","","","",""
"Viel zu klein","1989","1-Pers.-HH","West","","","",""
"Viel zu klein","1989","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1989","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu klein","1989","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1989","Alleinerziehende","West","","","",""
"Viel zu klein","1989","Alleinerziehende","Ost","","","",""
"Viel zu klein","1989","Paar mit Kind(ern)","West","","","",""
"Viel zu klein","1989","Paar mit Kind(ern)","Ost","","","",""
"Viel zu klein","1989","Sonstige","West","","","",""
"Viel zu klein","1989","Sonstige","Ost","","","",""
"Etwas zu klein","1989","1-Pers.-HH","West","","","",""
"Etwas zu klein","1989","1-Pers.-HH","Ost","","","",""
"Etwas zu klein","1989","(Ehe-)Paar ohne Kind(er)","West","40","0.116748986590343","0.0815652683742589","0.151932704806427"
"Etwas zu klein","1989","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu klein","1989","Alleinerziehende","West","","","",""
"Etwas zu klein","1989","Alleinerziehende","Ost","","","",""
"Etwas zu klein","1989","Paar mit Kind(ern)","West","129","0.129388910231569","0.104822079237006","0.153955741226132"
"Etwas zu klein","1989","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu klein","1989","Sonstige","West","","","",""
"Etwas zu klein","1989","Sonstige","Ost","","","",""
"Gerade richtig","1989","1-Pers.-HH","West","98","0.715327451834581","0.641366019557976","0.789288884111187"
"Gerade richtig","1989","1-Pers.-HH","Ost","","","",""
"Gerade richtig","1989","(Ehe-)Paar ohne Kind(er)","West","238","0.750170834160905","0.702738471442613","0.797603196879197"
"Gerade richtig","1989","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Gerade richtig","1989","Alleinerziehende","West","40","0.67626166918173","0.561627905452671","0.790895432910789"
"Gerade richtig","1989","Alleinerziehende","Ost","","","",""
"Gerade richtig","1989","Paar mit Kind(ern)","West","526","0.784550891917224","0.754457480421803","0.814644303412644"
"Gerade richtig","1989","Paar mit Kind(ern)","Ost","","","",""
"Gerade richtig","1989","Sonstige","West","52","0.692920374323886","0.589213281077833","0.796627467569939"
"Gerade richtig","1989","Sonstige","Ost","","","",""
"Etwas zu gross","1989","1-Pers.-HH","West","","","",""
"Etwas zu gross","1989","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1989","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Etwas zu gross","1989","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Etwas zu gross","1989","Alleinerziehende","West","","","",""
"Etwas zu gross","1989","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1989","Paar mit Kind(ern)","West","34","0.0485515593625035","0.0328196029663022","0.0642835157587049"
"Etwas zu gross","1989","Paar mit Kind(ern)","Ost","","","",""
"Etwas zu gross","1989","Sonstige","West","","","",""
"Etwas zu gross","1989","Sonstige","Ost","","","",""
"Viel zu gross","1989","1-Pers.-HH","West","","","",""
"Viel zu gross","1989","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1989","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1989","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1989","Alleinerziehende","West","","","",""
"Viel zu gross","1989","Alleinerziehende","Ost","","","",""
"Viel zu gross","1989","Paar mit Kind(ern)","West","","","",""
"Viel zu gross","1989","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1989","Sonstige","West","","","",""
"Viel zu gross","1989","Sonstige","Ost","","","",""
"Viel zu klein","1990","1-Pers.-HH","West","","","",""
"Viel zu klein","1990","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1990","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu klein","1990","(Ehe-)Paar ohne Kind(er)","Ost","30","0.0349859712529904","0.0233506302099148","0.0466213122960661"
"Viel zu klein","1990","Alleinerziehende","West","","","",""
"Viel zu klein","1990","Alleinerziehende","Ost","","","",""
"Viel zu klein","1990","Paar mit Kind(ern)","West","53","0.0580909889738322","0.040024905260522","0.0761570726871423"
"Viel zu klein","1990","Paar mit Kind(ern)","Ost","414","0.108276030033755","0.0987543247809633","0.117797735286546"
"Viel zu klein","1990","Sonstige","West","","","",""
"Viel zu klein","1990","Sonstige","Ost","39","0.0714143365383586","0.0461782629350756","0.0966504101416417"
"Etwas zu klein","1990","1-Pers.-HH","West","","","",""
"Etwas zu klein","1990","1-Pers.-HH","Ost","45","0.141994245523387","0.10392911683396","0.180059374212813"
"Etwas zu klein","1990","(Ehe-)Paar ohne Kind(er)","West","38","0.162834018478961","0.120340034620779","0.205328002337143"
"Etwas zu klein","1990","(Ehe-)Paar ohne Kind(er)","Ost","150","0.151681920166266","0.128966979490499","0.174396860842034"
"Etwas zu klein","1990","Alleinerziehende","West","","","",""
"Etwas zu klein","1990","Alleinerziehende","Ost","78","0.234851546661718","0.187432975009757","0.282270118313679"
"Etwas zu klein","1990","Paar mit Kind(ern)","West","93","0.136803561251892","0.110263087011638","0.163344035492145"
"Etwas zu klein","1990","Paar mit Kind(ern)","Ost","1312","0.313819111085898","0.299599348209565","0.328038873962232"
"Etwas zu klein","1990","Sonstige","West","","","",""
"Etwas zu klein","1990","Sonstige","Ost","63","0.173930898044114","0.136784675682653","0.211077120405575"
"Gerade richtig","1990","1-Pers.-HH","West","84","0.643238588800631","0.559260097851269","0.727217079749993"
"Gerade richtig","1990","1-Pers.-HH","Ost","239","0.741542628578545","0.693799667339146","0.789285589817944"
"Gerade richtig","1990","(Ehe-)Paar ohne Kind(er)","West","230","0.76761809344609","0.719008403745157","0.816227783147023"
"Gerade richtig","1990","(Ehe-)Paar ohne Kind(er)","Ost","720","0.757416189745792","0.730272834226682","0.784559545264901"
"Gerade richtig","1990","Alleinerziehende","West","","","",""
"Gerade richtig","1990","Alleinerziehende","Ost","188","0.627985584385045","0.573918416014053","0.682052752756036"
"Gerade richtig","1990","Paar mit Kind(ern)","West","467","0.745526038151004","0.711885863562202","0.779166212739805"
"Gerade richtig","1990","Paar mit Kind(ern)","Ost","2273","0.553709665791641","0.538476746392001","0.568942585191282"
"Gerade richtig","1990","Sonstige","West","65","0.706463135614569","0.611854851614202","0.801071419614937"
"Gerade richtig","1990","Sonstige","Ost","273","0.673090295561532","0.627120913443194","0.71905967767987"
"Etwas zu gross","1990","1-Pers.-HH","West","","","",""
"Etwas zu gross","1990","1-Pers.-HH","Ost","","","",""
"Etwas zu gross","1990","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Etwas zu gross","1990","(Ehe-)Paar ohne Kind(er)","Ost","46","0.0449887897436188","0.0318631123345264","0.0581144671527111"
"Etwas zu gross","1990","Alleinerziehende","West","","","",""
"Etwas zu gross","1990","Alleinerziehende","Ost","","","",""
"Etwas zu gross","1990","Paar mit Kind(ern)","West","","","",""
"Etwas zu gross","1990","Paar mit Kind(ern)","Ost","83","0.0221650031659228","0.0176537205139695","0.026676285817876"
"Etwas zu gross","1990","Sonstige","West","","","",""
"Etwas zu gross","1990","Sonstige","Ost","","","",""
"Viel zu gross","1990","1-Pers.-HH","West","","","",""
"Viel zu gross","1990","1-Pers.-HH","Ost","","","",""
"Viel zu gross","1990","(Ehe-)Paar ohne Kind(er)","West","","","",""
"Viel zu gross","1990","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu gross","1990","Alleinerziehende","West","","","",""
"Viel zu gross","1990","Alleinerziehende","Ost","","","",""
"Viel zu gross","1990","Paar mit Kind(ern)","West","","","",""
"Viel zu gross","1990","Paar mit Kind(ern)","Ost","","","",""
"Viel zu gross","1990","Sonstige","West","","","",""
"Viel zu gross","1990","Sonstige","Ost","","","",""
"Viel zu klein","1991","1-Pers.-HH","West","","","",""
"Viel zu klein","1991","1-Pers.-HH","Ost","","","",""
"Viel zu klein","1991","(Ehe-)Paar ohne Kind(er)","West","46","0.0148624704117782","0.00996814345405543","0.0197567973695009"
"Viel zu klein","1991","(Ehe-)Paar ohne Kind(er)","Ost","","","",""
"Viel zu klein","1991","Alleinerziehende","West","","","",""
"Viel zu klein","1991","Alleinerziehende","Ost","","","",""
"Viel zu klein","1991","Paar mit Kind(ern)","West","448","0.0403940788614991","0.0358767549553998","0.0449114027675984"
"Viel zu klein","1991","Paar mit Kind(ern)","Ost","260","0.0703010458173188","0.0622160834729797","0.0783860081616579"
"Viel zu klein","1991","Sonstige","West","68","0.0249540871403386","0.0146714304707665","0.0352367438099106"
