year,age_gr,regtyp,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,Seldom,0.61613,1591,2603,0.59744,0.63482
2003,17-29 y.,Urban regions,Never,0.12484,300,2603,0.11214,0.13754
2003,17-29 y.,Rural regions,At least once per week,0.04420,67,1378,0.03335,0.05506
2003,17-29 y.,Rural regions,At least once per month,0.22685,317,1378,0.20473,0.24897
2003,17-29 y.,Rural regions,Seldom,0.62863,874,1378,0.60311,0.65415
2003,17-29 y.,Rural regions,Never,0.09950,120,1378,0.08369,0.11531
2003,30-45 y.,Urban regions,At least once per week,0.04809,214,4654,0.04194,0.05424
2003,30-45 y.,Urban regions,At least once per month,0.26762,1285,4654,0.25490,0.28034
2003,30-45 y.,Urban regions,Seldom,0.58433,2732,4654,0.57017,0.59849
2003,30-45 y.,Urban regions,Never,0.09967,423,4654,0.09106,0.10828
2003,30-45 y.,Rural regions,At least once per week,0.03472,89,2243,0.02714,0.04229
2003,30-45 y.,Rural regions,At least once per month,0.25612,578,2243,0.23805,0.27419
2003,30-45 y.,Rural regions,Seldom,0.61422,1375,2243,0.59407,0.63437
2003,30-45 y.,Rural regions,Never,0.09473,201,2243,0.08261,0.10686
2003,46-65 y.,Urban regions,At least once per week,0.05079,286,5023,0.04471,0.05686
2003,46-65 y.,Urban regions,At least once per month,0.25347,1379,5023,0.24144,0.26551
2003,46-65 y.,Urban regions,Seldom,0.56708,2846,5023,0.55338,0.58078
2003,46-65 y.,Urban regions,Never,0.12722,512,5023,0.11800,0.13644
2003,46-65 y.,Rural regions,At least once per week,0.04179,118,2507,0.03395,0.04962
2003,46-65 y.,Rural regions,At least once per month,0.24108,640,2507,0.22433,0.25783
2003,46-65 y.,Rural regions,Seldom,0.61198,1508,2507,0.59290,0.63106
2003,46-65 y.,Rural regions,Never,0.10465,241,2507,0.09266,0.11663
2003,66 and older,Urban regions,At least once per week,0.05111,139,2375,0.04225,0.05997
2003,66 and older,Urban regions,At least once per month,0.22102,552,2375,0.20432,0.23771
2003,66 and older,Urban regions,Seldom,0.48789,1155,2375,0.46778,0.50800
2003,66 and older,Urban regions,Never,0.23651,529,2375,0.21942,0.25361
2003,66 and older,Rural regions,At least once per week,0.05405,68,1240,0.04146,0.06665
2003,66 and older,Rural regions,At least once per month,0.18544,262,1240,0.16380,0.20708
2003,66 and older,Rural regions,Seldom,0.51762,641,1240,0.48980,0.54544
2003,66 and older,Rural regions,Never,0.24191,269,1240,0.21806,0.26575
2008,17-29 y.,Urban regions,At least once per week,0.01892,39,2082,0.01306,0.02477
2008,17-29 y.,Urban regions,At least once per month,0.17748,391,2082,0.16107,0.19390
2008,17-29 y.,Urban regions,Seldom,0.63960,1326,2082,0.61898,0.66023
2008,17-29 y.,Urban regions,Never,0.16369,326,2082,0.14779,0.17958
2008,17-29 y.,Rural regions,At least once per month,0.20156,209,1032,0.17707,0.22605
2008,17-29 y.,Rural regions,Seldom,0.58611,642,1032,0.55604,0.61617
2008,17-29 y.,Rural regions,Never,0.19378,181,1032,0.16965,0.21791
2008,30-45 y.,Urban regions,At least once per week,0.02692,84,3446,0.02151,0.03232
2008,30-45 y.,Urban regions,At least once per month,0.21380,782,3446,0.20011,0.22749
2008,30-45 y.,Urban regions,Seldom,0.62781,2171,3446,0.61167,0.64396
2008,30-45 y.,Urban regions,Never,0.13147,409,3446,0.12019,0.14275
2008,30-45 y.,Rural regions,At least once per week,0.02011,43,1707,0.01345,0.02677
2008,30-45 y.,Rural regions,At least once per month,0.19560,357,1707,0.17677,0.21442
2008,30-45 y.,Rural regions,Seldom,0.65435,1101,1707,0.63178,0.67692
2008,30-45 y.,Rural regions,Never,0.12875,206,1707,0.11285,0.14464
2008,46-65 y.,Urban regions,At least once per week,0.02883,128,4323,0.02384,0.03382
2008,46-65 y.,Urban regions,At least once per month,0.21291,1029,4323,0.20070,0.22511
2008,46-65 y.,Urban regions,Seldom,0.59696,2633,4323,0.58234,0.61159
2008,46-65 y.,Urban regions,Never,0.15869,533,4323,0.14780,0.16959
2008,46-65 y.,Rural regions,At least once per week,0.03117,67,2339,0.02413,0.03821
2008,46-65 y.,Rural regions,At least once per month,0.19659,491,2339,0.18048,0.21270
2008,46-65 y.,Rural regions,Seldom,0.60072,1443,2339,0.58087,0.62057
2008,46-65 y.,Rural regions,Never,0.17119,338,2339,0.15592,0.18645
2008,66 and older,Urban regions,At least once per week,0.03581,110,2784,0.02890,0.04271
2008,66 and older,Urban regions,At least once per month,0.19458,619,2784,0.17987,0.20929
2008,66 and older,Urban regions,Seldom,0.52342,1462,2784,0.50486,0.54197
2008,66 and older,Urban regions,Never,0.24509,593,2784,0.22911,0.26107
2008,66 and older,Rural regions,At least once per week,0.03538,54,1482,0.02597,0.04479
2008,66 and older,Rural regions,At least once per month,0.18605,302,1482,0.16623,0.20587
2008,66 and older,Rural regions,Seldom,0.49803,761,1482,0.47256,0.52349
2008,66 and older,Rural regions,Never,0.28033,365,1482,0.25745,0.30321
2013,17-29 y.,Urban regions,At least once per week,0.02996,89,2325,0.02303,0.03690
2013,17-29 y.,Urban regions,At least once per month,0.26662,632,2325,0.24864,0.28460
2013,17-29 y.,Urban regions,Seldom,0.60789,1361,2325,0.58804,0.62774
2013,17-29 y.,Urban regions,Never,0.09539,243,2325,0.08345,0.10734
2013,17-29 y.,Rural regions,At least once per week,0.05267,61,1228,0.04017,0.06516
2013,17-29 y.,Rural regions,At least once per month,0.29314,344,1228,0.26767,0.31861
2013,17-29 y.,Rural regions,Seldom,0.53597,667,1228,0.50807,0.56388
2013,17-29 y.,Rural regions,Never,0.11413,156,1228,0.09634,0.13192
2013,30-45 y.,Urban regions,At least once per week,0.04398,321,5134,0.03838,0.04959
2013,30-45 y.,Urban regions,At least once per month,0.31244,1605,5134,0.29976,0.32512
2013,30-45 y.,Urban regions,Seldom,0.55667,2701,5134,0.54308,0.57026
2013,30-45 y.,Urban regions,Never,0.08509,507,5134,0.07746,0.09272
2013,30-45 y.,Rural regions,At least once per week,0.03938,120,2846,0.03224,0.04653
2013,30-45 y.,Rural regions,At least once per month,0.26939,814,2846,0.25308,0.28569
2013,30-45 y.,Rural regions,Seldom,0.58087,1613,2846,0.56274,0.59900
2013,30-45 y.,Rural regions,Never,0.10862,299,2846,0.09719,0.12006
2013,46-65 y.,Urban regions,At least once per week,0.03444,194,5541,0.02964,0.03925
2013,46-65 y.,Urban regions,At least once per month,0.26961,1587,5541,0.25793,0.28130
2013,46-65 y.,Urban regions,Seldom,0.57218,3128,5541,0.55916,0.58521
2013,46-65 y.,Urban regions,Never,0.12269,632,5541,0.11405,0.13133
2013,46-65 y.,Rural regions,At least once per week,0.03239,129,3414,0.02645,0.03833
2013,46-65 y.,Rural regions,At least once per month,0.25098,866,3414,0.23643,0.26552
2013,46-65 y.,Rural regions,Seldom,0.58135,1988,3414,0.56480,0.59790
2013,46-65 y.,Rural regions,Never,0.13525,431,3414,0.12378,0.14672
2013,66 and older,Urban regions,At least once per week,0.03655,139,3158,0.03001,0.04310
2013,66 and older,Urban regions,At least once per month,0.24253,871,3158,0.22758,0.25748
2013,66 and older,Urban regions,Seldom,0.48415,1519,3158,0.46672,0.50158
2013,66 and older,Urban regions,Never,0.23418,629,3158,0.21941,0.24895
2013,66 and older,Rural regions,At least once per week,0.04849,94,1756,0.03844,0.05854
2013,66 and older,Rural regions,At least once per month,0.21419,412,1756,0.19500,0.23339
2013,66 and older,Rural regions,Seldom,0.50415,869,1756,0.48076,0.52755
2013,66 and older,Rural regions,Never,0.23103,381,1756,0.21131,0.25075
2019,17-29 y.,No answer / don't know,At least once per month,0.39695,55,105,0.30292,0.49098
2019,17-29 y.,No answer / don't know,Seldom,0.48248,50,105,0.38644,0.57852
2019,17-29 y.,Urban regions,Daily,0.00223,31,3239,0.00061,0.00386
2019,17-29 y.,Urban regions,At least once per week,0.04554,232,3239,0.03836,0.05272
2019,17-29 y.,Urban regions,At least once per month,0.34304,1083,3239,0.32669,0.35939
2019,17-29 y.,Urban regions,Seldom,0.52275,1566,3239,0.50555,0.53995
2019,17-29 y.,Urban regions,Never,0.08643,327,3239,0.07675,0.09611
2019,17-29 y.,Rural regions,At least once per week,0.06619,100,1389,0.05311,0.07927
2019,17-29 y.,Rural regions,At least once per month,0.32280,481,1389,0.29820,0.34740
2019,17-29 y.,Rural regions,Seldom,0.53090,681,1389,0.50465,0.55715
2019,17-29 y.,Rural regions,Never,0.07590,127,1389,0.06196,0.08983
2019,30-45 y.,No answer / don't know,At least once per month,0.43133,72,133,0.34684,0.51581
2019,30-45 y.,No answer / don't know,Seldom,0.38361,61,133,0.30066,0.46656
2019,30-45 y.,Urban regions,Daily,0.00175,37,5206,0.00061,0.00288
2019,30-45 y.,Urban regions,At least once per week,0.05996,447,5206,0.05351,0.06641
2019,30-45 y.,Urban regions,At least once per month,0.40829,1945,5206,0.39493,0.42164
2019,30-45 y.,Urban regions,Seldom,0.46317,2316,5206,0.44963,0.47672
2019,30-45 y.,Urban regions,Never,0.06683,461,5206,0.06005,0.07362
2019,30-45 y.,Rural regions,At least once per week,0.07235,173,2481,0.06215,0.08255
2019,30-45 y.,Rural regions,At least once per month,0.35339,924,2481,0.33457,0.37220
2019,30-45 y.,Rural regions,Seldom,0.49274,1144,2481,0.47306,0.51242
2019,30-45 y.,Rural regions,Never,0.08040,240,2481,0.06970,0.09110
2019,46-65 y.,No answer / don't know,At least once per month,0.42820,91,164,0.35224,0.50417
2019,46-65 y.,No answer / don't know,Seldom,0.42515,73,164,0.34926,0.50104
2019,46-65 y.,Urban regions,At least once per week,0.04215,374,6931,0.03742,0.04688
2019,46-65 y.,Urban regions,At least once per month,0.30100,2444,6931,0.29020,0.31180
2019,46-65 y.,Urban regions,Seldom,0.55241,3496,6931,0.54070,0.56412
2019,46-65 y.,Urban regions,Never,0.10330,617,6931,0.09613,0.11046
2019,46-65 y.,Rural regions,At least once per week,0.03291,181,3819,0.02725,0.03857
2019,46-65 y.,Rural regions,At least once per month,0.29127,1202,3819,0.27686,0.30568
2019,46-65 y.,Rural regions,Seldom,0.55356,2054,3819,0.53779,0.56932
2019,46-65 y.,Rural regions,Never,0.12102,382,3819,0.11068,0.13137
2019,66 and older,No answer / don't know,Seldom,0.41074,33,33,0.24028,0.58119
2019,66 and older,Urban regions,At least once per week,0.03970,175,3226,0.03296,0.04644
2019,66 and older,Urban regions,At least once per month,0.27014,1011,3226,0.25481,0.28546
2019,66 and older,Urban regions,Seldom,0.49035,1551,3226,0.47310,0.50760
2019,66 and older,Urban regions,Never,0.19817,489,3226,0.18442,0.21193
2019,66 and older,Rural regions,At least once per week,0.04360,114,1866,0.03433,0.05287
2019,66 and older,Rural regions,At least once per month,0.22534,543,1866,0.20637,0.24430
2019,66 and older,Rural regions,Seldom,0.52394,878,1866,0.50127,0.54661
2019,66 and older,Rural regions,Never,0.20485,331,1866,0.18653,0.22317
