"pli0082","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1995","Realschule","3","33","0.0632189364667825","0.042769031908296","0.083668841025269"
"Min 1x pro Woche","1995","Realschule","4","19","","",""
"Min 1x pro Woche","1995","Realschule","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","2","19","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","3","7","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","4","4","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","1995","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Min 1x pro Woche","1995","AkademikerIn","2","45","0.116243717567005","0.0867931685678717","0.145694266566139"
"Min 1x pro Woche","1995","AkademikerIn","3","28","","",""
"Min 1x pro Woche","1995","AkademikerIn","4","14","","",""
"Min 1x pro Woche","1995","AkademikerIn","5 Einkommensstärkstes Quintil","24","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","62","0.138535575232716","0.107566126658916","0.169505023806517"
"Min 1x pro Monat","1995","(noch) kein Abschluss","2","41","0.199059748953885","0.146416372065374","0.251703125842396"
"Min 1x pro Monat","1995","(noch) kein Abschluss","3","14","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","4","15","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Monat","1995","Hauptschule","1 Einkommensschwächstes Quintil","472","0.179093031171042","0.164119634773374","0.19406642756871"
"Min 1x pro Monat","1995","Hauptschule","2","415","0.233153918084181","0.214035138714913","0.252272697453448"
"Min 1x pro Monat","1995","Hauptschule","3","261","0.274130153693731","0.245749475625241","0.302510831762222"
"Min 1x pro Monat","1995","Hauptschule","4","157","0.304142345332879","0.265937438651253","0.342347252014505"
"Min 1x pro Monat","1995","Hauptschule","5 Einkommensstärkstes Quintil","63","0.347858596236714","0.277888842258994","0.417828350214435"
"Min 1x pro Monat","1995","Realschule","1 Einkommensschwächstes Quintil","295","0.261656368559179","0.235430354473118","0.28788238264524"
"Min 1x pro Monat","1995","Realschule","2","280","0.281960259508064","0.252805750259519","0.31111476875661"
"Min 1x pro Monat","1995","Realschule","3","183","0.34310772889953","0.303213418006067","0.383002039792993"
"Min 1x pro Monat","1995","Realschule","4","138","0.366947721892279","0.318615329191466","0.415280114593092"
"Min 1x pro Monat","1995","Realschule","5 Einkommensstärkstes Quintil","77","0.419657259997075","0.347562867473377","0.491751652520774"
"Min 1x pro Monat","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","109","0.30393924276234","0.257874816385972","0.350003669138709"
"Min 1x pro Monat","1995","(Fach-)Abitur","2","96","0.36973891584503","0.313296868477456","0.426180963212603"
"Min 1x pro Monat","1995","(Fach-)Abitur","3","62","0.361515512248851","0.291523666349539","0.431507358148164"
"Min 1x pro Monat","1995","(Fach-)Abitur","4","44","0.359554343165025","0.27769193101358","0.441416755316471"
"Min 1x pro Monat","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","34","0.480678516290629","0.36980028481439","0.591556747766869"
"Min 1x pro Monat","1995","AkademikerIn","1 Einkommensschwächstes Quintil","113","0.349286539396026","0.300039212693445","0.398533866098606"
"Min 1x pro Monat","1995","AkademikerIn","2","174","0.394860500975536","0.349945440426616","0.439775561524457"
"Min 1x pro Monat","1995","AkademikerIn","3","156","0.411005672804426","0.3611411400433","0.460870205565551"
"Min 1x pro Monat","1995","AkademikerIn","4","130","0.415291092441656","0.360347757789161","0.470234427094151"
"Min 1x pro Monat","1995","AkademikerIn","5 Einkommensstärkstes Quintil","125","0.503905124209089","0.442173944217803","0.565636304200375"
"Seltener","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","248","0.514429904190856","0.469625241486684","0.559234566895027"
"Seltener","1995","(noch) kein Abschluss","2","142","0.619825040850182","0.555825292399941","0.683824789300424"
"Seltener","1995","(noch) kein Abschluss","3","70","0.769374319967896","0.685547131730823","0.853201508204969"
"Seltener","1995","(noch) kein Abschluss","4","32","0.610137370739767","0.483523793264405","0.736750948215129"
"Seltener","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Seltener","1995","Hauptschule","1 Einkommensschwächstes Quintil","1378","0.53013616277314","0.510646077782601","0.54962624776368"
"Seltener","1995","Hauptschule","2","1080","0.560692456265347","0.538252015238015","0.583132897292679"
"Seltener","1995","Hauptschule","3","523","0.535078155580024","0.503344977308435","0.566811333851614"
"Seltener","1995","Hauptschule","4","304","0.522023009058649","0.480540137509941","0.563505880607357"
"Seltener","1995","Hauptschule","5 Einkommensstärkstes Quintil","96","0.523187985410585","0.44981426068924","0.59656171013193"
"Seltener","1995","Realschule","1 Einkommensschwächstes Quintil","620","0.58184629582695","0.552414993512823","0.611277598141076"
"Seltener","1995","Realschule","2","537","0.602043146543039","0.570327808364544","0.633758484721534"
"Seltener","1995","Realschule","3","304","0.549662865989691","0.507854256851592","0.591471475127789"
"Seltener","1995","Realschule","4","208","0.514113966019946","0.463993705643715","0.564234226396177"
"Seltener","1995","Realschule","5 Einkommensstärkstes Quintil","91","0.497716459571956","0.424673676307321","0.57075924283659"
"Seltener","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","203","0.532189107101076","0.482218242970019","0.582159971232134"
"Seltener","1995","(Fach-)Abitur","2","145","0.481509560657866","0.423088725015636","0.539930396300096"
"Seltener","1995","(Fach-)Abitur","3","105","0.551528233773324","0.479074589927254","0.623981877619395"
"Seltener","1995","(Fach-)Abitur","4","80","0.579778124726509","0.495574387695085","0.663981861757932"
"Seltener","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","32","0.415410710839793","0.306049058916062","0.524772362763524"
"Seltener","1995","AkademikerIn","1 Einkommensschwächstes Quintil","195","0.504145418354193","0.452497607503252","0.555793229205134"
"Seltener","1995","AkademikerIn","2","223","0.459138442543258","0.413349851694574","0.504927033391942"
"Seltener","1995","AkademikerIn","3","178","0.468809962566269","0.418234988750055","0.519384936382483"
"Seltener","1995","AkademikerIn","4","158","0.488188076467091","0.43245440734718","0.543921745587003"
"Seltener","1995","AkademikerIn","5 Einkommensstärkstes Quintil","98","0.349775024535593","0.290894178447591","0.408655870623595"
"Nie","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","148","0.301014210602789","0.25989338597496","0.342135035230619"
"Nie","1995","(noch) kein Abschluss","2","34","0.149158290411252","0.102190509832846","0.196126070989657"
"Nie","1995","(noch) kein Abschluss","3","13","","",""
"Nie","1995","(noch) kein Abschluss","4","8","","",""
"Nie","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nie","1995","Hauptschule","1 Einkommensschwächstes Quintil","566","0.245883160757996","0.229067353526245","0.262698967989748"
"Nie","1995","Hauptschule","2","283","0.153277188323792","0.136988200684548","0.169566175963035"
"Nie","1995","Hauptschule","3","104","0.117002541034585","0.096552585945113","0.137452496124057"
"Nie","1995","Hauptschule","4","56","0.0916590491681442","0.0676965222199062","0.115621576116382"
"Nie","1995","Hauptschule","5 Einkommensstärkstes Quintil","12","","",""
"Nie","1995","Realschule","1 Einkommensschwächstes Quintil","97","0.0810307416260059","0.0647485535380312","0.0973129297139807"
"Nie","1995","Realschule","2","46","0.0563648815677945","0.0414216718670759","0.0713080912685131"
"Nie","1995","Realschule","3","23","","",""
"Nie","1995","Realschule","4","16","","",""
"Nie","1995","Realschule","5 Einkommensstärkstes Quintil","4","","",""
"Nie","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","54","0.119728534109972","0.087215623585525","0.152241444634418"
"Nie","1995","(Fach-)Abitur","2","20","","",""
"Nie","1995","(Fach-)Abitur","3","7","","",""
"Nie","1995","(Fach-)Abitur","4","4","","",""
"Nie","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3","","",""
"Nie","1995","AkademikerIn","1 Einkommensschwächstes Quintil","25","","",""
"Nie","1995","AkademikerIn","2","13","","",""
"Nie","1995","AkademikerIn","3","12","","",""
"Nie","1995","AkademikerIn","4","7","","",""
"Nie","1995","AkademikerIn","5 Einkommensstärkstes Quintil","5","","",""
"Täglich","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(noch) kein Abschluss","2","","","",""
"Täglich","1996","(noch) kein Abschluss","3","","","",""
"Täglich","1996","(noch) kein Abschluss","4","","","",""
"Täglich","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Hauptschule","2","","","",""
"Täglich","1996","Hauptschule","3","","","",""
"Täglich","1996","Hauptschule","4","","","",""
"Täglich","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Realschule","2","","","",""
"Täglich","1996","Realschule","3","","","",""
"Täglich","1996","Realschule","4","","","",""
"Täglich","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","2","","","",""
"Täglich","1996","(Fach-)Abitur","3","","","",""
"Täglich","1996","(Fach-)Abitur","4","","","",""
"Täglich","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","AkademikerIn","2","","","",""
"Täglich","1996","AkademikerIn","3","","","",""
"Täglich","1996","AkademikerIn","4","","","",""
"Täglich","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","2","","","",""
"Min 1x pro Woche","1996","Hauptschule","3","","","",""
"Min 1x pro Woche","1996","Hauptschule","4","","","",""
"Min 1x pro Woche","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","2","","","",""
"Min 1x pro Woche","1996","Realschule","3","","","",""
"Min 1x pro Woche","1996","Realschule","4","","","",""
"Min 1x pro Woche","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","2","","","",""
"Min 1x pro Woche","1996","AkademikerIn","3","","","",""
"Min 1x pro Woche","1996","AkademikerIn","4","","","",""
"Min 1x pro Woche","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","2","","","",""
"Min 1x pro Monat","1996","Hauptschule","3","","","",""
"Min 1x pro Monat","1996","Hauptschule","4","","","",""
"Min 1x pro Monat","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","2","","","",""
"Min 1x pro Monat","1996","Realschule","3","","","",""
"Min 1x pro Monat","1996","Realschule","4","","","",""
"Min 1x pro Monat","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","2","","","",""
"Min 1x pro Monat","1996","AkademikerIn","3","","","",""
"Min 1x pro Monat","1996","AkademikerIn","4","","","",""
"Min 1x pro Monat","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","2","","","",""
"Seltener","1996","(noch) kein Abschluss","3","","","",""
"Seltener","1996","(noch) kein Abschluss","4","","","",""
"Seltener","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Hauptschule","2","","","",""
"Seltener","1996","Hauptschule","3","","","",""
"Seltener","1996","Hauptschule","4","","","",""
"Seltener","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Realschule","2","","","",""
"Seltener","1996","Realschule","3","","","",""
"Seltener","1996","Realschule","4","","","",""
"Seltener","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","2","","","",""
"Seltener","1996","(Fach-)Abitur","3","","","",""
"Seltener","1996","(Fach-)Abitur","4","","","",""
"Seltener","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","AkademikerIn","2","","","",""
"Seltener","1996","AkademikerIn","3","","","",""
"Seltener","1996","AkademikerIn","4","","","",""
"Seltener","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","2","","","",""
"Nie","1996","(noch) kein Abschluss","3","","","",""
"Nie","1996","(noch) kein Abschluss","4","","","",""
"Nie","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Hauptschule","2","","","",""
"Nie","1996","Hauptschule","3","","","",""
"Nie","1996","Hauptschule","4","","","",""
"Nie","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Realschule","2","","","",""
"Nie","1996","Realschule","3","","","",""
"Nie","1996","Realschule","4","","","",""
"Nie","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","2","","","",""
"Nie","1996","(Fach-)Abitur","3","","","",""
"Nie","1996","(Fach-)Abitur","4","","","",""
"Nie","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","AkademikerIn","2","","","",""
"Nie","1996","AkademikerIn","3","","","",""
"Nie","1996","AkademikerIn","4","","","",""
"Nie","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","2","","","",""
"Täglich","1997","(noch) kein Abschluss","3","","","",""
"Täglich","1997","(noch) kein Abschluss","4","","","",""
"Täglich","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Hauptschule","2","","","",""
"Täglich","1997","Hauptschule","3","","","",""
"Täglich","1997","Hauptschule","4","","","",""
"Täglich","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Realschule","2","","","",""
"Täglich","1997","Realschule","3","","","",""
"Täglich","1997","Realschule","4","","","",""
"Täglich","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","2","","","",""
"Täglich","1997","(Fach-)Abitur","3","","","",""
"Täglich","1997","(Fach-)Abitur","4","","","",""
"Täglich","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","AkademikerIn","2","","","",""
"Täglich","1997","AkademikerIn","3","","","",""
"Täglich","1997","AkademikerIn","4","","","",""
"Täglich","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","2","","","",""
"Min 1x pro Woche","1997","Hauptschule","3","","","",""
"Min 1x pro Woche","1997","Hauptschule","4","","","",""
"Min 1x pro Woche","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","2","","","",""
"Min 1x pro Woche","1997","Realschule","3","","","",""
"Min 1x pro Woche","1997","Realschule","4","","","",""
"Min 1x pro Woche","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","2","","","",""
"Min 1x pro Woche","1997","AkademikerIn","3","","","",""
"Min 1x pro Woche","1997","AkademikerIn","4","","","",""
"Min 1x pro Woche","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","2","","","",""
"Min 1x pro Monat","1997","Hauptschule","3","","","",""
"Min 1x pro Monat","1997","Hauptschule","4","","","",""
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","2","","","",""
"Min 1x pro Monat","1997","Realschule","3","","","",""
"Min 1x pro Monat","1997","Realschule","4","","","",""
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","2","","","",""
"Min 1x pro Monat","1997","AkademikerIn","3","","","",""
"Min 1x pro Monat","1997","AkademikerIn","4","","","",""
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","2","","","",""
"Seltener","1997","(noch) kein Abschluss","3","","","",""
"Seltener","1997","(noch) kein Abschluss","4","","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Hauptschule","2","","","",""
"Seltener","1997","Hauptschule","3","","","",""
"Seltener","1997","Hauptschule","4","","","",""
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Realschule","2","","","",""
"Seltener","1997","Realschule","3","","","",""
"Seltener","1997","Realschule","4","","","",""
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","2","","","",""
"Seltener","1997","(Fach-)Abitur","3","","","",""
"Seltener","1997","(Fach-)Abitur","4","","","",""
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","AkademikerIn","2","","","",""
"Seltener","1997","AkademikerIn","3","","","",""
"Seltener","1997","AkademikerIn","4","","","",""
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","2","","","",""
"Nie","1997","(noch) kein Abschluss","3","","","",""
"Nie","1997","(noch) kein Abschluss","4","","","",""
"Nie","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Hauptschule","2","","","",""
"Nie","1997","Hauptschule","3","","","",""
"Nie","1997","Hauptschule","4","","","",""
"Nie","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Realschule","2","","","",""
"Nie","1997","Realschule","3","","","",""
"Nie","1997","Realschule","4","","","",""
"Nie","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","2","","","",""
"Nie","1997","(Fach-)Abitur","3","","","",""
"Nie","1997","(Fach-)Abitur","4","","","",""
"Nie","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","AkademikerIn","2","","","",""
"Nie","1997","AkademikerIn","3","","","",""
"Nie","1997","AkademikerIn","4","","","",""
"Nie","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1998","(noch) kein Abschluss","2","","","",""
"Täglich","1998","(noch) kein Abschluss","3","","","",""
"Täglich","1998","(noch) kein Abschluss","4","","","",""
