year,pgisced97,sex,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Upper Secondary Level,male,At least once per month,0.28358,937,3366,0.26836,0.29881
1995,Upper Secondary Level,male,Seldom,0.54115,1869,3366,0.52431,0.55799
1995,Upper Secondary Level,male,Never,0.11004,373,3366,0.09947,0.12062
1995,Upper Secondary Level,female,At least once per week,0.05539,171,3307,0.04759,0.06318
1995,Upper Secondary Level,female,At least once per month,0.26387,896,3307,0.24885,0.27889
1995,Upper Secondary Level,female,Seldom,0.56090,1888,3307,0.54398,0.57781
1995,Upper Secondary Level,female,Never,0.11679,352,3307,0.10584,0.12774
1995,Post-secondary Non-tertiary Level,male,At least once per month,0.33359,86,210,0.26967,0.39751
1995,Post-secondary Non-tertiary Level,male,Seldom,0.51115,124,210,0.44338,0.57892
1995,Post-secondary Non-tertiary Level,female,At least once per month,0.37376,77,196,0.30586,0.44167
1995,Post-secondary Non-tertiary Level,female,Seldom,0.52638,119,196,0.45630,0.59646
1995,First Stage of Tertiary Education,male,At least once per week,0.08846,32,441,0.06192,0.11499
1995,First Stage of Tertiary Education,male,At least once per month,0.29935,143,441,0.25656,0.34215
1995,First Stage of Tertiary Education,male,Seldom,0.51801,266,441,0.47132,0.56470
1995,First Stage of Tertiary Education,female,At least once per month,0.37415,96,242,0.31306,0.43525
1995,First Stage of Tertiary Education,female,Seldom,0.47123,146,242,0.40821,0.53426
1995,Second Stage of Tertiary Education,male,At least once per week,0.09514,75,924,0.07621,0.11407
1995,Second Stage of Tertiary Education,male,At least once per month,0.41568,382,924,0.38389,0.44748
1995,Second Stage of Tertiary Education,male,Seldom,0.45623,467,924,0.42410,0.48837
1995,Second Stage of Tertiary Education,female,At least once per week,0.08484,62,796,0.06547,0.10421
1995,Second Stage of Tertiary Education,female,At least once per month,0.41628,316,796,0.38201,0.45055
1995,Second Stage of Tertiary Education,female,Seldom,0.44776,385,796,0.41319,0.48233
1995,Second Stage of Tertiary Education,female,Never,0.05112,33,796,0.03581,0.06642
1998,No answer / don't know,male,At least once per month,0.25800,71,268,0.20552,0.31048
1998,No answer / don't know,male,Seldom,0.54165,152,268,0.48188,0.60142
1998,No answer / don't know,male,Never,0.13887,45,268,0.09739,0.18035
1998,No answer / don't know,female,At least once per month,0.25855,80,299,0.20884,0.30826
1998,No answer / don't know,female,Seldom,0.50689,163,299,0.45013,0.56366
1998,No answer / don't know,female,Never,0.18796,56,299,0.14360,0.23232
1998,Pre-primary Level,male,At least once per month,0.27544,42,148,0.20322,0.34766
1998,Pre-primary Level,male,Seldom,0.62227,106,148,0.54389,0.70064
1998,Pre-primary Level,female,At least once per month,0.26007,39,152,0.19010,0.33004
1998,Pre-primary Level,female,Seldom,0.65504,113,152,0.57922,0.73087
1998,Primary Level,male,Seldom,0.55464,104,152,0.47536,0.63391
1998,Primary Level,male,Never,0.25547,48,152,0.18590,0.32503
1998,Primary Level,female,Seldom,0.55543,151,233,0.49149,0.61937
1998,Primary Level,female,Never,0.33088,82,233,0.27033,0.39142
1998,Lower Secondary Level,male,At least once per week,0.04818,45,915,0.03430,0.06207
1998,Lower Secondary Level,male,At least once per month,0.18450,172,915,0.15935,0.20964
1998,Lower Secondary Level,male,Seldom,0.59582,560,915,0.56400,0.62763
1998,Lower Secondary Level,male,Never,0.17032,138,915,0.14595,0.19469
1998,Lower Secondary Level,female,At least once per week,0.03961,65,1600,0.03005,0.04917
1998,Lower Secondary Level,female,At least once per month,0.20283,310,1600,0.18312,0.22254
1998,Lower Secondary Level,female,Seldom,0.55498,918,1600,0.53062,0.57933
1998,Lower Secondary Level,female,Never,0.20206,307,1600,0.18238,0.22174
1998,Upper Secondary Level,male,At least once per week,0.05546,183,3487,0.04786,0.06306
1998,Upper Secondary Level,male,At least once per month,0.24647,834,3487,0.23216,0.26077
1998,Upper Secondary Level,male,Seldom,0.60233,2133,3487,0.58608,0.61857
1998,Upper Secondary Level,male,Never,0.09477,337,3487,0.08505,0.10449
1998,Upper Secondary Level,female,At least once per week,0.04688,165,3482,0.03986,0.05390
1998,Upper Secondary Level,female,At least once per month,0.23988,828,3482,0.22569,0.25407
1998,Upper Secondary Level,female,Seldom,0.61505,2176,3482,0.59889,0.63121
1998,Upper Secondary Level,female,Never,0.09819,313,3482,0.08831,0.10808
1998,Post-secondary Non-tertiary Level,male,At least once per month,0.28494,66,215,0.22446,0.34542
1998,Post-secondary Non-tertiary Level,male,Seldom,0.59387,149,215,0.52807,0.65967
1998,Post-secondary Non-tertiary Level,female,At least once per month,0.30223,74,243,0.24437,0.36009
1998,Post-secondary Non-tertiary Level,female,Seldom,0.60479,169,243,0.54320,0.66639
1998,First Stage of Tertiary Education,male,At least once per month,0.27507,132,441,0.23334,0.31679
1998,First Stage of Tertiary Education,male,Seldom,0.59324,309,441,0.54734,0.63914
1998,First Stage of Tertiary Education,female,At least once per month,0.26450,77,290,0.21364,0.31535
1998,First Stage of Tertiary Education,female,Seldom,0.61739,213,290,0.56136,0.67343
1998,Second Stage of Tertiary Education,male,At least once per week,0.05890,62,1043,0.04461,0.07320
1998,Second Stage of Tertiary Education,male,At least once per month,0.39348,400,1043,0.36382,0.42314
1998,Second Stage of Tertiary Education,male,Seldom,0.51571,581,1043,0.48537,0.54605
1998,Second Stage of Tertiary Education,female,At least once per week,0.05952,46,852,0.04363,0.07542
1998,Second Stage of Tertiary Education,female,At least once per month,0.35102,300,852,0.31895,0.38309
1998,Second Stage of Tertiary Education,female,Seldom,0.54842,506,852,0.51498,0.58186
2003,No answer / don't know,male,Seldom,0.65209,77,77,0.54500,0.75918
2003,No answer / don't know,female,Seldom,0.63152,74,74,0.52086,0.74218
2003,Pre-primary Level,male,At least once per month,0.18568,68,281,0.14013,0.23123
2003,Pre-primary Level,male,Seldom,0.63850,179,281,0.58223,0.69478
2003,Pre-primary Level,male,Never,0.10993,34,281,0.07329,0.14657
2003,Pre-primary Level,female,At least once per month,0.21075,74,272,0.16220,0.25931
2003,Pre-primary Level,female,Seldom,0.63959,198,272,0.58242,0.69675
2003,Primary Level,male,Seldom,0.53475,56,92,0.43226,0.63723
2003,Primary Level,male,Never,0.31972,36,92,0.22389,0.41554
2003,Primary Level,female,Seldom,0.40858,72,142,0.32744,0.48972
2003,Primary Level,female,Never,0.46599,70,142,0.38365,0.54833
2003,Lower Secondary Level,male,At least once per week,0.03872,34,904,0.02614,0.05131
2003,Lower Secondary Level,male,At least once per month,0.17449,161,904,0.14974,0.19925
2003,Lower Secondary Level,male,Seldom,0.56734,528,904,0.53503,0.59966
2003,Lower Secondary Level,male,Never,0.21847,181,904,0.19152,0.24543
2003,Lower Secondary Level,female,At least once per week,0.03051,56,1813,0.02259,0.03843
2003,Lower Secondary Level,female,At least once per month,0.15826,289,1813,0.14146,0.17507
2003,Lower Secondary Level,female,Seldom,0.54138,1009,1813,0.51843,0.56432
2003,Lower Secondary Level,female,Never,0.26864,459,1813,0.24823,0.28905
2003,Upper Secondary Level,male,At least once per week,0.04680,249,5297,0.04111,0.05249
2003,Upper Secondary Level,male,At least once per month,0.22708,1201,5297,0.21579,0.23836
2003,Upper Secondary Level,male,Seldom,0.58530,3162,5297,0.57204,0.59857
2003,Upper Secondary Level,male,Never,0.13960,685,5297,0.13027,0.14894
2003,Upper Secondary Level,female,At least once per week,0.03750,235,5750,0.03259,0.04241
2003,Upper Secondary Level,female,At least once per month,0.22705,1360,5750,0.21622,0.23788
2003,Upper Secondary Level,female,Seldom,0.59230,3460,5750,0.57960,0.60501
2003,Upper Secondary Level,female,Never,0.14261,695,5750,0.13357,0.15165
2003,Post-secondary Non-tertiary Level,male,At least once per month,0.29301,143,454,0.25109,0.33492
2003,Post-secondary Non-tertiary Level,male,Seldom,0.55672,268,454,0.51098,0.60247
2003,Post-secondary Non-tertiary Level,male,Never,0.09542,43,454,0.06837,0.12248
2003,Post-secondary Non-tertiary Level,female,At least once per week,0.06108,39,669,0.04292,0.07924
2003,Post-secondary Non-tertiary Level,female,At least once per month,0.26697,185,669,0.23342,0.30051
2003,Post-secondary Non-tertiary Level,female,Seldom,0.58702,395,669,0.54968,0.62436
2003,Post-secondary Non-tertiary Level,female,Never,0.08493,50,669,0.06379,0.10607
2003,First Stage of Tertiary Education,male,At least once per week,0.05505,47,970,0.04069,0.06941
2003,First Stage of Tertiary Education,male,At least once per month,0.27052,265,970,0.24255,0.29849
2003,First Stage of Tertiary Education,male,Seldom,0.60094,595,970,0.57011,0.63178
2003,First Stage of Tertiary Education,male,Never,0.07210,63,970,0.05582,0.08839
2003,First Stage of Tertiary Education,female,At least once per week,0.04149,33,706,0.02677,0.05621
2003,First Stage of Tertiary Education,female,At least once per month,0.26080,186,706,0.22839,0.29321
2003,First Stage of Tertiary Education,female,Seldom,0.60005,430,706,0.56389,0.63621
2003,First Stage of Tertiary Education,female,Never,0.09577,57,706,0.07405,0.11749
2003,Second Stage of Tertiary Education,male,At least once per week,0.07648,185,2436,0.06592,0.08704
2003,Second Stage of Tertiary Education,male,At least once per month,0.37279,961,2436,0.35358,0.39200
2003,Second Stage of Tertiary Education,male,Seldom,0.50513,1210,2436,0.48527,0.52499
2003,Second Stage of Tertiary Education,male,Never,0.04380,80,2436,0.03567,0.05193
2003,Second Stage of Tertiary Education,female,At least once per week,0.05624,128,1883,0.04583,0.06665
2003,Second Stage of Tertiary Education,female,At least once per month,0.33303,666,1883,0.31173,0.35432
2003,Second Stage of Tertiary Education,female,Seldom,0.55659,1009,1883,0.53415,0.57904
2003,Second Stage of Tertiary Education,female,Never,0.05331,80,1883,0.04316,0.06345
2008,No answer / don't know,male,Seldom,0.58777,93,130,0.50283,0.67272
2008,No answer / don't know,male,Never,0.22506,37,130,0.15299,0.29713
2008,No answer / don't know,female,At least once per month,0.19258,32,167,0.13260,0.25257
2008,No answer / don't know,female,Seldom,0.46673,83,167,0.39084,0.54263
2008,No answer / don't know,female,Never,0.31078,52,167,0.24037,0.38118
2008,Pre-primary Level,male,At least once per month,0.28183,38,149,0.20935,0.35432
2008,Pre-primary Level,male,Seldom,0.57705,111,149,0.49745,0.65664
2008,Pre-primary Level,female,At least once per month,0.25824,39,159,0.19000,0.32649
2008,Pre-primary Level,female,Seldom,0.63170,120,159,0.55649,0.70692
2008,Primary Level,male,Seldom,0.50873,32,64,0.38528,0.63218
2008,Primary Level,male,Never,0.40905,32,64,0.28765,0.53046
2008,Primary Level,female,Seldom,0.39834,45,108,0.30558,0.49110
2008,Primary Level,female,Never,0.56394,63,108,0.46998,0.65790
2008,Lower Secondary Level,male,At least once per month,0.13080,86,617,0.10417,0.15742
2008,Lower Secondary Level,male,Seldom,0.51314,345,617,0.47367,0.55261
2008,Lower Secondary Level,male,Never,0.33194,186,617,0.29475,0.36913
2008,Lower Secondary Level,female,At least once per month,0.09283,145,1352,0.07736,0.10831
2008,Lower Secondary Level,female,Seldom,0.54716,762,1352,0.52061,0.57370
2008,Lower Secondary Level,female,Never,0.34028,445,1352,0.31501,0.36554
2008,Upper Secondary Level,male,At least once per week,0.02716,108,4585,0.02246,0.03187
2008,Upper Secondary Level,male,At least once per month,0.18250,861,4585,0.17132,0.19369
2008,Upper Secondary Level,male,Seldom,0.60574,2819,4585,0.59159,0.61989
2008,Upper Secondary Level,male,Never,0.18371,797,4585,0.17250,0.19492
2008,Upper Secondary Level,female,At least once per week,0.02095,119,5090,0.01702,0.02489
2008,Upper Secondary Level,female,At least once per month,0.18357,1003,5090,0.17293,0.19421
2008,Upper Secondary Level,female,Seldom,0.61093,3136,5090,0.59753,0.62432
2008,Upper Secondary Level,female,Never,0.18408,832,5090,0.17344,0.19473
2008,Post-secondary Non-tertiary Level,male,At least once per month,0.26377,105,425,0.22182,0.30571
2008,Post-secondary Non-tertiary Level,male,Seldom,0.62680,281,425,0.58076,0.67284
2008,Post-secondary Non-tertiary Level,male,Never,0.10185,39,425,0.07306,0.13064
2008,Post-secondary Non-tertiary Level,female,At least once per month,0.21602,133,638,0.18406,0.24798
2008,Post-secondary Non-tertiary Level,female,Seldom,0.65701,437,638,0.62014,0.69387
2008,Post-secondary Non-tertiary Level,female,Never,0.10862,68,638,0.08445,0.13278
2008,First Stage of Tertiary Education,male,At least once per month,0.22629,187,798,0.19724,0.25534
2008,First Stage of Tertiary Education,male,Seldom,0.62859,529,798,0.59505,0.66214
2008,First Stage of Tertiary Education,male,Never,0.11181,82,798,0.08994,0.13369
2008,First Stage of Tertiary Education,female,At least once per month,0.19950,121,568,0.16660,0.23239
2008,First Stage of Tertiary Education,female,Seldom,0.63427,383,568,0.59462,0.67391
2008,First Stage of Tertiary Education,female,Never,0.13884,64,568,0.11038,0.16731
2008,Second Stage of Tertiary Education,male,At least once per week,0.05981,128,2287,0.05009,0.06954
2008,Second Stage of Tertiary Education,male,At least once per month,0.31069,768,2287,0.29172,0.32966
2008,Second Stage of Tertiary Education,male,Seldom,0.57157,1283,2287,0.55129,0.59186
2008,Second Stage of Tertiary Education,male,Never,0.05792,108,2287,0.04835,0.06750
2008,Second Stage of Tertiary Education,female,At least once per week,0.04063,77,1893,0.03173,0.04953
2008,Second Stage of Tertiary Education,female,At least once per month,0.30523,629,1893,0.28448,0.32598
2008,Second Stage of Tertiary Education,female,Seldom,0.57324,1080,1893,0.55095,0.59553
2008,Second Stage of Tertiary Education,female,Never,0.07800,107,1893,0.06592,0.09009
2013,No answer / don't know,male,At least once per month,0.18210,61,238,0.13297,0.23124
2013,No answer / don't know,male,Seldom,0.48114,119,238,0.41753,0.54475
2013,No answer / don't know,male,Never,0.32425,58,238,0.26465,0.38384
2013,No answer / don't know,female,At least once per month,0.23949,43,197,0.17975,0.29924
2013,No answer / don't know,female,Seldom,0.57022,122,197,0.50091,0.63953
2013,No answer / don't know,female,Never,0.13725,32,197,0.08908,0.18543
2013,Pre-primary Level,male,At least once per month,0.26837,63,187,0.20469,0.33205
2013,Pre-primary Level,male,Seldom,0.60875,124,187,0.53862,0.67889
2013,Pre-primary Level,female,At least once per month,0.28902,76,214,0.22814,0.34990
2013,Pre-primary Level,female,Seldom,0.63644,138,214,0.57184,0.70104
2013,Primary Level,male,Seldom,0.32542,47,108,0.23664,0.41419
2013,Primary Level,male,Never,0.42427,61,108,0.33063,0.51792
2013,Primary Level,female,Seldom,0.42511,79,163,0.34898,0.50123
2013,Primary Level,female,Never,0.48494,84,163,0.40798,0.56190
2013,Lower Secondary Level,male,At least once per week,0.03388,42,866,0.02182,0.04594
2013,Lower Secondary Level,male,At least once per month,0.15026,148,866,0.12645,0.17407
2013,Lower Secondary Level,male,Seldom,0.52948,454,866,0.49622,0.56274
2013,Lower Secondary Level,male,Never,0.28580,222,866,0.25569,0.31591
2013,Lower Secondary Level,female,At least once per week,0.02678,53,1715,0.01914,0.03442
2013,Lower Secondary Level,female,At least once per month,0.14013,259,1715,0.12370,0.15657
2013,Lower Secondary Level,female,Seldom,0.50598,896,1715,0.48231,0.52965
2013,Lower Secondary Level,female,Never,0.32711,507,1715,0.30490,0.34932
2013,Upper Secondary Level,male,At least once per week,0.03315,200,5434,0.02839,0.03791
2013,Upper Secondary Level,male,At least once per month,0.23645,1299,5434,0.22515,0.24775
2013,Upper Secondary Level,male,Seldom,0.57438,3136,5434,0.56124,0.58753
2013,Upper Secondary Level,male,Never,0.15404,799,5434,0.14444,0.16364
2013,Upper Secondary Level,female,At least once per week,0.02634,236,6919,0.02257,0.03012
2013,Upper Secondary Level,female,At least once per month,0.22763,1689,6919,0.21775,0.23751
2013,Upper Secondary Level,female,Seldom,0.59333,4029,6919,0.58176,0.60491
2013,Upper Secondary Level,female,Never,0.15152,965,6919,0.14308,0.15997
2013,Post-secondary Non-tertiary Level,male,At least once per month,0.30207,197,582,0.26473,0.33941
2013,Post-secondary Non-tertiary Level,male,Seldom,0.56063,338,582,0.52027,0.60099
2013,Post-secondary Non-tertiary Level,male,Never,0.09670,47,582,0.07266,0.12073
2013,Post-secondary Non-tertiary Level,female,At least once per week,0.05396,57,1158,0.04094,0.06698
2013,Post-secondary Non-tertiary Level,female,At least once per month,0.28055,364,1158,0.25466,0.30644
2013,Post-secondary Non-tertiary Level,female,Seldom,0.57658,647,1158,0.54811,0.60505
2013,Post-secondary Non-tertiary Level,female,Never,0.08430,90,1158,0.06829,0.10031
2013,First Stage of Tertiary Education,male,At least once per week,0.04454,53,1030,0.03194,0.05715
2013,First Stage of Tertiary Education,male,At least once per month,0.28788,322,1030,0.26021,0.31554
2013,First Stage of Tertiary Education,male,Seldom,0.58636,582,1030,0.55627,0.61645
2013,First Stage of Tertiary Education,male,Never,0.08103,73,1030,0.06436,0.09770
2013,First Stage of Tertiary Education,female,At least once per month,0.27555,183,612,0.24012,0.31098
2013,First Stage of Tertiary Education,female,Seldom,0.58026,375,612,0.54113,0.61939
2013,First Stage of Tertiary Education,female,Never,0.10418,54,612,0.07995,0.12840
2013,Second Stage of Tertiary Education,male,At least once per week,0.06685,213,2963,0.05785,0.07584
2013,Second Stage of Tertiary Education,male,At least once per month,0.43152,1246,2963,0.41368,0.44935
2013,Second Stage of Tertiary Education,male,Seldom,0.45530,1379,2963,0.43737,0.47324
2013,Second Stage of Tertiary Education,male,Never,0.04443,125,2963,0.03701,0.05185
2013,Second Stage of Tertiary Education,female,At least once per week,0.05635,191,2849,0.04788,0.06482
2013,Second Stage of Tertiary Education,female,At least once per month,0.38286,1142,2849,0.36501,0.40071
2013,Second Stage of Tertiary Education,female,Seldom,0.51287,1381,2849,0.49451,0.53123
2013,Second Stage of Tertiary Education,female,Never,0.04703,135,2849,0.03925,0.05480
2017,No answer / don't know,male,Seldom,0.28511,44,94,0.19335,0.37687
2017,No answer / don't know,male,Never,0.31830,50,94,0.22362,0.41297
2017,No answer / don't know,female,Seldom,0.46574,38,73,0.35051,0.58096
2017,No answer / don't know,female,Never,0.42507,35,73,0.31088,0.53926
2017,Primary Level,male,At least once per week,0.06838,56,729,0.05004,0.08671
2017,Primary Level,male,At least once per month,0.15076,120,729,0.12477,0.17675
2017,Primary Level,male,Seldom,0.31626,251,729,0.28248,0.35004
2017,Primary Level,male,Never,0.45249,302,729,0.41633,0.48865
2017,Primary Level,female,At least once per week,0.07561,47,676,0.05566,0.09555
2017,Primary Level,female,At least once per month,0.09987,80,676,0.07725,0.12249
2017,Primary Level,female,Seldom,0.29614,224,676,0.26170,0.33059
2017,Primary Level,female,Never,0.52320,325,676,0.48552,0.56088
2017,Lower Secondary Level,male,At least once per week,0.07087,40,462,0.04745,0.09430
2017,Lower Secondary Level,male,At least once per month,0.21813,91,462,0.18043,0.25583
2017,Lower Secondary Level,male,Seldom,0.33200,168,462,0.28901,0.37499
2017,Lower Secondary Level,male,Never,0.35949,163,462,0.31568,0.40329
2017,Lower Secondary Level,female,At least once per month,0.11934,50,304,0.08284,0.15585
2017,Lower Secondary Level,female,Seldom,0.36405,125,304,0.30987,0.41823
2017,Lower Secondary Level,female,Never,0.41947,129,304,0.36391,0.47504
2017,Upper Secondary Level,male,At least once per week,0.13405,43,362,0.09891,0.16920
2017,Upper Secondary Level,male,At least once per month,0.21812,68,362,0.17552,0.26072
2017,Upper Secondary Level,male,Seldom,0.28465,128,362,0.23810,0.33120
2017,Upper Secondary Level,male,Never,0.32548,123,362,0.27715,0.37382
2017,Upper Secondary Level,female,At least once per month,0.17982,49,270,0.13393,0.22572
2017,Upper Secondary Level,female,Seldom,0.37416,103,270,0.31633,0.43199
2017,Upper Secondary Level,female,Never,0.38576,118,270,0.32759,0.44393
2017,Second Stage of Tertiary Education,male,At least once per week,0.12678,58,471,0.09670,0.15686
2017,Second Stage of Tertiary Education,male,At least once per month,0.17360,92,471,0.13936,0.20784
2017,Second Stage of Tertiary Education,male,Seldom,0.35832,180,471,0.31497,0.40167
2017,Second Stage of Tertiary Education,male,Never,0.32486,141,471,0.28252,0.36720
2017,Second Stage of Tertiary Education,female,At least once per month,0.17155,44,236,0.12335,0.21975
2017,Second Stage of Tertiary Education,female,Seldom,0.35689,94,236,0.29564,0.41814
2017,Second Stage of Tertiary Education,female,Never,0.37916,98,236,0.31713,0.44120
2018,No answer / don't know,male,At least once per month,0.29629,32,78,0.19429,0.39828
2018,No answer / don't know,male,Seldom,0.29713,46,78,0.19506,0.39921
2018,Primary Level,male,At least once per week,0.17170,107,583,0.14106,0.20234
2018,Primary Level,male,At least once per month,0.24672,147,583,0.21169,0.28174
2018,Primary Level,male,Seldom,0.31509,209,583,0.27735,0.35283
2018,Primary Level,male,Never,0.22621,120,583,0.19221,0.26020
2018,Primary Level,female,At least once per week,0.11424,69,516,0.08677,0.14172
2018,Primary Level,female,At least once per month,0.17084,116,516,0.13834,0.20335
2018,Primary Level,female,Seldom,0.42228,206,516,0.37962,0.46494
2018,Primary Level,female,Never,0.28417,125,516,0.24521,0.32312
2018,Lower Secondary Level,male,At least once per week,0.22326,78,385,0.18161,0.26491
2018,Lower Secondary Level,male,At least once per month,0.30203,117,385,0.25610,0.34795
2018,Lower Secondary Level,male,Seldom,0.26590,123,385,0.22171,0.31009
2018,Lower Secondary Level,male,Never,0.17790,67,385,0.13965,0.21615
2018,Lower Secondary Level,female,At least once per month,0.17304,55,210,0.12176,0.22433
2018,Lower Secondary Level,female,Seldom,0.42882,105,210,0.36173,0.49592
2018,Lower Secondary Level,female,Never,0.25030,50,210,0.19157,0.30903
2018,Upper Secondary Level,male,At least once per week,0.20788,59,323,0.16356,0.25221
2018,Upper Secondary Level,male,At least once per month,0.24026,80,323,0.19360,0.28693
2018,Upper Secondary Level,male,Seldom,0.32804,118,323,0.27676,0.37932
2018,Upper Secondary Level,male,Never,0.18782,66,323,0.14516,0.23048
2018,Upper Secondary Level,female,At least once per month,0.31575,57,156,0.24258,0.38893
2018,Upper Secondary Level,female,Seldom,0.46799,99,156,0.38943,0.54654
2018,Second Stage of Tertiary Education,male,At least once per week,0.16083,71,371,0.12340,0.19827
2018,Second Stage of Tertiary Education,male,At least once per month,0.28152,114,371,0.23570,0.32735
2018,Second Stage of Tertiary Education,male,Seldom,0.33414,126,371,0.28607,0.38220
2018,Second Stage of Tertiary Education,male,Never,0.20159,60,371,0.16071,0.24247
2018,Second Stage of Tertiary Education,female,At least once per week,0.21353,44,188,0.15479,0.27226
2018,Second Stage of Tertiary Education,female,At least once per month,0.21948,48,188,0.16015,0.27880
2018,Second Stage of Tertiary Education,female,Seldom,0.26529,60,188,0.20201,0.32857
2018,Second Stage of Tertiary Education,female,Never,0.29293,36,188,0.22770,0.35816
2019,No answer / don't know,male,At least once per week,0.07386,40,415,0.04866,0.09905
2019,No answer / don't know,male,At least once per month,0.21016,100,415,0.17091,0.24940
2019,No answer / don't know,male,Seldom,0.49537,183,415,0.44721,0.54354
2019,No answer / don't know,male,Never,0.21854,92,415,0.17873,0.25835
2019,No answer / don't know,female,At least once per month,0.25945,89,338,0.21265,0.30625
2019,No answer / don't know,female,Seldom,0.51062,185,338,0.45725,0.56399
2019,No answer / don't know,female,Never,0.19386,64,338,0.15166,0.23607
