year,age_gr,pgisced97,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,Lower Secondary Level,Never,0.16222,86,460,0.12850,0.19595
1990,30-45 y.,Upper Secondary Level,At least once per week,0.07774,100,1419,0.06381,0.09168
1990,30-45 y.,Upper Secondary Level,At least once per month,0.35518,496,1419,0.33027,0.38009
1990,30-45 y.,Upper Secondary Level,Seldom,0.51901,730,1419,0.49301,0.54502
1990,30-45 y.,Upper Secondary Level,Never,0.04735,93,1419,0.03629,0.05840
1990,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.48669,39,80,0.37648,0.59691
1990,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.38709,41,80,0.27968,0.49450
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.40275,81,183,0.33150,0.47401
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.48259,102,183,0.40999,0.55519
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.11244,32,327,0.07815,0.14673
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.46833,164,327,0.41416,0.52250
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.40724,131,327,0.35390,0.46057
1990,46-65 y.,Primary Level,At least once per month,0.14144,33,289,0.10119,0.18168
1990,46-65 y.,Primary Level,Seldom,0.43761,143,289,0.38032,0.49491
1990,46-65 y.,Primary Level,Never,0.39929,113,289,0.34273,0.45586
1990,46-65 y.,Lower Secondary Level,At least once per week,0.06216,42,787,0.04528,0.07904
1990,46-65 y.,Lower Secondary Level,At least once per month,0.27107,204,787,0.23999,0.30214
1990,46-65 y.,Lower Secondary Level,Seldom,0.53754,408,787,0.50269,0.57240
1990,46-65 y.,Lower Secondary Level,Never,0.11974,133,787,0.09704,0.14243
1990,46-65 y.,Upper Secondary Level,At least once per week,0.10150,128,1350,0.08539,0.11762
1990,46-65 y.,Upper Secondary Level,At least once per month,0.33544,430,1350,0.31025,0.36064
1990,46-65 y.,Upper Secondary Level,Seldom,0.50069,683,1350,0.47401,0.52738
1990,46-65 y.,Upper Secondary Level,Never,0.06001,109,1350,0.04733,0.07268
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.40019,64,135,0.31723,0.48314
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.45159,71,135,0.36733,0.53585
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.13515,31,222,0.09007,0.18022
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.49252,111,222,0.42661,0.55843
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35681,80,222,0.29365,0.41997
1990,66 and older,Lower Secondary Level,At least once per month,0.18493,74,361,0.14482,0.22503
1990,66 and older,Lower Secondary Level,Seldom,0.45051,168,361,0.39912,0.50191
1990,66 and older,Lower Secondary Level,Never,0.32525,119,361,0.27686,0.37365
1990,66 and older,Upper Secondary Level,At least once per week,0.08164,38,486,0.05727,0.10601
1990,66 and older,Upper Secondary Level,At least once per month,0.30214,154,486,0.26127,0.34301
1990,66 and older,Upper Secondary Level,Seldom,0.38816,194,486,0.34479,0.43153
1990,66 and older,Upper Secondary Level,Never,0.22417,100,486,0.18706,0.26129
1995,17-29 y.,No answer / don't know,Seldom,0.52081,85,125,0.43288,0.60874
1995,17-29 y.,No answer / don't know,Never,0.22455,40,125,0.15110,0.29800
1995,17-29 y.,Pre-primary Level,At least once per month,0.22656,67,251,0.17467,0.27845
1995,17-29 y.,Pre-primary Level,Seldom,0.65233,184,251,0.59330,0.71136
1995,17-29 y.,Primary Level,Seldom,0.54703,46,46,0.40159,0.69247
1995,17-29 y.,Lower Secondary Level,At least once per week,0.04964,39,755,0.03414,0.06514
1995,17-29 y.,Lower Secondary Level,At least once per month,0.20853,170,755,0.17953,0.23753
1995,17-29 y.,Lower Secondary Level,Seldom,0.62654,445,755,0.59201,0.66107
1995,17-29 y.,Lower Secondary Level,Never,0.11505,101,755,0.09227,0.13782
1995,17-29 y.,Upper Secondary Level,At least once per week,0.05052,81,1603,0.03979,0.06124
1995,17-29 y.,Upper Secondary Level,At least once per month,0.29166,443,1603,0.26940,0.31392
1995,17-29 y.,Upper Secondary Level,Seldom,0.57733,947,1603,0.55314,0.60152
1995,17-29 y.,Upper Secondary Level,Never,0.07971,132,1603,0.06645,0.09298
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.34026,62,152,0.26469,0.41583
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.51480,90,152,0.43508,0.59451
1995,17-29 y.,First Stage of Tertiary Education,At least once per month,0.32209,34,97,0.22861,0.41556
1995,17-29 y.,First Stage of Tertiary Education,Seldom,0.55644,63,97,0.45706,0.65583
1995,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.39666,71,156,0.31964,0.47367
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.49081,85,156,0.41210,0.56951
1995,30-45 y.,Primary Level,Seldom,0.55390,91,127,0.46711,0.64070
1995,30-45 y.,Primary Level,Never,0.26901,36,127,0.19158,0.34644
1995,30-45 y.,Lower Secondary Level,At least once per month,0.16856,75,440,0.13354,0.20358
1995,30-45 y.,Lower Secondary Level,Seldom,0.63929,279,440,0.59437,0.68421
1995,30-45 y.,Lower Secondary Level,Never,0.13607,86,440,0.10400,0.16814
1995,30-45 y.,Upper Secondary Level,At least once per week,0.06444,132,2371,0.05455,0.07433
1995,30-45 y.,Upper Secondary Level,At least once per month,0.28356,688,2371,0.26541,0.30170
1995,30-45 y.,Upper Secondary Level,Seldom,0.57885,1341,2371,0.55897,0.59872
1995,30-45 y.,Upper Secondary Level,Never,0.07198,210,2371,0.06157,0.08239
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.39265,80,188,0.32266,0.46265
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.51966,108,188,0.44806,0.59127
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.33527,105,283,0.28017,0.39037
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.51205,178,283,0.45371,0.57039
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08375,61,819,0.06477,0.10273
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.46136,358,819,0.42720,0.49552
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.42721,400,819,0.39331,0.46111
1995,46-65 y.,Primary Level,At least once per month,0.12824,36,263,0.08775,0.16873
1995,46-65 y.,Primary Level,Seldom,0.54005,137,263,0.47970,0.60040
1995,46-65 y.,Primary Level,Never,0.32108,90,263,0.26454,0.37761
1995,46-65 y.,Lower Secondary Level,At least once per week,0.04685,34,779,0.03200,0.06170
1995,46-65 y.,Lower Secondary Level,At least once per month,0.21351,148,779,0.18472,0.24231
1995,46-65 y.,Lower Secondary Level,Seldom,0.56136,437,779,0.52649,0.59623
1995,46-65 y.,Lower Secondary Level,Never,0.17662,160,779,0.14982,0.20342
1995,46-65 y.,Upper Secondary Level,At least once per week,0.05911,105,1971,0.04870,0.06953
1995,46-65 y.,Upper Secondary Level,At least once per month,0.26697,524,1971,0.24744,0.28651
1995,46-65 y.,Upper Secondary Level,Seldom,0.57077,1130,1971,0.54891,0.59262
1995,46-65 y.,Upper Secondary Level,Never,0.10202,212,1971,0.08865,0.11539
1995,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.59811,36,36,0.43568,0.76054
1995,46-65 y.,First Stage of Tertiary Education,At least once per month,0.29083,71,215,0.22999,0.35168
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.56406,144,215,0.49762,0.63050
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.09664,45,566,0.07228,0.12100
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.39483,223,566,0.35453,0.43514
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.48035,298,566,0.43915,0.52154
1995,66 and older,Lower Secondary Level,At least once per month,0.20040,89,461,0.16381,0.23698
1995,66 and older,Lower Secondary Level,Seldom,0.43620,212,461,0.39088,0.48151
1995,66 and older,Lower Secondary Level,Never,0.34384,160,461,0.30043,0.38724
1995,66 and older,Upper Secondary Level,At least once per week,0.05972,40,728,0.04249,0.07694
1995,66 and older,Upper Secondary Level,At least once per month,0.25115,178,728,0.21963,0.28267
1995,66 and older,Upper Secondary Level,Seldom,0.43682,339,728,0.40076,0.47287
1995,66 and older,Upper Secondary Level,Never,0.24248,171,728,0.21132,0.27363
1995,66 and older,Second Stage of Tertiary Education,At least once per month,0.32582,46,115,0.23978,0.41186
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.43926,69,115,0.34816,0.53037
1998,17-29 y.,No answer / don't know,At least once per month,0.20815,36,191,0.15042,0.26588
1998,17-29 y.,No answer / don't know,Seldom,0.60908,118,191,0.53969,0.67846
1998,17-29 y.,No answer / don't know,Never,0.15631,37,191,0.10468,0.20795
1998,17-29 y.,Pre-primary Level,At least once per month,0.26985,81,299,0.21945,0.32024
1998,17-29 y.,Pre-primary Level,Seldom,0.63935,218,299,0.58482,0.69387
1998,17-29 y.,Primary Level,Seldom,0.58184,34,34,0.41354,0.75013
1998,17-29 y.,Lower Secondary Level,At least once per week,0.05507,39,732,0.03853,0.07161
1998,17-29 y.,Lower Secondary Level,At least once per month,0.21964,163,732,0.18963,0.24965
1998,17-29 y.,Lower Secondary Level,Seldom,0.59948,446,732,0.56396,0.63500
1998,17-29 y.,Lower Secondary Level,Never,0.12365,84,732,0.09979,0.14752
1998,17-29 y.,Upper Secondary Level,At least once per week,0.04910,69,1411,0.03782,0.06038
1998,17-29 y.,Upper Secondary Level,At least once per month,0.25347,363,1411,0.23077,0.27618
1998,17-29 y.,Upper Secondary Level,Seldom,0.64450,895,1411,0.61952,0.66949
1998,17-29 y.,Upper Secondary Level,Never,0.05292,84,1411,0.04124,0.06461
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.30021,40,144,0.22509,0.37534
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.62807,104,144,0.54886,0.70729
1998,17-29 y.,First Stage of Tertiary Education,At least once per month,0.28976,34,104,0.20215,0.37737
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.61985,70,104,0.52611,0.71360
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.39665,66,137,0.31443,0.47887
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.46629,71,137,0.38245,0.55014
1998,30-45 y.,No answer / don't know,At least once per month,0.25768,41,131,0.18249,0.33286
1998,30-45 y.,No answer / don't know,Seldom,0.61317,90,131,0.52945,0.69690
1998,30-45 y.,Primary Level,Seldom,0.56527,64,64,0.44286,0.68768
1998,30-45 y.,Lower Secondary Level,At least once per month,0.18335,76,462,0.14803,0.21868
1998,30-45 y.,Lower Secondary Level,Seldom,0.64181,306,462,0.59804,0.68558
1998,30-45 y.,Lower Secondary Level,Never,0.15429,80,462,0.12131,0.18726
1998,30-45 y.,Upper Secondary Level,At least once per week,0.04795,116,2524,0.03961,0.05628
1998,30-45 y.,Upper Secondary Level,At least once per month,0.24286,600,2524,0.22613,0.25959
1998,30-45 y.,Upper Secondary Level,Seldom,0.63723,1615,2524,0.61847,0.65599
1998,30-45 y.,Upper Secondary Level,Never,0.07185,193,2524,0.06178,0.08193
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.30088,73,226,0.24095,0.36081
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.60253,153,226,0.53859,0.66648
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.24611,82,327,0.19935,0.29287
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.65177,245,327,0.60005,0.70348
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04159,41,905,0.02857,0.05460
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.38522,338,905,0.35349,0.41694
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.55329,526,905,0.52088,0.58570
1998,46-65 y.,No answer / don't know,At least once per month,0.32180,56,127,0.24023,0.40337
1998,46-65 y.,No answer / don't know,Seldom,0.43366,71,127,0.34713,0.52020
1998,46-65 y.,Primary Level,Seldom,0.58974,138,204,0.52208,0.65741
1998,46-65 y.,Primary Level,Never,0.28233,66,204,0.22041,0.34426
1998,46-65 y.,Lower Secondary Level,At least once per week,0.04378,33,756,0.02918,0.05837
1998,46-65 y.,Lower Secondary Level,At least once per month,0.21352,146,756,0.18429,0.24276
1998,46-65 y.,Lower Secondary Level,Seldom,0.58300,446,756,0.54783,0.61817
1998,46-65 y.,Lower Secondary Level,Never,0.15879,131,756,0.13272,0.18486
1998,46-65 y.,Upper Secondary Level,At least once per week,0.05123,113,2172,0.04195,0.06050
1998,46-65 y.,Upper Secondary Level,At least once per month,0.24176,506,2172,0.22375,0.25977
1998,46-65 y.,Upper Secondary Level,Seldom,0.61396,1347,2172,0.59348,0.63444
1998,46-65 y.,Upper Secondary Level,Never,0.09250,206,2172,0.08031,0.10468
1998,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.60376,43,43,0.45583,0.75168
1998,46-65 y.,First Stage of Tertiary Education,At least once per month,0.28267,72,240,0.22558,0.33976
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.59035,168,240,0.52800,0.65269
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.05179,38,676,0.03508,0.06851
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.38238,237,676,0.34572,0.41904
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.53346,401,676,0.49583,0.57110
1998,66 and older,No answer / don't know,Seldom,0.42300,36,36,0.25933,0.58668
1998,66 and older,Lower Secondary Level,At least once per month,0.17473,97,527,0.14227,0.20718
1998,66 and older,Lower Secondary Level,Seldom,0.50264,280,527,0.45991,0.54537
1998,66 and older,Lower Secondary Level,Never,0.28011,150,527,0.24174,0.31849
1998,66 and older,Upper Secondary Level,At least once per week,0.05890,50,862,0.04318,0.07463
1998,66 and older,Upper Secondary Level,At least once per month,0.23710,193,862,0.20869,0.26551
1998,66 and older,Upper Secondary Level,Seldom,0.51544,452,862,0.48206,0.54883
1998,66 and older,Upper Secondary Level,Never,0.18704,167,862,0.16099,0.21309
1998,66 and older,First Stage of Tertiary Education,Seldom,0.48527,39,39,0.32636,0.64418
1998,66 and older,Second Stage of Tertiary Education,At least once per month,0.31594,59,148,0.24079,0.39109
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.46625,89,148,0.38561,0.54690
2003,17-29 y.,No answer / don't know,At least once per month,0.18499,44,174,0.12713,0.24285
2003,17-29 y.,No answer / don't know,Seldom,0.65555,130,174,0.58474,0.72636
2003,17-29 y.,Pre-primary Level,At least once per month,0.19576,141,582,0.16350,0.22802
2003,17-29 y.,Pre-primary Level,Seldom,0.64039,377,582,0.60137,0.67941
2003,17-29 y.,Pre-primary Level,Never,0.11739,64,582,0.09122,0.14357
2003,17-29 y.,Lower Secondary Level,At least once per week,0.04229,32,817,0.02848,0.05609
2003,17-29 y.,Lower Secondary Level,At least once per month,0.18987,156,817,0.16296,0.21678
2003,17-29 y.,Lower Secondary Level,Seldom,0.59822,505,817,0.56458,0.63185
2003,17-29 y.,Lower Secondary Level,Never,0.16845,124,817,0.14277,0.19413
2003,17-29 y.,Upper Secondary Level,At least once per week,0.03231,66,1737,0.02399,0.04063
2003,17-29 y.,Upper Secondary Level,At least once per month,0.22950,412,1737,0.20972,0.24928
2003,17-29 y.,Upper Secondary Level,Seldom,0.63090,1091,1737,0.60820,0.65360
2003,17-29 y.,Upper Secondary Level,Never,0.10729,168,1737,0.09273,0.12185
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.26556,78,246,0.21026,0.32086
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.60991,168,246,0.54883,0.67099
2003,17-29 y.,First Stage of Tertiary Education,Seldom,0.63967,59,59,0.51611,0.76322
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34455,70,182,0.27532,0.41378
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.57100,112,182,0.49889,0.64310
2003,30-45 y.,Primary Level,Seldom,0.49253,34,68,0.37282,0.61224
2003,30-45 y.,Primary Level,Never,0.41974,34,68,0.30157,0.53792
2003,30-45 y.,Lower Secondary Level,At least once per month,0.15544,67,417,0.12063,0.19026
2003,30-45 y.,Lower Secondary Level,Seldom,0.59212,263,417,0.54489,0.63935
2003,30-45 y.,Lower Secondary Level,Never,0.20767,87,417,0.16869,0.24665
2003,30-45 y.,Upper Secondary Level,At least once per week,0.04016,137,3565,0.03371,0.04660
2003,30-45 y.,Upper Secondary Level,At least once per month,0.23139,834,3565,0.21755,0.24524
2003,30-45 y.,Upper Secondary Level,Seldom,0.61677,2222,3565,0.60081,0.63273
2003,30-45 y.,Upper Secondary Level,Never,0.11119,372,3565,0.10087,0.12151
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31737,172,512,0.27701,0.35772
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.54239,296,512,0.49919,0.58558
2003,30-45 y.,Post-secondary Non-tertiary Level,Never,0.09242,44,512,0.06731,0.11753
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28427,189,676,0.25024,0.31830
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.63084,446,676,0.59443,0.66725
2003,30-45 y.,First Stage of Tertiary Education,Never,0.05803,41,676,0.04040,0.07567
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06220,97,1564,0.05023,0.07417
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36576,589,1564,0.34188,0.38964
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.54321,834,1564,0.51851,0.56790
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.02884,44,1564,0.02054,0.03713
2003,46-65 y.,Primary Level,Seldom,0.42945,46,88,0.32544,0.53347
2003,46-65 y.,Primary Level,Never,0.45738,42,88,0.35269,0.56206
2003,46-65 y.,Lower Secondary Level,At least once per month,0.16441,116,668,0.13628,0.19254
2003,46-65 y.,Lower Secondary Level,Seldom,0.55865,385,668,0.52097,0.59634
2003,46-65 y.,Lower Secondary Level,Never,0.25136,167,668,0.21844,0.28428
2003,46-65 y.,Upper Secondary Level,At least once per week,0.04511,191,3867,0.03857,0.05165
2003,46-65 y.,Upper Secondary Level,At least once per month,0.23165,898,3867,0.21836,0.24495
2003,46-65 y.,Upper Secondary Level,Seldom,0.60096,2358,3867,0.58552,0.61640
2003,46-65 y.,Upper Secondary Level,Never,0.12082,420,3867,0.11055,0.13110
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.24797,58,204,0.18856,0.30737
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.61922,146,204,0.55243,0.68602
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.06788,37,643,0.04842,0.08734
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.27434,182,643,0.23982,0.30885
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.58690,384,643,0.54881,0.62499
2003,46-65 y.,First Stage of Tertiary Education,Never,0.07089,40,643,0.05103,0.09074
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.06026,139,1989,0.04980,0.07073
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.35547,758,1989,0.33442,0.37651
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.53675,1026,1989,0.51483,0.55867
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.04752,66,1989,0.03817,0.05688
2003,66 and older,Lower Secondary Level,At least once per month,0.14646,111,757,0.12125,0.17166
2003,66 and older,Lower Secondary Level,Seldom,0.49156,384,757,0.45593,0.52720
2003,66 and older,Lower Secondary Level,Never,0.33234,262,757,0.29876,0.36591
2003,66 and older,Upper Secondary Level,At least once per week,0.04633,90,1878,0.03682,0.05584
2003,66 and older,Upper Secondary Level,At least once per month,0.21196,417,1878,0.19347,0.23045
2003,66 and older,Upper Secondary Level,Seldom,0.50251,951,1878,0.47989,0.52513
2003,66 and older,Upper Secondary Level,Never,0.23819,420,1878,0.21892,0.25746
2003,66 and older,Post-secondary Non-tertiary Level,Seldom,0.55453,53,53,0.41944,0.68962
2003,66 and older,First Stage of Tertiary Education,At least once per month,0.20437,52,223,0.15133,0.25742
2003,66 and older,First Stage of Tertiary Education,Seldom,0.55346,136,223,0.48807,0.61886
2003,66 and older,First Stage of Tertiary Education,Never,0.16302,35,223,0.11443,0.21161
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.11222,69,565,0.08617,0.13827
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.33835,210,565,0.29930,0.37740
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.45279,247,565,0.41171,0.49387
2003,66 and older,Second Stage of Tertiary Education,Never,0.08842,39,565,0.06499,0.11185
2008,17-29 y.,No answer / don't know,At least once per month,0.16498,51,301,0.12298,0.20698
2008,17-29 y.,No answer / don't know,Seldom,0.54994,168,301,0.49364,0.60624
2008,17-29 y.,No answer / don't know,Never,0.25756,82,301,0.20808,0.30705
2008,17-29 y.,Pre-primary Level,At least once per month,0.26989,77,347,0.22312,0.31667
2008,17-29 y.,Pre-primary Level,Seldom,0.60471,231,347,0.55319,0.65623
2008,17-29 y.,Pre-primary Level,Never,0.11946,39,347,0.08528,0.15363
2008,17-29 y.,Lower Secondary Level,At least once per month,0.12077,65,522,0.09279,0.14875
2008,17-29 y.,Lower Secondary Level,Seldom,0.58893,326,522,0.54668,0.63118
2008,17-29 y.,Lower Secondary Level,Never,0.26988,131,522,0.23176,0.30800
2008,17-29 y.,Upper Secondary Level,At least once per month,0.18257,268,1382,0.16219,0.20294
2008,17-29 y.,Upper Secondary Level,Seldom,0.65142,915,1382,0.62629,0.67656
2008,17-29 y.,Upper Secondary Level,Never,0.15263,199,1382,0.13366,0.17160
2008,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.23174,49,202,0.17341,0.29007
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.69609,153,202,0.63251,0.75968
2008,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.26681,81,215,0.20755,0.32607
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.61617,134,215,0.55102,0.68133
2008,30-45 y.,Lower Secondary Level,At least once per month,0.08933,35,308,0.05742,0.12123
2008,30-45 y.,Lower Secondary Level,Seldom,0.57103,184,308,0.51566,0.62639
2008,30-45 y.,Lower Secondary Level,Never,0.32249,89,308,0.27020,0.37478
2008,30-45 y.,Upper Secondary Level,At least once per week,0.02253,56,2600,0.01683,0.02824
2008,30-45 y.,Upper Secondary Level,At least once per month,0.16918,470,2600,0.15477,0.18359
2008,30-45 y.,Upper Secondary Level,Seldom,0.64985,1680,2600,0.63151,0.66819
2008,30-45 y.,Upper Secondary Level,Never,0.15844,394,2600,0.14440,0.17248
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.24859,105,468,0.20939,0.28779
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.67093,330,468,0.62832,0.71355
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.07079,33,468,0.04753,0.09406
2008,30-45 y.,First Stage of Tertiary Education,At least once per month,0.20114,95,466,0.16471,0.23757
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.70800,340,466,0.66667,0.74933
2008,30-45 y.,First Stage of Tertiary Education,Never,0.07257,31,466,0.04899,0.09616
2008,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04447,50,1233,0.03296,0.05598
2008,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.32351,427,1233,0.29739,0.34964
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.58774,710,1233,0.56025,0.61523
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.04428,46,1233,0.03279,0.05576
2008,46-65 y.,Primary Level,Never,0.55350,34,34,0.38388,0.72311
2008,46-65 y.,Lower Secondary Level,At least once per month,0.12701,58,433,0.09561,0.15841
2008,46-65 y.,Lower Secondary Level,Seldom,0.53168,238,433,0.48463,0.57874
2008,46-65 y.,Lower Secondary Level,Never,0.31806,137,433,0.27415,0.36198
2008,46-65 y.,Upper Secondary Level,At least once per week,0.02547,82,3449,0.02021,0.03073
2008,46-65 y.,Upper Secondary Level,At least once per month,0.18919,677,3449,0.17611,0.20226
2008,46-65 y.,Upper Secondary Level,Seldom,0.61505,2170,3449,0.59881,0.63129
2008,46-65 y.,Upper Secondary Level,Never,0.16915,520,3449,0.15664,0.18166
2008,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.23609,67,243,0.18258,0.28959
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.60358,176,243,0.54195,0.66521
2008,46-65 y.,First Stage of Tertiary Education,At least once per month,0.22612,134,560,0.19144,0.26079
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.59680,368,560,0.55614,0.63747
2008,46-65 y.,First Stage of Tertiary Education,Never,0.13004,58,560,0.10215,0.15792
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.04380,80,1848,0.03447,0.05313
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.29251,579,1848,0.27176,0.31326
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.59394,1099,1848,0.57154,0.61633
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.06735,90,1848,0.05592,0.07878
2008,66 and older,Lower Secondary Level,At least once per month,0.08594,73,706,0.06525,0.10662
2008,66 and older,Lower Secondary Level,Seldom,0.48805,359,706,0.45115,0.52495
