year,age_gr,migback,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Direct migration background,Seldom,0.44211,495,1312,0.41522,0.46899
2019,17-29 y.,Direct migration background,Never,0.15162,191,1312,0.13221,0.17104
2019,17-29 y.,Indirect migration background,At least once per week,0.06469,48,720,0.04671,0.08267
2019,17-29 y.,Indirect migration background,At least once per month,0.24987,202,720,0.21823,0.28152
2019,17-29 y.,Indirect migration background,Seldom,0.60310,400,720,0.56734,0.63886
2019,17-29 y.,Indirect migration background,Never,0.07472,70,720,0.05550,0.09394
2019,30-45 y.,No migration background,At least once per week,0.06245,257,4123,0.05507,0.06984
2019,30-45 y.,No migration background,At least once per month,0.40418,1656,4123,0.38920,0.41916
2019,30-45 y.,No migration background,Seldom,0.47857,1975,4123,0.46332,0.49382
2019,30-45 y.,No migration background,Never,0.05325,235,4123,0.04640,0.06011
2019,30-45 y.,Direct migration background,Daily,0.00180,43,3189,0.00033,0.00327
2019,30-45 y.,Direct migration background,At least once per week,0.07575,340,3189,0.06656,0.08493
2019,30-45 y.,Direct migration background,At least once per month,0.37729,1087,3189,0.36046,0.39411
2019,30-45 y.,Direct migration background,Seldom,0.42720,1283,3189,0.41002,0.44437
2019,30-45 y.,Direct migration background,Never,0.11798,436,3189,0.10678,0.12917
2019,30-45 y.,Indirect migration background,At least once per week,0.05515,37,537,0.03583,0.07448
2019,30-45 y.,Indirect migration background,At least once per month,0.35203,198,537,0.31160,0.39247
2019,30-45 y.,Indirect migration background,Seldom,0.51362,263,537,0.47131,0.55593
2019,30-45 y.,Indirect migration background,Never,0.07834,39,537,0.05559,0.10109
2019,46-65 y.,No migration background,At least once per week,0.04200,432,8570,0.03776,0.04625
2019,46-65 y.,No migration background,At least once per month,0.31594,3075,8570,0.30610,0.32578
2019,46-65 y.,No migration background,Seldom,0.54967,4446,8570,0.53914,0.56020
2019,46-65 y.,No migration background,Never,0.09139,617,8570,0.08529,0.09749
2019,46-65 y.,Direct migration background,At least once per week,0.02764,126,2099,0.02062,0.03465
2019,46-65 y.,Direct migration background,At least once per month,0.22416,567,2099,0.20631,0.24200
2019,46-65 y.,Direct migration background,Seldom,0.54840,1027,2099,0.52711,0.56970
2019,46-65 y.,Direct migration background,Never,0.19766,379,2099,0.18062,0.21470
2019,46-65 y.,Indirect migration background,At least once per month,0.25458,95,245,0.19992,0.30924
2019,46-65 y.,Indirect migration background,Seldom,0.62833,150,245,0.56770,0.68897
2019,66 and older,No migration background,At least once per week,0.04366,275,4670,0.03780,0.04952
2019,66 and older,No migration background,At least once per month,0.26177,1480,4670,0.24916,0.27437
2019,66 and older,No migration background,Seldom,0.50090,2223,4670,0.48656,0.51524
2019,66 and older,No migration background,Never,0.19159,692,4670,0.18030,0.20288
2019,66 and older,Direct migration background,At least once per month,0.21418,94,456,0.17648,0.25187
2019,66 and older,Direct migration background,Seldom,0.49246,224,456,0.44652,0.53839
2019,66 and older,Direct migration background,Never,0.27133,138,456,0.23047,0.31219
