,Unnamed: 0,year,age_gr,quintil_oecd,pli0082,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
116,116,1995,46-65 y.,4th Quintile,Never,0.05941,63,12992,0.04861,0.07216
117,117,1995,46-65 y.,5th Quintile,At least once per week,0.07557,61,12992,0.0633,0.08764
118,118,1995,46-65 y.,5th Quintile,At least once per month,0.35338,339,12992,0.33011,0.37985
119,119,1995,46-65 y.,5th Quintile,Seldom,0.53412,527,12992,0.50385,0.56124
120,120,1995,46-65 y.,5th Quintile,Never,0.03693,40,12992,0.02947,0.04549
121,121,1995,66 and older,1st Quintile,At least once per month,0.1492,46,12992,0.12262,0.17433
122,122,1995,66 and older,1st Quintile,Seldom,0.41554,121,12992,0.38721,0.44912
123,123,1995,66 and older,1st Quintile,Never,0.43526,122,12992,0.39407,0.47784
124,124,1995,66 and older,2nd Quintile,At least once per month,0.20582,72,12992,0.18774,0.23079
125,125,1995,66 and older,2nd Quintile,Seldom,0.46027,193,12992,0.42839,0.49988
126,126,1995,66 and older,2nd Quintile,Never,0.3339,118,12992,0.30296,0.36741
127,127,1995,66 and older,3rd Quintile,At least once per month,0.25456,74,12992,0.22564,0.28749
128,128,1995,66 and older,3rd Quintile,Seldom,0.53375,160,12992,0.48618,0.57895
129,129,1995,66 and older,3rd Quintile,Never,0.21169,66,12992,0.18776,0.24329
130,130,1995,66 and older,4th Quintile,At least once per month,0.32594,74,12992,0.28549,0.37524
131,131,1995,66 and older,4th Quintile,Seldom,0.48799,127,12992,0.44865,0.52935
132,132,1995,66 and older,4th Quintile,Never,0.18608,50,12992,0.1584,0.21039
133,133,1995,66 and older,5th Quintile,At least once per month,0.49942,89,12992,0.44923,0.54572
134,134,1995,66 and older,5th Quintile,Seldom,0.32742,70,12992,0.28341,0.36788
135,135,1995,66 and older,5th Quintile,Never,0.17316,38,12992,0.13355,0.21574
136,136,1998,17-29 y.,1st Quintile,At least once per week,0.06211,36,11869,0.04733,0.07878
137,137,1998,17-29 y.,1st Quintile,At least once per month,0.15043,109,11869,0.132,0.16788
138,138,1998,17-29 y.,1st Quintile,Seldom,0.63141,424,11869,0.58169,0.67886
139,139,1998,17-29 y.,1st Quintile,Never,0.15605,116,11869,0.13759,0.17925
140,140,1998,17-29 y.,2nd Quintile,At least once per month,0.23982,151,11869,0.21036,0.26558
141,141,1998,17-29 y.,2nd Quintile,Seldom,0.67675,406,11869,0.6302,0.7313
142,142,1998,17-29 y.,2nd Quintile,Never,0.08342,60,11869,0.07101,0.09553
143,143,1998,17-29 y.,3rd Quintile,At least once per month,0.29629,140,11869,0.25054,0.34289
144,144,1998,17-29 y.,3rd Quintile,Seldom,0.70371,359,11869,0.65018,0.76361
145,145,1998,17-29 y.,4th Quintile,At least once per week,0.05134,33,11869,0.03696,0.06904
146,146,1998,17-29 y.,4th Quintile,At least once per month,0.30863,183,11869,0.28002,0.35214
147,147,1998,17-29 y.,4th Quintile,Seldom,0.64003,355,11869,0.59243,0.69364
148,148,1998,17-29 y.,5th Quintile,At least once per month,0.33744,106,11869,0.2876,0.39727
149,149,1998,17-29 y.,5th Quintile,Seldom,0.66256,230,11869,0.59167,0.72771
150,150,1998,30-45 y.,1st Quintile,At least once per week,0.0362,32,11869,0.02597,0.04691
151,151,1998,30-45 y.,1st Quintile,At least once per month,0.16817,120,11869,0.14756,0.18968
152,152,1998,30-45 y.,1st Quintile,Seldom,0.62377,462,11869,0.57462,0.68191
153,153,1998,30-45 y.,1st Quintile,Never,0.17186,131,11869,0.14983,0.19547
154,154,1998,30-45 y.,2nd Quintile,At least once per week,0.04209,32,11869,0.03324,0.05326
155,155,1998,30-45 y.,2nd Quintile,At least once per month,0.20281,192,11869,0.18365,0.22656
156,156,1998,30-45 y.,2nd Quintile,Seldom,0.66658,626,11869,0.62668,0.70498
157,157,1998,30-45 y.,2nd Quintile,Never,0.08852,90,11869,0.07745,0.10563
158,158,1998,30-45 y.,3rd Quintile,At least once per month,0.28453,249,11869,0.25529,0.31203
159,159,1998,30-45 y.,3rd Quintile,Seldom,0.67549,580,11869,0.63027,0.71981
160,160,1998,30-45 y.,3rd Quintile,Never,0.03998,38,11869,0.03028,0.05395
161,161,1998,30-45 y.,4th Quintile,At least once per week,0.03911,34,11869,0.0311,0.04863
162,162,1998,30-45 y.,4th Quintile,At least once per month,0.29189,224,11869,0.26362,0.31908
163,163,1998,30-45 y.,4th Quintile,Seldom,0.62065,556,11869,0.57758,0.66355
164,164,1998,30-45 y.,4th Quintile,Never,0.04835,46,11869,0.03792,0.06321
165,165,1998,30-45 y.,5th Quintile,At least once per week,0.0475,37,11869,0.03855,0.05668
166,166,1998,30-45 y.,5th Quintile,At least once per month,0.32756,240,11869,0.28837,0.36507
167,167,1998,30-45 y.,5th Quintile,Seldom,0.62494,463,11869,0.58183,0.67214
168,168,1998,46-65 y.,1st Quintile,At least once per month,0.15286,83,11869,0.13477,0.17855
169,169,1998,46-65 y.,1st Quintile,Seldom,0.56761,325,11869,0.52831,0.61147
170,170,1998,46-65 y.,1st Quintile,Never,0.27952,149,11869,0.24725,0.31961
171,171,1998,46-65 y.,2nd Quintile,At least once per month,0.19836,106,11869,0.17363,0.2225
172,172,1998,46-65 y.,2nd Quintile,Seldom,0.64931,392,11869,0.60721,0.68975
173,173,1998,46-65 y.,2nd Quintile,Never,0.15234,97,11869,0.12489,0.17676
174,174,1998,46-65 y.,3rd Quintile,At least once per month,0.26107,160,11869,0.23604,0.29024
175,175,1998,46-65 y.,3rd Quintile,Seldom,0.66231,480,11869,0.62547,0.71445
176,176,1998,46-65 y.,3rd Quintile,Never,0.07662,62,11869,0.06257,0.09222
177,177,1998,46-65 y.,4th Quintile,At least once per week,0.04751,46,11869,0.03984,0.05711
178,178,1998,46-65 y.,4th Quintile,At least once per month,0.26166,224,11869,0.23755,0.28695
179,179,1998,46-65 y.,4th Quintile,Seldom,0.62122,525,11869,0.58029,0.66154
180,180,1998,46-65 y.,4th Quintile,Never,0.06961,59,11869,0.05797,0.08377
181,181,1998,46-65 y.,5th Quintile,At least once per week,0.06142,55,11869,0.05207,0.07126
182,182,1998,46-65 y.,5th Quintile,At least once per month,0.34135,273,11869,0.31394,0.36777
183,183,1998,46-65 y.,5th Quintile,Seldom,0.59723,553,11869,0.56803,0.63615
184,184,1998,66 and older,1st Quintile,At least once per month,0.1266,35,11869,0.10592,0.15152
185,185,1998,66 and older,1st Quintile,Seldom,0.49881,153,11869,0.45383,0.55147
186,186,1998,66 and older,1st Quintile,Never,0.37459,113,11869,0.33518,0.4075
187,187,1998,66 and older,2nd Quintile,At least once per month,0.19958,63,11869,0.17621,0.22633
188,188,1998,66 and older,2nd Quintile,Seldom,0.50645,175,11869,0.47385,0.55169
189,189,1998,66 and older,2nd Quintile,Never,0.29398,97,11869,0.25717,0.33233
190,190,1998,66 and older,3rd Quintile,At least once per month,0.27321,102,11869,0.23935,0.29981
191,191,1998,66 and older,3rd Quintile,Seldom,0.55023,188,11869,0.51102,0.59138
192,192,1998,66 and older,3rd Quintile,Never,0.17656,57,11869,0.15529,0.20052
193,193,1998,66 and older,4th Quintile,At least once per month,0.25772,57,11869,0.22504,0.2931
194,194,1998,66 and older,4th Quintile,Seldom,0.57449,149,11869,0.52697,0.62969
195,195,1998,66 and older,4th Quintile,Never,0.16779,46,11869,0.13313,0.20187
196,196,1998,66 and older,5th Quintile,At least once per month,0.39685,67,11869,0.35847,0.44108
197,197,1998,66 and older,5th Quintile,Seldom,0.60315,118,11869,0.53726,0.66501
198,198,2003,17-29 y.,1st Quintile,At least once per month,0.16559,151,21893,0.14816,0.18568
199,199,2003,17-29 y.,1st Quintile,Seldom,0.62594,531,21893,0.58411,0.66697
200,200,2003,17-29 y.,1st Quintile,Never,0.20848,156,21893,0.18287,0.23521
201,201,2003,17-29 y.,2nd Quintile,At least once per week,0.05611,40,21893,0.0419,0.07424
202,202,2003,17-29 y.,2nd Quintile,At least once per month,0.21227,149,21893,0.18258,0.24225
203,203,2003,17-29 y.,2nd Quintile,Seldom,0.62413,481,21893,0.58109,0.67897
204,204,2003,17-29 y.,2nd Quintile,Never,0.10749,96,21893,0.09215,0.12253
205,205,2003,17-29 y.,3rd Quintile,At least once per week,0.04206,34,21893,0.03149,0.05658
206,206,2003,17-29 y.,3rd Quintile,At least once per month,0.21986,180,21893,0.19078,0.2454
207,207,2003,17-29 y.,3rd Quintile,Seldom,0.64612,470,21893,0.60068,0.688
208,208,2003,17-29 y.,3rd Quintile,Never,0.09196,68,21893,0.0787,0.10956
209,209,2003,17-29 y.,4th Quintile,At least once per month,0.29277,203,21893,0.26127,0.33047
210,210,2003,17-29 y.,4th Quintile,Seldom,0.63835,506,21893,0.59608,0.68438
211,211,2003,17-29 y.,4th Quintile,Never,0.06888,56,21893,0.05041,0.08425
212,212,2003,17-29 y.,5th Quintile,At least once per week,0.05166,42,21893,0.03289,0.0719
213,213,2003,17-29 y.,5th Quintile,At least once per month,0.28838,254,21893,0.25734,0.32017
214,214,2003,17-29 y.,5th Quintile,Seldom,0.59334,475,21893,0.54081,0.65203
215,215,2003,17-29 y.,5th Quintile,Never,0.06662,44,21893,0.0491,0.08375
216,216,2003,30-45 y.,1st Quintile,At least once per month,0.167,142,21893,0.14888,0.18845
217,217,2003,30-45 y.,1st Quintile,Seldom,0.55589,537,21893,0.51892,0.5889
218,218,2003,30-45 y.,1st Quintile,Never,0.27711,248,21893,0.25622,0.2963
219,219,2003,30-45 y.,2nd Quintile,At least once per week,0.05553,57,21893,0.04681,0.06568
220,220,2003,30-45 y.,2nd Quintile,At least once per month,0.22398,267,21893,0.20405,0.2453
221,221,2003,30-45 y.,2nd Quintile,Seldom,0.61307,779,21893,0.57915,0.64114
222,222,2003,30-45 y.,2nd Quintile,Never,0.10741,146,21893,0.09692,0.12166
223,223,2003,30-45 y.,3rd Quintile,At least once per week,0.02443,35,21893,0.02025,0.03043
224,224,2003,30-45 y.,3rd Quintile,At least once per month,0.23135,333,21893,0.2128,0.25113
225,225,2003,30-45 y.,3rd Quintile,Seldom,0.66304,895,21893,0.6273,0.69188
226,226,2003,30-45 y.,3rd Quintile,Never,0.08117,102,21893,0.07019,0.09005
227,227,2003,30-45 y.,4th Quintile,At least once per week,0.04995,69,21893,0.03882,0.06017
228,228,2003,30-45 y.,4th Quintile,At least once per month,0.29999,422,21893,0.27586,0.32395
229,229,2003,30-45 y.,4th Quintile,Seldom,0.60038,911,21893,0.56561,0.62864
230,230,2003,30-45 y.,4th Quintile,Never,0.04968,81,21893,0.04105,0.05721
231,231,2003,30-45 y.,5th Quintile,At least once per week,0.05773,116,21893,0.04645,0.06741
232,232,2003,30-45 y.,5th Quintile,At least once per month,0.37146,699,21893,0.33676,0.39532
233,233,2003,30-45 y.,5th Quintile,Seldom,0.54164,986,21893,0.51018,0.57189
234,234,2003,30-45 y.,5th Quintile,Never,0.02917,47,21893,0.02256,0.03734
235,235,2003,46-65 y.,1st Quintile,At least once per month,0.14875,117,21893,0.13188,0.16792
236,236,2003,46-65 y.,1st Quintile,Seldom,0.53321,470,21893,0.50436,0.56516
237,237,2003,46-65 y.,1st Quintile,Never,0.31804,270,21893,0.29612,0.33966
238,238,2003,46-65 y.,2nd Quintile,At least once per week,0.05732,54,21893,0.04659,0.06804
239,239,2003,46-65 y.,2nd Quintile,At least once per month,0.18172,160,21893,0.16502,0.20166
240,240,2003,46-65 y.,2nd Quintile,Seldom,0.59273,591,21893,0.56036,0.62563
241,241,2003,46-65 y.,2nd Quintile,Never,0.16824,160,21893,0.15027,0.1825
242,242,2003,46-65 y.,3rd Quintile,At least once per week,0.04681,55,21893,0.03877,0.05465
243,243,2003,46-65 y.,3rd Quintile,At least once per month,0.25409,308,21893,0.23395,0.27611
244,244,2003,46-65 y.,3rd Quintile,Seldom,0.59873,741,21893,0.57007,0.62551
245,245,2003,46-65 y.,3rd Quintile,Never,0.10037,123,21893,0.08993,0.11303
246,246,2003,46-65 y.,4th Quintile,At least once per week,0.04841,76,21893,0.04054,0.05584
247,247,2003,46-65 y.,4th Quintile,At least once per month,0.24047,406,21893,0.22276,0.25832
248,248,2003,46-65 y.,4th Quintile,Seldom,0.63137,969,21893,0.59676,0.65983
249,249,2003,46-65 y.,4th Quintile,Never,0.07975,110,21893,0.06934,0.09125
250,250,2003,46-65 y.,5th Quintile,At least once per week,0.05637,196,21893,0.04936,0.06479
251,251,2003,46-65 y.,5th Quintile,At least once per month,0.34276,1028,21893,0.3243,0.36188
252,252,2003,46-65 y.,5th Quintile,Seldom,0.56161,1582,21893,0.53718,0.59573
253,253,2003,46-65 y.,5th Quintile,Never,0.03926,90,21893,0.03239,0.04727
254,254,2003,66 and older,1st Quintile,At least once per month,0.12138,83,21893,0.10581,0.13604
255,255,2003,66 and older,1st Quintile,Seldom,0.51981,352,21893,0.49249,0.5492
256,256,2003,66 and older,1st Quintile,Never,0.35881,238,21893,0.33545,0.38209
257,257,2003,66 and older,2nd Quintile,At least once per month,0.19962,168,21893,0.18274,0.21602
258,258,2003,66 and older,2nd Quintile,Seldom,0.5274,456,21893,0.50225,0.55195
259,259,2003,66 and older,2nd Quintile,Never,0.27298,225,21893,0.25615,0.28969
260,260,2003,66 and older,3rd Quintile,At least once per week,0.06736,54,21893,0.05889,0.07534
261,261,2003,66 and older,3rd Quintile,At least once per month,0.20947,169,21893,0.19359,0.22614
262,262,2003,66 and older,3rd Quintile,Seldom,0.51955,394,21893,0.49664,0.5474
263,263,2003,66 and older,3rd Quintile,Never,0.20363,142,21893,0.18681,0.22191
264,264,2003,66 and older,4th Quintile,At least once per week,0.06017,33,21893,0.05001,0.07133
265,265,2003,66 and older,4th Quintile,At least once per month,0.2539,138,21893,0.23199,0.27909
266,266,2003,66 and older,4th Quintile,Seldom,0.49119,280,21893,0.46211,0.5242
267,267,2003,66 and older,4th Quintile,Never,0.19474,111,21893,0.17404,0.21117
268,268,2003,66 and older,5th Quintile,At least once per week,0.10365,84,21893,0.08317,0.12086
269,269,2003,66 and older,5th Quintile,At least once per month,0.31492,256,21893,0.28593,0.34688
270,270,2003,66 and older,5th Quintile,Seldom,0.44539,314,21893,0.40901,0.48368
271,271,2003,66 and older,5th Quintile,Never,0.13604,82,21893,0.11817,0.15535
272,272,2008,17-29 y.,1st Quintile,At least once per month,0.14401,125,18975,0.12603,0.16674
273,273,2008,17-29 y.,1st Quintile,Seldom,0.56671,431,18975,0.51484,0.61302
274,274,2008,17-29 y.,1st Quintile,Never,0.28928,209,18975,0.25698,0.32114
275,275,2008,17-29 y.,2nd Quintile,At least once per month,0.14051,80,18975,0.11531,0.16926
276,276,2008,17-29 y.,2nd Quintile,Seldom,0.65783,366,18975,0.60263,0.72886
277,277,2008,17-29 y.,2nd Quintile,Never,0.20166,108,18975,0.1671,0.2326
278,278,2008,17-29 y.,3rd Quintile,At least once per month,0.18034,109,18975,0.15093,0.20883
279,279,2008,17-29 y.,3rd Quintile,Seldom,0.68511,414,18975,0.61926,0.74957
280,280,2008,17-29 y.,3rd Quintile,Never,0.13456,95,18975,0.10773,0.16108
281,281,2008,17-29 y.,4th Quintile,At least once per month,0.24922,144,18975,0.20545,0.29644
282,282,2008,17-29 y.,4th Quintile,Seldom,0.65265,393,18975,0.59656,0.71925
283,283,2008,17-29 y.,4th Quintile,Never,0.09813,59,18975,0.07704,0.12483
284,284,2008,17-29 y.,5th Quintile,At least once per month,0.29016,142,18975,0.2409,0.34372
285,285,2008,17-29 y.,5th Quintile,Seldom,0.64705,363,18975,0.58254,0.72126
286,286,2008,17-29 y.,5th Quintile,Never,0.06279,36,18975,0.04819,0.08127
287,287,2008,30-45 y.,1st Quintile,At least once per month,0.11464,89,18975,0.09775,0.13082
288,288,2008,30-45 y.,1st Quintile,Seldom,0.576,407,18975,0.53447,0.62375
289,289,2008,30-45 y.,1st Quintile,Never,0.30936,216,18975,0.2844,0.34332
290,290,2008,30-45 y.,2nd Quintile,At least once per month,0.17091,149,18975,0.13929,0.19717
291,291,2008,30-45 y.,2nd Quintile,Seldom,0.63037,587,18975,0.59182,0.67418
292,292,2008,30-45 y.,2nd Quintile,Never,0.19872,154,18975,0.17468,0.22868
293,293,2008,30-45 y.,3rd Quintile,At least once per month,0.19549,209,18975,0.16753,0.22152
294,294,2008,30-45 y.,3rd Quintile,Seldom,0.68141,737,18975,0.6393,0.73127
295,295,2008,30-45 y.,3rd Quintile,Never,0.1231,122,18975,0.1062,0.13963
296,296,2008,30-45 y.,4th Quintile,At least once per week,0.02658,33,18975,0.01879,0.03655
297,297,2008,30-45 y.,4th Quintile,At least once per month,0.21046,259,18975,0.18767,0.23221
298,298,2008,30-45 y.,4th Quintile,Seldom,0.69089,759,18975,0.64678,0.7398
299,299,2008,30-45 y.,4th Quintile,Never,0.07208,82,18975,0.05648,0.08872
300,300,2008,30-45 y.,5th Quintile,At least once per week,0.0312,43,18975,0.02229,0.04242
301,301,2008,30-45 y.,5th Quintile,At least once per month,0.32168,433,18975,0.29096,0.35049
