year,sex,pli0082,proportion,n,lower_confidence,upper_confidence
1998,female,1.0,0.0002829854969932791,14238,6.703740709540734e-06,0.0005592672532770174
2003,female,4.0,0.3015606569276835,22166,0.295518888228895,0.30760242562647205
2003,male,4.0,0.2756101987115507,22166,0.2697279116779601,0.28149248574514124
2003,male,3.0,0.12875419653388984,22166,0.1243449594330333,0.13316343363474636
2003,female,3.0,0.12684874330822973,22166,0.12246747113624666,0.1312300154802128
2003,female,5.0,0.06610107975682787,22166,0.06283018462521031,0.06937197488844543
2003,male,5.0,0.05162870882859995,22166,0.04871566352885081,0.054541754128349086
2003,male,2.0,0.025496778876689954,22166,0.02342164220567391,0.027571915547705998
2003,female,2.0,0.02313764631158697,22166,0.02115845086799938,0.02511684175517456
2003,male,1.0,0.00049904727338717,22166,0.0002050286386196912,0.0007930659081546487
2003,female,1.0,0.00036294347155430543,22166,0.0001121864660693228,0.0006137004770392881
2008,female,4.0,0.31435553475796807,19571,0.30785109934257904,0.3208599701733571
2008,male,4.0,0.28560287006707225,19571,0.2792743713389372,0.2919313687952073
2008,female,3.0,0.10949929808142256,19571,0.1051243554391766,0.11387424072366852
2008,male,3.0,0.10783549108303436,19571,0.10348985960203778,0.11218112256403094
2008,female,5.0,0.08589403629179015,19571,0.0819682257240839,0.08981984685949641
2008,male,5.0,0.06754016534082047,19571,0.06402419106031887,0.07105613962132207
2008,male,2.0,0.01544220870379036,19571,0.013714681566184207,0.017169735841396513
2008,female,2.0,0.013154474081006604,19571,0.011558187378331138,0.014750760783682069
2008,female,1.0,0.0003639577808974159,19571,9.672113006651027e-05,0.0006311944317283216
2008,male,1.0,0.00031196381219778506,19571,6.45443152109521e-05,0.000559383309184618
2013,female,4.0,0.3014113299524315,31177,0.29631767566630773,0.3065049842385552
2013,male,4.0,0.24291386562880843,31177,0.2381535285221936,0.24767420273542326
2013,female,3.0,0.14836655265951174,31177,0.14442076902086529,0.15231233629815819
2013,male,3.0,0.13197311003656093,31177,0.1282160492210733,0.13573017085204855
2013,female,5.0,0.07394739945748319,31177,0.07104258638414802,0.07685221253081835
2013,male,5.0,0.054919998427487515,31177,0.05239105884131936,0.05744893801365567
2013,female,2.0,0.023155246294767465,31177,0.021485784877900864,0.024824707711634066
2013,male,2.0,0.021936549121358652,31177,0.020310601393740146,0.023562496848977158
2013,male,1.0,0.0007469434288634666,31177,0.00044367967389429957,0.0010502071838326336
2013,female,1.0,0.0006290049927271297,31177,0.0003506946625601077,0.0009073153228941517
2017,male,5.0,0.20237493683678626,31140,0.19791247488356226,0.20683739879001026
2017,male,4.0,0.1988377968671046,31140,0.1944047077226433,0.2032708860115659
2017,female,5.0,0.18292066700353715,31140,0.1786266845222792,0.1872146494847951
2017,female,4.0,0.1510864072764022,31140,0.14710862317096318,0.15506419138184124
2017,male,3.0,0.10535624052551794,31140,0.10194625945427997,0.1087662215967559
2017,female,3.0,0.061899949469429005,31140,0.059223454113479915,0.0645764448253781
2017,male,2.0,0.05558362809499747,31140,0.053038837996542576,0.058128418193452366
2017,female,2.0,0.030065689742294087,31140,0.02816896847368856,0.03196241101089962
2017,male,1.0,0.00833754421424962,31140,0.007327599087718977,0.009347489340780264
2017,female,1.0,0.0035371399696816574,31140,0.0028777331287790403,0.004196546810584274
2018,male,4.0,0.20113493064312737,29779,0.19658210013821487,0.20568776114803988
2018,female,4.0,0.16046658259773014,29779,0.15629777057908786,0.16463539461637242
2018,male,3.0,0.15825977301387137,29779,0.1541142882137611,0.16240525781398163
2018,male,2.0,0.11034047919293821,29779,0.10678186943957786,0.11389908894629856
2018,male,5.0,0.10907944514501891,29779,0.10553872203173202,0.1126201682583058
2018,female,3.0,0.09583858764186633,29779,0.0924951424899441,0.09918203279378855
2018,female,5.0,0.08764186633039092,29779,0.08443013284858429,0.09085359981219755
2018,female,2.0,0.05737704918032787,29779,0.05473561905887798,0.06001847930177776
2018,male,1.0,0.016078184110970995,29779,0.014649619753834416,0.017506748468107576
2018,female,1.0,0.0037831021437578815,29779,0.0030858305028155404,0.0044803737847002225
2019,female,4.0,0.2561331572729168,29565,0.2511575323840161,0.2611087821618175
2019,male,4.0,0.22687469594829385,29565,0.222100666388394,0.23164872550819368
2019,male,3.0,0.17513378275071234,29565,0.17080123006716152,0.17946633543426316
2019,female,3.0,0.16801028563485995,29565,0.16374847603412263,0.17227209523559728
2019,female,5.0,0.055076794773785534,29565,0.052476337539152006,0.05767725200841906
2019,male,5.0,0.049794982278129125,29565,0.04731545676981634,0.05227450778644191
2019,male,2.0,0.035165751615817635,29565,0.033066070040366304,0.037265433191268967
2019,female,2.0,0.028806727361178678,29565,0.026900095160057213,0.030713359562300143
2019,male,1.0,0.0030578914448537078,29565,0.0024285111643691046,0.003687271725338311
2019,female,1.0,0.0019459309194523595,29565,0.0014435792222472553,0.0024482826166574638
