year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,Rural regions,439,38.27064,33.37644,42.49415,11.00000,25.00000,50.00000,1.00000,108.50000,25.00000,20.00000,30.00000
2004,Urban regions,1338,52.80570,49.08030,56.32872,15.00000,38.00000,70.00000,1.00000,152.50000,38.00000,36.00000,42.00000
2004,Rural regions,468,39.74252,35.33681,44.77394,12.00000,28.00000,50.00000,1.00000,107.00000,28.00000,26.00000,33.00000
2005,Urban regions,1396,51.06881,47.40462,54.75019,15.00000,30.00000,65.00000,1.00000,140.00000,30.00000,24.00000,30.00000
2005,Rural regions,536,35.96069,30.85230,40.38321,10.69335,20.00000,48.00000,1.00000,103.95998,20.00000,15.00000,24.00000
2006,Urban regions,1737,46.63492,43.62040,49.20810,15.00000,30.00000,60.00000,1.00000,127.50000,30.00000,28.00000,32.00000
2006,Rural regions,692,33.79780,29.35581,37.34223,10.00000,20.00000,43.00000,1.00000,92.50000,20.00000,20.00000,24.00000
2007,Urban regions,1766,42.49878,39.98504,44.99782,13.00000,25.00000,58.00000,1.00000,125.50000,25.00000,20.00000,25.00000
2007,Rural regions,695,36.32603,29.94655,41.54639,10.00000,20.00000,44.61396,1.00000,96.53490,20.00000,16.00000,23.00000
2008,Urban regions,1936,40.40453,38.17073,42.63347,12.00000,25.00000,53.00000,1.00000,114.50000,25.00000,23.97500,27.00000
2008,Rural regions,750,28.31305,25.48103,31.85320,10.00000,16.00000,33.88241,1.00000,69.70602,16.00000,12.00000,17.00000
2009,Urban regions,,,,,,,,,,,,
2009,Rural regions,,,,,,,,,,,,
2010,Urban regions,1887,37.80784,34.23671,40.26784,13.00000,22.00000,50.00000,0.00000,105.50000,22.00000,19.00000,24.00000
2010,Rural regions,717,33.44840,27.11317,38.85735,11.00000,20.00000,39.17693,1.00000,81.44232,20.00000,17.97500,23.00000
2011,Urban regions,2388,38.78649,36.65924,40.81247,13.00000,25.00000,50.00000,1.00000,105.50000,25.00000,25.00000,26.00000
2011,Rural regions,1023,28.32652,25.38827,30.74011,12.00000,20.00000,30.00000,1.00000,57.00000,20.00000,20.00000,22.00000
2012,Urban regions,2525,36.43771,34.65410,38.46331,14.00000,25.00000,46.49822,1.00000,95.24556,25.00000,24.00000,25.02500
2012,Rural regions,1123,29.32443,26.10909,31.76291,10.20533,19.00000,35.00000,1.00000,72.19201,19.00000,18.00000,21.00000
2013,Urban regions,2452,38.33028,36.04987,40.51651,14.00000,25.00000,50.00000,0.00000,104.00000,25.00000,23.00000,26.00000
2013,Rural regions,1109,30.32069,27.75573,32.75828,12.00000,20.00000,36.45031,1.00000,73.12578,20.00000,17.00000,21.00000
2014,Urban regions,3250,34.72362,33.28860,36.25142,14.09004,25.00000,45.00000,1.00000,91.36494,25.00000,25.00000,27.00000
2014,Rural regions,1572,27.07186,25.17788,28.66923,12.00000,20.00000,30.87351,1.00000,59.18377,20.00000,20.00000,21.00000
2015,Urban regions,,,,,,,,,,,,
2015,Rural regions,,,,,,,,,,,,
2016,Urban regions,2575,36.38492,33.36391,38.60449,15.00000,25.00000,47.00000,1.00000,95.00000,25.00000,23.00000,25.00000
2016,Rural regions,1231,27.51925,25.74243,29.38271,12.00000,20.00000,35.00000,1.00000,69.50000,20.00000,17.00000,20.00000
2017,Urban regions,,,,,,,,,,,,
2017,Rural regions,,,,,,,,,,,,
2018,Urban regions,2771,36.83506,34.49151,38.78308,15.00000,26.00000,48.00000,1.00000,97.50000,26.00000,24.00000,27.00000
2018,Rural regions,1464,29.14163,26.30533,31.22655,12.00000,20.00000,35.00000,1.00000,69.50000,20.00000,17.00000,20.00000
2019,Urban regions,,,,,,,,,,,,
2019,Rural regions,,,,,,,,,,,,
2020,Urban regions,2795,37.32952,35.44394,39.18705,16.00000,28.00000,50.00000,0.00000,101.00000,28.00000,26.00000,30.00000
2020,Rural regions,1337,30.47541,28.00692,32.42668,13.00000,23.00000,38.00000,0.00000,75.50000,23.00000,21.00000,26.00000
2021,Urban regions,,,,,,,,,,,,
2021,Rural regions,,,,,,,,,,,,
