year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,,,,,,,,,,,,
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,,,,,,,,,,,,
1991,Lower Secondary Level,East,,,,,,,,,,,,
1991,Upper Secondary Level,West,,,,,,,,,,,,
1991,Upper Secondary Level,East,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1991,First Stage of Tertiary Education,West,,,,,,,,,,,,
1991,First Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,,,,,,,,,,,,
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,,,,,,,,,,,,
1992,Lower Secondary Level,East,,,,,,,,,,,,
1992,Upper Secondary Level,West,,,,,,,,,,,,
1992,Upper Secondary Level,East,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1992,First Stage of Tertiary Education,West,,,,,,,,,,,,
1992,First Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,,,,,,,,,,,,
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,,,,,,,,,,,,
1993,Lower Secondary Level,East,,,,,,,,,,,,
1993,Upper Secondary Level,West,,,,,,,,,,,,
1993,Upper Secondary Level,East,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1993,First Stage of Tertiary Education,West,,,,,,,,,,,,
1993,First Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,,,,,,,,,,,,
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,,,,,,,,,,,,
1994,Lower Secondary Level,East,,,,,,,,,,,,
1994,Upper Secondary Level,West,,,,,,,,,,,,
1994,Upper Secondary Level,East,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1994,First Stage of Tertiary Education,West,,,,,,,,,,,,
1994,First Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,,,,,,,,,,,,
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,,,,,,,,,,,,
1995,Lower Secondary Level,East,,,,,,,,,,,,
1995,Upper Secondary Level,West,,,,,,,,,,,,
1995,Upper Secondary Level,East,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1995,First Stage of Tertiary Education,West,,,,,,,,,,,,
1995,First Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,,,,,,,,,,,,
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,,,,,,,,,,,,
1996,Lower Secondary Level,East,,,,,,,,,,,,
1996,Upper Secondary Level,West,,,,,,,,,,,,
1996,Upper Secondary Level,East,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1996,First Stage of Tertiary Education,West,,,,,,,,,,,,
1996,First Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,,,,,,,,,,,,
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,,,,,,,,,,,,
1997,Lower Secondary Level,East,,,,,,,,,,,,
1997,Upper Secondary Level,West,,,,,,,,,,,,
1997,Upper Secondary Level,East,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1997,First Stage of Tertiary Education,West,,,,,,,,,,,,
1997,First Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,,,,,,,,,,,,
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,,,,,,,,,,,,
1998,Lower Secondary Level,East,,,,,,,,,,,,
1998,Upper Secondary Level,West,,,,,,,,,,,,
1998,Upper Secondary Level,East,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1998,First Stage of Tertiary Education,West,,,,,,,,,,,,
1998,First Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,,,,,,,,,,,,
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,68,43.39947471190599,39.354396175502195,47.44455324830978,15.0,35.0,60.23428959106259,3.0,128.08572397765647,35.0,14.0,44.0
1999,Lower Secondary Level,East,,,,,,,,,,,,
1999,Upper Secondary Level,West,354,59.05917803252712,55.6792667540046,62.43908931104964,20.0,43.0,77.0,1.0,162.5,43.0,34.92499999999998,48.0
1999,Upper Secondary Level,East,56,22.853898441976703,20.085382843159614,25.622414040793792,9.601148595264597,15.0,22.0,1.0,40.5982771071031,15.0,10.0,19.0
1999,Post-secondary Non-tertiary Level,West,45,49.189809449065955,42.48003387421452,55.89958502391739,26.0,38.0,56.0,1.0,101.0,38.0,24.87499999999997,49.0
1999,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1999,First Stage of Tertiary Education,West,49,51.99569088452375,46.03897149930529,57.95241026974222,20.0,43.63116176649734,62.625160235297564,6.0,126.5629005882439,43.0,35.0,60.0
1999,First Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,West,110,51.34456858384749,47.261956914548065,55.427180253146915,20.0,36.0,77.0,1.0,162.5,36.0,21.0,41.0
1999,Second Stage of Tertiary Education,East,38,33.140484809433715,25.95923776019114,40.32173185867629,10.0,14.221371008478462,37.850828630239874,1.0,79.62707157559969,14.0,-1.0500000000000114,17.0
2000,Pre-primary Level,West,,,,,,,,,,,,
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,,,,,,,,,,,,
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,79,51.292112185342766,45.79769020035874,56.786534170326796,13.0,33.74405573972895,77.0,1.0,173.0,34.0,19.0,47.0
2000,Lower Secondary Level,East,,,,,,,,,,,,
2000,Upper Secondary Level,West,727,54.23636406701534,52.47541696006606,55.99731117396461,17.0,41.0,77.0,1.0,167.0,41.0,36.0,46.0
2000,Upper Secondary Level,East,81,22.807265267196673,19.892409278788598,25.722121255604748,8.0,13.0,23.879656098028644,1.0,47.699140245071604,13.0,11.0,16.0
2000,Post-secondary Non-tertiary Level,West,100,55.59531139236612,50.564187427398856,60.626435357333385,20.0,41.0,74.80527695402569,1.0,157.0131923850642,41.0,31.974999999999994,48.0
2000,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2000,First Stage of Tertiary Education,West,126,66.73099635567621,59.86978887955923,73.59220383179319,18.0,45.11020217296135,68.36901663655185,1.0,143.92254159137963,45.0,34.0,55.099999999999994
2000,First Stage of Tertiary Education,East,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,West,301,61.7130631600619,58.248350768162496,65.1777755519613,25.47332906231907,42.035220427886614,77.0,1.0,154.2900064065214,41.0,31.0,44.05
2000,Second Stage of Tertiary Education,East,49,20.829954117643204,17.409835497550613,24.250072737735795,6.976776071073585,12.076450428461662,23.685612162540583,1.0,48.74886629974108,12.0,7.924999999999983,14.0
2001,Pre-primary Level,West,,,,,,,,,,,,
2001,Pre-primary Level,East,,,,,,,,,,,,
2001,Primary Level,West,,,,,,,,,,,,
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,58,51.092689292797566,44.73810065809579,57.44727792749934,13.344903708886012,36.54547991164112,66.0,1.0,144.982644436671,37.0,17.0,53.0
2001,Lower Secondary Level,East,,,,,,,,,,,,
2001,Upper Secondary Level,West,678,50.81904827684299,49.08419042838429,52.553906125301694,15.0,41.0,71.0,1.0,155.0,41.0,36.0,46.0
2001,Upper Secondary Level,East,87,15.669281578958133,14.344889158947034,16.993673998969232,7.0,13.0,20.663580876421257,1.0,41.158952191053146,13.0,11.0,16.0
2001,Post-secondary Non-tertiary Level,West,105,51.145994885106525,46.833886254345906,55.458103515867144,19.63041055356926,42.93883904476581,73.73696942205909,1.0,154.89680772479383,43.0,35.0,56.0
2001,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2001,First Stage of Tertiary Education,West,125,52.05819085853124,47.61053633659169,56.50584538047079,19.9044044737233,44.80752609507368,62.50249619967007,1.0,126.39963378859022,46.0,41.0,59.05
2001,First Stage of Tertiary Education,East,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,West,267,54.36942433035072,51.33834597322665,57.400502687474784,20.0,40.921508150356686,69.01233773125422,1.0,142.53084432813557,41.0,36.0,48.0
2001,Second Stage of Tertiary Education,East,54,17.788123032434594,14.818436118092897,20.75780994677629,3.061156389463371,11.0,20.0,1.0,45.40826541580495,11.0,7.0,15.0
2002,Pre-primary Level,West,,,,,,,,,,,,
2002,Pre-primary Level,East,,,,,,,,,,,,
2002,Primary Level,West,,,,,,,,,,,,
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,78,61.59559878238735,55.8470273754873,67.3441701892874,15.0,50.0,99.650009980704,2.0,226.62502495176,50.0,35.0,62.0
2002,Lower Secondary Level,East,,,,,,,,,,,,
2002,Upper Secondary Level,West,821,49.60679488777485,47.96598680964829,51.247602965901415,15.0,35.0,70.0,1.0,152.5,35.0,30.0,40.0
2002,Upper Secondary Level,East,94,17.331982834056852,15.552741400185585,19.11122426792812,6.081417318970386,12.0,20.0,1.0,40.87787402154442,12.0,9.0,14.0
2002,Post-secondary Non-tertiary Level,West,125,55.97463127076158,52.067843854822684,59.88141868670047,25.0,45.0,75.0,1.0,150.0,45.0,40.0,54.025
2002,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2002,First Stage of Tertiary Education,West,143,55.64000037707775,51.09247454281936,60.187526211336134,20.0,42.531824369597345,65.2679236380522,1.0,133.1698090951305,44.0,34.849999999999966,58.099999999999994
2002,First Stage of Tertiary Education,East,,,,,,,,,,,,
2002,Second Stage of Tertiary Education,West,391,64.01059626081636,61.11346076727893,66.90773175435379,25.0,50.0,80.0,1.0,162.5,50.0,43.94999999999999,55.0
2002,Second Stage of Tertiary Education,East,75,17.791879998514663,15.850056241782301,19.733703755247024,6.216287955514401,12.0,20.0,1.0,40.6755680667284,12.0,9.0,14.0
2003,Pre-primary Level,West,,,,,,,,,,,,
2003,Pre-primary Level,East,,,,,,,,,,,,
2003,Primary Level,West,,,,,,,,,,,,
2003,Primary Level,East,,,,,,,,,,,,
2003,Lower Secondary Level,West,64,50.60541321764252,44.38234731086935,56.82847912441569,9.849741622422131,40.0,66.63663944269608,2.0,151.816986173107,40.0,20.0,68.0
2003,Lower Secondary Level,East,,,,,,,,,,,,
2003,Upper Secondary Level,West,818,53.49277329677265,51.21992633975302,55.76562025379227,15.0,37.14445105217521,70.0,1.0,152.5,37.0,34.0,44.0
2003,Upper Secondary Level,East,88,20.568444069775435,17.870849939515296,23.266038200035574,5.0,12.0,24.91832089539231,1.0,54.795802238480775,12.0,8.0,16.0
2003,Post-secondary Non-tertiary Level,West,124,53.32430441135586,48.95675724939841,57.691851573313315,15.0,40.0,70.0,2.0,152.5,40.0,30.0,50.099999999999994
2003,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2003,First Stage of Tertiary Education,West,130,60.559516954453905,56.00176581465808,65.11726809424974,25.0,50.0,80.0,1.0,162.5,50.0,40.0,65.0
2003,First Stage of Tertiary Education,East,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,West,359,60.20492539620074,57.391061245959385,63.0187895464421,25.0,45.86900516835363,80.0,1.0,162.5,46.0,39.974999999999994,52.0
2003,Second Stage of Tertiary Education,East,75,17.00766045259352,13.566002028740622,20.44931887644642,2.0,11.0,20.0,1.0,47.0,11.0,7.0,16.0
2004,Pre-primary Level,West,,,,,,,,,,,,
2004,Pre-primary Level,East,,,,,,,,,,,,
2004,Primary Level,West,,,,,,,,,,,,
2004,Primary Level,East,,,,,,,,,,,,
2004,Lower Secondary Level,West,81,44.6555253164716,40.68449027522136,48.62656035772185,15.0,37.851199835228385,66.28782487370569,1.0,143.21956218426422,38.0,26.0,55.025
2004,Lower Secondary Level,East,,,,,,,,,,,,
2004,Upper Secondary Level,West,812,50.866853573365226,49.135398050626435,52.59830909610402,15.0,35.0,70.0,1.0,152.5,35.0,30.0,40.0
2004,Upper Secondary Level,East,106,21.557437667394414,17.87791354233375,25.236961792455077,7.405774963178844,12.0,24.690798678421555,1.0,50.61833425128562,12.0,9.0,14.0
2004,Post-secondary Non-tertiary Level,West,128,48.27863407373792,43.751165551690406,52.80610259578543,14.0,34.98794930790456,60.0,1.0,129.0,35.0,27.0,45.0
2004,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2004,First Stage of Tertiary Education,West,143,56.70751013676392,52.236276116821564,61.17874415670628,20.0,40.0,68.4355515626002,1.0,141.0888789065005,40.0,28.0,50.0
2004,First Stage of Tertiary Education,East,,,,,,,,,,,,
2004,Second Stage of Tertiary Education,West,375,60.630866083920736,57.39601340974586,63.86571875809561,23.0,50.0,78.37078058668283,1.0,161.42695146670707,50.0,44.974999999999994,62.0
2004,Second Stage of Tertiary Education,East,88,18.080856210635048,16.012686259744143,20.149026161525953,6.954758747192667,11.0,25.0,1.0,52.067861879211,11.0,3.0,12.0
2005,Pre-primary Level,West,,,,,,,,,,,,
2005,Pre-primary Level,East,,,,,,,,,,,,
2005,Primary Level,West,,,,,,,,,,,,
2005,Primary Level,East,,,,,,,,,,,,
2005,Lower Secondary Level,West,71,53.90196797646904,46.951948523863166,60.85198742907491,11.354495386237074,25.95181429533677,71.4647860559103,2.0,161.63022206042012,26.0,-4.0,34.0
2005,Lower Secondary Level,East,,,,,,,,,,,,
2005,Upper Secondary Level,West,894,48.6733946303452,46.743533258986766,50.603256001703635,15.0,30.0,60.0,1.0,127.5,30.0,25.0,35.0
2005,Upper Secondary Level,East,124,13.932255732925091,12.7062167356746,15.158294730175582,6.0,11.0,20.0,1.0,41.0,11.0,10.0,15.0
2005,Post-secondary Non-tertiary Level,West,147,47.373525881676144,43.31707922273464,51.42997254061765,15.0,29.28141065739816,64.0244120585063,1.0,137.56103014626575,30.0,20.0,40.0
2005,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2005,First Stage of Tertiary Education,West,154,51.88637032987892,48.047566389631996,55.72517427012585,15.0,35.0,66.05711334266316,1.0,142.6427833566579,35.0,20.0,48.025
2005,First Stage of Tertiary Education,East,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,West,361,58.595379330325294,55.566043725339014,61.62471493531157,20.85866602808873,45.0,70.0,1.0,143.7120009578669,45.0,40.0,52.074999999999996
2005,Second Stage of Tertiary Education,East,107,20.556425970898797,14.951705835296767,26.161146106500826,5.760237451535717,12.0,20.0,1.0,41.35964382269643,12.0,9.0,18.0
2006,Pre-primary Level,West,,,,,,,,,,,,
2006,Pre-primary Level,East,,,,,,,,,,,,
2006,Primary Level,West,,,,,,,,,,,,
2006,Primary Level,East,,,,,,,,,,,,
2006,Lower Secondary Level,West,93,40.8249834801173,36.66636669004153,44.983600270193065,11.0,23.66002951219341,62.851150987603745,2.0,140.62787746900938,25.0,17.64999999999992,34.0
2006,Lower Secondary Level,East,,,,,,,,,,,,
2006,Upper Secondary Level,West,1103,45.050104665078884,43.59165565009212,46.508553680065646,15.0,27.0,60.0,1.0,127.5,27.0,24.0,29.0
2006,Upper Secondary Level,East,147,15.049112598267268,13.985632753291172,16.112592443243365,8.0,12.189981690003792,20.0,1.0,38.0,12.0,9.0,13.0
2006,Post-secondary Non-tertiary Level,West,205,42.47541652413053,39.21699382917311,45.73383921908795,14.0,30.0,50.0,1.0,104.0,30.0,30.0,38.0
2006,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2006,First Stage of Tertiary Education,West,174,45.87297927804768,42.237459033788475,49.508499522306884,14.2326583040454,30.0,60.0,1.0,128.6510125439319,30.0,16.0,40.0
2006,First Stage of Tertiary Education,East,,,,,,,,,,,,
2006,Second Stage of Tertiary Education,West,483,53.61080577773568,50.988194122050864,56.23341743342049,20.0,39.20048482600786,70.0,1.0,145.0,39.0,29.974999999999994,44.025
2006,Second Stage of Tertiary Education,East,129,21.591890047385792,18.56889973157397,24.614880363197614,6.0,11.0,23.9525137942727,1.0,50.881284485681746,11.0,7.0,13.0
2007,Pre-primary Level,West,,,,,,,,,,,,
2007,Pre-primary Level,East,,,,,,,,,,,,
2007,Primary Level,West,,,,,,,,,,,,
2007,Primary Level,East,,,,,,,,,,,,
2007,Lower Secondary Level,West,94,36.51802287306759,33.12285614882454,39.91318959731065,10.04596182662697,20.0,54.503263786023005,2.0,121.18921672511706,20.0,8.799999999999955,24.0
2007,Lower Secondary Level,East,,,,,,,,,,,,
2007,Upper Secondary Level,West,1098,40.832440011548925,39.61508861387909,42.04979140921876,12.0,25.0,56.0,1.0,122.0,25.0,20.0,27.0
2007,Upper Secondary Level,East,163,25.036151148150033,15.00430765206873,35.067994644231334,7.0,11.634317181846091,20.0,1.0,39.5,12.0,12.0,14.0
2007,Post-secondary Non-tertiary Level,West,210,41.38301871867734,38.104461824241504,44.66157561311318,14.0,25.0,50.0,1.0,104.0,25.0,15.0,28.025
2007,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2007,First Stage of Tertiary Education,West,186,41.8577140005297,38.51956797318374,45.19586002787565,14.0,27.0,55.32720577364703,1.0,117.31801443411757,27.0,18.974999999999994,34.0
2007,First Stage of Tertiary Education,East,33,20.840382695255087,14.181541552274311,27.499223838235864,10.0,12.0,16.603659455045623,1.0,26.509148637614057,12.0,8.974999999999994,13.0
2007,Second Stage of Tertiary Education,West,464,54.33191219991423,51.83533369776286,56.828490702065594,20.0,37.0,73.4860162662456,1.0,153.715040665614,37.0,29.974999999999994,44.0
2007,Second Stage of Tertiary Education,East,161,17.79480381196881,16.430532754766265,19.159074869171352,9.0,12.0,21.0,1.0,39.0,12.0,9.0,13.0
2008,Pre-primary Level,West,,,,,,,,,,,,
2008,Pre-primary Level,East,,,,,,,,,,,,
2008,Primary Level,West,,,,,,,,,,,,
2008,Primary Level,East,,,,,,,,,,,,
2008,Lower Secondary Level,West,122,34.58693638170266,31.423131726776507,37.75074103662881,10.0,18.0,49.52826789599563,2.0,108.82066973998909,18.0,16.0,23.0
2008,Lower Secondary Level,East,,,,,,,,,,,,
2008,Upper Secondary Level,West,1194,38.28189279316726,37.136966495697685,39.42681909063683,12.0,22.42147629075912,51.88423305444321,1.0,111.71058263610803,22.0,19.0,24.0
2008,Upper Secondary Level,East,188,14.994523203345269,14.182702831236426,15.806343575454111,8.0,12.0,20.0,1.0,38.0,12.0,10.0,14.0
2008,Post-secondary Non-tertiary Level,West,198,36.59876130947167,33.70418518376323,39.49333743518011,10.0,25.0,46.06650223743162,1.0,100.16625559357905,25.0,20.0,31.025
2008,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2008,First Stage of Tertiary Education,West,186,34.89820856369348,32.58779788779658,37.20861923959038,12.0,20.0,52.12633147635096,1.0,112.3158286908774,20.0,10.0,24.025
2008,First Stage of Tertiary Education,East,32,15.655117917052673,13.65622880619932,17.654007027906026,10.0,14.0,15.0,5.0,22.5,14.0,14.0,18.025
2008,Second Stage of Tertiary Education,West,516,49.65568476329215,47.253450857473176,52.057918669111125,15.179098124823021,35.0,60.0,1.0,127.23135281276546,35.0,30.0,40.0
2008,Second Stage of Tertiary Education,East,182,16.29180082024278,15.26107279434495,17.322528846140614,8.0,13.0,20.0,1.0,38.0,13.0,11.0,14.0
2009,Pre-primary Level,West,,,,,,,,,,,,
2009,Pre-primary Level,East,,,,,,,,,,,,
2009,Primary Level,West,,,,,,,,,,,,
2009,Primary Level,East,,,,,,,,,,,,
2009,Lower Secondary Level,West,,,,,,,,,,,,
2009,Lower Secondary Level,East,,,,,,,,,,,,
2009,Upper Secondary Level,West,,,,,,,,,,,,
2009,Upper Secondary Level,East,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2009,First Stage of Tertiary Education,West,,,,,,,,,,,,
2009,First Stage of Tertiary Education,East,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2010,Pre-primary Level,West,,,,,,,,,,,,
2010,Pre-primary Level,East,,,,,,,,,,,,
2010,Primary Level,West,,,,,,,,,,,,
2010,Primary Level,East,,,,,,,,,,,,
2010,Lower Secondary Level,West,103,33.49466432040577,30.425964785691825,36.56336385511971,11.807403685289309,20.0,45.527746531321924,1.0,96.10826080037084,20.0,11.949999999999989,23.0
2010,Lower Secondary Level,East,,,,,,,,,,,,
2010,Upper Secondary Level,West,1100,38.55605239372061,37.25419482296029,39.85790996448094,13.0,22.87082959100935,50.0,0.0,105.5,23.0,21.0,26.0
2010,Upper Secondary Level,East,184,16.841383765760717,15.917359835984751,17.765407695536684,9.0,15.0,20.0,1.0,36.5,15.0,14.0,18.0
2010,Post-secondary Non-tertiary Level,West,219,31.802475421469275,29.804312525187417,33.80063831775113,14.994038869693277,23.0,42.58244851190755,2.0,83.96506297522896,23.0,21.0,28.0
2010,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2010,First Stage of Tertiary Education,West,185,39.7532786506462,37.035122103482514,42.47143519780989,14.691613956071873,25.0,54.0,1.0,112.96257906589219,25.0,10.0,34.0
2010,First Stage of Tertiary Education,East,41,55.29239701720137,18.796446429234884,91.78834760516784,5.748185512262733,12.0,25.420529313652235,1.0,54.92904501573649,12.0,4.0,20.0
2010,Second Stage of Tertiary Education,West,514,44.49741911374486,41.49653866570527,47.49829956178445,14.53821419951533,30.0,55.0,1.0,115.692678700727,30.0,25.0,36.025
2010,Second Stage of Tertiary Education,East,193,19.821812564851644,18.351847601966885,21.291777527736404,9.0,15.0,24.804604843155353,1.0,48.51151210788838,15.0,11.0,18.0
2011,Pre-primary Level,West,,,,,,,,,,,,
2011,Pre-primary Level,East,,,,,,,,,,,,
