"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","Realschule","maennlich","","","","","","","","","","","","","",""
"2002","Realschule","weiblich","49.81","39","376","9","15","70","100","250","45.23","54.39","1","380","30","44"
"2003","(Fach-)Abitur","maennlich","49.65","28.5","80","7","12","55","134","250","37.51","61.79","1","320","20","41"
"2003","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2003","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2003","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2003","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2003","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2003","Realschule","maennlich","","","","","","","","","","","","","",""
"2003","Realschule","weiblich","50.4","39.5","379","6","15","70","100","280","45.91","54.89","1","372","30","40"
"2004","(Fach-)Abitur","maennlich","46.78","27.5","88","6","12","52","150","250","35.36","58.2","2","360","20","40"
"2004","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2004","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2004","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2004","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2004","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2004","Realschule","maennlich","","","","","","","","","","","","","",""
"2004","Realschule","weiblich","52.78","39.5","368","8","15","72","100","381","47.76","57.8","1","443","30","40"
"2005","(Fach-)Abitur","maennlich","47.72","28.5","94","7","13","60","118","320","35.74","59.7","1","360","18","39"
"2005","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2005","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2005","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2005","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2005","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2005","Realschule","maennlich","","","","","","","","","","","","","",""
"2005","Realschule","weiblich","48.59","29.5","414","9","15","63","100","290","44.15","53.03","1","394","27","35"
"2006","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2006","AkademikerIn","maennlich","53.5","34.5","344","8","15","70","116","340","45.01","61.99","1","681","35","50"
"2006","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2006","Hauptschule","maennlich","42.39","20.5","301","7","12","50","105","225","36.89","47.89","1","250","20","25"
"2006","Hauptschule","weiblich","39.9","24","359","10","14","60","86","190","35.56","44.24","1","250","20","30"
"2006","Realschule","maennlich","","","","","","","","","","","","","",""
"2006","Realschule","weiblich","43.18","29.5","525","8","14","60","92","230","39.42","46.94","1","429","25","30"
"2007","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","maennlich","23.56","7.5","7","4","9","15","100","100","-8.37","55.49","4","100","",""
"2007","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2007","AkademikerIn","maennlich","52.75","29","341","10","15","65","110","300","44.84","60.66","1","600","30","44"
"2007","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2007","Hauptschule","maennlich","38.51","20.5","300","9","12","47","90","230","33.24","43.78","1","398","19","24"
"2007","Hauptschule","weiblich","38.07","22.5","363","9","12","52","80","180","33.29","42.85","1","560","20","27"
"2007","Realschule","maennlich","","","","","","","","","","","","","",""
"2007","Realschule","weiblich","43.04","27.5","534","8","12","60","90","189","35.83","50.25","1","1725","24","30"
"2008","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","maennlich","14.32","9.5","9","9","9","10","20","99","-8.52","37.16","3","99","9","27"
"2008","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2008","AkademikerIn","maennlich","52.76","31","372","9","15","65","116","400","46.55","58.97","1","530","30","45"
"2008","AkademikerIn","weiblich","32.6","19.5","326","7","13","43","74","125","29","36.2","1","250","19","24"
"2008","Hauptschule","maennlich","35.07","19.5","333","8","10","40","83","230","30.48","39.66","1","389","18","20"
"2008","Hauptschule","weiblich","34.66","19.5","417","9","12","50","80","170","31.11","38.21","1","258","19","24"
"2008","Realschule","maennlich","","","","","","","","","","","","","",""
"2008","Realschule","weiblich","37.16","24.5","577","7","12","55","89","161","34.23","40.09","1","258","20","26"
"2009","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2009","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2009","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2009","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2009","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2009","Realschule","maennlich","","","","","","","","","","","","","",""
"2009","Realschule","weiblich","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2010","AkademikerIn","maennlich","39.78","29.5","371","8","12","54","86","190","34.3","45.26","1","550","23","35"
"2010","AkademikerIn","weiblich","39.47","19.5","336","7","14","40","74","500","32.73","46.21","1","870","20","25"
"2010","Hauptschule","maennlich","41.95","18.5","302","8","10","37","81","278","30.16","53.74","1","1600","16","20"
"2010","Hauptschule","weiblich","37.32","19.5","355","9","13","50","80","230","33.14","41.5","0","380","20","25"
"2010","Realschule","maennlich","","","","","","","","","","","","","",""
"2010","Realschule","weiblich","37.98","25.5","567","8","15","55","80","194","35.19","40.77","1","244","21","27"
"2011","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","weiblich","32.69","20.5","309","8","12","40","70","200","28.09","37.29","1","410","20","27"
"2011","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2011","AkademikerIn","maennlich","43.77","28.5","459","8","15","50","95","301.65","38.72","48.82","1","550","25","30"
"2011","AkademikerIn","weiblich","39.17","24.5","414","7","13","50","80","300","34.68","43.66","1","600","21","28"
"2011","Hauptschule","maennlich","32.11","19.5","406","8","11","35","65","200","27.56","36.66","1","450","18","20"
"2011","Hauptschule","weiblich","33.26","19.5","484","8","13","40","70","230","29.72","36.8","1","450","20","25"
"2011","Realschule","maennlich","35.08","19.5","381","8","12","43","89","170","31.1","39.06","1","320","18","23"
"2011","Realschule","weiblich","37.99","24.5","734","9","14","50","80","200","35.39","40.59","1","450","20","25"
"2012","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","weiblich","31.85","20.5","311","8","12","41","70","145","27.46","36.24","1","480","20","26"
"2012","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2012","AkademikerIn","maennlich","42.36","27.5","464","8","15","52","87","200","35.78","48.94","1","1200","25","30"
"2012","AkademikerIn","weiblich","32.75","24.5","451","7","13","40","65","150","29.32","36.18","1","400","21","28"
"2012","Hauptschule","maennlich","30.59","19.5","453","8","11","34","68","170","27.19","33.99","1","350","18","21"
"2012","Hauptschule","weiblich","32.78","24.5","543","9","12","40","68","155","30.13","35.43","1","245","20","25"
"2012","Realschule","maennlich","35.01","21","389","8","13","40","82","179","31.24","38.78","1","330","18","23"
"2012","Realschule","weiblich","35.82","21.5","776","9","13","47","80","180","33.45","38.19","1","319","20","25"
"2013","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","weiblich","37.7","24.5","302","8","13","45","80","240","32.66","42.74","0","410","23","30"
"2013","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2013","AkademikerIn","maennlich","43.75","29.5","434","7","15","52","97","300","38.97","48.53","0","500","27","31"
"2013","AkademikerIn","weiblich","36.5","25.5","470","8","14","50","79","160","33.53","39.47","1","220","21","28"
"2013","Hauptschule","maennlich","32.3","19.5","430","10","14","38","67","170","28.9","35.7","1","300","20","23"
"2013","Hauptschule","weiblich","37.58","24.5","524","10","14","49","80","250","34.75","40.41","1","300","23","28"
"2013","Realschule","maennlich","34.98","21.5","385","9","12","40","83","180","30.72","39.24","1","362","20","24"
"2013","Realschule","weiblich","34.43","22.5","757","8","14","45","75","170","32.17","36.69","1","362","22","25"
"2014","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","weiblich","34.51","24.5","481","8","13","43","70","250","31.03","37.99","1","480","22","26"
"2014","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","weiblich","20.41","14.5","31","8","12","20","37","100","13.81","27.01","5","100","12","20"
"2014","AkademikerIn","maennlich","39.14","26.5","579","8","15","50","80","190","35.51","42.77","1","500","25","30"
"2014","AkademikerIn","weiblich","36.29","26.5","667","8","15","48","70","150","33.61","38.97","1","428","25","30"
"2014","Hauptschule","maennlich","26.52","19.5","542","8","12","30","54","120","23.91","29.13","1","350","19","20"
"2014","Hauptschule","weiblich","32.72","24.5","612","10","14","42","70","131","30.47","34.97","1","200","20","25"
"2014","Realschule","maennlich","30.48","19.5","512","7","11","35","73","150","27.62","33.34","1","220","20","22"
"2014","Realschule","weiblich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2015","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2015","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2015","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2015","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2015","Realschule","maennlich","","","","","","","","","","","","","",""
"2015","Realschule","weiblich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","weiblich","33.39","24.5","410","10","17","40","65","180","30.33","36.45","1","410","22","26"
"2016","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2016","AkademikerIn","maennlich","38.41","24.5","472","7","13","50","80","200","34.72","42.1","1","300","25","32"
"2016","AkademikerIn","weiblich","35.67","27.5","565","8","15","48","66","200","33.04","38.3","1","240","23","30"
"2016","Hauptschule","maennlich","29.6","19.5","410","10","14","37","60","120","26.46","32.74","1","333","20","22"
"2016","Hauptschule","weiblich","37.61","26.5","444","10","15","49","70","250","34.91","40.31","2","300","23","26"
"2016","Realschule","maennlich","27.94","19","392","7","10","34","60","140","24.9","30.98","1","248","18","23"
"2016","Realschule","weiblich","32.9","22.5","811","10","15","42","70","120","30.78","35.02","1","540","20","24"
"2017","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2017","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2017","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2017","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2017","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2017","Realschule","maennlich","","","","","","","","","","","","","",""
"2017","Realschule","weiblich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","weiblich","33.06","22.5","441","8","13","42","60","237","30.04","36.08","1","270","20","25"
"2018","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2018","AkademikerIn","maennlich","41.2","28.5","560","9","14","50","88","250","37.77","44.63","1","300","25","30"
"2018","AkademikerIn","weiblich","34.98","25.5","644","9","16","45","70","156","32.2","37.76","1","359","25","30"
"2018","Hauptschule","maennlich","32.23","19.5","408","9","12","35","60","288","28.41","36.05","1","400","20","25"
"2018","Hauptschule","weiblich","35.8","26.5","442","10","17","50","70","120","33.36","38.24","1","165","25","30"
"2018","Realschule","maennlich","30.08","22.5","491","6","12","38","64","140","27.46","32.7","1","250","20","25"
"2018","Realschule","weiblich","33.84","23.5","896","8","14","45","70","170","32.03","35.65","1","271","21","25"
"2019","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2019","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2019","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2019","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2019","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2019","Realschule","maennlich","","","","","","","","","","","","","",""
"2019","Realschule","weiblich","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","weiblich","30.93","24.5","465","8","14","40","60","100","28.02","33.84","1","400","23","28"
"2020","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2020","AkademikerIn","maennlich","39.38","24.5","625","8","15","50","80","280","35.36","43.4","0","467","27","30"
"2020","AkademikerIn","weiblich","34.39","25.5","667","8","16","48","70","120","31.69","37.09","1","380","25","30"
"2020","Hauptschule","maennlich","33.92","24.5","347","10","14","45","70","134","30.36","37.48","1","300","21","27"
"2020","Hauptschule","weiblich","41.47","31.5","397","12","20","50","80","200","34.72","48.22","1","1200","28","34"
"2020","Realschule","maennlich","30.16","24.5","453","9","12","38","60","142","26.93","33.39","1","365","24","27"
"2020","Realschule","weiblich","35.95","24.5","819","10","15","49","76","156","33.73","38.17","1","365","24","27"
