"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2001","(Fach-)Abitur","kein Migrationshintergrund","44.84","32.5","164","37.54","52.14"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2001","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2001","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2001","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2001","AkademikerIn","kein Migrationshintergrund","51.08","35.5","293","44.69","57.47"
"2001","Hauptschule","direkter Migrationshintergrund","","","","",""
"2001","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2001","Hauptschule","kein Migrationshintergrund","48.91","40.5","402","44.37","53.45"
"2001","Realschule","direkter Migrationshintergrund","","","","",""
"2001","Realschule","indirekter Migrationshintergrund","","","","",""
"2001","Realschule","kein Migrationshintergrund","50.2","36.5","434","45.9","54.5"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2002","(Fach-)Abitur","kein Migrationshintergrund","46.73","34","198","39.71","53.75"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2002","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2002","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2002","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2002","AkademikerIn","kein Migrationshintergrund","59.14","49.5","434","52.86","65.42"
"2002","Hauptschule","direkter Migrationshintergrund","","","","",""
"2002","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2002","Hauptschule","kein Migrationshintergrund","51.2","35.5","457","45.72","56.68"
"2002","Realschule","direkter Migrationshintergrund","","","","",""
"2002","Realschule","indirekter Migrationshintergrund","","","","",""
"2002","Realschule","kein Migrationshintergrund","49.99","37","538","45.38","54.6"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2003","(Fach-)Abitur","kein Migrationshintergrund","49.4","37.5","197","42.68","56.12"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2003","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2003","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2003","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2003","AkademikerIn","kein Migrationshintergrund","56.11","39.5","407","49.53","62.69"
"2003","Hauptschule","direkter Migrationshintergrund","","","","",""
"2003","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2003","Hauptschule","kein Migrationshintergrund","54.15","34.5","439","48.66","59.64"
"2003","Realschule","direkter Migrationshintergrund","","","","",""
"2003","Realschule","indirekter Migrationshintergrund","","","","",""
"2003","Realschule","kein Migrationshintergrund","51.86","39.5","530","47.4","56.32"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2004","(Fach-)Abitur","kein Migrationshintergrund","44.18","29.5","222","37.13","51.23"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2004","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2004","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2004","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2004","AkademikerIn","kein Migrationshintergrund","55.64","38.5","430","47.95","63.33"
"2004","Hauptschule","direkter Migrationshintergrund","","","","",""
"2004","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2004","Hauptschule","kein Migrationshintergrund","47.47","29","466","42.74","52.2"
"2004","Realschule","direkter Migrationshintergrund","","","","",""
"2004","Realschule","indirekter Migrationshintergrund","","","","",""
"2004","Realschule","kein Migrationshintergrund","53.64","34.5","527","48.89","58.39"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2005","(Fach-)Abitur","kein Migrationshintergrund","46.45","25.5","234","39.39","53.51"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2005","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2005","AkademikerIn","kein Migrationshintergrund","52.5","34.5","432","45.3","59.7"
"2005","Hauptschule","direkter Migrationshintergrund","43.87","27.5","32","22.11","65.63"
"2005","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2005","Hauptschule","kein Migrationshintergrund","48.06","26.5","481","42.7","53.42"
"2005","Realschule","direkter Migrationshintergrund","","","","",""
"2005","Realschule","indirekter Migrationshintergrund","","","","",""
"2005","Realschule","kein Migrationshintergrund","47.85","28.5","599","43.84","51.86"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2006","(Fach-)Abitur","kein Migrationshintergrund","40.68","27.5","299","34.22","47.14"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","35.57","28","44","24.68","46.46"
"2006","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2006","AkademikerIn","kein Migrationshintergrund","49.13","30.5","560","43.25","55.01"
"2006","Hauptschule","direkter Migrationshintergrund","35.75","16.5","36","25.85","45.65"
"2006","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2006","Hauptschule","kein Migrationshintergrund","41.66","24","605","37.99","45.33"
"2006","Realschule","direkter Migrationshintergrund","","","","",""
"2006","Realschule","indirekter Migrationshintergrund","","","","",""
"2006","Realschule","kein Migrationshintergrund","43.64","24.5","732","39.86","47.42"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2007","(Fach-)Abitur","kein Migrationshintergrund","39.18","24.5","290","32.79","45.57"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2007","AkademikerIn","direkter Migrationshintergrund","47.45","33.5","41","35.89","59.01"
"2007","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2007","AkademikerIn","kein Migrationshintergrund","47.46","29.5","576","42.18","52.74"
"2007","Hauptschule","direkter Migrationshintergrund","25.25","18","36","17.18","33.32"
"2007","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2007","Hauptschule","kein Migrationshintergrund","39.61","23.5","608","35.82","43.4"
"2007","Realschule","direkter Migrationshintergrund","","","","",""
"2007","Realschule","indirekter Migrationshintergrund","","","","",""
"2007","Realschule","kein Migrationshintergrund","41.22","24.5","760","35.76","46.68"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2008","(Fach-)Abitur","kein Migrationshintergrund","36.33","23.5","287","30.55","42.11"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2008","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2008","AkademikerIn","direkter Migrationshintergrund","40.54","24","41","27.2","53.88"
"2008","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2008","AkademikerIn","kein Migrationshintergrund","43.95","29.5","646","39.96","47.94"
"2008","Hauptschule","direkter Migrationshintergrund","23.84","13.5","41","16.48","31.2"
"2008","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2008","Hauptschule","kein Migrationshintergrund","35.99","19.5","688","32.96","39.02"
"2008","Realschule","direkter Migrationshintergrund","","","","",""
"2008","Realschule","indirekter Migrationshintergrund","","","","",""
"2008","Realschule","kein Migrationshintergrund","37.33","22.5","816","34.69","39.97"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2009","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2009","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2009","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2009","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2009","AkademikerIn","kein Migrationshintergrund","","","","",""
"2009","Hauptschule","direkter Migrationshintergrund","","","","",""
"2009","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2009","Hauptschule","kein Migrationshintergrund","","","","",""
"2009","Realschule","direkter Migrationshintergrund","","","","",""
"2009","Realschule","indirekter Migrationshintergrund","","","","",""
"2009","Realschule","kein Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","direkter Migrationshintergrund","21.62","15.5","35","15.16","28.08"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","kein Migrationshintergrund","30.6","19.5","310","26.12","35.08"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","24.26","19.5","44","16.42","32.1"
"2010","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2010","AkademikerIn","kein Migrationshintergrund","40.82","24.5","649","36.17","45.47"
"2010","Hauptschule","direkter Migrationshintergrund","44.19","16","41","32.54","55.84"
"2010","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2010","Hauptschule","kein Migrationshintergrund","39.44","19.5","598","33.06","45.82"
"2010","Realschule","direkter Migrationshintergrund","","","","",""
"2010","Realschule","indirekter Migrationshintergrund","","","","",""
"2010","Realschule","kein Migrationshintergrund","36.77","24.5","789","34.27","39.27"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","27.7","17.5","42","20.03","35.37"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2011","(Fach-)Abitur","kein Migrationshintergrund","33.45","21.5","400","28.97","37.93"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","24.84","16","31","15.32","34.36"
"2011","AkademikerIn","direkter Migrationshintergrund","29.34","20.5","58","22","36.68"
"2011","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2011","AkademikerIn","kein Migrationshintergrund","43.04","25.5","794","39.34","46.74"
"2011","Hauptschule","direkter Migrationshintergrund","24.42","19","47","5.74","43.1"
"2011","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2011","Hauptschule","kein Migrationshintergrund","33.99","19.5","818","31.11","36.87"
"2011","Realschule","direkter Migrationshintergrund","26.29","15.5","30","17.81","34.77"
"2011","Realschule","indirekter Migrationshintergrund","27.73","18.5","30","18.99","36.47"
"2011","Realschule","kein Migrationshintergrund","37.48","24.5","1055","35.2","39.76"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","24.27","17.5","48","15.21","33.33"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2012","(Fach-)Abitur","kein Migrationshintergrund","35.07","24.5","421","30.79","39.35"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2012","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2012","AkademikerIn","direkter Migrationshintergrund","46.03","27.5","56","3.83","88.23"
"2012","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2012","AkademikerIn","kein Migrationshintergrund","37.18","24.5","840","34.17","40.19"
"2012","Hauptschule","direkter Migrationshintergrund","25.96","22.5","57","20.25","31.67"
"2012","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2012","Hauptschule","kein Migrationshintergrund","32.81","21.5","911","30.54","35.08"
"2012","Realschule","direkter Migrationshintergrund","","","","",""
"2012","Realschule","indirekter Migrationshintergrund","33.99","18.5","34","22","45.98"
"2012","Realschule","kein Migrationshintergrund","35.61","22.5","1112","33.55","37.67"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","21.89","15.5","40","13.7","30.08"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2013","(Fach-)Abitur","kein Migrationshintergrund","36.41","24.5","416","32.08","40.74"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2013","(noch) kein Abschluss","kein Migrationshintergrund","20.21","13.5","31","11.83","28.59"
"2013","AkademikerIn","direkter Migrationshintergrund","33.49","28.5","60","25.13","41.85"
"2013","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2013","AkademikerIn","kein Migrationshintergrund","41.37","29.5","823","38.38","44.36"
"2013","Hauptschule","direkter Migrationshintergrund","27.57","21.5","49","21.11","34.03"
"2013","Hauptschule","indirekter Migrationshintergrund","27.83","13.5","31","19.46","36.2"
"2013","Hauptschule","kein Migrationshintergrund","35.97","23.5","874","33.64","38.3"
"2013","Realschule","direkter Migrationshintergrund","","","","",""
"2013","Realschule","indirekter Migrationshintergrund","30.07","19.5","32","19.78","40.36"
"2013","Realschule","kein Migrationshintergrund","34.64","22.5","1089","32.5","36.78"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","32.53","24.5","96","27.39","37.67"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","18.45","14.5","48","14.82","22.08"
"2014","(Fach-)Abitur","kein Migrationshintergrund","34.45","24.5","595","31.1","37.8"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","21.89","15.5","50","16.98","26.8"
"2014","AkademikerIn","direkter Migrationshintergrund","33.4","29.5","141","27.37","39.43"
"2014","AkademikerIn","indirekter Migrationshintergrund","24.94","16","37","15.72","34.16"
"2014","AkademikerIn","kein Migrationshintergrund","38.66","27.5","1068","36.22","41.1"
"2014","Hauptschule","direkter Migrationshintergrund","25.51","20.5","102","20.7","30.32"
"2014","Hauptschule","indirekter Migrationshintergrund","22.65","14","42","17.62","27.68"
"2014","Hauptschule","kein Migrationshintergrund","30.57","21.5","1010","28.69","32.45"
"2014","Realschule","direkter Migrationshintergrund","24.27","15.5","41","19.78","28.76"
"2014","Realschule","indirekter Migrationshintergrund","21.28","19.5","72","15.63","26.93"
"2014","Realschule","kein Migrationshintergrund","31.11","19.5","1441","29.6","32.62"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2015","Hauptschule","kein Migrationshintergrund","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","24.84","19","79","20.62","29.06"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","18.93","14.5","44","13.42","24.44"
"2016","(Fach-)Abitur","kein Migrationshintergrund","36.78","27.5","496","33.37","40.19"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","41.92","29.5","140","36.58","47.26"
"2016","AkademikerIn","indirekter Migrationshintergrund","25.48","18.5","41","15.66","35.3"
"2016","AkademikerIn","kein Migrationshintergrund","37.31","25.5","856","34.81","39.81"
"2016","Hauptschule","direkter Migrationshintergrund","23.76","14.5","70","19.15","28.37"
"2016","Hauptschule","indirekter Migrationshintergrund","26.62","19","39","21.36","31.88"
"2016","Hauptschule","kein Migrationshintergrund","35.41","24.5","745","33.12","37.7"
"2016","Realschule","direkter Migrationshintergrund","25.57","19.5","37","17.66","33.48"
"2016","Realschule","indirekter Migrationshintergrund","22.07","19","47","14.1","30.04"
"2016","Realschule","kein Migrationshintergrund","31.51","21.5","1119","29.69","33.33"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2017","Hauptschule","kein Migrationshintergrund","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","",""
"2017","Realschule","kein Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","27.44","22.5","70","21.71","33.17"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","19.65","14","42","14.74","24.56"
"2018","(Fach-)Abitur","kein Migrationshintergrund","34.15","24.5","572","31.59","36.71"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","35.13","24.5","144","29.11","41.15"
"2018","AkademikerIn","indirekter Migrationshintergrund","24.38","13","49","15.64","33.12"
"2018","AkademikerIn","kein Migrationshintergrund","39.61","29.5","1011","37.19","42.03"
"2018","Hauptschule","direkter Migrationshintergrund","27","14.5","81","22.19","31.81"
"2018","Hauptschule","indirekter Migrationshintergrund","30.86","22.5","30","19.99","41.73"
"2018","Hauptschule","kein Migrationshintergrund","35.27","24.5","739","32.8","37.74"
"2018","Realschule","direkter Migrationshintergrund","27.64","17.5","42","19.33","35.95"
"2018","Realschule","indirekter Migrationshintergrund","23.91","18.5","50","17.07","30.75"
"2018","Realschule","kein Migrationshintergrund","32.83","24.5","1295","31.28","34.38"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2019","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2019","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2019","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2019","AkademikerIn","kein Migrationshintergrund","","","","",""
"2019","Hauptschule","direkter Migrationshintergrund","","","","",""
"2019","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2019","Hauptschule","kein Migrationshintergrund","","","","",""
"2019","Realschule","direkter Migrationshintergrund","","","","",""
"2019","Realschule","indirekter Migrationshintergrund","","","","",""
"2019","Realschule","kein Migrationshintergrund","","","","",""
"2020","(Fach-)Abitur","direkter Migrationshintergrund","34.87","25.5","91","21.58","48.16"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","21.78","18.5","43","15.74","27.82"
"2020","(Fach-)Abitur","kein Migrationshintergrund","31.58","24.5","605","29","34.16"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","39.34","24.5","150","34.18","44.5"
"2020","AkademikerIn","indirekter Migrationshintergrund","25.77","15.5","71","19.29","32.25"
"2020","AkademikerIn","kein Migrationshintergrund","37.46","25.5","1071","34.69","40.23"
"2020","Hauptschule","direkter Migrationshintergrund","33.42","25.5","73","1.08","65.76"
"2020","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2020","Hauptschule","kein Migrationshintergrund","38.29","28.5","643","35.46","41.12"
"2020","Realschule","direkter Migrationshintergrund","22.25","16","35","17.24","27.26"
"2020","Realschule","indirekter Migrationshintergrund","24.89","20.5","53","17.25","32.53"
"2020","Realschule","kein Migrationshintergrund","34.47","24.5","1184","32.54","36.4"
