"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2014","(Fach-)Abitur","Staedtischer Raum","35.87","24.5","553","32.41","39.33"
"2014","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2014","(noch) kein Abschluss","Staedtischer Raum","19.96","14.5","37","15.5","24.42"
"2014","AkademikerIn","Laendlicher Raum","30.27","20.5","336","26.2","34.34"
"2014","AkademikerIn","Staedtischer Raum","40.11","29.5","910","37.49","42.73"
"2014","Hauptschule","Laendlicher Raum","26.69","19.5","426","24.27","29.11"
"2014","Hauptschule","Staedtischer Raum","31.56","22.5","728","29.26","33.86"
"2014","Realschule","Laendlicher Raum","26.47","19.5","581","24.23","28.71"
"2014","Realschule","Staedtischer Raum","32.68","21.5","973","30.83","34.53"
"2015","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2015","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2015","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2015","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2015","AkademikerIn","Laendlicher Raum","","","","",""
"2015","AkademikerIn","Staedtischer Raum","","","","",""
"2015","Hauptschule","Laendlicher Raum","","","","",""
"2015","Hauptschule","Staedtischer Raum","","","","",""
"2015","Realschule","Laendlicher Raum","","","","",""
"2015","Realschule","Staedtischer Raum","","","","",""
"2016","(Fach-)Abitur","Laendlicher Raum","28.37","23.5","168","25.71","31.03"
"2016","(Fach-)Abitur","Staedtischer Raum","36.7","26.5","451","32.98","40.42"
"2016","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2016","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2016","AkademikerIn","Laendlicher Raum","28.17","19.5","263","24.41","31.93"
"2016","AkademikerIn","Staedtischer Raum","39.57","29.5","774","36.91","42.23"
"2016","Hauptschule","Laendlicher Raum","28.63","22.5","323","25.75","31.51"
"2016","Hauptschule","Staedtischer Raum","36.69","24.5","531","33.9","39.48"
"2016","Realschule","Laendlicher Raum","26.65","19.5","461","24.28","29.02"
"2016","Realschule","Staedtischer Raum","33.63","23.5","742","31.24","36.02"
"2017","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2017","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2017","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2017","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2017","AkademikerIn","Laendlicher Raum","","","","",""
"2017","AkademikerIn","Staedtischer Raum","","","","",""
"2017","Hauptschule","Laendlicher Raum","","","","",""
"2017","Hauptschule","Staedtischer Raum","","","","",""
"2017","Realschule","Laendlicher Raum","","","","",""
"2017","Realschule","Staedtischer Raum","","","","",""
"2018","(Fach-)Abitur","Laendlicher Raum","27.07","19.5","200","23.45","30.69"
"2018","(Fach-)Abitur","Staedtischer Raum","34.54","24.5","484","31.75","37.33"
"2018","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2018","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2018","AkademikerIn","Laendlicher Raum","30.42","19.5","309","26.04","34.8"
"2018","AkademikerIn","Staedtischer Raum","40.48","29.5","895","37.97","42.99"
"2018","Hauptschule","Laendlicher Raum","35.19","24.5","342","31.2","39.18"
"2018","Hauptschule","Staedtischer Raum","33.55","24.5","508","30.96","36.14"
"2018","Realschule","Laendlicher Raum","25.78","19.5","581","23.63","27.93"
"2018","Realschule","Staedtischer Raum","36.25","24.5","806","34.22","38.28"
"2019","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2019","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2019","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2019","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2019","AkademikerIn","Laendlicher Raum","","","","",""
"2019","AkademikerIn","Staedtischer Raum","","","","",""
"2019","Hauptschule","Laendlicher Raum","","","","",""
"2019","Hauptschule","Staedtischer Raum","","","","",""
"2019","Realschule","Laendlicher Raum","","","","",""
"2019","Realschule","Staedtischer Raum","","","","",""
"2020","(Fach-)Abitur","Laendlicher Raum","29.13","19.5","197","22.23","36.03"
"2020","(Fach-)Abitur","Staedtischer Raum","32.21","27.5","542","29.54","34.88"
"2020","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2020","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2020","AkademikerIn","Laendlicher Raum","32.84","22.5","319","28.36","37.32"
"2020","AkademikerIn","Staedtischer Raum","38.21","27.5","973","35.38","41.04"
"2020","Hauptschule","Laendlicher Raum","33.14","26.5","289","29.52","36.76"
"2020","Hauptschule","Staedtischer Raum","40.61","29.5","455","34.56","46.66"
"2020","Realschule","Laendlicher Raum","28.6","19.5","514","25.63","31.57"
"2020","Realschule","Staedtischer Raum","37.16","27.5","758","34.85","39.47"
