year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,0-16 y.,,,,,,,,,,,,
2004,17-29 y.,237,24.36250,18.59910,28.61159,8.00000,15.00000,25.54728,1.00000,51.86820,15.00000,11.00000,17.00000
2004,30-45 y.,588,33.84309,30.31330,36.90750,13.00000,25.00000,42.00000,1.00000,85.50000,25.00000,21.00000,28.00000
2004,46-65 y.,693,51.92449,47.62399,55.68502,19.44726,40.00000,65.00000,1.00000,133.32910,40.00000,32.00000,42.00000
2004,66 and older,288,84.90040,74.69562,94.15097,50.00000,79.00000,100.00000,1.00000,175.00000,79.00000,76.00000,83.02500
2005,0-16 y.,,,,,,,,,,,,
2005,17-29 y.,242,23.73671,17.82055,28.32193,9.00000,15.00000,25.00000,1.00000,49.00000,15.00000,11.00000,16.00000
2005,30-45 y.,641,33.42312,22.88388,38.85853,12.00000,21.98604,40.00000,1.00000,82.00000,22.00000,19.00000,25.00000
2005,46-65 y.,723,50.26363,45.30757,54.56212,17.00000,35.00000,60.00000,1.00000,124.50000,35.00000,30.00000,40.00000
2005,66 and older,326,79.24561,70.04526,87.61008,30.00000,68.00000,100.00000,1.00000,205.00000,68.00000,59.92500,76.00000
2006,0-16 y.,,,,,,,,,,,,
2006,17-29 y.,291,21.12985,18.76069,23.23785,10.00000,15.00000,30.00000,1.00000,60.00000,15.00000,11.00000,16.00000
2006,30-45 y.,775,30.45866,27.72765,33.00410,12.00000,23.00000,39.00000,1.00000,79.50000,23.00000,21.00000,26.00000
2006,46-65 y.,947,44.73775,40.85083,48.32498,15.00000,30.00000,60.00000,1.00000,127.50000,30.00000,25.00000,35.00000
2006,66 and older,416,77.08414,68.12509,86.48893,18.81912,65.00000,98.00000,1.00000,216.77131,65.00000,60.00000,70.00000
2007,0-16 y.,,,,,,,,,,,,
2007,17-29 y.,267,22.41875,19.19803,25.27667,10.00000,16.45556,30.00000,1.00000,60.00000,16.00000,12.00000,20.00000
2007,30-45 y.,766,29.03245,26.47365,31.06823,12.00000,20.00000,39.00000,1.00000,79.50000,20.00000,16.97500,20.00000
2007,46-65 y.,949,45.06583,40.67069,49.14699,14.00000,30.00000,57.82216,1.00000,123.55539,30.00000,28.97500,35.02500
2007,66 and older,479,63.50754,57.19665,69.77849,14.00000,58.38471,85.83723,1.00000,193.59308,59.00000,54.00000,68.00000
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,281,21.73120,17.27913,25.42268,9.04035,15.00000,26.00000,1.00000,51.43947,15.00000,10.00000,18.00000
2008,30-45 y.,818,26.40462,24.24907,28.09852,11.00000,20.00000,35.00000,1.00000,71.00000,20.00000,20.00000,23.02500
2008,46-65 y.,1012,36.88729,33.68050,39.85963,12.00000,23.00000,50.00000,1.00000,107.00000,23.00000,21.00000,26.00000
2008,66 and older,575,61.50050,53.76112,67.99020,15.00000,50.00000,82.00000,1.00000,182.50000,50.00000,46.00000,60.05000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,,,,,,,,,,,,
2009,30-45 y.,,,,,,,,,,,,
2009,46-65 y.,,,,,,,,,,,,
2009,66 and older,,,,,,,,,,,,
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,244,21.72614,18.16415,25.00452,10.00000,16.00000,25.00000,1.00000,47.50000,16.00000,12.00000,17.00000
2010,30-45 y.,727,24.26106,21.86399,26.29834,10.00000,17.00000,30.00000,1.00000,60.00000,17.00000,14.00000,19.00000
2010,46-65 y.,1052,35.60203,31.56162,39.04081,14.00000,25.00000,48.00000,1.00000,99.00000,25.00000,24.00000,29.00000
2010,66 and older,581,59.35742,48.96045,66.14000,16.00000,40.91115,80.00000,0.00000,176.00000,40.00000,27.00000,49.02500
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,297,20.77132,15.97121,23.83370,10.00000,15.00000,25.00000,1.00000,47.50000,15.00000,11.97500,18.00000
2011,30-45 y.,908,25.86074,24.08672,27.28209,12.00000,20.00000,34.00000,1.00000,67.00000,20.00000,19.97500,20.00000
2011,46-65 y.,1421,36.05838,33.48409,38.72533,14.00000,24.00000,49.00000,1.00000,101.50000,24.00000,23.00000,28.00000
2011,66 and older,785,52.78384,46.96230,59.00344,15.00000,30.00000,70.00000,1.00000,152.50000,30.00000,25.00000,32.00000
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,299,22.90562,17.20958,26.99159,8.00000,15.54764,30.00000,1.00000,63.00000,16.00000,12.00000,20.02500
2012,30-45 y.,943,28.37107,25.77700,30.72542,12.00000,22.00000,35.00000,1.00000,69.50000,22.00000,19.00000,24.00000
2012,46-65 y.,1566,32.51630,30.15653,34.39025,13.00000,22.00000,40.00000,1.00000,80.50000,22.00000,19.00000,24.00000
2012,66 and older,840,49.49756,45.79836,53.15975,15.00000,30.00000,70.00000,1.00000,152.50000,30.00000,20.00000,32.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,276,23.33593,17.77661,28.43358,9.00000,15.00000,30.00000,1.00000,61.50000,15.00000,10.00000,17.00000
2013,30-45 y.,847,26.10775,24.08355,27.82729,12.00000,20.00000,34.00000,1.00000,67.00000,20.00000,16.97500,21.00000
2013,46-65 y.,1569,33.51892,31.50169,35.38206,15.00000,23.00000,40.00000,1.00000,77.50000,23.00000,21.00000,24.02500
2013,66 and older,869,52.73514,47.12222,56.72104,17.00000,35.00000,70.00000,0.00000,149.50000,35.00000,30.00000,40.00000
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,364,21.80322,18.71037,24.56593,8.00000,16.00000,28.00000,1.00000,58.00000,16.00000,12.00000,17.00000
2014,30-45 y.,1612,26.34435,24.35563,28.04821,12.00000,20.00000,32.00000,1.00000,62.00000,20.00000,19.00000,20.00000
2014,46-65 y.,1908,32.50173,30.45937,34.16293,15.00000,25.00000,40.00000,1.00000,77.50000,25.00000,25.00000,28.00000
2014,66 and older,938,43.47139,40.51593,46.19515,15.00000,28.00000,60.00000,1.00000,127.50000,28.00000,22.00000,31.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,,,,,,,,,,,,
2015,30-45 y.,,,,,,,,,,,,
2015,46-65 y.,,,,,,,,,,,,
2015,66 and older,,,,,,,,,,,,
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,240,19.48799,15.88751,22.34083,9.00000,17.05233,25.00000,1.00000,49.00000,17.00000,14.00000,20.00000
2016,30-45 y.,1210,26.95480,23.92528,29.25122,12.00000,20.00000,32.00000,1.00000,62.00000,20.00000,17.00000,20.00000
2016,46-65 y.,1607,32.46433,30.74078,34.28067,15.00000,25.00000,40.00000,1.00000,77.50000,25.00000,23.00000,27.00000
2016,66 and older,749,48.59761,44.13470,53.40690,18.00000,35.00000,66.00000,1.00000,138.00000,35.00000,30.97500,41.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,,,,,,,,,,,,
2017,46-65 y.,,,,,,,,,,,,
2017,66 and older,,,,,,,,,,,,
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,306,26.28434,19.91114,31.76412,10.00000,16.00000,30.00000,1.00000,60.00000,16.00000,12.00000,18.00000
2018,30-45 y.,1178,28.51883,25.28167,31.43926,12.00000,20.00000,35.00000,1.00000,69.50000,20.00000,16.97500,20.00000
2018,46-65 y.,1924,33.96544,31.76288,36.12417,15.00000,25.00000,42.00000,1.00000,82.50000,25.00000,22.00000,25.00000
2018,66 and older,827,44.73775,40.10977,48.79586,17.00000,30.00000,60.00000,1.00000,124.50000,30.00000,25.00000,34.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,283,22.51682,19.16890,25.73815,12.00000,19.00000,25.00000,0.00000,44.50000,19.00000,18.00000,21.00000
2020,30-45 y.,1058,26.26835,24.28434,28.04273,13.00000,22.00000,33.00000,0.00000,63.00000,22.00000,19.00000,24.00000
2020,46-65 y.,1973,36.13349,33.94009,38.16723,17.00000,29.00000,46.00000,0.00000,89.50000,29.00000,28.00000,30.00000
2020,66 and older,818,46.62973,42.44606,50.94749,18.00000,35.00000,59.85382,1.00000,122.63455,35.00000,30.00000,40.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,,,,,,,,,,,,
2021,46-65 y.,,,,,,,,,,,,
2021,66 and older,,,,,,,,,,,,
