year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Upper Secondary Level,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,No answer / don't know,,,,,,,,,,,,
1992,Pre-primary Level,,,,,,,,,,,,
1992,Primary Level,,,,,,,,,,,,
1992,Lower Secondary Level,,,,,,,,,,,,
1992,Upper Secondary Level,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,No answer / don't know,,,,,,,,,,,,
1993,Pre-primary Level,,,,,,,,,,,,
1993,Primary Level,,,,,,,,,,,,
1993,Lower Secondary Level,,,,,,,,,,,,
1993,Upper Secondary Level,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,No answer / don't know,,,,,,,,,,,,
1994,Pre-primary Level,,,,,,,,,,,,
1994,Primary Level,,,,,,,,,,,,
1994,Lower Secondary Level,,,,,,,,,,,,
1994,Upper Secondary Level,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,No answer / don't know,,,,,,,,,,,,
1995,Pre-primary Level,,,,,,,,,,,,
1995,Primary Level,,,,,,,,,,,,
1995,Lower Secondary Level,,,,,,,,,,,,
1995,Upper Secondary Level,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,First Stage of Tertiary Education,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,,,,,,,,,,,,
1996,Not included in this version of the questionnaire,,,,,,,,,,,,
1996,No answer / don't know,,,,,,,,,,,,
1996,Pre-primary Level,,,,,,,,,,,,
1996,Primary Level,,,,,,,,,,,,
1996,Lower Secondary Level,,,,,,,,,,,,
1996,Upper Secondary Level,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1996,First Stage of Tertiary Education,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,,,,,,,,,,,,
1997,Not included in this version of the questionnaire,,,,,,,,,,,,
1997,No answer / don't know,,,,,,,,,,,,
1997,Pre-primary Level,,,,,,,,,,,,
1997,Primary Level,,,,,,,,,,,,
1997,Lower Secondary Level,,,,,,,,,,,,
1997,Upper Secondary Level,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1997,First Stage of Tertiary Education,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,,,,,,,,,,,,
1998,Not included in this version of the questionnaire,,,,,,,,,,,,
1998,No answer / don't know,,,,,,,,,,,,
1998,Pre-primary Level,,,,,,,,,,,,
1998,Primary Level,,,,,,,,,,,,
1998,Lower Secondary Level,,,,,,,,,,,,
1998,Upper Secondary Level,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1998,First Stage of Tertiary Education,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,,,,,,,,,,,,
1999,Not included in this version of the questionnaire,,,,,,,,,,,,
1999,No answer / don't know,,,,,,,,,,,,
1999,Pre-primary Level,,,,,,,,,,,,
1999,Primary Level,,,,,,,,,,,,
1999,Lower Secondary Level,77,41.91377,34.07287,49.75467,14.94457,32.05753,60.00000,3,127.58315,,,
1999,Upper Secondary Level,410,55.57323,49.27419,61.87226,18.00000,41.00000,74.00000,1,158.00000,,,
1999,Post-secondary Non-tertiary Level,49,48.70337,35.15651,62.25023,25.09397,35.42379,56.34820,1,103.22954,,,
1999,First Stage of Tertiary Education,60,58.19101,42.57769,73.80432,20.00000,44.81193,72.49334,1,151.23336,,,
1999,Second Stage of Tertiary Education,148,48.73360,41.30388,56.16332,13.00000,36.00000,72.00000,1,160.50000,,,
2000,Not included in this version of the questionnaire,,,,,,,,,,,,
2000,No answer / don't know,,,,,,,,,,,,
2000,Pre-primary Level,,,,,,,,,,,,
2000,Primary Level,,,,,,,,,,,,
2000,Lower Secondary Level,90,48.12968,37.53991,58.71946,10.00000,28.00000,77.00000,1,177.50000,,,
2000,Upper Secondary Level,809,51.40291,48.00545,54.80036,15.00000,36.00000,73.00000,1,160.00000,,,
2000,Post-secondary Non-tertiary Level,103,55.28613,45.09930,65.47296,20.00000,43.00000,74.11825,1,155.29562,,,
2000,First Stage of Tertiary Education,141,65.11972,51.87482,78.36462,17.89004,41.00000,67.80682,1,142.68198,,,
2000,Second Stage of Tertiary Education,350,57.80353,51.30321,64.30386,20.00000,41.00000,75.00000,1,157.50000,,,
2001,Not included in this version of the questionnaire,,,,,,,,,,,,
2001,No answer / don't know,,,,,,,,,,,,
2001,Pre-primary Level,,,,,,,,,,,,
2001,Primary Level,,,,,,,,,,,,
2001,Lower Secondary Level,70,44.98269,33.16812,56.79726,10.00000,27.73633,65.19401,1,147.98504,,,
2001,Upper Secondary Level,765,48.10736,44.78742,51.42730,15.00000,36.00000,66.00000,1,142.50000,,,
2001,Post-secondary Non-tertiary Level,109,50.33076,41.51616,59.14535,17.00000,42.00000,72.51643,1,155.79108,,,
2001,First Stage of Tertiary Education,137,51.10645,42.07792,60.13498,18.00000,41.00000,61.00000,1,125.50000,,,
2001,Second Stage of Tertiary Education,321,50.24567,44.64122,55.85013,15.00000,35.62556,66.00000,1,142.50000,,,
2002,Not included in this version of the questionnaire,,,,,,,,,,,,
2002,No answer / don't know,,,,,,,,,,,,
2002,Pre-primary Level,,,,,,,,,,,,
2002,Primary Level,,,,,,,,,,,,
2002,Lower Secondary Level,82,60.44316,48.75420,72.13213,15.00000,50.00000,97.69959,2,221.74897,,,
2002,Upper Secondary Level,915,47.17899,44.02583,50.33214,14.00000,30.00000,65.00000,1,141.50000,,,
2002,Post-secondary Non-tertiary Level,131,53.96853,46.09887,61.83819,20.00000,44.64830,75.00000,1,157.50000,,,
2002,First Stage of Tertiary Education,163,53.58618,44.75781,62.41454,16.96867,36.13064,60.00000,1,124.54699,,,
2002,Second Stage of Tertiary Education,466,58.08366,52.73828,63.42903,20.00000,45.06409,80.00000,1,170.00000,,,
2003,Not included in this version of the questionnaire,,,,,,,,,,,,
2003,No answer / don't know,,,,,,,,,,,,
2003,Pre-primary Level,,,,,,,,,,,,
2003,Primary Level,,,,,,,,,,,,
2003,Lower Secondary Level,73,47.09943,35.19303,59.00583,8.53350,29.27551,64.67276,2,148.88164,,,
2003,Upper Secondary Level,906,51.09178,46.73506,55.44851,15.00000,31.36191,70.00000,1,152.50000,,,
2003,Post-secondary Non-tertiary Level,132,51.23739,42.47640,59.99838,15.00000,40.00000,64.33535,1,138.33838,,,
2003,First Stage of Tertiary Education,151,58.08375,49.27544,66.89206,20.00000,46.42635,80.00000,1,170.00000,,,
2003,Second Stage of Tertiary Education,434,53.93377,48.70897,59.15857,16.00000,40.00000,73.00000,1,158.50000,,,
2004,Not included in this version of the questionnaire,,,,,,,,,,,,
2004,No answer / don't know,,,,,,,,,,,,
2004,Pre-primary Level,,,,,,,,,,,,
2004,Primary Level,,,,,,,,,,,,
2004,Lower Secondary Level,89,41.97137,34.06273,49.88001,8.72987,34.08405,63.86344,1,146.56379,,,
2004,Upper Secondary Level,918,48.49276,45.14445,51.84107,15.00000,30.00000,70.00000,1,152.50000,,,
2004,Post-secondary Non-tertiary Level,141,46.25953,37.43945,55.07961,13.00000,32.62945,60.00000,1,130.50000,,,
2004,First Stage of Tertiary Education,166,55.20277,46.47015,63.93538,18.12439,38.00000,66.05630,1,137.95416,,,
2004,Second Stage of Tertiary Education,463,54.53834,48.75702,60.31966,19.00000,38.97714,72.49547,1,152.73866,,,
2005,Not included in this version of the questionnaire,,,,,,,,,,,,
2005,No answer / don't know,,,,,,,,,,,,
2005,Pre-primary Level,,,,,,,,,,,,
2005,Primary Level,,,,,,,,,,,,
2005,Lower Secondary Level,77,52.86701,39.06399,66.67003,10.82285,25.00000,72.66177,2,165.42016,,,
2005,Upper Secondary Level,1018,45.77865,42.14589,49.41141,13.00000,26.00000,59.78859,1,129.97147,,,
2005,Post-secondary Non-tertiary Level,163,45.74138,37.87216,53.61060,14.98321,26.00000,61.44718,1,131.14315,,,
2005,First Stage of Tertiary Education,175,49.45296,42.12419,56.78172,15.00000,30.00000,60.00000,1,127.50000,,,
2005,Second Stage of Tertiary Education,468,51.64181,45.97370,57.30992,15.00000,35.00000,60.50384,1,128.75960,,,
2006,Not included in this version of the questionnaire,,,,,,,,,,,,
2006,No answer / don't know,,,,,,,,,,,,
2006,Pre-primary Level,,,,,,,,,,,,
2006,Primary Level,,,,,,,,,,,,
2006,Lower Secondary Level,104,39.62201,31.59546,47.64856,11.00000,21.04287,60.00000,2,133.50000,,,
2006,Upper Secondary Level,1250,42.45631,39.70319,45.20943,13.00000,25.00000,55.49462,1,119.23655,,,
2006,Post-secondary Non-tertiary Level,225,40.93203,34.59935,47.26471,13.00000,28.00000,50.00000,1,105.50000,,,
2006,First Stage of Tertiary Education,202,42.41958,35.65728,49.18188,12.53748,27.68667,59.33023,1,129.51936,,,
2006,Second Stage of Tertiary Education,612,47.91691,43.28171,52.55211,13.34028,32.50573,60.00000,1,129.98958,,,
2007,Not included in this version of the questionnaire,,,,,,,,,,,,
2007,No answer / don't know,,,,,,,,,,,,
2007,Pre-primary Level,,,,,,,,,,,,
2007,Primary Level,,,,,,,,,,,,
2007,Lower Secondary Level,103,35.45311,28.78659,42.11964,10.00000,20.00000,50.00000,1,110.00000,,,
2007,Upper Secondary Level,1261,39.41042,36.24258,42.57827,11.00000,24.00000,50.00000,1,108.50000,,,
2007,Post-secondary Non-tertiary Level,231,40.03960,33.72030,46.35891,14.00000,25.00000,50.00000,1,104.00000,,,
2007,First Stage of Tertiary Education,219,39.72707,33.38322,46.07092,12.00000,24.37591,54.48201,1,118.20502,,,
2007,Second Stage of Tertiary Education,625,47.15249,42.95850,51.34648,14.00000,30.00000,60.00000,1,129.00000,,,
2008,Not included in this version of the questionnaire,,,,,,,,,,,,
2008,No answer / don't know,,,,,,,,,,,,
2008,Pre-primary Level,,,,,,,,,,,,
2008,Primary Level,,,,,,,,,,,,
2008,Lower Secondary Level,137,33.38966,27.37040,39.40891,11.00000,18.14238,42.92683,2,90.81709,,,
2008,Upper Secondary Level,1382,36.07327,33.94338,38.20315,11.00000,20.00000,50.00000,1,108.50000,,,
2008,Post-secondary Non-tertiary Level,224,35.30650,29.81726,40.79574,10.00000,24.25913,43.74674,1,94.36685,,,
2008,First Stage of Tertiary Education,218,32.92637,28.62792,37.22482,12.00000,18.73872,50.88598,1,109.21496,,,
2008,Second Stage of Tertiary Education,698,43.56925,39.56647,47.57202,14.00000,29.62170,50.00000,1,104.00000,,,
2009,Not included in this version of the questionnaire,,,,,,,,,,,,
2009,No answer / don't know,,,,,,,,,,,,
2009,Pre-primary Level,,,,,,,,,,,,
2009,Primary Level,,,,,,,,,,,,
2009,Lower Secondary Level,,,,,,,,,,,,
2009,Upper Secondary Level,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2009,First Stage of Tertiary Education,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,,,,,,,,,,,,
2010,Not included in this version of the questionnaire,,,,,,,,,,,,
2010,No answer / don't know,,,,,,,,,,,,
2010,Pre-primary Level,,,,,,,,,,,,
2010,Primary Level,,,,,,,,,,,,
2010,Lower Secondary Level,113,32.67501,26.77100,38.57903,12.00000,20.00000,39.28139,1,80.20349,,,
2010,Upper Secondary Level,1285,36.10028,33.71548,38.48508,12.00000,20.00000,45.48587,0,95.71467,,,
2010,Post-secondary Non-tertiary Level,241,31.37571,27.46236,35.28905,13.00000,23.00000,42.00000,1,85.50000,,,
2010,First Stage of Tertiary Education,226,42.28702,28.73239,55.84164,12.00000,21.00000,50.00000,1,107.00000,,,
2010,Second Stage of Tertiary Education,707,39.63882,34.78491,44.49272,12.00000,23.00000,50.00000,1,107.00000,,,
2011,Not included in this version of the questionnaire,,,,,,,,,,,,
2011,No answer / don't know,,,,,,,,,,,,
2011,Pre-primary Level,,,,,,,,,,,,
2011,Primary Level,,,,,,,,,,,,
2011,Lower Secondary Level,170,33.19531,28.58508,37.80554,15.00000,20.00000,45.00000,2,90.00000,,,
2011,Upper Secondary Level,1735,34.48598,32.57482,36.39713,12.00000,20.00000,40.00000,1,82.00000,,,
2011,Post-secondary Non-tertiary Level,320,33.91368,29.69215,38.13521,13.00000,23.06564,40.00000,1,80.50000,,,
2011,First Stage of Tertiary Education,274,35.32569,30.78706,39.86432,12.00000,20.00000,45.12743,2,94.81859,,,
2011,Second Stage of Tertiary Education,873,41.73037,38.30653,45.15422,15.00000,26.00000,50.00000,1,102.50000,,,
2012,Not included in this version of the questionnaire,,,,,,,,,,,,
2012,No answer / don't know,,,,,,,,,,,,
2012,Pre-primary Level,,,,,,,,,,,,
2012,Primary Level,,,,,,,,,,,,
2012,Lower Secondary Level,192,36.02145,30.67396,41.36895,12.00000,22.30379,40.00000,1,82.00000,,,
2012,Upper Secondary Level,1894,33.18038,31.60070,34.76006,12.00000,20.00000,40.00000,1,82.00000,,,
2012,Post-secondary Non-tertiary Level,320,34.76999,30.36456,39.17543,15.00000,25.00000,40.74697,1,79.36741,,,
2012,First Stage of Tertiary Education,281,34.34477,30.72011,37.96944,15.00000,25.00000,45.00000,1,90.00000,,,
2012,Second Stage of Tertiary Education,915,37.80526,34.69044,40.92009,15.00000,26.00000,50.00000,1,102.50000,,,
2013,Not included in this version of the questionnaire,,,,,,,,,,,,
2013,No answer / don't know,,,,,,,,,,,,
2013,Pre-primary Level,,,,,,,,,,,,
2013,Primary Level,,,,,,,,,,,,
2013,Lower Secondary Level,165,36.99534,31.53032,42.46037,14.48098,23.96636,50.00000,1,103.27853,,,
2013,Upper Secondary Level,1846,34.30001,32.58115,36.01886,13.00000,23.00000,40.00000,1,80.50000,,,
2013,Post-secondary Non-tertiary Level,323,35.85547,32.10605,39.60490,13.33890,25.00000,50.00000,0,104.99165,,,
2013,First Stage of Tertiary Education,273,37.51861,32.21275,42.82446,13.00000,25.00000,40.00000,1,80.50000,,,
2013,Second Stage of Tertiary Education,904,40.27202,37.48886,43.05518,15.00000,28.37495,50.00000,0,102.50000,,,
2014,Not included in this version of the questionnaire,,,,,,,,,,,,
2014,No answer / don't know,42,25.45626,17.07673,33.83579,7.77042,20.00000,33.41293,2,71.87670,,,
2014,Pre-primary Level,30,21.50738,14.79933,28.21543,7.36744,15.01475,37.61575,2,54,,,
2014,Primary Level,,,,,,,,,,,,
2014,Lower Secondary Level,245,29.16694,25.94573,32.38816,13.00000,21.00000,35.00000,1,68.00000,,,
2014,Upper Secondary Level,2385,29.96084,28.82691,31.09476,12.00000,20.00000,36.00000,1,72.00000,,,
2014,Post-secondary Non-tertiary Level,506,36.10736,32.45595,39.75877,15.00000,26.70076,42.00000,1,82.50000,,,
2014,First Stage of Tertiary Education,353,32.11008,29.23192,34.98823,12.00000,24.00000,45.00000,1,94.50000,,,
2014,Second Stage of Tertiary Education,1246,37.77692,35.69592,39.85793,15.00000,27.00000,50.00000,1,102.50000,,,
2015,Not included in this version of the questionnaire,,,,,,,,,,,,
2015,No answer / don't know,,,,,,,,,,,,
2015,Pre-primary Level,,,,,,,,,,,,
2015,Primary Level,,,,,,,,,,,,
2015,Lower Secondary Level,,,,,,,,,,,,
2015,Upper Secondary Level,,,,,,,,,,,,
2015,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2015,First Stage of Tertiary Education,,,,,,,,,,,,
2015,Second Stage of Tertiary Education,,,,,,,,,,,,
2016,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,No answer / don't know,32,31.04216,19.43101,42.65330,10.00000,20.00000,38.43560,1,81.08899,,,
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,171,29.33290,25.87359,32.79221,15.00000,21.40231,39.28512,1,75.71281,,,
2016,Upper Secondary Level,1830,31.56550,30.15540,32.97560,14.00000,22.00000,40.00000,1,79.00000,,,
2016,Post-secondary Non-tertiary Level,422,35.36065,31.40218,39.31912,16.00000,25.43787,40.00000,1,76.00000,,,
2016,First Stage of Tertiary Education,291,36.97808,31.91166,42.04450,15.00000,23.42457,45.17580,1,90.43951,,,
2016,Second Stage of Tertiary Education,1037,37.11411,34.85708,39.37113,14.00000,26.00000,50.00000,1,104.00000,,,
2017,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,No answer / don't know,,,,,,,,,,,,
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
2018,Not included in this version of the questionnaire,,,,,,,,,,,,
2018,No answer / don't know,34,32.37301,21.19563,43.55038,10.74570,21.87126,40.23294,2,84.46380,,,
2018,Pre-primary Level,,,,,,,,,,,,
2018,Primary Level,,,,,,,,,,,,
2018,Lower Secondary Level,197,30.32653,26.81143,33.84164,14.00000,25.00000,37.23349,2,72.08371,,,
2018,Upper Secondary Level,1978,33.31813,31.82966,34.80660,13.00000,24.00000,42.00000,1,85.50000,,,
2018,Post-secondary Non-tertiary Level,474,32.31441,29.60590,35.02292,15.00000,25.00000,40.00000,1,77.50000,,,
2018,First Stage of Tertiary Education,326,34.35002,30.78137,37.91867,15.00000,25.00000,40.00000,1,77.50000,,,
2018,Second Stage of Tertiary Education,1204,38.34299,36.08502,40.60097,15.00000,28.00000,48.00000,1,97.50000,,,
2019,Not included in this version of the questionnaire,,,,,,,,,,,,
2019,No answer / don't know,,,,,,,,,,,,
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,No answer / don't know,,,,,,,,,,,,
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,185,31.97012,28.44797,35.49228,15.00000,26.52138,46.34137,1,93.35343,,,
2020,Upper Secondary Level,1786,35.97323,34.46664,37.47981,15.00000,26.00000,45.10123,0,90.25307,,,
2020,Post-secondary Non-tertiary Level,513,31.45189,29.31400,33.58978,16.00000,27.00000,40.00000,0,76.00000,,,
2020,First Stage of Tertiary Education,311,32.15302,29.13305,35.17299,12.00000,23.00000,48.52881,1,103.32203,,,
2020,Second Stage of Tertiary Education,1288,36.87439,34.66877,39.08001,15.00000,25.00000,49.82169,0,102.05422,,,
2021,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
2022,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,No answer / don't know,,,,,,,,,,,,
2022,Pre-primary Level,,,,,,,,,,,,
2022,Primary Level,,,,,,,,,,,,
2022,Lower Secondary Level,,,,,,,,,,,,
2022,Upper Secondary Level,,,,,,,,,,,,
2022,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2022,First Stage of Tertiary Education,,,,,,,,,,,,
2022,Second Stage of Tertiary Education,,,,,,,,,,,,
