year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,Urban regions,male,746,44.01784,40.23103,47.80465,12.00000,25.00000,54.00000,1.00000,117.00000,25.00000,24.00000,30.00000
2007,Urban regions,female,1020,41.36772,38.81315,43.92228,13.00000,28.00000,60.00000,1.00000,130.50000,28.00000,25.00000,30.00000
2007,Rural regions,male,286,36.45984,30.95734,41.96234,11.00000,20.00000,40.61204,1.00000,85.03009,20.00000,16.00000,25.00000
2007,Rural regions,female,409,36.23602,28.33335,44.13870,10.00000,20.00000,45.00000,1.00000,97.50000,20.00000,16.00000,24.00000
2008,Urban regions,male,814,43.83657,39.99494,47.67819,12.00000,25.00000,52.00000,1.00000,112.00000,25.00000,21.00000,30.00000
2008,Urban regions,female,1122,37.83343,35.67261,39.99424,13.00000,25.00000,54.00000,1.00000,115.50000,25.00000,22.00000,27.00000
2008,Rural regions,male,303,30.12234,25.59291,34.65177,10.00000,17.00000,32.00000,1.00000,65.00000,17.00000,15.00000,20.00000
2008,Rural regions,female,447,27.07811,24.60527,29.55095,10.00000,16.00000,35.00000,1.00000,72.50000,16.00000,15.00000,20.00000
2009,Urban regions,male,,,,,,,,,,,,
2009,Urban regions,female,,,,,,,,,,,,
2009,Rural regions,male,,,,,,,,,,,,
2009,Rural regions,female,,,,,,,,,,,,
2010,Urban regions,male,785,36.60969,33.46632,39.75305,12.00000,21.00000,50.00000,0.00000,107.00000,21.00000,20.00000,25.00000
2010,Urban regions,female,1102,38.73302,35.45227,42.01377,14.00000,23.00000,50.00000,0.00000,104.00000,23.00000,20.00000,26.00000
2010,Rural regions,male,306,36.70268,26.27833,47.12703,9.00000,18.00000,38.00907,1.00000,81.52268,18.00000,13.97500,24.00000
2010,Rural regions,female,411,30.87750,27.64069,34.11430,12.00000,20.00000,40.00000,1.00000,82.00000,20.00000,18.00000,25.00000
2011,Urban regions,male,1015,39.00821,36.08361,41.93282,12.00000,25.00000,50.00000,1.00000,107.00000,25.00000,20.97500,25.00000
2011,Urban regions,female,1373,38.60740,36.30518,40.90962,14.00000,25.00000,50.00000,1.00000,104.00000,25.00000,23.00000,26.02500
2011,Rural regions,male,422,27.83408,25.02716,30.64101,12.00000,20.00000,30.00000,1.00000,57.00000,20.00000,16.00000,20.00000
2011,Rural regions,female,601,28.66822,25.92962,31.40682,12.00000,20.00000,30.00000,1.00000,57.00000,20.00000,16.00000,20.00000
2012,Urban regions,male,1050,38.10051,35.67049,40.53053,15.00000,25.00000,49.26516,1.00000,100.66290,25.00000,24.00000,27.00000
2012,Urban regions,female,1475,35.18000,33.43901,36.92098,13.00000,25.00000,45.00000,1.00000,93.00000,25.00000,23.00000,26.00000
2012,Rural regions,male,477,29.76187,24.80525,34.71848,10.00000,17.00000,30.00000,1.00000,60.00000,17.00000,15.00000,20.00000
2012,Rural regions,female,646,28.96090,26.74630,31.17550,12.00000,20.00000,35.00000,1.00000,69.50000,20.00000,18.00000,22.00000
2013,Urban regions,male,1003,38.95306,36.19630,41.70982,13.00000,25.00000,50.00000,0.00000,105.50000,25.00000,23.00000,26.00000
2013,Urban regions,female,1449,37.85733,35.79448,39.92018,14.00000,25.00000,50.00000,0.00000,104.00000,25.00000,25.00000,28.00000
2013,Rural regions,male,466,28.19510,25.67871,30.71150,12.00000,20.00000,33.18651,1.00000,64.96628,20.00000,18.00000,23.00000
2013,Rural regions,female,643,31.95118,29.63406,34.26830,13.00000,22.00000,40.00000,1.00000,80.50000,22.00000,20.00000,25.00000
2014,Urban regions,male,1306,34.40839,32.49244,36.32435,14.00000,24.00000,42.00000,1.00000,84.00000,24.00000,20.00000,25.00000
2014,Urban regions,female,1944,34.95916,33.52024,36.39808,15.00000,25.00000,48.00000,1.00000,97.50000,25.00000,23.00000,27.02500
2014,Rural regions,male,650,26.18557,24.10746,28.26367,10.00000,20.00000,30.00000,1.00000,60.00000,20.00000,16.00000,22.02500
2014,Rural regions,female,922,27.73888,25.92849,29.54927,12.00000,20.00000,35.00000,1.00000,69.50000,20.00000,19.00000,21.00000
2015,Urban regions,male,,,,,,,,,,,,
2015,Urban regions,female,,,,,,,,,,,,
2015,Rural regions,male,,,,,,,,,,,,
2015,Rural regions,female,,,,,,,,,,,,
2016,Urban regions,male,1022,35.29144,32.90407,37.67882,13.00000,24.00000,45.00000,1.00000,93.00000,24.00000,21.00000,25.00000
2016,Urban regions,female,1553,37.21376,35.35124,39.07628,16.00000,26.00000,49.63940,1.00000,100.09851,26.00000,25.00000,30.00000
2016,Rural regions,male,510,26.21752,23.95988,28.47516,10.00000,20.00000,30.00000,1.00000,60.00000,20.00000,16.97500,23.00000
2016,Rural regions,female,721,28.56265,26.94493,30.18037,14.00000,20.00000,35.00000,1.00000,66.50000,20.00000,20.00000,25.00000
2017,Urban regions,male,,,,,,,,,,,,
2017,Urban regions,female,,,,,,,,,,,,
2017,Rural regions,male,,,,,,,,,,,,
2017,Rural regions,female,,,,,,,,,,,,
2018,Urban regions,male,1139,37.29548,35.04362,39.54734,14.66869,25.01379,45.38936,1.00000,91.47037,25.00000,25.00000,29.00000
2018,Urban regions,female,1632,36.45086,34.85251,38.04921,15.00000,27.00000,50.00000,1.00000,102.50000,27.00000,25.00000,30.00000
2018,Rural regions,male,619,27.71190,24.81968,30.60412,10.00000,20.00000,33.02357,1.00000,67.55892,20.00000,18.00000,20.00000
2018,Rural regions,female,845,30.23351,28.36388,32.10314,14.00000,23.00000,38.00000,1.00000,74.00000,23.00000,20.00000,25.00000
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,1153,36.48363,34.30795,38.65931,15.00000,27.00000,50.00000,0.00000,102.50000,27.00000,25.00000,30.00000
2020,Urban regions,female,1642,37.98799,36.29104,39.68494,17.00000,30.00000,50.00000,1.00000,99.50000,30.00000,28.00000,30.02500
2020,Rural regions,male,588,29.08044,26.61722,31.54366,12.00000,20.00000,35.00000,0.00000,69.50000,20.00000,19.00000,25.00000
2020,Rural regions,female,749,31.65456,29.61121,33.69792,14.00000,24.00000,40.00000,0.00000,79.00000,24.00000,20.00000,25.00000
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
