year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,Indirect migration background,female,37,21.56006,14.83284,28.28728,13.66703,20.00000,24.00915,1.00000,39.52234,20.00000,15.00000,20.00000
2007,No migration background,male,954,43.04536,39.67227,46.41844,12.00000,25.00000,51.00000,1.00000,109.50000,25.00000,21.00000,28.00000
2007,No migration background,female,1318,40.64066,37.54639,43.73494,12.00000,25.22751,55.00000,1.00000,119.50000,25.00000,22.97500,30.00000
2007,Direct migration background,male,49,34.63648,24.72215,44.55081,12.00000,20.00000,50.00000,2.00000,107.00000,20.00000,14.00000,47.00000
2007,Direct migration background,female,75,36.95157,29.10987,44.79326,12.00000,20.00000,59.49206,1.00000,130.73016,20.00000,15.00000,39.00000
2007,Indirect migration background,male,,,,,,,,,,,,
2007,Indirect migration background,female,36,24.65839,18.81989,30.49689,13.69868,20.00000,27.51760,6.00000,48.24599,20.00000,16.00000,25.00000
2008,No migration background,male,1032,41.76740,38.47687,45.05792,12.00000,24.00000,50.00000,1.00000,107.00000,24.00000,20.00000,25.00000
2008,No migration background,female,1444,35.56523,33.76933,37.36114,12.00000,22.00000,50.00000,1.00000,107.00000,22.00000,20.00000,25.00000
2008,Direct migration background,male,47,29.16154,15.34546,42.97762,10.00000,13.62837,30.00000,1.00000,60.00000,14.00000,10.00000,20.12500
2008,Direct migration background,female,85,26.95033,21.76892,32.13173,10.00000,18.00000,30.00000,1.00000,60.00000,18.00000,15.00000,21.10000
2008,Indirect migration background,male,38,25.74600,19.23469,32.25732,10.00000,20.23355,35.19770,1.00000,72.99425,21.00000,10.00000,26.10000
2008,Indirect migration background,female,40,34.57777,17.90036,51.25519,12.00000,20.00000,30.13582,1.00000,57.33956,20.00000,12.00000,22.07500
2009,No migration background,male,,,,,,,,,,,,
2009,No migration background,female,,,,,,,,,,,,
2009,Direct migration background,male,,,,,,,,,,,,
2009,Direct migration background,female,,,,,,,,,,,,
2009,Indirect migration background,male,,,,,,,,,,,,
2009,Indirect migration background,female,,,,,,,,,,,,
2010,No migration background,male,997,36.66903,32.80567,40.53239,10.00000,20.00000,48.65186,0.00000,106.62965,20.00000,18.00000,25.00000
2010,No migration background,female,1391,38.16147,35.37169,40.95124,14.00000,24.00000,50.00000,0.00000,104.00000,24.00000,20.00000,26.00000
2010,Direct migration background,male,58,39.27350,24.31673,54.23027,12.65776,19.91596,34.85804,2.00000,68.15845,20.00000,15.00000,31.00000
2010,Direct migration background,female,84,23.19160,19.32904,27.05416,15.00000,19.00000,24.42932,1.00000,38.57330,19.00000,15.00000,20.00000
2010,Indirect migration background,male,36,31.14488,23.91129,38.37846,16.00000,22.71472,45.42731,2.00000,89.56828,22.00000,16.00000,40.00000
2010,Indirect migration background,female,38,24.55899,16.74175,32.37622,10.70999,15.06124,34.45214,3.00000,70.06537,16.00000,12.00000,20.00000
2011,No migration background,male,1312,37.17604,34.73985,39.61222,12.00000,23.00000,45.00000,1.00000,94.50000,23.00000,20.00000,25.00000
2011,No migration background,female,1815,37.01427,35.04298,38.98556,13.00000,24.00000,50.00000,1.00000,105.50000,24.00000,21.00000,25.00000
2011,Direct migration background,male,74,29.37295,20.34094,38.40497,12.00000,20.00000,30.00000,3.00000,57.00000,20.00000,16.00000,29.00000
2011,Direct migration background,female,108,24.67588,21.09945,28.25231,14.00009,20.00000,30.00000,1.00000,53.99986,20.00000,16.00000,20.05000
2011,Indirect migration background,male,51,25.23666,19.98382,30.48950,10.00000,17.73926,36.05652,1.00000,75.14130,18.00000,14.00000,30.00000
2011,Indirect migration background,female,51,23.90598,18.13234,29.67962,12.00000,20.30808,25.67017,1.00000,46.17541,20.00000,12.97500,25.00000
2012,No migration background,male,1393,35.87878,33.80962,37.94793,13.00000,24.00000,45.00000,1.00000,93.00000,24.00000,20.00000,25.00000
2012,No migration background,female,1955,34.34285,32.84550,35.84019,13.00000,24.00000,45.00000,1.00000,93.00000,24.00000,20.97500,25.00000
2012,Direct migration background,male,85,38.08256,17.36474,58.80038,12.00000,20.00000,37.24901,1.00000,75.12252,20.00000,15.00000,30.00000
2012,Direct migration background,female,108,26.61970,22.53710,30.70230,10.29305,20.00000,31.46079,1.00000,63.21241,20.00000,18.00000,25.05000
2012,Indirect migration background,male,49,30.49146,20.73643,40.24649,11.61980,20.00000,33.52490,1.00000,66.38254,20.00000,13.00000,32.00000
2012,Indirect migration background,female,58,23.98944,18.88198,29.09689,12.72315,21.54611,25.00000,1.00000,43.41528,22.00000,13.00000,24.00000
2013,No migration background,male,1341,36.58969,34.36974,38.80963,13.00000,24.00000,40.00000,1.00000,80.50000,24.00000,22.00000,25.00000
2013,No migration background,female,1921,36.74830,35.03168,38.46491,14.00000,25.00000,49.00000,1.00000,101.50000,25.00000,23.00000,26.00000
2013,Direct migration background,male,75,29.30399,21.96587,36.64211,11.00000,18.00000,38.34730,0.00000,79.36825,18.00000,12.00000,30.00000
2013,Direct migration background,female,112,30.34302,25.74067,34.94536,12.00000,24.00000,40.93952,0.00000,84.34879,24.00000,16.00000,30.00000
2013,Indirect migration background,male,53,24.75964,18.14396,31.37531,9.00000,14.00000,35.00000,3.00000,74.00000,14.00000,10.00000,35.00000
2013,Indirect migration background,female,59,26.79407,20.91503,32.67310,10.00000,20.00000,38.96724,2.00000,82.41809,20.00000,12.00000,25.00000
2014,No migration background,male,1699,32.43838,30.81470,34.06207,12.00000,22.00000,40.00000,1.00000,82.00000,22.00000,20.00000,25.00000
2014,No migration background,female,2505,33.57743,32.32242,34.83244,14.00000,24.00000,45.00000,1.00000,91.50000,24.00000,22.00000,25.00000
2014,Direct migration background,male,178,30.07799,26.20396,33.95202,12.00000,24.00000,31.12895,1.00000,59.82237,24.00000,19.95000,26.00000
2014,Direct migration background,female,237,28.57751,25.40255,31.75246,15.00000,23.00000,35.45645,1.00000,66.14113,23.00000,20.00000,25.02500
2014,Indirect migration background,male,79,24.62672,19.72266,29.53079,10.00000,19.89186,34.10923,1.00000,70.27308,20.00000,13.00000,24.02500
2014,Indirect migration background,female,124,21.15955,18.32943,23.98968,10.00000,16.24150,25.00000,1.00000,47.50000,16.00000,15.00000,23.00000
2015,No migration background,male,,,,,,,,,,,,
2015,No migration background,female,,,,,,,,,,,,
2015,Direct migration background,male,,,,,,,,,,,,
2015,Direct migration background,female,,,,,,,,,,,,
2015,Indirect migration background,male,,,,,,,,,,,,
2015,Indirect migration background,female,,,,,,,,,,,,
2016,No migration background,male,1326,33.48132,31.50488,35.45777,12.00000,23.00000,40.00000,1.00000,82.00000,23.00000,20.00000,25.00000
2016,No migration background,female,1956,35.40929,33.88007,36.93851,15.00000,25.00000,45.00000,1.00000,90.00000,25.00000,25.00000,27.00000
2016,Direct migration background,male,133,27.35620,22.83267,31.87973,13.00000,16.24379,30.00000,1.00000,55.50000,16.00000,15.00000,22.00000
2016,Direct migration background,female,222,30.74165,26.70120,34.78210,14.00000,20.00000,40.00000,1.00000,79.00000,20.00000,17.97500,27.05000
2016,Indirect migration background,male,73,22.52975,16.72534,28.33416,7.00634,15.00000,33.01747,1.00000,72.03415,15.00000,9.97500,21.00000
2016,Indirect migration background,female,96,25.73390,21.31657,30.15124,10.67672,20.00000,38.68974,1.00000,80.70927,20.00000,15.00000,28.00000
2017,No migration background,male,,,,,,,,,,,,
2017,No migration background,female,,,,,,,,,,,,
2017,Direct migration background,male,,,,,,,,,,,,
2017,Direct migration background,female,,,,,,,,,,,,
2017,Indirect migration background,male,,,,,,,,,,,,
2017,Indirect migration background,female,,,,,,,,,,,,
2018,No migration background,male,1546,35.24639,33.27509,37.21770,13.00000,25.00000,40.00000,1.00000,80.50000,25.00000,22.00000,26.00000
2018,No migration background,female,2150,35.41062,34.05307,36.76816,15.00000,25.00000,46.00000,1.00000,92.50000,25.00000,25.00000,27.02500
2018,Direct migration background,male,142,26.16728,22.67980,29.65477,12.38568,20.00000,38.14569,2.00000,76.78571,20.00000,15.00000,26.00000
2018,Direct migration background,female,226,31.26643,27.32750,35.20537,13.00000,20.00000,36.00000,1.00000,70.50000,20.00000,17.00000,26.00000
2018,Indirect migration background,male,70,30.60594,22.72392,38.48795,10.00000,18.00000,40.00000,2.00000,85.00000,18.00000,12.00000,35.00000
2018,Indirect migration background,female,101,23.50934,20.27704,26.74165,12.00000,18.81850,30.00000,1.00000,57.00000,19.00000,14.00000,25.02500
2019,No migration background,male,,,,,,,,,,,,
2019,No migration background,female,,,,,,,,,,,,
2019,Direct migration background,male,,,,,,,,,,,,
2019,Direct migration background,female,,,,,,,,,,,,
2019,Indirect migration background,male,,,,,,,,,,,,
2019,Indirect migration background,female,,,,,,,,,,,,
2020,No migration background,male,1504,34.56259,32.70560,36.41959,15.00000,25.00000,44.47107,0.00000,88.67768,25.00000,25.00000,27.00000
2020,No migration background,female,2057,36.42366,35.04005,37.80727,16.00000,28.00000,49.00000,0.00000,98.50000,28.00000,25.00000,30.00000
2020,Direct migration background,male,159,32.63866,28.33415,36.94316,13.00000,25.00000,45.46674,1.00000,94.16685,25.00000,15.00000,30.00000
2020,Direct migration background,female,226,34.29291,28.32611,40.25971,16.00159,25.00000,40.00000,1.00000,75.99761,25.00000,22.00000,30.00000
2020,Indirect migration background,male,78,27.05140,22.23730,31.86550,13.00000,19.31876,35.00000,1.00000,68.00000,18.00000,15.00000,30.00000
2020,Indirect migration background,female,108,31.26093,25.52084,37.00102,13.00000,23.00000,35.00000,0.00000,68.00000,23.00000,16.00000,35.00000
2021,No migration background,male,,,,,,,,,,,,
2021,No migration background,female,,,,,,,,,,,,
2021,Direct migration background,male,,,,,,,,,,,,
2021,Direct migration background,female,,,,,,,,,,,,
2021,Indirect migration background,male,,,,,,,,,,,,
2021,Indirect migration background,female,,,,,,,,,,,,
