"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","(noch) kein Abschluss","Ostdeutschland","5.16","4.5","78","0","3","7","9","10","4.51","5.81","0","10","5","7"
"2006","(noch) kein Abschluss","Westdeutschland","4.46","4.5","480","0","2","7","8","10","4.19","4.73","0","10","4","5"
"2006","AkademikerIn","Ostdeutschland","5.73","5.5","1324","2","4","8","8","10","5.6","5.86","0","10","6","7"
"2006","AkademikerIn","Westdeutschland","6.48","6.5","3188","2","5","8","9","10","6.39","6.57","0","10","7","8"
"2006","Hauptschule","Ostdeutschland","4.91","4.5","1375","1","3","7","8","10","4.78","5.04","0","10","5","5"
"2006","Hauptschule","Westdeutschland","5.46","5.5","6492","2","4","7","8","10","5.4","5.52","0","10","6","6"
"2006","Realschule","Ostdeutschland","4.74","4.5","1938","1","3","7","8","10","4.62","4.86","0","10","5","5"
"2006","Realschule","Westdeutschland","5.8","5.5","3654","2","4","8","9","10","5.72","5.88","0","10","6","6"
"2007","(Fach-)Abitur","Ostdeutschland","4.86","4.5","381","2","3","7","8","10","4.62","5.1","0","10","5","6"
"2007","(Fach-)Abitur","Westdeutschland","5.57","5.5","1891","2","4","8","9","10","5.45","5.69","0","10","6","6"
"2007","(noch) kein Abschluss","Ostdeutschland","4.85","4.5","78","1","2","7","9","10","4.14","5.56","0","10","5","6"
"2007","(noch) kein Abschluss","Westdeutschland","4.35","3.5","385","0","2","7","8","10","4.05","4.65","0","10","4","5"
"2007","AkademikerIn","Ostdeutschland","5.8","5.5","1292","2","4","8","8","10","5.67","5.93","0","10","6","6"
"2007","AkademikerIn","Westdeutschland","6.61","6.5","3040","3","5","8","9","10","6.53","6.69","0","10","7","7"
"2007","Hauptschule","Ostdeutschland","4.81","4.5","1255","1","3","7","8","10","4.67","4.95","0","10","5","5"
"2007","Hauptschule","Westdeutschland","5.33","5.5","5895","2","4","7","8","10","5.27","5.39","0","10","6","6"
"2007","Realschule","Ostdeutschland","4.78","4.5","1815","1","3","7","8","10","4.66","4.9","0","10","5","5"
"2007","Realschule","Westdeutschland","5.76","5.5","3460","2","4","8","9","10","5.67","5.85","0","10","6","6"
"2008","(Fach-)Abitur","Ostdeutschland","4.88","4.5","357","1","3","7","8","10","4.6","5.16","0","10","5","6"
"2008","(Fach-)Abitur","Westdeutschland","5.67","5.5","1748","2","4","8","9","10","5.55","5.79","0","10","6","6"
"2008","(noch) kein Abschluss","Ostdeutschland","4.6","4.5","73","0","2","7","9","9","3.89","5.31","0","10","3","6"
"2008","(noch) kein Abschluss","Westdeutschland","4.71","4.5","365","1","3","7","8","10","4.42","5","0","10","5","5"
"2008","AkademikerIn","Ostdeutschland","5.92","5.5","1235","2","5","8","8","10","5.79","6.05","0","10","6","7"
"2008","AkademikerIn","Westdeutschland","6.62","6.5","2902","3","5","8","9","10","6.54","6.7","0","10","7","8"
"2008","Hauptschule","Ostdeutschland","4.89","4.5","1183","2","3","7","8","10","4.75","5.03","0","10","5","5"
"2008","Hauptschule","Westdeutschland","5.43","5.5","5466","2","4","7","8","10","5.36","5.5","0","10","6","6"
"2008","Realschule","Ostdeutschland","4.77","4.5","1734","1","3","7","8","10","4.65","4.89","0","10","5","5"
"2008","Realschule","Westdeutschland","5.8","5.5","3265","2","4","8","8","10","5.72","5.88","0","10","6","7"
"2009","(Fach-)Abitur","Ostdeutschland","5.21","4.5","336","2","3","7","9","10","4.93","5.49","0","10","5","6"
"2009","(Fach-)Abitur","Westdeutschland","5.68","5.5","1609","2","4","8","9","10","5.55","5.81","0","10","6","7"
"2009","(noch) kein Abschluss","Ostdeutschland","5.07","4.5","60","1","2","7","9","10","4.26","5.88","0","10","3","6"
"2009","(noch) kein Abschluss","Westdeutschland","4.26","3.5","356","0","2","7","8","10","3.94","4.58","0","10","4","5"
"2009","AkademikerIn","Ostdeutschland","5.93","5.5","1200","2","4","8","9","10","5.8","6.06","0","10","6","7"
"2009","AkademikerIn","Westdeutschland","6.63","6.5","2792","3","5","8","9","10","6.54","6.72","0","10","7","8"
"2009","Hauptschule","Ostdeutschland","5.09","4.5","1110","2","3","7","8","10","4.95","5.23","0","10","5","5"
"2009","Hauptschule","Westdeutschland","5.45","5.5","4990","2","4","7","8","10","5.38","5.52","0","10","6","6"
"2009","Realschule","Ostdeutschland","4.91","4.5","1654","1","3","7","8","10","4.79","5.03","0","10","5","5"
"2009","Realschule","Westdeutschland","5.86","5.5","3061","2","4","8","9","10","5.77","5.95","0","10","6","7"
"2010","(Fach-)Abitur","Ostdeutschland","5.46","4.5","489","2","3","7","9","10","5.22","5.7","0","10","5","6"
"2010","(Fach-)Abitur","Westdeutschland","5.82","5.5","2487","2","4","8","9","10","5.71","5.93","0","10","6","6"
"2010","(noch) kein Abschluss","Ostdeutschland","4.86","4.5","78","1","2","8","10","10","4.12","5.6","0","10","3","6"
"2010","(noch) kein Abschluss","Westdeutschland","4.88","4.5","605","0","3","7","9","10","4.63","5.13","0","10","4","5"
"2010","AkademikerIn","Ostdeutschland","6.18","6.5","1386","3","5","8","9","10","6.05","6.31","0","10","7","7"
"2010","AkademikerIn","Westdeutschland","6.62","6.5","3929","3","5","8","9","10","6.54","6.7","0","10","7","8"
"2010","Hauptschule","Ostdeutschland","5.09","4.5","1166","2","3","7","8","10","4.95","5.23","0","10","5","5"
"2010","Hauptschule","Westdeutschland","5.52","5.5","6170","2","4","8","8","10","5.45","5.59","0","10","6","6"
"2010","Realschule","Ostdeutschland","5.11","4.5","2180","1","3","7","8","10","5","5.22","0","10","5","5"
"2010","Realschule","Westdeutschland","6.03","6.5","4477","2","5","8","9","10","5.95","6.11","0","10","6","6"
"2011","(Fach-)Abitur","Ostdeutschland","5.49","4.5","517","2","4","8","9","10","5.26","5.72","0","10","5","6"
"2011","(Fach-)Abitur","Westdeutschland","6.05","5.5","2611","2","5","8","9","10","5.95","6.15","0","10","6","7"
"2011","(noch) kein Abschluss","Ostdeutschland","4.49","4.5","71","0","2","8","8","10","3.77","5.21","0","10","3","5"
"2011","(noch) kein Abschluss","Westdeutschland","5.18","4.5","609","1","3","7","9","10","4.94","5.42","0","10","5","5"
"2011","AkademikerIn","Ostdeutschland","6.33","6.5","1460","3","5","8","9","10","6.21","6.45","0","10","7","7"
"2011","AkademikerIn","Westdeutschland","6.91","6.5","4201","3","6","9","10","10","6.84","6.98","0","10","8","8"
"2011","Hauptschule","Ostdeutschland","5.18","4.5","1231","2","3","7","8","10","5.04","5.32","0","10","5","5"
"2011","Hauptschule","Westdeutschland","5.7","5.5","6449","2","4","8","9","10","5.64","5.76","0","10","6","6"
"2011","Realschule","Ostdeutschland","5.17","4.5","2303","1","3","7","8","10","5.06","5.28","0","10","5","5"
"2011","Realschule","Westdeutschland","6.15","6.5","4724","3","5","8","9","10","6.08","6.22","0","10","7","7"
"2012","(Fach-)Abitur","Ostdeutschland","5.72","5.5","519","2","4","8","9","10","5.5","5.94","0","10","6","7"
"2012","(Fach-)Abitur","Westdeutschland","6.11","6.5","2698","2","5","8","9","10","6.01","6.21","0","10","6","7"
"2012","(noch) kein Abschluss","Ostdeutschland","4.95","4.5","80","0","2","7","8","10","4.27","5.63","0","10","4","6"
"2012","(noch) kein Abschluss","Westdeutschland","5.3","5.5","605","1","3","8","9","10","5.06","5.54","0","10","5","6"
"2012","AkademikerIn","Ostdeutschland","6.39","6.5","1481","3","5","8","9","10","6.27","6.51","0","10","7","7"
"2012","AkademikerIn","Westdeutschland","6.92","6.5","4322","3","6","9","9","10","6.85","6.99","0","10","8","8"
"2012","Hauptschule","Ostdeutschland","5.23","4.5","1316","2","3","7","8","10","5.1","5.36","0","10","5","5"
"2012","Hauptschule","Westdeutschland","5.85","5.5","6669","2","4","8","9","10","5.79","5.91","0","10","6","6"
"2012","Realschule","Ostdeutschland","5.33","5.5","2362","2","4","7","8","10","5.23","5.43","0","10","5","6"
"2012","Realschule","Westdeutschland","6.21","6.5","4909","3","5","8","9","10","6.14","6.28","0","10","7","7"
"2013","(Fach-)Abitur","Ostdeutschland","5.96","5.5","480","2","4","8","9","10","5.73","6.19","0","10","6","7"
"2013","(Fach-)Abitur","Westdeutschland","6.18","6.5","2641","2","5","8","9","10","6.08","6.28","0","10","7","7"
"2013","(noch) kein Abschluss","Ostdeutschland","4.67","4.5","95","0","2","8","9","10","4.02","5.32","0","10","3","6"
"2013","(noch) kein Abschluss","Westdeutschland","5.4","5.5","570","2","3","8","9","10","5.16","5.64","0","10","5","6"
"2013","AkademikerIn","Ostdeutschland","6.54","6.5","1443","3","5","8","9","10","6.42","6.66","0","10","7","7"
"2013","AkademikerIn","Westdeutschland","7.07","7.5","4309","4","6","9","10","10","7","7.14","0","10","8","8"
"2013","Hauptschule","Ostdeutschland","5.43","5.5","1252","2","4","7","9","10","5.29","5.57","0","10","5","6"
"2013","Hauptschule","Westdeutschland","5.94","5.5","6301","2","4","8","9","10","5.88","6","0","10","6","6"
"2013","Realschule","Ostdeutschland","5.44","5.5","2271","2","4","7","8","10","5.34","5.54","0","10","5","6"
"2013","Realschule","Westdeutschland","6.35","6.5","4742","3","5","8","9","10","6.28","6.42","0","10","7","7"
"2014","(Fach-)Abitur","Ostdeutschland","5.85","5.5","514","2","4","8","9","10","5.64","6.06","0","10","6","6"
"2014","(Fach-)Abitur","Westdeutschland","6.14","6.5","3258","3","5","8","9","10","6.05","6.23","0","10","6","7"
"2014","(noch) kein Abschluss","Ostdeutschland","3.85","3.5","88","0","1","6","8","10","3.21","4.49","0","10","3","5"
"2014","(noch) kein Abschluss","Westdeutschland","4.87","4.5","713","0","2","7","9","10","4.65","5.09","0","10","5","5"
"2014","AkademikerIn","Ostdeutschland","6.53","6.5","1426","3","5","8","9","10","6.41","6.65","0","10","7","7"
"2014","AkademikerIn","Westdeutschland","7.07","7.5","4690","4","6","9","10","10","7","7.14","0","10","8","8"
"2014","Hauptschule","Ostdeutschland","5.5","5.5","1247","2","4","7","8","10","5.36","5.64","0","10","5","6"
"2014","Hauptschule","Westdeutschland","5.94","5.5","6717","2","4","8","9","10","5.88","6","0","10","6","6"
"2014","Realschule","Ostdeutschland","5.5","5.5","2086","2","4","7","8","10","5.39","5.61","0","10","6","6"
"2014","Realschule","Westdeutschland","6.31","6.5","4617","3","5","8","9","10","6.24","6.38","0","10","7","7"
"2015","(Fach-)Abitur","Ostdeutschland","6.04","6.5","504","2","4","8","9","10","5.82","6.26","0","10","6","7"
"2015","(Fach-)Abitur","Westdeutschland","6.38","6.5","3465","3","5","8","9","10","6.3","6.46","0","10","7","7"
"2015","(noch) kein Abschluss","Ostdeutschland","5.08","4.5","95","2","3","7","9","10","4.49","5.67","0","10","4","5"
"2015","(noch) kein Abschluss","Westdeutschland","4.87","4.5","702","1","2","7","8","10","4.65","5.09","0","10","5","5"
"2015","AkademikerIn","Ostdeutschland","6.68","6.5","1407","3","5","8","9","10","6.56","6.8","0","10","7","7"
"2015","AkademikerIn","Westdeutschland","7.05","7.5","4907","4","6","9","10","10","6.98","7.12","0","10","8","8"
"2015","Hauptschule","Ostdeutschland","5.82","5.5","1198","2","4","8","9","10","5.68","5.96","0","10","6","6"
"2015","Hauptschule","Westdeutschland","6.07","6.5","6390","2","5","8","9","10","6.01","6.13","0","10","6","7"
"2015","Realschule","Ostdeutschland","5.6","5.5","1990","2","4","7","8","10","5.49","5.71","0","10","6","6"
"2015","Realschule","Westdeutschland","6.49","6.5","4396","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2016","(Fach-)Abitur","Ostdeutschland","6.24","6.5","494","3","5","8","9","10","6.02","6.46","0","10","6","7"
"2016","(Fach-)Abitur","Westdeutschland","6.42","6.5","3143","3","5","8","9","10","6.33","6.51","0","10","7","7"
"2016","(noch) kein Abschluss","Ostdeutschland","5.44","5.5","92","3","4","7","8","10","4.86","6.02","0","10","5","6"
"2016","(noch) kein Abschluss","Westdeutschland","5.24","4.5","672","1","3","7","9","10","5.02","5.46","0","10","5","6"
"2016","AkademikerIn","Ostdeutschland","6.74","6.5","1345","3","6","8","9","10","6.62","6.86","0","10","7","7"
"2016","AkademikerIn","Westdeutschland","7.04","7.5","4548","3","6","9","10","10","6.97","7.11","0","10","8","8"
"2016","Hauptschule","Ostdeutschland","5.88","5.5","1076","3","5","8","9","10","5.74","6.02","0","10","6","6"
"2016","Hauptschule","Westdeutschland","6.21","6.5","5822","3","5","8","9","10","6.15","6.27","0","10","7","7"
"2016","Realschule","Ostdeutschland","5.73","5.5","1879","2","4","8","9","10","5.62","5.84","0","10","6","6"
"2016","Realschule","Westdeutschland","6.6","6.5","4012","3","5","8","9","10","6.53","6.67","0","10","7","7"
"2017","(Fach-)Abitur","Ostdeutschland","6.05","6.5","645","2","5","8","9","10","5.86","6.24","0","10","6","7"
"2017","(Fach-)Abitur","Westdeutschland","6.33","6.5","3713","3","5","8","9","10","6.25","6.41","0","10","7","7"
"2017","(noch) kein Abschluss","Ostdeutschland","5.1","4.5","249","0","3","7","10","10","4.74","5.46","0","10","5","7"
"2017","(noch) kein Abschluss","Westdeutschland","5.41","4.5","1262","1","3","8","9","10","5.25","5.57","0","10","5","6"
"2017","AkademikerIn","Ostdeutschland","6.8","6.5","1486","4","6","8","9","10","6.69","6.91","0","10","7","7"
"2017","AkademikerIn","Westdeutschland","7.21","7.5","5391","4","6","9","10","10","7.15","7.27","0","10","8","8"
"2017","Hauptschule","Ostdeutschland","5.9","5.5","1171","3","4","8","9","10","5.76","6.04","0","10","6","6"
"2017","Hauptschule","Westdeutschland","6.19","6.5","6302","3","5","8","9","10","6.13","6.25","0","10","7","7"
"2017","Realschule","Ostdeutschland","5.82","5.5","2175","3","4","8","9","10","5.72","5.92","0","10","6","6"
"2017","Realschule","Westdeutschland","6.6","6.5","4615","3","5","8","9","10","6.53","6.67","0","10","7","7"
"2018","(Fach-)Abitur","Ostdeutschland","6.13","6.5","649","3","4","8","9","10","5.94","6.32","0","10","6","7"
"2018","(Fach-)Abitur","Westdeutschland","6.4","6.5","3764","3","5","8","9","10","6.32","6.48","0","10","7","7"
"2018","(noch) kein Abschluss","Ostdeutschland","5.36","5.5","275","0","3","8","9","10","5.04","5.68","0","10","5","6"
"2018","(noch) kein Abschluss","Westdeutschland","5.16","4.5","1646","1","3","7","9","10","5.02","5.3","0","10","5","5"
"2018","AkademikerIn","Ostdeutschland","6.86","6.5","1475","4","6","8","9","10","6.75","6.97","0","10","7","7"
"2018","AkademikerIn","Westdeutschland","7.1","7.5","5383","4","6","9","10","10","7.04","7.16","0","10","7","8"
"2018","Hauptschule","Ostdeutschland","5.69","5.5","1163","2","4","8","8","10","5.55","5.83","0","10","6","6"
"2018","Hauptschule","Westdeutschland","6.2","6.5","6184","3","5","8","9","10","6.14","6.26","0","10","6","7"
"2018","Realschule","Ostdeutschland","5.78","5.5","2153","2","4","8","8","10","5.68","5.88","0","10","6","6"
"2018","Realschule","Westdeutschland","6.53","6.5","4397","3","5","8","9","10","6.46","6.6","0","10","7","7"
"2019","(Fach-)Abitur","Ostdeutschland","6.41","6.5","660","3","5","8","9","10","6.23","6.59","0","10","7","7"
"2019","(Fach-)Abitur","Westdeutschland","6.52","6.5","3847","3","5","8","9","10","6.45","6.59","0","10","7","7"
"2019","(noch) kein Abschluss","Ostdeutschland","5.53","5.5","251","1","3","8","9","10","5.23","5.83","0","10","6","7"
"2019","(noch) kein Abschluss","Westdeutschland","5.36","4.5","1572","1","4","8","9","10","5.23","5.49","0","10","6","6"
"2019","AkademikerIn","Ostdeutschland","7.12","7.5","1660","4","6","8","10","10","7.02","7.22","0","10","8","8"
"2019","AkademikerIn","Westdeutschland","7.36","7.5","5816","4","6","9","10","10","7.3","7.42","0","10","8","8"
"2019","Hauptschule","Ostdeutschland","5.84","5.5","1027","2","5","8","9","10","5.69","5.99","0","10","6","7"
"2019","Hauptschule","Westdeutschland","6.4","6.5","5729","3","5","8","9","10","6.34","6.46","0","10","7","7"
"2019","Realschule","Ostdeutschland","6.04","5.5","2151","2","5","8","9","10","5.94","6.14","0","10","6","7"
"2019","Realschule","Westdeutschland","6.76","6.5","4501","4","5","8","9","10","6.69","6.83","0","10","7","7"
"2020","(Fach-)Abitur","Ostdeutschland","6.61","6.5","677","3","5","8","9","10","6.44","6.78","0","10","7","7"
"2020","(Fach-)Abitur","Westdeutschland","6.43","6.5","4143","3","5","8","9","10","6.36","6.5","0","10","7","7"
"2020","(noch) kein Abschluss","Ostdeutschland","5.74","5.5","262","2","5","7","8","10","5.46","6.02","0","10","6","6"
"2020","(noch) kein Abschluss","Westdeutschland","5.43","5.5","1623","1","3","8","9","10","5.3","5.56","0","10","6","6"
"2020","AkademikerIn","Ostdeutschland","7.16","7.5","1637","4","6","9","9","10","7.06","7.26","0","10","8","8"
"2020","AkademikerIn","Westdeutschland","7.29","7.5","6024","4","6","9","10","10","7.23","7.35","0","10","8","8"
"2020","Hauptschule","Ostdeutschland","6.16","5.5","980","3","5","8","9","10","6.01","6.31","0","10","6","6"
"2020","Hauptschule","Westdeutschland","6.27","6.5","5519","3","5","8","9","10","6.21","6.33","0","10","7","7"
"2020","Realschule","Ostdeutschland","6.21","6.5","1965","3","5","8","9","10","6.11","6.31","0","10","7","7"
"2020","Realschule","Westdeutschland","6.66","6.5","4187","3","5","8","9","10","6.59","6.73","0","10","7","7"
