year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2007,30-45 J.,Ostdeutschland,5.117381190443829,5.046146653348732,5.1886157275389255,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1210.0
2007,46-65 J.,Westdeutschland,5.560336412329569,5.525798543062451,5.594874281596687,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,5132.0
2007,46-65 J.,Ostdeutschland,4.613185270392483,4.555617278599544,4.670753262185422,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1754.0
2007,66 und älter,Westdeutschland,6.051878945391275,6.010073772505247,6.093684118277303,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,3157.0
2007,66 und älter,Ostdeutschland,5.6355279473827755,5.5700365232086435,5.7010193715569075,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,1110.0
2008,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2008,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2008,18-29 J.,Westdeutschland,5.197048669746422,5.1428108020930035,5.251286537399841,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,2173.0
2008,18-29 J.,Ostdeutschland,4.751880543411382,4.658071609588294,4.845689477234471,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,778.0
2008,30-45 J.,Westdeutschland,5.7862659738275735,5.74878590391934,5.823746043735807,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,3917.0
2008,30-45 J.,Ostdeutschland,5.152824321627668,5.081677974376561,5.223970668878776,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1141.0
2008,46-65 J.,Westdeutschland,5.63349904859481,5.598331316044578,5.668666781145043,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,4862.0
2008,46-65 J.,Ostdeutschland,4.624820730586615,4.563422392031848,4.686219069141382,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1669.0
2008,66 und älter,Westdeutschland,6.07183924751632,6.030662554336908,6.113015940695732,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,3125.0
2008,66 und älter,Ostdeutschland,5.747757820489461,5.684925758957065,5.8105898820218576,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,1108.0
2009,-1,Westdeutschland,,,,,,,,,,,,
2009,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2009,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2009,18-29 J.,Westdeutschland,5.255745504877996,5.198316638600549,5.313174371155444,3.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,2026.0
2009,18-29 J.,Ostdeutschland,4.965063391513799,4.864007687634342,5.0661190953932556,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,690.0
2009,30-45 J.,Westdeutschland,5.762583101430428,5.721334693916695,5.80383150894416,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,3538.0
2009,30-45 J.,Ostdeutschland,5.313022123887699,5.239815232243091,5.386229015532308,3.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,1058.0
2009,46-65 J.,Westdeutschland,5.681624086268628,5.645625920115188,5.717622252422068,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,4566.0
2009,46-65 J.,Ostdeutschland,4.80636956669987,4.743542622584685,4.869196510815056,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1627.0
2009,66 und älter,Westdeutschland,6.124091226911209,6.080882705143893,6.167299748678524,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3006.0
2009,66 und älter,Ostdeutschland,5.782061168346194,5.717471265798637,5.846651070893752,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,1106.0
2010,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2010,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2010,18-29 J.,Westdeutschland,5.392340066112134,5.342587947377611,5.442092184846658,3.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,2822.0
2010,18-29 J.,Ostdeutschland,5.073781159485238,4.9849292162726755,5.1626331026978,3.0,5.0,7.0,0.0,10.0,5.0,4.974999999999994,5.0,905.0
2010,30-45 J.,Westdeutschland,5.922106435775056,5.893116133166497,5.951096738383615,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,7116.0
2010,30-45 J.,Ostdeutschland,5.598832655685435,5.543746425186207,5.6539188861846625,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,1782.0
2010,46-65 J.,Westdeutschland,5.696049589633425,5.6613809531972255,5.730718226069625,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,5146.0
2010,46-65 J.,Ostdeutschland,5.029240304162075,4.965749394769675,5.092731213554474,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1665.0
2010,66 und älter,Westdeutschland,6.281024215505297,6.238788352628961,6.323260078381632,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2923.0
2010,66 und älter,Ostdeutschland,5.802673075173776,5.7356643994258025,5.86968175092175,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,1048.0
2011,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2011,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2011,18-29 J.,Westdeutschland,5.67080905739132,5.623147066586335,5.718471048196306,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2738.0
2011,18-29 J.,Ostdeutschland,5.24057027718961,5.1486595014765575,5.332481052902662,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,816.0
2011,30-45 J.,Westdeutschland,6.17832289168467,6.150042374830661,6.206603408538679,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7067.0
2011,30-45 J.,Ostdeutschland,5.592797465061019,5.537392131348655,5.648202798773383,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,1901.0
2011,46-65 J.,Westdeutschland,5.988348369813551,5.957386399543678,6.019310340083424,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,6067.0
2011,46-65 J.,Ostdeutschland,5.136894677200951,5.077997000202474,5.195792354199428,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1891.0
2011,66 und älter,Westdeutschland,6.253303648120589,6.211715453785917,6.294891842455261,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3282.0
2011,66 und älter,Ostdeutschland,5.90457787912344,5.842115152015971,5.967040606230908,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1117.0
2012,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2012,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2012,18-29 J.,Westdeutschland,5.6930225029156,5.6452368327760665,5.740808173055133,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2746.0
2012,18-29 J.,Ostdeutschland,5.39040002091954,5.293974440501554,5.486825601337527,3.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,752.0
2012,30-45 J.,Westdeutschland,6.2922370298496775,6.263942998038604,6.320531061660751,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6692.0
2012,30-45 J.,Ostdeutschland,5.723742864753456,5.668268967183015,5.779216762323897,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1817.0
2012,46-65 J.,Westdeutschland,6.088728054120344,6.059156930879749,6.11829917736094,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,6610.0
2012,46-65 J.,Ostdeutschland,5.277333294496438,5.223109015075275,5.3315575739176015,3.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,2071.0
2012,66 und älter,Westdeutschland,6.365135549745324,6.325879135282166,6.404391964208482,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3611.0
2012,66 und älter,Ostdeutschland,5.97583291610163,5.91604612746864,6.03561970473462,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1225.0
2013,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2013,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2013,18-29 J.,Westdeutschland,5.731421314856983,5.682515241542368,5.780327388171599,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,2602.0
2013,18-29 J.,Ostdeutschland,5.318443824494411,5.218391456919172,5.418496192069649,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,680.0
2013,30-45 J.,Westdeutschland,6.367458820828945,6.338101379580438,6.3968162620774525,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6076.0
2013,30-45 J.,Ostdeutschland,5.838119344600272,5.778644146293038,5.897594542907505,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1691.0
2013,46-65 J.,Westdeutschland,6.249101844971808,6.2201425443267775,6.278061145616838,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6725.0
2013,46-65 J.,Ostdeutschland,5.474498363512731,5.419160418729878,5.529836308295583,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2062.0
2013,66 und älter,Westdeutschland,6.519750781192393,6.480978936021495,6.55852262636329,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3667.0
2013,66 und älter,Ostdeutschland,6.160228507449593,6.099578900669683,6.220878114229502,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1217.0
2014,-1,Westdeutschland,,,,,,,,,,,,
2014,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2014,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2014,18-29 J.,Westdeutschland,5.760193237051863,5.71657728135697,5.803809192746756,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,3225.0
2014,18-29 J.,Ostdeutschland,5.183686969216697,5.083566813796132,5.283807124637262,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,665.0
2014,30-45 J.,Westdeutschland,6.256446354153408,6.227901855905667,6.284990852401149,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6619.0
2014,30-45 J.,Ostdeutschland,5.971319793749791,5.910761929577255,6.031877657922326,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,1606.0
2014,46-65 J.,Westdeutschland,6.232177813048254,6.203888231283229,6.260467394813278,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7092.0
2014,46-65 J.,Ostdeutschland,5.536459452648897,5.480483890606923,5.592435014690871,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2009.0
2014,66 und älter,Westdeutschland,6.5553170515716275,6.516686266185668,6.593947836957587,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3681.0
2014,66 und älter,Ostdeutschland,6.180948524639927,6.122985299876901,6.238911749402953,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1215.0
2015,-1,Westdeutschland,,,,,,,,,,,,
2015,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2015,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2015,18-29 J.,Westdeutschland,5.809413588495211,5.765316675504322,5.8535105014861,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,3358.0
2015,18-29 J.,Ostdeutschland,5.407134287559871,5.311600951791617,5.502667623328125,3.675115778239496,5.0,8.0,0.0,10.0,5.0,4.0,5.0,658.0
2015,30-45 J.,Westdeutschland,6.327319981769619,6.298593201412233,6.356046762127004,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6519.0
2015,30-45 J.,Ostdeutschland,6.068560117063806,6.01006803977284,6.127052194354773,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1516.0
2015,46-65 J.,Westdeutschland,6.379727819239475,6.35183532683164,6.40762031164731,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6986.0
2015,46-65 J.,Ostdeutschland,5.695345723044625,5.638002600171822,5.752688845917428,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,1931.0
2015,66 und älter,Westdeutschland,6.778277837173637,6.741246485837662,6.815309188509612,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3647.0
2015,66 und älter,Ostdeutschland,6.4679905071772685,6.411788747042702,6.524192267311835,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1215.0
2016,-1,Westdeutschland,,,,,,,,,,,,
2016,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2016,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
