"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2010","(Fach-)Abitur","maennlich","5.91","5.5","1230","5.77","6.05"
"2010","(Fach-)Abitur","weiblich","5.64","5.5","1746","5.51","5.77"
"2010","(noch) kein Abschluss","maennlich","5.09","4.5","336","4.76","5.42"
"2010","(noch) kein Abschluss","weiblich","4.66","4.5","347","4.33","4.99"
"2010","AkademikerIn","maennlich","6.72","6.5","2757","6.64","6.8"
"2010","AkademikerIn","weiblich","6.28","6.5","2558","6.18","6.38"
"2010","Hauptschule","maennlich","5.66","5.5","3606","5.58","5.74"
"2010","Hauptschule","weiblich","5.28","4.5","3730","5.19","5.37"
"2010","Realschule","maennlich","5.96","6.5","2631","5.87","6.05"
"2010","Realschule","weiblich","5.61","5.5","4026","5.53","5.69"
"2011","(Fach-)Abitur","maennlich","6.19","6.5","1265","6.05","6.33"
"2011","(Fach-)Abitur","weiblich","5.77","5.5","1863","5.65","5.89"
"2011","(noch) kein Abschluss","maennlich","5.49","4.5","335","5.18","5.8"
"2011","(noch) kein Abschluss","weiblich","4.74","4.5","345","4.42","5.06"
"2011","AkademikerIn","maennlich","7.04","7.5","2949","6.96","7.12"
"2011","AkademikerIn","weiblich","6.48","6.5","2712","6.38","6.58"
"2011","Hauptschule","maennlich","5.83","5.5","3771","5.75","5.91"
"2011","Hauptschule","weiblich","5.45","4.5","3909","5.37","5.53"
"2011","Realschule","maennlich","6.06","6.5","2763","5.97","6.15"
"2011","Realschule","weiblich","5.7","5.5","4264","5.62","5.78"
"2012","(Fach-)Abitur","maennlich","6.15","6.5","1327","6.02","6.28"
"2012","(Fach-)Abitur","weiblich","5.98","5.5","1890","5.86","6.1"
"2012","(noch) kein Abschluss","maennlich","5.67","5.5","328","5.35","5.99"
"2012","(noch) kein Abschluss","weiblich","4.88","4.5","357","4.57","5.19"
"2012","AkademikerIn","maennlich","7.04","7.5","3020","6.97","7.11"
"2012","AkademikerIn","weiblich","6.54","6.5","2783","6.45","6.63"
"2012","Hauptschule","maennlich","5.99","5.5","3947","5.92","6.06"
"2012","Hauptschule","weiblich","5.56","5.5","4038","5.48","5.64"
"2012","Realschule","maennlich","6.15","6.5","2903","6.06","6.24"
"2012","Realschule","weiblich","5.81","5.5","4368","5.73","5.89"
"2013","(Fach-)Abitur","maennlich","6.26","6.5","1301","6.13","6.39"
"2013","(Fach-)Abitur","weiblich","6.05","5.5","1820","5.93","6.17"
"2013","(noch) kein Abschluss","maennlich","5.66","5.5","316","5.33","5.99"
"2013","(noch) kein Abschluss","weiblich","5.03","4.5","349","4.71","5.35"
"2013","AkademikerIn","maennlich","7.18","7.5","2962","7.11","7.25"
"2013","AkademikerIn","weiblich","6.69","6.5","2790","6.6","6.78"
"2013","Hauptschule","maennlich","6.06","5.5","3711","5.98","6.14"
"2013","Hauptschule","weiblich","5.68","5.5","3842","5.6","5.76"
"2013","Realschule","maennlich","6.31","6.5","2777","6.22","6.4"
"2013","Realschule","weiblich","5.9","5.5","4236","5.82","5.98"
"2014","(Fach-)Abitur","maennlich","6.25","6.5","1648","6.14","6.36"
"2014","(Fach-)Abitur","weiblich","5.96","5.5","2124","5.85","6.07"
"2014","(noch) kein Abschluss","maennlich","4.85","4.5","379","4.55","5.15"
"2014","(noch) kein Abschluss","weiblich","4.68","4.5","422","4.39","4.97"
"2014","AkademikerIn","maennlich","7.17","7.5","3091","7.09","7.25"
"2014","AkademikerIn","weiblich","6.73","6.5","3025","6.64","6.82"
"2014","Hauptschule","maennlich","6.09","6.5","3973","6.02","6.16"
"2014","Hauptschule","weiblich","5.67","5.5","3991","5.59","5.75"
"2014","Realschule","maennlich","6.29","6.5","2723","6.2","6.38"
"2014","Realschule","weiblich","5.92","5.5","3980","5.84","6"
"2015","(Fach-)Abitur","maennlich","6.46","6.5","1718","6.35","6.57"
"2015","(Fach-)Abitur","weiblich","6.23","6.5","2251","6.12","6.34"
"2015","(noch) kein Abschluss","maennlich","5.23","4.5","370","4.93","5.53"
"2015","(noch) kein Abschluss","weiblich","4.58","4.5","427","4.29","4.87"
"2015","AkademikerIn","maennlich","7.11","7.5","3180","7.04","7.18"
"2015","AkademikerIn","weiblich","6.84","6.5","3134","6.75","6.93"
"2015","Hauptschule","maennlich","6.12","6.5","3826","6.04","6.2"
"2015","Hauptschule","weiblich","5.95","5.5","3762","5.87","6.03"
"2015","Realschule","maennlich","6.44","6.5","2600","6.35","6.53"
"2015","Realschule","weiblich","6.07","6.5","3786","5.99","6.15"
"2016","(Fach-)Abitur","maennlich","6.4","6.5","1574","6.28","6.52"
"2016","(Fach-)Abitur","weiblich","6.41","6.5","2063","6.3","6.52"
"2016","(noch) kein Abschluss","maennlich","5.74","5.5","379","5.45","6.03"
"2016","(noch) kein Abschluss","weiblich","4.85","4.5","385","4.55","5.15"
"2016","AkademikerIn","maennlich","7.17","7.5","2977","7.1","7.24"
"2016","AkademikerIn","weiblich","6.78","6.5","2916","6.69","6.87"
"2016","Hauptschule","maennlich","6.28","6.5","3485","6.2","6.36"
"2016","Hauptschule","weiblich","6.05","5.5","3413","5.96","6.14"
"2016","Realschule","maennlich","6.58","6.5","2382","6.49","6.67"
"2016","Realschule","weiblich","6.17","6.5","3509","6.09","6.25"
"2017","(Fach-)Abitur","maennlich","6.24","6.5","1964","6.13","6.35"
"2017","(Fach-)Abitur","weiblich","6.36","6.5","2394","6.26","6.46"
"2017","(noch) kein Abschluss","maennlich","5.69","5.5","802","5.49","5.89"
"2017","(noch) kein Abschluss","weiblich","5.07","4.5","709","4.85","5.29"
"2017","AkademikerIn","maennlich","7.31","7.5","3551","7.24","7.38"
"2017","AkademikerIn","weiblich","6.94","6.5","3326","6.86","7.02"
"2017","Hauptschule","maennlich","6.23","6.5","3861","6.16","6.3"
"2017","Hauptschule","weiblich","6.07","5.5","3612","5.99","6.15"
"2017","Realschule","maennlich","6.58","6.5","2789","6.5","6.66"
"2017","Realschule","weiblich","6.22","6.5","4001","6.15","6.29"
"2018","(Fach-)Abitur","maennlich","6.5","6.5","1980","6.4","6.6"
"2018","(Fach-)Abitur","weiblich","6.25","6.5","2433","6.15","6.35"
"2018","(noch) kein Abschluss","maennlich","5.44","4.5","980","5.27","5.61"
"2018","(noch) kein Abschluss","weiblich","4.96","4.5","941","4.78","5.14"
"2018","AkademikerIn","maennlich","7.25","7.5","3532","7.18","7.32"
"2018","AkademikerIn","weiblich","6.83","6.5","3326","6.75","6.91"
"2018","Hauptschule","maennlich","6.31","6.5","3786","6.23","6.39"
"2018","Hauptschule","weiblich","5.98","5.5","3561","5.89","6.07"
"2018","Realschule","maennlich","6.52","6.5","2670","6.44","6.6"
"2018","Realschule","weiblich","6.16","6.5","3880","6.08","6.24"
"2019","(Fach-)Abitur","maennlich","6.69","6.5","2076","6.59","6.79"
"2019","(Fach-)Abitur","weiblich","6.35","6.5","2448","6.25","6.45"
"2019","(noch) kein Abschluss","maennlich","5.42","5.5","968","5.27","5.57"
"2019","(noch) kein Abschluss","weiblich","5.35","4.5","856","5.17","5.53"
"2019","AkademikerIn","maennlich","7.47","7.5","4018","7.41","7.53"
"2019","AkademikerIn","weiblich","7.13","7.5","3489","7.05","7.21"
"2019","Hauptschule","maennlich","6.5","6.5","3579","6.42","6.58"
"2019","Hauptschule","weiblich","6.15","6.5","3183","6.06","6.24"
"2019","Realschule","maennlich","6.68","6.5","2826","6.6","6.76"
"2019","Realschule","weiblich","6.46","6.5","3842","6.38","6.54"
"2020","(Fach-)Abitur","maennlich","6.55","6.5","2266","6.46","6.64"
"2020","(Fach-)Abitur","weiblich","6.37","6.5","2551","6.27","6.47"
"2020","(noch) kein Abschluss","maennlich","5.68","5.5","1078","5.53","5.83"
"2020","(noch) kein Abschluss","weiblich","5.26","4.5","807","5.08","5.44"
"2020","AkademikerIn","maennlich","7.51","7.5","4059","7.45","7.57"
"2020","AkademikerIn","weiblich","6.99","6.5","3600","6.91","7.07"
"2020","Hauptschule","maennlich","6.41","6.5","3456","6.33","6.49"
"2020","Hauptschule","weiblich","6.1","5.5","3043","6.01","6.19"
"2020","Realschule","maennlich","6.66","6.5","2585","6.57","6.75"
"2020","Realschule","weiblich","6.43","6.5","3566","6.35","6.51"
