year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,No migration background,4th Quintile,988,7.74625,6.85614,8.63635,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1991,No migration background,5th Quintile,1183,10.10904,9.08005,11.13803,0.00000,0.00000,14.00000,0.0,35.00000,0.0,0.00000,0.00000
1991,Direct migration background,1st Quintile,352,3.49831,2.64354,4.35309,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Direct migration background,2nd Quintile,394,6.57988,5.32806,7.83170,0.00000,0.00000,8.68181,0.0,21.70452,0.0,0.00000,0.00000
1991,Direct migration background,3rd Quintile,371,5.63322,4.44337,6.82307,0.00000,0.00000,5.81585,0.0,14.53963,0.0,0.00000,0.00000
1991,Direct migration background,4th Quintile,323,4.62590,3.60363,5.64817,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1991,Direct migration background,5th Quintile,181,9.03509,6.66424,11.40594,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1991,Indirect migration background,1st Quintile,45,1.04975,-0.33450,2.43399,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Indirect migration background,2nd Quintile,47,2.00298,0.18962,3.81634,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Indirect migration background,3rd Quintile,47,6.87726,4.42720,9.32731,0.00000,0.00000,14.06946,0.0,21.0,0.0,0.00000,10.10000
1991,Indirect migration background,4th Quintile,42,7.35993,3.47475,11.24512,0.00000,0.00000,8.76671,0.0,21.91677,0.0,0.00000,8.00000
1991,Indirect migration background,5th Quintile,,,,,,,,,,,,
1992,No migration background,1st Quintile,855,6.54908,5.65959,7.43858,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,No migration background,2nd Quintile,1267,7.82615,6.97553,8.67677,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,No migration background,3rd Quintile,1211,6.85312,6.10368,7.60256,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,No migration background,4th Quintile,1317,8.34914,7.52153,9.17675,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,No migration background,5th Quintile,1542,9.02722,8.24232,9.81212,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1992,Direct migration background,1st Quintile,193,4.34801,2.70695,5.98906,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Direct migration background,2nd Quintile,340,3.49969,2.49692,4.50246,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Direct migration background,3rd Quintile,424,6.44360,5.12917,7.75803,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1992,Direct migration background,4th Quintile,417,5.82804,4.75989,6.89618,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,Direct migration background,5th Quintile,210,5.61236,3.99178,7.23294,0.00000,0.00000,5.50040,0.0,13.75100,0.0,0.00000,0.00000
1992,Indirect migration background,1st Quintile,36,5.81715,2.32845,9.30585,0.00000,0.00000,6.42081,0.0,16.05202,0.0,0.00000,0.00000
1992,Indirect migration background,2nd Quintile,47,4.58092,0.74062,8.42121,0.00000,0.00000,2.12587,0.0,5.31466,0.0,0.00000,0.00000
1992,Indirect migration background,3rd Quintile,51,8.38623,4.17287,12.59960,0.00000,0.00000,14.08366,0.0,35.20915,0.0,0.00000,10.00000
1992,Indirect migration background,4th Quintile,72,3.28671,1.49796,5.07545,0.00000,0.00000,5.84889,0.0,14.62221,0.0,0.00000,0.00000
1992,Indirect migration background,5th Quintile,,,,,,,,,,,,
1993,No migration background,1st Quintile,690,5.44738,4.53496,6.35980,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1993,No migration background,2nd Quintile,1136,6.47038,5.68733,7.25343,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1993,No migration background,3rd Quintile,1263,7.24946,6.45678,8.04215,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1993,No migration background,4th Quintile,1385,7.28766,6.53198,8.04334,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1993,No migration background,5th Quintile,1520,8.78516,7.95925,9.61106,0.00000,0.00000,11.00000,0.0,27.50000,0.0,0.00000,0.00000
1993,Direct migration background,1st Quintile,204,2.86701,1.71360,4.02042,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Direct migration background,2nd Quintile,340,4.42762,3.17107,5.68418,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Direct migration background,3rd Quintile,365,4.40641,3.42911,5.38370,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1993,Direct migration background,4th Quintile,358,6.12427,4.73415,7.51438,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1993,Direct migration background,5th Quintile,230,4.03655,2.71198,5.36112,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Indirect migration background,1st Quintile,54,5.09181,2.39038,7.79324,0.00000,0.00000,4.32083,0.0,10.80207,0.0,0.00000,0.00000
1993,Indirect migration background,2nd Quintile,55,3.42029,0.20375,6.63682,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Indirect migration background,3rd Quintile,72,5.18458,2.77193,7.59723,0.00000,0.00000,6.27657,0.0,15.69143,0.0,0.00000,2.00000
1993,Indirect migration background,4th Quintile,65,7.84423,5.02149,10.66697,0.00000,0.00000,15.87868,0.0,39.69669,0.0,0.00000,12.10000
1993,Indirect migration background,5th Quintile,32,5.35930,-0.49361,11.21221,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,No migration background,1st Quintile,588,7.05224,5.78061,8.32387,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1994,No migration background,2nd Quintile,1034,6.93103,6.09682,7.76523,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1994,No migration background,3rd Quintile,1312,7.30541,6.50986,8.10096,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1994,No migration background,4th Quintile,1370,7.73197,6.94406,8.51988,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1994,No migration background,5th Quintile,1542,8.89374,8.11726,9.67023,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1994,Direct migration background,1st Quintile,231,4.19949,2.82870,5.57028,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
1994,Direct migration background,2nd Quintile,305,6.02987,4.23735,7.82239,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Direct migration background,3rd Quintile,326,3.88884,2.64906,5.12862,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Direct migration background,4th Quintile,292,7.52850,6.12847,8.92854,0.00000,0.00000,14.00000,0.0,35.00000,0.0,0.00000,0.00000
1994,Direct migration background,5th Quintile,187,5.31935,3.66752,6.97117,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1994,Indirect migration background,1st Quintile,61,2.81183,0.57309,5.05056,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Indirect migration background,2nd Quintile,61,2.23710,0.79021,3.68399,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Indirect migration background,3rd Quintile,63,4.24437,2.09668,6.39206,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,2.00000
1994,Indirect migration background,4th Quintile,69,9.82069,6.38904,13.25235,0.00000,0.00000,15.63971,0.0,39.09926,0.0,0.00000,12.00000
1994,Indirect migration background,5th Quintile,36,3.25196,0.52996,5.97397,0.00000,0.00000,4.32636,0.0,10.81590,0.0,0.00000,4.00000
1995,No migration background,1st Quintile,614,6.27277,5.20231,7.34324,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1995,No migration background,2nd Quintile,991,6.41014,5.60478,7.21551,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1995,No migration background,3rd Quintile,1287,8.21169,7.37005,9.05333,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1995,No migration background,4th Quintile,1486,8.49591,7.73158,9.26025,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1995,No migration background,5th Quintile,1567,10.67137,9.83613,11.50661,0.00000,0.00000,16.00000,0.0,40.00000,0.0,0.00000,3.00000
1995,Direct migration background,1st Quintile,274,4.90726,3.55911,6.25540,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Direct migration background,2nd Quintile,404,4.71182,3.71513,5.70852,0.00000,0.00000,5.73871,0.0,14.34677,0.0,0.00000,0.00000
1995,Direct migration background,3rd Quintile,365,5.50140,4.39819,6.60461,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1995,Direct migration background,4th Quintile,291,8.68895,6.88212,10.49578,0.00000,0.00000,10.29913,0.0,25.74782,0.0,0.00000,0.00000
1995,Direct migration background,5th Quintile,187,6.79516,5.08327,8.50704,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1995,Indirect migration background,1st Quintile,63,4.44540,1.93443,6.95637,0.00000,0.00000,5.96126,0.0,14.90316,0.0,0.00000,0.00000
1995,Indirect migration background,2nd Quintile,74,3.78995,1.09101,6.48889,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Indirect migration background,3rd Quintile,58,4.16625,2.00255,6.32995,0.00000,0.00000,3.61421,0.0,9.03552,0.0,0.00000,0.00000
1995,Indirect migration background,4th Quintile,67,4.25039,2.35516,6.14562,0.00000,0.00000,5.36473,0.0,13.41183,0.0,0.00000,4.00000
1995,Indirect migration background,5th Quintile,38,6.80764,3.16130,10.45398,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,12.00000
1996,No migration background,1st Quintile,607,5.81447,4.82446,6.80448,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1996,No migration background,2nd Quintile,974,7.21519,6.39270,8.03769,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1996,No migration background,3rd Quintile,1272,7.18154,6.44254,7.92053,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1996,No migration background,4th Quintile,1483,8.31752,7.61941,9.01563,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1996,No migration background,5th Quintile,1500,9.93293,9.10809,10.75777,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.00000
1996,Direct migration background,1st Quintile,289,3.92134,2.90051,4.94218,0.00000,0.00000,1.27349,0.0,3.18374,0.0,0.00000,0.00000
1996,Direct migration background,2nd Quintile,389,5.04904,4.00685,6.09123,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1996,Direct migration background,3rd Quintile,290,6.56163,5.01416,8.10909,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1996,Direct migration background,4th Quintile,268,9.05921,7.06726,11.05117,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1996,Direct migration background,5th Quintile,179,6.92085,4.75260,9.08910,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1996,Indirect migration background,1st Quintile,76,4.50585,2.38533,6.62638,0.00000,0.00000,6.40743,0.0,16.01859,0.0,0.00000,0.00000
1996,Indirect migration background,2nd Quintile,71,3.74156,1.88467,5.59844,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1996,Indirect migration background,3rd Quintile,56,10.24559,6.60002,13.89117,0.00000,0.00000,24.69613,0.0,60.0,0.0,0.00000,13.00000
1996,Indirect migration background,4th Quintile,69,6.86114,4.61217,9.11011,0.00000,0.00000,15.00000,0.0,32.0,0.0,0.00000,10.00000
1996,Indirect migration background,5th Quintile,42,5.99933,2.79843,9.20022,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,10.05000
1997,No migration background,1st Quintile,290,10.79768,8.96878,12.62658,0.00000,5.00000,15.00000,0.0,37.50000,5.0,3.00000,8.00000
1997,No migration background,2nd Quintile,612,11.98429,10.76695,13.20162,0.00000,8.00000,20.00000,0.0,50.00000,8.0,6.00000,8.00000
1997,No migration background,3rd Quintile,820,12.31590,11.18357,13.44822,0.00000,6.00000,18.77729,0.0,46.94322,6.0,5.00000,8.00000
1997,No migration background,4th Quintile,1020,13.10308,12.15521,14.05094,0.00000,10.00000,20.00000,0.0,50.00000,10.0,8.00000,10.00000
1997,No migration background,5th Quintile,945,16.45225,15.27290,17.63159,2.00000,10.00000,22.00000,0.0,52.00000,10.0,10.00000,10.00000
1997,Direct migration background,1st Quintile,117,11.33606,8.03482,14.63730,0.00000,5.00000,15.00000,0.0,37.50000,5.0,0.00000,10.00000
1997,Direct migration background,2nd Quintile,180,7.67005,6.25250,9.08759,0.00000,4.00000,12.00000,0.0,30.00000,4.0,0.00000,8.00000
1997,Direct migration background,3rd Quintile,131,15.53122,12.33675,18.72569,0.00000,10.00000,20.00000,0.0,50.00000,10.0,5.97500,14.00000
1997,Direct migration background,4th Quintile,163,12.66872,10.34281,14.99462,0.00000,8.00000,20.00000,0.0,50.00000,8.0,4.00000,12.00000
1997,Direct migration background,5th Quintile,86,15.73875,11.98804,19.48946,5.20781,10.00000,20.00000,0.0,42.18828,10.0,8.00000,15.00000
1997,Indirect migration background,1st Quintile,33,12.84220,7.25167,18.43272,0.00000,8.47253,17.83397,0.0,44.58493,8.0,0.00000,11.00000
1997,Indirect migration background,2nd Quintile,42,10.40765,7.67207,13.14324,0.00000,10.00000,18.00000,0.0,32.0,10.0,3.00000,18.00000
1997,Indirect migration background,3rd Quintile,36,9.96557,6.57652,13.35462,2.52574,10.00000,14.59569,0.0,32.70062,10.0,3.00000,14.02500
1997,Indirect migration background,4th Quintile,45,10.24709,7.48666,13.00753,0.00000,10.00000,15.00000,0.0,37.50000,10.0,0.00000,15.00000
1997,Indirect migration background,5th Quintile,32,16.81282,9.58737,24.03827,0.00000,8.34653,30.54556,0.0,76.36389,8.0,0.00000,25.00000
1998,No migration background,1st Quintile,305,11.53583,9.78613,13.28553,0.00000,8.00000,19.93801,0.0,49.84502,8.0,4.00000,10.00000
1998,No migration background,2nd Quintile,652,12.00755,10.71394,13.30116,0.00000,7.00000,16.00000,0.0,40.00000,7.0,5.00000,8.00000
1998,No migration background,3rd Quintile,800,12.16300,11.13145,13.19456,0.00000,8.00000,20.00000,0.0,50.00000,8.0,6.00000,10.00000
1998,No migration background,4th Quintile,1014,13.99356,12.97216,15.01497,0.00000,10.00000,20.00000,0.0,50.00000,10.0,9.00000,10.00000
1998,No migration background,5th Quintile,888,17.44600,16.16010,18.73190,4.00000,11.00000,22.00000,0.0,49.00000,11.0,10.00000,13.00000
1998,Direct migration background,1st Quintile,112,11.83544,9.15800,14.51287,0.00000,6.57949,20.00000,0.0,50.00000,7.0,3.00000,12.00000
1998,Direct migration background,2nd Quintile,165,10.65229,8.95069,12.35390,0.00000,8.00000,18.00000,0.0,45.00000,8.0,5.00000,10.00000
1998,Direct migration background,3rd Quintile,128,14.38989,11.67644,17.10334,0.00000,10.00000,21.71613,0.0,54.29032,10.0,5.00000,15.02500
1998,Direct migration background,4th Quintile,108,14.14007,10.98713,17.29302,0.00000,12.00000,20.00000,0.0,50.00000,12.0,0.00000,18.00000
1998,Direct migration background,5th Quintile,73,16.08474,12.33784,19.83163,3.65222,12.00000,24.00000,0.0,54.52167,12.0,8.00000,20.00000
1998,Indirect migration background,1st Quintile,31,15.80082,6.26313,25.33851,0.00000,5.72434,18.78366,0.0,46.95914,5.0,2.00000,18.00000
1998,Indirect migration background,2nd Quintile,33,9.35817,6.56248,12.15385,0.00000,8.80444,15.00000,0.0,30.0,8.0,3.97500,15.00000
1998,Indirect migration background,3rd Quintile,41,8.44086,4.88983,11.99189,0.00000,5.00000,14.66898,0.0,36.67245,5.0,2.97500,14.00000
1998,Indirect migration background,4th Quintile,44,17.63020,11.18407,24.07634,5.39016,13.16386,15.20281,0.0,29.92180,13.0,6.00000,15.00000
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,422,11.22433,9.84015,12.60850,0.00000,8.00000,19.00000,0.0,47.50000,8.0,4.00000,10.00000
1999,No migration background,2nd Quintile,718,12.09977,10.88172,13.31782,0.00000,8.00000,15.95954,0.0,39.89884,8.0,5.00000,10.00000
