year,hhtyp,regtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Couple with children,Rural regions,No,0.97712,401,401,0.96247,0.99177
1989,Multi-generational household,Urban regions,No,0.87072,68,68,0.79038,0.95106
1989,Other Combinations,Urban regions,No,0.79643,61,61,0.69455,0.89832
1990,Single-person household,Urban regions,No,0.87958,799,799,0.85700,0.90216
1990,Single-person household,Rural regions,No,0.62413,173,173,0.55174,0.69651
1990,Couple without children,Urban regions,No,0.87133,907,907,0.84952,0.89313
1990,Couple without children,Rural regions,No,0.55130,235,235,0.48757,0.61503
1990,Single parent,Urban regions,No,0.82925,206,206,0.77774,0.88076
1990,Single parent,Rural regions,No,0.66658,47,47,0.53034,0.80281
1990,Couple with children,Urban regions,Yes,0.02028,32,1545,0.01325,0.02731
1990,Couple with children,Urban regions,No,0.87238,1513,1545,0.85574,0.88903
1990,Couple with children,Rural regions,No,0.55817,394,394,0.50907,0.60727
1990,Multi-generational household,Urban regions,No,0.68781,72,72,0.58002,0.79560
1990,Other Combinations,Urban regions,No,0.71115,56,56,0.59137,0.83093
1991,Single-person household,Urban regions,No,0.96136,915,915,0.94887,0.97386
1991,Single-person household,Rural regions,No,0.93943,320,320,0.91325,0.96560
1991,Couple without children,Urban regions,Yes,0.04342,40,1096,0.03135,0.05549
1991,Couple without children,Urban regions,No,0.94811,1056,1096,0.93498,0.96125
1991,Couple without children,Rural regions,Yes,0.07663,33,540,0.05418,0.09909
1991,Couple without children,Rural regions,No,0.91969,507,540,0.89675,0.94263
1991,Single parent,Urban regions,No,0.96272,255,255,0.93943,0.98602
1991,Single parent,Rural regions,No,0.96617,112,112,0.93253,0.99980
1991,Couple with children,Urban regions,Yes,0.02006,39,1873,0.01371,0.02642
1991,Couple with children,Urban regions,No,0.97804,1834,1873,0.97141,0.98468
1991,Couple with children,Rural regions,No,0.96999,1066,1066,0.95974,0.98024
1991,Multi-generational household,Urban regions,No,0.80037,79,79,0.71167,0.88908
1991,Multi-generational household,Rural regions,No,0.78984,48,48,0.67336,0.90632
1991,Other Combinations,Urban regions,No,0.84025,71,71,0.75443,0.92608
1991,Other Combinations,Rural regions,No,0.68569,50,50,0.55571,0.81568
1992,Single-person household,Urban regions,Yes,0.04250,33,938,0.02958,0.05541
1992,Single-person household,Urban regions,No,0.94369,905,938,0.92893,0.95845
1992,Single-person household,Rural regions,No,0.94787,328,328,0.92378,0.97197
1992,Couple without children,Urban regions,Yes,0.04917,44,1155,0.03670,0.06165
1992,Couple without children,Urban regions,No,0.94284,1111,1155,0.92945,0.95624
1992,Couple without children,Rural regions,Yes,0.07926,33,517,0.05595,0.10257
1992,Couple without children,Rural regions,No,0.91716,484,517,0.89337,0.94094
1992,Single parent,Urban regions,No,0.95513,257,257,0.92977,0.98049
1992,Single parent,Rural regions,No,0.92461,116,116,0.87636,0.97287
1992,Couple with children,Urban regions,Yes,0.02052,35,1822,0.01401,0.02703
1992,Couple with children,Urban regions,No,0.97576,1787,1822,0.96870,0.98282
1992,Couple with children,Rural regions,No,0.96260,1013,1013,0.95091,0.97429
1992,Multi-generational household,Urban regions,No,0.79236,73,73,0.69867,0.88605
1992,Multi-generational household,Rural regions,No,0.80274,47,47,0.68774,0.91773
1992,Other Combinations,Urban regions,No,0.74738,78,78,0.65033,0.84444
1992,Other Combinations,Rural regions,No,0.64700,53,53,0.51710,0.77689
1993,Single-person household,Urban regions,No,0.95769,943,943,0.94483,0.97054
1993,Single-person household,Rural regions,No,0.92398,363,363,0.89667,0.95128
1993,Couple without children,Urban regions,Yes,0.03968,38,1178,0.02853,0.05083
1993,Couple without children,Urban regions,No,0.95234,1140,1178,0.94017,0.96452
1993,Couple without children,Rural regions,No,0.91173,504,504,0.88693,0.93652
1993,Single parent,Urban regions,No,0.92814,239,239,0.89533,0.96095
1993,Single parent,Rural regions,No,0.93778,116,116,0.89362,0.98193
1993,Couple with children,Urban regions,Yes,0.02537,35,1774,0.01805,0.03269
1993,Couple with children,Urban regions,No,0.96980,1739,1774,0.96183,0.97776
1993,Couple with children,Rural regions,No,0.94826,977,977,0.93437,0.96216
1993,Multi-generational household,Urban regions,No,0.78084,68,68,0.68179,0.87990
1993,Multi-generational household,Rural regions,No,0.68963,47,47,0.55593,0.82333
1993,Other Combinations,Urban regions,No,0.80926,88,88,0.72671,0.89182
1993,Other Combinations,Rural regions,No,0.70689,49,49,0.57811,0.83566
1994,Single-person household,Urban regions,Yes,0.03862,31,966,0.02646,0.05077
1994,Single-person household,Urban regions,No,0.95605,935,966,0.94311,0.96898
1994,Single-person household,Rural regions,No,0.91726,365,365,0.88896,0.94556
1994,Couple without children,Urban regions,Yes,0.04728,47,1201,0.03528,0.05929
1994,Couple without children,Urban regions,No,0.94751,1154,1201,0.93489,0.96013
1994,Couple without children,Rural regions,No,0.94232,536,536,0.92256,0.96207
1994,Single parent,Urban regions,No,0.93763,232,232,0.90645,0.96882
1994,Single parent,Rural regions,No,0.94115,111,111,0.89717,0.98513
1994,Couple with children,Urban regions,Yes,0.01913,32,1724,0.01266,0.02560
1994,Couple with children,Urban regions,No,0.97583,1692,1724,0.96858,0.98308
1994,Couple with children,Rural regions,No,0.96115,947,947,0.94883,0.97346
1994,Multi-generational household,Urban regions,No,0.82275,65,65,0.72919,0.91631
1994,Multi-generational household,Rural regions,No,0.72059,47,47,0.59091,0.85026
1994,Other Combinations,Urban regions,No,0.82892,88,88,0.74979,0.90805
1994,Other Combinations,Rural regions,No,0.72620,48,48,0.59872,0.85368
1995,Single-person household,Urban regions,Yes,0.05596,46,997,0.04168,0.07023
1995,Single-person household,Urban regions,No,0.93194,951,997,0.91629,0.94758
1995,Single-person household,Rural regions,No,0.93595,378,378,0.91124,0.96067
1995,Couple without children,Urban regions,Yes,0.04971,45,1243,0.03762,0.06180
1995,Couple without children,Urban regions,No,0.94975,1198,1243,0.93760,0.96190
1995,Couple without children,Rural regions,No,0.94337,552,552,0.92407,0.96267
1995,Single parent,Urban regions,No,0.96274,243,243,0.93888,0.98660
1995,Single parent,Rural regions,No,0.98786,123,123,0.96843,1.00729
1995,Couple with children,Urban regions,Yes,0.01989,35,1760,0.01337,0.02642
1995,Couple with children,Urban regions,No,0.97385,1725,1760,0.96639,0.98131
1995,Couple with children,Rural regions,No,0.95993,978,978,0.94764,0.97223
1995,Multi-generational household,Urban regions,No,0.73966,70,70,0.63612,0.84321
1995,Multi-generational household,Rural regions,No,0.71975,38,38,0.57503,0.86447
1995,Other Combinations,Urban regions,No,0.88047,91,91,0.81345,0.94750
1995,Other Combinations,Rural regions,No,0.78801,51,51,0.67472,0.90130
1996,Single-person household,Urban regions,Yes,0.03506,32,1005,0.02368,0.04644
1996,Single-person household,Urban regions,No,0.95596,973,1005,0.94327,0.96865
1996,Single-person household,Rural regions,No,0.93822,399,399,0.91456,0.96187
1996,Couple without children,Urban regions,Yes,0.05537,50,1233,0.04260,0.06814
1996,Couple without children,Urban regions,No,0.94449,1183,1233,0.93170,0.95727
1996,Couple without children,Rural regions,No,0.94221,577,577,0.92315,0.96127
1996,Single parent,Urban regions,No,0.96164,249,249,0.93774,0.98555
1996,Single parent,Rural regions,No,0.96748,125,125,0.93626,0.99870
1996,Couple with children,Urban regions,Yes,0.02493,41,1724,0.01757,0.03229
1996,Couple with children,Urban regions,No,0.97119,1683,1724,0.96329,0.97909
1996,Couple with children,Rural regions,No,0.97030,932,932,0.95940,0.98121
1996,Multi-generational household,Urban regions,No,0.66142,60,60,0.54066,0.78217
1996,Multi-generational household,Rural regions,No,0.77107,35,35,0.62985,0.91230
1996,Other Combinations,Urban regions,No,0.89121,84,84,0.82422,0.95820
1996,Other Combinations,Rural regions,No,0.85302,54,54,0.75769,0.94835
1997,Single-person household,Urban regions,No,0.96016,959,959,0.94777,0.97254
1997,Single-person household,Rural regions,No,0.93781,389,389,0.91378,0.96184
1997,Couple without children,Urban regions,Yes,0.05147,51,1255,0.03924,0.06370
1997,Couple without children,Urban regions,No,0.94824,1204,1255,0.93598,0.96050
1997,Couple without children,Rural regions,No,0.95180,594,594,0.93456,0.96904
1997,Single parent,Urban regions,No,0.96642,250,250,0.94405,0.98880
1997,Single parent,Rural regions,No,0.94535,129,129,0.90597,0.98473
1997,Couple with children,Urban regions,Yes,0.02065,34,1665,0.01381,0.02748
1997,Couple with children,Urban regions,No,0.97849,1631,1665,0.97152,0.98546
1997,Couple with children,Rural regions,No,0.96732,906,906,0.95574,0.97891
1997,Multi-generational household,Urban regions,No,0.84742,63,63,0.75791,0.93693
1997,Multi-generational household,Rural regions,No,0.67715,33,33,0.51515,0.83916
1997,Other Combinations,Urban regions,No,0.90422,83,83,0.84052,0.96792
1997,Other Combinations,Rural regions,No,0.77604,51,51,0.66048,0.89160
1998,Single-person household,Urban regions,Yes,0.03759,37,1216,0.02690,0.04829
1998,Single-person household,Urban regions,No,0.96073,1179,1216,0.94981,0.97165
1998,Single-person household,Rural regions,No,0.94367,468,468,0.92276,0.96458
1998,Couple without children,Urban regions,Yes,0.04798,58,1446,0.03696,0.05901
1998,Couple without children,Urban regions,No,0.95202,1388,1446,0.94099,0.96304
1998,Couple without children,Rural regions,No,0.95112,702,702,0.93516,0.96708
1998,Single parent,Urban regions,No,0.96571,293,293,0.94484,0.98659
1998,Single parent,Rural regions,No,0.96220,142,142,0.93072,0.99368
1998,Couple with children,Urban regions,Yes,0.01514,32,1785,0.00948,0.02081
1998,Couple with children,Urban regions,No,0.98420,1753,1785,0.97842,0.98999
1998,Couple with children,Rural regions,No,0.97246,1009,1009,0.96236,0.98256
1998,Multi-generational household,Urban regions,No,0.81118,57,57,0.70867,0.91368
1998,Other Combinations,Urban regions,No,0.83763,82,82,0.75732,0.91795
1998,Other Combinations,Rural regions,No,0.71628,46,46,0.58457,0.84800
1999,Single-person household,Urban regions,Yes,0.05015,44,1156,0.03756,0.06274
1999,Single-person household,Urban regions,No,0.94985,1112,1156,0.93726,0.96244
1999,Single-person household,Rural regions,No,0.93706,458,458,0.91479,0.95932
1999,Couple without children,Urban regions,Yes,0.04895,53,1421,0.03773,0.06017
1999,Couple without children,Urban regions,No,0.95105,1368,1421,0.93983,0.96227
1999,Couple without children,Rural regions,No,0.95863,705,705,0.94392,0.97334
1999,Single parent,Urban regions,No,0.95171,272,272,0.92619,0.97724
1999,Single parent,Rural regions,No,0.96333,160,160,0.93412,0.99255
1999,Couple with children,Urban regions,Yes,0.01516,33,1751,0.00944,0.02089
1999,Couple with children,Urban regions,No,0.98484,1718,1751,0.97911,0.99056
1999,Couple with children,Rural regions,No,0.97631,965,965,0.96671,0.98591
1999,Multi-generational household,Urban regions,No,0.77684,51,51,0.66143,0.89225
2000,Single-person household,Urban regions,Yes,0.03639,70,2279,0.02870,0.04408
2000,Single-person household,Urban regions,No,0.96361,2209,2279,0.95592,0.97130
2000,Single-person household,Rural regions,Yes,0.04205,39,981,0.02948,0.05462
2000,Single-person household,Rural regions,No,0.95795,942,981,0.94538,0.97052
2000,Couple without children,Urban regions,Yes,0.03928,92,2645,0.03187,0.04668
2000,Couple without children,Urban regions,No,0.96072,2553,2645,0.95332,0.96813
2000,Couple without children,Rural regions,Yes,0.04062,53,1323,0.02998,0.05126
2000,Couple without children,Rural regions,No,0.95938,1270,1323,0.94874,0.97002
2000,Single parent,Urban regions,No,0.96557,494,494,0.94948,0.98167
2000,Single parent,Rural regions,No,0.96392,246,246,0.94057,0.98727
2000,Couple with children,Urban regions,Yes,0.01995,66,2960,0.01491,0.02499
2000,Couple with children,Urban regions,No,0.98005,2894,2960,0.97501,0.98509
2000,Couple with children,Rural regions,Yes,0.02639,40,1670,0.01870,0.03408
2000,Couple with children,Rural regions,No,0.97361,1630,1670,0.96592,0.98130
2000,Multi-generational household,Urban regions,No,0.69420,72,72,0.58702,0.80137
2000,Multi-generational household,Rural regions,No,0.72608,50,50,0.60121,0.85095
2000,Other Combinations,Urban regions,Yes,0.35673,35,103,0.26377,0.44970
2000,Other Combinations,Urban regions,No,0.64327,68,103,0.55030,0.73623
2000,Other Combinations,Rural regions,No,0.63319,34,34,0.46876,0.79762
2001,Single-person household,Urban regions,Yes,0.03025,53,2062,0.02285,0.03764
2001,Single-person household,Urban regions,No,0.96975,2009,2062,0.96236,0.97715
2001,Single-person household,Rural regions,Yes,0.04456,34,864,0.03079,0.05833
2001,Single-person household,Rural regions,No,0.95544,830,864,0.94167,0.96921
2001,Couple without children,Urban regions,Yes,0.04399,94,2375,0.03574,0.05224
2001,Couple without children,Urban regions,No,0.95407,2281,2375,0.94565,0.96249
2001,Couple without children,Rural regions,Yes,0.05014,53,1212,0.03785,0.06243
2001,Couple without children,Rural regions,No,0.94986,1159,1212,0.93757,0.96215
2001,Single parent,Urban regions,No,0.96690,451,451,0.95037,0.98343
2001,Single parent,Rural regions,No,0.97061,231,231,0.94879,0.99244
2001,Couple with children,Urban regions,Yes,0.02589,69,2688,0.01989,0.03190
2001,Couple with children,Urban regions,No,0.97375,2619,2688,0.96771,0.97980
2001,Couple with children,Rural regions,Yes,0.02944,40,1486,0.02085,0.03804
2001,Couple with children,Rural regions,No,0.97056,1446,1486,0.96196,0.97915
2001,Multi-generational household,Urban regions,No,0.78888,82,82,0.70000,0.87775
2001,Multi-generational household,Rural regions,No,0.74875,41,41,0.61433,0.88316
2001,Other Combinations,Urban regions,Yes,0.36918,32,83,0.26472,0.47363
2001,Other Combinations,Urban regions,No,0.63082,51,83,0.52637,0.73528
2002,Single-person household,Urban regions,Yes,0.03394,62,2078,0.02615,0.04172
2002,Single-person household,Urban regions,No,0.96606,2016,2078,0.95828,0.97385
2002,Single-person household,Rural regions,Yes,0.05509,38,859,0.03982,0.07035
2002,Single-person household,Rural regions,No,0.94491,821,859,0.92965,0.96018
2002,Couple without children,Urban regions,Yes,0.04478,93,2640,0.03689,0.05267
2002,Couple without children,Urban regions,No,0.95522,2547,2640,0.94733,0.96311
2002,Couple without children,Rural regions,Yes,0.05082,56,1262,0.03869,0.06294
2002,Couple without children,Rural regions,No,0.94918,1206,1262,0.93706,0.96131
2002,Single parent,Urban regions,No,0.95438,438,438,0.93481,0.97394
2002,Single parent,Rural regions,No,0.97585,243,243,0.95651,0.99519
2002,Couple with children,Urban regions,Yes,0.02244,60,2890,0.01703,0.02784
2002,Couple with children,Urban regions,No,0.97756,2830,2890,0.97216,0.98297
2002,Couple with children,Rural regions,Yes,0.02799,36,1494,0.01962,0.03636
2002,Couple with children,Rural regions,No,0.97201,1458,1494,0.96364,0.98038
2002,Multi-generational household,Urban regions,No,0.84784,77,77,0.76709,0.92859
2002,Multi-generational household,Rural regions,No,0.74303,46,46,0.61536,0.87070
2002,Other Combinations,Urban regions,Yes,0.41122,33,92,0.31012,0.51232
2002,Other Combinations,Urban regions,No,0.58878,59,92,0.48768,0.68988
2003,Single-person household,Urban regions,Yes,0.03707,63,2067,0.02892,0.04521
2003,Single-person household,Urban regions,No,0.96293,2004,2067,0.95479,0.97108
2003,Single-person household,Rural regions,Yes,0.05639,38,848,0.04085,0.07192
2003,Single-person household,Rural regions,No,0.94361,810,848,0.92808,0.95915
2003,Couple without children,Urban regions,Yes,0.03951,87,2558,0.03196,0.04706
2003,Couple without children,Urban regions,No,0.96049,2471,2558,0.95294,0.96804
2003,Couple without children,Rural regions,Yes,0.06827,72,1260,0.05434,0.08220
2003,Couple without children,Rural regions,No,0.93173,1188,1260,0.91780,0.94566
2003,Single parent,Urban regions,No,0.96105,446,446,0.94307,0.97903
2003,Single parent,Rural regions,No,0.98275,230,230,0.96589,0.99961
2003,Couple with children,Urban regions,Yes,0.02377,61,2738,0.01806,0.02948
2003,Couple with children,Urban regions,No,0.97623,2677,2738,0.97052,0.98194
2003,Couple with children,Rural regions,Yes,0.02683,38,1396,0.01835,0.03531
2003,Couple with children,Rural regions,No,0.97112,1358,1396,0.96233,0.97991
2003,Multi-generational household,Urban regions,No,0.81512,63,63,0.71849,0.91175
2003,Multi-generational household,Rural regions,No,0.83050,38,38,0.70961,0.95140
2003,Other Combinations,Urban regions,Yes,0.47395,33,77,0.36168,0.58621
2003,Other Combinations,Urban regions,No,0.52605,44,77,0.41379,0.63832
2004,Single-person household,Urban regions,Yes,0.04148,71,2004,0.03274,0.05021
2004,Single-person household,Urban regions,No,0.95852,1933,2004,0.94979,0.96726
2004,Single-person household,Rural regions,Yes,0.04736,34,854,0.03311,0.06162
2004,Single-person household,Rural regions,No,0.95264,820,854,0.93838,0.96689
2004,Couple without children,Urban regions,Yes,0.04843,108,2577,0.04014,0.05672
2004,Couple without children,Urban regions,No,0.95157,2469,2577,0.94328,0.95986
2004,Couple without children,Rural regions,Yes,0.07109,74,1242,0.05679,0.08538
2004,Couple without children,Rural regions,No,0.92891,1168,1242,0.91462,0.94321
2004,Single parent,Urban regions,No,0.96823,439,439,0.95180,0.98465
2004,Single parent,Rural regions,No,0.94381,218,218,0.91317,0.97445
2004,Couple with children,Urban regions,Yes,0.02071,52,2607,0.01524,0.02618
2004,Couple with children,Urban regions,No,0.97929,2555,2607,0.97382,0.98476
2004,Couple with children,Rural regions,Yes,0.02736,38,1355,0.01867,0.03605
2004,Couple with children,Rural regions,No,0.97264,1317,1355,0.96395,0.98133
2004,Multi-generational household,Urban regions,No,0.83591,56,56,0.73802,0.93379
2004,Multi-generational household,Rural regions,No,0.81418,36,36,0.68532,0.94305
2004,Other Combinations,Urban regions,No,0.52371,43,43,0.37267,0.67476
2005,Single-person household,Urban regions,Yes,0.03764,68,2041,0.02938,0.04590
2005,Single-person household,Urban regions,No,0.96236,1973,2041,0.95410,0.97062
2005,Single-person household,Rural regions,Yes,0.04384,31,864,0.03018,0.05750
2005,Single-person household,Rural regions,No,0.95616,833,864,0.94250,0.96982
2005,Couple without children,Urban regions,Yes,0.04825,104,2489,0.03983,0.05667
2005,Couple without children,Urban regions,No,0.95175,2385,2489,0.94333,0.96017
2005,Couple without children,Rural regions,Yes,0.05034,56,1203,0.03798,0.06270
2005,Couple without children,Rural regions,No,0.94966,1147,1203,0.93730,0.96202
2005,Single parent,Urban regions,No,0.96611,436,436,0.94911,0.98311
2005,Single parent,Rural regions,No,0.98365,237,237,0.96746,0.99983
2005,Couple with children,Urban regions,Yes,0.01946,49,2440,0.01398,0.02494
2005,Couple with children,Urban regions,No,0.98054,2391,2440,0.97506,0.98602
2005,Couple with children,Rural regions,Yes,0.03229,37,1262,0.02253,0.04204
2005,Couple with children,Rural regions,No,0.96771,1225,1262,0.95796,0.97747
2005,Multi-generational household,Urban regions,No,0.86342,52,52,0.76917,0.95767
2005,Multi-generational household,Rural regions,No,0.83408,38,38,0.71421,0.95395
2005,Other Combinations,Urban regions,No,0.50092,42,42,0.34787,0.65397
2006,Single-person household,Urban regions,Yes,0.03793,71,2260,0.03005,0.04581
2006,Single-person household,Urban regions,No,0.96207,2189,2260,0.95419,0.96995
2006,Single-person household,Rural regions,Yes,0.03726,34,1028,0.02568,0.04885
2006,Single-person household,Rural regions,No,0.96274,994,1028,0.95115,0.97432
2006,Couple without children,Urban regions,Yes,0.05119,128,2787,0.04300,0.05937
2006,Couple without children,Urban regions,No,0.94881,2659,2787,0.94063,0.95700
2006,Couple without children,Rural regions,Yes,0.06629,77,1371,0.05312,0.07947
2006,Couple without children,Rural regions,No,0.93371,1294,1371,0.92053,0.94688
2006,Single parent,Urban regions,No,0.97426,484,484,0.96013,0.98838
2006,Single parent,Rural regions,No,0.95847,265,265,0.93440,0.98254
2006,Couple with children,Urban regions,Yes,0.02385,57,2499,0.01786,0.02983
2006,Couple with children,Urban regions,No,0.97615,2442,2499,0.97017,0.98214
2006,Couple with children,Rural regions,Yes,0.03643,45,1338,0.02639,0.04647
2006,Couple with children,Rural regions,No,0.96357,1293,1338,0.95353,0.97361
2006,Multi-generational household,Urban regions,No,0.77007,46,46,0.64712,0.89301
2006,Multi-generational household,Rural regions,No,0.80793,36,36,0.67743,0.93844
2006,Other Combinations,Urban regions,No,0.62824,43,43,0.48208,0.77439
2007,Single-person household,Urban regions,Yes,0.03654,60,2124,0.02856,0.04452
2007,Single-person household,Urban regions,No,0.96346,2064,2124,0.95548,0.97144
2007,Single-person household,Rural regions,No,0.96871,957,957,0.95768,0.97975
2007,Couple without children,Urban regions,Yes,0.05727,124,2573,0.04829,0.06625
2007,Couple without children,Urban regions,No,0.94180,2449,2573,0.93275,0.95085
2007,Couple without children,Rural regions,Yes,0.05420,71,1302,0.04189,0.06650
2007,Couple without children,Rural regions,No,0.94580,1231,1302,0.93350,0.95811
2007,Single parent,Urban regions,No,0.97152,447,447,0.95608,0.98696
2007,Single parent,Rural regions,No,0.97024,244,244,0.94888,0.99161
2007,Couple with children,Urban regions,Yes,0.02377,56,2342,0.01760,0.02994
2007,Couple with children,Urban regions,No,0.97623,2286,2342,0.97006,0.98240
2007,Couple with children,Rural regions,Yes,0.03514,40,1234,0.02486,0.04542
2007,Couple with children,Rural regions,No,0.96486,1194,1234,0.95458,0.97514
2007,Multi-generational household,Urban regions,No,0.67733,38,38,0.52669,0.82797
2007,Other Combinations,Urban regions,No,0.61104,37,37,0.45179,0.77030
2008,Single-person household,Urban regions,Yes,0.03486,56,2052,0.02692,0.04280
2008,Single-person household,Urban regions,No,0.96458,1996,2052,0.95658,0.97258
2008,Single-person household,Rural regions,No,0.96826,906,906,0.95684,0.97968
2008,Couple without children,Urban regions,Yes,0.05831,117,2471,0.04907,0.06755
2008,Couple without children,Urban regions,No,0.94169,2354,2471,0.93245,0.95093
2008,Couple without children,Rural regions,Yes,0.04775,58,1262,0.03598,0.05952
2008,Couple without children,Rural regions,No,0.94941,1204,1262,0.93731,0.96150
2008,Single parent,Urban regions,No,0.96825,420,420,0.95147,0.98504
2008,Single parent,Rural regions,No,0.99094,246,246,0.97907,1.00280
2008,Couple with children,Urban regions,Yes,0.02372,52,2143,0.01728,0.03016
2008,Couple with children,Urban regions,No,0.97628,2091,2143,0.96984,0.98272
2008,Couple with children,Rural regions,Yes,0.03870,36,1123,0.02742,0.04999
2008,Couple with children,Rural regions,No,0.96130,1087,1123,0.95001,0.97258
2008,Multi-generational household,Urban regions,No,0.69777,31,31,0.53344,0.86210
2008,Other Combinations,Urban regions,No,0.63402,33,33,0.46712,0.80092
2009,Single-person household,Urban regions,Yes,0.04079,69,1963,0.03204,0.04955
2009,Single-person household,Urban regions,No,0.95921,1894,1963,0.95045,0.96796
2009,Single-person household,Rural regions,Yes,0.03538,34,884,0.02320,0.04757
2009,Single-person household,Rural regions,No,0.96462,850,884,0.95243,0.97680
2009,Couple without children,Urban regions,Yes,0.05793,119,2315,0.04841,0.06745
2009,Couple without children,Urban regions,No,0.94207,2196,2315,0.93255,0.95159
2009,Couple without children,Rural regions,Yes,0.05106,60,1235,0.03877,0.06334
2009,Couple without children,Rural regions,No,0.94894,1175,1235,0.93666,0.96123
2009,Single parent,Urban regions,No,0.95742,382,382,0.93714,0.97769
2009,Single parent,Rural regions,No,0.99148,235,235,0.97971,1.00326
2009,Couple with children,Urban regions,Yes,0.02094,38,1945,0.01457,0.02730
2009,Couple with children,Urban regions,No,0.97906,1907,1945,0.97270,0.98543
2009,Couple with children,Rural regions,Yes,0.03352,34,1064,0.02270,0.04434
2009,Couple with children,Rural regions,No,0.96648,1030,1064,0.95566,0.97730
2009,Other Combinations,Urban regions,No,0.65246,32,32,0.48483,0.82009
2010,Single-person household,Urban regions,Yes,0.03133,49,1855,0.02340,0.03926
2010,Single-person household,Urban regions,No,0.96867,1806,1855,0.96074,0.97660
2010,Single-person household,Rural regions,Yes,0.03559,32,843,0.02308,0.04811
2010,Single-person household,Rural regions,No,0.96441,811,843,0.95189,0.97692
