year,hhtyp,sampreg,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Single-person household,West,Yes,0.03881,32,1055,0.02715,0.05047
1993,Single-person household,West,No,0.95115,1023,1055,0.93814,0.96417
1993,Single-person household,East,No,0.93549,283,283,0.90682,0.96416
1993,Couple without children,West,Yes,0.04974,46,1236,0.03762,0.06187
1993,Couple without children,West,No,0.94088,1190,1236,0.92772,0.95403
1993,Couple without children,East,No,0.93939,454,454,0.91741,0.96136
1993,Single parent,West,No,0.92744,240,240,0.89455,0.96033
1993,Single parent,East,No,0.94493,115,115,0.90305,0.98680
1993,Couple with children,West,Yes,0.02917,44,1885,0.02157,0.03677
1993,Couple with children,West,No,0.96136,1841,1885,0.95265,0.97006
1993,Couple with children,East,No,0.96705,875,875,0.95522,0.97889
1993,Multi-generational household,West,No,0.70052,86,86,0.60315,0.79790
1993,Other Combinations,West,No,0.79137,95,95,0.70923,0.87351
1993,Other Combinations,East,No,0.72758,42,42,0.59130,0.86385
1994,Single-person household,West,Yes,0.04307,35,1043,0.03074,0.05540
1994,Single-person household,West,No,0.95088,1008,1043,0.93776,0.96401
1994,Single-person household,East,No,0.91735,292,292,0.88572,0.94899
1994,Couple without children,West,Yes,0.04807,49,1273,0.03632,0.05983
1994,Couple without children,West,No,0.94741,1224,1273,0.93514,0.95968
1994,Couple without children,East,No,0.93999,466,466,0.91840,0.96158
1994,Single parent,West,No,0.93463,240,240,0.90329,0.96596
1994,Single parent,East,No,0.95531,103,103,0.91522,0.99541
1994,Couple with children,West,Yes,0.02305,41,1841,0.01619,0.02990
1994,Couple with children,West,No,0.96861,1800,1841,0.96065,0.97658
1994,Couple with children,East,No,0.97983,839,839,0.97031,0.98935
1994,Multi-generational household,West,No,0.73277,80,80,0.63519,0.83035
1994,Multi-generational household,East,No,0.94867,32,32,0.87098,1.02635
1994,Other Combinations,West,No,0.78551,89,89,0.69974,0.87127
1994,Other Combinations,East,No,0.80548,47,47,0.69109,0.91987
1995,Single-person household,West,Yes,0.05474,45,1071,0.04111,0.06837
1995,Single-person household,West,No,0.93464,1026,1071,0.91983,0.94945
1995,Single-person household,East,No,0.92416,303,303,0.89430,0.95402
1995,Couple without children,West,Yes,0.04752,47,1328,0.03607,0.05896
1995,Couple without children,West,No,0.95201,1281,1328,0.94050,0.96351
1995,Couple without children,East,No,0.93045,469,469,0.90740,0.95350
1995,Single parent,West,No,0.96438,255,255,0.94159,0.98718
1995,Single parent,East,No,0.99492,111,111,0.98164,1.00820
1995,Couple with children,West,Yes,0.02176,42,1958,0.01529,0.02822
1995,Couple with children,West,No,0.96861,1916,1958,0.96088,0.97633
1995,Couple with children,East,No,0.97107,787,787,0.95935,0.98279
1995,Multi-generational household,West,No,0.71167,84,84,0.61422,0.80913
1995,Other Combinations,West,No,0.84938,97,97,0.77783,0.92093
1995,Other Combinations,East,No,0.83099,45,45,0.72025,0.94172
1996,Single-person household,West,Yes,0.03518,31,1082,0.02420,0.04617
1996,Single-person household,West,No,0.95521,1051,1082,0.94288,0.96754
1996,Single-person household,East,No,0.92976,321,321,0.90176,0.95776
1996,Couple without children,West,Yes,0.05392,54,1304,0.04166,0.06618
1996,Couple without children,West,No,0.94366,1250,1304,0.93114,0.95618
1996,Couple without children,East,No,0.94447,510,510,0.92457,0.96437
1996,Single parent,West,No,0.95709,266,266,0.93269,0.98149
1996,Single parent,East,No,0.99037,108,108,0.97186,1.00887
1996,Couple with children,West,Yes,0.02461,46,1913,0.01766,0.03155
1996,Couple with children,West,No,0.97150,1867,1913,0.96404,0.97895
1996,Couple with children,East,No,0.96836,748,748,0.95580,0.98091
1996,Multi-generational household,West,No,0.68748,72,72,0.57966,0.79530
1996,Other Combinations,West,No,0.87618,89,89,0.80737,0.94500
1996,Other Combinations,East,No,0.87332,49,49,0.77922,0.96742
1997,Single-person household,West,No,0.95863,1021,1021,0.94641,0.97085
1997,Single-person household,East,No,0.93174,328,328,0.90441,0.95908
1997,Couple without children,West,Yes,0.04825,54,1329,0.03673,0.05978
1997,Couple without children,West,No,0.95059,1275,1329,0.93893,0.96225
1997,Couple without children,East,No,0.94415,523,523,0.92445,0.96385
1997,Single parent,West,No,0.95024,263,263,0.92391,0.97657
1997,Couple with children,West,Yes,0.02097,38,1863,0.01446,0.02747
1997,Couple with children,West,No,0.97601,1825,1863,0.96906,0.98296
1997,Couple with children,East,No,0.96980,712,712,0.95722,0.98238
1997,Multi-generational household,West,No,0.75527,76,76,0.65797,0.85257
1997,Other Combinations,West,No,0.87264,89,89,0.80298,0.94229
1997,Other Combinations,East,No,0.80879,45,45,0.69259,0.92499
1998,Single-person household,West,Yes,0.03954,40,1302,0.02895,0.05013
1998,Single-person household,West,No,0.95897,1262,1302,0.94819,0.96975
1998,Single-person household,East,No,0.94298,385,385,0.91978,0.96617
1998,Couple without children,West,Yes,0.04339,61,1580,0.03334,0.05344
1998,Couple without children,West,No,0.95472,1519,1580,0.94446,0.96497
1998,Couple without children,East,No,0.93948,571,571,0.91990,0.95905
1998,Single parent,West,No,0.95691,313,313,0.93437,0.97944
1998,Single parent,East,No,0.99741,122,122,0.98836,1.00647
1998,Couple with children,West,Yes,0.01975,42,2057,0.01374,0.02576
1998,Couple with children,West,No,0.97972,2015,2057,0.97363,0.98582
1998,Couple with children,East,No,0.98237,747,747,0.97293,0.99182
1998,Multi-generational household,West,No,0.80229,68,68,0.70692,0.89766
1998,Other Combinations,West,No,0.77299,84,84,0.68287,0.86311
1998,Other Combinations,East,No,0.84605,44,44,0.73817,0.95392
1999,Single-person household,West,Yes,0.05308,48,1221,0.04050,0.06566
1999,Single-person household,West,No,0.94692,1173,1221,0.93434,0.95950
1999,Single-person household,East,No,0.94397,397,397,0.92132,0.96662
1999,Couple without children,West,Yes,0.04509,59,1553,0.03477,0.05542
1999,Couple without children,West,No,0.95491,1494,1553,0.94458,0.96523
1999,Couple without children,East,No,0.94685,579,579,0.92857,0.96514
1999,Single parent,West,No,0.94743,295,295,0.92192,0.97294
1999,Single parent,East,No,0.98407,137,137,0.96302,1.00511
1999,Couple with children,West,Yes,0.01857,39,2003,0.01265,0.02448
1999,Couple with children,West,No,0.98119,1964,2003,0.97524,0.98714
1999,Couple with children,East,No,0.98598,719,719,0.97738,0.99458
1999,Multi-generational household,West,No,0.75790,61,61,0.64951,0.86629
1999,Other Combinations,West,No,0.58646,32,32,0.41309,0.75982
2000,Single-person household,West,Yes,0.03670,79,2497,0.02932,0.04408
2000,Single-person household,West,No,0.96330,2418,2497,0.95592,0.97068
2000,Single-person household,East,No,0.95646,733,733,0.94167,0.97124
2000,Couple without children,West,Yes,0.03628,103,3003,0.02960,0.04297
2000,Couple without children,West,No,0.96372,2900,3003,0.95703,0.97040
2000,Couple without children,East,Yes,0.05429,42,965,0.03998,0.06859
2000,Couple without children,East,No,0.94571,923,965,0.93141,0.96002
2000,Single parent,West,No,0.96199,536,536,0.94578,0.97819
2000,Single parent,East,No,0.97574,204,204,0.95458,0.99691
2000,Couple with children,West,Yes,0.02266,83,3560,0.01777,0.02755
2000,Couple with children,West,No,0.97734,3477,3560,0.97245,0.98223
2000,Couple with children,East,No,0.98049,1047,1047,0.97211,0.98887
2000,Multi-generational household,West,Yes,0.29627,37,138,0.21981,0.37274
2000,Multi-generational household,West,No,0.70373,101,138,0.62726,0.78019
2000,Other Combinations,West,Yes,0.35420,42,123,0.26933,0.43907
2000,Other Combinations,West,No,0.64580,81,123,0.56093,0.73067
2001,Single-person household,West,Yes,0.03051,57,2220,0.02335,0.03767
2001,Single-person household,West,No,0.96949,2163,2220,0.96233,0.97665
2001,Single-person household,East,No,0.95011,676,676,0.93369,0.96654
2001,Couple without children,West,Yes,0.04265,104,2662,0.03497,0.05032
2001,Couple without children,West,No,0.95571,2558,2662,0.94789,0.96353
2001,Couple without children,East,Yes,0.05978,43,925,0.04449,0.07507
2001,Couple without children,East,No,0.94022,882,925,0.92493,0.95551
2001,Single parent,West,No,0.96539,495,495,0.94927,0.98151
2001,Single parent,East,No,0.97788,187,187,0.95675,0.99902
2001,Couple with children,West,Yes,0.02848,89,3207,0.02272,0.03424
2001,Couple with children,West,No,0.97123,3118,3207,0.96544,0.97702
2001,Couple with children,East,No,0.97953,947,947,0.97051,0.98856
2001,Multi-generational household,West,No,0.77051,104,104,0.68930,0.85172
2001,Other Combinations,West,Yes,0.35664,37,97,0.26082,0.45246
2001,Other Combinations,West,No,0.64336,60,97,0.54754,0.73918
2002,Single-person household,West,Yes,0.03265,61,2221,0.02526,0.04004
2002,Single-person household,West,No,0.96735,2160,2221,0.95996,0.97474
2002,Single-person household,East,Yes,0.06866,39,716,0.05012,0.08720
2002,Single-person household,East,No,0.93134,677,716,0.91280,0.94988
2002,Couple without children,West,Yes,0.04551,107,2969,0.03801,0.05301
2002,Couple without children,West,No,0.95449,2862,2969,0.94699,0.96199
2002,Couple without children,East,Yes,0.05166,42,933,0.03745,0.06588
2002,Couple without children,East,No,0.94834,891,933,0.93412,0.96255
2002,Single parent,West,No,0.95757,505,505,0.93997,0.97516
2002,Single parent,East,No,0.97565,176,176,0.95281,0.99849
2002,Couple with children,West,Yes,0.02494,76,3427,0.01972,0.03016
2002,Couple with children,West,No,0.97506,3351,3427,0.96984,0.98028
2002,Couple with children,East,No,0.97878,937,937,0.96955,0.98801
2002,Multi-generational household,West,No,0.78181,100,100,0.70046,0.86317
2002,Other Combinations,West,Yes,0.39496,38,101,0.29915,0.49077
2002,Other Combinations,West,No,0.60504,63,101,0.50923,0.70085
2003,Single-person household,West,Yes,0.03908,70,2209,0.03100,0.04717
2003,Single-person household,West,No,0.96092,2139,2209,0.95283,0.96900
2003,Single-person household,East,Yes,0.05563,31,706,0.03871,0.07255
2003,Single-person household,East,No,0.94437,675,706,0.92745,0.96129
2003,Couple without children,West,Yes,0.04527,108,2854,0.03765,0.05290
2003,Couple without children,West,No,0.95473,2746,2854,0.94710,0.96235
2003,Couple without children,East,Yes,0.06314,51,964,0.04778,0.07850
2003,Couple without children,East,No,0.93686,913,964,0.92150,0.95222
2003,Single parent,West,No,0.96520,506,506,0.94922,0.98119
2003,Single parent,East,No,0.97868,170,170,0.95690,1.00046
2003,Couple with children,West,Yes,0.02467,77,3225,0.01932,0.03003
2003,Couple with children,West,No,0.97451,3148,3225,0.96907,0.97995
2003,Couple with children,East,No,0.97467,887,887,0.96433,0.98502
2003,Multi-generational household,West,No,0.81797,81,81,0.73342,0.90253
2003,Other Combinations,West,Yes,0.45268,38,87,0.34748,0.55788
2003,Other Combinations,West,No,0.54732,49,87,0.44212,0.65252
2004,Single-person household,West,Yes,0.04031,73,2160,0.03201,0.04860
2004,Single-person household,West,No,0.95969,2087,2160,0.95140,0.96799
2004,Single-person household,East,Yes,0.05508,32,698,0.03814,0.07202
2004,Single-person household,East,No,0.94492,666,698,0.92798,0.96186
2004,Couple without children,West,Yes,0.04996,123,2870,0.04199,0.05793
2004,Couple without children,West,No,0.95004,2747,2870,0.94207,0.95801
2004,Couple without children,East,Yes,0.07939,59,949,0.06218,0.09660
2004,Couple without children,East,No,0.92061,890,949,0.90340,0.93782
2004,Single parent,West,No,0.95741,484,484,0.93940,0.97542
2004,Single parent,East,No,0.97502,173,173,0.95169,0.99834
2004,Couple with children,West,Yes,0.02228,72,3081,0.01707,0.02749
2004,Couple with children,West,No,0.97772,3009,3081,0.97251,0.98293
2004,Couple with children,East,No,0.97384,863,863,0.96319,0.98450
2004,Multi-generational household,West,No,0.84068,73,73,0.75614,0.92521
2004,Other Combinations,West,Yes,0.47132,34,79,0.36054,0.58211
2004,Other Combinations,West,No,0.52868,45,79,0.41789,0.63946
2005,Single-person household,West,Yes,0.03679,68,2191,0.02891,0.04467
2005,Single-person household,West,No,0.96321,2123,2191,0.95533,0.97109
2005,Single-person household,East,Yes,0.05016,31,714,0.03413,0.06618
2005,Single-person household,East,No,0.94984,683,714,0.93382,0.96587
2005,Couple without children,West,Yes,0.04537,112,2778,0.03763,0.05311
2005,Couple without children,West,No,0.95463,2666,2778,0.94689,0.96237
2005,Couple without children,East,Yes,0.06363,48,914,0.04779,0.07946
2005,Couple without children,East,No,0.93637,866,914,0.92054,0.95221
2005,Single parent,West,No,0.97204,493,493,0.95747,0.98661
2005,Single parent,East,No,0.96921,180,180,0.94390,0.99451
2005,Couple with children,West,Yes,0.02461,70,2870,0.01894,0.03028
2005,Couple with children,West,No,0.97539,2800,2870,0.96972,0.98106
2005,Couple with children,East,No,0.98038,816,816,0.97085,0.98990
2005,Multi-generational household,West,No,0.87140,69,69,0.79183,0.95096
2005,Other Combinations,West,Yes,0.48200,31,79,0.37111,0.59289
2005,Other Combinations,West,No,0.51800,48,79,0.40711,0.62889
2006,Single-person household,West,Yes,0.03759,77,2472,0.03009,0.04509
2006,Single-person household,West,No,0.96241,2395,2472,0.95491,0.96991
2006,Single-person household,East,No,0.96163,788,788,0.94821,0.97505
2006,Couple without children,West,Yes,0.04965,138,3132,0.04204,0.05726
2006,Couple without children,West,No,0.95035,2994,3132,0.94274,0.95796
2006,Couple without children,East,Yes,0.08193,67,1026,0.06514,0.09872
2006,Couple without children,East,No,0.91807,959,1026,0.90128,0.93486
2006,Single parent,West,No,0.97076,568,568,0.95690,0.98463
2006,Single parent,East,No,0.96095,181,181,0.93265,0.98925
2006,Couple with children,West,Yes,0.02797,79,2984,0.02205,0.03388
2006,Couple with children,West,No,0.97203,2905,2984,0.96612,0.97795
2006,Couple with children,East,No,0.97189,830,830,0.96063,0.98314
2006,Multi-generational household,West,No,0.79370,64,64,0.69378,0.89362
2006,Other Combinations,West,No,0.59084,54,54,0.45847,0.72322
2007,Single-person household,West,Yes,0.03498,64,2346,0.02754,0.04242
2007,Single-person household,West,No,0.96502,2282,2346,0.95758,0.97246
2007,Single-person household,East,No,0.96485,739,739,0.95156,0.97814
2007,Couple without children,West,Yes,0.05241,135,2885,0.04428,0.06054
2007,Couple without children,West,No,0.94681,2750,2885,0.93862,0.95500
2007,Couple without children,East,Yes,0.07158,60,990,0.05552,0.08765
2007,Couple without children,East,No,0.92842,930,990,0.91235,0.94448
2007,Single parent,West,No,0.97495,514,514,0.96143,0.98848
2007,Single parent,East,No,0.95539,177,177,0.92489,0.98589
2007,Couple with children,West,Yes,0.02663,74,2793,0.02066,0.03260
2007,Couple with children,West,No,0.97337,2719,2793,0.96740,0.97934
2007,Couple with children,East,No,0.96836,761,761,0.95591,0.98080
2007,Multi-generational household,West,No,0.75078,53,53,0.63321,0.86835
2007,Other Combinations,West,No,0.59569,45,45,0.45068,0.74070
2008,Single-person household,West,Yes,0.03218,55,2238,0.02487,0.03950
2008,Single-person household,West,No,0.96732,2183,2238,0.95995,0.97469
2008,Single-person household,East,No,0.95835,719,719,0.94374,0.97296
2008,Couple without children,West,Yes,0.05487,128,2756,0.04636,0.06337
2008,Couple without children,West,No,0.94513,2628,2756,0.93663,0.95364
2008,Couple without children,East,Yes,0.05456,47,977,0.04031,0.06881
2008,Couple without children,East,No,0.94081,930,977,0.92600,0.95561
2008,Single parent,West,No,0.97692,494,494,0.96366,0.99017
2008,Single parent,East,No,0.97151,172,172,0.94658,0.99645
2008,Couple with children,West,Yes,0.02752,66,2548,0.02117,0.03387
2008,Couple with children,West,No,0.97248,2482,2548,0.96613,0.97883
2008,Couple with children,East,No,0.96576,696,696,0.95224,0.97928
2008,Multi-generational household,West,No,0.71029,46,46,0.57775,0.84283
2008,Other Combinations,West,No,0.62665,38,38,0.47079,0.78251
2009,Single-person household,West,Yes,0.03565,67,2121,0.02776,0.04355
2009,Single-person household,West,No,0.96435,2054,2121,0.95645,0.97224
2009,Single-person household,East,Yes,0.05507,36,726,0.03847,0.07168
2009,Single-person household,East,No,0.94493,690,726,0.92832,0.96153
2009,Couple without children,West,Yes,0.05674,133,2599,0.04784,0.06563
2009,Couple without children,West,No,0.94326,2466,2599,0.93437,0.95216
2009,Couple without children,East,Yes,0.05115,46,951,0.03714,0.06515
2009,Couple without children,East,No,0.94885,905,951,0.93485,0.96286
2009,Single parent,West,No,0.96808,448,448,0.95178,0.98437
2009,Single parent,East,No,0.97273,169,169,0.94810,0.99736
2009,Couple with children,West,Yes,0.02559,55,2333,0.01918,0.03200
2009,Couple with children,West,No,0.97441,2278,2333,0.96800,0.98082
2009,Couple with children,East,No,0.97752,659,659,0.96619,0.98884
2009,Multi-generational household,West,No,0.74757,41,41,0.61295,0.88220
2009,Other Combinations,West,No,0.62767,37,37,0.46975,0.78559
2010,Single-person household,West,Yes,0.03254,57,2017,0.02480,0.04029
2010,Single-person household,West,No,0.96746,1960,2017,0.95971,0.97520
2010,Single-person household,East,No,0.96746,657,657,0.95388,0.98104
2010,Couple without children,West,Yes,0.05223,114,2474,0.04346,0.06100
2010,Couple without children,West,No,0.94777,2360,2474,0.93900,0.95654
2010,Couple without children,East,Yes,0.05009,43,898,0.03581,0.06436
2010,Couple without children,East,No,0.94991,855,898,0.93564,0.96419
2010,Single parent,West,Yes,0.04031,38,1437,0.03014,0.05049
2010,Single parent,West,No,0.95969,1399,1437,0.94951,0.96986
2010,Single parent,East,No,0.96019,405,405,0.94112,0.97925
2010,Couple with children,West,Yes,0.03417,111,4579,0.02891,0.03944
2010,Couple with children,West,No,0.96583,4468,4579,0.96056,0.97109
2010,Couple with children,East,No,0.98198,1104,1104,0.97412,0.98983
2010,Multi-generational household,West,No,0.74378,62,62,0.63422,0.85333
2010,Other Combinations,West,No,0.65529,37,37,0.50004,0.81055
2011,Single-person household,West,Yes,0.02935,65,2644,0.02291,0.03578
2011,Single-person household,West,No,0.97065,2579,2644,0.96422,0.97709
2011,Single-person household,East,Yes,0.03617,33,891,0.02390,0.04844
2011,Single-person household,East,No,0.96383,858,891,0.95156,0.97610
2011,Couple without children,West,Yes,0.04407,136,3284,0.03705,0.05109
2011,Couple without children,West,No,0.95593,3148,3284,0.94891,0.96295
2011,Couple without children,East,Yes,0.04999,55,1090,0.03705,0.06294
2011,Couple without children,East,No,0.95001,1035,1090,0.93706,0.96295
2011,Single parent,West,Yes,0.03036,37,1780,0.02239,0.03833
2011,Single parent,West,No,0.96964,1743,1780,0.96167,0.97761
2011,Single parent,East,No,0.96280,515,515,0.94643,0.97916
2011,Couple with children,West,Yes,0.02915,129,4980,0.02448,0.03382
2011,Couple with children,West,No,0.97072,4851,4980,0.96604,0.97541
2011,Couple with children,East,Yes,0.03148,38,1187,0.02154,0.04142
2011,Couple with children,East,No,0.96852,1149,1187,0.95858,0.97846
2011,Multi-generational household,West,No,0.78480,72,72,0.68921,0.88039
2011,Other Combinations,West,No,0.68999,55,55,0.56663,0.81335
2012,Single-person household,West,Yes,0.03339,81,2747,0.02667,0.04011
2012,Single-person household,West,No,0.96661,2666,2747,0.95989,0.97333
2012,Single-person household,East,Yes,0.04813,39,936,0.03441,0.06185
2012,Single-person household,East,No,0.95187,897,936,0.93815,0.96559
2012,Couple without children,West,Yes,0.03988,130,3330,0.03323,0.04652
2012,Couple without children,West,No,0.96012,3200,3330,0.95348,0.96677
2012,Couple without children,East,Yes,0.05919,65,1120,0.04537,0.07302
2012,Couple without children,East,No,0.94081,1055,1120,0.92698,0.95463
2012,Single parent,West,Yes,0.03425,35,1675,0.02554,0.04296
2012,Single parent,West,No,0.96575,1640,1675,0.95704,0.97446
2012,Single parent,East,No,0.97668,493,493,0.96335,0.99002
2012,Couple with children,West,Yes,0.02642,109,4673,0.02182,0.03101
2012,Couple with children,West,No,0.97358,4564,4673,0.96899,0.97818
2012,Couple with children,East,Yes,0.03050,33,1101,0.02034,0.04066
2012,Couple with children,East,No,0.96950,1068,1101,0.95934,0.97966
2012,Multi-generational household,West,No,0.75589,73,73,0.65667,0.85512
2012,Other Combinations,West,Yes,0.56201,33,76,0.44973,0.67430
2012,Other Combinations,West,No,0.43799,43,76,0.32570,0.55027
2013,Single-person household,West,Yes,0.02617,69,2941,0.02040,0.03194
2013,Single-person household,West,No,0.97383,2872,2941,0.96806,0.97960
2013,Single-person household,East,No,0.97153,877,877,0.96052,0.98255
2013,Couple without children,West,Yes,0.04664,150,3528,0.03968,0.05360
2013,Couple without children,West,No,0.95336,3378,3528,0.94640,0.96032
2013,Couple without children,East,Yes,0.06758,70,1111,0.05282,0.08235
2013,Couple without children,East,No,0.93242,1041,1111,0.91765,0.94718
2013,Single parent,West,Yes,0.04304,47,1768,0.03358,0.05251
2013,Single parent,West,No,0.95696,1721,1768,0.94749,0.96642
2013,Single parent,East,No,0.96865,464,464,0.95278,0.98453
2013,Couple with children,West,Yes,0.03122,158,5542,0.02665,0.03580
2013,Couple with children,West,No,0.96878,5384,5542,0.96420,0.97335
2013,Couple with children,East,No,0.98181,1074,1074,0.97381,0.98980
2013,Multi-generational household,West,No,0.70779,86,86,0.61111,0.80447
2013,Other Combinations,West,Yes,0.27122,45,322,0.22259,0.31986
2013,Other Combinations,West,No,0.72878,277,322,0.68014,0.77741
2014,Single-person household,West,Yes,0.02847,72,2683,0.02217,0.03476
2014,Single-person household,West,No,0.97140,2611,2683,0.96510,0.97771
2014,Single-person household,East,Yes,0.03963,40,882,0.02674,0.05251
2014,Single-person household,East,No,0.96037,842,882,0.94749,0.97326
2014,Couple without children,West,Yes,0.05043,151,3280,0.04294,0.05792
2014,Couple without children,West,No,0.94957,3129,3280,0.94208,0.95706
2014,Couple without children,East,Yes,0.07495,74,1082,0.05925,0.09065
2014,Couple without children,East,No,0.92148,1008,1082,0.90544,0.93751
2014,Single parent,West,Yes,0.04741,47,1424,0.03637,0.05845
2014,Single parent,West,No,0.95259,1377,1424,0.94155,0.96363
2014,Single parent,East,No,0.97062,378,378,0.95357,0.98766
2014,Couple with children,West,Yes,0.03116,131,4727,0.02621,0.03612
2014,Couple with children,West,No,0.96884,4596,4727,0.96388,0.97379
2014,Couple with children,East,Yes,0.01964,34,973,0.01092,0.02836
2014,Couple with children,East,No,0.98036,939,973,0.97164,0.98908
2014,Multi-generational household,West,No,0.83499,80,80,0.75313,0.91684
