year,migback,quintil_oecd,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Indirect migration background,1st Quintile,No,0.95694,141,141,0.92331,0.99056
2013,Indirect migration background,2nd Quintile,No,0.98627,142,142,0.96706,1.00548
2013,Indirect migration background,3rd Quintile,No,0.97540,124,124,0.94802,1.00277
2013,Indirect migration background,4th Quintile,No,0.96593,117,117,0.93292,0.99895
2013,Indirect migration background,5th Quintile,No,0.98541,157,157,0.96659,1.00423
2015,No migration background,1st Quintile,Yes,0.12648,318,3030,0.11464,0.13831
2015,No migration background,1st Quintile,No,0.87352,2712,3030,0.86169,0.88536
2015,No migration background,2nd Quintile,Yes,0.11579,398,3779,0.10558,0.12599
2015,No migration background,2nd Quintile,No,0.88421,3381,3779,0.87401,0.89442
2015,No migration background,3rd Quintile,Yes,0.08972,310,3758,0.08059,0.09886
2015,No migration background,3rd Quintile,No,0.91028,3448,3758,0.90114,0.91941
2015,No migration background,4th Quintile,Yes,0.07066,247,3990,0.06270,0.07861
2015,No migration background,4th Quintile,No,0.92934,3743,3990,0.92139,0.93730
2015,No migration background,5th Quintile,Yes,0.05916,249,4462,0.05223,0.06608
2015,No migration background,5th Quintile,No,0.94084,4213,4462,0.93392,0.94777
2015,Direct migration background,1st Quintile,Yes,0.10314,127,1575,0.08811,0.11817
2015,Direct migration background,1st Quintile,No,0.89686,1448,1575,0.88183,0.91189
2015,Direct migration background,2nd Quintile,Yes,0.07840,64,1129,0.06272,0.09409
2015,Direct migration background,2nd Quintile,No,0.92160,1065,1129,0.90591,0.93728
2015,Direct migration background,3rd Quintile,Yes,0.05700,38,810,0.04102,0.07298
2015,Direct migration background,3rd Quintile,No,0.94300,772,810,0.92702,0.95898
2015,Direct migration background,4th Quintile,No,0.95477,482,482,0.93619,0.97334
2015,Direct migration background,5th Quintile,No,0.97321,440,440,0.95811,0.98832
2015,Indirect migration background,1st Quintile,No,0.96413,463,463,0.94717,0.98109
2015,Indirect migration background,2nd Quintile,No,0.96205,329,329,0.94137,0.98273
2015,Indirect migration background,3rd Quintile,No,0.96937,266,266,0.94862,0.99011
2015,Indirect migration background,4th Quintile,No,0.99036,252,252,0.97827,1.00245
2015,Indirect migration background,5th Quintile,No,0.99665,193,193,0.98848,1.00482
2017,No migration background,1st Quintile,Yes,0.12052,265,2640,0.10810,0.13294
2017,No migration background,1st Quintile,No,0.87948,2375,2640,0.86706,0.89190
2017,No migration background,2nd Quintile,Yes,0.13565,378,3313,0.12399,0.14731
2017,No migration background,2nd Quintile,No,0.86435,2935,3313,0.85269,0.87601
2017,No migration background,3rd Quintile,Yes,0.10177,294,3444,0.09167,0.11187
2017,No migration background,3rd Quintile,No,0.89823,3150,3444,0.88813,0.90833
2017,No migration background,4th Quintile,Yes,0.07017,228,3635,0.06187,0.07848
2017,No migration background,4th Quintile,No,0.92983,3407,3635,0.92152,0.93813
2017,No migration background,5th Quintile,Yes,0.05663,216,3921,0.04939,0.06386
2017,No migration background,5th Quintile,No,0.94337,3705,3921,0.93614,0.95061
2017,Direct migration background,1st Quintile,Yes,0.10112,138,1630,0.08648,0.11576
2017,Direct migration background,1st Quintile,No,0.89888,1492,1630,0.88424,0.91352
2017,Direct migration background,2nd Quintile,Yes,0.10935,70,1186,0.09159,0.12712
2017,Direct migration background,2nd Quintile,No,0.89065,1116,1186,0.87288,0.90841
2017,Direct migration background,3rd Quintile,Yes,0.07160,44,721,0.05277,0.09044
2017,Direct migration background,3rd Quintile,No,0.92840,677,721,0.90956,0.94723
2017,Direct migration background,4th Quintile,No,0.95562,494,494,0.93744,0.97380
2017,Direct migration background,5th Quintile,No,0.97385,424,424,0.95864,0.98906
2017,Indirect migration background,1st Quintile,No,0.97141,434,434,0.95571,0.98711
2017,Indirect migration background,2nd Quintile,No,0.99451,290,290,0.98600,1.00303
2017,Indirect migration background,3rd Quintile,No,0.95450,237,237,0.92791,0.98109
2017,Indirect migration background,4th Quintile,No,0.99564,214,214,0.98679,1.00449
2017,Indirect migration background,5th Quintile,No,0.97943,192,192,0.95930,0.99956
2019,No migration background,1st Quintile,Yes,0.12140,300,2720,0.10913,0.13368
2019,No migration background,1st Quintile,No,0.87860,2420,2720,0.86632,0.89087
2019,No migration background,2nd Quintile,Yes,0.10682,350,3479,0.09655,0.11709
2019,No migration background,2nd Quintile,No,0.89318,3129,3479,0.88291,0.90345
2019,No migration background,3rd Quintile,Yes,0.09816,296,3489,0.08829,0.10804
2019,No migration background,3rd Quintile,No,0.90184,3193,3489,0.89196,0.91171
2019,No migration background,4th Quintile,Yes,0.06961,245,3647,0.06135,0.07787
2019,No migration background,4th Quintile,No,0.93039,3402,3647,0.92213,0.93865
2019,No migration background,5th Quintile,Yes,0.06144,255,4156,0.05414,0.06874
2019,No migration background,5th Quintile,No,0.93856,3901,4156,0.93126,0.94586
2019,Direct migration background,1st Quintile,Yes,0.12347,127,1310,0.10565,0.14129
2019,Direct migration background,1st Quintile,No,0.87653,1183,1310,0.85871,0.89435
2019,Direct migration background,2nd Quintile,Yes,0.09375,72,976,0.07545,0.11205
2019,Direct migration background,2nd Quintile,No,0.90625,904,976,0.88795,0.92455
2019,Direct migration background,3rd Quintile,Yes,0.09751,45,652,0.07472,0.12030
2019,Direct migration background,3rd Quintile,No,0.90249,607,652,0.87970,0.92528
2019,Direct migration background,4th Quintile,No,0.94937,421,421,0.92840,0.97034
2019,Direct migration background,5th Quintile,No,0.95230,431,431,0.93215,0.97244
2019,Indirect migration background,1st Quintile,No,0.94245,398,398,0.91954,0.96536
2019,Indirect migration background,2nd Quintile,No,0.94990,298,298,0.92509,0.97471
2019,Indirect migration background,3rd Quintile,No,0.96006,270,270,0.93666,0.98346
2019,Indirect migration background,4th Quintile,No,0.98535,183,183,0.96789,1.00280
2019,Indirect migration background,5th Quintile,No,0.99598,207,207,0.98735,1.00462
2021,No migration background,1st Quintile,Yes,0.12667,247,1948,0.11189,0.14144
2021,No migration background,1st Quintile,No,0.87333,1701,1948,0.85856,0.88811
2021,No migration background,2nd Quintile,Yes,0.10041,254,2387,0.08835,0.11246
2021,No migration background,2nd Quintile,No,0.89959,2133,2387,0.88754,0.91165
2021,No migration background,3rd Quintile,Yes,0.09217,210,2447,0.08071,0.10363
2021,No migration background,3rd Quintile,No,0.90783,2237,2447,0.89637,0.91929
2021,No migration background,4th Quintile,Yes,0.06528,184,2629,0.05584,0.07473
2021,No migration background,4th Quintile,No,0.93472,2445,2629,0.92527,0.94416
2021,No migration background,5th Quintile,Yes,0.05758,204,3627,0.04999,0.06516
2021,No migration background,5th Quintile,No,0.94242,3423,3627,0.93484,0.95001
2021,Direct migration background,1st Quintile,Yes,0.08953,196,2588,0.07853,0.10053
2021,Direct migration background,1st Quintile,No,0.91047,2392,2588,0.89947,0.92147
2021,Direct migration background,2nd Quintile,Yes,0.08758,53,938,0.06948,0.10568
2021,Direct migration background,2nd Quintile,No,0.91242,885,938,0.89432,0.93052
2021,Direct migration background,3rd Quintile,No,0.94409,509,509,0.92411,0.96407
2021,Direct migration background,4th Quintile,No,0.92793,379,379,0.90186,0.95400
2021,Direct migration background,5th Quintile,No,0.95327,420,420,0.93306,0.97348
2021,Indirect migration background,1st Quintile,No,0.88829,221,221,0.84666,0.92991
2021,Indirect migration background,2nd Quintile,No,0.92388,196,196,0.88665,0.96110
2021,Indirect migration background,3rd Quintile,No,0.96598,140,140,0.93584,0.99612
2021,Indirect migration background,4th Quintile,No,0.99296,148,148,0.97944,1.00648
2021,Indirect migration background,5th Quintile,No,0.96772,178,178,0.94168,0.99376
