year,pgisced97,regtyp,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04216,36,874,0.02883,0.05549
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.95784,838,874,0.94451,0.97117
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.99534,321,321,0.98788,1.00280
2011,First Stage of Tertiary Education,Urban regions,Yes,0.09278,75,864,0.07342,0.11214
2011,First Stage of Tertiary Education,Urban regions,No,0.90722,789,864,0.88786,0.92658
2011,First Stage of Tertiary Education,Rural regions,Yes,0.07035,49,581,0.04954,0.09116
2011,First Stage of Tertiary Education,Rural regions,No,0.92965,532,581,0.90884,0.95046
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.04809,181,3232,0.04071,0.05547
2011,Second Stage of Tertiary Education,Urban regions,No,0.95191,3051,3232,0.94453,0.95929
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.07207,117,1356,0.05830,0.08583
2011,Second Stage of Tertiary Education,Rural regions,No,0.92793,1239,1356,0.91417,0.94170
2013,No answer / don't know,Urban regions,No,0.97594,179,179,0.95343,0.99845
2013,No answer / don't know,Rural regions,No,0.95465,86,86,0.91041,0.99888
2013,Primary Level,Urban regions,No,0.85029,109,109,0.78300,0.91758
2013,Primary Level,Rural regions,No,0.96617,65,65,0.92187,1.01046
2013,Lower Secondary Level,Urban regions,Yes,0.13204,142,1206,0.11292,0.15115
2013,Lower Secondary Level,Urban regions,No,0.86796,1064,1206,0.84885,0.88708
2013,Lower Secondary Level,Rural regions,Yes,0.11984,79,645,0.09476,0.14493
2013,Lower Secondary Level,Rural regions,No,0.88016,566,645,0.85507,0.90524
2013,Upper Secondary Level,Urban regions,Yes,0.09898,535,5638,0.09118,0.10678
2013,Upper Secondary Level,Urban regions,No,0.90102,5103,5638,0.89322,0.90882
2013,Upper Secondary Level,Rural regions,Yes,0.10320,402,3769,0.09349,0.11292
2013,Upper Secondary Level,Rural regions,No,0.89680,3367,3769,0.88708,0.90651
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05596,39,789,0.03991,0.07200
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.94404,750,789,0.92800,0.96009
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.99015,298,298,0.97892,1.00138
2013,First Stage of Tertiary Education,Urban regions,Yes,0.08649,73,786,0.06683,0.10615
2013,First Stage of Tertiary Education,Urban regions,No,0.91351,713,786,0.89385,0.93317
2013,First Stage of Tertiary Education,Rural regions,Yes,0.10435,55,537,0.07847,0.13023
2013,First Stage of Tertiary Education,Rural regions,No,0.89565,482,537,0.86977,0.92153
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.06003,203,3166,0.05175,0.06830
2013,Second Stage of Tertiary Education,Urban regions,No,0.93997,2963,3166,0.93170,0.94825
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.08447,126,1300,0.06935,0.09959
2013,Second Stage of Tertiary Education,Rural regions,No,0.91553,1174,1300,0.90041,0.93065
2015,No answer / don't know,Urban regions,No,0.98283,387,387,0.96987,0.99579
2015,No answer / don't know,Rural regions,No,0.99403,214,214,0.98369,1.00438
2015,Primary Level,Urban regions,No,0.86461,252,252,0.82228,0.90694
2015,Primary Level,Rural regions,No,0.94191,120,120,0.89989,0.98394
2015,Lower Secondary Level,Urban regions,Yes,0.10540,139,1757,0.09104,0.11977
2015,Lower Secondary Level,Urban regions,No,0.89460,1618,1757,0.88023,0.90896
2015,Lower Secondary Level,Rural regions,Yes,0.10497,86,916,0.08511,0.12483
2015,Lower Secondary Level,Rural regions,No,0.89503,830,916,0.87517,0.91489
2015,Upper Secondary Level,Urban regions,Yes,0.09324,576,6987,0.08643,0.10006
2015,Upper Secondary Level,Urban regions,No,0.90676,6411,6987,0.89994,0.91357
2015,Upper Secondary Level,Rural regions,Yes,0.09286,394,4662,0.08453,0.10119
2015,Upper Secondary Level,Rural regions,No,0.90714,4268,4662,0.89881,0.91547
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04564,59,1415,0.03476,0.05651
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.95436,1356,1415,0.94349,0.96524
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.96481,508,508,0.94877,0.98085
2015,First Stage of Tertiary Education,Urban regions,Yes,0.10348,81,909,0.08367,0.12329
2015,First Stage of Tertiary Education,Urban regions,No,0.89652,828,909,0.87671,0.91633
2015,First Stage of Tertiary Education,Rural regions,Yes,0.09525,57,611,0.07195,0.11854
2015,First Stage of Tertiary Education,Rural regions,No,0.90475,554,611,0.88146,0.92805
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.06239,218,4224,0.05510,0.06969
2015,Second Stage of Tertiary Education,Urban regions,No,0.93761,4006,4224,0.93031,0.94490
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.08306,140,1649,0.06974,0.09639
2015,Second Stage of Tertiary Education,Rural regions,No,0.91694,1509,1649,0.90361,0.93026
2017,No answer / don't know,Urban regions,No,0.97608,395,395,0.96100,0.99117
2017,No answer / don't know,Rural regions,No,0.99208,201,201,0.97979,1.00436
2017,Pre-primary Level,Urban regions,No,0.99142,292,292,0.98083,1.00202
2017,Primary Level,Urban regions,Yes,0.11745,35,319,0.08206,0.15284
2017,Primary Level,Urban regions,No,0.88255,284,319,0.84716,0.91794
2017,Primary Level,Rural regions,No,0.92666,121,121,0.88002,0.97331
2017,Lower Secondary Level,Urban regions,Yes,0.11929,163,1743,0.10407,0.13451
2017,Lower Secondary Level,Urban regions,No,0.88071,1580,1743,0.86549,0.89593
2017,Lower Secondary Level,Rural regions,Yes,0.11353,94,1002,0.09388,0.13318
2017,Lower Secondary Level,Rural regions,No,0.88647,908,1002,0.86682,0.90612
2017,Upper Secondary Level,Urban regions,Yes,0.09286,569,7236,0.08617,0.09955
2017,Upper Secondary Level,Urban regions,No,0.90714,6667,7236,0.90045,0.91383
2017,Upper Secondary Level,Rural regions,Yes,0.09793,437,4837,0.08955,0.10631
2017,Upper Secondary Level,Rural regions,No,0.90207,4400,4837,0.89369,0.91045
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06453,73,1588,0.05244,0.07662
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.93547,1515,1588,0.92338,0.94756
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.95031,597,597,0.93286,0.96775
2017,First Stage of Tertiary Education,Urban regions,Yes,0.07553,74,894,0.05820,0.09286
2017,First Stage of Tertiary Education,Urban regions,No,0.92447,820,894,0.90714,0.94180
2017,First Stage of Tertiary Education,Rural regions,Yes,0.08260,57,633,0.06114,0.10406
2017,First Stage of Tertiary Education,Rural regions,No,0.91740,576,633,0.89594,0.93886
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.05955,237,4698,0.05278,0.06632
2017,Second Stage of Tertiary Education,Urban regions,No,0.94045,4461,4698,0.93368,0.94722
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.07675,143,1817,0.06451,0.08899
2017,Second Stage of Tertiary Education,Rural regions,No,0.92325,1674,1817,0.91101,0.93549
2019,No answer / don't know,Urban regions,No,0.95905,365,365,0.93869,0.97941
2019,No answer / don't know,Rural regions,No,0.98110,184,184,0.96137,1.00083
2019,Pre-primary Level,Urban regions,No,0.99744,243,243,0.99108,1.00381
2019,Pre-primary Level,Rural regions,No,0.98321,84,84,0.95557,1.01085
2019,Primary Level,Urban regions,Yes,0.12454,34,276,0.08552,0.16357
2019,Primary Level,Urban regions,No,0.87546,242,276,0.83643,0.91448
2019,Primary Level,Rural regions,No,0.83004,95,95,0.75411,0.90597
2019,Lower Secondary Level,No answer / don't know,No,0.96257,35,35,0.89876,1.02637
2019,Lower Secondary Level,Urban regions,Yes,0.12158,141,1477,0.10491,0.13825
2019,Lower Secondary Level,Urban regions,No,0.87842,1336,1477,0.86175,0.89509
2019,Lower Secondary Level,Rural regions,Yes,0.11908,79,910,0.09803,0.14014
2019,Lower Secondary Level,Rural regions,No,0.88092,831,910,0.85986,0.90197
2019,Upper Secondary Level,No answer / don't know,No,0.94099,222,222,0.90992,0.97206
2019,Upper Secondary Level,Urban regions,Yes,0.09383,548,6594,0.08679,0.10087
2019,Upper Secondary Level,Urban regions,No,0.90617,6046,6594,0.89913,0.91321
2019,Upper Secondary Level,Rural regions,Yes,0.10807,421,4317,0.09881,0.11734
2019,Upper Secondary Level,Rural regions,No,0.89193,3896,4317,0.88266,0.90119
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.97789,59,59,0.94004,1.01573
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05935,71,1518,0.04746,0.07124
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.94065,1447,1518,0.92876,0.95254
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.96627,571,571,0.95145,0.98109
2019,First Stage of Tertiary Education,Urban regions,Yes,0.07842,76,948,0.06130,0.09555
2019,First Stage of Tertiary Education,Urban regions,No,0.92158,872,948,0.90445,0.93870
2019,First Stage of Tertiary Education,Rural regions,Yes,0.07120,48,685,0.05193,0.09047
2019,First Stage of Tertiary Education,Rural regions,No,0.92880,637,685,0.90953,0.94807
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.95634,176,176,0.92606,0.98661
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.05536,260,4947,0.04899,0.06174
2019,Second Stage of Tertiary Education,Urban regions,No,0.94464,4687,4947,0.93826,0.95101
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.08035,155,1891,0.06809,0.09260
2019,Second Stage of Tertiary Education,Rural regions,No,0.91965,1736,1891,0.90740,0.93191
2021,No answer / don't know,Urban regions,Yes,0.04584,36,607,0.02919,0.06249
2021,No answer / don't know,Urban regions,No,0.95416,571,607,0.93751,0.97081
2021,No answer / don't know,Rural regions,No,0.94407,176,176,0.91002,0.97812
2021,Primary Level,Urban regions,Yes,0.05931,56,722,0.04207,0.07655
2021,Primary Level,Urban regions,No,0.94069,666,722,0.92345,0.95793
2021,Primary Level,Rural regions,No,0.93258,181,181,0.89594,0.96921
2021,Lower Secondary Level,Urban regions,Yes,0.14934,106,1127,0.12852,0.17016
2021,Lower Secondary Level,Urban regions,No,0.85066,1021,1127,0.82984,0.87148
2021,Lower Secondary Level,Rural regions,Yes,0.10082,62,617,0.07704,0.12460
2021,Lower Secondary Level,Rural regions,No,0.89918,555,617,0.87540,0.92296
2021,Upper Secondary Level,Urban regions,Yes,0.10139,415,4513,0.09258,0.11020
2021,Upper Secondary Level,Urban regions,No,0.89861,4098,4513,0.88980,0.90742
2021,Upper Secondary Level,Rural regions,Yes,0.09933,261,2784,0.08821,0.11044
2021,Upper Secondary Level,Rural regions,No,0.90067,2523,2784,0.88956,0.91179
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04553,58,1164,0.03355,0.05751
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.95447,1106,1164,0.94249,0.96645
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.97907,406,406,0.96513,0.99301
2021,First Stage of Tertiary Education,Urban regions,Yes,0.08930,59,583,0.06613,0.11247
2021,First Stage of Tertiary Education,Urban regions,No,0.91070,524,583,0.88753,0.93387
2021,First Stage of Tertiary Education,Rural regions,Yes,0.09343,35,409,0.06519,0.12167
2021,First Stage of Tertiary Education,Rural regions,No,0.90657,374,409,0.87833,0.93481
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.04547,211,4158,0.03914,0.05181
2021,Second Stage of Tertiary Education,Urban regions,No,0.95453,3947,4158,0.94819,0.96086
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.07793,122,1477,0.06426,0.09161
2021,Second Stage of Tertiary Education,Rural regions,No,0.92207,1355,1477,0.90839,0.93574
