year,pgisced97,sampreg,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Primary Level,West,No,0.93347,736,808,0.91628,0.95067
2021,Primary Level,East,No,0.97653,111,111,0.94824,1.00482
2021,Lower Secondary Level,West,Yes,0.13385,140,1488,0.11654,0.15116
2021,Lower Secondary Level,West,No,0.86615,1348,1488,0.84884,0.88346
2021,Lower Secondary Level,East,No,0.88681,228,228,0.84559,0.92802
2021,Upper Secondary Level,West,Yes,0.09681,490,5637,0.08909,0.10453
2021,Upper Secondary Level,West,No,0.90319,5147,5637,0.89547,0.91091
2021,Upper Secondary Level,East,Yes,0.11733,186,1660,0.10184,0.13282
2021,Upper Secondary Level,East,No,0.88267,1474,1660,0.86718,0.89816
2021,Post-secondary Non-tertiary Level,West,Yes,0.04246,70,1368,0.03177,0.05315
2021,Post-secondary Non-tertiary Level,West,No,0.95754,1298,1368,0.94685,0.96823
2021,Post-secondary Non-tertiary Level,East,No,0.98096,215,215,0.96265,0.99927
2021,First Stage of Tertiary Education,West,Yes,0.07457,60,730,0.05550,0.09364
2021,First Stage of Tertiary Education,West,No,0.92543,670,730,0.90636,0.94450
2021,First Stage of Tertiary Education,East,Yes,0.14399,34,262,0.10139,0.18658
2021,First Stage of Tertiary Education,East,No,0.85601,228,262,0.81342,0.89861
2021,Second Stage of Tertiary Education,West,Yes,0.04766,226,4456,0.04140,0.05392
2021,Second Stage of Tertiary Education,West,No,0.95234,4230,4456,0.94608,0.95860
2021,Second Stage of Tertiary Education,East,Yes,0.08165,107,1179,0.06601,0.09729
2021,Second Stage of Tertiary Education,East,No,0.91835,1072,1179,0.90271,0.93399
