year,ple0012,age_gr,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2013,Yes,30-45 y.,3rd Quintile,0.00889152341434499,44486,0.00801916877294962,0.009763878055740362
2013,Yes,30-45 y.,4th Quintile,0.007113218731475993,44486,0.006332261341761206,0.007894176121190779
2013,Yes,30-45 y.,2nd Quintile,0.006520450503852994,44486,0.005772517565292727,0.00726838344241326
2013,Yes,18-29 y.,5th Quintile,0.002963841138114997,44486,0.0024586830534712627,0.003468999222758731
2013,Yes,18-29 y.,1st Quintile,0.0023710729104919974,44486,0.0019191114913271452,0.00282303432965685
2013,Yes,18-29 y.,4th Quintile,0.0017783046828689982,44486,0.0013867783461664653,0.002169831019571531
2013,Yes,18-29 y.,3rd Quintile,0.0005927682276229994,44486,0.00036658619888297884,0.0008189502563630199
2013,No,46-65 y.,5th Quintile,0.17591245124861749,44486,0.17237427584608955,0.17945062665114542
2013,No,46-65 y.,4th Quintile,0.0975609756097561,44486,0.09480362880034363,0.10031832241916858
2013,No,30-45 y.,5th Quintile,0.0769544210955236,44486,0.07447772480556618,0.07943111738548102
2013,No,66 and older,5th Quintile,0.06787356656382793,44486,0.06553617140635282,0.07021096172130303
2013,No,30-45 y.,4th Quintile,0.06438093020548344,44486,0.06210020717126181,0.06666165323970508
2013,No,66 and older,4th Quintile,0.0598405029396356,44486,0.05763634465484386,0.062044661224427346
2013,No,66 and older,3rd Quintile,0.05605681355142907,44486,0.05391918853014863,0.05819443857270951
2013,No,46-65 y.,3rd Quintile,0.05547470749170499,44486,0.05334755463631782,0.05760186034709215
2013,No,30-45 y.,3rd Quintile,0.044763955992781886,44486,0.04284235164209664,0.04668556034346713
2013,No,18-29 y.,4th Quintile,0.036905524186506784,44486,0.03515356280975579,0.03865748556325778
2013,No,18-29 y.,5th Quintile,0.03649804994469993,44486,0.03475541859703859,0.038240681292361266
2013,No,66 and older,2nd Quintile,0.03329646661621748,44486,0.03162925733179216,0.034963675900642796
2013,No,46-65 y.,2nd Quintile,0.03236509692065894,44486,0.030720578997341062,0.03400961484397682
2013,No,30-45 y.,2nd Quintile,0.029745619651900576,44486,0.02816692292381804,0.03132431637998311
2013,No,46-65 y.,1st Quintile,0.02735898480703184,44486,0.025843084393635897,0.028874885220427783
2013,No,18-29 y.,3rd Quintile,0.0270679317771698,44486,0.02555989064118888,0.02857597291315072
2013,No,18-29 y.,1st Quintile,0.023284242388963268,44486,0.021882850674035444,0.02468563410389109
2013,No,18-29 y.,2nd Quintile,0.023109610571046043,44486,0.021713359161114023,0.024505861980978063
2013,No,30-45 y.,1st Quintile,0.016997496943943185,44486,0.015796300078212897,0.018198693809673473
2013,No,66 and older,1st Quintile,0.014552651493102043,44486,0.01343981292249191,0.015665490063712175
2015,Yes,66 and older,3rd Quintile,0.15527610716238383,38036,0.1516363839498288,0.15891583037493884
2015,Yes,66 and older,4th Quintile,0.12575177692728268,38036,0.12241956130299418,0.12908399255157116
2015,Yes,46-65 y.,5th Quintile,0.10934937124111536,38036,0.10621305038182506,0.11248569210040567
2015,Yes,66 and older,5th Quintile,0.09732094040459267,38036,0.09434222861521845,0.1002996521939669
2015,Yes,66 and older,2nd Quintile,0.09349371241115363,38036,0.09056797554033882,0.09641944928196844
2015,Yes,46-65 y.,4th Quintile,0.08146528157463094,38036,0.07871616775132521,0.08421439539793667
2015,Yes,46-65 y.,3rd Quintile,0.06889010388190268,38036,0.06634481228885389,0.07143539547495148
2015,Yes,46-65 y.,2nd Quintile,0.06560962274466922,38036,0.06312130062092931,0.06809794486840913
2015,Yes,46-65 y.,1st Quintile,0.06068890103881903,38036,0.058289416169739657,0.06308838590789839
2015,Yes,66 and older,1st Quintile,0.04100601421541826,38036,0.03901309188807503,0.04299893654276149
2015,Yes,30-45 y.,3rd Quintile,0.021323127392017496,38036,0.01987133750940564,0.022774917274629353
2015,Yes,30-45 y.,4th Quintile,0.01913613996719519,38036,0.01775927868357815,0.020513001250812228
2015,Yes,30-45 y.,1st Quintile,0.015855658829961726,38036,0.014600264398228245,0.017111053261695205
2015,Yes,30-45 y.,2nd Quintile,0.015855658829961726,38036,0.014600264398228245,0.017111053261695205
2015,Yes,30-45 y.,5th Quintile,0.012575177692728267,38036,0.011455307365372919,0.013695048020083615
2015,Yes,18-29 y.,1st Quintile,0.006014215418261345,38036,0.005237184627560533,0.0067912462089621565
2015,Yes,18-29 y.,3rd Quintile,0.0038272279934390375,38036,0.003206690320326249,0.004447765666551826
2015,Yes,18-29 y.,4th Quintile,0.0032804811372334607,38036,0.002705817250289401,0.0038551450241775206
2015,Yes,18-29 y.,2nd Quintile,0.002186987424822307,38036,0.0017175190124680021,0.002656455837176612
2015,Yes,18-29 y.,5th Quintile,0.0010934937124111536,38036,0.0007613475660449493,0.0014256398587773578
2015,No,46-65 y.,5th Quintile,0.14640241275312366,38036,0.14284970602497649,0.14995511948127083
2015,No,30-45 y.,5th Quintile,0.08500646273158122,38036,0.08220365286474193,0.0878092725984205
2015,No,46-65 y.,4th Quintile,0.08367083153813011,38036,0.08088809910286791,0.08645356397339231
2015,No,30-45 y.,4th Quintile,0.08082722964239553,38036,0.07808795186708464,0.08356650741770641
2015,No,30-45 y.,3rd Quintile,0.06471348556656613,38036,0.06224103063274579,0.06718594050038647
2015,No,46-65 y.,3rd Quintile,0.05402843601895735,38036,0.05175643306944769,0.05630043896846701
2015,No,66 and older,5th Quintile,0.052218871176217145,38036,0.049983104800953124,0.054454637551481166
2015,No,30-45 y.,2nd Quintile,0.04941835415769065,38036,0.047240155415196,0.0515965529001853
2015,No,66 and older,4th Quintile,0.04623007324429125,38036,0.04411978026033307,0.04834036622824943
2015,No,46-65 y.,2nd Quintile,0.04084446359327876,38036,0.038855303355155184,0.04283362383140233
2015,No,18-29 y.,4th Quintile,0.03869021973287376,38036,0.03675205391251063,0.04062838555323689
2015,No,66 and older,3rd Quintile,0.03825937096079276,38036,0.036331595062262585,0.04018714685932293
2015,No,18-29 y.,3rd Quintile,0.03399396811719087,38036,0.032172802248156725,0.03581513398622501
2015,No,18-29 y.,5th Quintile,0.03390779836277467,38036,0.03208886103227343,0.035726735693275904
2015,No,18-29 y.,1st Quintile,0.031279620853080566,38036,0.0295302229154537,0.03302901879070743
2015,No,30-45 y.,1st Quintile,0.03028866867729427,38036,0.028566324347939948,0.03201101300664859
2015,No,18-29 y.,2nd Quintile,0.02981473502800517,38036,0.028105501252462438,0.0315239688035479
2015,No,46-65 y.,1st Quintile,0.02714347264110297,38036,0.02551036144931524,0.028776583832890702
2015,No,66 and older,2nd Quintile,0.023050409306333477,38036,0.021542295727066098,0.024558522885600856
2015,No,66 and older,1st Quintile,0.01021111589831969,38036,0.009200778239808288,0.011221453556831091
2017,Yes,66 and older,4th Quintile,0.15702479338842976,45410,0.1536784397368821,0.1603711470399774
2017,Yes,66 and older,3rd Quintile,0.1399055489964581,45410,0.13671495999843525,0.14309613799448095
2017,Yes,46-65 y.,5th Quintile,0.1204250295159386,45410,0.1174315579840626,0.1234185010478146
2017,Yes,66 and older,5th Quintile,0.1204250295159386,45410,0.1174315579840626,0.1234185010478146
2017,Yes,46-65 y.,4th Quintile,0.0885478158205431,45410,0.08593483518079308,0.09116079646029311
2017,Yes,46-65 y.,3rd Quintile,0.0690672963400236,45410,0.06673504317052162,0.0713995495095256
2017,Yes,46-65 y.,1st Quintile,0.06257378984651712,45410,0.0603461493925044,0.06480143030052984
2017,Yes,66 and older,2nd Quintile,0.06080283353010626,45410,0.05860486931925796,0.06300079774095456
2017,Yes,46-65 y.,2nd Quintile,0.050177095631641085,45410,0.04816913867290389,0.05218505259037828
2017,Yes,66 and older,1st Quintile,0.03600944510035419,45410,0.03429578405599038,0.037723106144718
2017,Yes,30-45 y.,2nd Quintile,0.020070838252656435,45410,0.018780925260768532,0.021360751244544337
2017,Yes,30-45 y.,4th Quintile,0.01948051948051948,45410,0.018209334653133888,0.020751704307905072
2017,Yes,30-45 y.,3rd Quintile,0.014167650531286895,45410,0.013080647460826196,0.015254653601747594
2017,Yes,30-45 y.,1st Quintile,0.012987012987012988,45410,0.0119456637782667,0.014028362195759276
2017,Yes,30-45 y.,5th Quintile,0.010625737898465172,45410,0.009682676053757649,0.011568799743172695
2017,Yes,18-29 y.,1st Quintile,0.006493506493506494,45410,0.005754743189442597,0.007232269797570391
2017,Yes,18-29 y.,2nd Quintile,0.0035419126328217238,45410,0.0029954898978008767,0.004088335367842571
2017,Yes,18-29 y.,4th Quintile,0.0029515938606847697,45410,0.002452632699926933,0.0034505550214426065
2017,Yes,18-29 y.,3rd Quintile,0.0023612750885478157,45410,0.0019148585636745564,0.002807691613421075
2017,Yes,18-29 y.,5th Quintile,0.0023612750885478157,45410,0.0019148585636745564,0.002807691613421075
2017,No,46-65 y.,5th Quintile,0.16861317319967847,45410,0.1651694547235854,0.17205689167577154
2017,No,30-45 y.,5th Quintile,0.09206109035888221,45410,0.08940191675189171,0.09472026396587271
2017,No,46-65 y.,4th Quintile,0.08392831812378836,45410,0.08137797091784818,0.08647866532972853
2017,No,30-45 y.,4th Quintile,0.07234384604473025,45410,0.06996111714576121,0.07472657494369929
2017,No,66 and older,5th Quintile,0.06591328195186534,45410,0.06363104681664582,0.06819551708708486
2017,No,30-45 y.,3rd Quintile,0.059908269894557664,45410,0.05772549562664395,0.06209104416247138
2017,No,46-65 y.,3rd Quintile,0.05064069223131117,45410,0.048623972982157086,0.05265741148046526
2017,No,66 and older,4th Quintile,0.05021514019575394,45410,0.04820646238834017,0.05222381800316771
2017,No,18-29 y.,5th Quintile,0.04331174050782543,45410,0.0414394710153077,0.04518401000034316
2017,No,30-45 y.,2nd Quintile,0.042791621353255475,45410,0.04093012179660492,0.04465312090990603
2017,No,18-29 y.,4th Quintile,0.0394817721878103,45410,0.037690624301087355,0.041272920074533245
2017,No,66 and older,3rd Quintile,0.03465884911816162,45410,0.032976454776475414,0.03634124345984782
2017,No,18-29 y.,3rd Quintile,0.03272022317840087,45410,0.03108391725319024,0.034356529103611505
2017,No,46-65 y.,2nd Quintile,0.0313962835122228,45410,0.029792327303342987,0.03300023972110262
2017,No,18-29 y.,2nd Quintile,0.029410374012955695,45410,0.027856383308289948,0.030964364717621443
2017,No,18-29 y.,1st Quintile,0.027660882311220387,45410,0.0261524625481135,0.029169302074327275
2017,No,30-45 y.,1st Quintile,0.02482386874083881,45410,0.023392812885734086,0.026254924595943533
2017,No,46-65 y.,1st Quintile,0.024351033145775212,45410,0.022933328342363578,0.025768737949186847
2017,No,66 and older,2nd Quintile,0.017731334814884866,45410,0.01651748157814234,0.01894518805162739
2017,No,66 and older,1st Quintile,0.00803820511608114,45410,0.007216894691177759,0.00885951554098452
2019,Yes,66 and older,5th Quintile,0.15384615384615385,42417,0.15041251918084095,0.15727978851146676
2019,Yes,66 and older,4th Quintile,0.1493542953396968,42417,0.14596219014455483,0.15274640053483876
2019,Yes,46-65 y.,5th Quintile,0.1386861313868613,42417,0.13539698400716754,0.14197527876655508
2019,Yes,66 and older,3rd Quintile,0.1184727681078046,42417,0.11539728581325998,0.12154825040234923
2019,Yes,46-65 y.,4th Quintile,0.10162829870859068,42417,0.09875274518244251,0.10450385223473885
2019,Yes,46-65 y.,3rd Quintile,0.056709713644020214,42417,0.054508625142496325,0.0589108021455441
2019,Yes,66 and older,2nd Quintile,0.05446378439079169,42417,0.05230415570226794,0.05662341307931544
2019,Yes,46-65 y.,2nd Quintile,0.05390230207748456,42417,0.0517531965240245,0.05605140763094462
2019,Yes,46-65 y.,1st Quintile,0.04604154969118473,42417,0.044047087568554674,0.04803601181381478
2019,Yes,66 and older,1st Quintile,0.02695115103874228,42417,0.025410011092978114,0.028492290984506445
2019,Yes,30-45 y.,4th Quintile,0.02021336327905671,42417,0.018874084019375865,0.021552642538737555
2019,Yes,30-45 y.,5th Quintile,0.017967434025828188,42417,0.01670330305601678,0.019231564995639595
2019,Yes,30-45 y.,3rd Quintile,0.014598540145985401,42417,0.013457115063849808,0.015739965228120992
2019,Yes,30-45 y.,2nd Quintile,0.01403705783267827,42417,0.012917479622482617,0.015156636042873924
2019,Yes,30-45 y.,1st Quintile,0.01291409320606401,42417,0.011839620146888651,0.013988566265239368
2019,Yes,18-29 y.,5th Quintile,0.00673778775968557,42417,0.005959255313864407,0.007516320205506733
2019,Yes,18-29 y.,3rd Quintile,0.006176305446378439,42417,0.00543070672761727,0.006921904165139609
2019,Yes,18-29 y.,4th Quintile,0.0039303761931499155,42417,0.0033349224837614616,0.004525829902538369
2019,Yes,18-29 y.,2nd Quintile,0.002807411566535654,42417,0.0023038777293822583,0.0033109454036890497
2019,Yes,18-29 y.,1st Quintile,0.0005614823133071309,42417,0.0003360416889998377,0.000786922937614424
2019,No,46-65 y.,5th Quintile,0.20326522818407486,42417,0.199435441997212,0.20709501437093772
2019,No,30-45 y.,5th Quintile,0.09843421806377697,42417,0.09559918678585612,0.10126924934169783
2019,No,46-65 y.,4th Quintile,0.08502004964674433,42417,0.08236573402739557,0.08767436526609308
2019,No,66 and older,5th Quintile,0.0775730379988543,42417,0.07502733642463034,0.08011873957307826
2019,No,30-45 y.,4th Quintile,0.06998281458850487,42417,0.06755493420489538,0.07241069497211437
2019,No,18-29 y.,5th Quintile,0.050124116860798165,42417,0.048047564462240705,0.052200669259355625
2019,No,66 and older,4th Quintile,0.048262363948825666,42417,0.04622274511419937,0.050301982783451965
2019,No,46-65 y.,3rd Quintile,0.04692572083253771,42417,0.04491313251363349,0.04893830915144193
2019,No,30-45 y.,3rd Quintile,0.045350391445484056,42417,0.043370239046832536,0.04733054384413558
2019,No,18-29 y.,4th Quintile,0.042677105212908156,42417,0.040753513948143416,0.044600696477672896
2019,No,18-29 y.,3rd Quintile,0.03265228184074852,42417,0.030960929180712318,0.03434363450078472
2019,No,30-45 y.,2nd Quintile,0.032413595569982814,42417,0.030728228205352287,0.03409896293461334
2019,No,66 and older,3rd Quintile,0.032031697536757685,42417,0.030355957514462958,0.03370743755905241
2019,No,46-65 y.,2nd Quintile,0.028499140729425245,42417,0.02691562065170364,0.03008266080714685
2019,No,18-29 y.,2nd Quintile,0.025157532938705367,42417,0.023667186130551424,0.02664787974685931
2019,No,18-29 y.,1st Quintile,0.022150085927057476,42417,0.020749499525612555,0.023550672328502397
2019,No,46-65 y.,1st Quintile,0.018808478136337597,42417,0.017515652907549337,0.020101303365125858
2019,No,30-45 y.,1st Quintile,0.017328623257590225,42417,0.01608676428437336,0.018570482230807088
2019,No,66 and older,2nd Quintile,0.016564827191139966,42417,0.015350173651811024,0.017779480730468908
2019,No,66 and older,1st Quintile,0.006778690089746037,42417,0.0059978142233806245,0.00755956595611145
2021,Yes,66 and older,5th Quintile,0.1929945054945055,27598,0.18833834454153697,0.19765066644747403
2021,Yes,46-65 y.,5th Quintile,0.17513736263736263,27598,0.1706530334583313,0.17962169181639395
2021,Yes,66 and older,4th Quintile,0.11607142857142858,27598,0.11229232741491968,0.11985052972793747
2021,Yes,46-65 y.,4th Quintile,0.08241758241758242,27598,0.07917306773887181,0.08566209709629302
2021,Yes,66 and older,3rd Quintile,0.06868131868131869,27598,0.06569740857083153,0.07166522879180584
2021,Yes,46-65 y.,3rd Quintile,0.05837912087912088,27598,0.05561291766581804,0.06114532409242372
2021,Yes,46-65 y.,2nd Quintile,0.05563186813186813,27598,0.05292760000340648,0.058336136260329775
2021,Yes,46-65 y.,1st Quintile,0.054945054945054944,27598,0.05225655456832033,0.057633555321789556
2021,Yes,66 and older,2nd Quintile,0.04739010989010989,27598,0.04488331577130686,0.04989690400891292
2021,Yes,66 and older,1st Quintile,0.03159340659340659,27598,0.02952971705112847,0.03365709613568472
2021,Yes,30-45 y.,2nd Quintile,0.025412087912087912,27598,0.023555361347565484,0.02726881447661034
2021,Yes,30-45 y.,5th Quintile,0.019917582417582416,27598,0.01826916620703604,0.02156599862812879
2021,Yes,30-45 y.,3rd Quintile,0.017857142857142856,27598,0.016294676827365018,0.019419608886920695
2021,Yes,30-45 y.,4th Quintile,0.017857142857142856,27598,0.016294676827365018,0.019419608886920695
2021,Yes,30-45 y.,1st Quintile,0.016483516483516484,27598,0.014981298277528298,0.01798573468950467
2021,Yes,18-29 y.,5th Quintile,0.006181318681318681,27598,0.0052565962097310135,0.007106041152906349
2021,Yes,18-29 y.,1st Quintile,0.004807692307692308,27598,0.00399160033888708,0.0056237842764975355
2021,Yes,18-29 y.,2nd Quintile,0.004120879120879121,27598,0.003365064102076738,0.004876694139681503
2021,Yes,18-29 y.,4th Quintile,0.0020604395604395605,27598,0.001525445050037029,0.002595434070842092
2021,Yes,18-29 y.,3rd Quintile,0.0020604395604395605,27598,0.001525445050037029,0.002595434070842092
2021,No,46-65 y.,5th Quintile,0.2326687292311218,27598,0.22768358504803893,0.23765387341420469
2021,No,30-45 y.,5th Quintile,0.11527443565944769,27598,0.11150663379385642,0.11904223752503895
2021,No,66 and older,5th Quintile,0.08828921737137618,27598,0.08494187877380037,0.091636555968952
2021,No,46-65 y.,4th Quintile,0.06405408502349032,27598,0.06116529444695954,0.06694287560002109
2021,No,30-45 y.,4th Quintile,0.060501890684083875,27598,0.05768902046714605,0.0633147609010217
2021,No,18-29 y.,5th Quintile,0.05815285894350865,27598,0.05539168978734563,0.06091402809967167
2021,No,30-45 y.,3rd Quintile,0.03873037699094763,27598,0.03645388703990307,0.041006866941992196
2021,No,66 and older,4th Quintile,0.037756388220465224,27598,0.03550756661049571,0.04000520983043474
2021,No,30-45 y.,2nd Quintile,0.0356365303082388,27598,0.03344934616757656,0.03782371444890104
2021,No,30-45 y.,1st Quintile,0.03408960696688438,27598,0.03194870548504766,0.0362305084487211
2021,No,18-29 y.,4th Quintile,0.03408960696688438,27598,0.03194870548504766,0.0362305084487211
2021,No,18-29 y.,1st Quintile,0.03340208548183798,27598,0.031282128810718665,0.03552204215295729
2021,No,46-65 y.,3rd Quintile,0.03179786868339635,27598,0.02972773072318779,0.03386800664360492
2021,No,18-29 y.,3rd Quintile,0.025323708032542684,27598,0.023470128965249516,0.027177287099835853
2021,No,18-29 y.,2nd Quintile,0.02480806691875788,27598,0.022972970960898294,0.026643162876617464
2021,No,46-65 y.,2nd Quintile,0.024407012719147473,27598,0.022586436293279343,0.026227589145015603
2021,No,66 and older,3rd Quintile,0.021771513693136242,27598,0.02004971754695219,0.023493309839320294
2021,No,46-65 y.,1st Quintile,0.021255872579351437,27598,0.01955413997493072,0.022957605183772153
2021,No,66 and older,2nd Quintile,0.010026354990260113,27598,0.008850914569007825,0.011201795411512401
2021,No,66 and older,1st Quintile,0.007963790535120889,27598,0.006915115467697476,0.009012465602544302
