year,pgisced97,sex,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Post-secondary Non-tertiary Level,female,Yes,0.03989,49,1241,0.02900,0.05079
2015,Post-secondary Non-tertiary Level,female,No,0.96011,1192,1241,0.94921,0.97100
2015,First Stage of Tertiary Education,male,Yes,0.10151,93,941,0.08220,0.12081
2015,First Stage of Tertiary Education,male,No,0.89849,848,941,0.87919,0.91780
2015,First Stage of Tertiary Education,female,Yes,0.09874,45,579,0.07442,0.12305
2015,First Stage of Tertiary Education,female,No,0.90126,534,579,0.87695,0.92558
2015,Second Stage of Tertiary Education,male,Yes,0.09180,248,2949,0.08138,0.10222
2015,Second Stage of Tertiary Education,male,No,0.90820,2701,2949,0.89778,0.91862
2015,Second Stage of Tertiary Education,female,Yes,0.04009,110,2924,0.03297,0.04720
2015,Second Stage of Tertiary Education,female,No,0.95991,2814,2924,0.95280,0.96703
2017,No answer / don't know,male,No,0.99372,322,322,0.98508,1.00236
2017,No answer / don't know,female,No,0.96329,274,274,0.94099,0.98560
2017,Pre-primary Level,male,No,0.98597,192,192,0.96929,1.00265
2017,Primary Level,male,No,0.93178,172,172,0.89399,0.96957
2017,Primary Level,female,Yes,0.13752,32,265,0.09598,0.17907
2017,Primary Level,female,No,0.86248,233,265,0.82093,0.90402
2017,Lower Secondary Level,male,Yes,0.11201,86,1059,0.09301,0.13102
2017,Lower Secondary Level,male,No,0.88799,973,1059,0.86898,0.90699
2017,Lower Secondary Level,female,Yes,0.12076,171,1686,0.10520,0.13632
2017,Lower Secondary Level,female,No,0.87924,1515,1686,0.86368,0.89480
2017,Upper Secondary Level,male,Yes,0.11121,553,5482,0.10289,0.11953
2017,Upper Secondary Level,male,No,0.88879,4929,5482,0.88047,0.89711
2017,Upper Secondary Level,female,Yes,0.07925,453,6591,0.07273,0.08577
2017,Upper Secondary Level,female,No,0.92075,6138,6591,0.91423,0.92727
2017,Post-secondary Non-tertiary Level,male,Yes,0.06869,46,818,0.05134,0.08603
2017,Post-secondary Non-tertiary Level,male,No,0.93131,772,818,0.91397,0.94866
2017,Post-secondary Non-tertiary Level,female,Yes,0.05521,53,1393,0.04321,0.06720
2017,Post-secondary Non-tertiary Level,female,No,0.94479,1340,1393,0.93280,0.95679
2017,First Stage of Tertiary Education,male,Yes,0.07745,91,940,0.06035,0.09455
2017,First Stage of Tertiary Education,male,No,0.92255,849,940,0.90545,0.93965
2017,First Stage of Tertiary Education,female,Yes,0.07943,40,587,0.05754,0.10133
2017,First Stage of Tertiary Education,female,No,0.92057,547,587,0.89867,0.94246
2017,Second Stage of Tertiary Education,male,Yes,0.08760,260,3254,0.07789,0.09732
2017,Second Stage of Tertiary Education,male,No,0.91240,2994,3254,0.90268,0.92211
2017,Second Stage of Tertiary Education,female,Yes,0.03687,120,3261,0.03040,0.04334
2017,Second Stage of Tertiary Education,female,No,0.96313,3141,3261,0.95666,0.96960
2019,No answer / don't know,male,No,0.97886,282,282,0.96204,0.99568
2019,No answer / don't know,female,No,0.94890,269,269,0.92254,0.97526
2019,Pre-primary Level,male,No,0.98873,165,165,0.97257,1.00488
2019,Primary Level,male,No,0.89919,152,152,0.85117,0.94721
2019,Primary Level,female,Yes,0.16019,31,219,0.11150,0.20888
2019,Primary Level,female,No,0.83981,188,219,0.79112,0.88850
2019,Lower Secondary Level,male,Yes,0.10214,78,995,0.08331,0.12097
2019,Lower Secondary Level,male,No,0.89786,917,995,0.87903,0.91669
2019,Lower Secondary Level,female,Yes,0.13233,144,1428,0.11475,0.14991
2019,Lower Secondary Level,female,No,0.86767,1284,1428,0.85009,0.88525
2019,Upper Secondary Level,male,Yes,0.10965,528,5072,0.10105,0.11825
2019,Upper Secondary Level,male,No,0.89035,4544,5072,0.88175,0.89895
2019,Upper Secondary Level,female,Yes,0.08816,458,6075,0.08103,0.09529
2019,Upper Secondary Level,female,No,0.91184,5617,6075,0.90471,0.91897
2019,Post-secondary Non-tertiary Level,male,Yes,0.06853,56,831,0.05134,0.08572
2019,Post-secondary Non-tertiary Level,male,No,0.93147,775,831,0.91428,0.94866
2019,Post-secondary Non-tertiary Level,female,Yes,0.04104,41,1343,0.03043,0.05165
2019,Post-secondary Non-tertiary Level,female,No,0.95896,1302,1343,0.94835,0.96957
2019,First Stage of Tertiary Education,male,Yes,0.07076,89,1077,0.05543,0.08608
2019,First Stage of Tertiary Education,male,No,0.92924,988,1077,0.91392,0.94457
2019,First Stage of Tertiary Education,female,Yes,0.08429,37,580,0.06166,0.10692
2019,First Stage of Tertiary Education,female,No,0.91571,543,580,0.89308,0.93834
2019,Second Stage of Tertiary Education,male,Yes,0.08141,286,3670,0.07256,0.09026
2019,Second Stage of Tertiary Education,male,No,0.91859,3384,3670,0.90974,0.92744
2019,Second Stage of Tertiary Education,female,Yes,0.03733,138,3352,0.03091,0.04375
2019,Second Stage of Tertiary Education,female,No,0.96267,3214,3352,0.95625,0.96909
2021,No answer / don't know,male,No,0.94574,400,400,0.92351,0.96796
2021,No answer / don't know,female,No,0.95942,346,346,0.93860,0.98024
2021,Primary Level,male,Yes,0.03598,36,500,0.01964,0.05232
2021,Primary Level,male,No,0.96402,464,500,0.94768,0.98036
2021,Primary Level,female,Yes,0.09162,44,427,0.06423,0.11902
2021,Primary Level,female,No,0.90838,383,427,0.88098,0.93577
2021,Lower Secondary Level,male,Yes,0.09093,68,787,0.07083,0.11103
2021,Lower Secondary Level,male,No,0.90907,719,787,0.88897,0.92917
2021,Lower Secondary Level,female,Yes,0.16072,100,956,0.13742,0.18401
2021,Lower Secondary Level,female,No,0.83928,856,956,0.81599,0.86258
2021,Upper Secondary Level,male,Yes,0.11161,357,3336,0.10092,0.12229
2021,Upper Secondary Level,male,No,0.88839,2979,3336,0.87771,0.89908
2021,Upper Secondary Level,female,Yes,0.09090,319,3959,0.08195,0.09986
2021,Upper Secondary Level,female,No,0.90910,3640,3959,0.90014,0.91805
2021,Post-secondary Non-tertiary Level,male,Yes,0.04857,40,614,0.03155,0.06559
2021,Post-secondary Non-tertiary Level,male,No,0.95143,574,614,0.93441,0.96845
2021,Post-secondary Non-tertiary Level,female,Yes,0.03376,36,974,0.02242,0.04511
2021,Post-secondary Non-tertiary Level,female,No,0.96624,938,974,0.95489,0.97758
2021,First Stage of Tertiary Education,male,Yes,0.08843,62,603,0.06575,0.11111
2021,First Stage of Tertiary Education,male,No,0.91157,541,603,0.88889,0.93425
2021,First Stage of Tertiary Education,female,Yes,0.09544,32,389,0.06620,0.12467
2021,First Stage of Tertiary Education,female,No,0.90456,357,389,0.87533,0.93380
2021,Second Stage of Tertiary Education,male,Yes,0.07143,221,2928,0.06210,0.08076
2021,Second Stage of Tertiary Education,male,No,0.92857,2707,2928,0.91924,0.93790
2021,Second Stage of Tertiary Education,female,Yes,0.03325,112,2705,0.02650,0.04001
2021,Second Stage of Tertiary Education,female,No,0.96675,2593,2705,0.95999,0.97350
