"ple0012","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2011","Hauptschule","Ostdeutschland","954","0.779152931892864","0.755731591753967","0.802574272031762"
"Nein","2011","Realschule","Westdeutschland","3459","0.935635095399116","0.92768584745223","0.943584343346003"
"Nein","2011","Realschule","Ostdeutschland","1730","","",""
"Nein","2011","(Fach-)Abitur","Westdeutschland","1959","","",""
"Nein","2011","(Fach-)Abitur","Ostdeutschland","397","0.984874983579784","0.973002992687564","0.996746974472005"
"Nein","2011","AkademikerIn","Westdeutschland","3139","0.957072296513609","0.950156657406816","0.963987935620403"
"Nein","2011","AkademikerIn","Ostdeutschland","1151","","",""
"Ja","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2012","Hauptschule","Westdeutschland","","","",""
"Ja","2012","Hauptschule","Ostdeutschland","","","",""
"Ja","2012","Realschule","Westdeutschland","","","",""
"Ja","2012","Realschule","Ostdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2012","AkademikerIn","Westdeutschland","","","",""
"Ja","2012","AkademikerIn","Ostdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2012","Hauptschule","Westdeutschland","","","",""
"Nein","2012","Hauptschule","Ostdeutschland","","","",""
"Nein","2012","Realschule","Westdeutschland","","","",""
"Nein","2012","Realschule","Ostdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2012","AkademikerIn","Westdeutschland","","","",""
"Nein","2012","AkademikerIn","Ostdeutschland","","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","21","","",""
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","4","0.0809707962542533","0.0156517927271801","0.146289799781327"
"Ja","2013","Hauptschule","Westdeutschland","625","0.123737983996677","0.114736941745748","0.132739026247606"
"Ja","2013","Hauptschule","Ostdeutschland","235","","",""
"Ja","2013","Realschule","Westdeutschland","214","","",""
"Ja","2013","Realschule","Ostdeutschland","148","","",""
"Ja","2013","(Fach-)Abitur","Westdeutschland","81","0.0426529431982899","0.0335064069387736","0.0517994794578062"
"Ja","2013","(Fach-)Abitur","Ostdeutschland","14","","",""
"Ja","2013","AkademikerIn","Westdeutschland","186","","",""
"Ja","2013","AkademikerIn","Ostdeutschland","143","","",""
"Nein","2013","(noch) kein Abschluss","Westdeutschland","396","0.923621540122146","0.898129033645263","0.94911404659903"
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","63","0.919029203745747","0.853710200218674","0.98434820727282"
"Nein","2013","Hauptschule","Westdeutschland","4516","0.876262016003323","0.867260973752394","0.885263058254252"
"Nein","2013","Hauptschule","Ostdeutschland","841","0.777619726003389","0.752772739717065","0.802466712289713"
"Nein","2013","Realschule","Westdeutschland","3143","0.930822474845078","0.922238501482133","0.939406448208022"
"Nein","2013","Realschule","Ostdeutschland","1535","","",""
"Nein","2013","(Fach-)Abitur","Westdeutschland","1794","","",""
"Nein","2013","(Fach-)Abitur","Ostdeutschland","326","0.966771074439006","0.947719599408253","0.985822549469758"
"Nein","2013","AkademikerIn","Westdeutschland","3074","0.945145427741575","0.937329239210184","0.952961616272966"
"Nein","2013","AkademikerIn","Ostdeutschland","1063","","",""
"Ja","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2014","Hauptschule","Westdeutschland","","","",""
"Ja","2014","Hauptschule","Ostdeutschland","","","",""
"Ja","2014","Realschule","Westdeutschland","","","",""
"Ja","2014","Realschule","Ostdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2014","AkademikerIn","Westdeutschland","","","",""
"Ja","2014","AkademikerIn","Ostdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2014","Hauptschule","Westdeutschland","","","",""
"Nein","2014","Hauptschule","Ostdeutschland","","","",""
"Nein","2014","Realschule","Westdeutschland","","","",""
"Nein","2014","Realschule","Ostdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2014","AkademikerIn","Westdeutschland","","","",""
"Nein","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","42","0.0875842451993199","0.0667318895184463","0.108436600880193"
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","6","0.0434480155760818","0.00535099524450251","0.0815450359076612"
"Ja","2015","Hauptschule","Westdeutschland","633","0.117805699546872","0.109785088049674","0.12582631104407"
"Ja","2015","Hauptschule","Ostdeutschland","217","","",""
"Ja","2015","Realschule","Westdeutschland","249","","",""
"Ja","2015","Realschule","Ostdeutschland","152","","",""
"Ja","2015","(Fach-)Abitur","Westdeutschland","120","","",""
"Ja","2015","(Fach-)Abitur","Ostdeutschland","25","","",""
"Ja","2015","AkademikerIn","Westdeutschland","209","","",""
"Ja","2015","AkademikerIn","Ostdeutschland","149","","",""
"Nein","2015","(noch) kein Abschluss","Westdeutschland","664","0.91241575480068","0.891563399119806","0.933268110481554"
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","104","","",""
"Nein","2015","Hauptschule","Westdeutschland","5573","0.882194300453128","0.87417368895593","0.890214911950326"
"Nein","2015","Hauptschule","Ostdeutschland","946","0.797592776485348","0.774500760818766","0.820684792151931"
"Nein","2015","Realschule","Westdeutschland","4247","0.937651705637036","0.930584170077041","0.944719241197032"
"Nein","2015","Realschule","Ostdeutschland","1851","","",""
"Nein","2015","(Fach-)Abitur","Westdeutschland","3050","0.961944994161936","0.955284606987442","0.968605381336431"
"Nein","2015","(Fach-)Abitur","Ostdeutschland","457","0.952463092452383","0.933467007076984","0.971459177827781"
"Nein","2015","AkademikerIn","Westdeutschland","4298","0.941048002335585","0.934171628745058","0.947924375926112"
"Nein","2015","AkademikerIn","Ostdeutschland","1217","","",""
"Ja","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2016","Hauptschule","Westdeutschland","","","",""
"Ja","2016","Hauptschule","Ostdeutschland","","","",""
"Ja","2016","Realschule","Westdeutschland","","","",""
"Ja","2016","Realschule","Ostdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2016","AkademikerIn","Westdeutschland","","","",""
"Ja","2016","AkademikerIn","Ostdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2016","Hauptschule","Westdeutschland","","","",""
"Nein","2016","Hauptschule","Ostdeutschland","","","",""
"Nein","2016","Realschule","Westdeutschland","","","",""
"Nein","2016","Realschule","Ostdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2016","AkademikerIn","Westdeutschland","","","",""
"Nein","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja","2017","(noch) kein Abschluss","Westdeutschland","49","0.0787443543680235","0.0601960003645759","0.0972927083714711"
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Ja","2017","Hauptschule","Westdeutschland","629","0.121932206703087","0.113698709651161","0.130165703755013"
"Ja","2017","Hauptschule","Ostdeutschland","203","","",""
"Ja","2017","Realschule","Westdeutschland","280","","",""
"Ja","2017","Realschule","Ostdeutschland","194","","",""
"Ja","2017","(Fach-)Abitur","Westdeutschland","139","","",""
"Ja","2017","(Fach-)Abitur","Ostdeutschland","26","","",""
"Ja","2017","AkademikerIn","Westdeutschland","235","","",""
"Ja","2017","AkademikerIn","Ostdeutschland","145","","",""
"Nein","2017","(noch) kein Abschluss","Westdeutschland","761","0.921255645631976","0.902707291628529","0.939803999635424"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","116","","",""
"Nein","2017","Hauptschule","Westdeutschland","5438","0.878067793296913","0.869834296244987","0.886301290348839"
"Nein","2017","Hauptschule","Ostdeutschland","898","0.795666058500302","0.771848891386982","0.819483225613623"
"Nein","2017","Realschule","Westdeutschland","4464","0.935149110034369","0.928141431783902","0.942156788284836"
"Nein","2017","Realschule","Ostdeutschland","2000","","",""
"Nein","2017","(Fach-)Abitur","Westdeutschland","3415","0.950268682443627","0.943121620102605","0.957415744784649"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","569","0.971475752367361","0.958100170316205","0.984851334418517"
"Nein","2017","AkademikerIn","Westdeutschland","4847","0.942686193235544","0.936295559003664","0.949076827467423"
"Nein","2017","AkademikerIn","Ostdeutschland","1288","","",""
"Ja","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2018","Hauptschule","Westdeutschland","","","",""
"Ja","2018","Hauptschule","Ostdeutschland","","","",""
"Ja","2018","Realschule","Westdeutschland","","","",""
"Ja","2018","Realschule","Ostdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2018","AkademikerIn","Westdeutschland","","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2018","Hauptschule","Westdeutschland","","","",""
"Nein","2018","Hauptschule","Ostdeutschland","","","",""
"Nein","2018","Realschule","Westdeutschland","","","",""
"Nein","2018","Realschule","Ostdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2018","AkademikerIn","Westdeutschland","","","",""
"Nein","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","54","0.0997185477718888","0.0770816096928633","0.122355485850914"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","6","0.0304539713180461","-0.00257063160170044","0.0634785742377926"
"Ja","2019","Hauptschule","Westdeutschland","610","0.130682401414779","0.121587594430498","0.13977720839906"
"Ja","2019","Hauptschule","Ostdeutschland","164","","",""
"Ja","2019","Realschule","Westdeutschland","283","","",""
"Ja","2019","Realschule","Ostdeutschland","200","","",""
"Ja","2019","(Fach-)Abitur","Westdeutschland","137","","",""
"Ja","2019","(Fach-)Abitur","Ostdeutschland","26","","",""
"Ja","2019","AkademikerIn","Westdeutschland","276","","",""
"Ja","2019","AkademikerIn","Ostdeutschland","153","","",""
"Nein","2019","(noch) kein Abschluss","Westdeutschland","619","0.900281452228111","0.877644514149086","0.922918390307137"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","98","0.969546028681954","0.936521425762207","1.0025706316017"
"Nein","2019","Hauptschule","Westdeutschland","4666","0.869317598585221","0.86022279160094","0.878412405569502"
"Nein","2019","Hauptschule","Ostdeutschland","775","0.809472115491004","0.784353510636639","0.834590720345369"
"Nein","2019","Realschule","Westdeutschland","4301","0.936095582545604","0.929015288008023","0.943175877083186"
"Nein","2019","Realschule","Ostdeutschland","1958","","",""
"Nein","2019","(Fach-)Abitur","Westdeutschland","3404","0.950824721464138","0.94370260986816","0.957946833060117"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","578","0.971658518579539","0.958424317573483","0.984892719585595"
"Nein","2019","AkademikerIn","Westdeutschland","5144","0.942831440334367","0.936650648725432","0.949012231943303"
"Nein","2019","AkademikerIn","Ostdeutschland","1442","","",""
