"ple0012","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein","2014","Hauptschule","maennlich","","","",""
"Nein","2014","Hauptschule","weiblich","","","",""
"Nein","2014","Realschule","maennlich","","","",""
"Nein","2014","Realschule","weiblich","","","",""
"Nein","2014","(Fach-)Abitur","maennlich","","","",""
"Nein","2014","(Fach-)Abitur","weiblich","","","",""
"Nein","2014","AkademikerIn","maennlich","","","",""
"Nein","2014","AkademikerIn","weiblich","","","",""
"Ja","2015","(noch) kein Abschluss","maennlich","17","","",""
"Ja","2015","(noch) kein Abschluss","weiblich","31","0.0995902383347998","0.072372621379661","0.126807855289939"
"Ja","2015","Hauptschule","maennlich","440","0.134134876797722","0.123014722654572","0.145255030940872"
"Ja","2015","Hauptschule","weiblich","410","0.123962964696838","0.113431139679722","0.134494789713954"
"Ja","2015","Realschule","maennlich","197","","",""
"Ja","2015","Realschule","weiblich","204","","",""
"Ja","2015","(Fach-)Abitur","maennlich","73","0.0452665576040008","0.0348735568367211","0.0556595583712806"
"Ja","2015","(Fach-)Abitur","weiblich","72","0.0335503576010143","0.0258761932340876","0.041224521967941"
"Ja","2015","AkademikerIn","maennlich","248","","",""
"Ja","2015","AkademikerIn","weiblich","110","","",""
"Nein","2015","(noch) kein Abschluss","maennlich","334","0.938510371778016","0.913379068875607","0.963641674680424"
"Nein","2015","(noch) kein Abschluss","weiblich","434","0.9004097616652","0.873192144710061","0.927627378620339"
"Nein","2015","Hauptschule","maennlich","3168","0.865865123202278","0.854744969059128","0.876985277345428"
"Nein","2015","Hauptschule","weiblich","3351","0.876037035303162","0.865505210286046","0.886568860320278"
"Nein","2015","Realschule","maennlich","2401","","",""
"Nein","2015","Realschule","weiblich","3697","0.939442981156888","0.931958226442941","0.946927735870835"
"Nein","2015","(Fach-)Abitur","maennlich","1464","","",""
"Nein","2015","(Fach-)Abitur","weiblich","2043","","",""
"Nein","2015","AkademikerIn","maennlich","2701","","",""
"Nein","2015","AkademikerIn","weiblich","2814","","",""
"Ja","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja","2016","Hauptschule","maennlich","","","",""
"Ja","2016","Hauptschule","weiblich","","","",""
"Ja","2016","Realschule","maennlich","","","",""
"Ja","2016","Realschule","weiblich","","","",""
"Ja","2016","(Fach-)Abitur","maennlich","","","",""
"Ja","2016","(Fach-)Abitur","weiblich","","","",""
"Ja","2016","AkademikerIn","maennlich","","","",""
"Ja","2016","AkademikerIn","weiblich","","","",""
"Nein","2016","(noch) kein Abschluss","maennlich","","","",""
"Nein","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein","2016","Hauptschule","maennlich","","","",""
"Nein","2016","Hauptschule","weiblich","","","",""
"Nein","2016","Realschule","maennlich","","","",""
"Nein","2016","Realschule","weiblich","","","",""
"Nein","2016","(Fach-)Abitur","maennlich","","","",""
"Nein","2016","(Fach-)Abitur","weiblich","","","",""
"Nein","2016","AkademikerIn","maennlich","","","",""
"Nein","2016","AkademikerIn","weiblich","","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","24","","",""
"Ja","2017","(noch) kein Abschluss","weiblich","35","0.0869469806610775","0.0625652426943579","0.111328718627797"
"Ja","2017","Hauptschule","maennlich","447","0.143811664225226","0.132299511922719","0.155323816527734"
"Ja","2017","Hauptschule","weiblich","385","0.119707623605005","0.109102113971815","0.130313133238194"
"Ja","2017","Realschule","maennlich","233","","",""
"Ja","2017","Realschule","weiblich","241","","",""
"Ja","2017","(Fach-)Abitur","maennlich","85","0.0508676306286762","0.0406428163048038","0.0610924449525486"
"Ja","2017","(Fach-)Abitur","weiblich","80","0.0436746741254039","0.035455390837439","0.0518939574133689"
"Ja","2017","AkademikerIn","maennlich","260","","",""
"Ja","2017","AkademikerIn","weiblich","120","","",""
"Nein","2017","(noch) kein Abschluss","maennlich","399","0.93835391063405","0.915433942618904","0.961273878649196"
"Nein","2017","(noch) kein Abschluss","weiblich","478","0.913053019338922","0.888671281372203","0.937434757305642"
"Nein","2017","Hauptschule","maennlich","3122","0.856188335774774","0.844676183472266","0.867700488077281"
"Nein","2017","Hauptschule","weiblich","3214","0.880292376394995","0.869686866761806","0.890897886028185"
"Nein","2017","Realschule","maennlich","2577","","",""
"Nein","2017","Realschule","weiblich","3887","0.93201038629358","0.924331293605826","0.939689478981335"
"Nein","2017","(Fach-)Abitur","maennlich","1689","","",""
"Nein","2017","(Fach-)Abitur","weiblich","2295","","",""
"Nein","2017","AkademikerIn","maennlich","2994","","",""
"Nein","2017","AkademikerIn","weiblich","3141","0.963397880371686","0.956952795318979","0.969842965424393"
"Ja","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","maennlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","maennlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","maennlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","26","","",""
"Ja","2019","(noch) kein Abschluss","weiblich","34","0.110964817167424","0.0804879631701501","0.141441671164697"
"Ja","2019","Hauptschule","maennlich","408","0.137883829546843","0.125896823937071","0.149870835156615"
"Ja","2019","Hauptschule","weiblich","367","0.137069636093518","0.124850074632464","0.149289197554572"
"Ja","2019","Realschule","maennlich","247","","",""
"Ja","2019","Realschule","weiblich","237","","",""
"Ja","2019","(Fach-)Abitur","maennlich","93","0.0487769430054449","0.0388944815269727","0.0586594044839171"
"Ja","2019","(Fach-)Abitur","weiblich","70","0.0445378033463029","0.0361742682090953","0.0529013384835105"
"Ja","2019","AkademikerIn","maennlich","289","","",""
"Ja","2019","AkademikerIn","weiblich","140","","",""
"Nein","2019","(noch) kein Abschluss","maennlich","344","0.931194766221054","0.905403169497747","0.956986362944361"
"Nein","2019","(noch) kein Abschluss","weiblich","374","0.889035182832576","0.858558328835303","0.91951203682985"
"Nein","2019","Hauptschule","maennlich","2770","","",""
"Nein","2019","Hauptschule","weiblich","2676","","",""
"Nein","2019","Realschule","maennlich","2586","","",""
"Nein","2019","Realschule","weiblich","3688","0.930622035229109","0.922672793494286","0.938571276963932"
"Nein","2019","(Fach-)Abitur","maennlich","1732","","",""
"Nein","2019","(Fach-)Abitur","weiblich","2267","","",""
"Nein","2019","AkademikerIn","maennlich","3393","0.91777540379001","0.90890230573415","0.926648501845869"
"Nein","2019","AkademikerIn","weiblich","3224","0.962240285570486","0.95579894568765","0.968681625453321"
