year,age_gr,sampreg,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,East,No,0.98835,1436,1436,0.98280,0.99390
2015,46-65 y.,West,Yes,0.08434,491,6959,0.07781,0.09087
2015,46-65 y.,West,No,0.91566,6468,6959,0.90913,0.92219
2015,46-65 y.,East,Yes,0.11689,215,1918,0.10251,0.13128
2015,46-65 y.,East,No,0.88311,1703,1918,0.86872,0.89749
2015,66 and older,West,Yes,0.16647,632,3665,0.15441,0.17853
2015,66 and older,West,No,0.83353,3033,3665,0.82147,0.84559
2015,66 and older,East,Yes,0.25909,306,1219,0.23448,0.28369
2015,66 and older,East,No,0.74091,913,1219,0.71631,0.76552
2017,17-29 y.,West,Yes,0.00747,31,3619,0.00466,0.01027
2017,17-29 y.,West,No,0.99253,3588,3619,0.98973,0.99534
2017,17-29 y.,East,No,0.99544,735,735,0.99057,1.00032
2017,30-45 y.,West,Yes,0.02017,125,5793,0.01655,0.02379
2017,30-45 y.,West,No,0.97983,5668,5793,0.97621,0.98345
2017,30-45 y.,East,No,0.98905,1437,1437,0.98367,0.99444
2017,46-65 y.,West,Yes,0.08557,564,7804,0.07937,0.09178
2017,46-65 y.,West,No,0.91443,7240,7804,0.90822,0.92063
2017,46-65 y.,East,Yes,0.12800,248,2169,0.11394,0.14206
2017,46-65 y.,East,No,0.87200,1921,2169,0.85794,0.88606
2017,66 and older,West,Yes,0.17273,637,3743,0.16062,0.18484
2017,66 and older,West,No,0.82727,3106,3743,0.81516,0.83938
2017,66 and older,East,Yes,0.24358,303,1217,0.21945,0.26770
2017,66 and older,East,No,0.75642,914,1217,0.73230,0.78055
2019,17-29 y.,West,Yes,0.01099,31,3193,0.00737,0.01460
2019,17-29 y.,West,No,0.98901,3162,3193,0.98540,0.99263
2019,17-29 y.,East,No,0.99695,635,635,0.99266,1.00124
2019,30-45 y.,West,Yes,0.02261,118,4929,0.01846,0.02676
2019,30-45 y.,West,No,0.97739,4811,4929,0.97324,0.98154
2019,30-45 y.,East,Yes,0.01447,32,1332,0.00806,0.02089
2019,30-45 y.,East,No,0.98553,1300,1332,0.97911,0.99194
2019,46-65 y.,West,Yes,0.08695,568,8114,0.08082,0.09308
2019,46-65 y.,West,No,0.91305,7546,8114,0.90692,0.91918
2019,46-65 y.,East,Yes,0.11746,220,2278,0.10424,0.13069
2019,46-65 y.,East,No,0.88254,2058,2278,0.86931,0.89576
2019,66 and older,West,Yes,0.17327,666,3868,0.16134,0.18519
2019,66 and older,West,No,0.82673,3202,3868,0.81481,0.83866
2019,66 and older,East,Yes,0.22638,292,1297,0.20360,0.24917
2019,66 and older,East,No,0.77362,1005,1297,0.75083,0.79640
2021,17-29 y.,West,No,0.98516,2680,2680,0.98058,0.98974
2021,17-29 y.,East,No,0.99169,472,472,0.98350,0.99989
2021,30-45 y.,West,Yes,0.02046,116,4158,0.01616,0.02476
2021,30-45 y.,West,No,0.97954,4042,4158,0.97524,0.98384
2021,30-45 y.,East,No,0.98329,1017,1017,0.97540,0.99117
2021,46-65 y.,West,Yes,0.08357,479,5744,0.07641,0.09073
2021,46-65 y.,West,No,0.91643,5265,5744,0.90927,0.92359
2021,46-65 y.,East,Yes,0.11335,149,1470,0.09714,0.12956
2021,46-65 y.,East,No,0.88665,1321,1470,0.87044,0.90286
2021,66 and older,West,Yes,0.17003,478,2710,0.15588,0.18418
2021,66 and older,West,No,0.82997,2232,2710,0.81582,0.84412
2021,66 and older,East,Yes,0.22003,188,854,0.19223,0.24783
2021,66 and older,East,No,0.77997,666,854,0.75217,0.80777
