year,quintil_oecd,sampreg,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,4th Quintile,West,Yes,0.07076,220,3135,0.06178,0.07973
2013,4th Quintile,West,No,0.92924,2915,3135,0.92027,0.93822
2013,4th Quintile,East,Yes,0.08034,72,782,0.06127,0.09940
2013,4th Quintile,East,No,0.91966,710,782,0.90060,0.93873
2013,5th Quintile,West,Yes,0.05527,249,4205,0.04836,0.06218
2013,5th Quintile,West,No,0.94473,3956,4205,0.93782,0.95164
2013,5th Quintile,East,No,0.95257,567,567,0.93506,0.97008
2015,1st Quintile,West,Yes,0.10818,320,3784,0.09829,0.11808
2015,1st Quintile,West,No,0.89182,3464,3784,0.88192,0.90171
2015,1st Quintile,East,Yes,0.13220,139,1298,0.11377,0.15064
2015,1st Quintile,East,No,0.86780,1159,1298,0.84936,0.88623
2015,2nd Quintile,West,Yes,0.09058,268,3767,0.08141,0.09975
2015,2nd Quintile,West,No,0.90942,3499,3767,0.90025,0.91859
2015,2nd Quintile,East,Yes,0.15020,206,1482,0.13201,0.16840
2015,2nd Quintile,East,No,0.84980,1276,1482,0.83160,0.86799
2015,3rd Quintile,West,Yes,0.07603,247,3795,0.06760,0.08447
2015,3rd Quintile,West,No,0.92397,3548,3795,0.91553,0.93240
2015,3rd Quintile,East,Yes,0.11480,109,1047,0.09548,0.13412
2015,3rd Quintile,East,No,0.88520,938,1047,0.86588,0.90452
2015,4th Quintile,West,Yes,0.06604,217,3936,0.05828,0.07380
2015,4th Quintile,West,No,0.93396,3719,3936,0.92620,0.94172
2015,4th Quintile,East,Yes,0.06698,61,819,0.04985,0.08411
2015,4th Quintile,East,No,0.93302,758,819,0.91589,0.95015
2015,5th Quintile,West,Yes,0.05463,225,4502,0.04799,0.06126
2015,5th Quintile,West,No,0.94537,4277,4502,0.93874,0.95201
2015,5th Quintile,East,Yes,0.05425,37,606,0.03620,0.07230
2015,5th Quintile,East,No,0.94575,569,606,0.92770,0.96380
2017,1st Quintile,West,Yes,0.10447,289,3502,0.09434,0.11460
2017,1st Quintile,West,No,0.89553,3213,3502,0.88540,0.90566
2017,1st Quintile,East,Yes,0.11787,127,1215,0.09973,0.13601
2017,1st Quintile,East,No,0.88213,1088,1215,0.86399,0.90027
2017,2nd Quintile,West,Yes,0.11244,274,3523,0.10200,0.12287
2017,2nd Quintile,West,No,0.88756,3249,3523,0.87713,0.89800
2017,2nd Quintile,East,Yes,0.16040,178,1270,0.14021,0.18059
2017,2nd Quintile,East,No,0.83960,1092,1270,0.81941,0.85979
2017,3rd Quintile,West,Yes,0.08957,229,3415,0.07999,0.09915
2017,3rd Quintile,West,No,0.91043,3186,3415,0.90085,0.92001
2017,3rd Quintile,East,Yes,0.11903,121,999,0.09894,0.13912
2017,3rd Quintile,East,No,0.88097,878,999,0.86088,0.90106
2017,4th Quintile,West,Yes,0.06242,189,3650,0.05457,0.07027
2017,4th Quintile,West,No,0.93758,3461,3650,0.92973,0.94543
2017,4th Quintile,East,Yes,0.08252,54,708,0.06223,0.10280
2017,4th Quintile,East,No,0.91748,654,708,0.89720,0.93777
2017,5th Quintile,West,Yes,0.05290,202,3985,0.04595,0.05985
2017,5th Quintile,West,No,0.94710,3783,3985,0.94015,0.95405
2017,5th Quintile,East,Yes,0.04806,31,569,0.03047,0.06565
2017,5th Quintile,East,No,0.95194,538,569,0.93435,0.96953
2019,1st Quintile,West,Yes,0.10918,293,3242,0.09845,0.11992
2019,1st Quintile,West,No,0.89082,2949,3242,0.88008,0.90155
2019,1st Quintile,East,Yes,0.14072,151,1203,0.12106,0.16038
2019,1st Quintile,East,No,0.85928,1052,1203,0.83962,0.87894
2019,2nd Quintile,West,Yes,0.09466,280,3488,0.08494,0.10438
2019,2nd Quintile,West,No,0.90534,3208,3488,0.89562,0.91506
2019,2nd Quintile,East,Yes,0.12277,158,1281,0.10479,0.14074
2019,2nd Quintile,East,No,0.87723,1123,1281,0.85926,0.89521
2019,3rd Quintile,West,Yes,0.09083,248,3354,0.08111,0.10056
2019,3rd Quintile,West,No,0.90917,3106,3354,0.89944,0.91889
2019,3rd Quintile,East,Yes,0.11187,104,1068,0.09295,0.13078
2019,3rd Quintile,East,No,0.88813,964,1068,0.86922,0.90705
2019,4th Quintile,West,Yes,0.06596,217,3523,0.05777,0.07416
2019,4th Quintile,West,No,0.93404,3306,3523,0.92584,0.94223
2019,4th Quintile,East,Yes,0.06192,50,750,0.04466,0.07919
2019,4th Quintile,East,No,0.93808,700,750,0.92081,0.95534
2019,5th Quintile,West,Yes,0.05679,232,4204,0.04979,0.06378
2019,5th Quintile,West,No,0.94321,3972,4204,0.93622,0.95021
2019,5th Quintile,East,Yes,0.06158,47,614,0.04255,0.08061
2019,5th Quintile,East,No,0.93842,567,614,0.91939,0.95745
2021,1st Quintile,West,Yes,0.11013,341,3774,0.10014,0.12012
2021,1st Quintile,West,No,0.88987,3433,3774,0.87988,0.89986
2021,1st Quintile,East,Yes,0.13631,117,998,0.11501,0.15760
2021,1st Quintile,East,No,0.86369,881,998,0.84240,0.88499
2021,2nd Quintile,West,Yes,0.08971,210,2636,0.07880,0.10063
2021,2nd Quintile,West,No,0.91029,2426,2636,0.89937,0.92120
2021,2nd Quintile,East,Yes,0.12320,104,892,0.10162,0.14478
2021,2nd Quintile,East,No,0.87680,788,892,0.85522,0.89838
2021,3rd Quintile,West,Yes,0.08146,169,2438,0.07060,0.09232
2021,3rd Quintile,West,No,0.91854,2269,2438,0.90768,0.92940
2021,3rd Quintile,East,Yes,0.09937,69,686,0.07697,0.12177
2021,3rd Quintile,East,No,0.90063,617,686,0.87823,0.92303
2021,4th Quintile,West,Yes,0.06226,167,2596,0.05296,0.07155
2021,4th Quintile,West,No,0.93774,2429,2596,0.92845,0.94704
2021,4th Quintile,East,Yes,0.07181,43,586,0.05089,0.09273
2021,4th Quintile,East,No,0.92819,543,586,0.90727,0.94911
2021,5th Quintile,West,Yes,0.05873,198,3604,0.05106,0.06641
2021,5th Quintile,West,No,0.94127,3406,3604,0.93359,0.94894
2021,5th Quintile,East,Yes,0.02782,35,650,0.01517,0.04048
2021,5th Quintile,East,No,0.97218,615,650,0.95952,0.98483
