"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1989","(noch) kein Abschluss","Westdeutschland","14.36","9.5","90","11.52","17.2"
"1989","AkademikerIn","Ostdeutschland","","","","",""
"1989","AkademikerIn","Westdeutschland","23.17","19.5","245","20.83","25.51"
"1989","Hauptschule","Ostdeutschland","","","","",""
"1989","Hauptschule","Westdeutschland","20.25","14.5","977","19.11","21.39"
"1989","Realschule","Ostdeutschland","","","","",""
"1989","Realschule","Westdeutschland","17.02","9.5","419","15.44","18.6"
"1990","(Fach-)Abitur","Ostdeutschland","","","","",""
"1990","(Fach-)Abitur","Westdeutschland","19.53","13.5","155","16.64","22.42"
"1990","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1990","(noch) kein Abschluss","Westdeutschland","15.87","11","75","12.23","19.51"
"1990","AkademikerIn","Ostdeutschland","18.54","14.5","343","16.8","20.28"
"1990","AkademikerIn","Westdeutschland","20.01","14.5","268","17.89","22.13"
"1990","Hauptschule","Ostdeutschland","20.48","15.5","293","18.81","22.15"
"1990","Hauptschule","Westdeutschland","19.5","14.5","1005","18.47","20.53"
"1990","Realschule","Ostdeutschland","19.63","14.5","413","18.05","21.21"
"1990","Realschule","Westdeutschland","16.52","11.5","426","15.02","18.02"
"1991","(Fach-)Abitur","Ostdeutschland","","","","",""
"1991","(Fach-)Abitur","Westdeutschland","18.21","9.5","179","15.8","20.62"
"1991","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1991","(noch) kein Abschluss","Westdeutschland","17.56","13.5","84","13.79","21.33"
"1991","AkademikerIn","Ostdeutschland","23.41","15.5","300","20.95","25.87"
"1991","AkademikerIn","Westdeutschland","23.91","17","272","21.6","26.22"
"1991","Hauptschule","Ostdeutschland","24.84","19","160","21.72","27.96"
"1991","Hauptschule","Westdeutschland","20.45","14.5","1037","19.34","21.56"
"1991","Realschule","Ostdeutschland","19.11","12.5","330","17.37","20.85"
"1991","Realschule","Westdeutschland","16.89","11.5","483","15.49","18.29"
"1992","(Fach-)Abitur","Ostdeutschland","","","","",""
"1992","(Fach-)Abitur","Westdeutschland","18.19","13.5","181","16.12","20.26"
"1992","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1992","(noch) kein Abschluss","Westdeutschland","17.14","14.5","79","13.86","20.42"
"1992","AkademikerIn","Ostdeutschland","22.52","14.5","341","20.4","24.64"
"1992","AkademikerIn","Westdeutschland","21.07","14.5","274","18.79","23.35"
"1992","Hauptschule","Ostdeutschland","23.73","19","163","20.69","26.77"
"1992","Hauptschule","Westdeutschland","19.39","13.5","961","18.29","20.49"
"1992","Realschule","Ostdeutschland","18.78","11.5","427","17.04","20.52"
"1992","Realschule","Westdeutschland","17.45","11.5","483","16.01","18.89"
"1993","(Fach-)Abitur","Ostdeutschland","","","","",""
"1993","(Fach-)Abitur","Westdeutschland","18.17","11.5","152","15.36","20.98"
"1993","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1993","(noch) kein Abschluss","Westdeutschland","22.17","19","58","17.73","26.61"
"1993","AkademikerIn","Ostdeutschland","19.55","14.5","351","17.59","21.51"
"1993","AkademikerIn","Westdeutschland","21.99","18.5","283","19.68","24.3"
"1993","Hauptschule","Ostdeutschland","21.64","15.5","171","18.88","24.4"
"1993","Hauptschule","Westdeutschland","17.72","11.5","840","16.53","18.91"
"1993","Realschule","Ostdeutschland","18.23","11.5","415","16.38","20.08"
"1993","Realschule","Westdeutschland","18.68","11.5","481","17.08","20.28"
"1994","(Fach-)Abitur","Ostdeutschland","21.74","11","36","14.93","28.55"
"1994","(Fach-)Abitur","Westdeutschland","18.04","10.5","168","15.29","20.79"
"1994","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1994","(noch) kein Abschluss","Westdeutschland","19.31","17","45","15.01","23.61"
"1994","AkademikerIn","Ostdeutschland","20.64","14.5","361","18.76","22.52"
"1994","AkademikerIn","Westdeutschland","23.11","19","289","20.89","25.33"
"1994","Hauptschule","Ostdeutschland","23.72","14.5","173","20.79","26.65"
"1994","Hauptschule","Westdeutschland","17.83","10.5","842","16.64","19.02"
"1994","Realschule","Ostdeutschland","18.25","13.5","437","16.58","19.92"
"1994","Realschule","Westdeutschland","17.69","10.5","480","16.22","19.16"
"1995","(Fach-)Abitur","Ostdeutschland","19.12","9","40","12.8","25.44"
"1995","(Fach-)Abitur","Westdeutschland","18.78","14.5","208","16.34","21.22"
"1995","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","17.73","14.5","64","14.26","21.2"
"1995","AkademikerIn","Ostdeutschland","22.49","14.5","345","20.33","24.65"
"1995","AkademikerIn","Westdeutschland","23.43","19.5","347","21.44","25.42"
"1995","Hauptschule","Ostdeutschland","22.32","15.5","163","19.32","25.32"
"1995","Hauptschule","Westdeutschland","19.06","13.5","941","18","20.12"
"1995","Realschule","Ostdeutschland","17.32","9.5","450","15.77","18.87"
"1995","Realschule","Westdeutschland","17.34","11.5","553","15.93","18.75"
"1996","(Fach-)Abitur","Ostdeutschland","17.73","9","43","12.05","23.41"
"1996","(Fach-)Abitur","Westdeutschland","18.74","11.5","228","16.53","20.95"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","16.94","11","59","13.16","20.72"
"1996","AkademikerIn","Ostdeutschland","23.64","14.5","321","21.38","25.9"
"1996","AkademikerIn","Westdeutschland","22.89","19","364","20.97","24.81"
"1996","Hauptschule","Ostdeutschland","20.86","14","160","18.12","23.6"
"1996","Hauptschule","Westdeutschland","17.25","12.5","873","16.27","18.23"
"1996","Realschule","Ostdeutschland","16.99","11","419","15.48","18.5"
"1996","Realschule","Westdeutschland","16.55","10.5","569","15.27","17.83"
"1997","(Fach-)Abitur","Ostdeutschland","13.44","9.5","53","9.09","17.79"
"1997","(Fach-)Abitur","Westdeutschland","18.33","13.5","225","16.34","20.32"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","17.3","11.5","45","12.84","21.76"
"1997","AkademikerIn","Ostdeutschland","21.55","14.5","337","19.48","23.62"
"1997","AkademikerIn","Westdeutschland","23.14","14.5","384","21.16","25.12"
"1997","Hauptschule","Ostdeutschland","20.51","14","141","17.46","23.56"
"1997","Hauptschule","Westdeutschland","17.91","11.5","859","16.87","18.95"
"1997","Realschule","Ostdeutschland","19.76","14.5","423","18.14","21.38"
"1997","Realschule","Westdeutschland","16.84","11.5","574","15.58","18.1"
"1998","(Fach-)Abitur","Ostdeutschland","16.23","14.5","61","12.14","20.32"
"1998","(Fach-)Abitur","Westdeutschland","18.45","13","281","16.41","20.49"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","19.78","14.5","43","14.28","25.28"
"1998","AkademikerIn","Ostdeutschland","19.06","12.5","340","17.25","20.87"
"1998","AkademikerIn","Westdeutschland","23.56","19","448","21.81","25.31"
"1998","Hauptschule","Ostdeutschland","22","18.5","137","18.78","25.22"
"1998","Hauptschule","Westdeutschland","18.67","14.5","925","17.65","19.69"
"1998","Realschule","Ostdeutschland","19.43","13.5","467","17.83","21.03"
"1998","Realschule","Westdeutschland","18.73","13.5","641","17.5","19.96"
"1999","(Fach-)Abitur","Ostdeutschland","14.7","9.5","64","10.56","18.84"
"1999","(Fach-)Abitur","Westdeutschland","16.76","11.5","298","15.13","18.39"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","25.62","11.5","48","19.47","31.77"
"1999","AkademikerIn","Ostdeutschland","20.81","14.5","331","18.65","22.97"
"1999","AkademikerIn","Westdeutschland","23.79","19","466","22.09","25.49"
"1999","Hauptschule","Ostdeutschland","22.9","17.5","140","19.8","26"
"1999","Hauptschule","Westdeutschland","18.96","14.5","939","17.93","19.99"
"1999","Realschule","Ostdeutschland","19.47","12.5","470","17.93","21.01"
"1999","Realschule","Westdeutschland","17.06","12.5","644","15.9","18.22"
"2000","(Fach-)Abitur","Ostdeutschland","15.15","9","87","11.59","18.71"
"2000","(Fach-)Abitur","Westdeutschland","18.81","14.5","520","17.35","20.27"
"2000","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","22.33","14.5","45","16.15","28.51"
"2000","AkademikerIn","Ostdeutschland","19.58","14.5","468","17.89","21.27"
"2000","AkademikerIn","Westdeutschland","23.09","17.5","903","21.83","24.35"
"2000","Hauptschule","Ostdeutschland","20.39","14","157","17.28","23.5"
"2000","Hauptschule","Westdeutschland","18.91","13.5","1555","18.09","19.73"
"2000","Realschule","Ostdeutschland","18.59","12.5","672","17.28","19.9"
"2000","Realschule","Westdeutschland","16.87","11.5","1202","16.01","17.73"
"2001","(Fach-)Abitur","Ostdeutschland","20.23","14","80","15.59","24.87"
"2001","(Fach-)Abitur","Westdeutschland","17.68","12.5","492","16.23","19.13"
"2001","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","19.85","11","34","11.65","28.05"
"2001","AkademikerIn","Ostdeutschland","19.08","14.5","455","17.48","20.68"
"2001","AkademikerIn","Westdeutschland","22.62","17.5","860","21.34","23.9"
"2001","Hauptschule","Ostdeutschland","19.73","15.5","115","16.8","22.66"
"2001","Hauptschule","Westdeutschland","18.86","14.5","1403","18.01","19.71"
"2001","Realschule","Ostdeutschland","16.36","10.5","683","15.33","17.39"
"2001","Realschule","Westdeutschland","17.03","11.5","1150","16.17","17.89"
"2002","(Fach-)Abitur","Ostdeutschland","16.75","9.5","92","12.19","21.31"
"2002","(Fach-)Abitur","Westdeutschland","18.07","13.5","552","16.71","19.43"
"2002","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","15.61","9","35","8.62","22.6"
"2002","AkademikerIn","Ostdeutschland","18.84","11.5","484","17","20.68"
"2002","AkademikerIn","Westdeutschland","21.31","14.5","1208","20.18","22.44"
"2002","Hauptschule","Ostdeutschland","24.14","18.5","93","19.98","28.3"
"2002","Hauptschule","Westdeutschland","18.64","14.5","1198","17.76","19.52"
"2002","Realschule","Ostdeutschland","17.8","11.5","631","16.58","19.02"
"2002","Realschule","Westdeutschland","18.4","11.5","1182","17.43","19.37"
"2003","(Fach-)Abitur","Ostdeutschland","14.63","9.5","88","11.01","18.25"
"2003","(Fach-)Abitur","Westdeutschland","16.21","11.5","563","14.9","17.52"
"2003","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","","","","",""
"2003","AkademikerIn","Ostdeutschland","17.64","11.5","454","15.94","19.34"
"2003","AkademikerIn","Westdeutschland","21.02","15.5","1098","19.9","22.14"
"2003","Hauptschule","Ostdeutschland","19.72","14.5","94","16.43","23.01"
"2003","Hauptschule","Westdeutschland","18.02","11.5","1109","17.08","18.96"
"2003","Realschule","Ostdeutschland","16.8","11.5","613","15.63","17.97"
"2003","Realschule","Westdeutschland","16.81","11.5","1135","15.89","17.73"
"2004","(Fach-)Abitur","Ostdeutschland","14.54","13.5","84","11.42","17.66"
"2004","(Fach-)Abitur","Westdeutschland","16.56","9.5","535","15.11","18.01"
"2004","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","","","","",""
"2004","AkademikerIn","Ostdeutschland","17.06","11.5","442","15.32","18.8"
"2004","AkademikerIn","Westdeutschland","21.7","14.5","1031","20.57","22.83"
"2004","Hauptschule","Ostdeutschland","22.72","15.5","84","19.04","26.4"
"2004","Hauptschule","Westdeutschland","17.7","13.5","1077","16.72","18.68"
"2004","Realschule","Ostdeutschland","17.14","11.5","613","15.93","18.35"
"2004","Realschule","Westdeutschland","17.08","9.5","1140","16.15","18.01"
"2005","(Fach-)Abitur","Ostdeutschland","12.62","9","89","10.38","14.86"
"2005","(Fach-)Abitur","Westdeutschland","15.32","9.5","507","13.93","16.71"
"2005","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","",""
"2005","AkademikerIn","Ostdeutschland","17.53","9.5","409","15.64","19.42"
"2005","AkademikerIn","Westdeutschland","23.25","18.5","968","22.03","24.47"
"2005","Hauptschule","Ostdeutschland","17.86","9","66","13.8","21.92"
"2005","Hauptschule","Westdeutschland","18.23","11.5","1022","17.26","19.2"
"2005","Realschule","Ostdeutschland","17.75","11.5","561","16.44","19.06"
"2005","Realschule","Westdeutschland","17.33","9.5","1046","16.29","18.37"
"2006","(Fach-)Abitur","Ostdeutschland","14.25","9.5","96","10.53","17.97"
"2006","(Fach-)Abitur","Westdeutschland","15.66","9.5","583","14.44","16.88"
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","","","","",""
"2006","AkademikerIn","Ostdeutschland","18.88","12.5","440","17.06","20.7"
"2006","AkademikerIn","Westdeutschland","23.55","19.5","1146","22.42","24.68"
"2006","Hauptschule","Ostdeutschland","17.31","10.5","81","14.4","20.22"
"2006","Hauptschule","Westdeutschland","18.22","13.5","1127","17.28","19.16"
"2006","Realschule","Ostdeutschland","19.36","14.5","630","18.12","20.6"
"2006","Realschule","Westdeutschland","17.13","11.5","1178","16.21","18.05"
"2007","(Fach-)Abitur","Ostdeutschland","22.85","13.5","101","18.32","27.38"
"2007","(Fach-)Abitur","Westdeutschland","17.08","9.5","567","15.66","18.5"
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","",""
"2007","AkademikerIn","Ostdeutschland","16.94","11.5","427","15.31","18.57"
"2007","AkademikerIn","Westdeutschland","23.28","15.5","1065","22.07","24.49"
"2007","Hauptschule","Ostdeutschland","19.78","13","74","16.17","23.39"
"2007","Hauptschule","Westdeutschland","19.73","14.5","1042","18.72","20.74"
"2007","Realschule","Ostdeutschland","18.33","11.5","610","17.06","19.6"
"2007","Realschule","Westdeutschland","17.78","11.5","1116","16.8","18.76"
"2008","(Fach-)Abitur","Ostdeutschland","13.8","9.5","101","9.96","17.64"
"2008","(Fach-)Abitur","Westdeutschland","15.04","11.5","514","13.78","16.3"
"2008","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","","","","",""
"2008","AkademikerIn","Ostdeutschland","17.55","9.5","407","15.7","19.4"
"2008","AkademikerIn","Westdeutschland","22.34","15.5","1023","21.18","23.5"
"2008","Hauptschule","Ostdeutschland","18.23","14.5","72","15.49","20.97"
"2008","Hauptschule","Westdeutschland","18.97","11.5","977","17.87","20.07"
"2008","Realschule","Ostdeutschland","18.16","14.5","600","17","19.32"
"2008","Realschule","Westdeutschland","17.57","11.5","1098","16.66","18.48"
"2009","(Fach-)Abitur","Ostdeutschland","19.01","9.5","90","15.47","22.55"
"2009","(Fach-)Abitur","Westdeutschland","15.66","11.5","465","14.26","17.06"
"2009","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","","","","",""
"2009","AkademikerIn","Ostdeutschland","18.24","9.5","386","16.31","20.17"
"2009","AkademikerIn","Westdeutschland","21.69","15.5","935","20.47","22.91"
"2009","Hauptschule","Ostdeutschland","28.27","19","53","22.99","33.55"
"2009","Hauptschule","Westdeutschland","18.05","11.5","776","16.89","19.21"
"2009","Realschule","Ostdeutschland","18.3","14.5","525","16.98","19.62"
"2009","Realschule","Westdeutschland","18.05","11.5","914","16.97","19.13"
"2010","(Fach-)Abitur","Ostdeutschland","13.22","9.5","118","10.1","16.34"
"2010","(Fach-)Abitur","Westdeutschland","15.79","9.5","682","14.64","16.94"
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","23.87","8","32","15.23","32.51"
"2010","AkademikerIn","Ostdeutschland","19.57","9.5","422","17.89","21.25"
"2010","AkademikerIn","Westdeutschland","21.49","14.5","1327","20.47","22.51"
"2010","Hauptschule","Ostdeutschland","21.1","19.5","82","16.84","25.36"
"2010","Hauptschule","Westdeutschland","18.82","11.5","1030","17.75","19.89"
"2010","Realschule","Ostdeutschland","17.24","11.5","649","15.97","18.51"
"2010","Realschule","Westdeutschland","17.19","9.5","1294","16.33","18.05"
"2011","(Fach-)Abitur","Ostdeutschland","16.76","14.5","149","14.37","19.15"
"2011","(Fach-)Abitur","Westdeutschland","17.87","11.5","887","16.76","18.98"
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","20.68","13.5","58","15.48","25.88"
"2011","AkademikerIn","Ostdeutschland","17.72","9.5","505","16.21","19.23"
"2011","AkademikerIn","Westdeutschland","21.76","14.5","1663","20.87","22.65"
"2011","Hauptschule","Ostdeutschland","17.13","14.5","98","13.71","20.55"
"2011","Hauptschule","Westdeutschland","19.03","14.5","1362","18.15","19.91"
"2011","Realschule","Ostdeutschland","16.33","12.5","789","15.33","17.33"
"2011","Realschule","Westdeutschland","17.52","11.5","1743","16.74","18.3"
"2012","(Fach-)Abitur","Ostdeutschland","13.54","9.5","166","11.83","15.25"
"2012","(Fach-)Abitur","Westdeutschland","15.45","9.5","935","14.45","16.45"
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","20.85","14","57","14.99","26.71"
"2012","AkademikerIn","Ostdeutschland","18.41","13.5","491","17.01","19.81"
"2012","AkademikerIn","Westdeutschland","20.46","14.5","1652","19.6","21.32"
"2012","Hauptschule","Ostdeutschland","20.11","11","114","16.14","24.08"
"2012","Hauptschule","Westdeutschland","18.16","11.5","1339","17.23","19.09"
"2012","Realschule","Ostdeutschland","15.58","9.5","758","14.51","16.65"
"2012","Realschule","Westdeutschland","16.05","10.5","1729","15.33","16.77"
"2013","(Fach-)Abitur","Ostdeutschland","17.51","9","158","15.3","19.72"
"2013","(Fach-)Abitur","Westdeutschland","15.5","9.5","1133","14.57","16.43"
"2013","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","15.54","11.5","83","12.63","18.45"
"2013","AkademikerIn","Ostdeutschland","15.33","9.5","470","14.06","16.6"
"2013","AkademikerIn","Westdeutschland","18.8","14.5","1808","18.03","19.57"
"2013","Hauptschule","Ostdeutschland","17.19","14.5","121","14.22","20.16"
"2013","Hauptschule","Westdeutschland","16.65","11.5","1548","15.87","17.43"
"2013","Realschule","Ostdeutschland","15.34","9.5","740","14.25","16.43"
"2013","Realschule","Westdeutschland","15.58","9.5","1722","14.88","16.28"
"2014","(Fach-)Abitur","Ostdeutschland","19.38","9.5","159","17.02","21.74"
"2014","(Fach-)Abitur","Westdeutschland","14.38","9.5","1033","13.49","15.27"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","15.91","11","62","12.23","19.59"
"2014","AkademikerIn","Ostdeutschland","15.1","11.5","431","13.64","16.56"
"2014","AkademikerIn","Westdeutschland","18.9","11.5","1652","18.1","19.7"
"2014","Hauptschule","Ostdeutschland","18.04","14.5","122","15.28","20.8"
"2014","Hauptschule","Westdeutschland","16.14","9.5","1323","15.32","16.96"
"2014","Realschule","Ostdeutschland","15.31","9.5","663","14.11","16.51"
"2014","Realschule","Westdeutschland","15.23","9.5","1540","14.55","15.91"
"2015","(Fach-)Abitur","Ostdeutschland","13.42","7.5","154","11.58","15.26"
"2015","(Fach-)Abitur","Westdeutschland","15.31","9.5","1024","14.35","16.27"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","12.69","9","61","9.44","15.94"
"2015","AkademikerIn","Ostdeutschland","15.21","9.5","428","13.76","16.66"
"2015","AkademikerIn","Westdeutschland","18.66","14.5","1763","17.88","19.44"
"2015","Hauptschule","Ostdeutschland","17.33","11","105","14.04","20.62"
"2015","Hauptschule","Westdeutschland","17.06","11.5","1294","16.21","17.91"
"2015","Realschule","Ostdeutschland","15.07","9.5","639","13.97","16.17"
"2015","Realschule","Westdeutschland","15.6","9.5","1508","14.9","16.3"
"2016","(Fach-)Abitur","Ostdeutschland","13.13","9.5","165","11.11","15.15"
"2016","(Fach-)Abitur","Westdeutschland","15.07","9.5","1021","14.1","16.04"
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","15.99","13.5","63","12.91","19.07"
"2016","AkademikerIn","Ostdeutschland","13.5","9.5","430","12.18","14.82"
"2016","AkademikerIn","Westdeutschland","17.59","11.5","1618","16.8","18.38"
"2016","Hauptschule","Ostdeutschland","15.68","9.5","97","12.45","18.91"
"2016","Hauptschule","Westdeutschland","16.76","11.5","1196","15.87","17.65"
"2016","Realschule","Ostdeutschland","13.97","9.5","586","12.92","15.02"
"2016","Realschule","Westdeutschland","14.13","9.5","1425","13.43","14.83"
"2017","(Fach-)Abitur","Ostdeutschland","12.95","7.5","182","10.95","14.95"
"2017","(Fach-)Abitur","Westdeutschland","15.01","9.5","1063","14.13","15.89"
"2017","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","16.22","9.5","72","12.57","19.87"
"2017","AkademikerIn","Ostdeutschland","15.17","9","422","13.64","16.7"
"2017","AkademikerIn","Westdeutschland","17.02","11.5","1835","16.32","17.72"
"2017","Hauptschule","Ostdeutschland","17.19","11","109","13.92","20.46"
"2017","Hauptschule","Westdeutschland","17.55","11.5","1183","16.69","18.41"
"2017","Realschule","Ostdeutschland","16.16","9.5","658","15.08","17.24"
"2017","Realschule","Westdeutschland","15.04","9.5","1560","14.37","15.71"
"2018","(Fach-)Abitur","Ostdeutschland","14.39","9.5","190","12.37","16.41"
"2018","(Fach-)Abitur","Westdeutschland","15.32","9.5","1096","14.46","16.18"
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","17.01","9.5","76","13.51","20.51"
"2018","AkademikerIn","Ostdeutschland","14.95","9.5","394","13.57","16.33"
"2018","AkademikerIn","Westdeutschland","16.77","9.5","1847","16.03","17.51"
"2018","Hauptschule","Ostdeutschland","17.11","9.5","128","14.62","19.6"
"2018","Hauptschule","Westdeutschland","16.58","11.5","1171","15.69","17.47"
"2018","Realschule","Ostdeutschland","13.91","9.5","640","12.9","14.92"
"2018","Realschule","Westdeutschland","15.15","9.5","1552","14.45","15.85"
"2019","(Fach-)Abitur","Ostdeutschland","11.34","7.5","183","9.57","13.11"
"2019","(Fach-)Abitur","Westdeutschland","15.04","9.5","1026","14.13","15.95"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","17.84","9.5","86","14.64","21.04"
"2019","AkademikerIn","Ostdeutschland","14.15","9.5","443","12.61","15.69"
"2019","AkademikerIn","Westdeutschland","17.42","11.5","1772","16.65","18.19"
"2019","Hauptschule","Ostdeutschland","14.79","9","99","11.87","17.71"
"2019","Hauptschule","Westdeutschland","16.07","9.5","1008","15.1","17.04"
"2019","Realschule","Ostdeutschland","14.21","9.5","605","13.04","15.38"
"2019","Realschule","Westdeutschland","14.53","9.5","1402","13.81","15.25"
"2020","(Fach-)Abitur","Ostdeutschland","12.48","9.5","176","10.51","14.45"
"2020","(Fach-)Abitur","Westdeutschland","13.06","9.5","1046","12.18","13.94"
"2020","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2020","(noch) kein Abschluss","Westdeutschland","14.64","7.5","95","11.07","18.21"
"2020","AkademikerIn","Ostdeutschland","14.53","9.5","399","13.01","16.05"
"2020","AkademikerIn","Westdeutschland","15.38","9.5","1754","14.7","16.06"
"2020","Hauptschule","Ostdeutschland","13.86","9","99","11.43","16.29"
"2020","Hauptschule","Westdeutschland","15.4","9.5","867","14.4","16.4"
"2020","Realschule","Ostdeutschland","12.93","9.5","516","11.84","14.02"
"2020","Realschule","Westdeutschland","13.83","9.5","1222","13.05","14.61"
