"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1990","Hauptschule","weiblich","16.06","11.5","386","14.71","17.41"
"1990","Realschule","maennlich","20.8","15.5","467","19.21","22.39"
"1990","Realschule","weiblich","13.35","9.5","372","12.01","14.69"
"1991","(Fach-)Abitur","maennlich","21.56","15.5","114","18.07","25.05"
"1991","(Fach-)Abitur","weiblich","13.66","9.5","81","10.81","16.51"
"1991","(noch) kein Abschluss","maennlich","17.94","13.5","63","13.98","21.9"
"1991","(noch) kein Abschluss","weiblich","","","","",""
"1991","AkademikerIn","maennlich","25.22","19.5","377","23.12","27.32"
"1991","AkademikerIn","weiblich","19.83","14.5","195","17.06","22.6"
"1991","Hauptschule","maennlich","22.81","15.5","880","21.52","24.1"
"1991","Hauptschule","weiblich","15.73","9.5","317","14.12","17.34"
"1991","Realschule","maennlich","20.74","15.5","448","19.1","22.38"
"1991","Realschule","weiblich","13.65","9.5","365","12.41","14.89"
"1992","(Fach-)Abitur","maennlich","19.25","14.5","116","16.18","22.32"
"1992","(Fach-)Abitur","weiblich","16.68","11","91","13.63","19.73"
"1992","(noch) kein Abschluss","maennlich","18.46","13.5","57","14.24","22.68"
"1992","(noch) kein Abschluss","weiblich","","","","",""
"1992","AkademikerIn","maennlich","23.55","19.5","388","21.53","25.57"
"1992","AkademikerIn","weiblich","17.16","9.5","227","14.88","19.44"
"1992","Hauptschule","maennlich","21.42","15.5","807","20.12","22.72"
"1992","Hauptschule","weiblich","15.77","9","317","14.2","17.34"
"1992","Realschule","maennlich","21.45","14.5","513","19.73","23.17"
"1992","Realschule","weiblich","13.4","9.5","397","12.31","14.49"
"1993","(Fach-)Abitur","maennlich","19.2","11.5","97","15.06","23.34"
"1993","(Fach-)Abitur","weiblich","17.93","11","82","14.57","21.29"
"1993","(noch) kein Abschluss","maennlich","21.38","19","48","16.58","26.18"
"1993","(noch) kein Abschluss","weiblich","","","","",""
"1993","AkademikerIn","maennlich","23.21","19.5","396","21.2","25.22"
"1993","AkademikerIn","weiblich","16.19","11.5","238","14.17","18.21"
"1993","Hauptschule","maennlich","19.55","13.5","719","18.19","20.91"
"1993","Hauptschule","weiblich","14.84","9.5","292","13.11","16.57"
"1993","Realschule","maennlich","23","15.5","500","21.12","24.88"
"1993","Realschule","weiblich","12.83","9.5","396","11.66","14"
"1994","(Fach-)Abitur","maennlich","18.73","13.5","118","15.26","22.2"
"1994","(Fach-)Abitur","weiblich","17.9","9","86","14.14","21.66"
"1994","(noch) kein Abschluss","maennlich","20.69","17","38","15.87","25.51"
"1994","(noch) kein Abschluss","weiblich","","","","",""
"1994","AkademikerIn","maennlich","24.83","19","396","22.85","26.81"
"1994","AkademikerIn","weiblich","16.73","9.5","254","14.96","18.5"
"1994","Hauptschule","maennlich","20.19","14.5","727","18.84","21.54"
"1994","Hauptschule","weiblich","14.38","9.5","288","12.52","16.24"
"1994","Realschule","maennlich","21.05","14.5","513","19.38","22.72"
"1994","Realschule","weiblich","13.71","9.5","404","12.45","14.97"
"1995","(Fach-)Abitur","maennlich","20.84","15.5","150","17.95","23.73"
"1995","(Fach-)Abitur","weiblich","16.18","9.5","98","12.47","19.89"
"1995","(noch) kein Abschluss","maennlich","18.47","13","47","14.01","22.93"
"1995","(noch) kein Abschluss","weiblich","","","","",""
"1995","AkademikerIn","maennlich","26.19","19.5","421","24.24","28.14"
"1995","AkademikerIn","weiblich","16.59","9.5","271","14.57","18.61"
"1995","Hauptschule","maennlich","21.79","15.5","786","20.5","23.08"
"1995","Hauptschule","weiblich","14.05","9.5","318","12.69","15.41"
"1995","Realschule","maennlich","20.42","13.5","570","18.81","22.03"
"1995","Realschule","weiblich","13.21","9.5","433","12.18","14.24"
"1996","(Fach-)Abitur","maennlich","20.46","14.5","157","17.79","23.13"
"1996","(Fach-)Abitur","weiblich","16.27","9.5","114","13.1","19.44"
"1996","(noch) kein Abschluss","maennlich","18.65","11","42","13.77","23.53"
"1996","(noch) kein Abschluss","weiblich","","","","",""
"1996","AkademikerIn","maennlich","24.66","19","427","22.71","26.61"
"1996","AkademikerIn","weiblich","19.5","11","258","17.41","21.59"
"1996","Hauptschule","maennlich","19","14.5","721","17.86","20.14"
"1996","Hauptschule","weiblich","14.69","9.5","312","13.16","16.22"
"1996","Realschule","maennlich","20.05","14.5","559","18.6","21.5"
"1996","Realschule","weiblich","12.39","9.5","429","11.29","13.49"
"1997","(Fach-)Abitur","maennlich","20.01","14.5","158","17.49","22.53"
"1997","(Fach-)Abitur","weiblich","14.85","9","120","12.39","17.31"
"1997","(noch) kein Abschluss","maennlich","19.29","17","34","13.58","25"
"1997","(noch) kein Abschluss","weiblich","","","","",""
"1997","AkademikerIn","maennlich","25.45","19.5","447","23.46","27.44"
"1997","AkademikerIn","weiblich","16.72","9.5","274","15.06","18.38"
"1997","Hauptschule","maennlich","19.88","14.5","683","18.67","21.09"
"1997","Hauptschule","weiblich","14.64","9.5","317","12.94","16.34"
"1997","Realschule","maennlich","20.5","14.5","555","19.04","21.96"
"1997","Realschule","weiblich","14.01","9.5","442","12.79","15.23"
"1998","(Fach-)Abitur","maennlich","20.97","14.5","188","18.21","23.73"
"1998","(Fach-)Abitur","weiblich","14.82","9","154","12.67","16.97"
"1998","(noch) kein Abschluss","maennlich","26.23","17.5","30","18.68","33.78"
"1998","(noch) kein Abschluss","weiblich","","","","",""
"1998","AkademikerIn","maennlich","25.2","19.5","472","23.41","26.99"
"1998","AkademikerIn","weiblich","16.69","11.5","316","15.16","18.22"
"1998","Hauptschule","maennlich","20.49","15.5","756","19.33","21.65"
"1998","Hauptschule","weiblich","15.35","9.5","306","13.56","17.14"
"1998","Realschule","maennlich","21.19","15.5","611","19.79","22.59"
"1998","Realschule","weiblich","16.04","9.5","497","14.73","17.35"
"1999","(Fach-)Abitur","maennlich","19.01","14.5","189","16.73","21.29"
"1999","(Fach-)Abitur","weiblich","13.86","9.5","173","11.99","15.73"
"1999","(noch) kein Abschluss","maennlich","29.21","19","34","21.24","37.18"
"1999","(noch) kein Abschluss","weiblich","","","","",""
"1999","AkademikerIn","maennlich","26.14","19.5","494","24.32","27.96"
"1999","AkademikerIn","weiblich","16.86","10.5","303","15.15","18.57"
"1999","Hauptschule","maennlich","21.56","15.5","757","20.32","22.8"
"1999","Hauptschule","weiblich","14.25","9.5","322","12.79","15.71"
"1999","Realschule","maennlich","20.41","15.5","604","18.99","21.83"
"1999","Realschule","weiblich","14.75","9.5","510","13.67","15.83"
"2000","(Fach-)Abitur","maennlich","20.66","14.5","338","18.81","22.51"
"2000","(Fach-)Abitur","weiblich","15.52","10.5","269","13.59","17.45"
"2000","(noch) kein Abschluss","maennlich","26.78","19.5","34","18.91","34.65"
"2000","(noch) kein Abschluss","weiblich","","","","",""
"2000","AkademikerIn","maennlich","25.21","19.5","883","23.85","26.57"
"2000","AkademikerIn","weiblich","16.24","10.5","488","14.95","17.53"
"2000","Hauptschule","maennlich","20.68","14.5","1202","19.66","21.7"
"2000","Hauptschule","weiblich","15.28","9.5","510","14.15","16.41"
"2000","Realschule","maennlich","19.74","14.5","1016","18.64","20.84"
"2000","Realschule","weiblich","14.48","9.5","858","13.64","15.32"
"2001","(Fach-)Abitur","maennlich","20.03","14.5","301","17.96","22.1"
"2001","(Fach-)Abitur","weiblich","15.4","11.5","271","13.59","17.21"
"2001","(noch) kein Abschluss","maennlich","19.94","13.5","30","10.95","28.93"
"2001","(noch) kein Abschluss","weiblich","","","","",""
"2001","AkademikerIn","maennlich","24.96","19.5","796","23.55","26.37"
"2001","AkademikerIn","weiblich","16.32","11.5","519","15.1","17.54"
"2001","Hauptschule","maennlich","20.6","14.5","1049","19.56","21.64"
"2001","Hauptschule","weiblich","15.37","9.5","469","14.14","16.6"
"2001","Realschule","maennlich","19.21","14.5","986","18.2","20.22"
"2001","Realschule","weiblich","13.91","9.5","847","13.14","14.68"
"2002","(Fach-)Abitur","maennlich","21.45","15.5","334","19.45","23.45"
"2002","(Fach-)Abitur","weiblich","13.92","9.5","310","12.25","15.59"
"2002","(noch) kein Abschluss","maennlich","","","","",""
"2002","(noch) kein Abschluss","weiblich","","","","",""
"2002","AkademikerIn","maennlich","24.01","19","1041","22.71","25.31"
"2002","AkademikerIn","weiblich","15.43","9.5","651","14.15","16.71"
"2002","Hauptschule","maennlich","19.92","14.5","876","18.84","21"
"2002","Hauptschule","weiblich","16.87","11.5","415","15.42","18.32"
"2002","Realschule","maennlich","21.47","14.5","929","20.29","22.65"
"2002","Realschule","weiblich","14.31","9.5","884","13.41","15.21"
"2003","(Fach-)Abitur","maennlich","19.4","14.5","333","17.51","21.29"
"2003","(Fach-)Abitur","weiblich","12.62","9.5","318","11.15","14.09"
"2003","(noch) kein Abschluss","maennlich","","","","",""
"2003","(noch) kein Abschluss","weiblich","","","","",""
"2003","AkademikerIn","maennlich","22.79","19.5","954","21.52","24.06"
"2003","AkademikerIn","weiblich","16.09","11.5","598","14.83","17.35"
"2003","Hauptschule","maennlich","19.73","13.5","790","18.53","20.93"
"2003","Hauptschule","weiblich","14.95","9.5","413","13.76","16.14"
"2003","Realschule","maennlich","19.48","14.5","907","18.34","20.62"
"2003","Realschule","weiblich","13.46","9.5","841","12.64","14.28"
"2004","(Fach-)Abitur","maennlich","18.23","14.5","319","16.15","20.31"
"2004","(Fach-)Abitur","weiblich","14.27","9.5","300","12.76","15.78"
"2004","(noch) kein Abschluss","maennlich","","","","",""
"2004","(noch) kein Abschluss","weiblich","","","","",""
"2004","AkademikerIn","maennlich","23.17","16.5","900","21.88","24.46"
"2004","AkademikerIn","weiblich","16.48","11.5","573","15.2","17.76"
"2004","Hauptschule","maennlich","20.32","14.5","785","19.06","21.58"
"2004","Hauptschule","weiblich","13.15","9.5","376","12","14.3"
"2004","Realschule","maennlich","19.37","14.5","899","18.24","20.5"
"2004","Realschule","weiblich","14.35","9.5","854","13.44","15.26"
"2005","(Fach-)Abitur","maennlich","17.83","11.5","299","15.79","19.87"
"2005","(Fach-)Abitur","weiblich","12.14","9.5","297","10.84","13.44"
"2005","(noch) kein Abschluss","maennlich","","","","",""
"2005","(noch) kein Abschluss","weiblich","","","","",""
"2005","AkademikerIn","maennlich","25.37","19.5","832","23.93","26.81"
"2005","AkademikerIn","weiblich","16.6","10.5","545","15.36","17.84"
"2005","Hauptschule","maennlich","20.37","14.5","745","19.15","21.59"
"2005","Hauptschule","weiblich","13.87","9.5","343","12.54","15.2"
"2005","Realschule","maennlich","20.3","14.5","820","19.01","21.59"
"2005","Realschule","weiblich","14.04","9.5","787","13.1","14.98"
"2006","(Fach-)Abitur","maennlich","17.31","10.5","320","15.4","19.22"
"2006","(Fach-)Abitur","weiblich","13.76","9.5","359","12.39","15.13"
"2006","(noch) kein Abschluss","maennlich","","","","",""
"2006","(noch) kein Abschluss","weiblich","","","","",""
"2006","AkademikerIn","maennlich","25.41","19.5","926","24.07","26.75"
"2006","AkademikerIn","weiblich","18.44","12.5","660","17.18","19.7"
"2006","Hauptschule","maennlich","19.81","14.5","815","18.67","20.95"
"2006","Hauptschule","weiblich","14.6","9.5","393","13.23","15.97"
"2006","Realschule","maennlich","20.99","14.5","889","19.79","22.19"
"2006","Realschule","weiblich","14.28","9.5","919","13.47","15.09"
"2007","(Fach-)Abitur","maennlich","19.35","14.5","332","17.25","21.45"
"2007","(Fach-)Abitur","weiblich","16.06","9.5","336","14.31","17.81"
"2007","(noch) kein Abschluss","maennlich","","","","",""
"2007","(noch) kein Abschluss","weiblich","","","","",""
"2007","AkademikerIn","maennlich","25.4","19.5","866","23.98","26.82"
"2007","AkademikerIn","weiblich","16.84","11.5","626","15.67","18.01"
"2007","Hauptschule","maennlich","21.12","14.5","766","19.92","22.32"
"2007","Hauptschule","weiblich","16.65","10.5","350","15","18.3"
"2007","Realschule","maennlich","21.44","14.5","890","20.2","22.68"
"2007","Realschule","weiblich","13.76","9.5","836","12.93","14.59"
"2008","(Fach-)Abitur","maennlich","17.2","14.5","296","15.37","19.03"
"2008","(Fach-)Abitur","weiblich","12.38","9.5","319","10.79","13.97"
"2008","(noch) kein Abschluss","maennlich","","","","",""
"2008","(noch) kein Abschluss","weiblich","","","","",""
"2008","AkademikerIn","maennlich","24.69","19.5","809","23.28","26.1"
"2008","AkademikerIn","weiblich","16.51","11","621","15.29","17.73"
"2008","Hauptschule","maennlich","20.66","14.5","702","19.32","22"
"2008","Hauptschule","weiblich","15.47","9.5","347","13.92","17.02"
"2008","Realschule","maennlich","20.55","14.5","842","19.42","21.68"
"2008","Realschule","weiblich","14.54","9.5","856","13.7","15.38"
"2009","(Fach-)Abitur","maennlich","16.79","14.5","256","14.87","18.71"
"2009","(Fach-)Abitur","weiblich","15.2","9.5","299","13.44","16.96"
"2009","(noch) kein Abschluss","maennlich","","","","",""
"2009","(noch) kein Abschluss","weiblich","","","","",""
"2009","AkademikerIn","maennlich","23.69","19.5","746","22.25","25.13"
"2009","AkademikerIn","weiblich","17.16","11.5","575","15.77","18.55"
"2009","Hauptschule","maennlich","19.88","14.5","530","18.43","21.33"
"2009","Hauptschule","weiblich","15.86","9","299","14.05","17.67"
"2009","Realschule","maennlich","21.52","15.5","706","20.16","22.88"
"2009","Realschule","weiblich","14.44","9.5","733","13.52","15.36"
"2010","(Fach-)Abitur","maennlich","16.91","11.5","394","15.2","18.62"
"2010","(Fach-)Abitur","weiblich","14.16","9.5","406","12.86","15.46"
"2010","(noch) kein Abschluss","maennlich","","","","",""
"2010","(noch) kein Abschluss","weiblich","","","","",""
"2010","AkademikerIn","maennlich","24.18","19.5","1004","22.95","25.41"
"2010","AkademikerIn","weiblich","16.83","9.5","745","15.7","17.96"
"2010","Hauptschule","maennlich","19.92","14.5","773","18.66","21.18"
"2010","Hauptschule","weiblich","17.27","9.5","339","15.51","19.03"
"2010","Realschule","maennlich","20.26","14.5","950","19.1","21.42"
"2010","Realschule","weiblich","14.17","9.5","993","13.38","14.96"
"2011","(Fach-)Abitur","maennlich","19.87","14.5","474","18.2","21.54"
"2011","(Fach-)Abitur","weiblich","15.9","9.5","562","14.73","17.07"
"2011","(noch) kein Abschluss","maennlich","22.93","13.5","43","16.47","29.39"
"2011","(noch) kein Abschluss","weiblich","","","","",""
"2011","AkademikerIn","maennlich","24.16","19.5","1211","23.03","25.29"
"2011","AkademikerIn","weiblich","16.68","11.5","957","15.77","17.59"
"2011","Hauptschule","maennlich","20.09","14.5","979","19.01","21.17"
"2011","Hauptschule","weiblich","16.43","9.5","481","15.1","17.76"
"2011","Realschule","maennlich","20.23","14.5","1223","19.23","21.23"
"2011","Realschule","weiblich","14.02","9.5","1309","13.31","14.73"
"2012","(Fach-)Abitur","maennlich","17.86","11.5","507","16.37","19.35"
"2012","(Fach-)Abitur","weiblich","12.78","9.5","594","11.78","13.78"
"2012","(noch) kein Abschluss","maennlich","22.17","14","46","15.1","29.24"
"2012","(noch) kein Abschluss","weiblich","","","","",""
"2012","AkademikerIn","maennlich","22.95","19","1176","21.87","24.03"
"2012","AkademikerIn","weiblich","16.12","9.5","967","15.21","17.03"
"2012","Hauptschule","maennlich","19.11","13.5","952","17.91","20.31"
"2012","Hauptschule","weiblich","16.59","9.5","501","15.27","17.91"
"2012","Realschule","maennlich","18.43","14.5","1163","17.45","19.41"
"2012","Realschule","weiblich","13.25","9.5","1324","12.55","13.95"
"2013","(Fach-)Abitur","maennlich","18.29","11.5","598","16.83","19.75"
"2013","(Fach-)Abitur","weiblich","13.28","9.5","693","12.35","14.21"
"2013","(noch) kein Abschluss","maennlich","19.58","19","46","14.77","24.39"
"2013","(noch) kein Abschluss","weiblich","10.14","6.5","43","7.34","12.94"
"2013","AkademikerIn","maennlich","20.43","14.5","1245","19.43","21.43"
"2013","AkademikerIn","weiblich","14.97","9.5","1033","14.19","15.75"
"2013","Hauptschule","maennlich","17.23","13.5","1108","16.28","18.18"
"2013","Hauptschule","weiblich","15.56","9.5","561","14.36","16.76"
"2013","Realschule","maennlich","17.84","11.5","1139","16.86","18.82"
"2013","Realschule","weiblich","13.19","9.5","1323","12.52","13.86"
"2014","(Fach-)Abitur","maennlich","17.6","9.5","560","16.18","19.02"
"2014","(Fach-)Abitur","weiblich","12.21","9.5","632","11.34","13.08"
"2014","(noch) kein Abschluss","maennlich","15.8","11","42","11.11","20.49"
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","21.21","14.5","1109","20.16","22.26"
"2014","AkademikerIn","weiblich","14.63","9.5","974","13.76","15.5"
"2014","Hauptschule","maennlich","17.11","11.5","950","16.09","18.13"
"2014","Hauptschule","weiblich","14.72","9.5","495","13.57","15.87"
"2014","Realschule","maennlich","17.68","11.5","1036","16.72","18.64"
"2014","Realschule","weiblich","12.83","9.5","1167","12.11","13.55"
"2015","(Fach-)Abitur","maennlich","17.71","10.5","553","16.24","19.18"
"2015","(Fach-)Abitur","weiblich","12.52","9.5","625","11.56","13.48"
"2015","(noch) kein Abschluss","maennlich","15.81","13","44","11.66","19.96"
"2015","(noch) kein Abschluss","weiblich","","","","",""
"2015","AkademikerIn","maennlich","20.94","14.5","1174","19.88","22"
"2015","AkademikerIn","weiblich","14.42","9.5","1017","13.64","15.2"
"2015","Hauptschule","maennlich","17.96","11.5","915","16.89","19.03"
"2015","Hauptschule","weiblich","15.48","11.5","484","14.26","16.7"
"2015","Realschule","maennlich","18.4","14.5","945","17.37","19.43"
"2015","Realschule","weiblich","12.66","9.5","1202","12.02","13.3"
"2016","(Fach-)Abitur","maennlich","17.23","11.5","510","15.61","18.85"
"2016","(Fach-)Abitur","weiblich","12.69","9.5","676","11.77","13.61"
"2016","(noch) kein Abschluss","maennlich","16.76","13.5","39","12.37","21.15"
"2016","(noch) kein Abschluss","weiblich","","","","",""
"2016","AkademikerIn","maennlich","19.24","14.5","1060","18.18","20.3"
"2016","AkademikerIn","weiblich","13.85","9.5","988","13.05","14.65"
"2016","Hauptschule","maennlich","17.9","13.5","836","16.79","19.01"
"2016","Hauptschule","weiblich","14.57","9.5","457","13.3","15.84"
"2016","Realschule","maennlich","15.88","9.5","911","14.9","16.86"
"2016","Realschule","weiblich","12.25","9.5","1100","11.58","12.92"
"2017","(Fach-)Abitur","maennlich","17.28","10.5","560","15.88","18.68"
"2017","(Fach-)Abitur","weiblich","12.4","9.5","685","11.51","13.29"
"2017","(noch) kein Abschluss","maennlich","18.04","11","50","13.13","22.95"
"2017","(noch) kein Abschluss","weiblich","","","","",""
"2017","AkademikerIn","maennlich","19.05","14.5","1186","18.09","20.01"
"2017","AkademikerIn","weiblich","13.77","9.5","1071","12.99","14.55"
"2017","Hauptschule","maennlich","18.42","14.5","846","17.33","19.51"
"2017","Hauptschule","weiblich","15.8","9.5","446","14.6","17"
"2017","Realschule","maennlich","17.8","13.5","991","16.81","18.79"
"2017","Realschule","weiblich","12.85","9.5","1227","12.22","13.48"
"2018","(Fach-)Abitur","maennlich","18.52","11.5","577","17.2","19.84"
"2018","(Fach-)Abitur","weiblich","12.09","9.5","709","11.16","13.02"
"2018","(noch) kein Abschluss","maennlich","16.97","8.5","66","13.07","20.87"
"2018","(noch) kein Abschluss","weiblich","","","","",""
"2018","AkademikerIn","maennlich","18.97","14.5","1178","17.97","19.97"
"2018","AkademikerIn","weiblich","13.29","9.5","1063","12.49","14.09"
"2018","Hauptschule","maennlich","17.99","12.5","827","16.91","19.07"
"2018","Hauptschule","weiblich","14.02","9.5","472","12.71","15.33"
"2018","Realschule","maennlich","16.61","11.5","998","15.66","17.56"
"2018","Realschule","weiblich","12.97","9.5","1194","12.29","13.65"
"2019","(Fach-)Abitur","maennlich","16.2","11","545","14.9","17.5"
"2019","(Fach-)Abitur","weiblich","13","9.5","671","11.98","14.02"
"2019","(noch) kein Abschluss","maennlich","19.93","18.5","71","16.25","23.61"
"2019","(noch) kein Abschluss","weiblich","","","","",""
"2019","AkademikerIn","maennlich","18.58","14.5","1154","17.53","19.63"
"2019","AkademikerIn","weiblich","14.82","9.5","1073","13.97","15.67"
"2019","Hauptschule","maennlich","16.8","11.5","713","15.58","18.02"
"2019","Hauptschule","weiblich","14.38","9.5","395","13.07","15.69"
"2019","Realschule","maennlich","15.68","9.5","908","14.66","16.7"
"2019","Realschule","weiblich","13.25","9.5","1105","12.52","13.98"
"2020","(Fach-)Abitur","maennlich","15.25","9.5","568","13.98","16.52"
"2020","(Fach-)Abitur","weiblich","10.7","9.5","652","9.69","11.71"
"2020","(noch) kein Abschluss","maennlich","14.73","6.5","70","10.85","18.61"
"2020","(noch) kein Abschluss","weiblich","14.49","11","31","7.12","21.86"
"2020","AkademikerIn","maennlich","17.35","11.5","1112","16.4","18.3"
"2020","AkademikerIn","weiblich","12.7","9.5","1041","11.94","13.46"
"2020","Hauptschule","maennlich","15.63","9.5","628","14.38","16.88"
"2020","Hauptschule","weiblich","14.67","9.5","338","13.36","15.98"
"2020","Realschule","maennlich","15","9.5","787","13.95","16.05"
"2020","Realschule","weiblich","12.28","9.5","951","11.51","13.05"
