"year","bildungsniveau","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","AkademikerIn","direkter Migrationshintergrund","22.43","17","34","6","10","28","60","80","15.81","29.05","2","80","12","25"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","23.85","17.5","537","5","10","33","50","99","22.1","25.6","1","99","15","20"
"1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Hauptschule","direkter Migrationshintergrund","17.97","11.5","272","5","8","24","40","70","16.16","19.78","0","99","10","15"
"1991","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","Hauptschule","kein Migrationshintergrund","21.22","14.5","898","5","8","28","48","99","19.94","22.5","0","99","12","15"
"1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Realschule","direkter Migrationshintergrund","17.8","16.5","32","5","10","20","40","40","13.5","22.1","1","40","8","20"
"1991","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","Realschule","kein Migrationshintergrund","17.41","11.5","766","4","8","20","37","85","16.27","18.55","0","99","12","14"
"1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","direkter Migrationshintergrund","15.4","11.5","33","4","12","20","29","40","11.84","18.96","3","40","10","20"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","kein Migrationshintergrund","18.39","13","172","4","8","24","40","70","15.83","20.95","0","99","10","15"
"1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","16.49","9.5","65","4","7","20","30","85","12.75","20.23","2","85","10","16"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","AkademikerIn","direkter Migrationshintergrund","19.48","14.5","38","3","8","30","40","70","13.41","25.55","2","90","10","20"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","21.72","14.5","576","4","8","30","42","88","20.11","23.33","1","99","14","18"
"1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Hauptschule","direkter Migrationshintergrund","19.54","14.5","232","5","10","24","40","80","17.48","21.6","0","80","12","16"
"1992","Hauptschule","indirekter Migrationshintergrund","14.75","8.5","32","5","7","20","24","99","8.28","21.22","2","99","10","20"
"1992","Hauptschule","kein Migrationshintergrund","19.89","14.5","860","4","8","25","40","99","18.67","21.11","0","99","12","16"
"1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","Realschule","kein Migrationshintergrund","17.87","11.5","861","4","8","20","40","99","16.71","19.03","0","99","10","13"
"1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","kein Migrationshintergrund","18.93","11.5","152","4","9","22","48","80","15.95","21.91","1","99","10","15"
"1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","17.06","11","47","3","4","24","30","99","12.3","21.82","2","99","10","20"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","AkademikerIn","direkter Migrationshintergrund","20.27","17","42","4","6","40","40","60","15.76","24.78","0","60","8","20"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","21.04","15.5","589","4","9","28","40","90","19.47","22.61","0","99","15","17"
"1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Hauptschule","direkter Migrationshintergrund","16.32","9.5","188","4","8","20","30","80","14.02","18.62","0","99","10","15"
"1993","Hauptschule","indirekter Migrationshintergrund","15.42","9","43","2","5","16","37","99","8.93","21.91","2","99","10","20"
"1993","Hauptschule","kein Migrationshintergrund","18.41","11.5","780","4","8","20","40","90","17.15","19.67","0","99","12","15"
"1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","Realschule","kein Migrationshintergrund","18.53","11.5","842","4","6","20","40","95","17.26","19.8","0","99","10","13"
"1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","kein Migrationshintergrund","18.92","11.5","171","4","6","25","45","90","16.11","21.73","2","99","10","15"
"1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","21.28","19.5","37","2","8","30","50","52","16.31","26.25","0","52","9","29"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","AkademikerIn","direkter Migrationshintergrund","20.96","15.5","41","6","10","35","40","60","15.39","26.53","4","99","12","25"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","22.19","17.5","606","5","10","30","40","85","20.7","23.68","0","99","15","18"
"1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Hauptschule","direkter Migrationshintergrund","20.61","13.5","197","4","8","27","50","99","18.09","23.13","0","99","10","16"
"1994","Hauptschule","indirekter Migrationshintergrund","12.74","9","45","2","4","20","30","50","8.56","16.92","1","60","8","15"
"1994","Hauptschule","kein Migrationshintergrund","18.29","11.5","773","4","8","20","40","99","17","19.58","0","99","11","15"
"1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","Realschule","kein Migrationshintergrund","17.91","11.5","870","4","8","20","40","94","16.76","19.06","0","99","10","14"
"1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","direkter Migrationshintergrund","17.87","12.5","50","3","10","20","42","80","12.4","23.34","1","99","10","17"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","kein Migrationshintergrund","19.11","14.5","185","3","6","25","43","80","16.48","21.74","1","99","10","15"
"1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","16.92","11","54","2","6","25","40","66","12.94","20.9","2","66","10","20"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","AkademikerIn","direkter Migrationshintergrund","20.57","14.5","55","6","10","30","43","50","16.08","25.06","1","90","12","20"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","23.43","19.5","632","5","10","32","48","86","21.87","24.99","1","99","15","20"
"1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Hauptschule","direkter Migrationshintergrund","18.23","14.5","241","5","10","22","35","80","16.43","20.03","2","99","10","16"
"1995","Hauptschule","indirekter Migrationshintergrund","10.93","7.5","40","2","4","12","30","40","7.21","14.65","1","40","7","14"
"1995","Hauptschule","kein Migrationshintergrund","19.68","14.5","823","4","8","25","40","86","18.45","20.91","0","99","12","16"
"1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Realschule","direkter Migrationshintergrund","16.13","13","37","8","10","18","25","80","11.19","21.07","1","80","10","18"
"1995","Realschule","indirekter Migrationshintergrund","17.92","11","35","1","5","25","45","80","12.23","23.61","1","80","6","20"
"1995","Realschule","kein Migrationshintergrund","17.36","11.5","931","4","6","20","40","90","16.27","18.45","0","99","10","12"
"1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","18.6","9","58","4","7","30","40","99","14.08","23.12","3","99","10","16"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","kein Migrationshintergrund","18.65","11.5","196","4","7","25","40","80","16.17","21.13","1","99","10","15"
"1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","19.06","11","49","5","8","30","50","60","14.74","23.38","4","72","10","20"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","AkademikerIn","direkter Migrationshintergrund","24.51","19","62","6","10","30","50","99","18.3","30.72","2","99","10","20"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","22.97","17.5","616","5","10","30","47","80","21.46","24.48","2","99","15","20"
"1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Hauptschule","direkter Migrationshintergrund","17.53","11.5","207","4","8","25","40","60","15.74","19.32","1","72","12","16"
"1996","Hauptschule","indirekter Migrationshintergrund","17.08","17","42","4","10","20","30","40","14.48","19.68","1","40","8","13"
"1996","Hauptschule","kein Migrationshintergrund","17.66","13.5","784","4","8","20","38","80","16.54","18.78","1","99","12","15"
"1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Realschule","direkter Migrationshintergrund","12.74","11.5","35","3","8","16","20","58","9.17","16.31","1","58","8","16"
"1996","Realschule","indirekter Migrationshintergrund","16.21","13","33","5","8","25","32","40","12.93","19.49","2","40","8","15"
"1996","Realschule","kein Migrationshintergrund","16.83","9.5","920","4","7","20","40","80","15.8","17.86","1","99","10","12"
"1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","direkter Migrationshintergrund","15.35","9","53","3","8","18","40","58","12.15","18.55","2","58","10","15"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","kein Migrationshintergrund","18.32","13.5","208","3","8","21","38","91","16.08","20.56","1","99","10","15"
"1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","16.21","13.5","36","5","8","20","30","60","11.05","21.37","3","80","10","20"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","AkademikerIn","direkter Migrationshintergrund","24.52","17.5","65","5","10","35","60","80","19.62","29.42","1","80","10","20"
"1997","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1997","AkademikerIn","kein Migrationshintergrund","22.39","14.5","645","5","10","32","50","80","20.89","23.89","1","99","15","17"
"1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","Hauptschule","direkter Migrationshintergrund","18.27","11","217","5","7","23","40","80","16.18","20.36","1","90","10","16"
"1997","Hauptschule","indirekter Migrationshintergrund","13.71","14.5","46","5","10","18","20","40","9.85","17.57","1","80","10","15"
"1997","Hauptschule","kein Migrationshintergrund","18.24","13.5","737","4","8","24","40","80","17.07","19.41","1","99","12","15"
"1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1997","Realschule","direkter Migrationshintergrund","13.66","9","40","6","8","20","20","60","9.84","17.48","1","60","10","20"
"1997","Realschule","indirekter Migrationshintergrund","14.9","9.5","37","6","8","15","40","40","11.58","18.22","1","40","8","12"
"1997","Realschule","kein Migrationshintergrund","17.94","11.5","920","4","8","20","40","80","16.88","19","1","99","12","15"
"1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","direkter Migrationshintergrund","19.16","14.5","58","4","6","23","40","80","15.5","22.82","2","80","12","20"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","kein Migrationshintergrund","18.36","11.5","268","4","8","20","33","93","16.18","20.54","1","99","10","15"
"1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","16.92","11","32","5","6","20","35","80","9.83","24.01","1","80","9","20"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","AkademikerIn","direkter Migrationshintergrund","21.49","18.5","60","8","10","30","40","60","17.36","25.62","2","70","12","20"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","22.09","15.5","713","5","10","30","45","81","20.76","23.42","1","99","15","20"
"1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","Hauptschule","direkter Migrationshintergrund","18.6","14.5","194","6","10","25","40","50","16.81","20.39","2","80","12","15"
"1998","Hauptschule","indirekter Migrationshintergrund","14.66","14","45","5","6","15","20","80","9.82","19.5","3","80","10","20"
"1998","Hauptschule","kein Migrationshintergrund","19.15","14.5","823","5","8","24","40","80","17.99","20.31","1","99","15","16"
"1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1998","Realschule","direkter Migrationshintergrund","19.51","10.5","40","4","8","24","36","84","14.5","24.52","2","84","8","20"
"1998","Realschule","indirekter Migrationshintergrund","22.14","16.5","39","5","10","25","28","99","16.7","27.58","3","99","8","20"
"1998","Realschule","kein Migrationshintergrund","18.83","12.5","1029","5","8","24","40","80","17.81","19.85","1","99","12","14"
"1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","direkter Migrationshintergrund","15.77","9.5","58","3","6","20","33","60","11.91","19.63","2","60","10","18"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","kein Migrationshintergrund","16.89","11.5","282","4","8","20","38","80","15.12","18.66","1","90","10","15"
"1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","18.55","9","31","3","6","20","30","80","11.72","25.38","2","80","10","20"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
