"year","migback","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1997","indirekter Migrationshintergrund","2","15.69","12.5","43","4","6","17","40","45","11.42","19.96","1","80","8","15"
"1997","indirekter Migrationshintergrund","3","13.58","9","31","4","8","15","30","34","8.18","18.98","1","80","10","16"
"1997","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","17.2","11.5","462","4","8","21","40","70","15.83","18.57","1","99","10","15"
"1997","kein Migrationshintergrund","2","18","14.5","699","4","8","20","40","80","16.73","19.27","1","99","12","15"
"1997","kein Migrationshintergrund","3","18.55","11.5","640","4","8","25","40","90","17.24","19.86","1","99","11","15"
"1997","kein Migrationshintergrund","4","20.09","14.5","490","4","8","24","45","80","18.52","21.66","1","99","12","16"
"1997","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","23.96","19","273","5","10","35","50","90","21.42","26.5","1","99","15","20"
"1997","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","18.22","14.5","115","4","8","25","36","60","15.95","20.49","2","60","10","17"
"1998","direkter Migrationshintergrund","2","16.01","14.5","141","5","8","20","29","51","13.92","18.1","3","80","12","15"
"1998","direkter Migrationshintergrund","3","22.11","19","75","6","10","35","40","60","18.41","25.81","1","80","11","20"
"1998","direkter Migrationshintergrund","4","22.85","19.5","55","5","10","30","40","84","18.02","27.68","2","84","12","20"
"1998","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","2","13.14","14.5","47","5","6","15","20","55","9.1","17.18","2","80","8","15"
"1998","indirekter Migrationshintergrund","3","14.07","9","32","4","10","15","28","48","9.78","18.36","3","48","10","20"
"1998","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","18.19","14.5","551","4","8","23","40","80","16.76","19.62","1","99","12","16"
"1998","kein Migrationshintergrund","2","18.19","14.5","777","4","8","22","40","80","17.04","19.34","1","98","12","15"
"1998","kein Migrationshintergrund","3","19.55","14.5","679","5","8","25","40","98","18.26","20.84","1","99","12","15"
"1998","kein Migrationshintergrund","4","19.63","14.5","586","4","8","25","40","85","18.16","21.1","1","99","12","15"
"1998","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","24.38","19","362","6","10","32","50","93","22.46","26.3","1","99","16","20"
"1998","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","16.8","9","98","4","5","19","30","90","13.03","20.57","1","90","10","14"
"1999","direkter Migrationshintergrund","2","17.98","15.5","128","4","10","25","35","50","15.86","20.1","1","60","14","20"
"1999","direkter Migrationshintergrund","3","16.78","9","84","3","7","21","40","50","13.25","20.31","1","80","10","16"
"1999","direkter Migrationshintergrund","4","18.58","14.5","55","6","10","20","40","60","14.48","22.68","2","63","12","20"
"1999","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","2","12.22","9","40","3","7","20","23","40","8.74","15.7","2","60","10","12"
"1999","indirekter Migrationshintergrund","3","25.94","19","31","3","10","30","70","70","20.47","31.41","2","70","12","20"
"1999","indirekter Migrationshintergrund","4","17.02","14","33","4","7","20","38","55","12.31","21.73","2","55","10","20"
"1999","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","19.76","13.5","456","5","9","24","45","90","18.16","21.36","1","99","12","15"
"1999","kein Migrationshintergrund","2","18.43","14.5","812","4","8","22","40","80","17.32","19.54","1","99","12","15"
"1999","kein Migrationshintergrund","3","17.75","12.5","657","4","8","20","40","80","16.46","19.04","1","99","12","15"
"1999","kein Migrationshintergrund","4","20.68","14.5","636","4","9","25","45","80","19.32","22.04","1","99","15","16"
"1999","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.79","19.5","399","5","10","30","45","80","20.96","24.62","2","99","15","20"
"1999","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","15.82","9.5","123","4","7","20","30","90","12.63","19.01","2","99","10","12"
"2000","direkter Migrationshintergrund","2","16.6","12.5","166","5","8","20","35","60","14.82","18.38","2","60","12","16"
"2000","direkter Migrationshintergrund","3","16.98","13.5","123","4","10","20","40","55","14.41","19.55","1","99","12","16"
"2000","direkter Migrationshintergrund","4","21.46","15.5","84","5","9","30","40","80","17.78","25.14","2","80","10","20"
"2000","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","18.86","13.5","52","4","7","20","40","90","13.27","24.45","3","90","11","20"
"2000","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","17.7","13","35","2","8","22","40","86","11.75","23.65","2","86","10","20"
"2000","indirekter Migrationshintergrund","2","16.91","14.5","52","6","10","20","30","72","12.59","21.23","1","80","10","18"
"2000","indirekter Migrationshintergrund","3","16.78","9.5","39","6","9","20","40","42","12.67","20.89","4","58","10","20"
"2000","indirekter Migrationshintergrund","4","10.87","9","43","3","4","16","20","40","7.56","14.18","2","48","10","15"
"2000","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","19.05","14.5","657","4","8","24","40","80","17.71","20.39","1","99","12","15"
"2000","kein Migrationshintergrund","2","17.75","11.5","1200","4","8","20","37","80","16.82","18.68","1","99","12","15"
"2000","kein Migrationshintergrund","3","18.44","11.5","1123","4","8","20","40","80","17.49","19.39","1","99","12","15"
"2000","kein Migrationshintergrund","4","19.79","14.5","1152","5","8","24","40","99","18.73","20.85","1","99","14","15"
"2000","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","23.42","18.5","755","5","10","30","46","99","22.04","24.8","1","99","15","20"
"2000","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","16.06","14.5","120","6","10","20","30","80","13.54","18.58","1","90","10","15"
"2001","direkter Migrationshintergrund","2","18.48","14.5","163","5","8","24","40","70","16.18","20.78","2","80","12","16"
"2001","direkter Migrationshintergrund","3","18.91","11","115","5","6","25","40","99","15.78","22.04","2","99","10","18"
"2001","direkter Migrationshintergrund","4","20.78","14.5","98","4","8","30","45","75","16.96","24.6","2","99","12","20"
"2001","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","22.27","15.5","47","2","5","35","60","80","15.62","28.92","1","90","10","20"
"2001","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","17.12","9","31","3","5","20","40","76","11.25","22.99","2","76","5","15"
"2001","indirekter Migrationshintergrund","2","16.56","13.5","53","4","10","21","30","50","13.93","19.19","2","50","10","18"
"2001","indirekter Migrationshintergrund","3","24.77","13.5","32","6","10","25","80","80","19.21","30.33","3","80","10","20"
"2001","indirekter Migrationshintergrund","4","20.09","11","37","5","5","22","60","80","12.67","27.51","2","80","10","20"
"2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","16.95","11.5","543","5","8","20","36","80","15.64","18.26","1","99","10","15"
"2001","kein Migrationshintergrund","2","16.6","11.5","1090","4","8","20","33","80","15.74","17.46","1","99","10","12"
"2001","kein Migrationshintergrund","3","17.8","11.5","1081","4","8","20","40","80","16.83","18.77","1","99","12","15"
"2001","kein Migrationshintergrund","4","19.88","14.5","1075","5","10","25","40","80","18.91","20.85","1","99","15","15"
"2001","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.05","14.5","785","5","10","30","45","98","20.68","23.42","1","99","15","16"
"2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","16.39","9.5","68","2","5","16","40","98","11.91","20.87","2","98","10","15"
"2002","direkter Migrationshintergrund","2","16.42","11.5","150","5","9","20","30","70","13.89","18.95","2","90","10","16"
"2002","direkter Migrationshintergrund","3","18.27","9.5","80","4","8","20","30","99","14.47","22.07","3","99","10","16"
"2002","direkter Migrationshintergrund","4","17.43","11","79","3","6","25","40","75","13.55","21.31","2","80","10","20"
"2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","21.84","18","77","5","10","30","40","99","17.11","26.57","2","99","14","20"
"2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","2","13.86","9","45","3","5","20","26","40","10.65","17.07","2","60","10","19"
"2002","indirekter Migrationshintergrund","3","16.48","9","42","3","5","20","60","60","13.07","19.89","1","60","8","12"
"2002","indirekter Migrationshintergrund","4","16.46","13.5","45","2","5","20","30","60","11.54","21.38","2","80","10","20"
"2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","17.7","11.5","459","4","7","20","40","90","16.28","19.12","1","99","10","12"
"2002","kein Migrationshintergrund","2","18.79","13.5","811","4","7","22","40","99","17.61","19.97","1","99","10","14"
"2002","kein Migrationshintergrund","3","17.84","11.5","979","5","8","21","40","90","16.85","18.83","1","99","11","14"
"2002","kein Migrationshintergrund","4","18.86","14.5","1260","5","8","24","40","80","17.92","19.8","1","99","12","15"
"2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.54","14.5","1362","4","9","30","50","99","21.44","23.64","1","99","15","20"
"2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","14.86","11","59","5","6","20","32","50","12.36","17.36","2","50","10","15"
"2003","direkter Migrationshintergrund","2","16.15","11","118","3","8","20","35","90","13.38","18.92","2","90","10","16"
"2003","direkter Migrationshintergrund","3","19.49","12.5","84","5","10","20","33","99","15.35","23.63","2","99","10","18"
"2003","direkter Migrationshintergrund","4","18.02","10.5","80","5","9","20","40","99","14.69","21.35","1","99","10","18"
"2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","19.45","13.5","67","3","10","25","42","60","15.3","23.6","2","90","12","20"
"2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","2","13.19","11","43","2","5","20","22","45","8.87","17.51","1","80","10","16"
"2003","indirekter Migrationshintergrund","3","14.42","9.5","36","4","5","20","35","35","9.97","18.87","1","70","8","15"
"2003","indirekter Migrationshintergrund","4","15.8","15.5","43","5","6","20","26","60","12.32","19.28","4","60","10","20"
"2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","14.54","9.5","416","3","6","20","27","78","13.18","15.9","1","99","10","12"
"2003","kein Migrationshintergrund","2","17.26","11.5","836","4","8","20","40","90","16.27","18.25","1","99","10","12"
"2003","kein Migrationshintergrund","3","17.57","11.5","943","4","7","20","40","84","16.53","18.61","1","99","10","14"
"2003","kein Migrationshintergrund","4","17.52","13.5","1223","4","8","20","40","80","16.64","18.4","1","99","12","15"
"2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.65","17.5","1226","5","10","30","50","99","21.51","23.79","1","99","15","20"
"2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","10.81","9","58","3","4","15","18","40","7.18","14.44","2","90","8","14"
"2004","direkter Migrationshintergrund","2","15.76","11","104","3","8","20","30","50","13.39","18.13","2","85","10","15"
"2004","direkter Migrationshintergrund","3","15.83","9.5","96","5","6","20","28","99","12.3","19.36","3","99","10","15"
"2004","direkter Migrationshintergrund","4","15.79","11","71","5","8","20","30","43","12.4","19.18","2","95","10","16"
"2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","17.45","11","63","4","6","24","40","60","13.96","20.94","1","60","10","20"
"2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","2","11.74","9","41","2","4","20","26","36","8.73","14.75","1","36","5","20"
"2004","indirekter Migrationshintergrund","3","15.29","7","31","4","5","20","40","60","10.48","20.1","2","60","6","20"
"2004","indirekter Migrationshintergrund","4","16.59","15.5","44","5","10","20","34","40","12.19","20.99","3","80","10","20"
"2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","29.84","15.5","31","4","10","30","99","99","21.31","38.37","3","99","14","20"
"2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","17.56","11.5","387","3","6","20","40","80","15.88","19.24","1","99","10","14"
"2004","kein Migrationshintergrund","2","17.6","11.5","825","4","8","20","40","90","16.47","18.73","1","99","11","15"
"2004","kein Migrationshintergrund","3","17.34","13.5","877","4","7","20","39","80","16.33","18.35","1","99","10","15"
"2004","kein Migrationshintergrund","4","17.6","13.5","1177","5","8","20","40","90","16.68","18.52","1","99","12","14"
"2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.06","15.5","1246","5","10","30","48","99","20.98","23.14","1","99","15","17"
"2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","14.27","10.5","53","4","7","20","30","48","11.77","16.77","2","48","8","15"
"2005","direkter Migrationshintergrund","2","15.9","9.5","109","4","5","20","40","80","12.8","19","1","99","10","15"
"2005","direkter Migrationshintergrund","3","18.89","13","89","5","8","24","40","99","15.79","21.99","2","99","10","17"
"2005","direkter Migrationshintergrund","4","22.03","11","72","4","7","32","45","99","16.81","27.25","1","99","10","20"
"2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","19.13","13.5","52","5","10","20","40","90","14.64","23.62","2","90","11","20"
"2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","2","15.4","11","48","4","8","20","35","40","12.12","18.68","1","50","9","20"
"2005","indirekter Migrationshintergrund","3","17.05","11","37","4","8","20","45","90","11.15","22.95","1","90","10","15"
"2005","indirekter Migrationshintergrund","4","20.56","15.5","51","4","7","28","48","60","16.18","24.94","1","60","10","20"
"2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","17.09","9.5","345","4","6","20","40","90","15.34","18.84","1","99","10","12"
"2005","kein Migrationshintergrund","2","18.05","11.5","728","4","8","20","40","96","16.91","19.19","1","99","10","12"
"2005","kein Migrationshintergrund","3","16.82","11.5","783","4","8","20","35","80","15.74","17.9","1","99","10","12"
"2005","kein Migrationshintergrund","4","17.45","11.5","1119","4","8","20","40","80","16.47","18.43","1","99","11","12"
"2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","23.11","14.5","1206","5","8","30","50","99","21.97","24.25","1","99","15","15"
"2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","15.56","9.5","59","4","8","18","25","80","11.28","19.84","1","80","10","15"
"2006","direkter Migrationshintergrund","2","19.19","11.5","119","5","8","24","40","80","16.3","22.08","1","95","10","15"
"2006","direkter Migrationshintergrund","3","16.16","9.5","82","3","6","20","38","60","12.86","19.46","2","70","10","20"
"2006","direkter Migrationshintergrund","4","20.16","14","98","4","8","22","45","86","16.51","23.81","2","90","10","20"
"2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","16.91","9.5","66","6","8","20","35","70","13.52","20.3","3","70","10","19"
"2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","2","16.44","9.5","49","6","8","20","40","80","12.28","20.6","1","80","10","15"
"2006","indirekter Migrationshintergrund","3","16.57","11","53","5","8","20","30","60","13.03","20.11","1","60","10","20"
"2006","indirekter Migrationshintergrund","4","16.11","11.5","63","5","8","24","30","40","12.53","19.69","1","80","10","15"
"2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","18.46","9","31","5","10","32","40","60","12.15","24.77","1","65","10","32"
"2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","17.75","11.5","416","3","7","20","40","99","16.01","19.49","1","99","10","15"
"2006","kein Migrationshintergrund","2","18.44","11.5","805","4","8","24","40","80","17.31","19.57","1","99","12","15"
"2006","kein Migrationshintergrund","3","17","11.5","967","4","8","20","35","90","15.99","18.01","1","99","12","15"
"2006","kein Migrationshintergrund","4","18.5","14.5","1227","4","8","22","40","80","17.6","19.4","1","99","12","15"
"2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","22.63","16.5","1317","5","10","30","45","90","21.57","23.69","1","99","15","18"
"2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","24.56","12.5","68","4","10","30","89","96","19.78","29.34","1","96","10","20"
"2007","direkter Migrationshintergrund","2","19.15","11","97","4","8","25","42","80","15.94","22.36","2","80","10","20"
"2007","direkter Migrationshintergrund","3","19.43","14.5","75","5","7","30","40","90","15.66","23.2","2","90","10","20"
"2007","direkter Migrationshintergrund","4","15.82","11.5","90","5","7","20","30","60","12.87","18.77","2","80","10","18"
"2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","19.92","11","53","5","8","32","40","90","14.58","25.26","3","90","10","20"
"2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","2","16.21","11","38","2","6","22","35","40","11.08","21.34","1","80","10","21"
