year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Urban regions,female,6988,69.28535751695064,68.94436270176416,69.62635233213712,60.0,67.0,76.0,36.0,100.0,67.0,66.0,68.0
2012,Rural regions,male,3615,85.86876197410231,85.37187910506024,86.36564484314438,75.0,84.0,94.0,46.5,122.5,84.0,83.0,84.0
2012,Rural regions,female,3893,71.13350919562502,70.67460867829114,71.59240971295891,60.0,70.0,80.0,35.0,110.0,70.0,70.0,71.0
2013,Urban regions,male,,,,,,,,,,,,
2013,Urban regions,female,,,,,,,,,,,,
2013,Rural regions,male,,,,,,,,,,,,
2013,Rural regions,female,,,,,,,,,,,,
2014,Urban regions,male,8182,85.16292976431941,84.81933894749591,85.50652058114292,75.0,83.0,93.0,48.0,120.0,83.0,82.0,83.025
2014,Urban regions,female,9573,69.60439494692928,69.3061566604057,69.90263323345285,60.0,67.0,77.0,34.5,102.5,67.0,66.0,68.0
2014,Rural regions,male,4469,86.04244220189271,85.57900897176062,86.50587543202481,75.0,85.0,95.0,45.0,125.0,85.0,85.0,86.0
2014,Rural regions,female,5047,71.368835283429,70.95308060433399,71.784589962524,60.0,70.0,80.0,35.0,110.0,70.0,70.0,71.0
2015,Urban regions,male,,,,,,,,,,,,
2015,Urban regions,female,,,,,,,,,,,,
2015,Rural regions,male,,,,,,,,,,,,
2015,Rural regions,female,,,,,,,,,,,,
2016,Urban regions,male,7235,85.68527837323063,85.30756399297512,86.06299275348614,75.0,84.0,94.0,46.5,122.5,84.0,83.975,85.0
2016,Urban regions,female,8488,70.24763308737269,69.91972760597295,70.57553856877243,60.0,68.0,78.0,33.0,105.0,68.0,68.0,69.0
2016,Rural regions,male,4005,86.66251006487384,86.17379735688844,87.15122277285924,76.0,85.0,95.0,47.5,123.5,85.0,84.0,86.0
2016,Rural regions,female,4551,71.66222951275097,71.21256225399382,72.11189677150811,60.0,70.0,80.0,36.0,110.0,70.0,70.0,70.0
2017,Urban regions,male,,,,,,,,,,,,
2017,Urban regions,female,,,,,,,,,,,,
2017,Rural regions,male,,,,,,,,,,,,
2017,Rural regions,female,,,,,,,,,,,,
2018,Urban regions,male,9129,85.91965071869781,85.5762201315791,86.26308130581651,75.0,83.90863624319822,94.0,46.5,122.5,83.0,82.0,83.0
2018,Urban regions,female,9797,70.52061520223059,70.20847713749161,70.83275326696956,60.0,68.0,78.0,33.0,105.0,68.0,68.0,69.0
2018,Rural regions,male,4749,87.40095288600992,86.93393930543871,87.86796646658112,76.0,85.0,95.0,47.5,123.5,85.0,84.0,85.0
2018,Rural regions,female,5078,72.4529329798592,72.0220426449485,72.8838233147699,61.0,70.0,80.0,35.0,108.5,70.0,70.0,70.0
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,8217,86.8545824401419,86.48003760857502,87.22912727170878,75.0,85.0,95.0,45.0,125.0,85.0,85.0,86.0
2020,Urban regions,female,8855,71.27658587189896,70.94078642166558,71.61238532213234,60.0,68.0,80.0,36.0,110.0,68.0,66.0,68.0
2020,Rural regions,male,4199,87.56517144852167,87.05035439789268,88.07998849915066,76.0,85.0,96.0,46.0,126.0,85.0,84.0,85.0
2020,Rural regions,female,4461,73.19004030621025,72.71285740772323,73.66722320469727,62.0,70.0,82.0,38.0,112.0,70.0,70.0,70.0
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
