year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,Direct migration background,West,,,,,,,,,,,,
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,,,,,,,,,,,,
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,13482,76.47564125063877,76.3445617855634,76.60672071571415,65.0,75.0,85.0,35.0,115.0,75.0,75.0,75.0
2006,No migration background,East,5085,76.16604862786937,75.9625355909426,76.36956166479615,65.0,75.0,85.0,37.0,115.0,75.0,75.0,75.025
2006,Direct migration background,West,2257,74.69780063194376,74.40861967903378,74.98698158485375,65.0,75.0,84.0,36.5,112.5,75.0,75.0,77.0
2006,Direct migration background,East,109,74.04669537507998,72.57589267501743,75.51749807514253,61.58650708732028,75.0,82.0,46.0,112.62023936901959,75.0,72.0,80.025
2006,Indirect migration background,West,758,72.40647759758593,71.91426279050668,72.89869240466518,61.0,71.0,81.0,39.0,111.0,71.0,68.0,72.0
2006,Indirect migration background,East,38,80.30535927265979,76.77367974939543,83.83703879592414,60.0,75.46378352515882,90.0,45.0,130.0,75.0,61.0,87.0
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,11841,77.22195952652535,77.07654516513975,77.36737388791096,65.0,75.0,86.0,35.0,117.5,75.0,74.0,75.0
2008,No migration background,East,4622,76.62173903355529,76.40847444891622,76.83500361819435,65.0,75.0,85.0,36.0,115.0,75.0,74.0,75.0
2008,Direct migration background,West,1814,75.4345989808965,75.09172448201329,75.7774734797797,65.0,75.0,84.0,36.5,112.5,75.0,75.0,76.0
2008,Direct migration background,East,79,73.7828320020181,71.80590854983737,75.75975545419882,58.18438217889442,74.8135472827043,85.0,46.0,125.22342673165838,75.0,70.975,85.0
2008,Indirect migration background,West,717,73.45510644025012,72.92213697240682,73.98807590809342,62.0,72.0,84.0,40.0,117.0,72.0,69.0,74.0
2008,Indirect migration background,East,41,74.3888349771567,71.90788197931916,76.86978797499425,61.705045096726906,72.82369609108949,89.91518658838866,45.0,117.0,72.0,56.0,80.0
2009,No migration background,West,,,,,,,,,,,,
2009,No migration background,East,,,,,,,,,,,,
2009,Direct migration background,West,,,,,,,,,,,,
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,,,,,,,,,,,,
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,10372,77.8066256459093,77.6433171949323,77.96993409688632,65.0,75.0,87.0,36.0,120.0,75.0,74.0,75.0
2010,No migration background,East,3999,77.68284226860139,77.44436657367471,77.92131796352807,65.0,76.0,88.0,37.0,122.5,76.0,74.0,77.0
2010,Direct migration background,West,1396,75.40014717499773,75.00962100957469,75.79067334042077,65.0,75.0,85.0,35.0,115.0,75.0,75.0,76.0
2010,Direct migration background,East,62,71.5715830847377,69.89331374707346,73.24985242240193,60.51532639521202,69.94044959248625,82.0,50.0,105.0,70.0,61.0,78.0
2010,Indirect migration background,West,612,75.26005827754636,74.63683692694532,75.8832796281474,63.0,73.0,85.0,39.0,118.0,73.0,67.0,76.0
2010,Indirect migration background,East,37,78.73078878776973,75.93144963657109,81.53012793896836,67.364837504386,76.0,95.40060734247004,46.0,115.0,76.0,52.0,84.0
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,12841,77.82685456546128,77.68495636649018,77.96875276443237,65.0,76.0,88.0,34.0,122.5,76.0,76.0,77.0
2012,No migration background,East,4652,78.39674171701635,78.16445660825649,78.62902682577622,66.0,77.0,89.0,37.0,123.5,77.0,76.0,78.0
2012,Direct migration background,West,1859,75.36540243752066,75.01734394689286,75.71346092814845,65.0,75.0,85.0,35.0,115.0,75.0,75.0,78.0
2012,Direct migration background,East,104,75.47855513643327,74.06527286784689,76.89183740501966,62.0,75.0,85.0,45.0,115.0,75.0,68.975,80.0
2012,Indirect migration background,West,730,75.21597576385909,74.60468339230367,75.82726813541451,62.0,74.0,87.0,30.0,124.5,74.0,72.0,78.0
2012,Indirect migration background,East,40,78.03152949017745,74.86188211143764,81.20117686891726,65.0,72.0,83.54766685027386,46.0,111.36916712568464,72.0,61.0,76.0
2013,No migration background,West,,,,,,,,,,,,
2013,No migration background,East,,,,,,,,,,,,
2013,Direct migration background,West,,,,,,,,,,,,
2013,Direct migration background,East,,,,,,,,,,,,
2013,Indirect migration background,West,,,,,,,,,,,,
2013,Indirect migration background,East,,,,,,,,,,,,
2014,No migration background,West,14784,78.2685253413796,78.13217629899268,78.40487438376653,65.0,76.0,88.0,35.0,122.5,76.0,75.0,76.0
2014,No migration background,East,5079,78.60838777071922,78.3835026199137,78.83327292152474,66.0,77.0,88.0,35.0,121.0,77.0,76.0,78.0
2014,Direct migration background,West,4817,75.6566400006619,75.43638320994152,75.87689679138226,64.0,75.0,85.0,32.5,116.5,75.0,75.0,76.0
2014,Direct migration background,East,351,73.44330075813428,72.63751927046793,74.24908224580064,62.0,74.0,85.0,43.0,119.5,74.0,72.0,78.05
2014,Indirect migration background,West,1593,75.73435975491684,75.32561013949444,76.14310937033923,63.0,74.0,87.0,30.0,123.0,74.0,73.0,76.0
2014,Indirect migration background,East,90,78.10156667574257,76.14402865890516,80.05910469258,66.0,75.0,88.0,42.0,121.0,75.0,65.0,79.0
2015,No migration background,West,,,,,,,,,,,,
2015,No migration background,East,,,,,,,,,,,,
2015,Direct migration background,West,,,,,,,,,,,,
2015,Direct migration background,East,,,,,,,,,,,,
2015,Indirect migration background,West,,,,,,,,,,,,
2015,Indirect migration background,East,,,,,,,,,,,,
2016,No migration background,West,12991,78.99606059773394,78.84674293979775,79.14537825567014,66.0,77.0,89.0,38.0,123.5,77.0,76.0,78.0
2016,No migration background,East,4526,78.6369131157264,78.39420373339382,78.87962249805898,66.0,78.0,88.0,37.0,121.0,78.0,78.0,80.0
2016,Direct migration background,West,4464,76.3012087255273,76.07366941805182,76.52874803300278,65.0,75.0,86.0,33.5,117.5,75.0,74.0,75.025
2016,Direct migration background,East,356,73.12641447120888,72.2604423475919,73.99238659482585,60.0,73.0,85.0,42.0,122.5,73.0,67.975,78.0
2016,Indirect migration background,West,1339,76.58873528367863,76.1303238052006,77.04714676215666,64.0,75.0,88.0,40.0,124.0,75.0,73.0,77.0
2016,Indirect migration background,East,97,78.45457370569636,76.22119933752063,80.68794807387209,64.13728817492053,72.06370036108726,88.0,45.0,123.7940677376192,72.0,59.0,79.0
2017,No migration background,West,,,,,,,,,,,,
2017,No migration background,East,,,,,,,,,,,,
2017,Direct migration background,West,,,,,,,,,,,,
2017,Direct migration background,East,,,,,,,,,,,,
2017,Indirect migration background,West,,,,,,,,,,,,
2017,Indirect migration background,East,,,,,,,,,,,,
2018,No migration background,West,14177,79.49966956192779,79.35427634417823,79.64506277967735,67.0,78.0,90.0,35.0,124.5,78.0,78.0,79.0
2018,No migration background,East,4940,79.75655579451306,79.5117176924168,80.00139389660933,67.0,78.0,90.0,35.0,124.5,78.0,76.0,79.0
2018,Direct migration background,West,6698,76.0861020640739,75.90682466443104,76.26537946371676,65.0,75.0,85.0,35.0,115.0,75.0,74.0,75.025
2018,Direct migration background,East,811,73.2493197574326,72.70044005789512,73.79819945697008,60.0,72.0,85.0,38.0,122.5,72.0,68.0,76.0
2018,Indirect migration background,West,1479,76.87641651628164,76.41649813684923,77.33633489571405,65.0,73.0,87.0,40.0,120.0,73.0,71.0,74.0
2018,Indirect migration background,East,111,76.31169900810416,74.0526122807688,78.57078573543951,59.0,73.0,84.74575568771112,45.0,123.36438921927781,73.0,66.0,82.025
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,,,,,,,,,,,,
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,13650,79.91289427043989,79.76211708819768,80.0636714526821,67.0,78.0,90.0,37.0,124.5,78.0,77.0,78.0
2020,No migration background,East,4661,80.37870675865251,80.11866547328731,80.63874804401772,67.0,79.0,90.0,36.0,124.5,79.0,78.0,80.0
2020,Direct migration background,West,4971,77.21897736190114,77.00599998815052,77.43195473565176,65.0,76.0,86.0,38.0,117.5,76.0,74.0,77.0
2020,Direct migration background,East,484,73.98993480747055,73.22039260746472,74.75947700747638,60.0,71.0,85.0,40.0,122.5,71.0,67.0,73.0
2020,Indirect migration background,West,1393,78.50688320872997,77.99969311906689,79.01407329839306,65.0,75.0,90.0,39.0,127.5,75.0,72.975,77.0
2020,Indirect migration background,East,112,79.48251411673724,77.16119480054134,81.80383343293313,63.0,75.0,85.0,50.0,118.0,75.0,70.0,82.0
2021,No migration background,West,,,,,,,,,,,,
2021,No migration background,East,,,,,,,,,,,,
2021,Direct migration background,West,,,,,,,,,,,,
2021,Direct migration background,East,,,,,,,,,,,,
2021,Indirect migration background,West,,,,,,,,,,,,
2021,Indirect migration background,East,,,,,,,,,,,,
